fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,1,0.9677463036584404,-0.1386358829760157,1,0.4874038209496631,103.02335066993002,0.3797826660426817,6.17489649938476,16.259026678934305,0.8010241801531497,0.9999999999999792,1.0000002912332089,0.3833333333333333,0.3,1.2777777777777777,0.0,0.7548817612202563,0.7056229815357427,0.6068333728915535,0.0,0.7808370410784483,0.7512439152491287,0.6711827009472204,-5.283952958187989,-1.2951932429060564,-1.555474317536773,-2.07747396237047,-5.108312625349947,-1.1195529100680144,-1.2707238483654972,-1.6797015601847831,0.8412488994349407,0.6856856856856854,1.7589165903277326,0.3333333333333329,0.5,0.9544377931469904,0.8991212423234419,0.8190094448668167,0.194110157833969,-0.4515037742826923,1.81540015,2.0899367928,0.9274575973,1.6160269513,0.0564575842,1.6171690079,0.0576785161,0.7592242966,-65.1615906985,4.1153367738,11.0360028316,9.343304684869544,1.6735280252501887,9.249308148293611,1.5720241478512589,14.596636956562616,1.744138326848701,0.0,0.0042717208,0.0,0.0,7.33e-07,0.0
1,1,11,1,1.629198233998927,1.8931529365729496,2,0.5933482743742755,106.092002921485,2.2667983888377736,5.592900710871128,2.467312813707576,0.7511119366458722,0.999999999999984,1.000000220102503,0.5,0.3666666666666666,1.3636363636363638,0.0,0.3468084393419352,0.4990283938988857,0.6080447708497375,0.0,0.3615671328737492,0.5892882304891833,0.6195235069819024,-5.263304487610933,-3.437946072481181,-2.6367661025576514,-2.062979716529148,-5.048463339634148,-3.223104924504397,-2.073463311531628,-1.9208216265944336,0.8198960466731063,0.8178178178178177,1.2028726506001872,0.5095095095095097,0.5,1.0537343964918091,0.9357354136608854,0.9572954329238592,0.1542702294609397,-0.5408344969526503,1.632712942,2.0390098706,0.9098767792,1.1117610488,-0.1036600232,1.0455658973,-0.0836901139,0.5223155466,-66.3259625017,5.4968873358,14.7388158415,5.170808717242105,1.4861939247785745,9.596186547420338,1.6441028457725455,17.099611648148137,1.751193626323424,0.0,0.0050559552,0.0,0.0,1.3781e-06,0.0
1,1,12,1,1.0273083176518354,-0.1555549792793558,1,0.7613252569346982,108.39160690156056,0.9961845947864526,5.460596962786084,5.481511149002104,0.938506306956612,0.999999999999994,1.000000277150485,0.35,0.2833333333333333,1.2352941176470589,0.0,0.5797649106244281,0.5424484752646977,0.5107448609206978,0.0,0.6058320997529533,0.5637342890456367,0.5637342890456367,-5.723645285118147,-2.405276587945695,-2.618862627249832,-2.800322870011071,-5.477373514090157,-2.159004816917705,-2.389590250287142,-2.389590250287142,0.7167027112686847,0.9279279279279278,1.997284220003673,0.4654654654654652,0.4090909090909091,1.032550587994442,0.9544270432596368,0.9537117261830892,0.1378298499842062,-0.5403948009030115,1.5935814275,1.9852549999,0.8863015662,1.337155753,-0.0842246754,1.2965378963,-0.0906053905,0.6282080476,-63.8251649038,5.5176687775,14.6327765623,10.195939862217877,1.4285253184502298,12.840782001002411,1.6567458724437485,23.605539746160304,1.924345591063807,0.0,0.002576938,0.0,0.0,1.6373e-06,0.0
1,1,13,1,0.2938359190675101,-1.1316320557833297,1,0.2390838878577011,107.9567999304136,0.0859050996913361,3.0765181599450404,35.81298631861456,0.6967230543289973,0.9999999999999748,1.0000003987402162,0.3333333333333333,0.3,1.1111111111111112,0.0,0.3542054210386302,0.4635633877520099,0.5399502294669074,0.0,0.357952738586009,0.4984134966362549,0.5490367397023601,-6.173562899994431,-3.986853453693437,-3.3117251675728894,-2.8401461955140515,-6.108933416570496,-3.922223970269502,-3.064158551699532,-2.7549045304778312,0.789922970467969,0.9939939939939944,2.3843904700937206,0.443443443443443,0.5454545454545454,0.97444111452916,0.9339750565332426,0.80159653039548,0.1174031379878598,-0.5766439870976866,2.0208665586,2.1719616369,0.961732483,2.3132727633,-0.224272049,2.4020226842,-0.2375933155,1.0867967797,-77.4583227058,5.4355565556,14.03489463,14.2414188826888,1.5623710169563456,11.048121638816191,1.833235545687754,13.438149698145796,2.032322346627141,0.0,0.0007713413,0.0,0.0,1.6007e-06,0.0
1,1,14,1,-0.0780000198857873,-1.0154330452399478,1,0.1995153613458479,107.13847372608808,0.2593946586267256,2.862958714705208,11.037076591561842,0.6701185398010008,0.9999999999999022,1.000000594924324,0.5166666666666666,0.35,1.476190476190476,0.0,0.4281311239804659,0.5006307817986854,0.6020942463713588,0.0,0.4395022987660829,0.4482953366749894,0.6377434997043041,-5.679685761757439,-3.2480355127203784,-2.8362602384779505,-2.259979643405957,-5.532736133267104,-3.101085884230043,-3.0524363256702483,-2.004269628696882,0.7980017164407939,0.7297297297297298,2.0479120966650832,0.3333333333333329,0.4545454545454545,0.8618998784996302,0.9075239833628124,0.7369441540647862,0.1515695614180005,-0.7723883238614134,1.6142770161,2.0392268327,0.9087606261,1.0673184049,-0.0693731205,1.0163100962,-0.0592371422,0.5014359845,-78.6491046533,7.7875839968,20.8756545086,10.974797493546712,1.438068257518215,12.11057763081256,1.866393632521215,11.321866944735568,1.876970094277308,0.0,0.0008678061,0.0,0.0,4.793e-07,0.0
1,1,15,1,0.4626638406075644,-1.0983099141239236,1,0.714649050235947,102.81780572544,0.1065520626495257,8.723621501408452,81.87191579859373,0.8773457600204637,0.999999999999975,1.0000008914039749,0.2,0.2166666666666666,0.9230769230769232,0.0,0.343721155323393,0.4417869225124347,0.5793310324035251,0.0,0.3620618774991934,0.4076765337958728,0.6284446916886068,-4.799703166774586,-3.149943649081477,-2.679257075752054,-2.019086175936596,-4.556567869249875,-2.9068083515567658,-2.69896207430844,-1.6930169795009251,0.7761073862084814,1.0380380380380387,0.4589878952169872,0.443443443443443,0.5454545454545454,0.9574582065418118,0.9640297747701622,0.940435447241954,0.0964464563759967,-0.4424615773909671,1.3827914642,1.9746083899,0.8815619342,0.5104098461,0.1068834732,0.4820800379,0.102039099,0.2397952312,-67.2280352839,7.3632229354,19.0226660491,13.646383919691567,1.24368270174188,15.024432989166096,1.3714189421874106,16.702234879432417,1.6040295045408737,0.0,0.0016276763,0.0,0.0,1.21775e-05,0.0
1,1,16,1,2.527826062520212,7.099698772344251,2,0.7336187144791555,103.44287519064088,0.135330876932713,8.177105954916811,60.42306190761253,0.899819487492326,0.999999999999986,1.0000006013681415,0.3166666666666666,0.2333333333333333,1.3571428571428572,0.0,0.4661026055016863,0.42190801668751,0.588763935898122,0.0,0.482993175169148,0.4611602259087118,0.603340553531739,-5.362564798148055,-2.863059373559622,-3.1000557198031515,-2.205280041081688,-5.175032594845852,-2.6755271702574186,-2.7885133943217912,-2.052725564526764,0.7980017164407939,0.9939939939939944,1.2654403332856807,0.3993993993993996,0.3636363636363636,1.0299267440720972,0.95814943998399,0.9786986754880408,0.0955268392201772,-0.4138588327899364,1.7012456354,2.0102907384,0.8930785428,1.5028134486,-0.3437400178,1.5035527575,-0.3450724743,0.7060355538,-67.4564585616,5.7605705588,14.6186642299,7.928221818936994,1.4663801957941591,7.431402869911961,1.51387268122324,18.320506874255564,1.798493639130354,0.0,0.000413783,0.0,0.0,4.978e-07,0.0
1,1,17,1,1.063882582512785,0.3076449439926416,1,0.1339303625943917,113.06549254191,0.8573362787634926,2.382838156566377,2.7793506650658304,0.7202788242284739,0.9999999999999318,1.000000383056495,0.4833333333333333,0.3666666666666666,1.318181818181818,0.0,0.6813391585408243,0.6814406176550766,0.789405920926015,0.0,0.6855600739074619,0.6855600739074619,0.7269886664619167,-6.57973730669559,-2.096704626731947,-2.0960370524127976,-1.3856537186523,-6.539226612792464,-2.056193932828821,-2.056193932828821,-1.7852829778661938,0.8412488994349407,0.971971971971972,2.154434690031882,0.1351351351351351,0.6818181818181818,0.9918231492418104,0.8923047780588527,0.681985038154847,0.1873717835779532,-0.6002300562575027,1.8569198443,2.1322097619,0.9468027338,2.4006159861,0.3471629301,2.4974882873,0.3634460913,1.1278314276,-79.2700079184,6.2733740849,17.0299054719,15.980591275111678,1.987194217367116,15.639629661412298,2.115636852105553,14.475432983175494,2.16515383266984,0.0,0.0036223437,0.0,0.0,5.6123e-06,0.0
1,1,18,1,2.0162140057203013,5.643936579968807,2,0.589374591139364,105.81221341319652,1.2198016155857896,6.751649616313693,5.535039083442536,0.7222217382961004,0.9999999999999792,1.000000572890936,0.3833333333333333,0.2666666666666666,1.4375,0.0,0.2285096003421352,0.3239484344010387,0.5959631874038831,0.0,0.2342947954290856,0.3374913145547729,0.6518101157229278,-6.156493467630998,-4.749675605833673,-4.162107047391714,-2.487449997430444,-6.004477646295516,-4.597659784498191,-3.9780185922324938,-2.0906983768079024,0.8712219756400781,1.1481481481481488,2.101173393348483,0.443443443443443,0.5,0.9899556310892144,0.9181842123774538,0.8656738775153984,0.1608762049834714,-0.5429877054538303,1.8205258798,2.0723287103,0.9233526512,1.8841791089,0.1016015715,1.8701377707,0.0840290836,0.8852046419,-72.0745048008,5.6906828392,14.8930057927,13.56657480233149,1.963227911734421,24.9104738130211,1.937714688353945,21.671395362371506,2.031928609286406,0.0,0.0033306276,0.0,0.0,1.4752e-06,0.0
1,1,19,1,0.9315402628471564,-0.3744357345569371,1,0.6486175847131193,101.7575977470987,0.0736748304435061,5.563584514778768,75.51540303910059,0.8419695201983746,0.999999999999958,1.0000008539488283,0.2166666666666666,0.1333333333333333,1.6249999999999998,0.0,0.539946379095753,0.6336618645820417,0.7235718452591602,0.0,0.561026034942342,0.561026034942342,0.7812620575610255,-5.051124984972614,-2.323788338976561,-1.8504197087579304,-1.396273158961332,-4.861337043433908,-2.1340003974378545,-2.1340003974378545,-1.0633588623831003,0.7426077555661958,0.8838838838838833,0.5344010443738973,0.3773773773773774,0.5,1.0737446517889908,0.930816665705372,0.8864434868745914,0.1482364988528517,-0.4363358288514251,1.6747123278,2.0508218794,0.9150308589,1.675938707,-0.1366139717,1.6946830134,-0.1205803001,0.7873713895,-68.2725756086,5.6099177276,15.1787399159,10.149537683373254,1.448882544160058,7.776672853863019,1.5015980658074322,13.449818482247707,1.6688746616388523,0.0,0.0023860588,0.0,0.0,3.3063e-06,0.0
1,2,0,1,0.556238679309535,-1.1153543225312217,1,0.8236696313211957,463.32432047302217,0.6935135527247164,9.234171329746408,13.315055334487203,0.8678520088789475,0.9999999999999776,1.0000003710418894,0.2333333333333333,0.2166666666666666,1.0769230769230769,0.0,0.9099206905711172,0.7586518281105097,0.6624927576179445,0.0,0.9114729429090356,0.7360502070347964,0.6356859832676198,-6.212102472785079,-0.5595819008499356,-1.4992795753968613,-2.0966295749844406,-6.201523167429077,-0.549002595493933,-1.636890756111819,-2.259301814985,0.6976917661930125,1.1041041041041042,5.101615314749834,0.5755755755755753,0.4545454545454545,0.9894685371994024,0.8886373058392305,0.8636093192887513,0.1806507262939838,-0.5081013211459269,2.1024839342,2.1784862571,0.9639952389,2.5267706721,0.2002712398,2.5227230045,0.1677226152,1.1871000571,-78.4665532029,5.3426519888,14.3202246575,19.374427805992653,2.0075410367334343,16.6413300386948,1.84488159686925,30.630042379639445,2.0588224727456947,0.0,0.0119443886,0.0,0.0,1.3615e-06,0.0
1,2,1,1,1.0490451589412988,-0.0352828867716263,1,0.8643083854228252,467.0133317306117,2.530474597242764,8.606960438966077,3.401322601042637,0.96062850196023,0.9999999999999732,1.0000008583068811,0.1166666666666666,0.25,0.4666666666666666,0.0,0.6374332531444029,0.5524204672291947,0.4790389094007134,0.0,0.6462205009258895,0.6412530744563423,0.4746160219636139,-5.313751681581038,-1.9265896607892952,-2.378326494902122,-2.7682578712102504,-5.241495767990488,-1.854333747198745,-1.8803704920166808,-2.7537978974477246,0.8712219756400781,0.9939939939939944,2.3843904700937206,0.4874874874874874,0.5454545454545454,0.8910354178731575,0.8547443562677742,0.7556897161896398,0.2197735305328738,-0.4641186282676696,1.9609652213,2.1172384026,0.9429557684,2.5629472163,0.0329780701,2.5042890297,0.0404854338,1.2040961297,-73.7045051564,5.1816553164,13.6057987307,11.488661054684297,1.2624961787239026,17.521161755292017,1.5086770223841446,24.242483420527364,1.7473125285003963,0.0,0.0032973335,0.0,0.0,2.2729e-06,0.0
1,2,2,1,1.0318897602859054,1.4202960223060923,2,0.777002571940843,457.7069773916843,2.146198867678078,9.664146864794375,4.502913038645757,0.9555698942779264,0.9999999999999736,1.0000009505648138,0.2666666666666666,0.1333333333333333,2.0,0.0,0.4873501406520995,0.5615757181008025,0.5769365368856827,0.0,0.501222934480376,0.5470014167702306,0.6387501328572143,-6.001348989965461,-3.076590715603458,-2.631137121352081,-2.5389514870523984,-5.8352443057980485,-2.910486031436046,-2.643357403326095,-2.107981230215242,0.7914418345980005,1.06006006006006,2.920555512182745,0.443443443443443,0.5909090909090909,1.0340824563861932,0.8876316265978422,0.889283975830548,0.19656466823045,-0.492118843699151,2.0768172688,2.1349694061,0.9467945747,1.981651469,-0.4769471629,1.9676350673,-0.4615582488,0.9309980514,-76.5789804479,5.2641065786,13.2921183099,21.72467818859656,1.6614844061293472,18.188522579217725,1.7299372678988127,24.247213823998923,2.008275237054732,0.0,0.0168895796,0.0,0.0,6.2882e-06,0.0
1,2,3,1,1.278028170823214,1.2300679677492248,1,0.8386401133486229,462.1789306253653,2.1793635895180645,6.444716797071513,2.9571553953035763,0.9598428846754722,0.9999999999999952,1.000000517874413,0.0833333333333333,0.1833333333333333,0.4545454545454545,0.0,0.4415996516221193,0.501024578590783,0.5471769644030089,0.0,0.4545166359006146,0.4941993387195258,0.5983233298365886,-6.660291711078624,-3.7191092117646143,-3.323321863243771,-3.0159335105721,-6.4710117672285445,-3.529829267914536,-3.273042031017928,-2.599254459248613,0.9225479046070498,1.28028028028028,1.8046618049350167,0.2892892892892895,0.6363636363636364,1.0439133696630822,0.9041951596076506,0.8597131109120765,0.1883777311184837,-0.3639449971073034,2.3789794645,2.2846010094,1.0009353963,2.9063732421,-0.7168101478,3.0568483136,-0.7689392374,1.3654408293,-83.6823713549,5.0669669173,13.4466724375,20.461320948958075,1.7465242058993902,21.42026478911498,2.0491755797570423,35.121960240782705,2.1920448090276574,1.19771136,0.0032720292,0.0,0.0,3.8151e-06,0.0
1,2,4,1,0.2767032616170313,-0.7864961280099556,1,0.9405853046258535,465.20865608571296,1.0658396407067046,8.786950856913636,8.244158428079718,0.9780899882922978,0.9999999999999742,1.0000010457455883,0.2333333333333333,0.2666666666666666,0.8749999999999999,0.0,0.5104936515797367,0.3763284803419365,0.4994943512805537,0.0,0.518831937209993,0.3333359169540478,0.5026623949890174,-5.475773344493528,-2.6804258146400395,-3.4150838830633954,-2.740655490026385,-5.387770739182724,-2.592423209329235,-3.591833239499062,-2.679540995773387,0.9525209808121872,1.1481481481481488,4.609604486828429,0.7297297297297298,0.5,1.036366043893411,0.9157828086094296,0.9077079911107304,0.1682092460281513,-0.3080501092228281,1.7110622913,2.0698837799,0.9240827952,1.6688965681,-0.3432287753,1.6407691599,-0.3315508534,0.7840629279,-76.4856703874,6.7762172937,18.2233224031,19.4325775208418,1.33354551766345,29.41162746528972,1.5787199838366075,32.949769426377884,1.80853723568909,0.0,0.0097384168,0.0,0.0,4.7427e-06,0.0
