fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4
1,8,13,1,0.3591011847843323,-1.02437725796124,1,0.8233695219866994,5.74970801377275,3.2704485012587123,4.878281349641124,1.4916245731322777,0.8514168965419551,0.9999999999999714,1.000000477665349,0.125,0.1499999999999999,0.8333333333333335,0.0,0.4615085031748522,0.6424632776308659,0.6310563780890964,0.0,0.4632743410045955,0.5784215816167152,0.6076204402270919,-5.402833633386385,-2.909379970339486,-1.9317114287866883,-1.99334100928362,-5.382239943701447,-2.888786280654548,-2.269036202824996,-2.111880939701736,0.7855501571918563,1.0380380380380387,1.5107033044866556,0.5975975975975976,0.4666666666666667,0.9206800093687242,0.9036513484450756,0.8644536984643216,0.1585694701354191,-0.5692354419908479,1.8053334622,2.093030587,0.9263005242,1.5683438658,0.1565883372,1.4593620236,0.1279968074,0.7368223453,-70.0639373389,5.4700917404,13.9060501832,10.333966051927838,1.2064033731091286,18.348016986249185,1.5110432726256093,18.293319037146325,1.7654601543693906
1,8,14,1,0.905954105787171,-0.0537279164507218,1,0.5411846433901817,7.265361222301776,0.1654833518678929,4.523331430431587,27.334057350026413,0.7972368391634808,0.99999999999998,1.000000359750893,0.2833333333333333,0.225,1.2592592592592593,0.0,0.5834112777975567,0.5409754080297897,0.4964328061854538,0.0,0.5955831365677333,0.5601164074654496,0.503107604709987,-6.729659190558268,-2.803500123052597,-3.089079064044584,-3.388835593917697,-6.592125979475519,-2.665966911969848,-2.8997680582920333,-3.2755772679951134,0.9051720928380226,0.8838838838838833,1.3650078065460138,0.3553553553553552,0.6333333333333333,0.986707321330575,0.8857334982859589,0.7084799324806939,0.2026964896529401,-0.4128676219020146,2.2341535819,2.1487281552,0.9472324215,1.9379334537,0.2771739385,1.7458518612,0.2151877276,0.9104589265,-71.6426270993,3.4754483429,9.5709150774,9.29418093033632,2.1031959540849234,14.730073134636365,2.0691928909746564,19.194721825017435,2.2426561662705984
1,8,15,1,1.3622782074471806,1.1923054285210846,1,0.8866798152200144,9.553286549197564,2.640063713414228,7.728350871419615,2.9273349851943644,0.9515254754046992,0.99999999999999,1.0000003588933393,0.1333333333333333,0.1833333333333333,0.7272727272727273,0.0,0.1399927084321429,0.3244752800746807,0.5029027950880682,0.0,0.1457692410486664,0.3468785668731055,0.4804180555688581,-5.280836659567283,-4.541558032806709,-3.567335705425548,-2.62508914306736,-5.071568058132092,-4.3322894313715175,-3.3123497983278134,-2.635095192959142,0.8028937739441456,1.2142142142142145,1.6306163126774824,0.5315315315315318,0.4333333333333333,1.0242503844225153,0.9623748776581116,0.972725102822106,0.0881283931731562,-0.5284087962692022,1.5695725175,1.9478297382,0.869082875,1.5468955127,0.3750391287,1.3595289489,0.3136822165,0.7267457122,-62.4876514657,5.6226395644,14.6361408687,12.41332043449279,1.0607220905343056,14.656673989647137,1.3401322197336127,29.755533454425922,1.7588362166203695
1,8,16,1,0.9209825156031686,0.2689993125037078,1,0.7604606875074347,9.128820373395904,0.0488146325618272,6.398798456027876,131.0836140766468,0.9431919939913462,0.9999999999999872,1.0000001486301684,0.2166666666666666,0.275,0.7878787878787877,0.0,0.2016095416192454,0.4275309528375351,0.655538704820723,0.0,0.2061512829907441,0.4676324263486939,0.6666686187720431,-5.906730734719274,-4.715877458824213,-3.381420515549989,-2.034640119156644,-5.776598906486208,-4.585745630591147,-3.0752739438028502,-1.925521692298953,0.854032933391084,1.17017017017017,2.920555512182745,0.5975975975975976,0.5,1.0068720220540948,0.9720081176832062,0.9675433387191408,0.0821625309300222,-0.4513560201987308,1.9587527508,2.0517449092,0.9107619165,2.5240212541,0.640665526,2.3489077991,0.6220400688,1.1858083554,-72.9240559119,5.3369986805,14.1135898309,12.690060065068966,1.4648832290547464,14.082948243181905,1.6608053130436038,27.99371298886576,1.9807141744507373
1,8,17,1,0.6692703380160732,-0.6465219281830263,1,0.465429246949901,4.256651389787952,0.000693086176562,4.415738510514903,6371.12477472673,0.4464831459864612,0.999999999999971,1.000000336687916,0.2916666666666666,0.2583333333333333,1.1290322580645158,0.0,0.4067336728297578,0.666033001147437,0.7454560915296203,0.0,0.4180802040159769,0.6991448767109095,0.7613885110879368,-6.488482266257422,-3.84939804301179,-2.166938949570068,-1.6516036360939106,-6.312387426850709,-3.673303203605077,-1.8991140975536744,-1.5062081625106352,0.8540329333910841,1.0820820820820811,3.400411932703709,0.5535535535535532,0.5666666666666667,1.065111769957396,0.9172979757836318,0.8653188912829847,0.1673557298300312,-0.5010161430369147,1.9432818778,2.1323096158,0.9420320516,1.7426925506,0.4983672004,1.5875621033,0.4603850504,0.818732958,-74.7458982193,5.4061293721,15.1315158206,9.380410600693246,1.8318872068995375,15.570280180047853,2.0611277394091814,19.95541062397705,2.1463312652056437
1,8,18,1,0.9280562541568208,0.2364725424449805,1,0.5892436568268133,3.4860800527444056,0.7228674582351832,4.6705687268592,6.461168881861108,0.8218116155988474,0.9999999999999836,1.00000026859479,0.2666666666666666,0.3583333333333333,0.7441860465116279,0.0,0.2310583617282482,0.5249009039585527,0.6186614958217058,0.0,0.2393754150179208,0.5480037456155874,0.6117442858980676,-5.841663635660728,-4.491898406237477,-2.775369112680606,-2.227651272735597,-5.638696143136506,-4.288930913713255,-2.548669536309534,-2.189255997657276,0.8670151470652028,0.94994994994995,1.143398527376694,0.5315315315315318,0.5666666666666667,1.045627321128939,0.9406849051854488,0.927334734742412,0.127232647212282,-0.587559717891722,1.8814752167,2.0930801522,0.9273306226,2.4915253549,0.3243028629,2.4305283098,0.3186530676,1.1705414836,-75.5319067817,5.8812737546,16.0839156015,7.510849422099782,1.4910813675358012,12.70084196425375,1.7535410560511118,20.57444513076936,1.9389812934761685
1,8,19,1,0.8230589573430497,-0.3701270375225989,1,0.7968478865745556,-6.719895810374561,1.1795200490588542,5.484112107623668,4.649443739425601,0.8882189115486464,0.9999999999999876,1.000000609820802,0.2749999999999999,0.2416666666666666,1.137931034482759,0.0,0.2701498514536945,0.5527913949097918,0.6582651599001725,0.0,0.2727996200791887,0.6278721625247501,0.6802917057903928,-5.322484434898295,-3.8846160554459193,-2.3802608397452114,-1.8188783672937887,-5.270785857527914,-3.8329174780755375,-1.961406142956993,-1.685113955654371,0.6724239589367137,0.9279279279279278,1.6719497597319883,0.2452452452452451,0.4666666666666667,0.9679128853526276,0.8631818420310772,0.7443541165088217,0.2157101498919956,-0.4587016483668943,1.9499251406,2.0906819183,0.9248464112,2.079403284,0.3666266081,2.0373236946,0.356467318,0.9769227515,-69.3413001984,4.4917452926,12.4532765374,8.175472166704873,1.3397216372859992,10.90621477422743,1.4779002598281334,17.226143345827523,1.7551229718750512
1,9,0,1,1.7643542145776872,2.324078233847201,2,0.7744953884753315,-50.22717923725638,3.3853499044070787,8.375194099679527,2.473952275590958,0.91922646658198,0.9999999999999843,1.000000502018841,0.2583333333333333,0.225,1.148148148148148,0.0,0.625417239666817,0.5062995352330751,0.6653506882368748,0.0,0.6634714461878193,0.5148176578579298,0.6923598061320935,-5.365353610060111,-2.0097689654199247,-2.6488775709255745,-1.795511892972415,-5.05761727037499,-1.7020326257348044,-2.4538665928987218,-1.5559263575678344,0.8055261875893889,1.1921921921921912,3.400411932703709,0.5535535535535532,0.4666666666666667,1.031011922589378,0.8966183879895396,0.9330903112964996,0.1644751252365298,-0.4749652491577505,1.5948054066,1.9592085826,0.8702342429,1.2007231177,-0.0486416143,1.0429513444,-0.0367584713,0.5641107432,-63.1866709043,5.6296177074,15.2614004587,11.466070725916033,1.2907080232831616,11.672492304587859,1.5556546805852247,28.108206687792045,1.806079369696226
1,9,1,1,0.6315467974324902,-0.3392579090961578,1,0.7817565834112017,-56.15667214413133,3.23641295116979,6.849865635757043,2.116499266041184,0.8937943227131496,0.9999999999999812,1.000000529455336,0.1833333333333333,0.1,1.8333333333333328,0.0,0.6332394159674023,0.585580706508923,0.6007099517922405,0.0,0.652249782994003,0.6304975915083826,0.6299410925856952,-4.813679819098519,-1.7654680217985024,-1.994881789723064,-1.9220544470245668,-4.6733810830996365,-1.6251692857996196,-1.7268255660044791,-1.729426297542532,0.79657227675239,1.0820820820820811,2.920555512182745,0.7957957957957954,0.4666666666666667,1.046772963425956,0.910840056947598,0.9147966281275964,0.1782086323698102,-0.5063323283753276,1.6663346577,2.0260350096,0.9018632681,2.2487217332,0.0562708583,2.1398292393,0.0813003486,1.0564701132,-63.4825379027,4.7769963431,12.6164792998,13.216047498515868,1.3511567062871865,11.950934873211157,1.2482620332140644,23.215548809760755,1.6197719273660547
1,9,2,1,1.1738765333374084,0.5904542049625028,2,0.4066729963243656,-47.12991385954434,0.0943205807066502,4.463972899787176,47.32766556718662,0.9067664595500492,0.9999999999999828,1.000000368168435,0.5166666666666666,0.1833333333333333,2.8181818181818183,0.0,0.5632533429724966,0.5258537962045934,0.599183828266455,0.0,0.5909797893914022,0.55020141315875,0.6006673973639252,-6.93966866694475,-3.03087709116663,-3.290417554029783,-2.781531428184028,-6.6140867182673695,-2.7052951424892493,-2.975006859122144,-2.641220463266404,0.8139158935046792,1.06006006006006,1.5892828656229765,0.2672672672672673,0.3333333333333333,0.8636382854283274,0.8586557641216865,0.8282294258851015,0.202938373954176,-0.5290761990511484,2.5930897325,2.0497426778,0.9022028089,2.6064682344,0.4805956527,0.8357523612,0.0788362873,1.2245427035,-78.7047875026,4.3774912507,11.5458821492,24.50060379317911,2.515726465245039,19.2917168216351,2.1661799191888536,21.96610188504712,2.334318192248079
1,9,3,1,1.2891664852915747,1.930460025025555,2,0.7589710249521643,-50.4278353567,3.053566309029077,5.299971949253233,1.7356662383855128,0.9050901039108936,0.9999999999999905,1.0000004410070882,0.1583333333333333,0.1583333333333333,1.0,0.0,0.4822797949554563,0.5174982202601125,0.5203296380467077,0.0,0.5044403603242954,0.5809113680041436,0.5924423870329004,-5.871643384113952,-3.0398684167719137,-2.833078382832918,-2.8164533073185933,-5.613696266336703,-2.7819212989946647,-2.352636288699296,-2.287904650230506,0.7155577628379723,0.9939939939939944,2.266498079273693,0.6636636636636631,0.3333333333333333,1.0202158097099507,0.9304531949259958,0.9101043638011592,0.1428069256899005,-0.3803803771921904,1.8733555121,2.0418889514,0.9047218042,1.9718869467,-0.1715947956,1.9398431707,-0.180732111,0.9264105892,-70.7477573275,5.3994414838,13.4429609947,4.654546115761821,1.2404913519231686,12.321149605314451,1.4740054621701033,25.04923668693694,1.9478714919272089
1,9,4,1,0.6164656299372159,-0.2029672959345307,1,0.6786502169823692,-57.49875261694921,1.2229440410896508,7.327665741552954,5.991824233448947,0.7973032849689282,0.9999999999999803,1.0000005190251744,0.1916666666666666,0.2333333333333333,0.8214285714285714,0.0,0.149218877182897,0.4396219644630807,0.5842033084007586,0.0,0.1521436530864761,0.4692115626669763,0.592014486367642,-5.473447918486567,-4.656706165770936,-3.067199992175142,-2.275841536147469,-5.368227567478002,-4.551485814762371,-2.849393121789708,-2.1901590814128964,0.8243225580149445,0.971971971971972,1.5107033044866556,0.3333333333333329,0.5333333333333333,1.0055642482580245,0.8886581787131715,0.76662469559951,0.2025856277948821,-0.5286455784782991,1.7498446482,2.0407414476,0.8995021292,1.1550029638,-0.0416858254,0.9349163914,0.0402989397,0.5426309952,-67.6538282409,5.6015627474,14.0841273473,13.536250897727676,1.4057379387896667,16.7953712474076,1.5656183430226818,18.320730379683425,1.8103475835800746
1,9,5,1,0.6067080564422779,0.000925060559449,2,0.7146723226558154,-59.16060949299705,1.5222846221793709,4.439715385090781,2.9164817934866125,0.7854662459377206,0.9999999999999676,1.0000004474816488,0.1999999999999999,0.125,1.6,0.0,0.8047973021070187,0.8166458610391768,0.8124192740994277,0.0,0.8027921147590943,0.8921097172975277,0.8018409871222465,-5.459563482799645,-1.0657215211604916,-1.001033561490682,-1.024108881203814,-5.473200198232737,-1.079358236593584,-0.5905051166745574,-1.0845639485641243,0.8902297850503187,0.9279279279279278,1.4360089846512607,0.2012012012012007,0.6,0.9759787268282686,0.8785259901220684,0.7715223302229461,0.2257823418509588,-0.4169100147341926,1.8842760603,2.1410185948,0.9462450839,3.1107009139,-0.2570848678,3.1195468099,-0.2723562146,1.4614358452,-73.9962467256,5.4235878235,14.7948702305,11.232342900113844,1.6764329297841685,11.709512712516487,1.6358661744246004,16.456002241231893,1.792513371838158
