fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,1,1.3296345931954885,1.1185233901440048,1,0.4482089519843795,101.45382377226886,0.2737249935837229,5.26175199745033,19.222767817294493,0.755568702866981,0.9999999999999798,1.0000003089452347,0.35,0.175,2.0,0.375,0.2,1.875,0.0,0.5262229733625753,0.4773093097683734,0.5472336907416181,0.0,0.5439341949561601,0.5142938680489347,0.5667537350523381,-4.968543104435616,-2.353981578739386,-2.597011224703041,-2.249588923786497,-4.806760725728887,-2.192199200032657,-2.334673159308073,-2.082511130919153,0.873994165529488,0.8838838838838833,1.4360089846512607,0.2232232232232229,0.5526315789473685,0.9866879622711452,0.9059249805264584,0.8881487622231321,0.1930665339625897,-0.4076803575461207,1.4069635694,1.9557979072,0.8640279905,0.9319618013,-0.2010895379,0.7745349822,-0.1714618096,0.4378442095,-58.4837659757,5.7840687728,16.1164166096,6.257016895668146,1.1179676372770102,7.889677669449344,1.3568308827213826,13.042355066064234,1.6633887216091072,0.0,0.0017798352,0.0,0.0,1.2936e-06,0.0
1,1,11,1,2.211575420316761,4.878752073549046,2,0.5660975673722054,102.88036623047464,2.2853875359653806,4.992601700287045,2.184575535535201,0.7704848240575262,0.9999999999999848,1.0000002336667897,0.35,0.15,2.333333333333333,0.35,0.275,1.2727272727272725,0.0,0.4661727428296137,0.5269316976069774,0.5193731939484577,0.0,0.4941871702360991,0.5087446337853397,0.5658148968903918,-4.396455258305828,-2.3469476518137222,-2.079823625593616,-2.113054248748038,-4.147229491030592,-2.097721884538486,-2.0373487423924725,-1.8006652641823253,0.9027165005357832,0.8178178178178177,1.1144152514667882,0.443443443443443,0.5789473684210527,1.0667163562155308,0.9166534972207996,0.9564506075669847,0.1922290533109009,-0.5342866548006517,1.2145752205,1.8602550425,0.8283356572,1.3360623401,0.1603418455,1.2144734511,0.1508887602,0.6276943522,-52.1366887909,6.0401876888,16.0097314757,4.895705389493529,0.9259697271406686,4.259329613984519,0.9886805273572644,14.852550508960094,1.4891381078355577,0.0,0.0004428774,0.0,0.0,1.9655e-06,0.0
1,1,12,1,1.6674702124218557,1.900450325513704,1,0.7936632516805633,108.90192027108075,0.5620281601501416,4.691288337985075,8.347069899009744,0.8688579756967899,0.9999999999999928,1.0000002018471903,0.3,0.175,1.7142857142857144,0.225,0.1,2.25,0.0,0.3837064795837274,0.4753699546506533,0.5266134875475058,0.0,0.407953471468242,0.4867671391457621,0.5795093490840275,-5.31663966430095,-3.276610575496822,-2.7892689081883426,-2.516825508650026,-5.000641571848808,-2.9606124830446805,-2.566493580026597,-2.102723029544177,0.8248415328972838,0.9939939939939944,1.5499930850548158,0.3773773773773774,0.4210526315789473,1.0534258684242916,0.9452489587985252,0.9638099188242674,0.1452884283422483,-0.4335883476136015,1.3620374703,1.8369415581,0.8167174081,1.7596688903,-0.1641532261,1.5451617947,-0.1424452897,0.8267085982,-55.1916754785,6.0939877049,16.4534513613,3.717280656557788,0.9583076349214048,5.0234093094381365,1.2112112376303656,20.801108208777848,1.792144325704296,0.0,0.0037778563,0.0,0.0,1.4943e-06,0.0
1,1,13,1,0.9070998823255266,-0.2647796466191239,1,0.2832909604114048,105.1959615512922,0.5453965565687546,2.3703854876735604,4.346168781457536,0.7607566918559986,0.9999999999999556,1.0000002956837986,0.4,0.2,2.0,0.275,0.275,1.0,0.0,0.2877858596666658,0.3529629804448909,0.5212669190417044,0.0,0.294546230499742,0.352578143745495,0.5230866313904651,-5.490317100452915,-3.910281473856477,-3.5524384130895026,-2.6283964209378405,-5.364304353566739,-3.784268726970301,-3.4729678821003005,-2.5583084595063075,0.9181144533877272,0.9939939939939944,1.3650078065460138,0.3553553553553552,0.5526315789473685,0.9933237710764796,0.9220456292959872,0.8609064444077354,0.1539336943356602,-0.5141299864621491,1.6767611083,2.0090142705,0.8892989606,1.2052372329,-0.0807229666,1.0086459162,-0.054487105,0.5662315159,-61.8278465122,4.6680247684,12.1045664483,3.669470928315241,1.1499305490897245,4.869920439815042,1.3441341674071017,12.411332875787496,1.822989984086424,0.0,0.0025219978,0.0,0.0,7.412e-07,0.0
1,1,14,1,0.4061571519017319,-0.7108005515415363,1,0.2029884024710454,103.67131405064832,0.9167450283731564,2.192245297794576,2.391335900326512,0.4779618935014952,0.9999999999999178,1.0000003633893113,0.325,0.175,1.8571428571428568,0.45,0.175,2.571428571428572,0.0,0.4993596429697295,0.3855686235101475,0.5571543450911112,0.0,0.5105981513822957,0.3767281863007248,0.5769513665232884,-5.357541222252169,-2.6822013503127176,-3.2918414277895267,-2.3725638512696308,-5.239619189174007,-2.564279317234556,-3.265706955130009,-2.2166137379184194,0.8065272184081926,0.7737737737737733,1.1723818032865998,0.3993993993993996,0.4210526315789473,0.9720109838876114,0.93612153650532,0.879086551415591,0.13607303128576,-0.6482871672484247,1.4822771796,1.9236119518,0.8535675298,1.3895455653,-0.1827851316,1.1564631947,-0.1544974067,0.6528212624,-61.3021522807,5.9565986252,16.0347381023,6.75913093321592,1.1938517115976357,6.251961201509455,1.4571223858795697,10.62190977348114,1.7782255728250251,0.0,0.0033650042,0.0,0.0,1.4749e-06,0.0
1,1,15,1,0.8235798217807437,-0.3392583598448819,2,0.7635725220470757,102.72491649223048,0.305940865614313,7.476046544193725,24.436246949822213,0.8736116737561089,0.9999999999999796,1.0000004212720246,0.275,0.175,1.5714285714285716,0.225,0.125,1.8,0.0,0.4518821868498116,0.4933461155194245,0.5318763505161198,0.0,0.467674351274963,0.537765969136845,0.5435357437837013,-4.431141909118567,-2.42878781298422,-2.2450552609395955,-2.074322321877552,-4.281513601666578,-2.2791595055322307,-1.979061290293767,-1.954357921664701,0.8348801598679503,1.0380380380380387,1.5107033044866556,0.641641641641642,0.4473684210526316,1.0911399210452066,0.9439049020931316,0.9589333577414024,0.165149164038106,-0.3717832075023179,1.2089558851,1.8330212867,0.8167384592,1.6599343893,-0.4215084712,1.4845426608,-0.3778951907,0.7798524141,-48.4322855382,5.5892434673,14.827175332,6.60398963710628,1.06542602700199,7.332071424287787,1.0029649189538874,17.26812056322226,1.498053231621244,0.0,0.001340027,0.0,0.0,1.7135e-06,0.0
1,1,16,1,2.96985900021928,11.295160759258486,2,0.6174738093982471,102.61836308738584,0.5107297255338531,6.506506661730168,12.739627901879176,0.8635179657935483,0.9999999999999836,1.0000003543140594,0.4,0.175,2.285714285714286,0.35,0.175,2.0,0.0,0.3915518334972073,0.4570999135389066,0.5163135669598921,0.0,0.4189710566482921,0.4588095050735469,0.5400586160007397,-4.607751407412168,-2.803577895540596,-2.5015486374752904,-2.2287068425867287,-4.306200829968301,-2.5020273180967294,-2.330474958423248,-1.980599969514384,0.8438734648873589,0.9939939939939944,1.1144152514667882,0.2012012012012007,0.5789473684210527,1.0673280928644753,0.9545168124545488,0.9652918294490096,0.143639662025376,-0.5014497810153171,1.2599000344,1.8204539906,0.8066022022,0.8621451208,-0.1483360247,0.6753429043,-0.1101103665,0.4050436922,-50.9600697451,6.0529744138,15.6851465251,5.273684417179771,1.0042704897735095,6.429064392240781,1.1103419291370833,15.842185031088505,1.5597545306311749,0.0,0.0046051658,0.0,0.0,1.4857e-06,0.0
1,1,17,1,0.9957359935728676,0.8547241109237587,2,0.2055164459483327,106.0164672315353,0.8947057373510237,2.384267646719042,2.6648623644442018,0.5399472197473363,0.9999999999999616,1.0000004327679737,0.35,0.25,1.4,0.45,0.35,1.2857142857142858,0.0,0.3813298363962867,0.3929906778136661,0.5921797619033375,0.0,0.3922414548622548,0.3879617784334412,0.6140173527893527,-5.795332082747876,-3.5853990477714768,-3.517820599393503,-2.3634537098354658,-5.634113905049815,-3.424180870073416,-3.448293054550108,-2.174670199757445,0.8211591730453536,0.9279279279279278,1.850407019542302,0.3553553553553552,0.631578947368421,1.024186973758087,0.9113164472287348,0.884901625783739,0.1623114041569856,-0.6013539672011199,1.4495442054,2.0117135313,0.8846675436,0.5798915902,-0.2298292435,0.7039937976,-0.2800342386,0.2724383924,-66.7381381205,6.7984787175,18.3306618753,8.548676628927826,1.156006311434246,9.14044175132611,1.452210722011816,14.98566679454027,1.925216220926508,0.0,0.0022899133,0.0,0.0,1.2499e-06,0.0
1,1,18,1,2.212289096662904,7.384323549703447,2,0.6300466034226311,103.9865524863842,1.5927940156782685,5.567847562940421,3.4956482182471245,0.7732485484562983,0.9999999999999792,1.0000002054210455,0.275,0.125,2.2,0.35,0.15,2.333333333333333,0.0,0.4494279826883972,0.4844893484845303,0.5534017972902041,0.0,0.4581259347826142,0.5101536276938193,0.5450743120584165,-5.6287919509088695,-3.0990553394392086,-2.901702205858063,-2.513808368703266,-5.521924037481197,-2.992187426011536,-2.704894457910463,-2.5120650915123,0.8673258204794774,0.9059059059059056,1.4360089846512607,0.3333333333333329,0.5789473684210527,1.0224477447191391,0.9178855589686492,0.9032322281081456,0.1705205630298407,-0.5557685486490409,1.6043736526,1.8964543748,0.8437636597,1.4767251628,-0.2886781487,1.2609127277,-0.266103263,0.6937790376,-61.6996431478,5.461808022,14.3600365037,7.373465205038055,1.0990291032080683,6.920351127012036,1.2803094787760727,20.136237899054663,1.875925289924072,0.0,0.0012671755,0.0,0.0,1.3592e-06,0.0
1,1,19,1,1.3136801864215657,0.9817439008991222,2,0.4429898544257167,102.59596916356888,0.4166151903098063,3.389533245205288,8.135884922210204,0.8069258783769722,0.999999999999962,1.0000004723832123,0.3,0.225,1.3333333333333333,0.375,0.2,1.875,0.0,0.4854247184233505,0.4863310508289204,0.617933517388664,0.0,0.5037634258401573,0.5062655189659637,0.6125402817334282,-4.906533219252829,-2.524780712862209,-2.5203337628065947,-1.8746218888956032,-4.727918670194098,-2.3461661638034785,-2.334336470999414,-1.83187803594067,0.8536048336568807,0.8838838838838833,1.3650078065460138,0.2232232232232229,0.6052631578947368,1.091664629532969,0.920090000696332,0.9348195841339162,0.1589976363425341,-0.6082421103463929,1.4007636044,1.9432060029,0.8628002446,0.7776401098,-0.1134499488,0.5216942556,-0.1045354711,0.3653424622,-54.1836551091,4.7936335653,13.1155027137,8.006698028908387,1.4873797505208703,6.616149301094928,1.3306636088194783,12.216010766584247,1.6401746986851928,0.0,0.0011796422,0.0,0.0,1.4015e-06,0.0
1,2,0,1,0.9104846736716452,-0.3489239368549528,1,0.8153905318695203,465.6336454215269,1.90058930023934,5.223563261525282,2.748391386222938,0.9048800595140348,0.999999999999986,1.00000038848783,0.15,0.125,1.2,0.175,0.2,0.8749999999999999,0.0,0.3092654583675638,0.4150548610276637,0.620850224550351,0.0,0.3175918456953857,0.3753012693436756,0.6516808998302343,-6.530509801273598,-4.510848694208851,-3.8199899632661887,-2.4760413247246165,-6.359297741548064,-4.339636634483316,-3.9726452270107058,-2.215064867047645,0.7718131900995691,1.1041041041041042,1.8046618049350167,0.6636636636636631,0.4473684210526316,0.9940552781830236,0.9159710151675712,0.8849065114625017,0.1399274771707568,-0.4367423874088693,2.2618977365,2.0798286699,0.915645341,2.5510412042,-0.5423605283,2.374328053,-0.4767431625,1.1985025759,-73.7384307267,4.289929001,11.6117378825,8.123990392775013,1.7665530454256544,18.166736514976883,1.8505543566201663,30.535997470134998,2.1787042142551987,0.0,0.0004030114,0.0,0.0,5.715e-06,0.0
1,2,1,1,1.1867641726459028,0.6186275822188199,1,0.8170204083370198,463.13360317150114,2.216579678413188,7.398834563776665,3.337951094577104,0.9390521596289222,0.999999999999974,1.0000004841119792,0.2,0.175,1.142857142857143,0.125,0.1,1.25,0.0,0.3291110449892464,0.4117098628330343,0.5515297492092824,0.0,0.3373721825867051,0.4273804688911391,0.572803117761259,-5.233292135650831,-3.5109578921527804,-3.07869414831683,-2.346975836536418,-5.105145985340412,-3.382811741842362,-2.9233063003679103,-2.1809024483110493,0.7861378865355853,1.0820820820820811,2.8483544033097714,0.7077077077077075,0.4473684210526316,0.8645237338601587,0.871328072035872,0.8159051463436919,0.1858324265655015,-0.3891061010195664,1.9569612596,2.008412265,0.8860732648,1.879931453,-0.1262155552,1.7269909746,-0.121488548,0.8832090541,-65.3394280877,3.9539564117,10.6230236105,19.021466287717548,1.3113613787344702,18.63687254172575,1.4233402198004843,22.775141292410943,1.7446591807350924,1.19771136,0.0019180883,0.0,0.0,1.399e-07,0.0
1,2,2,1,0.9870034657226654,1.6256439875039996,2,0.765779720624509,458.4982373337329,2.8370974797835737,6.983739129635193,2.461578842249701,0.8951863781407945,0.9999999999999803,1.0000003142132747,0.15,0.125,1.2,0.2,0.15,1.3333333333333337,0.0,0.4801498502842498,0.5853838149279084,0.6426943073876532,0.0,0.5059009318734934,0.6005637273250947,0.666317612600252,-5.911830704414202,-3.073266076783892,-2.4511406934562725,-2.112330764447654,-5.610910059244815,-2.772345431614505,-2.241201000378881,-1.872261864054072,0.8960481554857724,1.06006006006006,2.4464027646856312,0.5975975975975976,0.6052631578947368,1.044960677565024,0.87975597454918,0.8247290920865848,0.2115526178157621,-0.4180222719667013,2.0143561338,1.9400464749,0.8586515746,2.2954948344,-0.7019211075,2.0928607841,-0.6480452682,1.0784445455,-71.4700875088,5.5500763249,14.8406280263,16.161042086863578,1.6246515636478869,15.178504075890592,1.6642952609501804,24.648662044252283,1.984406705515245,0.0,0.0053077789,0.0,0.0,8.9111e-06,0.0
1,2,3,1,1.7328926613393454,2.949407232059916,2,0.8204686641340679,461.5035406764226,1.3784445041750786,4.7905543104795125,3.475333461716973,0.938316141678859,0.999999999999993,1.0000004107402722,0.275,0.25,1.1,0.125,0.15,0.8333333333333334,0.0,0.4552631688908751,0.4171967905463651,0.5855329937378965,0.0,0.4777693926916983,0.4857136188648716,0.5913761408386334,-6.460400709504792,-3.5192182101907825,-3.765142267855933,-2.6776229413220207,-6.156071410819605,-3.214888911505596,-3.165983687879839,-2.5155176571620657,0.8102382360677544,1.28028028028028,2.638890814457508,0.5755755755755753,0.4473684210526316,0.993581153319272,0.8747790744736609,0.8609954940890534,0.2078554305528999,-0.2951324410833625,2.311601564,2.1548063062,0.9361071134,1.6428314133,-0.1466017427,1.4650914836,-0.1490770771,0.7718172789,-73.2834892532,3.8584385833,10.1757916355,22.822937990196856,1.98853020024914,17.287751250544243,1.816179470482736,31.118831407182014,2.163307033611572,0.0,0.0038935058,0.0,0.0,2.2583e-06,0.0
