fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,0.0,0.5412022357039542,0.0886920607609819,0.0,0.5901683570997666,0.2769519351964181,2.978713650038501e-09,5.592094105665359e-09,5.602455117554186e-06,0.9057917104644369,0.9999999999999888,3.4907943404643718e-12,0.4181818181818182,0.3673469387755102,0.0982905982905982,0.0,0.4036558629627164,0.4094354365774967,0.2483493864174937,0.0,0.3969425261065335,0.4211985101316835,0.3189157478666055,0.6959698321124768,0.4517344062542331,0.5051320895542564,0.3296711538339525,0.7291824711743022,0.4550537973474116,0.4908905769468037,0.3839796836181369,0.6690402228863095,0.0199004975124377,9.00168692397799e-08,0.0873015873015872,0.4117647058823529,0.7445078527623108,0.669575350332646,0.7963554744638153,0.4769381951743515,0.5947431495116032,0.3452967577246353,0.4172396873253214,0.4311076215487963,0.3465784797030112,0.575486652268846,0.4390692248598298,0.5360178935408663,0.8320730312373439,0.052142256019382,0.0404888887682584,8.390596954253838e-09,0.4971241117594537,9.173622740222305e-09,0.3008715996095568,3.60332287918901e-09,0.2981550668110144,1e-12,0.0606794184749636,1e-12,1e-12,1.041220156830852e-05,1e-12
1,1,11,0.0,0.632227551053298,0.1952746763892817,0.5,0.6748732206506762,0.2769519366891598,1.777923324064051e-08,5.011597310345169e-09,4.6183430136404426e-07,0.8821599591726348,0.9999999999999918,2.067571059429256e-12,0.5454545454545455,0.4489795918367346,0.1048951048951049,0.0,0.1722506705251128,0.2334135133544395,0.2496698990544176,0.0,0.1713728770335666,0.2904010735996343,0.2651255076786145,0.7031032439723075,0.2290778630274416,0.355324914147141,0.3322713439400103,0.7475162679287009,0.2407014278519214,0.3845047696550863,0.3412043906662157,0.6157551039403713,0.0348258706467661,5.6988822400340095e-08,0.1084656084656084,0.4117647058823529,0.8689724953190343,0.8110993424690189,0.9616261540128128,0.3423641846361734,0.4748549135719389,0.226393572926864,0.28364052538336,0.3163489752063686,0.2109553903525959,0.5223868555847644,0.283876209490017,0.4850111185430587,0.806320451434096,0.2267944190359557,0.2275731621591592,4.012966980296977e-09,0.3742107088742915,9.664873515763682e-09,0.3595582070648022,4.485754767918078e-09,0.3054324930193224,1e-12,0.071819399191699,1e-12,1e-12,1.957579036314593e-05,1e-12
1,1,12,0.0,0.5493988269570782,0.0878045268200887,0.0,0.8091744221533936,0.276951937807799,7.81336802617891e-09,4.879634324894084e-09,1.5853241633171795e-06,0.9708848258883848,0.9999999999999982,3.2090192590879248e-12,0.3818181818181818,0.3469387755102041,0.0950226244343891,0.0,0.3043527565389208,0.2704081235034052,0.1436058597642524,0.0,0.3027888498509175,0.2697633908961209,0.2070348716786297,0.5440696490991461,0.336384041579102,0.3578053445943063,0.1999959297209942,0.6161270312766356,0.3491334408833308,0.3426089602058821,0.2580436836222083,0.358240606332777,0.0472636815920397,1.0417549354166653e-07,0.1031746031746031,0.2941176470588236,0.842419369997528,0.8833477081624532,0.9573431340433054,0.2868307564573377,0.4754450172021938,0.2009245663612255,0.1426226636006484,0.1624619651863739,0.2715756423967583,0.5288321993131795,0.3520163238034531,0.4825160391355281,0.8616309540885716,0.2294215568645223,0.22221553771337,9.285150559139038e-09,0.3363732589619854,1.4259884438620012e-08,0.3698521824652647,6.779440932130828e-09,0.4840359174007023,1e-12,0.0366051777746641,1e-12,1e-12,2.325770357911533e-05,1e-12
1,1,13,0.0,0.4484624575570973,0.0366019378169108,0.0,0.3916312428893195,0.2769519375962878,6.737298465231333e-10,2.501695975246377e-09,1.289085255277967e-05,0.8564086715198553,0.9999999999999858,5.641855170844317e-12,0.3636363636363636,0.3673469387755102,0.0854700854700854,0.0,0.1764452597844703,0.2031967556915348,0.1754418538492215,0.0,0.169428311885574,0.2170095020032852,0.1917310187017431,0.3886369434211043,0.1720401037649206,0.2618129570176343,0.1928518383279837,0.4226595445419387,0.169461057758516,0.2532094767967704,0.1932360316197885,0.5409585908664334,0.054726368159204,1.271689342508282e-07,0.1005291005291004,0.4705882352941175,0.7695812808747833,0.8042950708116416,0.7755446587908688,0.2178320240871863,0.4267960098143968,0.4790259367895435,0.6324195952558265,0.6548366575982305,0.5341038122532897,0.4823882935800513,0.6521608025477557,0.4294817838140354,0.5601044285394385,0.2190411353588693,0.1920076102326048,1.352951900345348e-08,0.4241919221071982,1.1721110633669015e-08,0.5135503966711661,3.19489441886537e-09,0.595412177705446,1e-12,0.0109568353655563,1e-12,1e-12,2.273780379630484e-05,1e-12
1,1,14,0.0,0.3972924752062702,0.0426974504794342,0.0,0.3599953570004747,0.2769519371982141,2.0344687024690422e-09,2.28868657548991e-09,3.656064293137854e-06,0.8438123379073805,0.9999999999999394,9.567217444027231e-12,0.5636363636363636,0.4285714285714285,0.1135531135531135,0.0,0.2183661367401108,0.2347787737085387,0.2431833908702668,0.0,0.2133024495517885,0.1765334492092559,0.2840971119475354,0.5592563131246273,0.2488117437508612,0.3276860719525469,0.2969306117372468,0.599167647457066,0.2531351923734901,0.254763005104028,0.3264005098057967,0.5611187514265914,0.0248756218905472,1.0718270171764947e-07,0.0873015873015872,0.3529411764705881,0.628514978066167,0.7020542898618252,0.6982762216862815,0.3332416850606806,0.1640930725899236,0.214394427895288,0.2842096929961064,0.3090632949758847,0.1990024729835331,0.5337574199584167,0.2759331176740844,0.4938339190860762,0.5337677317498195,0.5163785556305112,0.5376363492231464,1.0102299464447362e-08,0.3426345595549842,1.3225765669441712e-08,0.5405477715139708,2.4487920337894835e-09,0.4351688660188453,1e-12,0.0123271093701699,1e-12,1e-12,6.808415368881683e-06,1e-12
1,1,15,0.0,0.471695611915037,0.0383499349425101,0.0,0.7718557934598667,0.276951935096431,8.356711467771017e-10,8.134254590375711e-09,3.0058515250103352e-05,0.9419273851383032,0.999999999999986,1.5499349504852992e-11,0.2181818181818182,0.2653061224489795,0.0710059171597633,0.0,0.170499971535206,0.1846428558226389,0.2183698178421363,0.0,0.1716390525194727,0.1437291959997198,0.2744147092959923,0.8632632494286878,0.2590046110639065,0.3494380177860168,0.3401456101293705,0.8981999639924951,0.272932111671163,0.3016083955619018,0.3816174954746666,0.5064823989128113,0.0597014925373135,1.2803356489174704e-08,0.1005291005291004,0.4705882352941175,0.7482938299347073,0.9204649458095472,0.9414761639090764,0.1470431244266805,0.6068784261775404,0.0637305163006692,0.1146928749529667,0.1315240560750075,0.0492210603286423,0.5922093881190326,0.1308870671693203,0.5520234972646336,0.7863691770661503,0.4627318927344203,0.4440142844252686,1.2905230110239724e-08,0.2150945651170087,1.7352380956557428e-08,0.1375384748751233,4.345658292418862e-09,0.1536351043159882,1e-12,0.0231209987675515,1e-12,1e-12,0.0001729803180812,1e-12
1,1,16,0.0,0.755891687055955,0.4683971919902509,0.5,0.7870224470164016,0.2769519354004952,1.061393380803693e-09,7.589146653871067e-09,2.2063829029603933e-05,0.9525679314430862,0.9999999999999932,9.696148977445624e-12,0.3454545454545454,0.2857142857142857,0.1043956043956044,0.0,0.2398985367218449,0.1677057072027346,0.2286523746050451,0.0,0.2367007939980242,0.1869232946508271,0.2482749746714644,0.6688118578982816,0.2888151707384371,0.2911386233453,0.306743427548841,0.7087439589085709,0.2964997101384223,0.2897402989866028,0.3178043075848614,0.5611187514265914,0.054726368159204,6.070523437199874e-08,0.0952380952380952,0.2352941176470587,0.839130478082613,0.8977358105147002,0.9872059578153152,0.1439367792631153,0.6452653606023253,0.2709985323941366,0.2083001783160005,0.2066986245094293,0.3161295341839245,0.4427691351592503,0.408221862122284,0.3907025633471948,0.7813171063515192,0.2601285918956613,0.2215025134677908,6.905943831134935e-09,0.3612105511497353,6.5990969694795405e-09,0.2535245693028745,4.9161853607387444e-09,0.3542216839087666,1e-12,0.0058777511439146,1e-12,1e-12,7.071206242706659e-06,1e-12
1,1,17,0.0,0.5544319727382457,0.1121028490207771,0.0,0.307558743372733,0.2769519400814043,6.7243324677597345e-09,1.8098026198538562e-09,5.781409685271334e-07,0.8675615281465101,0.9999999999999584,5.3280464316505984e-12,0.5272727272727273,0.4489795918367346,0.1013986013986013,0.0,0.3619522297845822,0.388831672233792,0.4473668564455237,0.0,0.3456829636410984,0.3681514183806156,0.3770238223165002,0.2483161715213544,0.3684482000169131,0.4302400228947848,0.4537800017574521,0.2908466430180083,0.3596098904615379,0.3867934534423244,0.3652492803843862,0.6690402228863095,0.0522388059701492,1.1350995924499725e-07,0.0634920634920634,0.6470588235294117,0.7913690224947636,0.6432278133069191,0.632592557263961,0.4541768578634856,0.3951418135893366,0.3723201270023564,0.5281364979038017,0.557382841815679,0.5575949062400731,0.6718932562202964,0.678080176558221,0.6463409398196032,0.5200351243123664,0.324955929742954,0.3433302467407508,1.5354194989725986e-08,0.7029263599676724,1.8223625297837425e-08,0.7434820559901034,3.560592023173157e-09,0.7324256866683072,1e-12,0.051455073850589,1e-12,1e-12,7.97222291712386e-05,1e-12
1,1,18,0.0,0.6854864970933734,0.3920315083604894,0.5,0.6716961756490025,0.2769519365530566,9.567273972564092e-09,6.167361732469388e-09,1.6052757673542912e-06,0.868481431937667,0.9999999999999888,9.126360989630476e-12,0.4181818181818182,0.3265306122448979,0.110576923076923,0.0,0.1051672221931082,0.0842425619701932,0.2365000868498323,0.0,0.1028996192769604,0.0870467351599992,0.2987440043241758,0.3945339075961263,0.0927741515057211,0.1439971100854472,0.2561236480337818,0.4546577687336119,0.1006340136785875,0.1320970329407241,0.3110678372706305,0.7438367359602476,0.0721393034825871,1.1034633048132337e-07,0.1005291005291004,0.4117647058823529,0.7890281571327946,0.7432590505359307,0.8521258572983961,0.3646782965306605,0.4719651533517007,0.348632873067932,0.3710475169803997,0.4043126194581585,0.4186984145417373,0.5904577512383073,0.5077514702242638,0.5455253597130789,0.6791791088637369,0.2512935613639045,0.2353635947052548,1.2821497306886246e-08,0.6872016191303961,3.135303719222648e-08,0.5986175053973428,6.0975520231461684e-09,0.5950060440674734,1e-12,0.0473112722923288,1e-12,1e-12,2.0955087327924597e-05,1e-12
1,1,19,0.0,0.5362197628571339,0.0763225838230005,0.0,0.7190622200694701,0.2769519345806943,5.778035977832857e-10,4.982356621291291e-09,2.768923597639276e-05,0.9251779376606946,0.9999999999999752,1.4749925808738365e-11,0.2363636363636363,0.1632653061224489,0.1249999999999999,0.0,0.2817729541922157,0.3481234034387834,0.3756028846879611,0.0,0.2786829263923331,0.2675761710111666,0.433536100556803,0.7764047398329743,0.3448516032962737,0.464268988058174,0.4518749310193324,0.8048391823278778,0.351681396211548,0.3764818842100124,0.4933203944507766,0.4228855220304066,0.0422885572139302,1.7282766918293897e-08,0.0925925925925925,0.4117647058823529,0.894054614839112,0.7920870086772394,0.8769483827110582,0.3219830404023134,0.6150996200094655,0.2537291526088869,0.3146275634441648,0.3499921882894385,0.362691838461075,0.5114583387670213,0.4601146531016565,0.471700885380789,0.7632669274276587,0.2410834381695752,0.2498002839679679,9.236467092326094e-09,0.3497300150410818,7.088069900091892e-09,0.243530555019233,3.1990082867477886e-09,0.2205218250621978,1e-12,0.033893755517204,1e-12,1e-12,4.696570187175779e-05,1e-12
1,2,0,0.0,0.4845728578809326,0.037455827438616,0.0,0.8590200870737648,0.2769521104643337,5.439413939083529e-09,8.643489442329481e-09,4.50514114168283e-06,0.9374324165687205,0.9999999999999876,5.087651430517575e-12,0.2545454545454546,0.2653061224489795,0.0828402366863905,0.0,0.4915734291408202,0.454616869775535,0.3090221986820858,0.0,0.4672254010651372,0.4089278813556932,0.2819547187968739,0.3753227057107771,0.528172843912539,0.5129175695785485,0.326234739484451,0.3942962708039279,0.5131929881095283,0.4423630485623641,0.2811571725627269,0.3107996165535327,0.0671641791044776,2.88567383241326e-07,0.1164021164021163,0.3529411764705881,0.7884176028454897,0.6290520094962404,0.8496584276919656,0.4314740149945986,0.5187851828777162,0.532147148722871,0.6495359602952515,0.6696067782268802,0.5915244028935804,0.6231795699732516,0.6849315246031287,0.575722562127031,0.5378052486166007,0.2072963726320906,0.2064238825987011,1.8914883996872533e-08,0.7162762882503922,1.9642237954142792e-08,0.5230326328075421,9.255952239688936e-09,0.6227466250991478,1e-12,0.1696689901360856,1e-12,1e-12,1.933998882230839e-05,1e-12
1,2,1,0.0,0.5523901294876393,0.0941137032872612,0.0,0.8915116428823655,0.2769521122588482,1.984733730619285e-08,8.017894001136052e-09,8.099701604907163e-07,0.9813589335144632,0.9999999999999848,1.4837124188087728e-11,0.1272727272727272,0.3061224489795918,0.0358974358974358,0.0,0.3370546098160912,0.27890442161089,0.1090440468067666,0.0,0.3245180445794585,0.3323685314926178,0.114240295853505,0.6856752891793072,0.3861250919781033,0.3911303351930897,0.2057482188394078,0.6883841117773546,0.3801794836066827,0.4100950594426462,0.1934323510417177,0.7438367359602476,0.054726368159204,1.271689342508282e-07,0.1058201058201057,0.4705882352941175,0.6650353057679166,0.4980462990454359,0.7206797336720696,0.5636256750234777,0.5778131108228646,0.440038752866871,0.4888613764315677,0.5322718066340935,0.6012541400463436,0.5677001418082168,0.6799266110863701,0.5298145110762071,0.6431281549317125,0.1869435763997,0.1703275809357098,1.0641426295297052e-08,0.2274384388172081,2.08882596557316e-08,0.2492942543893843,7.0039975013503585e-09,0.3014292039859512,1e-12,0.0468383325284252,1e-12,1e-12,3.22863457090156e-05,1e-12
