fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,6,10,1,0.6385214958437294,-0.8042834463102486,1,0.472783973032565,-170.33225907070067,0.2448231175842116,3.609686978457704,14.744060994224055,0.5065384949348024,0.9999999999999598,1.0000004277193617,0.2583333333333333,0.2166666666666666,1.1923076923076923,0.0,0.7112533092646419,0.6137790395146074,0.6343360114993841,0.0,0.7336318426899244,0.7475749423017096,0.7246110849387237,-6.0795897000374985,-1.7554614069145955,-2.3480649733055823,-2.2230870181629747,-5.894139323707806,-1.5700110305849035,-1.4878284588687052,-1.6231806335758971,0.8139158935046791,0.7657657657657654,1.05931476351837,0.4654654654654652,0.3666666666666666,1.009869459870378,0.9397963399374152,0.8444871638047564,0.141160176558325,-0.5167079544254234,1.8642103674,3.0,2.0714817882,0.9184064969,1.185788332,-0.1498458559,0.9488446335,-0.1437046031,0.5570942437,1.4060939683,-72.306609799,5.625583448,15.2540345142
1,6,11,1,1.2335407702569912,1.6865901704235071,2,0.7398472532907245,-166.6574531424517,2.171760642292974,4.838366300034705,2.227854306691134,0.7001830222014772,0.9999999999999764,1.000000339870399,0.225,0.2166666666666666,1.0384615384615383,0.0,0.364601130887117,0.3748970318482601,0.5514345974333178,0.0,0.3710694328744316,0.4065494977514975,0.5018656576329281,-5.1980435654335775,-3.302831003075993,-3.249312461334582,-2.3316625044878645,-5.107433796625648,-3.212221234268063,-3.0310091518084663,-2.5441881754654743,0.7720698641853474,0.9059059059059056,1.4972369099516047,0.2852852852852852,0.3333333333333333,1.0373368127904945,0.9197926196031874,0.9388379332118222,0.1504297552072642,-0.4653450485340297,1.7275674333,3.0,2.0447826091,0.9060562769,2.0893716522,0.0270787961,1.9344244772,0.0269007824,0.9816059823,4.3654739008,-66.7790281019,5.1895131274,13.3762121965
1,6,12,1,0.963146779647454,0.3208501688375831,1,0.4320293138370988,-171.68011618148833,0.1678460126371719,4.915193416163072,29.28394508118645,0.7309260065096912,0.9999999999999636,1.0000001575191877,0.2833333333333333,0.2833333333333333,1.0,0.0,0.6344608926860104,0.704724229388684,0.7549318461970348,0.0,0.6595294121127233,0.7061186616255863,0.807379619886887,-6.169022005743248,-2.2550187969797446,-1.821562726664004,-1.5118308337173634,-5.93453928949956,-2.0205360807360564,-1.7440503490336727,-1.1431132137396087,0.8243225580149446,0.8458458458458454,2.214855233726359,0.5455455455455454,0.5333333333333333,0.9027817703945166,0.8845088051990888,0.6938515776305837,0.1725043870325564,-0.4013653366771292,2.0393685395,3.0,2.158458269,0.942814399,2.6087949788,0.0572345324,2.5322770366,0.0459187123,1.2256358294,6.8058112412,-72.8252107885,4.8091003717,13.1875042662
1,6,13,1,1.1471254242001725,0.2835220042304396,2,0.6954676714895125,-163.96271629074425,2.407454979382381,3.261654608305442,1.354814372953384,0.8178197580199896,0.9999999999999836,1.000000461662835,0.3333333333333333,0.225,1.4814814814814814,0.0,0.2600864625367902,0.3386320519702671,0.5701613775565048,0.0,0.268735898639546,0.3539993729787637,0.6393976740933037,-5.415722404955613,-4.00716632256947,-3.581785214064144,-2.3278866580824937,-5.24141392912836,-3.832857846742217,-3.3859566846947624,-1.8900660538834424,0.8306440552067,1.0260260260260257,1.8418966807997108,0.4254254254254251,0.5,1.0208759300278802,0.9487346386559568,0.931422111336744,0.1231310204013865,-0.4015223710187865,1.7109687822,3.0,1.9951125866,0.8891772744,1.8102115083,-0.4089280187,1.6770953214,-0.374825344,0.8504539841,3.2768657046,-66.8817372531,5.5777693008,14.3213291954
1,6,14,1,0.8674358714378512,0.1185203622213495,2,0.7262060244213191,-166.10430952121982,2.5997809031044814,4.756358087197124,1.8295226653589944,0.888331122744925,0.9999999999999756,1.0000007530577684,0.275,0.2166666666666666,1.2692307692307694,0.0,0.4497126163610448,0.589090250212725,0.6799121923164204,0.0,0.4478718677031357,0.586178497530874,0.6714749296161436,-5.24302047121429,-2.8851680174699936,-2.154408229956225,-1.6782269282711106,-5.264569230115519,-2.906716776371222,-2.1785919486591334,-1.7295429768643853,0.836149734601599,0.9659659659659654,1.4972369099516047,0.5455455455455454,0.5666666666666667,0.9960083215443012,0.890280062496015,0.7806115237525324,0.1884023335520506,-0.3984816478914961,1.3960224634,3.0,1.9528631089,0.871734564,1.3349281696,0.1310225644,1.2042728033,0.1339233808,0.6271615085,1.782033218,-57.8345132125,5.4746681223,14.8441683083
1,6,15,1,0.6969245883113234,-0.1338680278453052,1,0.6444564276661121,-179.0303448760778,1.7567011427965225,4.708953135627344,2.680565874814131,0.7014559711243242,0.999999999999968,1.0000007612694777,0.3916666666666666,0.3,1.3055555555555556,0.0,0.4271408271511082,0.4160049260638243,0.6374362825115882,0.0,0.4194861905535382,0.3945127930797515,0.595268521677763,-5.872607324882617,-3.364176974598599,-3.4295737488929507,-2.1291943430591185,-5.979768599710011,-3.471338249425993,-3.62067338746782,-2.420200585385526,0.8139158935046793,1.0260260260260257,3.278165422830289,0.6056056056056053,0.5333333333333333,0.9033989964637096,0.8867137751520978,0.8434208158335348,0.1736796087522636,-0.4394086672552801,2.0038904448,3.0,2.1400501126,0.9412986042,1.801817218,0.0239460531,1.7532899572,0.0467333631,0.8465102695,3.2465452872,-76.2112152417,5.6623024184,15.5208271778
1,6,16,1,1.4052413625319582,1.8580110138302637,1,0.5185940483467211,-170.1556529260722,0.1044149636432934,3.456682725733569,33.10524282268992,0.8044441215615045,0.9999999999999508,1.0000001651654944,0.1833333333333333,0.1666666666666666,1.1,0.0,0.5870665541628952,0.5908106736135067,0.6814217103727851,0.0,0.6000974426063374,0.5436614570043796,0.6606196209586714,-5.704394668908667,-2.355535347047266,-2.334177412013441,-1.817296296979526,-5.580525901454716,-2.2316665795933157,-2.546609059019166,-1.8939209956856533,0.8547052529227424,0.9059059059059056,1.4972369099516047,0.5255255255255253,0.5666666666666667,1.0351503298810327,0.9036489006640228,0.9145269568933554,0.1633332867584987,-0.4474911889952166,1.7439747883,3.0,1.9696456553,0.8765006144,1.191340822,0.1206664724,1.0274152199,0.1095981758,0.5597028545,1.4192929541,-65.6732321108,5.2308546914,14.0476734161
1,6,17,1,1.0483916674496154,0.073844168983892,1,0.4796996885683103,-159.03408573700588,1.9327609936539585,3.720488525626608,1.9249604777013232,0.8299564797271812,0.9999999999999818,1.000000175316197,0.275,0.3166666666666666,0.8684210526315791,0.0,0.3820697342985147,0.5391516895909307,0.602736484827518,0.0,0.3926383533459968,0.5834909764952868,0.6429978175730765,-6.527998781678479,-4.033848021661555,-3.0084172088889893,-2.5933357430512727,-6.352285095845065,-3.8581343358281415,-2.645784062293972,-2.267779642614707,0.8624795037877643,1.0460460460460457,1.60400310705682,0.4254254254254251,0.5666666666666667,1.0338011997004235,0.9380490771860118,0.9222977545673444,0.1330077735717006,-0.4887105969110253,1.8313367762,3.0,2.0721227536,0.918680435,1.5799246525,-0.1972332999,1.468149107,-0.1959417813,0.7422631053,2.4961619077,-70.1668590309,5.3309333339,14.2381405143
1,6,18,1,1.1189558925917835,0.1014476684941909,2,0.724679506737547,-163.43253811923535,0.7991889313851194,4.682548951208111,5.859126380907855,0.8889646352980451,0.9999999999999932,1.000000380301999,0.1916666666666666,0.1833333333333333,1.0454545454545454,0.0,0.2670331655382175,0.4142474830677733,0.52123704954467,0.0,0.2770084717305067,0.4364669740788971,0.5575006222555927,-6.116697844668489,-4.48333665656587,-3.5828711578284933,-2.928448307157244,-5.8964304517432495,-4.263069263640631,-3.322833294604209,-2.6091668058095623,0.8017802395614869,1.0260260260260257,0.5555776222398878,-0.075075075075075,0.6333333333333333,1.0564421301919729,0.9346496044932084,0.940820006405614,0.1414550142916013,-0.362852194721856,1.6948396192,3.0,2.0144308762,0.8910988062,1.4830448779,-0.0145067575,1.3757138789,-0.0034853995,0.6967480978,2.1994221099,-66.218360437,5.5541766842,14.9280054806
1,6,19,1,0.881692703172279,0.7867616135427613,2,0.8173034291604101,-166.2651159134861,0.5417710826337291,6.521920200654949,12.038147493863516,0.8947215705896521,0.9999999999999772,1.0000006528825975,0.1166666666666666,0.0916666666666666,1.272727272727273,0.0,0.2280054826946145,0.5089714741328422,0.6143625725287764,0.0,0.2376649970251868,0.5616567710140282,0.6595078567711309,-4.838075987468555,-3.7349681366325633,-2.375633320159978,-1.8657431777176736,-4.641440113787931,-3.53833226295194,-2.034543846622818,-1.5803738920120989,0.7986651083604376,0.9059059059059056,2.319345059274428,0.4654654654654652,0.5666666666666667,1.0389178377074773,0.9353161450181972,0.95019564441592,0.134632867133506,-0.3822566129420293,1.5802975409,3.0,1.9953727101,0.8904431473,2.12019726,-0.2697608025,1.9655206915,-0.2112363641,0.9960881359,4.4952364214,-64.442956235,5.5612435182,15.0520343751
1,7,0,1,1.2728068833664583,1.9778844554510835,2,0.4185653902029829,-975.0195798897752,0.6551722981985145,4.473175431344548,6.827479494545409,0.5640665107602771,0.9999999999999653,1.0000006629419078,0.4166666666666667,0.2666666666666666,1.5625,0.0,0.3976602124182002,0.4840291898343713,0.6112737598870187,0.0,0.4043298387868895,0.4415973835269445,0.6146955502888836,-5.166013886632325,-3.1116957071187428,-2.665512370412569,-2.008165154522033,-5.080797859680976,-3.026479680167393,-2.837130818616557,-1.9576540234177968,0.852072839277499,0.9059059059059056,2.2671001465003933,0.4454454454454452,0.5666666666666667,1.0066576472670306,0.9282754697767742,0.9267725913009,0.1461632156931812,-0.5352430298590813,1.610563092,3.0,1.9769480929,0.8797746765,1.2657919536,0.2290745084,1.1692810924,0.2318143206,0.5946806796,1.6022292698,-65.2984910986,5.8829693331,15.210807656
1,7,1,1,1.290136657215266,1.7446430500543215,2,0.4968024424397105,-972.757512057507,0.4963184347328628,5.763604835888765,11.612715612691185,0.7982448346807777,0.9999999999999468,1.000000429523806,0.4,0.2333333333333333,1.7142857142857146,0.0,0.1896680928573035,0.5928642752115154,0.6469629597601554,0.0,0.1968581764174503,0.6111633012457013,0.6509682065171398,-4.496136633875151,-3.643362973302195,-1.8305378471808167,-1.5873027697372213,-4.331918928094687,-3.479145267521731,-1.6844090552715985,-1.5119774326952378,0.8567734616462772,0.8858858858858855,1.2738113231864785,0.3453453453453451,0.5666666666666667,0.8586788613347742,0.8964904313808606,0.8857190037597324,0.1739527060694438,-0.4795215201607494,1.4198112946,3.0,1.9477612969,0.8676559338,1.2227612964,-0.1028581882,1.1635176852,-0.0922716425,0.5744644818,1.495145188,-53.2958342806,4.383246369,10.8956843133
1,7,2,1,1.428099927089318,1.7352530339023904,2,0.6048569334348289,-973.6969720291067,0.2313887269780817,9.564102024127004,41.33348304834644,0.8066905823409732,0.9999999999999516,1.0000004386997527,0.1916666666666666,0.1583333333333333,1.210526315789474,0.0,0.6413897745216036,0.6184069420493398,0.6755549686256932,0.0,0.6656493141146617,0.6725291806792234,0.69338286203636,-4.879174680878348,-1.7497219324582671,-1.861859186751806,-1.583023982418299,-4.701353523637848,-1.5719007752177667,-1.5395560903023062,-1.441515561973111,0.8902297850503187,1.0460460460460457,1.429784237094935,0.3653653653653652,0.5666666666666667,1.0200541715081972,0.90767979906109,0.8518721472478393,0.2022155080721457,-0.6015011182923633,1.3024373542,3.0,1.9075257096,0.8503484454,0.8151503978,0.112174938,0.6995688244,0.1137917457,0.3829651399,0.664470171,-61.1333409847,7.0890193616,18.5631735429
1,7,3,1,1.017621446209679,1.1489813149998236,2,0.5722120827590702,-970.6407612596606,0.6655472082484573,5.83205428880836,8.762795811519924,0.7614768172874327,0.9999999999999742,1.0000003496362586,0.3333333333333333,0.2833333333333333,1.1764705882352942,0.0,0.7274833138519422,0.5919118114867424,0.654099964126651,0.0,0.7423898450694586,0.6055509061064115,0.6440520110449742,-5.560377767187011,-1.5152957228451411,-2.2691244904607397,-1.92333486913936,-5.448730301481169,-1.4036482571392996,-2.149246730289786,-1.9394645931705328,0.8735016233482982,1.1261261261261255,1.679674872092653,0.4454454454454452,0.6,0.998008363875629,0.9172923503873512,0.8472888540452382,0.1485624231961037,-0.4614060973875798,1.741382097,3.0,2.0542255021,0.9093798713,2.4656974887,-0.1946248816,2.4881083969,-0.1642812086,1.158407315,6.0796641059,-69.3581464528,5.3512436584,14.1646717284
1,7,4,1,1.414864098918729,1.5412570277229722,2,0.6430038222496195,-973.4588419545504,0.4960668354196466,6.194163874796296,12.486551070394288,0.7502642251823094,0.9999999999999803,1.0000004661940445,0.4249999999999999,0.2916666666666666,1.457142857142857,0.0,0.1011584380757283,0.4335071015385471,0.5863216873790156,0.0,0.1027011968717833,0.5063506483607414,0.6030252395455781,-5.182327255725816,-4.658091124939317,-2.9357515878719047,-2.143816394598393,-5.104479273410792,-4.580243142624293,-2.519822883775272,-2.026349436806811,0.8165483071499227,1.0460460460460457,1.9287915080207776,0.5655655655655653,0.5,0.998272111325817,0.931232252327697,0.9271208847216263,0.1407820613365293,-0.529833799624994,1.5400788379,3.0,1.9962723434,0.8891005061,0.9842503781,0.3031895291,0.8243213685,0.2661421953,0.4624098629,0.9687488068,-61.0514212914,5.1619428655,13.6320388245
1,7,5,1,0.9959724039189812,0.3542624136503129,1,0.4460935254809247,-972.9277070997392,0.4908273016953464,4.543658295228895,9.257142541857048,0.800566021387165,0.9999999999999748,1.000000427619245,0.1583333333333333,0.2083333333333333,0.7599999999999999,0.0,0.3052805418113237,0.5877389422580334,0.571440785505932,0.0,0.316083662390795,0.6404462092454142,0.5815677594231928,-5.259674766147101,-3.653998403786367,-2.1683590824705345,-2.254082086274272,-5.079909382901072,-3.4742330205403373,-1.8265006753118689,-2.1255978650144414,0.7861656122421248,0.8458458458458454,0.431270730351924,0.1851851851851851,0.4666666666666667,1.0682428032556806,0.8857603177048533,0.9005990176341945,0.2287941571613861,-0.5011000346809338,1.5281171997,3.0,1.9938811605,0.8898776348,1.218948552,0.2068421839,1.0756973199,0.1708085276,0.5726732195,1.4858355724,-60.3650102246,5.0624114404,13.6564630227
1,7,6,1,1.8773247236244364,4.4629890468455775,2,0.5625470635764718,-972.5867709372022,0.6700073390004154,7.03172431709558,10.494995961665458,0.6477318139878425,0.9999999999999788,1.0000009845435232,0.5083333333333333,0.2666666666666667,1.90625,0.0,0.5916936937203193,0.4043011745008917,0.4420653122114041,0.0,0.6221361814097098,0.4042657269884452,0.4889596272316833,-4.97081812865253,-2.029616389298189,-2.961110521007987,-2.7733918606636414,-4.727585096706347,-1.7863833573520065,-2.816384470686617,-2.4159868501147503,0.8902297850503188,0.9459459459459456,1.46273335620113,0.2052052052052051,0.6,1.0534876742598829,0.9357718247226092,0.9244217571561658,0.1586070933644364,-0.5573236509039989,1.494631277,3.0,1.945100853,0.8671813977,0.9687954636,0.2762906926,0.7756405992,0.2124028739,0.4551490022,0.9385646504,-60.6948569272,5.6303284313,14.9926940447
1,7,7,1,1.1279630830437948,0.530525805205539,1,0.7705558895019039,-973.8396471296372,0.0508260103867315,5.934789037431436,116.76676946063724,0.7709023013943681,0.9999999999999808,1.0000006733242863,0.1333333333333333,0.25,0.5333333333333333,0.0,0.3401519607183352,0.4463956296907579,0.5473946747541704,0.0,0.3460583730888517,0.4340284629070913,0.5728588726565195,-5.308526749760662,-3.5028209673038413,-2.9388236085710187,-2.402667476151611,-5.217922532373461,-3.41221674991664,-2.9531956360791303,-2.228789312868949,0.8864838370224168,0.9259259259259256,1.1354562487518622,0.4254254254254251,0.5666666666666667,1.055065147327733,0.9309549299087376,0.901285329662841,0.1633332799447589,-0.4572624775290498,1.6728537461,3.0,2.0070731943,0.891384493,2.5024934222,0.4373537917,2.3643090622,0.4059896366,1.1756943823,6.2624733281,-62.1734917085,4.716085508,12.6619528102
1,7,8,1,1.23589698626071,1.193114030380113,2,0.6687958183559182,-973.7653474103362,0.3829360663081996,8.708412256912473,22.741164970090995,0.7806999937149784,0.9999999999999916,1.0000004154312412,0.2333333333333333,0.0833333333333333,2.8,0.0,0.5155991569364263,0.5290458131868229,0.6091115125137151,0.0,0.5357851317070477,0.559000410967928,0.6383553361282175,-5.332700828422535,-2.5831647770936934,-2.511457782167691,-2.084491361038943,-5.131788638047184,-2.3822525867183426,-2.263116680378265,-1.8558839770676068,0.8309832744973079,0.8858858858858855,1.216424293857368,0.3653653653653652,0.5333333333333333,1.0300700386739925,0.9556266155203146,0.9475197691035198,0.1020101494187257,-0.4705021339691077,1.5122780652,3.0,1.9625937274,0.8734303056,2.1999638231,0.1823337858,2.0974649985,0.1439162991,1.0335631994,4.8398408228,-65.3578439781,6.2847419039,16.9710100035
