fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,6,10,1,0.4477901854793358,-1.4113920532848157,1,0.6544761062103424,-176.07812730138704,2.3220914699837008,5.589745738591501,2.407203080002157,1.0,21.65269479722409,0.0,0.0,0.0,1.194186698098734,0.0,0.0,0.0,1.2132036677260525,-5.942324353190346,-5.942324353190346,-5.942324353190346,1.1539203451777276,-5.849178408493274,-5.849178408493274,-5.849178408493274,1.247066289874799,0.7043823975884862,0.8858858858858855,2.067429290844337,0.6656656656656654,0.5,0.8358187382899146,0.8431826102258013,0.6789733214784581,0.2132819648747457,-0.8460151782002138,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,11,1,0.7319151964823134,-0.8891809679454168,1,0.9653522640245984,-174.5757742889727,6.522146777155991,9.986686619298046,1.5311962395996217,1.0,15.691601454669266,0.0,0.0,0.0,0.921896556440442,0.0,0.0,0.0,0.8986339554032464,-5.560025145507388,-5.560025145507388,-5.560025145507388,-0.4342571101418588,-5.703955436521904,-5.703955436521904,-5.703955436521904,-0.5781874011563746,0.7043823975884861,0.8658658658658656,4.526588391152817,0.3653653653653652,0.6666666666666666,1.1303266735537958,0.946302705581651,0.94613347107351,0.1915824903926247,-0.5365806201021251,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,12,1,0.5123033493405221,-0.6095673789396492,1,0.1423182600468393,-171.96906802929786,0.5257992471016956,8.260937888617661,15.711201440765665,1.0,4.697288360850669,0.0,0.0,0.0,0.5276327462936621,0.0,0.0,0.0,0.5312688329877149,-5.99152959689459,-5.99152959689459,-5.99152959689459,-2.830202381185339,-5.950522634521557,-5.950522634521557,-5.950522634521557,-2.789195418812307,0.7043823975884861,0.7457457457457454,2.7889802923804394,-0.2552552552552551,0.6666666666666666,0.8828227063203085,0.9335033245854636,0.8742341760858694,0.1173977870475006,-0.6424779058292202,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,13,1,-0.2668405937227687,-1.6842847134695538,1,0.9832099379215622,-162.7898189160492,2.1693625353483625,6.586759224265712,3.036264855199959,1.0,7.82521618021348,0.0,0.0,0.0,0.7245665438446192,0.0,0.0,0.0,0.7295863630691689,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.7179025819855642,-6.194174128118666,-6.194174128118666,-6.194174128118666,-1.6749891537674282,0.7420981285103055,0.9659659659659654,2.989446772280588,0.5055055055055053,0.8333333333333334,1.02853051143052,0.9291193974378162,0.7674993010386575,0.1269584362947576,-0.840103137717783,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,14,1,0.3196082338417829,-1.5039073872646012,1,0.9453162222983216,-168.48363252948522,2.32706226824074,7.6992663246149,3.3085776988836435,1.0,7.406820438902256,0.0,0.0,0.0,0.934157929871632,0.0,0.0,0.0,0.9183557732612584,-5.706307699804258,-5.706307699804258,-5.706307699804258,-0.3757151117445581,-5.804496191198034,-5.804496191198034,-5.804496191198034,-0.4739036031383339,0.7420981285103057,0.9859859859859856,1.0843023142067962,0.4854854854854853,0.8333333333333334,0.6766401149861497,0.7723140456179584,0.3222330651272042,0.2962106344374883,-0.4515095337791538,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,15,1,0.6546122441362566,-0.819804977740362,1,-1.2083291737424604,-175.14294633490863,1.0859692291253054,4.769310995061785,4.391755187118174,1.0,10.60772480038099,0.0,0.0,0.0,1.2368778562420246,0.0,0.0,0.0,1.1951036560479176,-5.758878489582218,-5.758878489582218,-5.758878489582218,1.3641507909705446,-5.960176964153781,-5.960176964153781,-5.960176964153781,1.1628523163989808,0.8710490642551527,0.7857857857857854,1.3653704040138992,0.225225225225225,0.5,0.6747061514455472,0.8339297041987954,0.5165360641898508,0.2392166602902657,-0.6309101233089891,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,16,1,0.4659371474198441,-1.3584716909208456,1,0.7614739593639253,-176.22054836081176,0.9138140099415072,7.487383743779096,8.193553242041407,1.0,15.502831057330024,0.0,0.0,0.0,0.9360629334888272,0.0,0.0,0.0,0.9796299941433902,-6.204484865551436,-6.204484865551436,-6.204484865551436,-0.396696561516328,-5.928552962604584,-5.928552962604584,-5.928552962604584,-0.1207646585694766,0.7043823975884861,0.9059059059059056,1.8004066355637218,0.6056056056056053,0.3333333333333333,1.1216019957411978,0.8952325805224154,0.9303302472258316,0.1370622811215731,-0.581069672925824,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,17,1,0.0526640921860379,-1.6674270748942115,1,0.7831157684527885,-158.50368057807756,0.4286162969753889,9.836073388524126,22.948435367330216,1.0,18.279937071156027,0.0,0.0,0.0,0.685730708414561,0.0,0.0,0.0,0.6792518814647069,-6.345118771304308,-6.345118771304308,-6.345118771304308,-1.9940759812832765,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.0545968684789147,0.7043823975884862,0.8858858858858855,1.1354562487518622,0.4854854854854853,0.6666666666666666,0.7871993533550413,0.8993581195670721,0.2433511947525746,0.1724477310431449,-0.6445833326974608,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,18,1,-0.9523955874427962,-0.5386811089273458,1,0.950389692515025,-170.302916943667,1.6218443212591114,6.965662941515959,4.294902322134222,1.0,30.72097945496142,0.0,0.0,0.0,0.914155784479866,0.0,0.0,0.0,0.937433103868684,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.5235983470482433,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.3721446390883702,0.6666666666666666,0.8858858858858855,3.4328188412268283,0.2852852852852852,0.5,1.0089729035470056,0.8765633777045403,0.7019379568787667,0.2372481931539065,-0.6854673652084624,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,19,1,1.134980382312319,0.164108739862169,2,0.8833001680671199,-172.5585518289708,1.7635442057114583,11.352443386010227,6.43728881263306,1.0,2.7872257524776365,0.0,0.0,0.0,0.6910684924267159,0.0,0.0,0.0,0.6900621543437329,-5.427015651251496,-5.427015651251496,-5.427015651251496,-1.676576126764933,-5.434930028952724,-5.434930028952724,-5.434930028952724,-1.684490504466161,0.7420981285103057,0.8458458458458454,2.214855233726359,0.1851851851851851,1.0,1.202663183327211,0.9271225694400642,0.8728854838436743,0.2201288211954661,-0.6000361715496485,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0,1,-0.2797780628634688,-1.9342851118838955,2,-1.1886461181633443,-967.5639727658038,0.7550406044435218,2.6286134872601243,3.4814200346184805,1.0,19.764592261334947,0.0,0.0,0.0,0.4914035381789296,0.0,0.0,0.0,0.499548767530947,-6.299542627525439,-6.299542627525439,-6.299542627525439,-3.203925091450447,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-3.101209955613731,0.8333333333333333,0.7857857857857854,1.5678717853794495,0.3453453453453451,0.5,1.0967309088422776,0.968388806855692,0.9754220585623748,0.1234348822982066,-0.7584495521043575,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,1,0.7981899004884524,-0.6457882321511392,1,-0.9724249067598998,-962.751770173226,2.157263074970309,9.076698945988545,4.207506748389261,1.0,6.077547651517242,0.0,0.0,0.0,0.1812102669982448,0.0,0.0,0.0,0.1866320826386218,-5.818391650973609,-5.818391650973609,-5.818391650973609,-4.764039346400323,-5.64936258368205,-5.64936258368205,-5.64936258368205,-4.595010279108764,0.7043823975884862,0.8458458458458454,1.1890234632329348,0.1851851851851851,0.6666666666666666,0.9189496717486738,0.9346489129479272,0.9261212763387816,0.130788029514468,-0.6339272966955766,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,2,1,1.008984832324564,-0.2589647270186805,1,0.8129380277273051,-971.4484606964172,1.4190147375462876,8.425295186744094,5.9374261336516,1.0,202.9838709655413,0.0,0.0,0.0,0.9929321545710902,0.0,0.0,0.0,1.0217135343094783,-6.04859672050288,-6.04859672050288,-6.04859672050288,-0.042750546682325,-5.878209470798081,-5.878209470798081,-5.878209470798081,0.1276367030224738,0.7043823975884861,0.8058058058058054,1.5317404637020795,0.2052052052052051,0.5,1.0663972635965826,0.8822455417710124,0.598087895308806,0.2500445382482755,-0.5407025820388546,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,3,1,-0.6274044233206713,-1.5578601705634745,1,-1.722247676665989,-963.1664063484104,0.3298148381744195,4.804462501382518,14.567150853418314,1.0,3.7686757170161336,0.0,0.0,0.0,0.3893915718744024,0.0,0.0,0.0,0.4204456690562728,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-3.755534416350332,-5.696205067291889,-5.696205067291889,-5.696205067291889,-3.3012603166926198,0.8333333333333333,0.9259259259259256,0.5817880074344935,0.3853853853853852,0.5,0.8834084115621766,0.9623651233714438,0.9605224041113568,0.0689225361312471,-0.9131158982304806,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,4,1,0.1510023523807765,-1.5580536052939715,1,0.6077568253484228,-971.8666217668308,0.2470501103753183,7.120164395565735,28.82072946556788,1.0,4.353398285622457,0.0,0.0,0.0,1.1086068370582325,0.0,0.0,0.0,1.0882478446828308,-6.55466044265513,-6.55466044265513,-6.55466044265513,0.7118809386674876,-6.677285341594631,-6.677285341594631,-6.677285341594631,0.589256039727986,0.7420981285103057,1.0460460460460457,3.278165422830289,0.6256256256256253,0.8333333333333334,0.9702906655851656,0.8691187189392798,0.4743721345822083,0.227921956956633,-0.4909645584562647,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,5,1,0.373749798103676,-1.3646549090327926,1,0.5974225126779833,-973.9038482438248,1.8040832687531825,8.506914557000627,4.7153669147876025,1.0,14.38769566325501,0.0,0.0,0.0,1.0041004500924873,0.0,0.0,0.0,0.993212794816526,-5.607669719475743,-5.607669719475743,-5.607669719475743,0.0229939698198622,-5.669141314611986,-5.669141314611986,-5.669141314611986,-0.0384776253163803,0.8710490642551527,0.9059059059059056,3.7643580519633,0.5855855855855853,0.8333333333333334,1.0051463975603436,0.8673627128635014,0.693765040914947,0.2609544254420004,-0.8141798267926152,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,6,1,0.6321216151815058,-0.5699245610488801,1,0.7796502690993463,-965.8831852222668,0.0597825125721507,9.53795704626954,159.54426530263845,1.0,13.049487262914466,0.0,0.0,0.0,0.6868136159729472,0.0,0.0,0.0,0.6247315843568161,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.122024400432279,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.7953419876237824,0.8710490642551527,0.9259259259259256,0.944257242605741,0.065065065065065,0.6666666666666666,1.0102136485502775,0.9768144942626866,0.9251325617541084,0.0626372746207813,-0.6270112762085678,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,7,1,0.1642524290246816,-1.090248189359165,1,0.9894669718555312,-983.4252469095572,0.5606230870908253,12.223071334901348,21.802654254445848,1.0,1.9329129669813712,0.0,0.0,0.0,0.9088557116950738,0.0,0.0,0.0,0.8800114462307282,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-0.5629365498507051,-6.378765091087367,-6.378765091087367,-6.378765091087367,-0.7653787981134901,0.6666666666666666,0.9659659659659654,6.250447985394486,0.6056056056056053,0.6666666666666666,0.5607914050945004,0.9129545828380716,0.3829881174618835,0.1418634343715093,-0.6614657641375493,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,8,1,0.7307436352657793,-0.9010206716533437,1,0.9661592619250498,-990.8906413056188,0.0689579641300428,12.903251706306708,187.1176428870985,1.0,5.930632210150238,0.0,0.0,0.0,0.7961275807302899,0.0,0.0,0.0,0.8508878979887864,-6.311077208828323,-6.311077208828323,-6.311077208828323,-1.2866545787617598,-5.904917254015027,-5.904917254015027,-5.904917254015027,-0.8804946239484641,0.6666666666666666,1.0260260260260257,6.854111821930196,0.5655655655655653,0.3333333333333333,0.9501769028372292,0.9444327380914996,0.918559506619129,0.1248265211908838,-0.6215730799839414,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,9,1,0.6604379554744885,-1.5035929935605472,2,0.816349393559036,-969.4360314157792,1.4013377936694942,13.115330704292631,9.359150066130226,1.0,8.264897604110898,0.0,0.0,0.0,0.8129403916022608,0.0,0.0,0.0,0.822871191818084,-6.286161114925572,-6.286161114925572,-6.286161114925572,-1.1758868364830732,-6.210296738122109,-6.210296738122109,-6.210296738122109,-1.10002245967961,0.6666666666666666,1.0260260260260257,0.6680743915695615,-0.1351351351351351,0.5,0.9039653561963468,0.872614217313281,0.7241212113857743,0.1804501205004419,-0.5798668132277947,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,10,1,0.2136903111012905,-1.3125193019237753,1,0.7395839307328798,-982.1305362079676,0.6226100285931403,7.366034638762327,11.830896227943418,1.0,2.434393289200944,0.0,0.0,0.0,0.6113922205785349,0.0,0.0,0.0,0.6211284094907309,-5.942324353190346,-5.942324353190346,-5.942324353190346,-2.3092334714953937,-5.849178408493274,-5.849178408493274,-5.849178408493274,-2.216087526798322,0.8333333333333333,0.6456456456456453,1.46273335620113,-0.9159159159159154,0.6666666666666666,1.0581457757785957,0.9512118460477876,0.9354351844418756,0.1203414737198304,-0.4984816215461912,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,11,1,0.1067704695019212,-1.757701724174422,1,0.9036209091723147,-980.6281845279042,0.2549463950541041,11.352617670967286,44.52943007316523,1.0,3.909184705269927,0.0,0.0,0.0,0.8829023019056764,0.0,0.0,0.0,0.8606236591875003,-5.560025145507388,-5.560025145507388,-5.560025145507388,-0.6510661458854718,-5.703955436521904,-5.703955436521904,-5.703955436521904,-0.7949964368999876,0.7043823975884862,0.8458458458458454,2.319345059274428,-0.2552552552552551,0.6666666666666666,1.1288671088362718,0.9274059943170172,0.9436167704096038,0.1953785687549971,-0.4839117806850531,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,12,1,1.3982952127794688,0.5432799601434226,2,0.6589630345020399,-978.0214784007012,1.1253993087245038,7.286940378899047,6.474982099605039,1.0,6.887964104611818,0.0,0.0,0.0,0.7723959014365189,0.0,0.0,0.0,0.7777187296337498,-5.99152959689459,-5.99152959689459,-5.99152959689459,-1.3636966929176104,-5.950522634521557,-5.950522634521557,-5.950522634521557,-1.3226897305445782,0.7043823975884861,0.9459459459459456,0.8610934477105054,-0.5555555555555552,0.6666666666666666,1.0524766097326972,0.9503674596547772,0.9522861282005246,0.0917610006913389,-0.5712858259017175,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,13,1,0.4166195995396278,-1.1481851915758967,1,0.9839895462746164,-968.8422267003268,0.1716090415553106,9.773958686863242,56.954800273230575,1.0,23.14021329537146,0.0,0.0,0.0,0.7245665438446192,0.0,0.0,0.0,0.7295863630691689,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.7179025819855642,-6.194174128118666,-6.194174128118666,-6.194174128118666,-1.6749891537674282,0.7043823975884861,0.6656656656656654,0.5185970767145421,-0.2552552552552551,0.5,1.066655434463274,0.9345624960677176,0.7567546481649312,0.1273937831269205,-0.5038657279476711,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,14,1,0.3420144560274354,-1.4968136432110783,1,0.9263143237304952,-974.536038809186,0.3609370000459848,10.886464452555504,30.16167489386936,1.0,6.552742868555251,0.0,0.0,0.0,0.934157929871632,0.0,0.0,0.0,0.9183557732612584,-5.706307699804258,-5.706307699804258,-5.706307699804258,-0.3757151117445581,-5.804496191198034,-5.804496191198034,-5.804496191198034,-0.4739036031383339,0.8710490642551527,0.9259259259259256,4.223044187206672,0.5855855855855853,1.0,0.747147934565296,0.7919868499401689,0.409539665471755,0.2748128103438657,-0.5287124379254541,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,15,1,0.0598665522158957,-1.5618526763675675,1,0.561452175193536,-981.195356680466,0.1437119903404987,5.181229968865065,36.05287183476555,1.0,21.077214574436685,0.0,0.0,0.0,0.6618421415755381,0.0,0.0,0.0,0.6394891452957963,-5.758878489582218,-5.758878489582218,-5.758878489582218,-1.9474100169638224,-5.960176964153781,-5.960176964153781,-5.960176964153781,-2.1487084915353862,0.8333333333333333,0.9059059059059056,1.333905690039059,0.5055055055055053,0.5,0.9798141144074998,0.9248093192678418,0.8755577259866003,0.131033057197389,-0.5224416133250942,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,16,1,0.3874269183133191,-1.5933614972238686,1,0.5501158666978065,-982.2729596351664,0.517613062649832,9.138585801200929,17.65524570500113,1.0,5.250704181040064,0.0,0.0,0.0,0.8505554001338753,0.0,0.0,0.0,0.8901426943017852,-6.204484865551436,-6.204484865551436,-6.204484865551436,-0.9272267581077608,-5.928552962604584,-5.928552962604584,-5.928552962604584,-0.6512948551609092,0.7420981285103055,0.8458458458458454,2.486055071882549,0.7057057057057055,0.8333333333333334,1.1549091413266095,0.9015975579590852,0.8940932833109012,0.1603205354118725,-0.7372620783517783,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
