fid,iid,rep,budget,precision
5,3,16,64,0.0
5,3,16,72,0.0
5,3,16,80,0.0
5,3,16,88,0.0
5,3,16,96,0.0
5,3,16,100,0.0
5,3,16,150,0.0
5,3,16,200,0.0
5,3,16,250,0.0
5,3,16,300,0.0
5,3,16,350,0.0
5,3,16,400,0.0
5,3,16,450,0.0
5,3,16,500,0.0
5,3,16,550,0.0
5,3,16,600,0.0
5,3,16,650,0.0
5,3,16,700,0.0
5,3,16,750,0.0
5,3,16,800,0.0
5,3,16,850,0.0
5,3,16,900,0.0
5,3,16,950,0.0
5,3,16,1000,0.0
5,3,17,8,0.0
5,3,17,16,0.0
5,3,17,24,0.0
5,3,17,32,0.0
5,3,17,40,0.0
5,3,17,48,0.0
5,3,17,56,0.0
5,3,17,64,0.0
5,3,17,72,0.0
5,3,17,80,0.0
5,3,17,88,0.0
5,3,17,96,0.0
5,3,17,100,0.0
5,3,17,150,0.0
5,3,17,200,0.0
5,3,17,250,0.0
5,3,17,300,0.0
5,3,17,350,0.0
5,3,17,400,0.0
5,3,17,450,0.0
5,3,17,500,0.0
5,3,17,550,0.0
5,3,17,600,0.0
5,3,17,650,0.0
5,3,17,700,0.0
5,3,17,750,0.0
5,3,17,800,0.0
5,3,17,850,0.0
5,3,17,900,0.0
5,3,17,950,0.0
5,3,17,1000,0.0
5,3,18,8,0.0
5,3,18,16,0.0
5,3,18,24,0.0
5,3,18,32,0.0
5,3,18,40,0.0
5,3,18,48,0.0
5,3,18,56,0.0
5,3,18,64,0.0
5,3,18,72,0.0
5,3,18,80,0.0
5,3,18,88,0.0
5,3,18,96,0.0
5,3,18,100,0.0
5,3,18,150,0.0
5,3,18,200,0.0
5,3,18,250,0.0
5,3,18,300,0.0
5,3,18,350,0.0
5,3,18,400,0.0
5,3,18,450,0.0
5,3,18,500,0.0
5,3,18,550,0.0
5,3,18,600,0.0
5,3,18,650,0.0
5,3,18,700,0.0
5,3,18,750,0.0
5,3,18,800,0.0
5,3,18,850,0.0
5,3,18,900,0.0
5,3,18,950,0.0
5,3,18,1000,0.0
5,3,19,8,0.0
5,3,19,16,0.0
5,3,19,24,0.0
5,3,19,32,0.0
5,3,19,40,0.0
5,3,19,48,0.0
5,3,19,56,0.0
5,3,19,64,0.0
5,3,19,72,0.0
5,3,19,80,0.0
5,3,19,88,0.0
5,3,19,96,0.0
5,3,19,100,0.0
5,3,19,150,0.0
5,3,19,200,0.0
5,3,19,250,0.0
5,3,19,300,0.0
5,3,19,350,0.0
5,3,19,400,0.0
5,3,19,450,0.0
5,3,19,500,0.0
5,3,19,550,0.0
5,3,19,600,0.0
5,3,19,650,0.0
5,3,19,700,0.0
5,3,19,750,0.0
5,3,19,800,0.0
5,3,19,850,0.0
5,3,19,900,0.0
5,3,19,950,0.0
5,3,19,1000,0.0
5,4,0,8,0.0
5,4,0,16,0.0
5,4,0,24,0.0
5,4,0,32,0.0
5,4,0,40,0.0
5,4,0,48,0.0
5,4,0,56,0.0
5,4,0,64,0.0
5,4,0,72,0.0
5,4,0,80,0.0
5,4,0,88,0.0
5,4,0,96,0.0
5,4,0,100,0.0
5,4,0,150,0.0
5,4,0,200,0.0
5,4,0,250,0.0
5,4,0,300,0.0
5,4,0,350,0.0
5,4,0,400,0.0
5,4,0,450,0.0
5,4,0,500,0.0
5,4,0,550,0.0
5,4,0,600,0.0
5,4,0,650,0.0
5,4,0,700,0.0
5,4,0,750,0.0
5,4,0,800,0.0
5,4,0,850,0.0
5,4,0,900,0.0
5,4,0,950,0.0
5,4,0,1000,0.0
5,4,1,8,0.0
5,4,1,16,0.0
5,4,1,24,0.0
5,4,1,32,0.0
5,4,1,40,0.0
5,4,1,48,0.0
5,4,1,56,0.0
5,4,1,64,0.0
5,4,1,72,0.0
5,4,1,80,0.0
5,4,1,88,0.0
5,4,1,96,0.0
5,4,1,100,0.0
5,4,1,150,0.0
5,4,1,200,0.0
5,4,1,250,0.0
5,4,1,300,0.0
5,4,1,350,0.0
5,4,1,400,0.0
5,4,1,450,0.0
5,4,1,500,0.0
5,4,1,550,0.0
5,4,1,600,0.0
5,4,1,650,0.0
5,4,1,700,0.0
5,4,1,750,0.0
5,4,1,800,0.0
5,4,1,850,0.0
5,4,1,900,0.0
5,4,1,950,0.0
5,4,1,1000,0.0
5,4,2,8,0.0
5,4,2,16,0.0
5,4,2,24,0.0
5,4,2,32,0.0
5,4,2,40,0.0
5,4,2,48,0.0
5,4,2,56,0.0
5,4,2,64,0.0
5,4,2,72,0.0
5,4,2,80,0.0
5,4,2,88,0.0
5,4,2,96,0.0
5,4,2,100,0.0
5,4,2,150,0.0
5,4,2,200,0.0
5,4,2,250,0.0
5,4,2,300,0.0
5,4,2,350,0.0
5,4,2,400,0.0
5,4,2,450,0.0
5,4,2,500,0.0
5,4,2,550,0.0
5,4,2,600,0.0
5,4,2,650,0.0
5,4,2,700,0.0
5,4,2,750,0.0
5,4,2,800,0.0
5,4,2,850,0.0
5,4,2,900,0.0
5,4,2,950,0.0
5,4,2,1000,0.0
5,4,3,8,0.0
5,4,3,16,0.0
5,4,3,24,0.0
5,4,3,32,0.0
5,4,3,40,0.0
5,4,3,48,0.0
5,4,3,56,0.0
5,4,3,64,0.0
5,4,3,72,0.0
5,4,3,80,0.0
5,4,3,88,0.0
5,4,3,96,0.0
5,4,3,100,0.0
5,4,3,150,0.0
5,4,3,200,0.0
5,4,3,250,0.0
5,4,3,300,0.0
5,4,3,350,0.0
5,4,3,400,0.0
5,4,3,450,0.0
5,4,3,500,0.0
5,4,3,550,0.0
5,4,3,600,0.0
5,4,3,650,0.0
5,4,3,700,0.0
5,4,3,750,0.0
5,4,3,800,0.0
5,4,3,850,0.0
5,4,3,900,0.0
5,4,3,950,0.0
5,4,3,1000,0.0
5,4,4,8,0.0
5,4,4,16,0.0
5,4,4,24,0.0
5,4,4,32,0.0
5,4,4,40,0.0
5,4,4,48,0.0
5,4,4,56,0.0
5,4,4,64,0.0
5,4,4,72,0.0
5,4,4,80,0.0
5,4,4,88,0.0
5,4,4,96,0.0
5,4,4,100,0.0
5,4,4,150,0.0
5,4,4,200,0.0
5,4,4,250,0.0
5,4,4,300,0.0
5,4,4,350,0.0
5,4,4,400,0.0
5,4,4,450,0.0
5,4,4,500,0.0
5,4,4,550,0.0
5,4,4,600,0.0
5,4,4,650,0.0
5,4,4,700,0.0
5,4,4,750,0.0
5,4,4,800,0.0
5,4,4,850,0.0
5,4,4,900,0.0
5,4,4,950,0.0
5,4,4,1000,0.0
5,4,5,8,0.0
5,4,5,16,0.0
5,4,5,24,0.0
5,4,5,32,0.0
5,4,5,40,0.0
5,4,5,48,0.0
5,4,5,56,0.0
5,4,5,64,0.0
5,4,5,72,0.0
5,4,5,80,0.0
5,4,5,88,0.0
5,4,5,96,0.0
5,4,5,100,0.0
5,4,5,150,0.0
5,4,5,200,0.0
5,4,5,250,0.0
5,4,5,300,0.0
5,4,5,350,0.0
5,4,5,400,0.0
5,4,5,450,0.0
5,4,5,500,0.0
5,4,5,550,0.0
5,4,5,600,0.0
5,4,5,650,0.0
5,4,5,700,0.0
5,4,5,750,0.0
5,4,5,800,0.0
5,4,5,850,0.0
5,4,5,900,0.0
5,4,5,950,0.0
5,4,5,1000,0.0
5,4,6,8,0.0
5,4,6,16,0.0
5,4,6,24,0.0
5,4,6,32,0.0
5,4,6,40,0.0
5,4,6,48,0.0
5,4,6,56,0.0
5,4,6,64,0.0
5,4,6,72,0.0
5,4,6,80,0.0
5,4,6,88,0.0
5,4,6,96,0.0
5,4,6,100,0.0
5,4,6,150,0.0
5,4,6,200,0.0
5,4,6,250,0.0
5,4,6,300,0.0
5,4,6,350,0.0
5,4,6,400,0.0
5,4,6,450,0.0
5,4,6,500,0.0
5,4,6,550,0.0
5,4,6,600,0.0
5,4,6,650,0.0
5,4,6,700,0.0
5,4,6,750,0.0
5,4,6,800,0.0
5,4,6,850,0.0
5,4,6,900,0.0
5,4,6,950,0.0
5,4,6,1000,0.0
5,4,7,8,0.0
5,4,7,16,0.0
5,4,7,24,0.0
5,4,7,32,0.0
5,4,7,40,0.0
5,4,7,48,0.0
5,4,7,56,0.0
5,4,7,64,0.0
5,4,7,72,0.0
5,4,7,80,0.0
5,4,7,88,0.0
5,4,7,96,0.0
5,4,7,100,0.0
5,4,7,150,0.0
5,4,7,200,0.0
5,4,7,250,0.0
5,4,7,300,0.0
5,4,7,350,0.0
5,4,7,400,0.0
5,4,7,450,0.0
5,4,7,500,0.0
5,4,7,550,0.0
5,4,7,600,0.0
5,4,7,650,0.0
5,4,7,700,0.0
5,4,7,750,0.0
5,4,7,800,0.0
5,4,7,850,0.0
5,4,7,900,0.0
5,4,7,950,0.0
5,4,7,1000,0.0
5,4,8,8,0.0
5,4,8,16,0.0
5,4,8,24,0.0
5,4,8,32,0.0
5,4,8,40,0.0
5,4,8,48,0.0
5,4,8,56,0.0
5,4,8,64,0.0
5,4,8,72,0.0
5,4,8,80,0.0
5,4,8,88,0.0
5,4,8,96,0.0
5,4,8,100,0.0
5,4,8,150,0.0
5,4,8,200,0.0
5,4,8,250,0.0
5,4,8,300,0.0
5,4,8,350,0.0
5,4,8,400,0.0
5,4,8,450,0.0
5,4,8,500,0.0
5,4,8,550,0.0
5,4,8,600,0.0
5,4,8,650,0.0
5,4,8,700,0.0
5,4,8,750,0.0
5,4,8,800,0.0
5,4,8,850,0.0
5,4,8,900,0.0
5,4,8,950,0.0
5,4,8,1000,0.0
5,4,9,8,0.0
5,4,9,16,0.0
5,4,9,24,0.0
5,4,9,32,0.0
5,4,9,40,0.0
5,4,9,48,0.0
5,4,9,56,0.0
5,4,9,64,0.0
5,4,9,72,0.0
5,4,9,80,0.0
5,4,9,88,0.0
5,4,9,96,0.0
5,4,9,100,0.0
5,4,9,150,0.0
5,4,9,200,0.0
5,4,9,250,0.0
5,4,9,300,0.0
5,4,9,350,0.0
5,4,9,400,0.0
5,4,9,450,0.0
5,4,9,500,0.0
5,4,9,550,0.0
5,4,9,600,0.0
5,4,9,650,0.0
5,4,9,700,0.0
5,4,9,750,0.0
5,4,9,800,0.0
5,4,9,850,0.0
5,4,9,900,0.0
5,4,9,950,0.0
5,4,9,1000,0.0
5,4,10,8,0.0
5,4,10,16,0.0
5,4,10,24,0.0
5,4,10,32,0.0
5,4,10,40,0.0
5,4,10,48,0.0
5,4,10,56,0.0
5,4,10,64,0.0
5,4,10,72,0.0
5,4,10,80,0.0
5,4,10,88,0.0
5,4,10,96,0.0
5,4,10,100,0.0
5,4,10,150,0.0
5,4,10,200,0.0
5,4,10,250,0.0
5,4,10,300,0.0
5,4,10,350,0.0
5,4,10,400,0.0
5,4,10,450,0.0
5,4,10,500,0.0
5,4,10,550,0.0
5,4,10,600,0.0
5,4,10,650,0.0
5,4,10,700,0.0
5,4,10,750,0.0
5,4,10,800,0.0
5,4,10,850,0.0
5,4,10,900,0.0
5,4,10,950,0.0
5,4,10,1000,0.0
5,4,11,8,0.0
5,4,11,16,0.0
5,4,11,24,0.0
5,4,11,32,0.0
5,4,11,40,0.0
5,4,11,48,0.0
5,4,11,56,0.0
5,4,11,64,0.0
5,4,11,72,0.0
5,4,11,80,0.0
5,4,11,88,0.0
5,4,11,96,0.0
5,4,11,100,0.0
5,4,11,150,0.0
5,4,11,200,0.0
5,4,11,250,0.0
5,4,11,300,0.0
5,4,11,350,0.0
5,4,11,400,0.0
5,4,11,450,0.0
5,4,11,500,0.0
5,4,11,550,0.0
5,4,11,600,0.0
5,4,11,650,0.0
5,4,11,700,0.0
5,4,11,750,0.0
5,4,11,800,0.0
5,4,11,850,0.0
5,4,11,900,0.0
5,4,11,950,0.0
5,4,11,1000,0.0
5,4,12,8,0.0
5,4,12,16,0.0
5,4,12,24,0.0
5,4,12,32,0.0
5,4,12,40,0.0
5,4,12,48,0.0
5,4,12,56,0.0
5,4,12,64,0.0
5,4,12,72,0.0
5,4,12,80,0.0
5,4,12,88,0.0
5,4,12,96,0.0
5,4,12,100,0.0
5,4,12,150,0.0
5,4,12,200,0.0
5,4,12,250,0.0
5,4,12,300,0.0
5,4,12,350,0.0
5,4,12,400,0.0
5,4,12,450,0.0
5,4,12,500,0.0
5,4,12,550,0.0
5,4,12,600,0.0
5,4,12,650,0.0
5,4,12,700,0.0
5,4,12,750,0.0
5,4,12,800,0.0
5,4,12,850,0.0
5,4,12,900,0.0
5,4,12,950,0.0
5,4,12,1000,0.0
5,4,13,8,0.0
5,4,13,16,0.0
5,4,13,24,0.0
5,4,13,32,0.0
5,4,13,40,0.0
5,4,13,48,0.0
5,4,13,56,0.0
5,4,13,64,0.0
5,4,13,72,0.0
5,4,13,80,0.0
5,4,13,88,0.0
5,4,13,96,0.0
5,4,13,100,0.0
5,4,13,150,0.0
5,4,13,200,0.0
5,4,13,250,0.0
5,4,13,300,0.0
5,4,13,350,0.0
5,4,13,400,0.0
5,4,13,450,0.0
5,4,13,500,0.0
5,4,13,550,0.0
5,4,13,600,0.0
5,4,13,650,0.0
5,4,13,700,0.0
5,4,13,750,0.0
5,4,13,800,0.0
5,4,13,850,0.0
5,4,13,900,0.0
5,4,13,950,0.0
5,4,13,1000,0.0
5,4,14,8,0.0
5,4,14,16,0.0
5,4,14,24,0.0
5,4,14,32,0.0
5,4,14,40,0.0
5,4,14,48,0.0
5,4,14,56,0.0
5,4,14,64,0.0
5,4,14,72,0.0
5,4,14,80,0.0
5,4,14,88,0.0
5,4,14,96,0.0
5,4,14,100,0.0
5,4,14,150,0.0
5,4,14,200,0.0
5,4,14,250,0.0
5,4,14,300,0.0
5,4,14,350,0.0
5,4,14,400,0.0
5,4,14,450,0.0
5,4,14,500,0.0
5,4,14,550,0.0
5,4,14,600,0.0
5,4,14,650,0.0
5,4,14,700,0.0
5,4,14,750,0.0
5,4,14,800,0.0
5,4,14,850,0.0
5,4,14,900,0.0
5,4,14,950,0.0
5,4,14,1000,0.0
5,4,15,8,0.0
5,4,15,16,0.0
5,4,15,24,0.0
5,4,15,32,0.0
5,4,15,40,0.0
5,4,15,48,0.0
5,4,15,56,0.0
5,4,15,64,0.0
5,4,15,72,0.0
5,4,15,80,0.0
5,4,15,88,0.0
5,4,15,96,0.0
5,4,15,100,0.0
5,4,15,150,0.0
5,4,15,200,0.0
5,4,15,250,0.0
5,4,15,300,0.0
5,4,15,350,0.0
5,4,15,400,0.0
5,4,15,450,0.0
5,4,15,500,0.0
5,4,15,550,0.0
5,4,15,600,0.0
5,4,15,650,0.0
5,4,15,700,0.0
5,4,15,750,0.0
5,4,15,800,0.0
5,4,15,850,0.0
5,4,15,900,0.0
5,4,15,950,0.0
5,4,15,1000,0.0
5,4,16,8,0.0
5,4,16,16,0.0
5,4,16,24,0.0
5,4,16,32,0.0
5,4,16,40,0.0
5,4,16,48,0.0
5,4,16,56,0.0
5,4,16,64,0.0
5,4,16,72,0.0
5,4,16,80,0.0
5,4,16,88,0.0
5,4,16,96,0.0
5,4,16,100,0.0
5,4,16,150,0.0
5,4,16,200,0.0
5,4,16,250,0.0
5,4,16,300,0.0
5,4,16,350,0.0
5,4,16,400,0.0
5,4,16,450,0.0
5,4,16,500,0.0
5,4,16,550,0.0
5,4,16,600,0.0
5,4,16,650,0.0
5,4,16,700,0.0
5,4,16,750,0.0
5,4,16,800,0.0
5,4,16,850,0.0
5,4,16,900,0.0
5,4,16,950,0.0
5,4,16,1000,0.0
5,4,17,8,0.0
5,4,17,16,0.0
5,4,17,24,0.0
5,4,17,32,0.0
5,4,17,40,0.0
5,4,17,48,0.0
5,4,17,56,0.0
5,4,17,64,0.0
5,4,17,72,0.0
5,4,17,80,0.0
5,4,17,88,0.0
5,4,17,96,0.0
5,4,17,100,0.0
5,4,17,150,0.0
5,4,17,200,0.0
5,4,17,250,0.0
5,4,17,300,0.0
5,4,17,350,0.0
5,4,17,400,0.0
5,4,17,450,0.0
5,4,17,500,0.0
5,4,17,550,0.0
5,4,17,600,0.0
5,4,17,650,0.0
5,4,17,700,0.0
5,4,17,750,0.0
5,4,17,800,0.0
5,4,17,850,0.0
5,4,17,900,0.0
5,4,17,950,0.0
5,4,17,1000,0.0
5,4,18,8,0.0
5,4,18,16,0.0
5,4,18,24,0.0
5,4,18,32,0.0
5,4,18,40,0.0
5,4,18,48,0.0
5,4,18,56,0.0
5,4,18,64,0.0
5,4,18,72,0.0
5,4,18,80,0.0
5,4,18,88,0.0
5,4,18,96,0.0
5,4,18,100,0.0
5,4,18,150,0.0
5,4,18,200,0.0
5,4,18,250,0.0
5,4,18,300,0.0
5,4,18,350,0.0
5,4,18,400,0.0
5,4,18,450,0.0
5,4,18,500,0.0
5,4,18,550,0.0
5,4,18,600,0.0
5,4,18,650,0.0
5,4,18,700,0.0
5,4,18,750,0.0
5,4,18,800,0.0
5,4,18,850,0.0
5,4,18,900,0.0
5,4,18,950,0.0
5,4,18,1000,0.0
5,4,19,8,0.0
5,4,19,16,0.0
5,4,19,24,0.0
5,4,19,32,0.0
5,4,19,40,0.0
5,4,19,48,0.0
5,4,19,56,0.0
5,4,19,64,0.0
5,4,19,72,0.0
5,4,19,80,0.0
5,4,19,88,0.0
5,4,19,96,0.0
5,4,19,100,0.0
5,4,19,150,0.0
5,4,19,200,0.0
5,4,19,250,0.0
5,4,19,300,0.0
5,4,19,350,0.0
5,4,19,400,0.0
5,4,19,450,0.0
5,4,19,500,0.0
5,4,19,550,0.0
5,4,19,600,0.0
5,4,19,650,0.0
5,4,19,700,0.0
5,4,19,750,0.0
5,4,19,800,0.0
5,4,19,850,0.0
5,4,19,900,0.0
5,4,19,950,0.0
5,4,19,1000,0.0
5,5,0,8,0.0
5,5,0,16,0.0
5,5,0,24,0.0
5,5,0,32,0.0
5,5,0,40,0.0
5,5,0,48,0.0
5,5,0,56,0.0
5,5,0,64,0.0
5,5,0,72,0.0
5,5,0,80,0.0
5,5,0,88,0.0
5,5,0,96,0.0
5,5,0,100,0.0
5,5,0,150,0.0
5,5,0,200,0.0
5,5,0,250,0.0
5,5,0,300,0.0
5,5,0,350,0.0
5,5,0,400,0.0
5,5,0,450,0.0
5,5,0,500,0.0
5,5,0,550,0.0
5,5,0,600,0.0
5,5,0,650,0.0
5,5,0,700,0.0
5,5,0,750,0.0
5,5,0,800,0.0
5,5,0,850,0.0
5,5,0,900,0.0
5,5,0,950,0.0
5,5,0,1000,0.0
5,5,1,8,0.0
5,5,1,16,0.0
5,5,1,24,0.0
5,5,1,32,0.0
5,5,1,40,0.0
5,5,1,48,0.0
5,5,1,56,0.0
5,5,1,64,0.0
5,5,1,72,0.0
5,5,1,80,0.0
5,5,1,88,0.0
5,5,1,96,0.0
5,5,1,100,0.0
5,5,1,150,0.0
5,5,1,200,0.0
5,5,1,250,0.0
5,5,1,300,0.0
5,5,1,350,0.0
5,5,1,400,0.0
5,5,1,450,0.0
5,5,1,500,0.0
5,5,1,550,0.0
5,5,1,600,0.0
5,5,1,650,0.0
5,5,1,700,0.0
5,5,1,750,0.0
5,5,1,800,0.0
5,5,1,850,0.0
5,5,1,900,0.0
5,5,1,950,0.0
5,5,1,1000,0.0
5,5,2,8,0.0
5,5,2,16,0.0
5,5,2,24,0.0
5,5,2,32,0.0
5,5,2,40,0.0
5,5,2,48,0.0
5,5,2,56,0.0
5,5,2,64,0.0
5,5,2,72,0.0
5,5,2,80,0.0
5,5,2,88,0.0
5,5,2,96,0.0
5,5,2,100,0.0
5,5,2,150,0.0
5,5,2,200,0.0
5,5,2,250,0.0
5,5,2,300,0.0
5,5,2,350,0.0
5,5,2,400,0.0
5,5,2,450,0.0
5,5,2,500,0.0
5,5,2,550,0.0
5,5,2,600,0.0
5,5,2,650,0.0
5,5,2,700,0.0
5,5,2,750,0.0
5,5,2,800,0.0
5,5,2,850,0.0
5,5,2,900,0.0
5,5,2,950,0.0
5,5,2,1000,0.0
5,5,3,8,0.0
5,5,3,16,0.0
5,5,3,24,0.0
5,5,3,32,0.0
5,5,3,40,0.0
5,5,3,48,0.0
5,5,3,56,0.0
5,5,3,64,0.0
5,5,3,72,0.0
5,5,3,80,0.0
5,5,3,88,0.0
5,5,3,96,0.0
5,5,3,100,0.0
5,5,3,150,0.0
5,5,3,200,0.0
5,5,3,250,0.0
5,5,3,300,0.0
5,5,3,350,0.0
5,5,3,400,0.0
5,5,3,450,0.0
5,5,3,500,0.0
5,5,3,550,0.0
5,5,3,600,0.0
5,5,3,650,0.0
5,5,3,700,0.0
5,5,3,750,0.0
5,5,3,800,0.0
5,5,3,850,0.0
5,5,3,900,0.0
5,5,3,950,0.0
5,5,3,1000,0.0
5,5,4,8,0.0
5,5,4,16,0.0
5,5,4,24,0.0
5,5,4,32,0.0
5,5,4,40,0.0
5,5,4,48,0.0
5,5,4,56,0.0
5,5,4,64,0.0
5,5,4,72,0.0
5,5,4,80,0.0
5,5,4,88,0.0
5,5,4,96,0.0
5,5,4,100,0.0
5,5,4,150,0.0
5,5,4,200,0.0
5,5,4,250,0.0
5,5,4,300,0.0
5,5,4,350,0.0
5,5,4,400,0.0
5,5,4,450,0.0
5,5,4,500,0.0
5,5,4,550,0.0
5,5,4,600,0.0
5,5,4,650,0.0
5,5,4,700,0.0
5,5,4,750,0.0
5,5,4,800,0.0
5,5,4,850,0.0
5,5,4,900,0.0
5,5,4,950,0.0
5,5,4,1000,0.0
5,5,5,8,0.0
5,5,5,16,0.0
5,5,5,24,0.0
5,5,5,32,0.0
5,5,5,40,0.0
5,5,5,48,0.0
5,5,5,56,0.0
5,5,5,64,0.0
5,5,5,72,0.0
5,5,5,80,0.0
5,5,5,88,0.0
5,5,5,96,0.0
5,5,5,100,0.0
5,5,5,150,0.0
5,5,5,200,0.0
5,5,5,250,0.0
5,5,5,300,0.0
5,5,5,350,0.0
5,5,5,400,0.0
5,5,5,450,0.0
5,5,5,500,0.0
5,5,5,550,0.0
5,5,5,600,0.0
5,5,5,650,0.0
5,5,5,700,0.0
5,5,5,750,0.0
5,5,5,800,0.0
5,5,5,850,0.0
5,5,5,900,0.0
5,5,5,950,0.0
5,5,5,1000,0.0
5,5,6,8,0.0
5,5,6,16,0.0
5,5,6,24,0.0
5,5,6,32,0.0
5,5,6,40,0.0
5,5,6,48,0.0
5,5,6,56,0.0
5,5,6,64,0.0
5,5,6,72,0.0
5,5,6,80,0.0
5,5,6,88,0.0
5,5,6,96,0.0
5,5,6,100,0.0
5,5,6,150,0.0
5,5,6,200,0.0
5,5,6,250,0.0
5,5,6,300,0.0
5,5,6,350,0.0
5,5,6,400,0.0
5,5,6,450,0.0
5,5,6,500,0.0
5,5,6,550,0.0
5,5,6,600,0.0
5,5,6,650,0.0
5,5,6,700,0.0
5,5,6,750,0.0
5,5,6,800,0.0
5,5,6,850,0.0
5,5,6,900,0.0
5,5,6,950,0.0
5,5,6,1000,0.0
5,5,7,8,0.0
5,5,7,16,0.0
5,5,7,24,0.0
5,5,7,32,0.0
5,5,7,40,0.0
5,5,7,48,0.0
5,5,7,56,0.0
5,5,7,64,0.0
5,5,7,72,0.0
5,5,7,80,0.0
5,5,7,88,0.0
5,5,7,96,0.0
5,5,7,100,0.0
5,5,7,150,0.0
5,5,7,200,0.0
5,5,7,250,0.0
5,5,7,300,0.0
5,5,7,350,0.0
5,5,7,400,0.0
5,5,7,450,0.0
5,5,7,500,0.0
5,5,7,550,0.0
5,5,7,600,0.0
5,5,7,650,0.0
5,5,7,700,0.0
5,5,7,750,0.0
5,5,7,800,0.0
5,5,7,850,0.0
5,5,7,900,0.0
5,5,7,950,0.0
5,5,7,1000,0.0
5,5,8,8,0.0
5,5,8,16,0.0
5,5,8,24,0.0
5,5,8,32,0.0
5,5,8,40,0.0
5,5,8,48,0.0
5,5,8,56,0.0
5,5,8,64,0.0
5,5,8,72,0.0
5,5,8,80,0.0
5,5,8,88,0.0
5,5,8,96,0.0
5,5,8,100,0.0
5,5,8,150,0.0
5,5,8,200,0.0
5,5,8,250,0.0
5,5,8,300,0.0
5,5,8,350,0.0
5,5,8,400,0.0
5,5,8,450,0.0
5,5,8,500,0.0
5,5,8,550,0.0
5,5,8,600,0.0
5,5,8,650,0.0
5,5,8,700,0.0
5,5,8,750,0.0
5,5,8,800,0.0
5,5,8,850,0.0
5,5,8,900,0.0
5,5,8,950,0.0
5,5,8,1000,0.0
5,5,9,8,0.0
5,5,9,16,0.0
5,5,9,24,0.0
5,5,9,32,0.0
5,5,9,40,0.0
5,5,9,48,0.0
5,5,9,56,0.0
5,5,9,64,0.0
5,5,9,72,0.0
5,5,9,80,0.0
5,5,9,88,0.0
5,5,9,96,0.0
5,5,9,100,0.0
5,5,9,150,0.0
5,5,9,200,0.0
5,5,9,250,0.0
5,5,9,300,0.0
5,5,9,350,0.0
5,5,9,400,0.0
5,5,9,450,0.0
5,5,9,500,0.0
5,5,9,550,0.0
5,5,9,600,0.0
5,5,9,650,0.0
5,5,9,700,0.0
5,5,9,750,0.0
5,5,9,800,0.0
5,5,9,850,0.0
5,5,9,900,0.0
5,5,9,950,0.0
5,5,9,1000,0.0
5,5,10,8,0.0
5,5,10,16,0.0
5,5,10,24,0.0
5,5,10,32,0.0
5,5,10,40,0.0
5,5,10,48,0.0
5,5,10,56,0.0
5,5,10,64,0.0
5,5,10,72,0.0
5,5,10,80,0.0
5,5,10,88,0.0
5,5,10,96,0.0
5,5,10,100,0.0
5,5,10,150,0.0
5,5,10,200,0.0
5,5,10,250,0.0
5,5,10,300,0.0
5,5,10,350,0.0
5,5,10,400,0.0
5,5,10,450,0.0
5,5,10,500,0.0
5,5,10,550,0.0
5,5,10,600,0.0
5,5,10,650,0.0
5,5,10,700,0.0
5,5,10,750,0.0
5,5,10,800,0.0
5,5,10,850,0.0
5,5,10,900,0.0
5,5,10,950,0.0
5,5,10,1000,0.0
5,5,11,8,0.0
5,5,11,16,0.0
5,5,11,24,0.0
5,5,11,32,0.0
5,5,11,40,0.0
5,5,11,48,0.0
5,5,11,56,0.0
5,5,11,64,0.0
5,5,11,72,0.0
5,5,11,80,0.0
5,5,11,88,0.0
5,5,11,96,0.0
5,5,11,100,0.0
5,5,11,150,0.0
5,5,11,200,0.0
5,5,11,250,0.0
5,5,11,300,0.0
5,5,11,350,0.0
5,5,11,400,0.0
5,5,11,450,0.0
5,5,11,500,0.0
5,5,11,550,0.0
5,5,11,600,0.0
5,5,11,650,0.0
5,5,11,700,0.0
5,5,11,750,0.0
5,5,11,800,0.0
5,5,11,850,0.0
5,5,11,900,0.0
5,5,11,950,0.0
5,5,11,1000,0.0
5,5,12,8,0.0
5,5,12,16,0.0
5,5,12,24,0.0
5,5,12,32,0.0
5,5,12,40,0.0
5,5,12,48,0.0
5,5,12,56,0.0
5,5,12,64,0.0
5,5,12,72,0.0
5,5,12,80,0.0
5,5,12,88,0.0
5,5,12,96,0.0
5,5,12,100,0.0
5,5,12,150,0.0
5,5,12,200,0.0
5,5,12,250,0.0
5,5,12,300,0.0
5,5,12,350,0.0
5,5,12,400,0.0
5,5,12,450,0.0
5,5,12,500,0.0
5,5,12,550,0.0
5,5,12,600,0.0
5,5,12,650,0.0
5,5,12,700,0.0
5,5,12,750,0.0
5,5,12,800,0.0
5,5,12,850,0.0
5,5,12,900,0.0
5,5,12,950,0.0
5,5,12,1000,0.0
5,5,13,8,0.0
5,5,13,16,0.0
5,5,13,24,0.0
5,5,13,32,0.0
5,5,13,40,0.0
5,5,13,48,0.0
5,5,13,56,0.0
5,5,13,64,0.0
5,5,13,72,0.0
5,5,13,80,0.0
5,5,13,88,0.0
5,5,13,96,0.0
5,5,13,100,0.0
5,5,13,150,0.0
5,5,13,200,0.0
5,5,13,250,0.0
5,5,13,300,0.0
5,5,13,350,0.0
5,5,13,400,0.0
5,5,13,450,0.0
5,5,13,500,0.0
5,5,13,550,0.0
