fid,iid,rep,budget,precision
4,3,9,80,5.9725049519
4,3,9,88,6.9754243124
4,3,9,96,9.9495804953
4,3,9,100,9.9495804953
4,3,9,150,8.9546215311
4,3,9,200,6.337934089
4,3,9,250,9.9495804953
4,3,9,300,9.9495804953
4,3,9,350,9.1853030691
4,3,9,400,9.9495804953
4,3,9,450,9.8791421794
4,3,9,500,9.0211942925
4,3,9,550,7.0942874903
4,3,9,600,9.9495804953
4,3,9,650,9.9495804953
4,3,9,700,7.7029816584
4,3,9,750,9.9495804953
4,3,9,800,9.9495804953
4,3,9,850,9.9495804953
4,3,9,900,9.9495804953
4,3,9,950,9.9495804953
4,3,9,1000,9.9495804953
4,3,10,8,9.9495811575
4,3,10,16,1.989918121
4,3,10,24,6.9647089553
4,3,10,32,8.9546214541
4,3,10,40,6.9647083618
4,3,10,48,5.3878111617
4,3,10,56,4.0137831408
4,3,10,64,11.9394787778
4,3,10,72,4.9747904047
4,3,10,80,10.9445395524
4,3,10,88,10.9445395524
4,3,10,96,11.9394787778
4,3,10,100,8.9599709905
4,3,10,150,9.9495804987
4,3,10,200,9.9496101013
4,3,10,250,11.7672700588
4,3,10,300,10.949719672
4,3,10,350,11.9394784128
4,3,10,400,11.9394784128
4,3,10,450,11.9394784128
4,3,10,500,11.9394784128
4,3,10,550,11.9394784128
4,3,10,600,11.9394784128
4,3,10,650,10.9445193557
4,3,10,700,11.9394784128
4,3,10,750,11.9394784128
4,3,10,800,11.9394784259
4,3,10,850,12.9508282135
4,3,10,900,14.8500172871
4,3,10,950,22.9386544443
4,3,10,1000,36.5810788409
4,3,11,8,9.041514536
4,3,11,16,2.9881474089
4,3,11,24,2.9848785821
4,3,11,32,10.9445396421
4,3,11,40,5.9912713539
4,3,11,48,7.962640351
4,3,11,56,2.9848824883
4,3,11,64,11.9394787778
4,3,11,72,6.9647134188
4,3,11,80,6.9647113224
4,3,11,88,7.9597293193
4,3,11,96,10.9445395558
4,3,11,100,10.960603772
4,3,11,150,11.9394787778
4,3,11,200,11.9394787778
4,3,11,250,8.5422425561
4,3,11,300,6.3140780283
4,3,11,350,6.2178705334
4,3,11,400,6.0751504167
4,3,11,450,6.0466124144
4,3,11,500,6.0110888856
4,3,11,550,5.9753820432
4,3,11,600,5.971200472
4,3,11,650,5.9698299374
4,3,11,700,5.9698180662
4,3,11,750,13.9293914891
4,3,11,800,13.9293914891
4,3,11,850,13.9293914892
4,3,11,900,13.9293914893
4,3,11,950,13.9293914897
4,3,11,1000,13.9293914909
4,3,12,8,9.9495804953
4,3,12,16,6.8288370017
4,3,12,24,8.9637103868
4,3,12,32,5.9857893306
4,3,12,40,7.9997381392
4,3,12,48,4.9747906857
4,3,12,56,6.0040069028
4,3,12,64,5.9968745948
4,3,12,72,7.9596674191
4,3,12,80,9.9495804953
4,3,12,88,9.9495804953
4,3,12,96,6.9647083885
4,3,12,100,6.9647083704
4,3,12,150,8.9546214382
4,3,12,200,9.1731073013
4,3,12,250,8.1626848097
4,3,12,300,7.4032399563
4,3,12,350,7.2869322403
4,3,12,400,7.0254430083
4,3,12,450,6.9688501472
4,3,12,500,6.966066996
4,3,12,550,6.965005031
4,3,12,600,6.9648436476
4,3,12,650,6.9647314573
4,3,12,700,6.9647096093
4,3,12,750,9.9495804953
4,3,12,800,9.9495804953
4,3,12,850,9.9495804953
4,3,12,900,9.9495804953
4,3,12,950,9.9495804953
4,3,12,1000,9.9495804953
4,3,13,8,8.9546214516
4,3,13,16,11.9394787778
4,3,13,24,11.9394787778
4,3,13,32,3.6267288983
4,3,13,40,9.9495804989
4,3,13,48,7.9596675375
4,3,13,56,11.9394787778
4,3,13,64,9.9495804982
4,3,13,72,11.9394787778
4,3,13,80,8.9959451035
4,3,13,88,11.9394787778
4,3,13,96,11.9394787778
4,3,13,100,5.4271213633
4,3,13,150,10.9445198741
4,3,13,200,11.9394787778
4,3,13,250,11.9394787778
4,3,13,300,11.8829298255
4,3,13,350,11.620036151
4,3,13,400,11.2810822135
4,3,13,450,10.9391856513
4,3,13,500,10.6838312847
4,3,13,550,10.0522744476
4,3,13,600,9.9692128303
4,3,13,650,9.9770248107
4,3,13,700,9.9535822744
4,3,13,750,17.9092226797
4,3,13,800,17.9092226797
4,3,13,850,17.9092226797
4,3,13,900,17.9092226797
4,3,13,950,17.90922268
4,3,13,1000,17.9092226955
4,3,14,8,3.4035824607
4,3,14,16,5.9697521941
4,3,14,24,11.9394787778
4,3,14,32,11.9394787778
4,3,14,40,11.9394787778
4,3,14,48,10.9487734853
4,3,14,56,7.4345715926
4,3,14,64,9.9495823401
4,3,14,72,11.9394787778
4,3,14,80,5.9697501018
4,3,14,88,11.9394787778
4,3,14,96,11.9394787778
4,3,14,100,11.9394787778
4,3,14,150,11.9394787778
4,3,14,200,11.9394787778
4,3,14,250,11.9394787778
4,3,14,300,11.9394787778
4,3,14,350,11.9394787778
4,3,14,400,11.9394787778
4,3,14,450,11.9394787778
4,3,14,500,11.9394787778
4,3,14,550,11.9394787778
4,3,14,600,11.9394787778
4,3,14,650,11.9394787778
4,3,14,700,14.924351009
4,3,14,750,17.9092226797
4,3,14,800,17.9092226797
4,3,14,850,17.9092226797
4,3,14,900,17.9092226797
4,3,14,950,17.9092226797
4,3,14,1000,17.9092226797
4,3,15,8,9.9495806392
4,3,15,16,3.979836229
4,3,15,24,10.9445193613
4,3,15,32,2.9848771831
4,3,15,40,5.8126116955
4,3,15,48,3.9798364313
4,3,15,56,9.9502339197
4,3,15,64,5.9697506565
4,3,15,72,8.9546214414
4,3,15,80,10.9445193613
4,3,15,88,7.9596680186
4,3,15,96,10.9445193613
4,3,15,100,10.9445193613
4,3,15,150,6.2993914284
4,3,15,200,5.6004689632
4,3,15,250,4.0949778305
4,3,15,300,3.8701905709
4,3,15,350,3.671018359
4,3,15,400,3.5957880808
4,3,15,450,3.3493387239
4,3,15,500,3.1466995122
4,3,15,550,3.0587454571
4,3,15,600,3.0016182458
4,3,15,650,2.9860860531
4,3,15,700,2.9850973732
4,3,15,750,10.9445193557
4,3,15,800,10.9445193557
4,3,15,850,10.9445193557
4,3,15,900,10.9445193557
4,3,15,950,10.9445193613
4,3,15,1000,10.9445193613
4,3,16,8,5.9697505646
4,3,16,16,6.964708374
4,3,16,24,9.9495804954
4,3,16,32,11.9394787778
4,3,16,40,4.9751046174
4,3,16,48,10.944539563
4,3,16,56,11.9394787778
4,3,16,64,11.9394787778
4,3,16,72,9.9495808261
4,3,16,80,11.9394787778
4,3,16,88,6.9798205189
4,3,16,96,11.9394787778
4,3,16,100,11.9394787778
4,3,16,150,11.1172729301
4,3,16,200,11.9394787778
4,3,16,250,11.9394787778
4,3,16,300,11.9394787778
4,3,16,350,11.9394787778
4,3,16,400,11.9394787778
4,3,16,450,11.9394787778
4,3,16,500,11.9394787778
4,3,16,550,11.9394787778
4,3,16,600,11.9394787778
4,3,16,650,11.9394787778
4,3,16,700,12.9344718593
4,3,16,750,16.6316062548
4,3,16,800,16.3830421929
4,3,16,850,20.8940796543
4,3,16,900,20.8940796543
4,3,16,950,20.8940796544
4,3,16,1000,20.8940796551
4,3,17,8,6.1687035528
4,3,17,16,6.9647083618
4,3,17,24,2.9848772599
4,3,17,32,1.9899208528
4,3,17,40,4.974795298
4,3,17,48,6.9647083618
4,3,17,56,6.9647083618
4,3,17,64,2.9848830554
4,3,17,72,1.9899181142
4,3,17,80,6.9647083618
4,3,17,88,6.9647083618
4,3,17,96,5.973207215
4,3,17,100,5.9697493047
4,3,17,150,5.9697493047
4,3,17,200,5.9777071145
4,3,17,250,4.7235355518
4,3,17,300,3.9863544313
4,3,17,350,4.0045168902
4,3,17,400,3.9878916836
4,3,17,450,3.9813427164
4,3,17,500,3.9798612303
4,3,17,550,3.9798612303
4,3,17,600,3.9798373994
4,3,17,650,3.9798364538
4,3,17,700,3.9798362741
4,3,17,750,6.9647083618
4,3,17,800,6.9647083618
4,3,17,850,6.9647083618
4,3,17,900,6.9647083618
4,3,17,950,6.9647083618
4,3,17,1000,6.9647083618
4,3,18,8,8.9546214382
4,3,18,16,6.9647083619
4,3,18,24,8.9546214382
4,3,18,32,6.9647083633
4,3,18,40,4.9867684403
4,3,18,48,4.645893062
4,3,18,56,4.9747902476
4,3,18,64,4.9747902476
4,3,18,72,4.9747902476
4,3,18,80,6.9779141544
4,3,18,88,4.0052696383
4,3,18,96,3.9798362286
4,3,18,100,5.9697493047
4,3,18,150,8.9546214382
4,3,18,200,5.977777193
4,3,18,250,6.0664871825
4,3,18,300,6.0079381498
4,3,18,350,5.9754729751
4,3,18,400,5.9708693782
4,3,18,450,5.9698852096
4,3,18,500,5.9697785844
4,3,18,550,5.9697501483
4,3,18,600,5.9697498553
4,3,18,650,5.9697494064
4,3,18,700,5.9697493441
4,3,18,750,8.9546214382
4,3,18,800,8.9546214382
4,3,18,850,8.9546214382
4,3,18,900,8.9546214382
4,3,18,950,8.9546214382
4,3,18,1000,8.9546214382
4,3,19,8,10.9445413054
4,3,19,16,7.9596674213
4,3,19,24,11.9394787778
4,3,19,32,10.0840407417
4,3,19,40,9.9508920039
4,3,19,48,11.9394787778
4,3,19,56,10.9506728638
4,3,19,64,8.986497757
4,3,19,72,11.9394787778
4,3,19,80,6.1358767558
4,3,19,88,7.9612722281
4,3,19,96,6.9647164786
4,3,19,100,6.9832237518
4,3,19,150,11.9394787778
4,3,19,200,11.9394787778
4,3,19,250,11.9394787778
4,3,19,300,11.9394787778
4,3,19,350,11.8664919066
4,3,19,400,11.9394787778
4,3,19,450,11.9394787778
4,3,19,500,11.9394787778
4,3,19,550,11.9394787778
4,3,19,600,11.9394787778
4,3,19,650,11.9394787778
4,3,19,700,18.9041817368
4,3,19,750,18.9041817368
4,3,19,800,18.9041817368
4,3,19,850,19.416395991
4,3,19,900,19.8836187177
4,3,19,950,23.0573688849
4,3,19,1000,29.1207230259
4,4,0,8,6.9647084316
4,4,0,16,6.9647084267
4,4,0,24,6.9647084267
4,4,0,32,6.9647084267
4,4,0,40,6.9647084267
4,4,0,48,6.9647084267
4,4,0,56,6.9647084267
4,4,0,64,6.9647084316
4,4,0,72,4.1313833679
4,4,0,80,6.9647084267
4,4,0,88,6.9647084267
4,4,0,96,6.9647084267
4,4,0,100,6.9647084267
4,4,0,150,6.9647084267
4,4,0,200,6.9647084267
4,4,0,250,6.9647084316
4,4,0,300,6.9647084316
4,4,0,350,6.9647084316
4,4,0,400,6.9647084267
4,4,0,450,6.9647084316
4,4,0,500,6.9647084267
4,4,0,550,6.9647084316
4,4,0,600,6.9647084316
4,4,0,650,6.9647084318
4,4,0,700,9.9496295499
4,4,0,750,22.9949827293
4,4,0,800,25.8688242878
4,4,0,850,25.8688242878
4,4,0,900,25.8688242878
4,4,0,950,25.8688242878
4,4,0,1000,25.8688242891
4,4,1,8,6.9647084267
4,4,1,16,2.9848771716
4,4,1,24,6.9647084316
4,4,1,32,2.3390311754
4,4,1,40,6.0021057021
4,4,1,48,3.9885853447
4,4,1,56,6.9647084267
4,4,1,64,6.9647084267
4,4,1,72,6.9647084096
4,4,1,80,6.9647084267
4,4,1,88,6.9647084267
4,4,1,96,6.9647084267
4,4,1,100,6.9647084267
4,4,1,150,6.9647084316
4,4,1,200,6.9647084267
4,4,1,250,6.9647084316
4,4,1,300,6.9647084316
4,4,1,350,6.9647084316
4,4,1,400,6.9647084316
4,4,1,450,6.9647084316
4,4,1,500,6.9647084316
4,4,1,550,6.9647084316
4,4,1,600,6.9647084316
4,4,1,650,6.9647084318
4,4,1,700,9.5423545921
4,4,1,750,18.9041817368
4,4,1,800,18.9041817368
4,4,1,850,18.9041817368
4,4,1,900,18.9041817368
4,4,1,950,18.9041817369
4,4,1,1000,18.9041817466
4,4,2,8,3.9798362284
4,4,2,16,3.9798362284
4,4,2,24,3.9798362284
4,4,2,32,3.5081070476
4,4,2,40,3.9798362284
4,4,2,48,3.9798362284
4,4,2,56,2.9848771713
4,4,2,64,3.9798362284
4,4,2,72,3.9798362284
4,4,2,80,3.2628476134
4,4,2,88,2.9866928223
4,4,2,96,3.9798362284
4,4,2,100,3.9798362284
4,4,2,150,2.4114569122
4,4,2,200,3.0949438536
4,4,2,250,3.9798362284
4,4,2,300,3.9798362284
4,4,2,350,3.9798362284
4,4,2,400,3.9798362284
4,4,2,450,3.9798362284
4,4,2,500,3.9798362284
4,4,2,550,3.9798362284
4,4,2,600,3.9798362284
4,4,2,650,3.9798362284
4,4,2,700,3.9798362284
4,4,2,750,3.9798362284
4,4,2,800,3.9798362284
4,4,2,850,3.9798362284
4,4,2,900,3.9798362284
4,4,2,950,3.9798362284
4,4,2,1000,3.9798362284
4,4,3,8,6.9647084267
4,4,3,16,4.2492503819
4,4,3,24,5.370946768
4,4,3,32,6.0267763444
4,4,3,40,6.9647084267
4,4,3,48,6.9647083796
4,4,3,56,6.9647084267
4,4,3,64,6.9647084316
4,4,3,72,6.9647084267
4,4,3,80,6.9647084316
4,4,3,88,4.9747958344
4,4,3,96,6.9647084316
4,4,3,100,6.9647084316
4,4,3,150,6.9647083619
4,4,3,200,5.9774648541
4,4,3,250,6.1442165934
4,4,3,300,6.0380575507
4,4,3,350,5.0003217672
4,4,3,400,5.1165946207
4,4,3,450,5.0262674551
4,4,3,500,5.0132087236
4,4,3,550,4.9753203694
4,4,3,600,4.9763496544
4,4,3,650,4.9753708035
4,4,3,700,4.9753407277
4,4,3,750,8.9546214382
4,4,3,800,8.9546214382
4,4,3,850,8.9546214382
4,4,3,900,8.9546214394
4,4,3,950,8.9546217045
4,4,3,1000,8.9546217045
4,4,4,8,6.9647084267
4,4,4,16,6.9647083877
4,4,4,24,6.9647084316
4,4,4,32,6.9647084316
4,4,4,40,6.9647084267
4,4,4,48,1.9899999244
4,4,4,56,6.9647084316
4,4,4,64,6.9647084316
4,4,4,72,6.9647084316
4,4,4,80,6.9647084316
4,4,4,88,6.9647084316
4,4,4,96,6.9647084316
4,4,4,100,6.9647084316
4,4,4,150,6.4659497356
4,4,4,200,6.4659497356
4,4,4,250,6.4659497356
4,4,4,300,6.4659497356
4,4,4,350,6.4659497356
4,4,4,400,6.4659497356
4,4,4,450,6.4659497356
4,4,4,500,6.4659497356
4,4,4,550,6.4659497356
4,4,4,600,6.4659497356
4,4,4,650,6.4659497356
4,4,4,700,25.4786510345
4,4,4,750,38.8031144237
4,4,4,800,38.8059259215
4,4,4,850,39.5029791392
4,4,4,900,39.5334736252
4,4,4,950,39.9400433881
4,4,4,1000,41.4326356864
4,4,5,8,6.9647084267
4,4,5,16,2.2228158117
4,4,5,24,4.9747952867
4,4,5,32,4.9747954549
4,4,5,40,6.1016802925
4,4,5,48,6.9647084267
4,4,5,56,3.9798362329
4,4,5,64,6.9647084267
4,4,5,72,2.984877176
4,4,5,80,5.3593619312
4,4,5,88,6.9647083735
4,4,5,96,4.9747904472
4,4,5,100,6.9647084174
4,4,5,150,6.9647084267
4,4,5,200,6.0103444236
4,4,5,250,6.9647084267
4,4,5,300,6.9647084267
4,4,5,350,6.9647084267
4,4,5,400,6.9647084267
4,4,5,450,6.9647084267
4,4,5,500,6.9647084267
4,4,5,550,6.9647084267
4,4,5,600,6.9647084267
4,4,5,650,6.9647084267
4,4,5,700,7.6713119542
4,4,5,750,21.4326546818
4,4,5,800,21.8892487936
4,4,5,850,21.8398353843
4,4,5,900,23.3509229584
4,4,5,950,23.7275981785
4,4,5,1000,36.2338350477
4,4,6,8,6.9647084316
4,4,6,16,5.9697615943
4,4,6,24,6.9647084316
4,4,6,32,6.1970069266
4,4,6,40,6.9647084316
4,4,6,48,6.9647084316
4,4,6,56,4.9747952946
4,4,6,64,3.9798366275
4,4,6,72,6.9647084316
4,4,6,80,6.9647084316
4,4,6,88,6.9647084316
4,4,6,96,6.9647084316
4,4,6,100,6.9647084316
4,4,6,150,6.9647084316
4,4,6,200,6.7927084046
4,4,6,250,6.0324665093
4,4,6,300,6.000988051
4,4,6,350,5.9924034226
4,4,6,400,5.9794863508
4,4,6,450,6.0377176409
4,4,6,500,6.0089446358
4,4,6,550,5.9777357106
4,4,6,600,5.9733913359
4,4,6,650,5.9729278025
4,4,6,700,5.9700501124
4,4,6,750,14.9243505462
4,4,6,800,14.9243505462
4,4,6,850,14.9243505464
4,4,6,900,14.9243506164
4,4,6,950,14.9243505687
4,4,6,1000,14.9243508984
4,4,7,8,3.97983639
4,4,7,16,3.0144440869
4,4,7,24,6.5867954345
4,4,7,32,6.9647084267
4,4,7,40,6.9647084267
4,4,7,48,6.9647084267
4,4,7,56,6.010870373
4,4,7,64,6.964708362
4,4,7,72,6.9647084267
4,4,7,80,6.9647084267
4,4,7,88,6.9647084267
4,4,7,96,6.9647084267
4,4,7,100,6.9647084267
4,4,7,150,6.9647084267
4,4,7,200,6.1967662534
4,4,7,250,6.0281666592
4,4,7,300,5.9867910222
4,4,7,350,5.9781499908
4,4,7,400,5.9705827306
4,4,7,450,5.9701091938
4,4,7,500,5.9697820709
4,4,7,550,5.9697503093
4,4,7,600,5.9697524478
4,4,7,650,5.969749485
4,4,7,700,5.969749622
4,4,7,750,17.9092226797
4,4,7,800,17.9092226797
4,4,7,850,17.9092226797
4,4,7,900,17.9092226797
4,4,7,950,17.9092226797
4,4,7,1000,17.9092226797
4,4,8,8,3.8477960403
4,4,8,16,6.9647083632
4,4,8,24,3.9808574637
4,4,8,32,6.9647084316
4,4,8,40,3.9798363039
4,4,8,48,6.9647083692
4,4,8,56,6.9647084316
4,4,8,64,6.9647084267
4,4,8,72,6.9647084267
4,4,8,80,6.9647084267
4,4,8,88,6.9647084267
4,4,8,96,6.9647084267
4,4,8,100,5.6091383542
4,4,8,150,5.3048862446
4,4,8,200,6.9647084267
4,4,8,250,6.8495391129
4,4,8,300,5.9707246821
4,4,8,350,6.1015064916
4,4,8,400,6.0472320727
4,4,8,450,5.9757414704
4,4,8,500,5.9714361575
4,4,8,550,5.9701720326
4,4,8,600,5.9697656155
4,4,8,650,5.9697693618
4,4,8,700,5.9697501088
4,4,8,750,13.9293914891
4,4,8,800,13.9293914891
4,4,8,850,13.9293914891
4,4,8,900,13.9293914891
4,4,8,950,13.9293914891
4,4,8,1000,13.9293914892
4,4,9,8,6.9647083621
4,4,9,16,6.9647084267
4,4,9,24,6.9647084267
4,4,9,32,5.9697494128
4,4,9,40,4.9747902558
4,4,9,48,6.9647084267
4,4,9,56,6.9647084316
4,4,9,64,6.9647084267
4,4,9,72,6.9647084316
4,4,9,80,6.9647083911
4,4,9,88,6.9647084267
4,4,9,96,6.9647084267
4,4,9,100,6.9647084267
4,4,9,150,6.9647084267
4,4,9,200,6.9647084267
4,4,9,250,6.9647084316
4,4,9,300,6.9647084267
4,4,9,350,6.9647084316
4,4,9,400,6.9647084316
4,4,9,450,6.9647084267
4,4,9,500,6.9647084267
4,4,9,550,6.9647084316
4,4,9,600,6.9647084316
4,4,9,650,6.9647084317
4,4,9,700,8.9546215744
4,4,9,750,12.9344526288
4,4,9,800,12.9344526288
4,4,9,850,12.9344526288
4,4,9,900,12.9344526288
4,4,9,950,12.9344526288
4,4,9,1000,12.9344526288
4,4,10,8,6.9647084267
4,4,10,16,6.9647084267
4,4,10,24,6.9647084316
4,4,10,32,6.9647084267
4,4,10,40,6.9647084316
4,4,10,48,6.9647084316
4,4,10,56,5.9698163067
4,4,10,64,6.9647084267
4,4,10,72,6.9647084267
4,4,10,80,6.0651008584
4,4,10,88,5.8718293159
4,4,10,96,4.9691262095
4,4,10,100,6.0651008584
4,4,10,150,6.9647084267
4,4,10,200,5.898522509
4,4,10,250,5.7761658084
4,4,10,300,5.0317238526
4,4,10,350,4.9955570955
4,4,10,400,4.9841842225
4,4,10,450,4.9778696491
4,4,10,500,4.9776909467
4,4,10,550,4.9751488321
4,4,10,600,4.9749937501
4,4,10,650,4.974794186
4,4,10,700,4.974791083
4,4,10,750,20.8940340401
4,4,10,800,20.8940340401
4,4,10,850,20.8940340401
4,4,10,900,20.8940340401
4,4,10,950,20.8940340401
4,4,10,1000,20.8940340402
4,4,11,8,3.2234777746
4,4,11,16,3.2173976398
4,4,11,24,6.9647084267
4,4,11,32,2.989125077
4,4,11,40,6.9647084316
4,4,11,48,1.9899185499
4,4,11,56,5.0712104193
4,4,11,64,5.9697493618
4,4,11,72,6.9647084267
4,4,11,80,6.9647084267
4,4,11,88,6.9647084316
4,4,11,96,6.9647084316
4,4,11,100,6.9647084316
4,4,11,150,4.0729079793
4,4,11,200,3.3417318216
4,4,11,250,6.9647084267
4,4,11,300,6.9647084316
4,4,11,350,6.9647084316
4,4,11,400,6.9647084316
4,4,11,450,6.9647084267
4,4,11,500,6.9647084267
4,4,11,550,6.9647084316
4,4,11,600,6.9647084316
4,4,11,650,6.9647084318
4,4,11,700,8.9546222059
4,4,11,750,9.9495804953
4,4,11,800,9.9495804953
4,4,11,850,9.9495804953
4,4,11,900,9.9495804953
4,4,11,950,9.9495804953
4,4,11,1000,9.9495804953
4,4,12,8,6.9647084267
4,4,12,16,2.0111963008
4,4,12,24,5.9697541113
4,4,12,32,6.9647084267
4,4,12,40,3.0657831353
4,4,12,48,3.0354616731
4,4,12,56,6.9647084267
4,4,12,64,6.9647084267
4,4,12,72,5.9697496665
4,4,12,80,6.9647084267
4,4,12,88,4.11368366
4,4,12,96,6.9647084267
4,4,12,100,2.9848783082
4,4,12,150,6.9647083661
4,4,12,200,6.510474285
4,4,12,250,6.3648644481
4,4,12,300,6.1756890979
4,4,12,350,6.9647084316
4,4,12,400,6.9647084316
4,4,12,450,6.9647084316
4,4,12,500,6.9647084316
4,4,12,550,6.9647084316
4,4,12,600,6.9647084316
4,4,12,650,6.9647084316
4,4,12,700,9.9495804953
4,4,12,750,9.9495804953
4,4,12,800,9.9495804953
4,4,12,850,9.9495804953
4,4,12,900,9.9495804953
4,4,12,950,9.9495804953
4,4,12,1000,9.9495804953
4,4,13,8,6.9647084267
4,4,13,16,6.9647084316
4,4,13,24,6.9647084316
4,4,13,32,6.9647084267
4,4,13,40,6.9647084267
4,4,13,48,4.9747905118
4,4,13,56,6.9647084267
4,4,13,64,6.9647084267
4,4,13,72,6.9647084267
4,4,13,80,6.9647084267
4,4,13,88,6.9647084267
4,4,13,96,6.9647084316
4,4,13,100,5.9697860623
4,4,13,150,5.9697860623
4,4,13,200,6.9647084316
4,4,13,250,5.9697860623
4,4,13,300,5.9818205431
4,4,13,350,5.9773684854
4,4,13,400,5.9741196385
4,4,13,450,5.9698070152
4,4,13,500,5.9697579458
4,4,13,550,5.9697622662
4,4,13,600,5.9697503538
4,4,13,650,5.969749453
4,4,13,700,5.9697496236
4,4,13,750,14.9243505462
4,4,13,800,14.9243505462
4,4,13,850,14.9243505462
4,4,13,900,14.9243505462
4,4,13,950,14.9243505463
4,4,13,1000,14.9243505463
4,4,14,8,6.9027322649
4,4,14,16,5.0258383573
4,4,14,24,6.9647084267
4,4,14,32,1.9899279888
4,4,14,40,6.9647084267
4,4,14,48,5.9697493065
4,4,14,56,6.9647084267
4,4,14,64,6.9647084267
4,4,14,72,6.9647084267
4,4,14,80,6.9647084267
4,4,14,88,6.9647084267
4,4,14,96,6.9647084267
4,4,14,100,6.9647084267
4,4,14,150,6.9647084267
4,4,14,200,6.9647084267
4,4,14,250,6.9647084267
4,4,14,300,6.96470839
4,4,14,350,6.1221126196
4,4,14,400,6.9647083819
4,4,14,450,6.9647084316
4,4,14,500,6.2355314554
4,4,14,550,6.9647083826
4,4,14,600,6.9647084318
4,4,14,650,6.9647084318
4,4,14,700,12.2318263378
4,4,14,750,48.7524445616
4,4,14,800,48.7524445616
4,4,14,850,48.7524445616
4,4,14,900,48.7524445616
4,4,14,950,48.7524445616
4,4,14,1000,48.7524445616
4,4,15,8,5.9697536199
4,4,15,16,6.9647084267
4,4,15,24,6.9647084267
4,4,15,32,6.9647084267
4,4,15,40,6.6937648851
4,4,15,48,6.9647084267
4,4,15,56,6.9647084267
4,4,15,64,6.9647084267
4,4,15,72,6.9647084267
4,4,15,80,6.9647084267
4,4,15,88,3.053349748
4,4,15,96,6.9647084268
4,4,15,100,2.9850317672
4,4,15,150,6.081475106
4,4,15,200,6.1624813247
4,4,15,250,6.0311864303
4,4,15,300,6.8584668159
4,4,15,350,6.4253255697
4,4,15,400,5.9736079614
4,4,15,450,5.973280107
4,4,15,500,5.9758264924
4,4,15,550,5.9703106718
4,4,15,600,5.9704988088
4,4,15,650,5.9698024801
4,4,15,700,5.9702845944
4,4,15,750,8.9546214382
4,4,15,800,8.9546214384
4,4,15,850,8.9546214387
4,4,15,900,8.9546214689
4,4,15,950,8.9546224382
4,4,15,1000,8.9546224846
4,4,16,8,4.9748118377
4,4,16,16,6.9647084267
4,4,16,24,3.9798453175
4,4,16,32,6.9647084267
4,4,16,40,6.9647084267
4,4,16,48,6.9647084267
4,4,16,56,3.3613861715
4,4,16,64,6.9647084267
4,4,16,72,6.9647084267
4,4,16,80,6.9647084267
4,4,16,88,3.9853577357
4,4,16,96,5.9697493416
4,4,16,100,3.9798363187
4,4,16,150,6.9647084316
4,4,16,200,6.9647084316
4,4,16,250,6.9647084267
4,4,16,300,6.9647084316
4,4,16,350,6.9647084316
4,4,16,400,6.9647084267
4,4,16,450,6.9647084316
4,4,16,500,6.9647084267
4,4,16,550,6.9647084316
4,4,16,600,6.9647084267
4,4,16,650,6.9647084318
4,4,16,700,8.9546232098
4,4,16,750,16.9142636226
4,4,16,800,16.9142636226
4,4,16,850,16.9142636226
4,4,16,900,16.9142636226
4,4,16,950,16.9142636226
4,4,16,1000,16.9142636227
4,4,17,8,5.979614031
4,4,17,16,5.9697572084
4,4,17,24,6.9647083627
4,4,17,32,6.9647084267
4,4,17,40,6.9647084316
4,4,17,48,6.9647084316
4,4,17,56,0.9958290334
4,4,17,64,3.1312662977
4,4,17,72,5.2984218859
4,4,17,80,4.0320436886
4,4,17,88,6.9647084267
4,4,17,96,6.9647084267
4,4,17,100,6.5018993954
4,4,17,150,6.9647084267
4,4,17,200,6.9647084267
4,4,17,250,6.9647084316
4,4,17,300,6.9647084267
4,4,17,350,6.9647084267
4,4,17,400,6.9647084267
4,4,17,450,6.9647084267
4,4,17,500,6.9647084316
4,4,17,550,6.9647084316
4,4,17,600,6.9647084316
4,4,17,650,6.9647084319
4,4,17,700,9.9497958218
4,4,17,750,15.9193096033
4,4,17,800,15.9193096033
4,4,17,850,15.9193096033
4,4,17,900,15.9193096033
4,4,17,950,15.9193096034
4,4,17,1000,15.9193096171
4,4,18,8,3.0170465053
4,4,18,16,6.9647084267
4,4,18,24,6.9647084267
4,4,18,32,6.9647084267
4,4,18,40,5.9904285947
4,4,18,48,5.9697580115
4,4,18,56,6.9647084267
4,4,18,64,6.9647084267
4,4,18,72,6.9647084267
4,4,18,80,6.9647084267
4,4,18,88,6.9647084267
4,4,18,96,6.9647084267
4,4,18,100,6.3924238454
4,4,18,150,6.5276042143
4,4,18,200,6.5276042143
4,4,18,250,6.5276042143
4,4,18,300,6.9647084316
4,4,18,350,6.9647084316
4,4,18,400,6.9647084316
4,4,18,450,6.9647084316
4,4,18,500,6.9647084316
4,4,18,550,6.9647084316
4,4,18,600,6.9647084316
4,4,18,650,6.9647084317
4,4,18,700,8.3880390652
4,4,18,750,12.9344374699
4,4,18,800,12.9344374699
4,4,18,850,12.9366798911
4,4,18,900,13.0025863129
4,4,18,950,14.1145955771
4,4,18,1000,16.5028905881
4,4,19,8,6.9647084316
4,4,19,16,6.9647084267
4,4,19,24,4.9748551657
4,4,19,32,5.3962765157
4,4,19,40,6.9647084267
4,4,19,48,6.9647084267
4,4,19,56,4.9748122573
4,4,19,64,6.9647084267
4,4,19,72,6.7669632946
4,4,19,80,4.0035533003
4,4,19,88,6.7669632946
4,4,19,96,6.7669632946
