fid,iid,rep,evaluations,raw_y,true_y,x0,x1,x2,x3,x4
1,2.0,3.0,4,26.4230923122,420.90309231220004,-0.809355,-1.09072,-3.092955,1.964735,-2.202135
1,2.0,3.0,5,74.6072624143,469.0872624143,-2.370093,-0.4113,2.972297,0.473433,-2.04757
1,2.0,3.0,6,66.7494267629,461.2294267629,-1.425986,1.25049,-0.321027,-1.537673,-0.460061
1,2.0,3.0,7,110.2787434146,504.7587434146,1.490113,3.952222,-2.488247,-1.252834,-1.607532
1,2.0,3.0,8,9.058394025,403.538394025,-4.838166,-1.847584,-2.047752,2.247956,-0.263828
1,2.0,4.0,1,43.6269515934,438.1069515934,0.101123,0.999903,-1.991818,1.387197,-0.836603
1,2.0,4.0,2,48.5246961621,443.0046961621,-3.169154,-1.295414,1.19715,0.6645,-2.294953
1,2.0,4.0,3,75.9616559413,470.44165594130004,1.237339,-0.175974,0.850145,0.664506,-2.313633
1,2.0,4.0,4,78.1689149858,472.64891498580005,0.701994,-1.213775,3.093959,1.446683,0.092271
1,2.0,4.0,5,82.5791525801,477.05915258010003,-1.965983,0.108865,0.319786,-2.417896,4.44672
1,2.0,4.0,6,77.0577641348,471.5377641348,0.78859,3.384715,-2.225624,3.271495,-2.721931
1,2.0,4.0,7,121.5012847337,515.9812847337,-1.302452,1.084903,0.096012,-4.716147,-2.211168
1,2.0,4.0,8,133.1333134766,527.6133134766001,1.675673,4.175742,1.829682,-0.552407,1.593024
1,2.0,5.0,1,122.7431678007,517.2231678007,0.882455,-0.66174,4.861542,-0.504184,0.21922
1,2.0,5.0,2,72.6708127633,467.1508127633,3.164962,-1.818465,-1.183273,0.375206,-0.65974
1,2.0,5.0,3,42.7866230219,437.26662302190005,-2.385529,-0.409753,-0.717658,1.206943,-3.329577
1,2.0,5.0,4,137.8975177367,532.3775177367,-1.400358,2.302782,3.714662,-3.022359,1.289695
1,2.0,5.0,5,33.2288767467,427.7088767467,-1.961216,-1.713706,-1.743758,-0.845016,1.99288
1,2.0,5.0,6,63.1990757907,457.67907579070004,1.424843,0.118288,-0.726622,0.006578,-0.211861
1,2.0,5.0,7,64.8943852899,459.37438528990003,1.586107,-1.263143,-0.01239,-0.202135,-0.104616
1,2.0,5.0,8,93.7823486035,488.2623486035,0.498435,0.39532,2.669697,-0.173751,3.123065
1,2.0,6.0,1,114.1484278099,508.6284278099,-0.623567,1.458008,0.435642,-1.798184,-4.973561
1,2.0,6.0,2,63.188152538,457.668152538,1.826503,2.254127,-3.028186,3.278582,-0.859787
1,2.0,6.0,3,108.1945623001,502.67456230010004,5.0,1.203644,-0.671763,2.475476,0.222256
1,2.0,6.0,4,46.2663621204,440.7463621204,0.258302,0.152255,-0.310256,1.268451,1.62131
1,2.0,6.0,5,88.8543553373,483.33435533730005,0.709617,3.625181,-2.712952,-0.927264,1.649308
1,2.0,6.0,6,84.2078981317,478.6878981317,-2.352863,3.128979,1.42541,-0.362013,1.068399
1,2.0,6.0,7,42.3433648972,436.8233648972,-1.173226,-2.963707,1.714495,1.886198,0.228883
1,2.0,6.0,8,44.8157968546,439.29579685460004,-0.043913,-4.254289,-1.668815,-0.931017,0.467421
1,2.0,7.0,1,87.2787705088,481.7587705088,3.381051,-0.931875,0.06564,0.815033,-1.577846
1,2.0,7.0,2,27.2744783146,421.7544783146,0.004131,-0.001781,-3.509449,2.035316,1.200997
1,2.0,7.0,3,58.0813585346,452.5613585346,-1.250858,-0.343097,1.010599,-0.522713,-0.485498
1,2.0,7.0,4,59.95718994,454.43718994,-2.906483,1.109161,0.247762,0.54892,-3.053049
1,2.0,7.0,5,72.1663950054,466.6463950054,3.301399,0.308671,-0.77428,4.058144,-0.090772
1,2.0,7.0,6,12.0476127927,406.52761279270004,-2.901357,-0.810456,-4.57663,2.098793,-0.832949
1,2.0,7.0,7,64.3450808283,458.82508082830003,-1.485107,2.14494,-3.302151,1.070859,-4.12883
1,2.0,7.0,8,54.5457257325,449.0257257325,-1.324319,-2.40844,2.923951,3.532322,-0.658828
1,2.0,8.0,1,116.7223434182,511.20234341820003,0.182409,2.182565,-3.893941,-2.772699,-4.592983
1,2.0,8.0,2,190.26594621,584.74594621,4.819669,3.455672,4.409113,1.589655,1.952842
1,2.0,8.0,3,79.9689184411,474.44891844110003,-2.366854,3.832727,-2.246654,-1.328071,-0.756717
1,2.0,8.0,4,55.694678351,450.174678351,-1.583231,1.719096,-0.461578,-0.131322,-0.417272
1,2.0,8.0,5,84.7769414599,479.2569414599,2.693737,-1.213906,-0.348496,0.848103,-3.29198
1,2.0,8.0,6,79.6129644345,474.0929644345,-0.967082,1.070937,2.332281,0.323366,-1.345668
1,2.0,8.0,7,80.4570664721,474.9370664721,2.885048,-0.442961,0.062529,0.363859,-0.125857
1,2.0,8.0,8,51.7301659538,446.2101659538,-1.083137,0.949037,-2.329182,-1.001819,-0.817122
1,2.0,9.0,1,41.0895577549,435.5695577549,0.002217,-0.579088,-2.232133,-0.025766,-0.756723
1,2.0,9.0,2,40.4876295343,434.96762953430004,-0.962271,-3.034662,-0.981744,-0.481361,-1.295895
1,2.0,9.0,3,100.6057664154,495.08576641540003,1.271782,3.480235,0.593364,1.415007,3.645632
1,2.0,9.0,4,82.8564321164,477.33643211640003,0.861538,3.085459,-1.801442,-0.27425,2.595158
1,2.0,9.0,5,77.9927296517,472.47272965170004,1.350542,0.063916,1.836292,0.761019,1.032735
1,2.0,9.0,6,90.4495156763,484.9295156763,-0.710479,0.417554,0.656822,-0.99645,-4.183554
1,2.0,9.0,7,110.8069380664,505.2869380664,-0.165175,4.910365,-5.0,-1.826559,-0.454629
1,2.0,9.0,8,86.2520488441,480.7320488441,0.538631,2.260923,2.084795,2.607621,2.778801
1,2.0,10.0,1,77.7633107741,472.2433107741,2.663173,1.430558,-3.090801,-0.016768,1.242672
1,2.0,10.0,2,50.5523564364,445.0323564364,-1.440171,0.531023,0.217097,0.008583,-0.3492
1,2.0,10.0,3,57.8385894403,452.3185894403,0.866052,2.406075,-1.930131,2.056548,0.45726
1,2.0,10.0,4,49.8893057052,444.3693057052,0.890275,-2.273204,0.270274,2.969074,-2.15961
1,2.0,10.0,5,21.8212472576,416.30124725760004,-3.955457,-3.486745,0.53214,4.769935,2.247383
1,2.0,10.0,6,125.4696293174,519.9496293174,3.345244,0.198298,2.795993,-0.542496,1.226408
1,2.0,10.0,7,57.7612424374,452.24124243740005,-0.534634,-1.098618,0.265417,-0.952284,2.616946
1,2.0,10.0,8,49.1281938893,443.6081938893,0.390027,0.80042,-0.675265,2.512945,-1.463939
1,2.0,11.0,1,148.1985897685,542.6785897685,3.498909,-0.572146,-0.96913,-5.0,-0.016569
1,2.0,11.0,2,51.9048390187,446.3848390187,-0.639263,-1.073259,0.630805,0.842101,-2.131206
1,2.0,11.0,3,54.9189352164,449.3989352164,-1.772479,-0.951467,1.379365,1.122384,-2.611097
1,2.0,11.0,4,90.8231439342,485.3031439342,-2.238951,1.473675,3.149268,-0.06215,-1.366893
1,2.0,11.0,5,70.6587802388,465.1387802388,2.191259,-0.619153,1.451504,3.098143,1.26016
1,2.0,11.0,6,63.8585312363,458.3385312363,0.146986,1.464543,-1.285151,-0.356186,-1.147909
1,2.0,11.0,7,49.8667700496,444.3467700496,-0.408751,-0.97299,-0.371551,-0.761073,0.177955
1,2.0,11.0,8,123.9939603591,518.4739603591,0.127343,0.592694,2.805542,-3.093725,2.591237
1,2.0,12.0,1,97.9941119835,492.47411198350005,0.945972,-1.362852,0.484879,-3.401471,1.506286
1,2.0,12.0,2,69.4002232398,463.8802232398,-3.069443,0.010254,-0.240455,-1.613964,5.0
1,2.0,12.0,3,101.4228946913,495.90289469130005,-1.195646,0.944914,2.191912,-2.430338,2.684713
