fid,iid,rep,budget,algorithm,precision
1,6,3,80,BFGS,0.0
1,6,3,88,BFGS,0.0
1,6,3,96,BFGS,0.0
1,6,3,100,BFGS,0.0
1,6,3,150,BFGS,0.0
1,6,3,200,BFGS,0.0
1,6,3,250,BFGS,0.0
1,6,3,300,BFGS,0.0
1,6,3,350,BFGS,0.0
1,6,3,400,BFGS,0.0
1,6,3,450,BFGS,0.0
1,6,3,500,BFGS,0.0
1,6,3,550,BFGS,0.0
1,6,3,600,BFGS,0.0
1,6,3,650,BFGS,0.0
1,6,3,700,BFGS,0.0
1,6,3,750,BFGS,0.0
1,6,3,800,BFGS,0.0
1,6,3,850,BFGS,0.0
1,6,3,900,BFGS,0.0
1,6,3,950,BFGS,0.0
1,6,3,1000,BFGS,0.0
1,6,4,8,BFGS,0.0
1,6,4,16,BFGS,0.0
1,6,4,24,BFGS,0.0
1,6,4,32,BFGS,0.0
1,6,4,40,BFGS,0.0
1,6,4,48,BFGS,0.0
1,6,4,56,BFGS,0.0
1,6,4,64,BFGS,0.0
1,6,4,72,BFGS,0.0
1,6,4,80,BFGS,0.0
1,6,4,88,BFGS,0.0
1,6,4,96,BFGS,0.0
1,6,4,100,BFGS,0.0
1,6,4,150,BFGS,0.0
1,6,4,200,BFGS,0.0
1,6,4,250,BFGS,0.0
1,6,4,300,BFGS,0.0
1,6,4,350,BFGS,0.0
1,6,4,400,BFGS,0.0
1,6,4,450,BFGS,0.0
1,6,4,500,BFGS,0.0
1,6,4,550,BFGS,0.0
1,6,4,600,BFGS,0.0
1,6,4,650,BFGS,0.0
1,6,4,700,BFGS,0.0
1,6,4,750,BFGS,0.0
1,6,4,800,BFGS,0.0
1,6,4,850,BFGS,0.0
1,6,4,900,BFGS,0.0
1,6,4,950,BFGS,0.0
1,6,4,1000,BFGS,0.0
1,6,5,8,BFGS,0.0
1,6,5,16,BFGS,0.0
1,6,5,24,BFGS,0.0
1,6,5,32,BFGS,0.0
1,6,5,40,BFGS,0.0
1,6,5,48,BFGS,0.0
1,6,5,56,BFGS,0.0
1,6,5,64,BFGS,0.0
1,6,5,72,BFGS,0.0
1,6,5,80,BFGS,0.0
1,6,5,88,BFGS,0.0
1,6,5,96,BFGS,0.0
1,6,5,100,BFGS,0.0
1,6,5,150,BFGS,0.0
1,6,5,200,BFGS,0.0
1,6,5,250,BFGS,0.0
1,6,5,300,BFGS,0.0
1,6,5,350,BFGS,0.0
1,6,5,400,BFGS,0.0
1,6,5,450,BFGS,0.0
1,6,5,500,BFGS,0.0
1,6,5,550,BFGS,0.0
1,6,5,600,BFGS,0.0
1,6,5,650,BFGS,0.0
1,6,5,700,BFGS,0.0
1,6,5,750,BFGS,0.0
1,6,5,800,BFGS,0.0
1,6,5,850,BFGS,0.0
1,6,5,900,BFGS,0.0
1,6,5,950,BFGS,0.0
1,6,5,1000,BFGS,0.0
1,6,6,8,BFGS,0.0
1,6,6,16,BFGS,0.0
1,6,6,24,BFGS,0.0
1,6,6,32,BFGS,0.0
1,6,6,40,BFGS,0.0
1,6,6,48,BFGS,0.0
1,6,6,56,BFGS,0.0
1,6,6,64,BFGS,0.0
1,6,6,72,BFGS,0.0
1,6,6,80,BFGS,0.0
1,6,6,88,BFGS,0.0
1,6,6,96,BFGS,0.0
1,6,6,100,BFGS,0.0
1,6,6,150,BFGS,0.0
1,6,6,200,BFGS,0.0
1,6,6,250,BFGS,0.0
1,6,6,300,BFGS,0.0
1,6,6,350,BFGS,0.0
1,6,6,400,BFGS,0.0
1,6,6,450,BFGS,0.0
1,6,6,500,BFGS,0.0
1,6,6,550,BFGS,0.0
1,6,6,600,BFGS,0.0
1,6,6,650,BFGS,0.0
1,6,6,700,BFGS,0.0
1,6,6,750,BFGS,0.0
1,6,6,800,BFGS,0.0
1,6,6,850,BFGS,0.0
1,6,6,900,BFGS,0.0
1,6,6,950,BFGS,0.0
1,6,6,1000,BFGS,0.0
1,6,7,8,BFGS,0.0
1,6,7,16,BFGS,0.0
1,6,7,24,BFGS,0.0
1,6,7,32,BFGS,0.0
1,6,7,40,BFGS,0.0
1,6,7,48,BFGS,0.0
1,6,7,56,BFGS,0.0
1,6,7,64,BFGS,0.0
1,6,7,72,BFGS,0.0
1,6,7,80,BFGS,0.0
1,6,7,88,BFGS,0.0
1,6,7,96,BFGS,0.0
1,6,7,100,BFGS,0.0
1,6,7,150,BFGS,0.0
1,6,7,200,BFGS,0.0
1,6,7,250,BFGS,0.0
1,6,7,300,BFGS,0.0
1,6,7,350,BFGS,0.0
1,6,7,400,BFGS,0.0
1,6,7,450,BFGS,0.0
1,6,7,500,BFGS,0.0
1,6,7,550,BFGS,0.0
1,6,7,600,BFGS,0.0
1,6,7,650,BFGS,0.0
1,6,7,700,BFGS,0.0
1,6,7,750,BFGS,0.0
1,6,7,800,BFGS,0.0
1,6,7,850,BFGS,0.0
1,6,7,900,BFGS,0.0
1,6,7,950,BFGS,0.0
1,6,7,1000,BFGS,0.0
1,6,8,8,BFGS,0.0
1,6,8,16,BFGS,0.0
1,6,8,24,BFGS,0.0
1,6,8,32,BFGS,0.0
1,6,8,40,BFGS,0.0
1,6,8,48,BFGS,0.0
1,6,8,56,BFGS,0.0
1,6,8,64,BFGS,0.0
1,6,8,72,BFGS,0.0
1,6,8,80,BFGS,0.0
1,6,8,88,BFGS,0.0
1,6,8,96,BFGS,0.0
1,6,8,100,BFGS,0.0
1,6,8,150,BFGS,0.0
1,6,8,200,BFGS,0.0
1,6,8,250,BFGS,0.0
1,6,8,300,BFGS,0.0
1,6,8,350,BFGS,0.0
1,6,8,400,BFGS,0.0
1,6,8,450,BFGS,0.0
1,6,8,500,BFGS,0.0
1,6,8,550,BFGS,0.0
1,6,8,600,BFGS,0.0
1,6,8,650,BFGS,0.0
1,6,8,700,BFGS,0.0
1,6,8,750,BFGS,0.0
1,6,8,800,BFGS,0.0
1,6,8,850,BFGS,0.0
1,6,8,900,BFGS,0.0
1,6,8,950,BFGS,0.0
1,6,8,1000,BFGS,0.0
1,6,9,8,BFGS,0.0
1,6,9,16,BFGS,0.0
1,6,9,24,BFGS,0.0
1,6,9,32,BFGS,0.0
1,6,9,40,BFGS,0.0
1,6,9,48,BFGS,0.0
1,6,9,56,BFGS,0.0
1,6,9,64,BFGS,0.0
1,6,9,72,BFGS,0.0
1,6,9,80,BFGS,0.0
1,6,9,88,BFGS,0.0
1,6,9,96,BFGS,0.0
1,6,9,100,BFGS,0.0
1,6,9,150,BFGS,0.0
1,6,9,200,BFGS,0.0
1,6,9,250,BFGS,0.0
1,6,9,300,BFGS,0.0
1,6,9,350,BFGS,0.0
1,6,9,400,BFGS,0.0
1,6,9,450,BFGS,0.0
1,6,9,500,BFGS,0.0
1,6,9,550,BFGS,0.0
1,6,9,600,BFGS,0.0
1,6,9,650,BFGS,0.0
1,6,9,700,BFGS,0.0
1,6,9,750,BFGS,0.0
1,6,9,800,BFGS,0.0
1,6,9,850,BFGS,0.0
1,6,9,900,BFGS,0.0
1,6,9,950,BFGS,0.0
1,6,9,1000,BFGS,0.0
1,6,10,8,BFGS,0.0
1,6,10,16,BFGS,0.0
1,6,10,24,BFGS,0.0
1,6,10,32,BFGS,0.0
1,6,10,40,BFGS,0.0
1,6,10,48,BFGS,0.0
1,6,10,56,BFGS,0.0
1,6,10,64,BFGS,0.0
1,6,10,72,BFGS,0.0
1,6,10,80,BFGS,0.0
1,6,10,88,BFGS,0.0
1,6,10,96,BFGS,0.0
1,6,10,100,BFGS,0.0
1,6,10,150,BFGS,0.0
1,6,10,200,BFGS,0.0
1,6,10,250,BFGS,0.0
1,6,10,300,BFGS,0.0
1,6,10,350,BFGS,0.0
1,6,10,400,BFGS,0.0
1,6,10,450,BFGS,0.0
1,6,10,500,BFGS,0.0
1,6,10,550,BFGS,0.0
1,6,10,600,BFGS,0.0
1,6,10,650,BFGS,0.0
1,6,10,700,BFGS,0.0
1,6,10,750,BFGS,0.0
1,6,10,800,BFGS,0.0
1,6,10,850,BFGS,0.0
1,6,10,900,BFGS,0.0
1,6,10,950,BFGS,0.0
1,6,10,1000,BFGS,0.0
1,6,11,8,BFGS,0.0
1,6,11,16,BFGS,0.0
1,6,11,24,BFGS,0.0
1,6,11,32,BFGS,0.0
1,6,11,40,BFGS,0.0
1,6,11,48,BFGS,0.0
1,6,11,56,BFGS,0.0
1,6,11,64,BFGS,0.0
1,6,11,72,BFGS,0.0
1,6,11,80,BFGS,0.0
1,6,11,88,BFGS,0.0
1,6,11,96,BFGS,0.0
1,6,11,100,BFGS,0.0
1,6,11,150,BFGS,0.0
1,6,11,200,BFGS,0.0
1,6,11,250,BFGS,0.0
1,6,11,300,BFGS,0.0
1,6,11,350,BFGS,0.0
1,6,11,400,BFGS,0.0
1,6,11,450,BFGS,0.0
1,6,11,500,BFGS,0.0
1,6,11,550,BFGS,0.0
1,6,11,600,BFGS,0.0
1,6,11,650,BFGS,0.0
1,6,11,700,BFGS,0.0
1,6,11,750,BFGS,0.0
1,6,11,800,BFGS,0.0
1,6,11,850,BFGS,0.0
1,6,11,900,BFGS,0.0
1,6,11,950,BFGS,0.0
1,6,11,1000,BFGS,0.0
1,6,12,8,BFGS,0.0
1,6,12,16,BFGS,0.0
1,6,12,24,BFGS,0.0
1,6,12,32,BFGS,0.0
1,6,12,40,BFGS,0.0
1,6,12,48,BFGS,0.0
1,6,12,56,BFGS,0.0
1,6,12,64,BFGS,0.0
1,6,12,72,BFGS,0.0
1,6,12,80,BFGS,0.0
1,6,12,88,BFGS,0.0
1,6,12,96,BFGS,0.0
1,6,12,100,BFGS,0.0
1,6,12,150,BFGS,0.0
1,6,12,200,BFGS,0.0
1,6,12,250,BFGS,0.0
1,6,12,300,BFGS,0.0
1,6,12,350,BFGS,0.0
1,6,12,400,BFGS,0.0
1,6,12,450,BFGS,0.0
1,6,12,500,BFGS,0.0
1,6,12,550,BFGS,0.0
1,6,12,600,BFGS,0.0
1,6,12,650,BFGS,0.0
1,6,12,700,BFGS,0.0
1,6,12,750,BFGS,0.0
1,6,12,800,BFGS,0.0
1,6,12,850,BFGS,0.0
1,6,12,900,BFGS,0.0
1,6,12,950,BFGS,0.0
1,6,12,1000,BFGS,0.0
1,6,13,8,BFGS,0.0
1,6,13,16,BFGS,0.0
1,6,13,24,BFGS,0.0
1,6,13,32,BFGS,0.0
1,6,13,40,BFGS,0.0
1,6,13,48,BFGS,0.0
1,6,13,56,BFGS,0.0
1,6,13,64,BFGS,0.0
1,6,13,72,BFGS,0.0
1,6,13,80,BFGS,0.0
1,6,13,88,BFGS,0.0
1,6,13,96,BFGS,0.0
1,6,13,100,BFGS,0.0
1,6,13,150,BFGS,0.0
1,6,13,200,BFGS,0.0
1,6,13,250,BFGS,0.0
1,6,13,300,BFGS,0.0
1,6,13,350,BFGS,0.0
1,6,13,400,BFGS,0.0
1,6,13,450,BFGS,0.0
1,6,13,500,BFGS,0.0
1,6,13,550,BFGS,0.0
1,6,13,600,BFGS,0.0
1,6,13,650,BFGS,0.0
1,6,13,700,BFGS,0.0
1,6,13,750,BFGS,0.0
1,6,13,800,BFGS,0.0
1,6,13,850,BFGS,0.0
1,6,13,900,BFGS,0.0
1,6,13,950,BFGS,0.0
1,6,13,1000,BFGS,0.0
1,6,14,8,BFGS,0.0
1,6,14,16,BFGS,0.0
1,6,14,24,BFGS,0.0
1,6,14,32,BFGS,0.0
1,6,14,40,BFGS,0.0
1,6,14,48,BFGS,0.0
1,6,14,56,BFGS,0.0
1,6,14,64,BFGS,0.0
1,6,14,72,BFGS,0.0
1,6,14,80,BFGS,0.0
1,6,14,88,BFGS,0.0
1,6,14,96,BFGS,0.0
1,6,14,100,BFGS,0.0
1,6,14,150,BFGS,0.0
1,6,14,200,BFGS,0.0
1,6,14,250,BFGS,0.0
1,6,14,300,BFGS,0.0
1,6,14,350,BFGS,0.0
1,6,14,400,BFGS,0.0
1,6,14,450,BFGS,0.0
1,6,14,500,BFGS,0.0
1,6,14,550,BFGS,0.0
1,6,14,600,BFGS,0.0
1,6,14,650,BFGS,0.0
1,6,14,700,BFGS,0.0
1,6,14,750,BFGS,0.0
1,6,14,800,BFGS,0.0
1,6,14,850,BFGS,0.0
1,6,14,900,BFGS,0.0
1,6,14,950,BFGS,0.0
1,6,14,1000,BFGS,0.0
1,6,15,8,BFGS,0.0
1,6,15,16,BFGS,0.0
1,6,15,24,BFGS,0.0
1,6,15,32,BFGS,0.0
1,6,15,40,BFGS,0.0
1,6,15,48,BFGS,0.0
1,6,15,56,BFGS,0.0
1,6,15,64,BFGS,0.0
1,6,15,72,BFGS,0.0
1,6,15,80,BFGS,0.0
1,6,15,88,BFGS,0.0
1,6,15,96,BFGS,0.0
1,6,15,100,BFGS,0.0
1,6,15,150,BFGS,0.0
1,6,15,200,BFGS,0.0
1,6,15,250,BFGS,0.0
1,6,15,300,BFGS,0.0
1,6,15,350,BFGS,0.0
1,6,15,400,BFGS,0.0
1,6,15,450,BFGS,0.0
1,6,15,500,BFGS,0.0
1,6,15,550,BFGS,0.0
1,6,15,600,BFGS,0.0
1,6,15,650,BFGS,0.0
1,6,15,700,BFGS,0.0
1,6,15,750,BFGS,0.0
1,6,15,800,BFGS,0.0
1,6,15,850,BFGS,0.0
1,6,15,900,BFGS,0.0
1,6,15,950,BFGS,0.0
1,6,15,1000,BFGS,0.0
1,6,16,8,BFGS,0.0
1,6,16,16,BFGS,0.0
1,6,16,24,BFGS,0.0
1,6,16,32,BFGS,0.0
1,6,16,40,BFGS,0.0
1,6,16,48,BFGS,0.0
1,6,16,56,BFGS,0.0
1,6,16,64,BFGS,0.0
1,6,16,72,BFGS,0.0
1,6,16,80,BFGS,0.0
1,6,16,88,BFGS,0.0
1,6,16,96,BFGS,0.0
1,6,16,100,BFGS,0.0
1,6,16,150,BFGS,0.0
1,6,16,200,BFGS,0.0
1,6,16,250,BFGS,0.0
1,6,16,300,BFGS,0.0
1,6,16,350,BFGS,0.0
1,6,16,400,BFGS,0.0
1,6,16,450,BFGS,0.0
1,6,16,500,BFGS,0.0
1,6,16,550,BFGS,0.0
1,6,16,600,BFGS,0.0
1,6,16,650,BFGS,0.0
1,6,16,700,BFGS,0.0
1,6,16,750,BFGS,0.0
1,6,16,800,BFGS,0.0
1,6,16,850,BFGS,0.0
1,6,16,900,BFGS,0.0
1,6,16,950,BFGS,0.0
1,6,16,1000,BFGS,0.0
1,6,17,8,BFGS,0.0
1,6,17,16,BFGS,0.0
1,6,17,24,BFGS,0.0
1,6,17,32,BFGS,0.0
1,6,17,40,BFGS,0.0
1,6,17,48,BFGS,0.0
1,6,17,56,BFGS,0.0
1,6,17,64,BFGS,0.0
1,6,17,72,BFGS,0.0
1,6,17,80,BFGS,0.0
1,6,17,88,BFGS,0.0
1,6,17,96,BFGS,0.0
1,6,17,100,BFGS,0.0
1,6,17,150,BFGS,0.0
1,6,17,200,BFGS,0.0
1,6,17,250,BFGS,0.0
1,6,17,300,BFGS,0.0
1,6,17,350,BFGS,0.0
1,6,17,400,BFGS,0.0
1,6,17,450,BFGS,0.0
1,6,17,500,BFGS,0.0
1,6,17,550,BFGS,0.0
1,6,17,600,BFGS,0.0
1,6,17,650,BFGS,0.0
1,6,17,700,BFGS,0.0
1,6,17,750,BFGS,0.0
1,6,17,800,BFGS,0.0
1,6,17,850,BFGS,0.0
1,6,17,900,BFGS,0.0
1,6,17,950,BFGS,0.0
1,6,17,1000,BFGS,0.0
1,6,18,8,BFGS,0.0
1,6,18,16,BFGS,0.0
1,6,18,24,BFGS,0.0
1,6,18,32,BFGS,0.0
1,6,18,40,BFGS,0.0
1,6,18,48,BFGS,0.0
1,6,18,56,BFGS,0.0
1,6,18,64,BFGS,0.0
1,6,18,72,BFGS,0.0
1,6,18,80,BFGS,0.0
1,6,18,88,BFGS,0.0
1,6,18,96,BFGS,0.0
1,6,18,100,BFGS,0.0
1,6,18,150,BFGS,0.0
1,6,18,200,BFGS,0.0
1,6,18,250,BFGS,0.0
1,6,18,300,BFGS,0.0
1,6,18,350,BFGS,0.0
1,6,18,400,BFGS,0.0
1,6,18,450,BFGS,0.0
1,6,18,500,BFGS,0.0
1,6,18,550,BFGS,0.0
1,6,18,600,BFGS,0.0
1,6,18,650,BFGS,0.0
1,6,18,700,BFGS,0.0
1,6,18,750,BFGS,0.0
1,6,18,800,BFGS,0.0
1,6,18,850,BFGS,0.0
1,6,18,900,BFGS,0.0
1,6,18,950,BFGS,0.0
1,6,18,1000,BFGS,0.0
1,6,19,8,BFGS,0.0
1,6,19,16,BFGS,0.0
1,6,19,24,BFGS,0.0
1,6,19,32,BFGS,0.0
1,6,19,40,BFGS,0.0
1,6,19,48,BFGS,0.0
1,6,19,56,BFGS,0.0
1,6,19,64,BFGS,0.0
1,6,19,72,BFGS,0.0
1,6,19,80,BFGS,0.0
1,6,19,88,BFGS,0.0
1,6,19,96,BFGS,0.0
1,6,19,100,BFGS,0.0
1,6,19,150,BFGS,0.0
1,6,19,200,BFGS,0.0
1,6,19,250,BFGS,0.0
1,6,19,300,BFGS,0.0
1,6,19,350,BFGS,0.0
1,6,19,400,BFGS,0.0
1,6,19,450,BFGS,0.0
1,6,19,500,BFGS,0.0
1,6,19,550,BFGS,0.0
1,6,19,600,BFGS,0.0
1,6,19,650,BFGS,1e-10
1,6,19,700,BFGS,0.0
1,6,19,750,BFGS,0.0
1,6,19,800,BFGS,0.0
1,6,19,850,BFGS,0.0
1,6,19,900,BFGS,0.0
1,6,19,950,BFGS,0.0
1,6,19,1000,BFGS,0.0
1,7,0,8,BFGS,0.0
1,7,0,16,BFGS,0.0
1,7,0,24,BFGS,0.0
1,7,0,32,BFGS,0.0
1,7,0,40,BFGS,0.0
1,7,0,48,BFGS,0.0
1,7,0,56,BFGS,0.0
1,7,0,64,BFGS,0.0
1,7,0,72,BFGS,0.0
1,7,0,80,BFGS,0.0
1,7,0,88,BFGS,0.0
1,7,0,96,BFGS,0.0
1,7,0,100,BFGS,0.0
1,7,0,150,BFGS,0.0
1,7,0,200,BFGS,0.0
1,7,0,250,BFGS,0.0
1,7,0,300,BFGS,0.0
1,7,0,350,BFGS,0.0
1,7,0,400,BFGS,1e-10
1,7,0,450,BFGS,0.0
1,7,0,500,BFGS,0.0
1,7,0,550,BFGS,0.0
1,7,0,600,BFGS,0.0
1,7,0,650,BFGS,0.0
1,7,0,700,BFGS,0.0
1,7,0,750,BFGS,0.0
1,7,0,800,BFGS,0.0
1,7,0,850,BFGS,0.0
1,7,0,900,BFGS,0.0
1,7,0,950,BFGS,0.0
1,7,0,1000,BFGS,0.0
1,7,1,8,BFGS,0.0
1,7,1,16,BFGS,0.0
1,7,1,24,BFGS,0.0
1,7,1,32,BFGS,0.0
1,7,1,40,BFGS,0.0
1,7,1,48,BFGS,0.0
1,7,1,56,BFGS,0.0
1,7,1,64,BFGS,0.0
1,7,1,72,BFGS,0.0
1,7,1,80,BFGS,0.0
1,7,1,88,BFGS,0.0
1,7,1,96,BFGS,0.0
1,7,1,100,BFGS,0.0
1,7,1,150,BFGS,0.0
1,7,1,200,BFGS,0.0
1,7,1,250,BFGS,0.0
1,7,1,300,BFGS,0.0
1,7,1,350,BFGS,0.0
1,7,1,400,BFGS,0.0
1,7,1,450,BFGS,0.0
1,7,1,500,BFGS,0.0
1,7,1,550,BFGS,0.0
1,7,1,600,BFGS,0.0
1,7,1,650,BFGS,0.0
1,7,1,700,BFGS,0.0
1,7,1,750,BFGS,0.0
1,7,1,800,BFGS,0.0
1,7,1,850,BFGS,0.0
1,7,1,900,BFGS,0.0
1,7,1,950,BFGS,0.0
1,7,1,1000,BFGS,0.0
1,7,2,8,BFGS,0.0
1,7,2,16,BFGS,0.0
1,7,2,24,BFGS,0.0
1,7,2,32,BFGS,0.0
1,7,2,40,BFGS,0.0
1,7,2,48,BFGS,0.0
1,7,2,56,BFGS,0.0
1,7,2,64,BFGS,0.0
1,7,2,72,BFGS,0.0
1,7,2,80,BFGS,0.0
1,7,2,88,BFGS,0.0
1,7,2,96,BFGS,0.0
1,7,2,100,BFGS,0.0
1,7,2,150,BFGS,0.0
1,7,2,200,BFGS,0.0
1,7,2,250,BFGS,0.0
1,7,2,300,BFGS,0.0
1,7,2,350,BFGS,0.0
1,7,2,400,BFGS,0.0
1,7,2,450,BFGS,0.0
1,7,2,500,BFGS,0.0
1,7,2,550,BFGS,1e-10
1,7,2,600,BFGS,0.0
1,7,2,650,BFGS,0.0
1,7,2,700,BFGS,0.0
1,7,2,750,BFGS,0.0
1,7,2,800,BFGS,0.0
1,7,2,850,BFGS,0.0
1,7,2,900,BFGS,0.0
1,7,2,950,BFGS,0.0
1,7,2,1000,BFGS,0.0
1,7,3,8,BFGS,0.0
1,7,3,16,BFGS,0.0
1,7,3,24,BFGS,0.0
1,7,3,32,BFGS,0.0
1,7,3,40,BFGS,0.0
1,7,3,48,BFGS,0.0
1,7,3,56,BFGS,0.0
1,7,3,64,BFGS,0.0
1,7,3,72,BFGS,0.0
1,7,3,80,BFGS,0.0
1,7,3,88,BFGS,0.0
1,7,3,96,BFGS,0.0
1,7,3,100,BFGS,0.0
1,7,3,150,BFGS,0.0
1,7,3,200,BFGS,0.0
1,7,3,250,BFGS,0.0
1,7,3,300,BFGS,0.0
1,7,3,350,BFGS,0.0
1,7,3,400,BFGS,0.0
1,7,3,450,BFGS,0.0
1,7,3,500,BFGS,0.0
1,7,3,550,BFGS,1e-10
1,7,3,600,BFGS,0.0
1,7,3,650,BFGS,0.0
1,7,3,700,BFGS,0.0
1,7,3,750,BFGS,0.0
1,7,3,800,BFGS,0.0
1,7,3,850,BFGS,0.0
1,7,3,900,BFGS,0.0
1,7,3,950,BFGS,0.0
1,7,3,1000,BFGS,0.0
1,7,4,8,BFGS,0.0
1,7,4,16,BFGS,0.0
1,7,4,24,BFGS,0.0
1,7,4,32,BFGS,0.0
1,7,4,40,BFGS,0.0
1,7,4,48,BFGS,0.0
1,7,4,56,BFGS,0.0
1,7,4,64,BFGS,0.0
1,7,4,72,BFGS,0.0
1,7,4,80,BFGS,0.0
1,7,4,88,BFGS,0.0
1,7,4,96,BFGS,0.0
1,7,4,100,BFGS,0.0
1,7,4,150,BFGS,0.0
1,7,4,200,BFGS,0.0
1,7,4,250,BFGS,0.0
1,7,4,300,BFGS,0.0
1,7,4,350,BFGS,0.0
1,7,4,400,BFGS,0.0
1,7,4,450,BFGS,0.0
1,7,4,500,BFGS,0.0
1,7,4,550,BFGS,0.0
1,7,4,600,BFGS,0.0
1,7,4,650,BFGS,0.0
1,7,4,700,BFGS,0.0
1,7,4,750,BFGS,0.0
1,7,4,800,BFGS,0.0
1,7,4,850,BFGS,0.0
1,7,4,900,BFGS,0.0
1,7,4,950,BFGS,0.0
1,7,4,1000,BFGS,0.0
1,7,5,8,BFGS,0.0
1,7,5,16,BFGS,0.0
1,7,5,24,BFGS,0.0
1,7,5,32,BFGS,0.0
1,7,5,40,BFGS,0.0
1,7,5,48,BFGS,0.0
1,7,5,56,BFGS,0.0
1,7,5,64,BFGS,0.0
1,7,5,72,BFGS,0.0
1,7,5,80,BFGS,0.0
1,7,5,88,BFGS,0.0
1,7,5,96,BFGS,0.0
1,7,5,100,BFGS,0.0
1,7,5,150,BFGS,0.0
1,7,5,200,BFGS,0.0
1,7,5,250,BFGS,0.0
1,7,5,300,BFGS,0.0
1,7,5,350,BFGS,0.0
1,7,5,400,BFGS,0.0
1,7,5,450,BFGS,0.0
1,7,5,500,BFGS,0.0
1,7,5,550,BFGS,0.0
1,7,5,600,BFGS,0.0
1,7,5,650,BFGS,0.0
1,7,5,700,BFGS,0.0
1,7,5,750,BFGS,0.0
1,7,5,800,BFGS,0.0
1,7,5,850,BFGS,0.0
1,7,5,900,BFGS,0.0
1,7,5,950,BFGS,0.0
1,7,5,1000,BFGS,0.0
1,7,6,8,BFGS,0.0
1,7,6,16,BFGS,0.0
1,7,6,24,BFGS,0.0
1,7,6,32,BFGS,0.0
1,7,6,40,BFGS,0.0
1,7,6,48,BFGS,0.0
1,7,6,56,BFGS,0.0
1,7,6,64,BFGS,0.0
1,7,6,72,BFGS,0.0
1,7,6,80,BFGS,0.0
1,7,6,88,BFGS,0.0
1,7,6,96,BFGS,0.0
1,7,6,100,BFGS,0.0
