fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1.0,10.0,1,1.727837972748385,2.6811429326706344,2,0.003588,0.4328257620302811,19.172818553158383,0.3733189086871973,4.1773106056422575,11.18965717630556,0.7400311519022135,0.9999999999999812,1.000001089612189,,0.01179,0.34,0.08666666666666667,3.9230769230769234,0.37333333333333335,0.15666666666666668,2.382978723404255,0.122525,0.17655449604314194,0.19308099316787783,0.39445574642705605,0.4821825162743926,0.18678114544744226,0.18678114544744226,0.4244419790076991,0.5070372938768808,-3.66224167824415,-3.5887407285458917,-2.693134388128575,-2.302973009763116,-3.418734105751048,-3.418734105751048,-2.4196190548085568,-2.0723922064174403,0.001454,0.9009205432000161,0.8258258258258254,0.9660174799522646,0.12512512512512505,0.5185185185185185,0.089159,1.0088447028017578,0.9697082745459231,0.9770715533772504,0.0889942711301063,-0.4414277034578019,0.009976
1,1.0,11.0,1,2.423679053921713,6.406908730358211,2,0.003688,0.5890833883180321,21.915845969945032,1.227489750753066,4.561559441155702,3.716169066468524,0.8239797540426119,0.9999999999999896,1.0000004313828585,,0.011601,0.30666666666666664,0.16333333333333333,1.8775510204081631,0.3466666666666666,0.15,2.311111111111111,0.122347,0.3676440363589232,0.45304354627178106,0.43833036956927607,0.5223593406150333,0.38994617538027493,0.4859285834862844,0.4797237010395128,0.5656676872011016,-2.811953310798342,-2.432199740898717,-2.4976261278070453,-2.1239670545620113,-2.557628728223936,-2.1552259328163874,-2.1812396794083506,-1.8209226071205413,0.001501,0.837430839639155,0.9059059059059056,0.9017170978533082,0.08508508508508503,0.5370370370370371,0.091785,1.0493883077059842,0.9567771670457428,0.9743224722389756,0.12437815498697759,-0.40397901404350794,0.010085
1,1.0,12.0,1,2.24378237563039,4.556060210956681,2,0.004639,0.7499590080816746,24.07761688163923,1.5787012821754507,5.159750854113016,3.268351595308061,0.8946658322243239,0.999999999999988,1.0000002323534392,,0.011889,0.3466666666666667,0.1833333333333333,1.8909090909090913,0.25666666666666665,0.12666666666666665,2.0263157894736845,0.121495,0.2782056386795974,0.240870613257043,0.35564312796381004,0.4663145182236927,0.30758677234802645,0.28532998443834307,0.4153504162929349,0.5293808268389965,-3.1899523128332,-3.3549535335111997,-2.8477192457996963,-2.358609776063528,-2.7677976409433285,-2.8567651571768002,-2.3370318098201652,-1.8812157036266761,0.001489,0.8661119461351368,0.8258258258258254,0.944257242605741,-0.055055055055055056,0.6481481481481481,0.091879,1.0392414862008112,0.9541084936730461,0.9776681114595703,0.1356868863607439,-0.3559756813981454,0.010722
1,1.0,13.0,1,1.0976487309514529,0.4543464506970145,1,0.003773,0.3167364866069142,22.916882531398983,0.2809457120898554,2.4671326497569606,8.781528044705992,0.5505475063763405,0.9999999999999681,1.0000003281243017,,0.01212,0.3066666666666667,0.2,1.5333333333333334,0.3833333333333333,0.28,1.3690476190476188,0.121393,0.3051402880503957,0.3606561116135526,0.36985448933070125,0.520422417480141,0.31595804216499457,0.35459061487284305,0.39262294506252526,0.4954620998799759,-3.544613185105837,-3.2614162796011943,-3.214493583728803,-2.4464175905543994,-3.369958834462469,-3.179633989321566,-2.992266261874607,-2.485625237393307,0.001517,0.870619429554931,0.8858858858858855,1.161622632608502,0.34534534534534517,0.5740740740740741,0.08939,0.9848578124954611,0.9407770175697384,0.9242999814284922,0.12006092803869062,-0.5030797644935834,0.008061
1,1.0,14.0,1,0.9159161192769013,-0.2904303799869097,2,0.004466,0.4625512935086816,23.645875348813618,0.7898665674425964,3.0824274751471696,3.902466064777688,0.5546048397058408,0.9999999999999577,1.0000001655787283,,0.012744,0.3766666666666667,0.13999999999999999,2.690476190476191,0.42666666666666664,0.14666666666666667,2.9090909090909087,0.120978,0.38226954787767237,0.4572313949364997,0.45946904008433553,0.5161330437663855,0.3902050558754522,0.47089594818374486,0.48763784399113325,0.523406183214336,-2.8684140500245716,-2.5203308131037,-2.5099403705425964,-2.2468226567666054,-2.7739808576902707,-2.406914858193506,-2.3307553246673396,-2.1680437619157287,0.001487,0.8267746134663816,0.8858858858858855,1.1354562487518622,0.3653653653653652,0.5555555555555556,0.09,1.0570978556220758,0.9437809585123476,0.9487711601342252,0.1286620788409134,-0.4115571115577858,0.011942
1,1.0,15.0,1,1.4507502404087962,1.3400917075934071,2,0.004808,0.6801555949310827,25.40803728198964,0.30346546121854673,5.038823420579825,16.604273185972275,0.876157528647614,0.9999999999999861,1.0000001658366715,,0.012896,0.38,0.10999999999999999,3.454545454545455,0.24333333333333332,0.10333333333333332,2.3548387096774195,0.120765,0.24374252255911572,0.31461644201950945,0.31002117812448127,0.42845026969494193,0.2556652805701878,0.3369868814671118,0.3400616864110297,0.4449314863208516,-3.384361457119166,-3.0671904294046337,-3.0877548991461454,-2.5577676066316934,-3.1756664622852,-2.8287119619959578,-2.815593462101248,-2.3681717608331745,0.001489,0.8590627173693925,1.0260260260260257,1.46273335620113,0.32532532532532515,0.5925925925925926,0.099472,1.0137349285931747,0.9371239934380997,0.9652494049175256,0.13915003538822465,-0.4045574216843496,0.009337
1,1.0,16.0,1,3.1847957007306094,13.732273481801371,3,0.004181,0.6759301546863781,22.736100781091636,0.8159548012682586,6.300126787291434,7.721171292207599,0.8678741815987809,0.9999999999999867,1.0000003479714552,,0.016505,0.3466666666666667,0.13999999999999999,2.4761904761904767,0.26,0.06999999999999999,3.714285714285715,0.119836,0.29725123884772425,0.29275549535635376,0.3633798296620362,0.42253468450642023,0.3129248592353921,0.3129248592353921,0.37305665093038565,0.45366599593250906,-2.9421076206900123,-2.960929370250895,-2.665255576637642,-2.4175995737254405,-2.7324127899093194,-2.7324127899093194,-2.493276097342161,-2.172702709946858,0.001484,0.7928509356410638,0.9859859859859856,0.6530255362150948,0.025025025025024978,0.5555555555555556,0.127806,1.04731018848352,0.9494035491016932,0.9771066297891058,0.13839178060851795,-0.3957567360399282,0.009329
1,1.0,17.0,1,1.2345370964795113,1.37453652608533,2,0.003359,0.3240372414031881,21.78104567559869,1.4982177814176307,3.6863397269028386,2.460483230558632,0.6800608993239127,0.9999999999999701,1.000000413473494,,0.012107,0.29666666666666663,0.10333333333333332,2.870967741935484,0.30999999999999994,0.16999999999999998,1.8235294117647056,0.121192,0.341217426363219,0.37533712394257457,0.3867174148971422,0.4945893500239065,0.34971960738958013,0.34971960738958013,0.4358445929885767,0.4984000480402357,-3.423563070872833,-3.2462497336708767,-3.1871086066784575,-2.626519440749492,-3.297221405852923,-3.297221405852923,-2.860528020472144,-2.5433430218268454,0.00147,0.8821761417404694,1.0060060060060056,2.1150728248687947,0.42542542542542516,0.5925925925925926,0.091724,1.0138889995767186,0.9286028450889842,0.9461549293579892,0.13179049824579842,-0.5736342228038281,0.011157
1,1.0,18.0,1,2.2687693351240354,7.173225169546743,2,0.004376,0.7052619423315132,26.712681115707404,0.6284497261543396,5.322547737575375,8.469329392735263,0.7546543509775673,0.9999999999999896,1.0000004151728126,,0.01273,0.30666666666666664,0.22000000000000003,1.3939393939393936,0.21999999999999997,0.09333333333333334,2.3571428571428568,0.121245,0.4194796238059507,0.47780495242489246,0.4406901216863709,0.5050476363186637,0.43271495211552086,0.5174254882462382,0.5046458494287247,0.5180954128022208,-3.135502896318968,-2.820476509110267,-3.0209408925311907,-2.6733335012929693,-2.9702981369243657,-2.526754721519254,-2.5936687667806,-2.523247004071147,0.001454,0.8307517222523558,1.0460460460460457,1.161622632608502,0.3053053053053052,0.4444444444444444,0.090858,1.0195714339316604,0.9044727033896695,0.9269679622704894,0.1890738104657233,-0.415275653204775,0.011979
1,1.0,19.0,1,1.462078996448818,1.5439819285233485,1,0.00439,0.5172600293714071,22.752230310341425,0.4425911083261558,3.223874501102511,7.284092338174047,0.7340082193754364,0.9999999999999736,1.0000004155653381,,0.015201,0.27666666666666667,0.18333333333333332,1.5090909090909093,0.23666666666666666,0.16999999999999998,1.3921568627450982,0.120222,0.29584896536174066,0.39708991858948156,0.42658718349821584,0.5033534239589249,0.3088001439141758,0.46668520797204815,0.46668520797204815,0.5387631748592795,-3.099699879161112,-2.6540333175158537,-2.524185225309104,-2.186257288581787,-2.9150769566463772,-2.249210047124635,-2.249210047124635,-1.9452273154951314,0.001482,0.8869177722461578,0.8658658658658656,1.3968351179887397,0.3053053053053052,0.5,0.090991,1.0274042293302075,0.9320028952375221,0.9563073204099045,0.14484671100799226,-0.4747231069439952,0.010253
1,2.0,0.0,1,1.1925709592756109,0.5017985148716484,1,0.003789,0.7541447011934497,68.43725439905784,0.39071388828684217,5.131948550482179,13.134799412900739,0.8848777640296045,0.9999999999999889,1.0000002917822166,,0.015253,0.11000000000000001,0.11000000000000001,1.0,0.16999999999999998,0.20666666666666664,0.8225806451612904,0.120471,0.27445169528791397,0.2972969296425531,0.30910064012175303,0.4742338824647018,0.2805399983602809,0.283874797029605,0.301292422202929,0.4794033111169244,-4.915607401769894,-4.760830383672671,-4.680859958239827,-3.562078227144234,-4.768575243942606,-4.746472224536622,-4.63102834159596,-3.4505107678376232,0.001497,0.7954877355097341,1.1061061061061057,1.9742886324203281,0.6456456456456453,0.48148148148148145,0.091554,0.9473770517763832,0.8661189523898057,0.8385610140708653,0.20119841112743894,-0.4021266395815126,0.013694
1,2.0,1.0,1,1.5592650257967478,2.466926057000623,2,0.004237,0.8102294775431622,60.047670000140464,0.1722359555818215,5.5546579486927365,32.2502809005752,0.8792973244627628,0.9999999999999818,1.000000760165753,,0.012415,0.16333333333333333,0.19666666666666666,0.8305084745762712,0.1433333333333333,0.1433333333333333,1.0,0.121314,0.42781099904544506,0.390726472968972,0.639401245101047,0.6978535658973435,0.4440233265109842,0.4440233265109842,0.7000946591138992,0.7418204015345228,-2.9052422422781725,-3.0935358507056314,-1.8309102997395037,-1.5341234841011464,-2.7198538978358076,-2.7198538978358076,-1.467145564348849,-1.2630220308008755,0.001546,0.8188502416849992,1.0460460460460457,1.9742886324203281,0.4454454454454452,0.6111111111111112,0.088778,0.79282730610756,0.889767920486238,0.8568257972745835,0.15018006415123697,-0.37581976521070587,0.017532
1,2.0,2.0,1,1.0547710024990666,1.5757958882608856,2,0.004273,0.7672255892206683,60.49834249968194,1.6876400876788802,5.604288709621495,3.320784301426161,0.9087412771643718,0.9999999999999848,1.0000002604147213,,0.01234,0.11000000000000001,0.13,0.8461538461538463,0.15666666666666668,0.16999999999999998,0.9215686274509806,0.121551,0.4781017659584153,0.4970035011271603,0.547532190569118,0.6763408256040587,0.5003808770412317,0.5003808770412317,0.5933204619648412,0.7360402471953725,-3.0578679641545374,-2.947120299821891,-2.6510662980316404,-1.8963601639839918,-2.796994409078457,-2.796994409078457,-2.2766950701060753,-1.4777135599695672,0.001459,0.852474151711875,1.0660660660660657,3.511927530450728,0.7657657657657654,0.5185185185185185,0.089744,1.0247858285622204,0.8869031499568126,0.8194609947827303,0.19830970304049148,-0.4071249153418312,0.013561
1,2.0,3.0,1,2.1577882092205205,4.712374706250207,2,0.003563,0.8298748610313813,67.84253223095482,0.2699169198809763,5.636073801549489,20.88077251338966,0.9379260471583509,0.9999999999999926,1.0000002420886385,,0.012472,0.33666666666666667,0.18,1.8703703703703705,0.19666666666666668,0.13999999999999999,1.404761904761905,0.121451,0.45105393798443144,0.3402921644869115,0.3864586551213154,0.45377582595984955,0.495681848166665,0.495681848166665,0.4494786788139776,0.503718135180713,-3.271937592490361,-3.9321219632221434,-3.656951255802484,-3.2557140539579628,-2.7353027430978623,-2.7353027430978623,-2.985897839488496,-2.6917158171981344,0.001472,0.7705145864288956,1.1461461461461457,2.0197857568198785,0.40540540540540526,0.48148148148148145,0.101243,1.0063980307968141,0.909056992882349,0.9023347440632729,0.18686144073686878,-0.2930056767980723,0.011344
1,2.0,4.0,1,0.9716295371975597,0.40483963746707996,1,0.003593,0.8248169284963566,66.93148032165462,1.4422692525071932,5.4017405273101,3.7453065839959443,0.9324274905162284,0.9999999999999842,1.000000550664214,,0.012345,0.14666666666666667,0.12666666666666665,1.1578947368421055,0.06999999999999999,0.12333333333333332,0.5675675675675675,0.121194,0.26586829873809925,0.264436478342567,0.36099329217431875,0.560724540542127,0.27423128658837126,0.27423128658837126,0.3579894807762756,0.5690087412099221,-4.25757046275401,-4.26587425376795,-3.705896476155203,-2.547562267077918,-4.080709359124913,-4.080709359124913,-3.609770283617905,-2.4232927528362627,0.001484,0.7843466858490462,1.2062062062062056,1.2738113231864785,0.4654654654654652,0.5185185185185185,0.114428,1.05532525299293,0.9317235230833714,0.9161742899550999,0.15785259560930215,-0.3968748976599029,0.011661
1,2.0,5.0,1,1.4471154304760299,2.1755170004359634,2,0.004457,0.8395744632924859,64.68622796980041,0.16869589257641615,7.868214414055592,46.64141072961474,0.9195805894956451,0.9999999999999902,1.0000002277307345,,0.012821,0.12333333333333334,0.08666666666666667,1.4230769230769231,0.15999999999999998,0.12333333333333332,1.2972972972972971,0.12172,0.41412625791784147,0.5196423749541973,0.49914683330037307,0.5736826593926575,0.4235664216248875,0.5146872192189272,0.5146872192189272,0.6026981732197113,-3.579475577247779,-2.9348104611847874,-3.0600307697987215,-2.6046439689171317,-3.443308106326632,-2.8990008473793942,-2.8990008473793942,-2.3732701427061977,0.001482,0.7972183639547614,1.1661661661661658,1.9742886324203281,0.22522522522522512,0.6111111111111112,0.087884,1.0094983256253502,0.9043984523647673,0.861973629646242,0.18629866895785302,-0.35788299855393346,0.015948
1,2.0,6.0,1,1.4777956042723117,1.5971062211280245,1,0.003668,0.7909097297742717,66.2509382728954,2.2439690595581236,4.917194269229933,2.1912932570461616,0.8928885104119841,0.9999999999999799,1.0000003528656762,,0.012742,0.07333333333333333,0.05333333333333333,1.375,0.13,0.14666666666666667,0.8863636363636364,0.122162,0.3847215751580995,0.4159214708425518,0.4714258670631635,0.5820873915652247,0.4069828030612826,0.4069828030612826,0.5238421733952082,0.6244204678107316,-3.7569254548017192,-3.566417097038002,-3.2275040609304897,-2.5517984267279146,-3.422935082016814,-3.422935082016814,-2.7484149493068593,-2.1678702800771608,0.00148,0.7431190120429182,1.0860860860860857,3.0583380323784315,0.5655655655655653,0.42592592592592593,0.092032,1.03820057617457,0.8748469471528575,0.8680524052824623,0.20813464505231052,-0.3088701505591863,0.015354
1,2.0,7.0,1,0.8985722238580786,-0.22372241958171868,1,0.003889,0.8287490942647739,56.03278446216606,2.01687420208135,3.7354407373513827,1.8520940639215508,0.8869211190129738,0.9999999999999767,1.0000003694808557,,0.013022,0.12666666666666665,0.09,1.4074074074074072,0.12666666666666665,0.14333333333333334,0.8837209302325579,0.121823,0.09489991057350028,0.1648490339740013,0.30757114433682253,0.47556832242717567,0.0964125393592828,0.17102834958306662,0.2926422840256041,0.4799009588571542,-5.1566202621706765,-4.7580996220095955,-3.9449699640255664,-2.9878408435576587,-5.067234698701115,-4.648796153339326,-3.9667964850218618,-2.9166671991789794,0.001486,0.8560367805904374,1.0860860860860857,1.9287915080207778,0.4654654654654652,0.5555555555555556,0.089198,0.8949553893526109,0.871855208584265,0.8269119337432443,0.19008063218542198,-0.4108501994059123,0.015023
1,2.0,8.0,1,1.60236719395027,3.6806595547657617,2,0.004347,0.8848937650628443,71.88793677312327,2.6570702510734563,8.476253877436141,3.190075186763216,0.9563662751143803,0.9999999999999867,1.000000583426568,,0.013439,0.1,0.08666666666666666,1.153846153846154,0.16999999999999998,0.12666666666666665,1.3421052631578947,0.121618,0.392467134658931,0.3671921229175451,0.4041374858219634,0.4801749298888754,0.41287046750301504,0.40443641366935745,0.40443641366935745,0.46264347420206164,-3.192469987573844,-3.325285380819528,-3.131144505516981,-2.731582157595008,-2.932786496012441,-2.9749156648260024,-2.9749156648260024,-2.684164013521918,0.001458,0.8222474724603382,1.1661661661661658,3.511927530450728,0.6256256256256253,0.4444444444444444,0.092039,1.0095218189599084,0.8839079296717861,0.8713090777300393,0.1979502598714876,-0.4049917520392639,0.01372
1,2.0,9.0,1,1.1905225535637163,0.41660851688387535,2,0.004445,0.8377362567643118,65.77837539154038,1.6202828689190023,5.122807898576319,3.1616750364052684,0.9242779317818721,0.9999999999999879,1.000000212948355,,0.015747,0.20333333333333337,0.1633333333333333,1.244897959183674,0.11333333333333333,0.11000000000000001,1.03030303030303,0.120714,0.04306278579613611,0.18368658889279094,0.3294626490452835,0.47852048620825327,0.04409089717457392,0.2577781341620362,0.3289323356891624,0.5068085408076634,-6.447065140358429,-5.499656255645614,-4.517535650700983,-3.513305099723708,-6.289967434217205,-4.883886293462071,-4.4156852803212985,-3.2452439337429304,0.001475,0.7843466858490462,1.0260260260260257,2.6633327251749805,0.24524524524524513,0.5,0.089908,0.9300898837431116,0.861497933625858,0.8595272630110424,0.20871377735918656,-0.28666465096414395,0.016223
