fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,1.5314116994638507,1.9153273570059008,1,0.4292209927309278,99.57291662564708,0.3032587060209997,4.324602698980319,14.260440386766188,0.7222001507325068,0.999999999999984,1.000001105942696,0.355,0.145,2.4482758620689657,0.3299999999999999,0.12,2.749999999999999,0.0,0.1847715262816998,0.3724505198155557,0.4897066168792935,0.0,0.1777717105221785,0.451992776809114,0.528844372776276,-4.647470224536726,-3.788750057800321,-2.9165175235807053,-2.371573303831596,-4.417008840898698,-3.631789623860552,-2.420552749710489,-2.0810985708863603,0.8854892173540001,0.7657657657657654,1.2738113231864785,0.3253253253253251,0.5869565217391305,1.0238772010145862,0.9639875607643535,0.9742748096502536,0.0963512282479005,-0.4195714255894812,1.2665769535,5.0,1.8432724663,0.8155783129,1.564518653,-0.6179279447,1.346123956,-0.5400717038,0.7350252252,2.4477186156,-48.4861657506,5.142342571,13.2815440148
1,1,11,1,2.237916139165541,5.2799659292919685,2,0.6010013541146169,102.54340716169504,1.1510251842566828,4.530930994088759,3.936430806259705,0.8397887727798978,0.9999999999999908,1.0000004852888522,0.34,0.165,2.060606060606061,0.325,0.11,2.954545454545454,0.0,0.3444661675351625,0.4993457589713226,0.5303415260549327,0.0,0.3698808578055204,0.5344368923791323,0.5675149597125831,-4.619170192240137,-3.028022338926517,-2.312607146778276,-2.169432423380046,-4.419897075448264,-2.7850617537693494,-2.057741017810079,-1.911539364741479,0.8307374442167826,0.9259259259259256,0.8610934477105054,0.105105105105105,0.6086956521739131,1.0587800843887762,0.946726284176424,0.9531951952084058,0.149900731165318,-0.4492304193159092,1.316541995,5.0,1.8330072012,0.8155371225,1.9085383647,-0.0404406275,1.5622098668,-0.051480208,0.8966488439,3.6425186895,-49.5157175771,4.9436819531,13.4001915015
1,1,12,1,2.038121445125621,3.485838169789563,2,0.7364298027785104,103.4981220787298,1.7608703534642158,5.227402194969898,2.9686468312024585,0.893035313923978,0.9999999999999876,1.0000002865306734,0.26,0.1399999999999999,1.8571428571428572,0.26,0.15,1.7333333333333334,0.0,0.4349234308674752,0.4869300658444682,0.4940488464396396,0.0,0.4307561842192072,0.5463869158042673,0.5614026684466763,-4.626933984769527,-2.6145719817162463,-2.3739407149076936,-2.341002587041777,-4.200513190348975,-2.391116156711802,-1.905407743479055,-1.8423338764415988,0.8954925713325873,0.9259259259259256,1.6418389895747365,0.1851851851851851,0.6521739130434783,1.0592822635984804,0.9355746987354688,0.9539254228901152,0.1687359240909157,-0.3235337459410049,1.1321136567,5.0,1.7392010575,0.7738619066,1.4225638084,0.0159636871,1.1753668759,-0.0297352749,0.6683335361,2.0236877891,-46.2672956591,6.2544914414,17.1567867991
1,1,13,1,0.9733661635973252,0.0986785688584532,1,0.3247308600840716,103.654442731522,0.0275709829027924,2.3289355458471497,84.47053026938941,0.5192689227288664,0.9999999999999672,1.000000345751943,0.3299999999999999,0.215,1.5348837209302324,0.36,0.26,1.3846153846153846,0.0,0.2816663818173823,0.3862116468654369,0.5948288389811587,0.0,0.2693517283091773,0.3858809305744763,0.563745411690791,-5.37445650246161,-3.8606527851783454,-3.298778805639256,-2.177574780947632,-5.298625176123205,-3.871431327271901,-3.253986762395434,-2.311549544814439,0.7918121273887513,0.9059059059059056,1.0843023142067962,0.2452452452452451,0.5217391304347826,1.0261156191258594,0.936557838212721,0.8724282564890273,0.1416024914714257,-0.5222319147252923,1.4192969611,5.0,1.9189194674,0.8481716673,0.787951031,-0.2911839984,0.672624418,-0.1922366528,0.3701866277,0.6208668273,-52.4533478398,4.501807169,11.7645649513
1,1,14,1,0.7438866150497618,-0.5860358518301778,2,0.4721307377717876,104.04659466583104,0.7720534576900409,2.969105437340708,3.845725199164545,0.5408113351487014,0.999999999999951,1.0000001606196676,0.37,0.215,1.7209302325581393,0.295,0.255,1.156862745098039,0.0,0.3966285565244672,0.4458825710018781,0.5637173419665018,0.0,0.3838544592677047,0.4519353431935505,0.5861593479223334,-4.961136568066427,-2.993408132353492,-2.7490522400055344,-2.164457848783208,-4.861830394392314,-2.9955951173015603,-2.6645974065537885,-2.0120230607063343,0.7929419852532249,0.8858858858858855,1.2738113231864785,0.3253253253253251,0.5,1.0701879905208913,0.9386454188885666,0.9084372953422704,0.1340003986773884,-0.4479756239312422,1.2603985382,5.0,1.8006637229,0.8027380304,1.0256548226,0.1279679332,0.8504957707,0.1473660623,0.481862051,1.051967815,-50.51521088,5.8791023722,15.6638453083
1,1,15,1,1.264590932522071,0.7531770193251814,2,0.6743053880446309,105.32471406218058,0.1698962118204277,5.116439835624275,30.115090741588237,0.8677561208712418,0.9999999999999856,1.0000001910744332,0.295,0.135,2.185185185185185,0.24,0.125,1.92,0.0,0.2962564184501473,0.3138046754412726,0.4337733466971049,0.0,0.3547913080692806,0.3695603612723933,0.4780862361788073,-4.614645444140546,-3.247527112442179,-3.1665481282654744,-2.6129352460151534,-4.411167913270896,-2.846123879208276,-2.7809751056093144,-2.30224924846249,0.8130445350959195,1.0260260260260257,1.1092898648952227,0.5055055055055053,0.5434782608695652,1.0106559653657636,0.9300344429736936,0.958733073766564,0.1458773182092518,-0.4487692434542273,1.2745409115,5.0,1.7846456155,0.7920946785,1.6784880142,-0.3847029947,1.3749592799,-0.2784612746,0.7885690774,2.8173220138,-46.102943085,4.984172134,12.8766339431
1,1,16,1,3.0256441420202504,12.23725293785671,2,0.6541336654034793,102.4678512427294,0.6627226571999832,6.341715399059923,9.56918453015293,0.8693442123362669,0.9999999999999856,1.0000003000269695,0.225,0.125,1.8,0.345,0.125,2.76,0.0,0.3960225923090908,0.3562583232658627,0.4506073753530397,0.0,0.4570796201293333,0.3822299015435136,0.4786692605954981,-4.388573177131133,-2.650599050985518,-2.8251074555168554,-2.411049736239322,-4.134966122298049,-2.244957377870395,-2.554458428486301,-2.155684945950208,0.7700570108703559,0.8258258258258254,0.9660174799522646,0.125125125125125,0.4782608695652174,1.0548901260798496,0.9501560073293046,0.9726987343113096,0.140328352255939,-0.3916540545142375,1.2067742338,5.0,1.7649942527,0.7826728362,1.7856516862,0.2971571031,1.4756613504,0.3029451538,0.8389155542,3.1885519444,-44.8948159626,5.2260530913,13.9334095259
1,1,17,1,1.1144993856708123,1.0688653139345208,2,0.2849133469585215,103.0346342298508,1.3278344840433347,3.26479336873038,2.458735187226717,0.6361794783244481,0.9999999999999672,1.0000004235347335,0.36,0.13,2.7692307692307696,0.37,0.325,1.1384615384615384,0.0,0.3231707136288775,0.4235922707529878,0.4952261114753672,0.0,0.3089038372812765,0.3982618194404325,0.4845071259065556,-5.51100337629577,-3.730008482367112,-3.1765849420032626,-2.781810603925196,-5.353181837671183,-3.699563426350119,-3.22121389920478,-2.7595270910459444,0.8231972040443504,0.9259259259259256,1.4972369099516047,0.3653653653653652,0.6086956521739131,1.0253481310487176,0.9284583829072168,0.9468633895062364,0.1253815562686773,-0.5827388920860989,1.2490067294,5.0,1.9197751059,0.8458352662,0.943471347,-0.2808648283,0.962076715,-0.2783370016,0.4432514998,0.8901381827,-49.9467692519,5.3106132443,14.3645947051
1,1,18,1,2.079178173386291,6.090513988524934,2,0.7251087259507473,106.12445699833783,0.7455000291193135,5.5210980004241685,7.405899107671993,0.7434377921364255,0.9999999999999892,1.0000005079907817,0.275,0.19,1.4473684210526316,0.145,0.065,2.230769230769231,0.0,0.4572998591261649,0.4645514190783607,0.4959332362111934,0.0,0.4612434469601653,0.4790336144307618,0.5037999708364292,-5.560043359258695,-3.017436314334325,-2.977117326577853,-2.8026330626269758,-5.45310861024657,-2.9378979982082853,-2.840886282796647,-2.7058326514364666,0.835995468934958,1.0460460460460457,1.161622632608502,0.3453453453453451,0.4782608695652174,0.9892200265223486,0.9039262848404036,0.9184345458358258,0.165558937117432,-0.4186755378518799,1.4994406409,5.0,1.8415734132,0.8189213967,1.7819075136,-0.3302837538,1.5301643014,-0.2933680031,0.8371565075,3.1751943869,-53.8855354079,4.8611898679,13.0535120191
1,1,19,1,1.3259946530854172,1.0505585407801243,1,0.5202644881096858,103.00538816950366,0.3587719943915387,3.3418087924854967,9.314575398096652,0.7150790983392541,0.9999999999999706,1.0000004139317678,0.195,0.145,1.3448275862068964,0.255,0.205,1.2439024390243902,0.0,0.5054036614045345,0.5193683291868179,0.5380686088044151,0.0,0.50302753527996,0.5430686854479734,0.571910110867958,-4.580989335155275,-2.265740552312675,-2.201768558133048,-2.116102776640413,-4.435005324144489,-2.204075526986587,-2.0264928128065787,-1.8985809375130307,0.8569137045393007,0.8658658658658656,0.7852541576952018,0.2052052052052051,0.5434782608695652,1.0414730484431438,0.911996792626284,0.9341704798858882,0.1734380140201438,-0.4896010047143087,1.3263120298,5.0,1.831321075,0.8131871965,1.1256157567,-0.0836120242,0.8718446628,-0.0427486518,0.5288246155,1.2670108317,-51.9347935124,5.6830400848,15.0735402203
1,2,0,1,1.0177957630133532,-0.0194258541574838,1,0.7973722341023375,467.1627419228464,1.6978696161895075,5.125669917225424,3.0188831158477614,0.9101721483894756,0.9999999999999885,1.0000002652728128,0.06,0.16,0.375,0.245,0.215,1.1395348837209305,0.0,0.2691620799688755,0.3127968076390195,0.5320419112678137,0.0,0.2819290663440474,0.3164314855371413,0.5460392319726846,-6.855562560813995,-5.01030508258855,-4.711164477221796,-3.2081159531424497,-6.673735173969851,-4.792215247345101,-4.561955238789099,-3.029613945186264,0.7792351647896095,1.0860860860860857,2.0197857568198785,0.6656656656656653,0.4565217391304347,0.9951278159825035,0.8706064096466477,0.8505834091433861,0.2057887759383211,-0.3954009556916587,2.7242148866,5.0,2.0622197966,0.9004211149,2.0045294972,-0.3796990801,1.6186028619,-0.2118636088,0.9417463591,4.0181385053,-75.9376074069,3.0348045493,7.803430091
1,2,1,1,1.4814455694770168,2.0771604329763798,2,0.8072645768809878,454.8856009902637,0.3608712759171263,5.955333958752551,16.502654426062403,0.8637778925566759,0.9999999999999798,1.0000008936845193,0.105,0.105,1.0,0.15,0.21,0.7142857142857142,0.0,0.6282117362574215,0.6639163315524317,0.7281104176094242,0.0,0.7048737318374415,0.7081546877510726,0.7955016992980605,-5.075475503648192,-1.88700222516935,-1.7057844263818538,-1.379968915120504,-4.858860642917513,-1.4339774090661752,-1.4180357015062857,-0.9936287448241647,0.8602353872663725,0.9859859859859856,1.333905690039059,0.3653653653653652,0.5652173913043478,0.7981926507474625,0.8833346464675513,0.8391252603719506,0.1604689986350305,-0.4034753515221067,1.7141377104,5.0,1.9046607178,0.8406095527,1.8859727592,-0.3965008426,1.6932811892,-0.366390929,0.8860473152,3.5568932484,-62.0753637679,5.2243412765,13.5585221282
1,2,2,1,1.0067218599561556,1.572647104914885,2,0.7478460246724667,457.7043993234438,2.232937801110013,5.522129992947616,2.473033503307847,0.8967704997905331,0.9999999999999823,1.0000002519005906,0.175,0.15,1.1666666666666667,0.255,0.25,1.02,0.0,0.5564167913669347,0.6142059952179683,0.6492569147913615,0.0,0.5557950240227931,0.5454076561689369,0.6654377118581645,-5.902521127010859,-2.6182592605439337,-2.2771572639000706,-2.0702684705969587,-5.60373918207431,-2.489208828755852,-2.547416928997125,-1.8747998029048396,0.883457610048968,1.0660660660660657,3.278165422830289,0.7257257257257255,0.5217391304347826,1.0446537326013616,0.8889073335434446,0.8206635509483267,0.2038161964902408,-0.436521592165524,2.107454011,5.0,1.9139243274,0.8447463113,2.4881049108,-0.3750591971,2.0906219947,-0.2983018759,1.1689345276,6.1906660472,-68.6934619974,4.8275719512,12.90880502
1,2,3,1,1.9284789280597647,3.5924562702802465,2,0.8219830603426184,462.74052006402434,0.4160432098250601,5.400897505761463,12.981578302966316,0.9347500536099927,0.9999999999999926,1.0000002434752315,0.21,0.15,1.4,0.22,0.155,1.4193548387096775,0.0,0.3254451370085784,0.3865910171809514,0.4425322581897249,0.0,0.4711685212638102,0.4411649050042724,0.5162814568956098,-6.232316501217604,-4.204039403598017,-3.8229589256182623,-3.4743154061806925,-5.705944576136238,-3.0174831077848685,-3.188682079245451,-2.7600711974030183,0.8749020698302856,1.1461461461461455,2.0197857568198785,0.3453453453453451,0.5869565217391305,1.0029649670638154,0.9020855961177486,0.9048543536434054,0.1871770284968953,-0.3130649684758456,1.9811386752,5.0,2.1050750061,0.9075338703,0.9150896649,-0.1324346128,0.6715662579,-0.1057309184,0.429917525,0.8373890949,-65.0315427463,3.8427631984,10.2469738358
1,2,4,1,0.9046180239080512,0.2953803078583163,1,0.7971781087383267,461.7071369303543,1.569203495818366,5.70574845571527,3.636079368240016,0.9161090896792048,0.9999999999999806,1.0000005744471725,0.13,0.15,0.8666666666666667,0.085,0.145,0.5862068965517242,0.0,0.5061901078871035,0.5799236388075328,0.6890253950856084,0.0,0.6161162601822979,0.5621013382783165,0.6898229818995485,-5.778860489518528,-2.8536584748646248,-2.427562686275863,-1.7970788575834111,-5.653250629029992,-2.17019099359881,-2.4755508848294987,-1.753508422687025,0.8144923488558244,1.2062062062062056,2.486055071882549,0.8258258258258254,0.4130434782608695,1.0805566798458983,0.9238271046946228,0.9215148525045098,0.1630588204788422,-0.4025586915595057,1.8282096057,5.0,1.9963202994,0.8708192463,1.9845289235,-0.1168754373,1.7406054317,-0.0848479709,0.932349906,3.9383550482,-63.3939410086,4.482248204,11.2698171988
1,2,5,1,1.3915009419878903,1.9790581856976983,2,0.827395594213759,459.9182204876561,0.0061384092851095,8.487796049172013,1382.735437625757,0.9028206995633729,0.9999999999999888,1.0000002585945291,0.21,0.185,1.1351351351351353,0.235,0.25,0.94,0.0,0.6867562089439994,0.5636146843426413,0.6494086798299963,0.0,0.6774258094405714,0.6172677505645074,0.6638728202867561,-6.134573894591492,-1.9216171832550133,-2.677037965414701,-2.1507283603852723,-6.058867847185042,-1.9544343915122624,-2.318924120185512,-2.0365501617295623,0.8326197365519711,1.1661661661661658,1.6418389895747365,0.2252252252252251,0.5869565217391305,1.0024406396143275,0.9029429001996652,0.8357535853978785,0.1851619732733443,-0.3474678189653101,2.1627461836,5.0,2.073331761,0.9016259322,1.5793305203,-0.1049030564,1.0915216066,0.0018684389,0.7419839765,2.4942848922,-72.4204040335,4.8104891204,12.9463072201
1,2,6,1,1.373419539246892,1.1519328133096618,1,0.7783717545117768,461.45056835770487,2.4579361654176606,5.172735730635561,2.1045036902968524,0.8873426723935753,0.999999999999978,1.0000004040700237,0.215,0.19,1.1315789473684212,0.17,0.105,1.619047619047619,0.0,0.6616759883444238,0.6823678719296247,0.6588397476136629,0.0,0.7336666006072086,0.7360040510620516,0.7116888726088297,-6.050530843763759,-2.0470398677079533,-1.921842987860126,-2.064200629729761,-5.666183318132045,-1.5090938647008345,-1.4958494419266426,-1.6336237004556915,0.7700570108703559,1.0860860860860857,3.0583380323784315,0.5655655655655653,0.5,1.0421182347204805,0.8755274018765664,0.8625113489211458,0.2138764432956108,-0.3484805319807452,2.0256064324,5.0,2.0054894909,0.8758130207,1.9319138217,0.0748368885,1.6033605234,0.0678276368,0.9076308482,3.7322910146,-67.7392159847,4.5906782149,12.8229110561
1,2,7,1,0.7409680812260796,-0.4841951797004893,1,0.8371032164035808,452.59081914222753,2.807906223384952,4.365389884230006,1.5546779475304189,0.87656824435906,0.9999999999999724,1.000000364352871,0.12,0.2,0.6000000000000001,0.125,0.105,1.1904761904761905,0.0,0.3596433710457692,0.412015145219961,0.5502785983885342,0.0,0.2945803148801834,0.4492950565559711,0.5768975578926856,-5.6527806485474175,-3.6197955603215344,-3.323749408739568,-2.5421764362669155,-5.612749496300632,-3.959343982336801,-3.090968893925741,-2.374768018821396,0.8695148343650072,1.0860860860860857,1.9287915080207776,0.5655655655655653,0.5434782608695652,0.938428910578354,0.8817967023011648,0.8374927605655771,0.1798923053700399,-0.4368673930083519,1.8991249182,5.0,2.0581138463,0.8874451946,1.9396600594,-0.3483031562,1.7643517128,-0.3339555308,0.9112701017,3.762281146,-67.2147004791,5.1376248711,13.7118784527
