fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
1,7,8,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48e-08,0.0,1.1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,9,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1e-09,1.2e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,10,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,11,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-09,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,12,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-09,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,13,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,14,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,15,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,16,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-09,3e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,17,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2e-09,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,18,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,
1,7,19,0.0,0.0,900,0.0,0.0,0.0,2.025e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-09,3e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,6,0,0.0,1e-10,150,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,9.68776e-05,1e-10,0.0324722075,0.0007855846,1.9818639654,1.9926797624,2.0812085702,
2,6,1,0.0,1e-10,50,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,0.0003880181,1e-10,0.0,1e-10,0.0002443279,1.1238502788,0.1613018846,2.1202233224,2.0924127659,3.4339959954,
2,6,2,0.0,0.0,150,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,5.68e-08,3e-10,0.0001299129,10.561948177,22.8506316094,30.032896625,
2,6,3,0.0,1e-10,100,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,0.0,1.189e-07,1e-10,3.21e-08,4.174e-07,1.4222e-06,8.73639e-05,0.0719662725,3.7484300974,3.9313316556,72.8051689894,
2,6,4,0.0,0.0,100,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076e-07,4.7943e-06,5.8395e-06,0.091456342,0.1181130235,0.2365428305,0.2930466143,
2,6,5,0.0,0.0,100,0.0,0.0,6e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,5.09e-08,2.107e-07,0.0001214286,0.0003219585,0.0068691972,0.5408588483,0.9183410056,
2,6,6,0.0,0.0,150,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,2.8438e-06,8.46e-08,0.0087727421,8.03249e-05,7.2347221947,7.8973364227,7.5168761109,7.5226990677,
2,6,7,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,5e-10,1e-10,0.0,0.0,1e-10,0.0006921715,1.70871e-05,0.2361112968,0.531054898,2.7721466905,5.4005842123,5.8602894249,
2,6,8,0.0,0.0,100,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0001108211,7e-10,0.009488585,1.1425116222,29.7264194164,28.3873427099,30.4162542768,
2,6,9,0.0,1e-10,100,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,6e-10,0.0,0.2313377395,0.4648938282,10.0573291331,24.0874920654,26.059579266,
2,6,10,0.0,0.0,150,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,1.36e-08,0.0,2.04e-07,0.0009096533,0.1321845347,0.1339248642,0.1466253219,0.7805920034,
2,6,11,0.0,1e-10,150,1e-10,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,9e-09,0.0,0.0,0.0,1.84728e-05,3.16e-08,0.0201806947,0.0339698805,0.016915014,0.0179135403,1.3920173784,
2,6,12,0.0,0.0,100,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,2.2e-09,3.379e-07,0.0,0.2426510542,1.16671e-05,0.0461072405,0.0011503,0.2621610883,30.1619551983,
2,6,13,0.0,0.0,100,1e-10,0.0,1e-10,1e-10,0.0,0.0,1e-10,1e-10,1e-10,1e-10,9.93605e-05,0.0,1.3784e-06,0.0001530326,0.001319414,0.1273575503,0.1270580905,0.192428772,0.2180010893,
2,6,14,0.0,0.0,50,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,2.6949e-06,0.0,0.0001423165,0.000419209,0.0283647221,20.048236033,25.1126502793,37.0448221004,38.9295073068,
2,6,15,0.0,1e-10,150,1e-10,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,1.9072864438,4.1828935751,6.4843002665,20.9814861902,
2,6,16,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,3e-10,1e-10,1e-10,4.65e-08,1e-10,0.0001947552,9.73972e-05,0.0006778113,22.263772067,46.5518879819,48.2858674931,
2,6,17,0.0,1e-10,100,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,2e-10,1.789e-07,5e-10,0.3936903494,0.1265550439,0.2422257216,3.8317887144,1.4752407303,11.3686867854,
2,6,18,0.0,1e-10,100,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,6.9291e-06,5.861e-06,7.08676e-05,4.1156442084,1.0332857092,9.6667450389,13.3169303232,
2,6,19,0.0,1e-10,50,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1.4e-08,0.0,3e-10,8.06523e-05,0.0002740521,0.2631366213,1.560294915,2.7737442179,2.9434474665,3.6451754735,
2,7,0,0.0,1e-10,100,1e-10,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0009512897,0.0034134458,0.1807035792,5.2947286534,7.0572141228,8.3897399851,8.43466785,
2,7,1,0.0,0.0,150,1e-10,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0006937497,0.0062821263,0.5733971112,21.4488680529,30.0608588506,
2,7,2,0.0,1e-10,100,4e-10,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,2e-10,7.44e-08,0.0002604748,1.6677627349,2.2451578228,2.905495241,2.3406618726,78.3559128639,
2,7,3,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,5.5e-09,1.5e-09,5.241e-06,1.46e-06,0.055412398,0.3553810905,0.4831186564,0.5370933953,0.5898952727,
2,7,4,0.0,0.0,50,0.0,1e-10,1e-10,1e-10,7e-10,0.0,1e-10,3.761e-07,0.0,1e-10,0.0,0.0,0.1056701419,1.4016830076,0.0008104989,12.136341703,12.8007574086,39.9934508448,14.9592146958,
2,7,5,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1.96e-08,1.4734e-06,1.1e-09,1.03e-08,1.5674e-06,0.2900266539,1.284e-07,8.636114915,9.1629153589,9.3030660465,
2,7,6,0.0,1e-10,150,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,2e-10,1e-10,0.0,0.0,0.0373731174,0.1418102973,0.1109249592,0.0156125019,8.7139539166,8.8731211277,8.9935947352,9.302495012,
2,7,7,0.0,0.0,50,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,5.495e-07,1.1e-09,1e-10,1.84494e-05,1e-10,1.92e-08,0.0906774169,0.0090810544,24.4056240809,27.096000723,27.4551333639,
2,7,8,0.0,0.0,150,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,4.16057e-05,0.0,0.0,0.000206344,16.4655518776,2.4210821444,2.8921024781,28.7320849921,29.3813780397,
2,7,9,0.0,0.0,100,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0102745919,0.0007679746,1.1075120088,1.272236953,6.3802271522,7.8455658034,9.9797155172,
2,7,10,0.0,0.0,50,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,2e-09,0.0,2e-10,0.0003229112,1.31101e-05,4.97162e-05,0.1605845613,0.0475864698,0.4459255165,1.6817922555,112.3300343619,
2,7,11,0.0,0.0,100,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221276603,2.16657e-05,0.0428358903,0.0398121401,0.0523339482,0.1244695518,
2,7,12,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,5e-09,5.3782e-06,0.0651262284,0.0440435788,0.0303544391,2.2545517057,3.4321381461,3.922175167,
2,7,13,0.0,0.0,150,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,8.66e-08,0.0,0.0,1e-10,3.7e-09,0.0007954761,0.017863974,2.8455989268,4.0809543595,7.974685679,28.1703868572,119.1575125546,
2,7,14,0.0,1e-10,100,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0060992331,5.5904e-06,0.0004326195,0.021971329,0.9595693458,3.3307471629,6.8740296091,7.8051100918,9.8513266833,33.643849753,
2,7,15,0.0,1e-10,100,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1.71e-08,0.0074090669,0.0001437477,0.1066145786,0.130420875,0.1467363595,
2,7,16,0.0,1e-10,50,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,8.67e-08,0.0002759114,0.0002105738,0.2375443242,0.3783385485,0.4164940173,
2,7,17,0.0,0.0,50,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,9e-10,0.0002462125,0.0086248164,5.101e-07,1.0680285378,25.1840760118,43.4639029424,
2,7,18,0.0,0.0,50,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,3.07e-08,0.0,0.0,0.0005857838,1.1e-09,0.0002890595,4.09e-08,0.0037276173,0.117879109,9.2677110798,7.9273659144,
2,7,19,0.0,1e-10,50,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,3.45e-08,1.1516e-06,0.0001921258,0.1089330053,0.1448416253,0.059183205,0.0073499901,8.2208356924,
3,6,0,2.9848775235,14.9243505463,50,14.9243505463,17.9104421766,14.9344530218,19.8993941064,19.899282306,19.8991205972,19.8991205972,2.9875674291,19.8991205972,19.8991205972,19.8991205972,2.9848801226,2.9848790529,2.9848775235,19.8991205972,19.8991206402,19.8991205993,19.8991205974,19.8991205972,
3,6,1,3.1307966987,3.9798311958,50,3.9798311958,5.9697493048,9.9497448429,3.9798362643,3.9798362643,5.9808550424,3.9798362643,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9502951584,10.3361009478,10.5946218393,10.6962608616,
3,6,2,2.15e-08,5.9697493048,50,5.9697493048,0.9949590571,0.9965742005,0.9949590571,0.9949590571,0.9949590571,0.9949590571,0.9949590571,0.9949590571,1.183e-06,0.9949590571,0.9949592122,4.1e-08,2.15e-08,0.9949590581,0.9949590573,0.9949590571,0.9949590571,0.9949590571,
3,6,3,3.5881564535,5.9697493097,50,5.9697493097,18.9041817399,13.9294116858,13.9294116859,13.9294116859,13.9294116865,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116858,13.9294116859,13.9294116881,13.9294116859,
3,6,4,1.9899181143,1.9899181143,50,1.9899181143,11.9394785376,11.0539875056,11.9394784155,11.9394784131,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,2.9848896191,11.9394784128,11.9394784128,11.9394784128,11.9394790527,11.9394784128,11.939478413,
3,6,5,2.9848775308,9.9495804954,50,9.9495804954,8.4549651264,9.9495804954,9.9495804954,9.9495804972,9.9495805231,9.9495804954,9.9495804994,9.9495804954,2.9873042024,2.9852823845,2.9850986499,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804954,9.9495804954,9.9495804955,
3,6,6,0.9990768947,5.9697493049,50,5.9697493049,2.9938829072,1.9899181142,1.9899181142,1.9899181146,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899236957,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899181211,1.9899181147,1.9899181144,
3,6,7,2.9848789573,4.9747902541,50,4.9747902541,10.944551458,10.9578524254,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9394784128,2.9848789573,11.9394784128,11.9394784134,11.9394784128,11.9394784157,11.9394784128,
3,6,8,3.3275088042,22.8839927314,50,22.8839927314,22.7749791394,8.9788083054,9.9495804953,9.9495805053,9.9495805931,9.9527980674,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9505139086,9.9960082576,10.2246156325,15.1898655756,
3,6,9,2.6914808022,7.9596624075,50,7.9596624075,4.9747902477,10.9488812016,6.0945213441,13.9293921716,10.9468350267,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445195224,10.9550739117,11.2663800252,11.8480121526,
3,6,10,2.9967816311,9.9495804953,50,9.9495804953,3.9798362284,3.9802630312,3.97988919,3.9798535599,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362591,3.9798362284,3.9798362284,3.9798362286,3.9798362284,3.9798362284,3.9798362284,
3,6,11,3.9798362643,11.9394790697,50,11.9394790697,14.9243505462,12.0732417412,14.9243505462,14.9243505462,3.9798362643,14.9243505462,14.9243505462,3.9798362643,14.9243505462,3.9798362643,3.9798362787,3.9798362643,5.9697503548,14.9243509157,14.9243506637,14.9243505523,14.9243505473,14.9243505463,
3,6,12,1.9899182618,2.9848771717,50,2.9848771717,4.9747902481,5.977594187,5.9697493048,2.049638071,5.9697493048,5.9697493047,1.9903297809,5.9697493047,1.9899618234,5.9697845633,1.9899261665,1.989919503,1.9899182618,5.969749364,5.9697493047,5.9697493047,5.9697493048,5.9697493047,
3,6,13,0.9949593234,10.9445395524,50,10.9445395524,2.9848771742,3.9912083967,10.9445395527,10.9445395524,10.9445395524,3.9798362643,10.9445395524,10.9445395524,3.9798362643,10.9445395524,3.9798362643,10.9445395524,10.9445434937,10.9445395524,10.9445395524,10.9445395638,10.9445395524,10.9445395524,
3,6,14,1.9899500567,5.9697493651,50,5.9697493651,4.9747902477,5.9697493048,5.9732188403,5.969749305,2.116957426,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.969749305,5.9697493047,5.9697493086,5.9697494395,5.969749305,5.9697493065,
3,6,15,3.018282055,5.9697493106,50,5.9697493106,3.018282055,4.9780407025,3.9950359683,6.9650607027,6.9664260664,9.2982051168,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9721648965,6.9944666731,12.785633819,13.4638146383,16.9030107615,
3,6,16,2.9848772135,5.9697493198,50,5.9697493198,18.987307144,18.9096114848,18.9041209637,2.9854803175,18.9041209637,18.9041209637,18.9041209637,18.9041209637,2.984899437,18.9041209637,2.9848781971,18.9041209637,18.9041209637,18.9041209637,18.9041209637,18.9041209637,18.9041209637,18.9041209638,
3,6,17,2.9848832401,5.9697493049,50,5.9697493049,7.4378778557,8.9546214386,9.9495804985,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804956,
3,6,18,3.0971366579,4.9747906559,50,4.9747906559,9.9495603007,21.8889931009,20.8940340405,20.8940340406,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340401,20.8940340411,
3,6,19,1.9899181142,1.9899181142,50,1.9899181142,15.042674679,10.9452752629,18.9041819059,14.9254995063,15.9197959873,15.0338175422,15.9257640957,15.9336516161,15.0120034521,15.9546219326,15.9193096033,15.9572570733,15.9193096033,15.9193096033,17.3694727406,16.5428827696,18.4709268756,22.2276363742,
3,7,0,3.9798362453,8.9546214383,50,8.9546214383,6.0066679274,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,3.9798371382,3.9798364095,3.9798362455,3.9798362453,6.9647083621,6.9647083618,6.9647083618,6.9647083618,6.9647083618,
3,7,1,7.9890961251,10.9445193557,50,10.9445193557,13.9293914892,12.9351418629,10.0943183628,15.9195137952,10.9582803448,14.9310980516,7.9890961251,12.9504705485,15.9433162227,15.0852358149,15.9193096033,15.9193096033,15.9193096033,15.9193096033,15.9193096033,17.9054517266,17.6601108562,18.7428331064,
3,7,2,2.9848771715,4.9747902481,50,4.9747902481,2.9848771715,4.9747902488,4.9747902476,4.9747902476,4.9747902476,4.9747902476,4.9747902476,4.9747902476,4.9747902476,4.9749066176,4.9748505932,4.9747949274,4.974790727,4.9747903075,4.9747902554,4.9747902476,4.9747902477,4.9747902476,
3,7,3,1.0433960032,9.9495602998,50,9.9495602998,1.9899877143,1.992190404,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9900935358,1.9899181142,1.9899181142,1.9899184495,1.9899181337,1.9899181233,1.9899181142,1.9899181145,1.9899181142,1.9899181142,
3,7,4,0.9987282071,9.9495804953,50,9.9495804953,8.9546214383,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623811,7.9596623812,
3,7,5,1.0573871023,6.9647083656,100,2.9848771728,6.9647083656,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,3.9987761119,3.9890102709,6.9647083618,3.9798809009,3.9798501302,3.9798368769,3.9798365927,6.9647083618,6.9647083618,6.9647083618,6.9647083619,6.9647083619,
3,7,6,3.1115967422,6.9647083618,50,6.9647083618,10.9445396769,3.9935569989,7.9596674189,7.9596674189,7.9596674189,7.9596674189,7.9596674189,7.9596674189,7.9596674189,7.9596674189,7.9596720604,7.9596675529,7.9596674695,7.9596674189,7.9596674189,7.9596674189,7.9596674189,7.9596674189,
3,7,7,1.0316307463,3.9798362346,50,3.9798362346,8.9546214386,1.0316307463,1.9899181142,1.9899181143,1.9899181142,1.9899181142,1.9901173295,1.9899181142,1.9899227267,1.9899181142,1.9899182862,1.9899181433,1.9899181178,1.9899181142,1.9899181143,1.9899181142,1.9899181142,1.9899181142,
3,7,8,3.9906899804,11.9394784132,50,11.9394784132,6.0184841581,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647132844,6.964709459,6.9647085775,6.964708399,6.9647083642,6.9647083621,6.1739381373,6.9647083618,6.9647083618,6.9647083618,6.9647083618,
3,7,9,3.20031202,8.9546214382,50,8.9546214382,6.1235750136,17.9092226797,17.9092226797,17.9092226798,17.9092226797,9.9702399693,10.9445396769,17.9092226797,17.9092226797,17.9092226797,10.0165433246,10.9445396769,15.9193104114,17.9092226797,17.9092226797,17.9092226797,17.9092226797,17.9092226797,
3,7,10,3.9798312148,3.9798312148,50,3.9798312148,4.9907018093,5.9697493048,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9919671088,5.9805729036,5.9697493047,5.9702699833,5.9698046837,5.9697552692,5.9697497805,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493048,
3,7,11,4.3343155856,5.9697493047,50,5.9697493047,6.9647083618,6.9647083619,6.9664412683,6.9647084937,6.9647083699,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647092858,6.9647083618,6.9647083618,6.9647083618,6.9647083626,
