fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,switch
1,1,10,1,1.885168193282996,3.3971102704779685,2,0.4603168301456741,98.58902223186142,0.3205948965904038,4.1482507241696105,12.939228815826938,0.746305474938008,0.9999999999999826,1.0000010928172258,0.9999999999999982,0.3452380952380952,0.1095238095238095,3.152173913043478,0.3857142857142858,0.2142857142857142,1.8000000000000005,0.2227747932033818,0.2352757337616447,0.3515387905803673,0.4435105035226837,0.2354515762385831,0.2374568539587485,0.344089157709387,0.4746461308689849,-3.307242211523687,-3.254048313620612,-2.759326724833704,-2.367969459720501,-3.078141424836602,-3.0700679945254445,-2.6407566504698505,-2.1151224134561777,0.8131892661044826,0.7657657657657654,1.2738113231864785,0.3253253253253251,0.4677419354838709,1.0078586407720345,0.9693764180701144,0.9859682153256262,0.0786761157714339,-0.4207066051665921,0.970422617,7.0,1.7001557182,0.7505692564,0.8357099395,-0.3269389612,0.5920090578,-0.2292928182,0.3926242013,0.698411103,-31.5609002912,4.5653623912,11.7108735202,True
1,1,11,1,2.589012664019638,7.487761483109148,2,0.5838748623852221,101.00764890728924,1.1939727079351106,4.4355356516198,3.714938894449889,0.8218601280864073,0.9999999999999902,1.000000425889746,0.9999999999999992,0.2976190476190476,0.0928571428571428,3.2051282051282053,0.3309523809523809,0.1119047619047619,2.957446808510638,0.4562893285799336,0.3862720203822798,0.413740724834725,0.5082337742463404,0.4916377176450425,0.462218494655536,0.4301554949386699,0.5706121744985189,-2.3278646649551726,-2.627639575134688,-2.510033962723337,-2.1054676329239754,-2.0200322823652748,-2.1369327335270136,-2.264338516264283,-1.706218772072441,0.8157507398475575,0.9059059059059056,0.8610934477105054,0.085085085085085,0.5645161290322581,1.036495333773393,0.9613866557583622,0.9750839914370022,0.1190641810189347,-0.3750749234170957,1.0587353754,7.0,1.6866707038,0.7483880463,0.7980825055,0.0152365904,0.4376999214,0.0114691754,0.3749464874,0.6369356856,-38.5841341315,5.5066390161,14.7699910753,True
1,1,12,1,2.4303167368905463,5.604049891626159,3,0.7454297668789485,103.83280834695516,1.7177980180036077,4.992509595986805,2.9063426221605524,0.8998077297631445,0.9999999999999886,1.0000002317940306,0.9999999999999972,0.3142857142857143,0.1261904761904762,2.490566037735849,0.2714285714285714,0.1095238095238095,2.4782608695652173,0.31970319305204,0.2964462303991841,0.3107355285951374,0.4497678822016427,0.3577485913471896,0.3361647594558878,0.3297051675485609,0.4986835122102495,-2.9001313314089923,-2.999276653530305,-2.9383608282924247,-2.3456605823766674,-2.4467710853480464,-2.528998535644226,-2.5536075010572388,-1.9098544127838264,0.790714147340671,0.8258258258258254,1.1092898648952227,0.045045045045045,0.4032258064516129,1.0431883518853802,0.95116319287177,0.9795790068683112,0.1418899958728011,-0.3368257077000467,0.9811387545,7.0,1.6105923417,0.7174486839,2.0241271259,0.5199097688,1.3468630525,0.3373812636,0.9509535049,4.0970906217,-32.9171710061,5.3667953542,13.9804842158,True
1,1,13,1,1.192506657930693,0.7470088993732951,1,0.3264010807984598,101.53924819437135,0.1495146976985167,2.5962179314488685,17.364299105121514,0.5626558179094492,0.9999999999999688,1.0000003136622757,0.9999999999999842,0.2952380952380952,0.1214285714285714,2.431372549019608,0.4404761904761904,0.2,2.202380952380952,0.263405592767148,0.297704021013856,0.3544105629450901,0.4471641664555769,0.2724816493042283,0.3249829124593619,0.3585031711981785,0.4614858936955883,-3.5462112160210912,-3.3810871399406155,-3.108082928879937,-2.661536137504039,-3.385851191051337,-3.1415116988371485,-2.985509299905728,-2.5062304290812385,0.8462054057392357,0.9059059059059056,1.7589165903277326,0.3053053053053052,0.4516129032258064,0.9938864583723044,0.9396956255193974,0.9462705018620196,0.1334747919077592,-0.5006046952613221,0.9668093208,7.0,1.735619722,0.7666641959,0.7013049571,0.1064301254,0.6307981309,0.1436861661,0.3294795067,0.4918286428,-37.5028178448,6.0300606258,16.3219233774,True
1,1,14,1,1.0669532273538551,0.043336505708269,2,0.5046483440607876,102.93487853951729,0.9381182746874004,3.0786043455070287,3.281680389962428,0.6032775582013283,0.999999999999962,1.0000001479794398,0.999999999999993,0.3452380952380952,0.1738095238095238,1.9863013698630136,0.35,0.1119047619047619,3.1276595744680846,0.1762465453105501,0.3086764077346455,0.4169881985500268,0.4807710972680504,0.180559968134903,0.287810031619825,0.4908871879709245,0.4936474199068636,-3.693243704056962,-3.0995032434341825,-2.6138945491982994,-2.327928174458602,-3.586138325677055,-3.116776873785119,-2.228044635743712,-2.215964955537341,0.8098693890582158,0.8858858858858855,0.9224970052592174,0.4454454454454452,0.5,1.0237215814754204,0.9473450693595236,0.9601878991855892,0.1135643212285547,-0.3941531120970641,0.9844331764,7.0,1.6498012218,0.7358353966,1.6391193844,-0.1886932245,1.1793103498,-0.1392794736,0.7700733337,2.6867123562,-40.0738871746,6.6998232762,18.3364692706,True
1,1,15,1,1.6058777281515135,1.8983418673700785,2,0.6991888231246632,104.46266292187111,0.4391942375540667,4.992039792210509,11.36635995046717,0.8882435737512473,0.9999999999999868,1.0000001678566044,0.9999999999999992,0.2952380952380952,0.1452380952380952,2.0327868852459017,0.1904761904761904,0.1047619047619047,1.8181818181818183,0.2753776629525718,0.3141635477738337,0.3640436671701971,0.4452761056455082,0.2939427525113837,0.3280168701283452,0.376101665715567,0.4724952314544832,-3.1068310092588853,-2.9405358462154183,-2.7266739573898544,-2.378388449326235,-2.8360362807429227,-2.6991699938522657,-2.506026696587738,-2.118840458307319,0.8422851597419448,1.0260260260260257,1.161622632608502,0.1851851851851851,0.6290322580645161,1.0080598295600542,0.9335660329256508,0.9639769233502188,0.1387601305171613,-0.3246662315145059,1.0205269875,7.0,1.6229768225,0.7198770537,1.0644578407,0.0160076238,0.7633375944,0.0204969696,0.5000920652,1.1330704947,-33.307484324,5.0367056807,12.8931753309,True
1,1,16,1,3.362383689431917,15.38935249498456,3,0.6927749181731588,102.1466614705638,0.7921407624745226,6.277841893260465,7.92515950529989,0.870396303362285,0.9999999999999868,1.000000310812388,0.9999999999999982,0.3142857142857143,0.1547619047619047,2.030769230769231,0.1857142857142857,0.0761904761904761,2.4375,0.2213825185690203,0.2870643142832833,0.3367251464385546,0.415669845663607,0.2318352863306983,0.2817998331911479,0.3573311426259754,0.4438541365497871,-3.080210768428847,-2.8203735835803965,-2.623915330815924,-2.311610099476293,-2.901846421571804,-2.713098567195782,-2.4277687985929965,-2.100916450608705,0.7631677620487385,0.9859859859859856,0.944257242605741,0.0250250250250249,0.5161290322580645,1.0370345215127237,0.9582140849272018,0.9873187573099635,0.1260717240174515,-0.3375647257707653,0.9177969644,7.0,1.605894099,0.711759178,0.9288371883,-0.1861716874,0.6115932767,-0.1550343767,0.4363762377,0.8627385224,-28.6145260953,4.9825419099,13.5244241242,True
1,1,17,1,1.2544474862908714,1.4427383894978665,2,0.3990071329732442,100.44236940182662,1.5805583079411925,4.144315574645741,2.622058011921151,0.7325350724124815,0.9999999999999736,1.000000426549175,0.9999999999999888,0.2119047619047618,0.1595238095238095,1.3283582089552235,0.3547619047619048,0.0904761904761904,3.921052631578948,0.3136937700212894,0.3645171613681124,0.3925381155471,0.4730353938483768,0.3226562610158484,0.3611013873073717,0.4302201083135003,0.488948203448068,-3.3934586422708435,-3.142161088698089,-3.0036107667429617,-2.60558992298751,-3.256113515413033,-3.071300859571065,-2.7390347018094974,-2.456718156610572,0.836996950997273,0.9259259259259256,2.0197857568198785,0.3453453453453451,0.5806451612903226,1.0255207592985682,0.9239247856412304,0.9418458329850607,0.1571802605829172,-0.5087400769529751,1.0887765775,7.0,1.7633299835,0.7755211982,2.0662094444,-0.3943715712,1.6297332321,-0.3121277699,0.9707241645,4.2692214683,-45.3393090896,6.5621234778,17.2908199709,True
1,1,18,1,2.3835148321636312,7.895751187559297,2,0.7118805127220784,105.445897488835,0.8425879357888371,5.26354408204914,6.246878050919839,0.7731123101842736,0.9999999999999902,1.000000423364286,0.9999999999999964,0.2833333333333333,0.1666666666666666,1.6999999999999995,0.2666666666666666,0.0785714285714285,3.3939393939393945,0.2763197395792815,0.3386602750827916,0.396002403702808,0.465423615190547,0.2869032707269194,0.3481853375117488,0.422345963744311,0.4857271457359604,-3.724645440610463,-3.4037904939889065,-3.1086614023161885,-2.751363555475458,-3.534785516183608,-3.231013316451841,-2.8634027291123227,-2.5492253182426063,0.8519438338925573,1.0460460460460457,0.8033501977124734,0.2252252252252251,0.6129032258064516,1.0017102871998436,0.9153305496651806,0.9490101144147486,0.1724567210950079,-0.4101290022769324,1.2137699183,7.0,1.7047179147,0.7566259599,0.9841939002,-0.1326462235,0.7703531893,-0.0251837135,0.4623833291,0.9686376333,-48.5818001277,6.4835263413,17.4723134809,True
1,1,19,1,1.596216189836752,2.056689110209684,1,0.5335706180367558,102.01175011324771,0.495633155566328,3.25277064643008,6.5628592637499175,0.7413104797592056,0.9999999999999728,1.0000003873425822,0.999999999999992,0.3476190476190476,0.1047619047619047,3.3181818181818183,0.3428571428571428,0.088095238095238,3.891891891891892,0.2255553195058123,0.328114687028972,0.3825878731835238,0.4571689343832967,0.2348021529344043,0.3241499167359088,0.3922094217700319,0.4554245512348823,-3.26366256110651,-2.831457167349388,-2.6018964218054323,-2.287597126664081,-3.097701650853432,-2.7360007959838586,-2.4604798416202778,-2.204570063968493,0.880418723959013,0.8658658658658656,1.1092898648952227,0.2052052052052051,0.5645161290322581,1.0169126243846107,0.9342480288265254,0.9663946301487089,0.1373368593439316,-0.4440714415301709,0.9909589477,7.0,1.6815237978,0.7439125247,1.2621578249,0.0352392849,1.0504766489,0.0216876855,0.5929733326,1.5930423748,-35.1788710907,5.5456506116,14.7049057769,True
1,2,0,1,1.3317070883350783,0.9071126345418344,2,0.7782231775420065,462.9013455598773,0.2900360391356855,5.215029497092015,17.980625830613775,0.8953375415222926,0.99999999999999,1.000000274249342,0.999999999999994,0.1904761904761904,0.1119047619047619,1.702127659574468,0.1928571428571428,0.1761904761904761,1.0945945945945947,0.0931258788815885,0.2539560955843964,0.2824406740916972,0.4295049997046291,0.0949703119348006,0.2897044918664956,0.2879927965639191,0.4121959294256279,-5.971172799561696,-4.912211039643942,-4.724658725128656,-3.756336352225522,-5.84329720604612,-4.586001777484907,-4.597053287187899,-3.795139461814345,0.7331704387172397,1.1461461461461455,1.3653704040138992,0.6256256256256253,0.4516129032258064,0.9394682187367096,0.870085998395424,0.8725598731016245,0.1886960484577343,-0.3791825063127921,2.0474745107,7.0,1.8472995724,0.8063257059,0.7115616881,-0.1099735363,0.4052662353,-0.0066295244,0.3342982131,0.5063200359,-60.9421365075,3.677608779,9.3951521509,True
1,2,1,1,1.613539151240493,2.8014004207154866,2,0.7819871812089274,451.8947407557231,0.4016074599286031,5.132379207330069,12.779591315964328,0.8843341567768228,0.9999999999999823,1.000000636782043,0.9999999999999868,0.1571428571428571,0.15,1.0476190476190474,0.1428571428571428,0.1404761904761904,1.0169491525423728,0.2443998112011229,0.3293345363803303,0.3886378869080808,0.6070427336778079,0.2541877327700085,0.3502298903139764,0.4165802974209917,0.6224741954842993,-3.8788609701412287,-3.442849974655638,-3.1384172135596446,-2.0172395744017693,-3.681187653572494,-3.207141811062515,-2.879648807549698,-1.863395644657123,0.8806454062998614,1.0460460460460457,1.2451178085219232,0.4454454454454452,0.5645161290322581,0.8334515210714403,0.9007453202430616,0.8824486010557713,0.1423391714216629,-0.3304885681446967,1.8834187175,7.0,1.8727252657,0.8223890343,2.1777600274,-0.0737488756,1.6763741124,-0.0295722355,1.0231316524,4.7426387371,-63.3780980219,4.9807320652,12.9008675959,True
1,2,2,1,1.1091238728380133,1.542429611396522,2,0.7769462046340863,453.6218005447834,1.340491971980772,5.241772882700106,3.9103351547526417,0.9122007902101008,0.9999999999999858,1.000000202857937,0.9999999999999823,0.1119047619047619,0.0642857142857142,1.740740740740741,0.1380952380952381,0.1238095238095238,1.1153846153846154,0.642960086803449,0.5275087532542914,0.4912943931864249,0.5990512438490975,0.6722856626640377,0.5740875833233905,0.5093786512702347,0.6144423534597303,-2.053636083279964,-2.717693561662834,-2.9259927288411607,-2.306192676907884,-1.8027368016947425,-2.3429185127611216,-2.698878444691104,-2.12092935647306,0.8452031392318615,1.0660660660660657,1.679674872092653,0.6656656656656653,0.5161290322580645,0.9985707923815732,0.8736941365940256,0.8017870808604228,0.2132856737117052,-0.3459250090766943,1.7798378409,7.0,1.7467058862,0.7679974791,1.2546093109,0.0869136606,0.8642800058,0.1136300348,0.5894269714,1.5740445231,-59.5211829588,5.4023720456,14.1460201139,True
1,2,3,1,2.360597977985297,5.808456285349774,2,0.8176337099952052,461.5217522607932,0.6824113581364875,5.276859808478787,7.732667027830119,0.9402281815915818,0.9999999999999925,1.000000214066238,0.9999999999999982,0.2928571428571428,0.1714285714285714,1.7083333333333337,0.2452380952380952,0.1261904761904762,1.9433962264150944,0.2692516484816994,0.3327002394987241,0.3947229420788022,0.4318202187827739,0.3000009527311721,0.3694180462191199,0.5024922091829227,0.5091696662433943,-4.1796418931951305,-3.8167366761967454,-3.4619870753331106,-3.249802769322413,-3.5933904984958978,-3.237043264673168,-2.553917430923597,-2.5196392260477003,0.8321042084523517,1.1461461461461455,0.7671581176779302,0.1851851851851851,0.5,1.0235184839780838,0.9102793147951784,0.9400500145839744,0.2050609381781629,-0.2386125699762066,1.3466371687,7.0,1.9042972674,0.8173964809,0.4775457604,-0.06119756,0.3337141877,-0.0460344793,0.224355382,0.2280499533,-49.6370678864,5.3273838403,14.5090953845,True
1,2,4,1,1.1388559301449277,0.7590077881813175,1,0.801937223903297,460.3131636331977,0.6457108361394344,5.399370475184235,8.361901602063712,0.9322829325857552,0.9999999999999852,1.000000517020621,0.999999999999994,0.1904761904761904,0.1095238095238095,1.7391304347826089,0.0928571428571428,0.0595238095238095,1.5599999999999998,0.2592605020840002,0.3315863660756091,0.3951845678649259,0.5383515942217293,0.268993215860392,0.3223070671494674,0.3934001944698884,0.5529784053324824,-4.4053819470219375,-3.975240100356797,-3.597004066212595,-2.745550302648609,-4.190197593594603,-3.884597732931641,-3.4770854396363564,-2.562368572906332,0.7707442778437898,1.2062062062062056,1.60400310705682,0.5655655655655653,0.5,1.0467684410968054,0.933729475734764,0.9162376325774088,0.1485955693840851,-0.3414047236322027,1.6032778737,7.0,1.8885628209,0.8105419387,1.6190818239,-0.2995312512,1.4514954828,-0.216289793,0.7606595038,2.6214259526,-54.590489965,4.9705330937,12.6951637964,True
1,2,5,1,1.5866456193086835,2.688651390286914,2,0.8201812947798451,458.0694017374904,0.7159763457432927,7.255439712018955,10.133630468596978,0.9179049573300536,0.9999999999999905,1.0000001918092134,0.9999999999999956,0.2071428571428571,0.1238095238095238,1.673076923076923,0.1738095238095238,0.1214285714285714,1.431372549019608,0.4644878789566538,0.4203422089166395,0.4478294483344944,0.5394555752024006,0.4768788167617585,0.4514497328465864,0.510062711550377,0.5778483650706444,-3.2652800824354102,-3.5344578870882324,-3.3668547052641,-2.808165265126745,-3.1068464863755567,-3.2578712633202533,-2.909765446204177,-2.5071825911906345,0.7983143399655767,1.1661661661661658,1.2738113231864785,0.2252252252252251,0.5645161290322581,1.004931662943394,0.9096728702780742,0.8646446233605047,0.1787283507254037,-0.3357194163651569,1.836201983,7.0,1.9054174424,0.8308479149,1.5521718696,-0.0238968439,1.3039983503,0.0569894531,0.729224593,2.4092375126,-60.3079300911,4.3746996969,11.8496715222,True
