fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,10,1,1.1664356856607836,0.5226610985186082,1,0.4544110196224775,102.79112966024492,0.3708242907311929,5.371317851091577,14.48480583755824,0.8255425229258075,0.999999999999978,1.0000002836542494,0.3083333333333333,0.225,1.3703703703703705,0.0,0.6945311986602678,0.6182479616612846,0.6017707108300026,0.0,0.7177021769900854,0.6350524402895892,0.6638064831294139,-5.208733242827668,-1.591105500184984,-1.988444532612089,-2.074270136767398,-5.040569554650604,-1.4229418120079202,-1.8395435585203304,-1.6946068056087902,0.8075943963129236,0.8838838838838833,2.266498079273693,0.3553553553553552,0.6,0.9876979599266146,0.8918235302630964,0.8623121881541335,0.2073476276089041,-0.4378118119478843,1.6352253021,2.0297152507,0.8989676622,1.2966397784,-0.3183376826,1.1787478027,-0.3114092444,0.6091732709,-62.7516415485,4.8782521542,13.5572517509,8.493133867985918,1.5125294502470668,8.7758900430297,1.6205911324401607,13.467623677900312,1.726716620938238,0.0,0.0152236643,0.0,0.0,7.993e-07,0.0,True
1,1,11,1,2.004656589271833,3.593207546683148,2,0.5747660261032711,103.4930871472862,2.3218310357954843,5.562665535106185,2.395809793799382,0.768142345006047,0.9999999999999828,1.0000002405712212,0.3916666666666666,0.4333333333333333,0.9038461538461536,0.0,0.5311710146255693,0.4197105299033724,0.6006267354244109,0.0,0.5597711580071031,0.479261836573698,0.6795702227678134,-4.694319526614375,-2.200833060685995,-2.7240641905633067,-1.8747857143049167,-4.454474708567852,-1.9609882426394725,-2.319614978768535,-1.4273463385528058,0.8853287999349525,0.8178178178178177,1.9466563433422632,0.443443443443443,0.7,1.068072899700893,0.9149628990067388,0.9411477236658544,0.2035651363912175,-0.5220606110223556,1.3417387109,1.9389610428,0.8647085059,0.5664195567,-0.0575890418,0.4530896557,-0.0356830441,0.2661091074,-57.5030573962,5.9251931495,15.7620353291,3.370281264500257,0.957000536052152,4.488920395793325,1.2793382439408638,15.682691657458642,1.5829969620579945,0.0,0.002446777,0.0,0.0,2.9383e-06,0.0,True
1,1,12,1,1.3823588723705378,0.8772984861698045,1,0.7849985435878581,108.45775287427206,0.8525525675787778,5.37345591409898,6.302785445077508,0.8770035026749868,0.9999999999999928,1.000000245376501,0.225,0.1333333333333333,1.6875,0.0,0.4798565062672515,0.5277730515845948,0.5683299426491314,0.0,0.5076853780127514,0.5597411879628409,0.6080799540464829,-5.413833970131899,-2.815970515713442,-2.556558294943045,-2.336990020374917,-5.117073618679653,-2.519210164261196,-2.2528367524665907,-2.00548372778046,0.8567734616462772,0.9939939939939944,1.4360089846512607,0.2452452452452451,0.5333333333333333,1.073882572809327,0.9358020016563544,0.9275318119882106,0.1701018958200036,-0.4600579730929386,1.4266484205,1.898887095,0.8465684385,1.2478474386,-0.1794479307,1.0893912955,-0.1726914247,0.5862501817,-59.070535318,6.1526563819,16.6453258186,5.915052213138721,1.2192661708493453,8.849526424824443,1.4012294368411595,22.01043159330156,1.8253643569590403,0.0,0.0001801607,0.0,0.0,1.4477e-06,0.0,True
1,1,13,1,0.619945061748644,-0.7757317016436565,1,0.249793394283912,106.3610828568552,0.0172802932402457,2.679072855114688,155.0363074207059,0.7401475046004826,0.9999999999999546,1.0000003688859875,0.4083333333333333,0.2916666666666666,1.4,0.0,0.4020612877507155,0.3156921189743639,0.5244637042802107,0.0,0.4153328026279497,0.3429717104499055,0.5545109284714946,-5.797700415871336,-3.466669520673247,-3.9674120864063616,-2.7570169794565365,-5.612441108549277,-3.2814102133511884,-3.687532581750768,-2.5002811784560324,0.8477114361993285,0.9939939939939944,1.3650078065460138,0.4214214214214208,0.6333333333333333,1.0140800476917142,0.9134195721311676,0.8116212143473347,0.160839636430698,-0.5405044730727862,1.8830145353,2.1035625799,0.9304164977,1.5662233082,-0.057006476,1.3967930485,-0.0405728454,0.7358260879,-68.0645400627,4.4853240763,12.040494945,5.994714960767313,1.4852166418136956,11.358990017539115,1.7135559822635398,12.985252470885769,1.9167013721958697,0.0,0.0008262539,0.0,0.0,4.179e-07,0.0,True
1,1,14,1,0.2596419657206933,-0.7452979307004122,1,0.1799280002408829,104.79783224834866,0.7554963421235265,1.9953621961841963,2.641127540837183,0.4175117843814284,0.999999999999892,1.000000404731265,0.3583333333333333,0.25,1.4333333333333331,0.0,0.4258168760063034,0.5289184243409365,0.641565460592533,0.0,0.4294191466085558,0.5118068875177983,0.6365764660908351,-5.710553963580027,-3.2789037145429663,-2.69013675904939,-2.046859779697292,-5.662649810195055,-3.230999561157994,-2.7644666357358725,-2.057940205311149,0.8353446775754783,0.7517517517517519,1.2028726506001872,0.2672672672672673,0.4666666666666667,0.9107521086226535,0.9338644404255948,0.8067472255505423,0.1260744037169296,-0.7054213587071045,1.6265014306,2.0055055567,0.8918358929,2.1885653263,-0.2878906681,2.103423545,-0.2810063341,1.028208081,-67.2726872019,5.7810364521,15.3214215903,4.32537543661966,1.692822556930783,8.088683537414768,1.616546202054785,10.378942380276726,1.88322466949545,0.0,0.0018510664,0.0,0.0,6.6e-07,0.0,True
1,1,15,1,0.6597099782181884,-0.692171323276944,1,0.7939043337882323,102.7943390043438,0.3085144100925579,8.761499671901333,28.398996563151723,0.9245559764637048,0.9999999999999756,1.000000651300705,0.2916666666666666,0.3,0.972222222222222,0.0,0.397163012989582,0.4271483606813056,0.4646858822275103,0.0,0.410907703303422,0.4175233299599422,0.4337301140327912,-4.481900490360338,-2.7018553876893407,-2.56746404316618,-2.399224606941333,-4.331982798961007,-2.5519376962900098,-2.5232789154096165,-2.453071405579559,0.8754617174618831,1.0380380380380387,1.8985316814422828,0.5975975975975976,0.5333333333333333,1.038456951332984,0.9299999777870972,0.9487057015854938,0.1734524381576418,-0.4193712523205527,1.2822736955,1.8960661196,0.8457967747,1.5278864108,0.239610499,1.4022166717,0.1830847778,0.7178150616,-58.0215054268,6.6505858355,16.9328337918,7.801737784851435,0.8449224886890432,12.555726785503015,1.1300789486356044,17.102971238464836,1.517096758847675,0.0,0.0009257507,0.0,0.0,5.966e-07,0.0,True
1,1,16,1,2.8550347912350555,9.749228378541227,2,0.6185807254144995,103.04633402907533,0.3139274058492759,7.002876478616327,22.307311652741067,0.8616902931145406,0.9999999999999803,1.0000003827959734,0.4083333333333333,0.25,1.6333333333333333,0.0,0.4720565836114435,0.3550729331354108,0.5529143823953943,0.0,0.501872057159961,0.3684178269418089,0.623219197121599,-4.926529872037866,-2.600929011583949,-3.177252460194161,-2.202580650487589,-4.63385204909442,-2.308251188640503,-2.9266583467972054,-1.7459464954775197,0.8139158935046791,0.7957957957957954,1.2028726506001872,0.4214214214214208,0.3666666666666666,1.041102185994004,0.9605247549513553,0.9507116688374178,0.1274145765944085,-0.4798481915240865,1.4772045423,1.9211420744,0.8524361717,1.0046841043,-0.2107953347,0.8848610423,-0.1847616895,0.4720098151,-58.6228793599,5.4441475665,14.5373297233,6.649978447153557,1.17693514452996,7.547008082946198,1.348499147669528,16.63792598155326,1.6595535721823211,0.0,0.0029440383,0.0,0.0,1.5576e-06,0.0,True
1,1,17,1,1.118876734183964,0.8723142647461484,2,0.1772808478882263,110.44840034506836,0.9744016899773328,2.3152329238346647,2.3760559404289654,0.4192285472672563,0.99999999999995,1.0000004418741897,0.2833333333333333,0.275,1.0303030303030305,0.0,0.5210629913388252,0.7256166971328872,0.7001780801441551,0.0,0.5220873054163544,0.7386588889787371,0.712300162372163,-6.235389543014483,-2.9863588155685266,-1.7108867774753709,-1.869506463835661,-6.223155962114263,-2.974125234668307,-1.626366493197538,-1.7904009598329793,0.8547052529227425,0.9279279279279278,2.210466384652787,0.3553553553553552,0.7666666666666667,0.9809274952258008,0.8825576088850525,0.7724758961267415,0.1837383460886661,-0.5444135332057121,1.7609142142,2.0891700227,0.9227006364,1.7060290281,0.2699284628,1.6022942057,0.2542180816,0.8015080985,-74.4377574645,6.0715949372,16.3321637236,8.518764083511142,1.5648455383358322,14.106421013917698,1.806961213934868,14.285666686637898,2.058783085986636,0.0,0.0024057715,0.0,0.0,5.7098e-06,0.0,True
1,1,18,1,2.124933533900003,6.598695526166264,2,0.6093257142925843,104.42115241569212,1.6231129698231646,5.707434048032336,3.5163504661380114,0.7379137493692343,0.9999999999999808,1.000000386369245,0.3,0.3333333333333333,0.8999999999999999,0.0,0.5268397356880595,0.4189410739736002,0.5401751521701568,0.0,0.5346173146353415,0.4225275888191238,0.5550928437303665,-5.973549959560042,-2.826446477746011,-3.4709845240670023,-2.7467867011586624,-5.886647131809877,-2.739543649995845,-3.3993763129772385,-2.6190114353763265,0.8902297850503189,1.1481481481481488,2.154434690031882,0.4654654654654652,0.5333333333333333,0.9653006434747888,0.9352558371678552,0.8969526526978395,0.1376297959325694,-0.4922262092020034,1.7412987059,1.9650534832,0.8743740181,1.774408581,-0.1353015952,1.6470830348,-0.1462231675,0.8336334402,-70.5236650126,6.266176434,15.6401340924,6.645648628261424,1.4074756426699715,13.247961893481875,1.7459703293936684,20.84149988571156,1.9784681973752245,0.0,0.0058888404,0.0,0.0,9.8533e-06,0.0,True
1,1,19,1,1.1920585576139018,0.4785394742311082,2,0.6071865637937226,102.5445632067991,0.0848835214812333,4.662935861089353,54.93334606906324,0.8825829226684219,0.9999999999999548,1.0000004525009891,0.2916666666666666,0.25,1.1666666666666663,0.0,0.4921389508991994,0.5595705085786206,0.5901969534775273,0.0,0.5078805901202584,0.5721498112904542,0.5836803336034102,-4.96002991874969,-2.519005998107576,-2.184543454549752,-2.0326353715462355,-4.806294960128554,-2.36527103948644,-2.0563742056847407,-2.0009551144043303,0.8735016233482981,0.8838838838838833,2.325444274683707,0.4214214214214208,0.5666666666666667,1.0861937236519184,0.9143712339408228,0.9094009630379516,0.1687065974955307,-0.5355408415096365,1.6598953883,2.0201632703,0.8979577341,2.0577963262,0.148616254,1.9957510606,0.1716043014,0.9667716043,-65.9817349358,5.351260763,14.3709944508,5.439755016858287,1.1687195982280736,8.281046645330134,1.3306875316759996,12.726261936379908,1.652158827388286,0.0,0.0077270768,0.0,0.0,2.3617e-06,0.0,True
1,2,0,1,0.6649949668634837,-0.8032319999892876,1,0.8259322510276261,466.7573286865394,1.6521447379735683,5.878249981728821,3.5579509752509733,0.9026333595822178,0.9999999999999852,1.0000004063011805,0.2416666666666666,0.2083333333333333,1.16,0.0,0.4397750469965008,0.5386189811611947,0.6194771520598362,0.0,0.4460184577750589,0.5488741417060514,0.6510713696418984,-6.435954348300956,-3.605582222309569,-2.9694271744191343,-2.44902767782836,-6.345863218555031,-3.5154910925636447,-2.8627829910866374,-2.214253361290262,0.8028937739441455,1.1041041041041042,2.996512177445874,0.5755755755755753,0.5666666666666667,1.0125396721353297,0.8882441240102903,0.8184909449384719,0.1754623318924318,-0.4529486275165161,2.1449479991,2.1220705045,0.9387894481,2.2876643102,-0.4981220319,2.1413913372,-0.4888150779,1.0747656934,-76.0799963886,5.04979358,13.797019863,23.87499882682076,1.915842553948322,21.394151102175897,1.9645213006868416,30.983653228284982,2.137915506840007,0.0,0.0004274027,0.0,0.0,4.942e-07,0.0,True
1,2,1,1,1.1396839604230609,0.3638917911331383,1,0.8208271757990564,466.852730402866,2.958847505126504,7.971593617185004,2.6941549381552816,0.9425045736030592,0.99999999999997,1.0000005058866437,0.2166666666666666,0.3083333333333333,0.7027027027027027,0.0,0.4231187047037774,0.5144576421934752,0.5363629431125477,0.0,0.432948668507906,0.5101703966247728,0.5507965682161949,-5.284443204071487,-3.0484964404840804,-2.565821012999536,-2.450063694424603,-5.164461577612119,-2.9285148140247124,-2.5297061662083444,-2.319893863978968,0.8477114361993285,1.0160160160160154,2.5084150592775414,0.6196196196196196,0.5333333333333333,0.8850746923314541,0.8668053628014353,0.8035614882511762,0.1976057707091173,-0.5135887215382959,2.0190523042,2.0627856411,0.914239973,2.3608491492,0.0445275466,2.2748700262,0.0430420938,1.1091486026,-68.1663650502,4.105343457,10.466718369,19.20605497146608,1.4819337084839683,15.579604433468084,1.4092160026589435,23.21552828797053,1.76269824943781,0.0,0.0310616113,0.0,0.0,5.5573e-06,0.0,True
1,2,2,1,1.1141969058288452,1.8514034234002985,2,0.706985516893466,457.7778171588304,3.054570961172466,7.556158861003054,2.4737218277301696,0.9200537338352268,0.9999999999999788,1.000000639696774,0.1333333333333333,0.2666666666666666,0.5,0.0,0.596211512025678,0.6302313372365775,0.6533920002563001,0.0,0.6218928078924312,0.6411854483188377,0.6632025548040431,-5.904340057856566,-2.384104544448124,-2.1832399276941308,-2.046491497260266,-5.660518129062103,-2.1402826156536605,-2.03107627476251,-1.906448044353514,0.9199401604264584,1.06006006006006,3.763358362286533,0.6196196196196196,0.6666666666666666,1.0489538985894606,0.8918386261318473,0.9010490205981618,0.1714074999078938,-0.4772852884374428,1.9725357016,2.0389817096,0.9031017652,1.7185187017,-0.4058938456,1.601096278,-0.3621166762,0.8073758618,-70.9024634978,5.1215575865,13.4253566492,13.251656009481492,1.73275389646173,20.235801059696502,1.7337677725951477,23.769807137992824,1.985090699973865,0.0,0.0718802944,0.0,0.0,1.639e-07,0.0,True
1,2,3,1,1.6140218262162382,2.4469634789443493,2,0.8317583311122504,460.9655936424824,1.0999265978604422,5.913950586167986,5.376677496181744,0.9370119599085148,0.999999999999994,1.0000004840198462,0.0333333333333333,0.1499999999999999,0.2222222222222222,0.0,0.4533502910363436,0.474573574146013,0.5672467802129953,0.0,0.4730414879776626,0.5363638908604541,0.5695130105975147,-6.487659890083149,-3.54647739076914,-3.40878794820266,-2.807555706316488,-6.217599458111154,-3.276416958797145,-2.8827036209468044,-2.6765956720327946,0.7376588664404296,1.28028028028028,2.5736529368675245,0.5095095095095097,0.3333333333333333,1.070673045553457,0.8926060673827294,0.8872194900379052,0.2099347069543075,-0.3549936122917723,2.4570644317,2.2337997817,0.9740378387,2.3855551685,-0.1794967679,2.3321583326,-0.1906620847,1.1207557172,-78.3167121683,4.0502354569,10.8487045197,9.793085402584657,1.7104391357816504,15.78761314142732,1.772169906227764,32.65069371810229,2.153505843094575,0.0,0.0010464515,0.0,0.0,1.7295e-06,0.0,True
1,2,4,1,0.453238816669477,-0.7064702062147981,2,0.9051239029991052,464.5053492213149,0.8276134062004298,7.431806609892059,8.979804524930858,0.9781684726357796,0.9999999999999808,1.000000721597019,0.0833333333333333,0.125,0.6666666666666666,0.0,0.3280540249379729,0.5423927243994767,0.5764064257863021,0.0,0.3391613834453962,0.6386788868465794,0.63475622870316,-5.636481935467063,-3.787411350046917,-2.579295142460647,-2.387577529035435,-5.451890090305165,-3.60281950488502,-1.969882996219165,-1.9912688972789283,0.8196219356461664,1.1041041041041042,2.776153294436798,0.443443443443443,0.4333333333333333,1.0186061720733826,0.9122318360020312,0.8997973193021575,0.1604934130992665,-0.3113547047387732,1.7242479516,2.0299828955,0.9024360165,2.1896192682,-0.4967490574,2.0994967666,-0.4667184632,1.0287032326,-64.4576734717,4.7931592976,12.0361655726,19.387112726532933,1.4727941254964925,19.845619319813107,1.502372630089585,34.572678273491825,1.8823936113424955,0.0,0.0013115066,0.0,0.0,8.6894e-06,0.0,True
