fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,1,7.037875132833274,59.47384645225704,7,0.5447010062680145,94.84031932884696,0.1805806569148344,5.743645960855789,31.80654040684219,0.7697443794818315,0.9999999999999908,1.0000010936998052,0.9999999999999984,0.1049298245614035,0.0639999999999999,1.6395285087719302,0.2578947368421053,0.0359298245614035,7.177734375000001,0.3833508771929824,0.0408421052631578,9.386168384879726,7.218347950800346e-06,7.218347950800346e-06,1.1217510648169613e-05,5.102149448492583e-05,8.251354476321421e-05,8.251354476321421e-05,0.0001234424481731,0.0004774119217415,-0.6566594531038705,-0.6566594531038705,-0.6566568269969246,-0.656630689145995,-0.0555326714389855,-0.0555326714389855,-0.0555303983600803,-0.0555107398675132,0.548463852249557,0.6056056056056053,1.5856239617711373e-05,-2.3373373373373374,0.4053333333333333,0.9818911308352152,0.970325171138272,0.9976548426805324,0.2388949713664289,-0.1168828536386312,3.84755e-05,93.0,0.0433946776,0.0184316972,0.4856451302,0.0451891044,0.0115607365,0.0025559261,0.2281605403,0.2358511925,531.6154664555,5.2859650792,13.7825426903,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,1,8.471386090428702,90.8459632843326,6,0.6779204368426466,97.74055018523804,1.1143172506535612,5.277584666519004,4.736159889316649,0.8389018870501709,0.9999999999999938,1.0000003998174736,0.9999999999999986,0.1435087719298245,0.0506666666666666,2.8324099722991685,0.2578947368421053,0.0346666666666666,7.43927125506073,0.3714561403508772,0.0368421052631578,10.082380952380952,6.646126763657219e-06,6.646126763657219e-06,6.646126763657219e-06,2.6773823568717183e-05,7.950763288079939e-05,7.950763288079939e-05,7.950763288079939e-05,0.0002766278754245,-0.6828379158966168,-0.6828379158966168,-0.6828379158966168,-0.682824171850734,-0.0548192949532723,-0.0548192949532723,-0.0548192949532723,-0.0548084881013279,0.5538846565444542,0.6256256256256253,1.2024861420374124e-05,-2.3373373373373374,0.4501347708894879,0.9876340370750388,0.9678039868310184,0.998172140971208,0.2698032634575273,-0.1206666104352448,3.10739e-05,93.0,0.0387445852,0.016717652,1.7068782994,0.4488994012,0.0259345045,0.00603612,0.801907094,2.9134335288,543.2448122833,5.3122333509,13.9865666181,0.0,0.0,0.0,0.0,0.0,0.0
1,1,12,1,8.894668768672348,92.28986019875836,9,0.8233897518594914,103.37310020991794,1.4500622162608607,4.994831360927041,3.444563484873596,0.9275060359758348,0.9999999999999928,1.000000227442856,0.9999999999999986,0.0877017543859649,0.0639999999999999,1.3703399122807018,0.2644736842105263,0.0319473684210526,8.27841845140033,0.4007719298245614,0.0355438596491228,11.275419545903256,7.418664370588347e-06,7.418664370588347e-06,1.1744818937954156e-05,5.4570219412444106e-05,7.695126085177706e-05,7.695126085177706e-05,0.0001206524444177,0.0005000598457863,-0.6876447185568001,-0.6876447185568001,-0.6876417436773905,-0.6876122947984629,-0.0636585086291516,-0.0636585086291516,-0.0636557264628892,-0.0636315720948462,0.5493827048644855,0.6456456456456453,1.906690840512252e-05,-2.497497497497497,0.4725568942436412,0.985355142117676,0.9682654877084036,0.9968882381520356,0.2235771091990115,-0.0996910428363271,4.53772e-05,93.0,0.042751035,0.0182878025,0.860378859,0.0191269024,0.0227365136,-9.28632e-05,0.4042138861,0.7402517811,524.8327215344,5.7265203063,15.5994269376,0.0,0.0,0.0,0.0,0.0,0.0
1,1,13,1,5.345239368788648,32.59187611790917,9,0.3651816308140272,94.23992000451564,1.3074986078857551,3.8056303610134656,2.9106190538644063,0.7856655586782285,0.9999999999999882,1.0000002915304695,0.9999999999999974,0.1287543859649123,0.0653333333333333,1.970730397422127,0.2723508771929824,0.0386666666666666,7.043557168784028,0.3888070175438596,0.0382105263157894,10.175390266299356,6.2376727116677375e-06,6.2376727116677375e-06,6.2376727116677375e-06,2.727899464774348e-05,5.969126759623205e-05,5.969126759623205e-05,5.969126759623205e-05,0.0002451674141079,-0.7945161548559979,-0.7945161548559979,-0.7945161548559979,-0.7944994370815202,-0.0803391425148135,-0.0803391425148135,-0.0803391425148135,-0.0803242406307334,0.5586621272733082,0.5855855855855853,1.02358840974276e-05,-2.577577577577577,0.4337349397590361,0.9597597175724092,0.9511599280447204,0.9906613143517234,0.2525200459060776,-0.1251841331232525,5.06583e-05,93.0,0.0418558856,0.0182452012,1.22565502,-0.2423234401,0.0214196087,-0.0049035213,0.5758239797,1.502230228,519.8930942274,4.9841491197,13.1405424784,0.0,0.0,0.0,0.0,0.0,0.0
1,1,14,1,5.572046292208271,34.011436908055074,7,0.6353956865895976,100.72256883403224,0.9977153826106622,3.6200329148410746,3.628322242931397,0.7521968290237576,0.9999999999999838,1.00000013852471,0.9999999999999976,0.160719298245614,0.0626666666666666,2.564669652855543,0.2749824561403509,0.0346666666666666,7.932186234817815,0.4087894736842105,0.0436140350877193,9.372888173773129,6.103954317696923e-06,6.103954317696923e-06,6.103954317696923e-06,1.9554179793654028e-05,8.43412978368524e-05,8.43412978368524e-05,8.43412978368524e-05,0.000218911443123,-0.7293441308920755,-0.7293441308920755,-0.7293441308920755,-0.7293343209891863,-0.0516773089824242,-0.0516773089824242,-0.0516773089824242,-0.0516703541728688,0.5683830621669654,0.5655655655655653,1.7387624002162504e-05,-2.457457457457457,0.4523160762942779,0.9746024419371808,0.9616412152538224,0.9963609951267794,0.2875984904107712,-0.1006580289273675,2.27122e-05,93.0,0.0375829861,0.0162192281,1.0906642728,-0.3199761268,0.0140287338,-0.0036604065,0.5124040875,1.1895485559,556.9422299468,6.1379148263,16.4385898832,0.0,0.0,0.0,0.0,0.0,0.0
1,1,15,1,6.674267802257531,51.2502514607831,7,0.8086386594390512,102.55526117951146,0.6534802280552485,4.483034190943195,6.860244577383261,0.9281571666704628,0.9999999999999928,1.0000001824355642,0.9999999999999988,0.1489122807017543,0.0546666666666666,2.7240051347881904,0.2486666666666666,0.0399824561403508,6.219394471259324,0.3917017543859649,0.0474561403508771,8.253974121996302,6.076761517063934e-06,6.076761517063934e-06,6.076761517063934e-06,2.0518596680652e-05,8.368956367962136e-05,8.368956367962136e-05,8.368956367962136e-05,0.0002287908624178,-0.7548944858923552,-0.7548944858923552,-0.7548944858923552,-0.7548835837643744,-0.0520797810094777,-0.0520797810094777,-0.0520797810094777,-0.0520722235331334,0.5527978033885806,0.6856856856856854,2.09083769055575e-05,-2.437437437437437,0.437246963562753,0.9592418576371312,0.949045392882944,0.992929403122171,0.2742033266778406,-0.0930791026903699,2.85434e-05,93.0,0.0369412299,0.0157460508,1.0397481593,0.3455611342,0.0196261246,0.0070917159,0.48848323,1.0810762347,549.6208836648,5.9331828262,14.7543478808,0.0,0.0,0.0,0.0,0.0,0.0
1,1,16,1,10.152696838845625,144.83704571006027,6,0.7667495142549032,100.88712239104304,0.809735767937507,6.013081238544842,7.425979531398092,0.8866741801247282,0.9999999999999912,1.0000002985563237,0.999999999999998,0.1233508771929824,0.06,2.0558479532163743,0.2841929824561403,0.0413157894736842,6.878556263269639,0.4246666666666667,0.0408947368421052,10.384384384384385,7.412647883412516e-06,7.412647883412516e-06,1.0855145814634937e-05,5.0073451533306174e-05,7.172052474194408e-05,7.172052474194408e-05,9.71100495688568e-05,0.0004396844498122,-0.6705433993675664,-0.6705433993675664,-0.6705410910061901,-0.67051479323522,-0.0683016214083881,-0.0683016214083881,-0.0682998871382929,-0.0682764870730383,0.560591757268537,0.5255255255255253,2.7570233256095827e-05,-2.2972972972972974,0.4478609625668449,0.984690560422762,0.9656138005843286,0.996658294099175,0.2450917362991149,-0.1040579807631064,5.1197e-05,93.0,0.0410260122,0.01753705,2.1120905157,-0.4241336557,0.0279461808,-0.0048981701,0.992279513,4.4609263467,521.9623709834,4.2344107681,11.0398773987,0.0,0.0,0.0,0.0,0.0,0.0
1,1,17,1,5.3907958055129805,34.405275043069295,5,0.7427226005790887,99.06539948122968,1.7582335397423687,5.109711771579497,2.906162154276852,0.8982579042692778,0.9999999999999896,1.0000003826872197,0.9999999999999972,0.095719298245614,0.0706666666666666,1.3545183714001987,0.2513157894736842,0.0506666666666666,4.960180055401663,0.3824561403508771,0.0540877192982456,7.071034706454751,5.759408679258649e-06,9.675524770549e-06,1.336012314215771e-05,6.336177343538799e-05,6.462761409234675e-05,0.0001050920861663,0.0001457365020489,0.000576043377826,-0.9413971654457476,-0.9413934788039268,-0.9413900101134864,-0.9413429384305276,-0.0840328745260621,-0.0840294739603871,-0.0840260582725393,-0.0839898960117588,0.5747146202564049,0.8058058058058054,1.148312414543511e-05,-2.577577577577577,0.4253333333333333,0.9473918587776792,0.9350531811111528,0.9904342584174012,0.1574904754009305,-0.1188021324677356,8.28603e-05,93.0,0.0464501055,0.0197281406,1.3112407821,-0.4444445492,0.0301878445,-0.0103211975,0.6160329564,1.7193523886,498.2876279249,5.4894631247,14.7594661188,0.0,0.0,0.0,0.0,0.0,0.0
1,1,18,1,8.08425216360958,88.43214156204196,7,0.7810734586995449,101.46866355725062,1.7296699002818356,5.332509348354691,3.08296360333599,0.8418480844292646,0.9999999999999944,1.0000004156447948,0.9999999999999988,0.1209122807017544,0.052,2.325236167341431,0.2671052631578948,0.0399999999999999,6.677631578947371,0.4007719298245614,0.0528070175438596,7.589368770764119,5.548180624476909e-06,5.548180624476909e-06,5.548180624476909e-06,3.383770864574697e-05,8.034884436065575e-05,8.034884436065575e-05,8.034884436065575e-05,0.0004235647359544,-0.8143720541956583,-0.8143720541956583,-0.8143720541956583,-0.8143490158667905,-0.0542453192153082,-0.0542453192153082,-0.0542453192153082,-0.0542266998636656,0.5567035781705253,0.7257257257257255,1.514189325304352e-05,-2.317317317317317,0.4725568942436412,0.942987511144832,0.936359983398564,0.9891325150489227,0.2469260475036616,-0.1083699315771537,3.36091e-05,93.0,0.0347277678,0.0151720749,0.6828003443,0.0497216044,0.0131613492,0.0016664008,0.3207858698,0.4662163102,543.4293551646,7.3553589194,19.6082426271,0.0,0.0,0.0,0.0,0.0,0.0
1,1,19,1,6.539168836207113,49.96912454915535,9,0.6794822858885435,100.80795487474975,0.205126782552905,3.956217415612888,19.286693655386145,0.8379487565532098,0.9999999999999856,1.0000003628242702,0.9999999999999972,0.1726842105263157,0.0506666666666666,3.408240997229917,0.2710526315789474,0.0386666666666666,7.009981851179673,0.3928947368421052,0.0527368421052631,7.450099800399201,5.166044543264113e-06,5.166044543264113e-06,5.166044543264113e-06,1.829160649750244e-05,6.286586850756185e-05,6.286586850756185e-05,6.286586850756185e-05,0.0001917151325034,-0.6831879477801207,-0.6831879477801207,-0.6831879477801207,-0.6831789805080605,-0.0502988177231308,-0.0502988177231308,-0.0502988177231308,-0.0502923363500301,0.5775123537780749,0.6656656656656653,1.259215613694151e-05,-2.6776776776776776,0.4781997187060478,0.96144664341383,0.9503653749111318,0.99397674681408,0.315254360056749,-0.0814450961551364,1.37252e-05,93.0,0.0345812143,0.0150525358,2.0678726375,0.5220695139,0.0293528597,0.0054732458,0.9715055479,4.2760972449,579.739168465,6.0714290703,16.133434041,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,1,5.965455482424652,40.313331074449,7,0.7957824824622124,458.1874612859875,1.1095777818140606,6.775144817799142,6.106056672045456,0.920152209793314,0.9999999999999952,1.000000239867094,0.9999999999999988,0.0929824561403508,0.0799999999999999,1.162280701754386,0.2684210526315789,0.032,8.388157894736842,0.3980526315789473,0.0434912280701754,9.152480839048,5.190016592657579e-06,5.190016592657579e-06,7.450803975823787e-06,3.097929354441963e-05,7.383636176357212e-05,7.383636176357212e-05,0.0001060912164392,0.0003788214145513,-1.1118295952320474,-1.1118295952320474,-1.1118270816086806,-1.1118009218018772,-0.075401240343392,-0.075401240343392,-0.0753988081077549,-0.0753782423940407,0.5668322498499362,0.8858858858858855,1.7387624002162504e-05,-2.517517517517517,0.4693333333333333,0.9033308014536516,0.9001867321726648,0.9799284770047908,0.2178368134765781,-0.090577297276424,5.43307e-05,93.0,0.0430825775,0.0185688227,1.0150799085,-0.3063490989,0.0196101283,-0.005513505,0.4768938593,1.0303872207,517.0116327785,5.2909861888,14.3710092212,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,5.7379425864071125,40.567841792114784,7,0.8456918532939754,447.10950281755214,0.7753682309242875,4.919430788180599,6.344638059669184,0.946849420951736,0.9999999999999926,1.0000003604992629,0.999999999999997,0.1023684210526315,0.0626666666666666,1.633538633818589,0.2605263157894737,0.0306666666666666,8.4954233409611,0.3676666666666667,0.0447719298245614,8.211990595611287,4.870686369957566e-06,7.365089674864429e-06,8.908469199591144e-06,4.44999124372716e-05,3.668213856048437e-05,5.575618486863571e-05,6.604190237111614e-05,0.000313930060872,-1.1347303308997128,-1.1347275004108388,-1.1347257490827498,-1.1346853621958757,-0.146800799497259,-0.1467979993092945,-0.1467964893023514,-0.146760097787579,0.5570373021400997,0.8058058058058054,1.4459729217920196e-05,-2.157157157157157,0.4666666666666667,0.9124893904104022,0.9242628301856122,0.984198020594511,0.1959491449396362,-0.0931915886332886,9.58005e-05,93.0,0.0443347183,0.0195769724,2.0502547025,0.0848262998,0.0344958709,-0.000247012,0.9632284803,4.203544345,491.0500515028,4.1411559418,10.777883014,0.0,0.0,0.0,0.0,0.0,0.0
