fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,8,16,24,32,40,48,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
3,5,0,0.0,0.7061185071649179,0.2236524000063561,0.0,0.8558198873290881,0.4222489000477931,8.68682473661013e-10,4.570709087144143e-07,0.2310753017576383,0.0,0.0011323420000124,0.0,0.0,0.0,0.3900293529899974,0.0,0.0,0.0,0.3683495851788824,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.3675024231859285,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.3536740686339084,0.7499999999999999,0.3056872037914692,1.640979696241325e-08,0.1891891891891891,0.4,0.7467645727764669,0.9386136097517488,0.9946760603568016,0.0800959620776334,0.5659839966286822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.765654258839519e-07,0.637275428019846,0.1496043017094887,0.1111115882446555,0.2000008361267437,0.1555562683759145,0.1333339285816544,0.133333929671599,0.2306945425451955,0.2222231763744029,0.201356393096825,0.2101443504413585,0.200326843820556,0.2223865565112627,0.2222606716460841,0.2445604358611477,0.2224842648760139,0.1665151918058183,0.1223966121186322,0.1121244527324471,0.1117082507783886,0.1112471506023862,0.1112094057847742,0.1111404361933599,0.111146056843072,0.111124203512987,0.1111123813043886,0.3111119731266565,0.31111197312889,0.31111197312889,0.3111119731266565,0.3111119731266565,0.3111119731534584
3,5,1,0.0,0.4828769413933038,0.1240722527570794,0.0,0.9856015375680188,0.4222490353955604,3.1935482920735245e-08,5.8536983520502766e-08,0.000693567102366,0.0,6.89807534625389e-05,0.0,0.0,0.0,0.4670965782835625,0.0,0.0,0.0,0.4484562503767612,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.4466275719713949,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.4370840502634341,0.4999999999999999,0.2156398104265403,2.4624265898109032e-08,0.3866943866943867,0.4,0.7515007453368996,0.5308803684372583,0.8797155452520742,0.6264696408923252,0.5112099115003713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768497519643573e-08,0.269875254211942,0.222223176501712,0.1576831802673826,0.210598219445039,0.3999998638245365,0.2222227251395941,0.1333339294415492,0.1555562684920562,0.333334313267108,0.4000012211271198,0.2888897455319134,0.2666679010392773,0.2668374688739665,0.3339972517573539,0.2701874804890878,0.2560415837157952,0.2565443696898043,0.2454207764081867,0.2409684009382797,0.2375176399617523,0.2279628829671864,0.2226540245610446,0.2225941803337979,0.2222349253266669,0.2222284693103988,0.2222249280157961,0.4222235612430028,0.4222235612430028,0.4222235612430028,0.4222235612430028,0.4222235612631043,0.4222235612698048
3,5,2,0.0,0.544416896265332,0.1025339144141694,0.0,0.9323103807239886,0.4222489647739442,2.131291398860323e-08,3.603578924343022e-08,0.0006341341533353,0.0,4.35596678456069e-06,0.0,0.0,0.0,0.2205052366649188,0.0,0.0,0.0,0.2114252567176268,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.2018285650704991,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.1976382860215683,0.4999999999999999,0.2061611374407583,7.325014566160648e-08,0.3409563409563409,0.4,0.7308413255804963,0.8752776899437436,0.981192402426045,0.1553951067264156,0.306706963719116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5323384681616126e-08,0.5005962731941942,0.0444446802551011,0.4222231153484757,3.2334929229974424e-12,0.1555562686126648,0.0444446803824102,0.066667020446923,0.0666670205585976,0.0888893607124501,0.1333339283538381,0.0667570152741191,0.0668282391254736,0.0666670203821517,0.0906327521591166,0.1111115881486153,0.1253875487885885,0.1111125673409481,0.091073164861538,0.111636602936372,0.0447138806310295,0.1128757036668779,0.1133778897849922,0.111370700002289,0.1133179266800846,0.1308057544630821,0.1314906897473639,0.1566549541190216,0.1232462060849297,0.2767455960662764,0.292669102586034,0.2828265242209813,0.4811450730227951
3,5,3,0.0,0.7275478312922816,0.3160999237943602,0.0,0.915270559950055,0.4222489966632324,6.036422099834958e-09,7.282374587366553e-08,0.0052351719329191,0.0,0.0006693803226502,0.0,0.0,0.0,0.3165650819273052,0.0,0.0,0.0,0.3233533716983889,0.463536945169551,0.463536945169551,0.463536945169551,0.2949320651912683,0.8702695254918162,0.8702695254918162,0.8702695254918162,0.3143335169178467,0.7499999999999999,0.2227488151658768,8.483635610782967e-09,0.3430353430353429,0.4,0.9686227853439152,0.7965451812520583,0.7594419261380655,0.4171396354649008,0.3391793797029648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2050084864301166e-08,0.4728754574263423,0.1555562864895421,0.2222231762493272,0.0666670204067201,0.0444446802551011,0.0445407424886647,0.0639359276065755,0.0222223402173902,0.0222223401280505,0.0222796074650709,0.1333339282756659,0.1334187070682609,0.2222231762314593,0.0669838531036852,0.1555816370585818,0.2374469029292158,0.2503432198654394,0.2450163984897238,0.1556769386113592,0.2444786640937801,0.2444461529196274,0.15911379575495,0.2444450762911658,0.2444450718554489,0.2444450668948611,0.2444450665419692,0.2666674053936953,0.2666674053936953,0.2666674053936953,0.2666674053936953,0.2666674053936953,0.2666674053936953
3,5,4,0.0,0.9817680102940912,0.958457025952766,1.0,0.8482985416557328,0.4222493068382216,1.1457391515270226e-08,2.8241827126924005e-07,0.0107740142203848,0.0,0.0001609833387917,0.0,0.0,0.0,0.4344915959967922,0.0,0.0,0.0,0.3930255281581818,0.1638282284680228,0.1638282284680228,0.1638282284680228,0.4125141750261751,0.383135315025469,0.383135315025469,0.383135315025469,0.3774185260626027,0.6131471927654583,0.2938388625592417,6.454838922129512e-08,0.3471933471933471,0.8,0.7748941701002685,0.7912806405612596,0.8924909096760902,0.2810574184701614,0.6897281809694341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0317434603882177e-07,0.8555241319910412,0.1112124454592013,0.1555562683937825,0.2000008600675543,0.1555562697897156,0.2222227258007081,0.2446360301176472,0.0673385735975451,0.1474514205044365,0.2444451066309337,0.2677822323377722,0.2000008361133427,0.2444450678061262,0.2666674054450656,0.3333343133006104,0.2516184540690219,0.2666924738792793,0.2699993107651388,0.3265875420316156,0.3117281139633385,0.3334756126909023,0.3366208403809076,0.3128278748518679,0.3338125552310418,0.3509459177369486,0.4000012211159524,0.4000012211159524,0.378078102884523,0.4184768577616097,0.4443184409096272,0.5209209137301252,0.8262003763963213
3,5,5,0.0,0.8648586289714488,0.6423720541434254,1.0,0.9212352043095796,0.4222490627078641,1.8177162238663718e-09,1.8220305625615565e-07,0.0441268457925935,0.0,0.0024707431055478,0.0,0.0,0.0,0.4075412257853119,0.0,0.0,0.0,0.3719330161803748,0.8660412982766514,0.8660412982766514,0.8660412982766514,0.3914559584441924,0.8837074470761137,0.8837074470761137,0.8837074470761137,0.3623208305111801,0.5565735963827293,0.2701421800947868,6.924436679060307e-09,0.3846153846153847,0.4,0.7906060796731196,0.5140622880575645,0.6479362815215345,0.6421975580801231,0.5985261629942549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0316582797034206e-07,0.1117573258409665,0.1335890631539729,0.1392111957400131,0.2227898589001425,0.3777788813618951,0.0888893632496981,0.4222231153484757,0.2222227441823548,0.2444450657446122,0.3510806103434997,0.3893401509016736,0.4093981277425434,0.2890495339217989,0.4093981277425434,0.4092920884536565,0.3397850827833703,0.3350357872310799,0.3335796740163247,0.3334749796721047,0.3333512992175377,0.3333364674889002,0.3333354041765234,0.3333345095956029,0.3333344299246769,0.3333343197219026,0.3333343183862738,0.6888894967539042,0.6888894967539042,0.6888894967539042,0.6888894967539042,0.6888894967539042,0.6888894967539042
3,5,6,0.0,0.36782361642746,0.2111771368518667,0.0,0.9167209235307608,0.4222489926512413,1.8491749942066243e-08,2.939501467156836e-08,0.0005910087843224,0.0,0.0001448834153581,0.0,0.0,0.0,0.5791295128976995,0.0,0.0,0.0,0.4796790711004283,0.0,0.0,0.0,0.5726845776219223,0.0,0.0,0.0,0.4845432644818802,0.7499999999999999,0.1919431279620853,2.4624265898109032e-08,0.3555093555093555,0.4,0.2777615352627137,0.3720855111103955,0.3625970608258234,0.5559411686841754,0.4584946190054086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.323068805951621e-08,1.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
3,5,7,0.0,0.6341887350168595,0.2115810141598727,0.0,0.9921721861171806,0.4222489401653681,1.1252175652179814e-08,9.01549653293003e-08,0.0034325963554318,0.0,0.000165686015402,0.0,0.0,0.0,0.2277201423230729,0.0,0.0,0.0,0.1997082428410923,0.4443733287506068,0.4443733287506068,0.4443733287506068,0.2041505426674499,0.5313590948200662,0.5313590948200662,0.5313590948200662,0.1663148254335049,0.5565735963827291,0.2464454976303317,7.143904217365429e-08,0.3742203742203742,0.2,0.455460389071132,0.7858511811951083,0.5782613790716269,0.2662059244948629,0.1089890466340273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.690495257994923e-08,0.4495263890003551,0.0666670206166685,0.066742841452091,0.155556268369214,0.0229642409687228,0.133333928244397,0.0460609053610904,0.0528075352812521,0.0666671441131926,0.0444446809050476,0.0888893608933631,0.0669524753936885,0.0666670204223546,0.0888893605092023,0.155556268369214,0.1341326564016489,0.1124114696568538,0.1347033603604318,0.0458030822618687,0.1333577264688504,0.1333400842712966,0.1333340227792184,0.1333339779865179,0.1333339324299627,0.1333339301652009,0.1333339296380966,0.155556268369214,0.155556268369214,0.155556268369214,0.155556268369214,0.155556268369214,0.155556268369214
3,5,8,0.0,0.9576864265057906,0.9113321657461676,1.0,0.9705483350594196,0.4222488762100026,2.8073142853512056e-08,5.18799767451062e-08,0.0007011282406859,0.0,0.0001901018421745,0.0,0.0,0.0,0.3315212321082962,0.0,0.0,0.0,0.3339801265824729,0.3444501988767383,0.3444501988767383,0.3444501988767383,0.3066907347753639,0.7666379991456789,0.7666379991456789,0.7666379991456789,0.321505341929589,0.5565735963827291,0.2156398104265403,7.664538390109909e-09,0.2474012474012474,0.8,0.7636961808777678,0.5610951266222775,0.7427084658682013,0.5678764689050189,0.5505488255346238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6081622377612334e-08,0.7845911264380261,0.0222223401280505,0.4000012211159524,0.1555562696802744,0.1111115881262803,0.4222231153484757,0.333334313258174,0.1555562685344926,0.2888897455207459,0.3555566533874581,0.4222231101578382,0.4222231153484757,0.289280847890065,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.295330712399614,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.3110078186176759,0.4444454502781883,0.4444454502781883,0.4849116943607781,0.4874006533042103,0.495412498101544,0.7487447026747996
3,5,9,0.0,0.7254543364020074,0.3276687753578579,0.0,0.8305938054994921,0.4222490972191307,1.2618028442351373e-07,2.2504218478275137e-07,0.0006667452027881,0.0,4.7811108969724086e-05,0.0,0.0,0.0,0.3284322341451622,0.0,0.0,0.0,0.3082295082971181,0.362925994213306,0.362925994213306,0.362925994213306,0.304020670349965,0.6150084151252999,0.6150084151252999,0.6150084151252999,0.2891292584377098,0.25,0.2772511848341232,5.162312415535979e-07,0.4449064449064448,0.0,0.5440897760072976,0.352398824675459,0.7938705471076923,0.4704212479073281,0.6245362982279362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.822781280549845e-07,0.5258141313715949,0.2666674054405986,0.1555562683714475,0.2666674054674006,0.155556268382615,0.1333339298480449,0.1673854046015254,0.133333928244397,0.2892858692980927,0.1555562695082954,0.3018340633802772,0.32500341007701,0.1908052989975311,0.311781817186159,0.2880530511642969,0.2575776904712585,0.4222231153484757,0.4021718812306601,0.3751141618583518,0.4222231153484757,0.35790644840105,0.4222231154199475,0.4222231153484757,0.4222231153484757,0.4222231154199475,0.488889922873285,0.6888894967539042,0.6888894967539042,0.6888894967539042,0.6888894967539042,0.6888894967561376,0.6888894967896401
3,5,10,0.0,0.8450206704792329,0.6131187486641131,1.0,0.9915145115389474,0.4222489744857393,3.98252981168349e-08,1.3988936319606582e-07,0.0014336591509123,0.0,0.0008178838696005,0.0,0.0,0.0,0.2214420791655276,0.0,0.0,0.0,0.2083913424651259,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.2069045555847449,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.1956455666020592,0.5565735963827291,0.2511848341232229,5.136062681275943e-08,0.3908523908523909,0.2,0.7456839116143174,0.8830360781478648,0.9822486607116182,0.1569972495943694,0.5082521861685825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3402820028312293e-07,0.4884050971452467,0.0666670203821517,0.1111115881285138,0.2222227251395941,0.2222227251395941,0.2222227251395941,0.155556268373681,0.1333339283136352,0.155556268373681,0.2222227251395941,0.2000008823466462,0.2222227251395941,0.2222227251395941,0.2222227251395941,0.1657133763114004,0.19026244476576,0.0757713738338546,0.0274275851290752,0.0357210995895714,0.0241897699129845,0.0249344339417614,0.0231257053627639,0.022258817675179,0.022258817675179,0.0222251344242446,0.0222225980786152,0.2222227251395941,0.2222227251395941,0.2222227251395941,0.2222227251395941,0.2222227251395941,0.2222227251395941
3,5,11,0.0,0.7332052375506055,0.2678932509854534,1.0,0.9033524998681536,0.4222489737196118,5.2456415395029584e-08,8.965388806643804e-08,0.0006362813922359,0.0,7.01243929882869e-05,0.0,0.0,0.0,0.3113949572189377,0.0,0.0,0.0,0.2777379060592725,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.3040063730783972,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.2693094770735412,0.7499999999999999,0.2203791469194312,6.618482596713088e-08,0.3451143451143451,0.8,0.9759469491831017,0.6777849815824553,0.8417626986568613,0.5835010624124237,0.7111995859181031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938922249494506e-08,0.0936008778618235,0.0222223421404277,0.1582548407574792,0.2125945363184074,0.0222223495087208,0.2888897455721162,0.3333343230051371,0.2888904184699301,0.0444446852670592,0.3697029416898266,0.2888896330197073,0.2222231762381598,0.1943760641975479,0.4000803396992087,0.4008983221758052,0.2683887573575757,0.2461752077695351,0.2450643102162581,0.2446253999331558,0.244529663622047,0.2444840166595701,0.2444548695099202,0.2444463221335182,0.2444465311772884,0.2444451627139409,0.2444451188838758,0.4444454502781883,0.4444454502781883,0.4444454502781883,0.4444454502781883,0.4444454502781883,0.4444454502781883
3,5,12,0.0,0.9585974491336338,0.9041941591688936,1.0,0.9247328222288786,0.422249255709935,7.395904967436164e-08,4.531307544378945e-07,0.0025852707749772,0.0,0.000227188866674,0.0,0.0,0.0,0.2178723605843607,0.0,0.0,0.0,0.202320994898608,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.2014706308837708,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.185629488266463,0.5565735963827291,0.2985781990521328,1.959212612213588e-08,0.3347193347193347,0.8,0.775116334431496,0.9612654766062704,0.9972113779424772,0.0520148018621051,0.8186388345918527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058389393894032e-07,0.5159658503644877,0.0666670203866187,0.1111115881195799,0.1555562687198725,0.0888893605605726,0.22302923534903,0.2325712879812317,0.1625161073451256,0.133333928702263,0.2444455164299817,0.2888900853042577,0.2444455163585099,0.2986264328450044,0.3333343132693415,0.2888901018522068,0.2012161707526578,0.4146229256898505,0.4146229256898505,0.2227016773051406,0.4146229256898505,0.401254837381736,0.4146229256898505,0.4146229256898505,0.4146229256898505,0.3613619002063176,0.5555560196046059,0.5555560196046059,0.5555560196046059,0.5562521254267889,0.5960803924936038,0.6044391078366622,0.9900741014338398
3,5,13,0.0,0.7970836150672345,0.5413528491983572,1.0,0.9979421742031712,0.422248997735814,1.8687138005762952e-08,1.011609702026601e-07,0.0022785447468063,0.0,1.2360128520326971e-05,0.0,0.0,0.0,0.3785772734047478,0.0,0.0,0.0,0.35317920308848,0.399315045742088,0.399315045742088,0.399315045742088,0.3564697083312784,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.3374883435024811,0.8065735963827291,0.2440758293838862,5.269664119954509e-08,0.3492723492723493,0.2,0.7515383125535438,0.674030135632445,0.6008654263813819,0.3808052049963385,0.505180302981398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.381219731411413e-08,0.5500209404288361,0.0235247605504353,0.2000008361133427,0.1333339282935338,0.1333339282644984,0.2000008361133427,0.2000008361044087,0.1341053254748401,0.0894504455733535,0.0444446805119528,0.2000008361133427,0.1333913053173916,0.15555626854566,0.2000008361044087,0.2000008361044087,0.167247593319669,0.1444610295728415,0.1258474588769223,0.1196548535812559,0.1145842254445703,0.1116997133030608,0.1112404802891726,0.1111316253116964,0.1111243575815623,0.1111122420885412,0.1111119921093128,0.2000008361044087,0.2000008361044087,0.2000008361044087,0.2000008361044087,0.2000008361044087,0.2000008361133427
3,5,14,0.0,0.8621321665257002,0.6985045401587624,1.0,0.929090297713356,0.4222490005965326,8.089880757979027e-08,6.151210271600664e-08,0.000216024838823,0.0,0.0002326484018516,0.0,0.0,0.0,0.4434284937983668,0.0,0.0,0.0,0.401939405865956,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.4242791919508244,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.3911341234548074,0.3631471927654583,0.2298578199052132,4.4111420011089016e-08,0.3471933471933471,0.6,0.4027574196184672,0.3634689117158012,0.422356139255707,0.6385165273858643,0.2466551263418673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42315877567899e-08,0.210761555477112,0.0681911802152388,0.0666670204245881,0.1555562684250514,0.1778230527808733,0.2222231762917636,0.2222227252199999,0.1333340609362115,0.4000561470533061,0.3777775236304811,0.2334823120909943,0.3111119731378239,0.2444450654274562,0.3777775236282476,0.4222231153484757,0.1184792434718424,0.4222231153484757,0.4222231153484757,0.0679461032424654,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231155740585,0.4026965110625106,0.4222231155740585,0.4666667717470861,0.4668082770743595,0.4731854950443133,0.4905859328402715,0.4857510174021542,0.4962605759951803,0.5968781676261259
3,5,15,0.0,0.890709059875705,0.7040186501528956,1.0,0.9400703230686188,0.4222492187151372,1.722876898738028e-07,3.560014430026161e-07,0.0007911497172411,0.0,0.0008117435431092,0.0,0.0,0.0,0.4566264981111072,0.0,0.0,0.0,0.4052630117325843,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.4366372430216941,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.3939368243597651,0.5565735963827291,0.3033175355450239,1.726385071545331e-08,0.4116424116424116,0.4,0.5947086000596788,0.7528922254589103,0.7843632101117404,0.3686139694502065,0.6232045315952414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.401657731068797e-07,0.321051821303663,0.1582153653737131,0.044444680295304,0.4009384372498124,0.0224461044055689,0.1333339308933196,0.2444453339290414,0.1777784962878137,0.1111117751210083,0.0666677150743895,0.3111119734259445,0.3389094111969498,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.4222231153484757,0.5777792672780032,0.8222233124761613,0.8222233124761613,0.8222233124761613,0.8222233124761613,0.8222233124761613,0.8222233124761613
3,5,16,0.0,0.9792799547274676,0.9514639454277588,1.0,0.9964516245631092,0.4222488645744968,2.221467448584243e-08,3.809735937176582e-07,0.007456920171714,0.0,0.0001512548217564,0.0,0.0,0.0,0.372806545755209,0.0,0.0,0.0,0.3652793082984113,0.4234906105285629,0.4234906105285629,0.4234906105285629,0.351015357397655,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.3531479333179451,0.6131471927654585,0.2843601895734597,1.5202346558763284e-08,0.3284823284823285,0.8,0.8328825797898061,0.789860974711937,0.8367139881994846,0.4007874093887208,0.5501928979670543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233417122779706e-07,0.7609877121917483,0.1555562686372332,0.0222223425781923,0.0444482042244991,0.2444450655100954,0.2000008364394327,0.2888896330174738,0.2000008429880339,0.2888909149039351,0.1777786150984697,0.4222231153484757,0.4222231153484757,0.0222223483897409,0.4222231153484757,0.4222231153484757,0.4002504349687846,0.4133954247321493,0.4006300324083425,0.4000762104085587,0.4000079724312537,0.4000568201811696,0.4000014883109442,0.400001114882095,0.4000007826276877,0.4000007785381622,0.6159136654778529,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3,5,17,0.0,0.6840277691930889,0.2312495687799697,0.0,0.8264601541878742,0.4222490025672053,3.076393574273676e-08,6.113633928320083e-08,0.0007619283902071,0.0,0.0006357178266921,0.0,0.0,0.0,0.3191385180536571,0.0,0.0,0.0,0.29096453950549,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.2930669451390661,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.2661198587534203,0.5565735963827291,0.2369668246445497,5.136062681275943e-08,0.3721413721413721,0.4,0.5386745821784132,0.7330385411068154,0.645398635861602,0.3287495434477196,0.719128863114821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.685093882614545e-08,0.7027868645801991,0.0888893948178871,0.0922893683385341,0.0666672568420475,0.1333339319162593,0.0888893609760023,0.0688353444843778,0.1333339282466304,0.0446987999662048,0.1333339319162593,0.118817559426983,0.1333339319162593,0.1333339285034822,0.1333339319162593,0.1333339282488639,0.1333339282421635,0.0752469086930717,0.0684845232760666,0.0667286337256403,0.0656113214623134,0.0638962900622893,0.0628762651860334,0.0582418435664248,0.0469491259615083,0.0444612655459358,0.0444612655459358,0.1333339282421635,0.1333339282466304,0.1333339282421635,0.1333339287424659,0.1333339285235836,0.1333339319162593
3,5,18,0.0,0.5730449966372169,0.1400415133994103,0.0,0.9969089626877928,0.4222490326772219,1.2617317026739918e-07,1.001738703495126e-07,0.0002298945961237,0.0,2.7951959709248456e-05,0.0,0.0,0.0,0.093252892652711,0.0,0.0,0.0,0.0887222016032419,0.5014119966313295,0.5014119966313295,0.5014119966313295,0.0722868041527374,0.7452720566763436,0.7452720566763436,0.7452720566763436,0.0691584593593914,0.3631471927654583,0.2203791469194312,1.608126091141199e-07,0.3534303534303533,0.4,0.7789590768229462,1.0,1.0,0.0,0.5367650464853964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104401967955753e-07,0.4954273391003037,0.258796646332954,0.2995408978851316,0.2447560329050007,0.0444446807866724,0.0666670204223546,0.1413244471197306,0.3361548298662471,0.2682473086605153,0.4222231153484757,0.4222231153484757,0.2452835944576313,0.4222231153484757,0.3147717080967594,0.1570113688691412,0.2414933121455687,0.1531659423538624,0.1366289099553025,0.1337402444371553,0.1333863983714091,0.1333474832481753,0.1333375499961152,0.1333346273299154,0.133334115375368,0.1333339608846625,0.1333339333367608,0.4888891117423606,0.4888891117423606,0.4888891117423606,0.4888891117423606,0.4888891117423606,0.4888891117423606
3,5,19,0.0,0.942477113298876,0.8796234987759448,1.0,0.9806997362094132,0.422248968952329,1.3161555600991506e-08,6.0649460632176e-08,0.0019277493135924,0.0,0.0016402315115719,0.0,0.0,0.0,0.3423057248813174,0.0,0.0,0.0,0.3156636044066477,1.0,1.0,1.0,0.3347957842402727,1.0,1.0,1.0,0.3116974321480693,0.7499999999999999,0.2274881516587678,4.7613545981663814e-08,0.3409563409563409,0.8,0.9878635670606504,0.7239885149332053,0.8882512544431281,0.5146193060449658,0.5448764614728558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5018380994757424e-08,0.0,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0222323995679939,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0222223402352582,0.0001498313409583,0.0222223401280505,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0235559210711132,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011,0.0444446802551011
4,1,0,0.0,0.8842662441871754,0.6876492315512396,1.0,0.7652993920150487,0.422248359101635,5.3255381652002217e-08,5.04979772292281e-07,0.0040675577473602,0.0,0.0002737131053325,0.0,0.0,0.0,0.1738009155518124,0.0,0.0,0.0,0.1634399802512147,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.1436521019845201,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.1346069729514487,0.3065735963827292,0.3175355450236968,6.790638232641649e-08,0.424116424116424,0.0,0.7789590768229462,1.0,1.0,0.0,0.7830522867736307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006602822831828e-07,0.637275428019846,0.1170652948569236,0.1114488500032494,0.0894331250452304,0.1039963914964769,0.1061152148210254,0.0176824008125937,0.0884100251209444,0.1060919987261495,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559552631002,0.1414559525333811,0.1414559552631002,0.1414559525013922,0.154061699778348,0.2652296698624656,0.2652296698624656,0.2652296698624656,0.2652296698624656,0.2652296698624656,0.2652296698624656
