fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,500,550,600,650,700,750,800,850,900,950,1000
8,3,3,0.25,0.5829885392693633,0.2430864677162157,0.625,0.5235726058282554,0.0002177700066333,6.4158870670735805e-06,1.2309214485590311e-05,0.000138936624085,0.7811523052972691,0.871956873461322,0.0008440678489876,0.9985926458364662,0.1224140390925953,0.2245113576333861,0.0373472111577002,0.4379202772963606,0.3208545472696416,0.0276656549166153,0.5331301821274184,0.0749721293199554,0.2233528737040565,0.0085177939985217,0.0107033956955242,0.013923593663717,0.0339006554103111,0.0011059469743844,0.001180052817462,0.0015101112879878,0.00374149131017,0.481850957297376,0.4962989021740756,0.4653412494557513,0.5717485972898879,0.584600884608275,0.6378296046632812,0.6216812382005468,0.6257121610101039,0.703580501364805,0.4858757062146891,6.883951657941848e-05,0.4771428571428571,0.7022900763358779,0.9512582159309512,0.9579216374824367,0.9928520145173356,0.0803724081063447,0.7941673460750962,0.0008142531182879,0.1314281451539518,0.0937839653805618,0.5338006166286847,0.676667388018929,0.1355157496408291,0.4924355346511464,0.9999999999992474,3.137822672042509e-08,5.536524173117836e-08,7.076279923804677e-06,0.0072196521839799,8.50086379343379e-06,0.0072515653660427,4.013616676884781e-06,0.0076771706777208,1e-12,1e-12,1.6437842799485237e-12,1e-12,1.6437842799485237e-12,1.6437842799485237e-12,1e-12,6.204665263342728e-05,0.0015156311435941,0.0021699935589276,0.0024932228761908
8,3,4,0.25,0.7344577514854728,0.4987796639370263,0.5,0.5009695504698689,0.0002219510351929,9.434863918666123e-07,1.7441051535350736e-05,0.0014255668070814,0.927940056858425,0.9098009838645794,0.0012466761509656,0.9998634927474505,0.1901840490797547,0.112255678816693,0.1077634799711647,0.4344540727902947,0.3819506838374762,0.0220039065185028,0.5125788392034584,0.1105072463768116,0.1554517541921932,0.0041860307352282,0.005627914718617,0.0073792090808527,0.0238427579679255,0.0008911973680556,0.0010904855191095,0.0013259194464833,0.004049226990775,0.5010950588914476,0.5175852953318911,0.4903618920424223,0.6002285158381162,0.6036525774605003,0.6588388367778044,0.6466213164568516,0.6590784957537764,0.7727576889163671,0.4548022598870057,7.242021922905142e-05,0.4742857142857142,0.7748091603053433,0.9252907580587276,0.9380921641504224,0.9837167564969208,0.0948858552229628,0.8804211177441121,0.0002433530349294,0.148463409758336,0.1000804853716243,0.2887126653196162,0.6117226292842206,0.0585732552180346,0.4615491773142468,0.9999999999993204,3.150486233291275e-08,5.574580547313716e-08,2.7857983574140805e-06,0.0032740442582362,2.931566936469618e-06,0.0030231312158158,9.208952978365624e-07,0.0032659686122211,1e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,1.6437842799485237e-12,1e-12,2.2336438828614796e-09,6.131569866142525e-06,0.0001974035464341,0.0002825940774791
8,3,5,0.25,0.5779913702897322,0.248637723792894,0.375,0.5283352339266848,0.0002238079585317,2.574531904389904e-07,1.6753665183808616e-05,0.0050436172282428,0.6901810606801847,0.8572739341437169,0.0011515850679522,0.9993119985368584,0.172349835925239,0.370443740095087,0.0260082720583558,0.4309878682842288,0.3310372366976141,0.0261529771390601,0.3762313089079442,0.1105072463768116,0.1198796751643365,0.0095444260801102,0.0154457390324585,0.0179853336116249,0.0348589579273846,0.0013059190227785,0.0018299046763699,0.0019016942856115,0.0037830708337066,0.4779550043991462,0.4947160810745006,0.4624858619044878,0.5651353825488542,0.5846433877569186,0.6397725091142428,0.6226551554545928,0.6246440327407198,0.7648874366947357,0.4745762711864404,0.0001202486100869,0.5057142857142857,0.8053435114503817,0.923034250829348,0.9367007170233276,0.97938064627498,0.1011814252682899,0.8320313916382424,0.0008154761484427,0.1993426687358212,0.1314516703702221,0.4681377076384381,0.7206131336234943,0.1642419986778722,0.535783595795978,0.9999999999992434,2.3733746645981112e-08,4.153983553985313e-08,1.4321676345180109e-05,0.013405425693514,1.6039123284601884e-05,0.0108315767841771,8.634562363882338e-06,0.0116253560990972,1e-12,1e-12,1.6437842799485237e-12,1.6437842799485237e-12,1e-12,1e-12,1.6437842799485237e-12,1.3705881049536097e-07,0.0004194279115607,0.0008147541983561,0.0010477226219898
8,3,6,0.25,0.5345298744607268,0.1836860978264865,0.875,0.6514328073197344,0.0002383483639263,1.397434940715086e-05,1.938559178410024e-05,9.767088642915412e-05,0.8846296187789888,0.9359596758261508,0.0004311760065466,0.9995151938163496,0.1152803538307891,0.1324617010036978,0.0650139287100429,0.4275216637781629,0.0917440351402616,0.1041255227803787,0.4548224789171569,0.0960841694537346,0.1586718091481489,0.00542921451991,0.0082005935365911,0.0092596902257831,0.0192430754691204,0.0007060189930823,0.0008723707374728,0.000932583528194,0.0020186750742308,0.4504670802677398,0.4623585760393827,0.4224247948132233,0.5155997976188054,0.573820998025973,0.6265966670958698,0.606635546045676,0.601125126984543,0.7624085888556317,0.4830508474576271,0.0001714881928704,0.5028571428571428,0.7519083969465647,0.9170378017131604,0.954675272402145,0.9909715032127032,0.0580312790884051,0.8458628484744487,0.0007344973156393,0.1584756154831123,0.1079172119830061,0.5327703174712155,0.7438889487161302,0.0154559428476203,0.4223121766374162,0.9999999999992542,2.5593308613536568e-08,4.376745715602972e-08,1.8063487850185416e-05,0.0125715251258759,1.812978751408384e-05,0.0086804369310245,5.736318865813351e-06,0.0078773432586297,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,6.557330805627961e-06,0.0003237415960845,0.0013319596417454,0.0014293772405771
8,3,7,0.25,0.5546443554554258,0.2110504619437898,0.875,0.5769101436684884,0.000227757165172,2.7853629771307886e-05,2.3751267314167536e-05,5.615957804699568e-05,0.7657311456098429,0.9262490833321976,0.0011876404019487,0.9995144374900516,0.0938792980453702,0.1638932910723718,0.0454656871934725,0.4205892547660312,0.0713786562843166,0.130040694317804,0.3353412231592376,0.0629877369007804,0.1755750144108405,0.0004678252293953,0.0006595269173936,0.000981989592309,0.0025135466310178,5.2403913789564246e-05,6.31944787530938e-05,8.167006383901846e-05,0.0002196094555202,0.4424116379002571,0.4516324844274857,0.4093913457586981,0.4962334371245235,0.555123063726682,0.6054116065062705,0.5805818446376603,0.5614119479807305,0.4744977943779281,0.4915254237288136,6.883951657941848e-05,0.5857142857142856,0.7671755725190839,0.9003029768960898,0.9188724900503242,0.9763381434446,0.0911372138271764,0.8213923309833239,5.121985089045611e-05,0.115483782882684,0.0864413723373376,0.1959692888502119,0.3817195531598238,0.0690990465123097,0.3825602908808073,0.99999999999941,3.2932856162723766e-08,5.793813232427655e-08,9.753217144456532e-08,0.0003882342659647,1.423836885234087e-07,0.0003969702556449,7.607869785207908e-08,0.0004781040160733,1.6437842799485237e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,1e-12,1.6437842799485237e-12,9.467191072443812e-10,5.707537474468831e-07,1.6232596077492974e-05,2.5657805234477497e-05
8,3,8,0.25,0.5339875155370413,0.1828100184578318,0.75,0.5733235895567214,0.0002313774260243,1.0809607072506035e-05,1.6572550452006692e-05,0.0001090026074678,0.8340167178558842,0.9056379211494672,0.0007723312084371,0.999798592200712,0.1652161506634329,0.2020602218700475,0.0522606486444194,0.4760485268630848,0.1706598782070481,0.0616203742809977,0.3201048827156119,0.0569955406911928,0.1829836190285608,0.0051477344322921,0.0071540734893012,0.0105946412819496,0.0226121370064784,0.0005893457237467,0.0007112029222232,0.0010084813644786,0.0021618218040681,0.4675112375530517,0.4805934429226788,0.4468824996037692,0.5456821702852278,0.5728579065192805,0.6253306812942963,0.6065720692763078,0.6012162273131065,0.7881881516187904,0.4999999999999999,0.0001714881928704,0.5085714285714286,0.7251908396946565,0.9166784340869772,0.9252795909657412,0.9872952976044548,0.0992922994923852,0.8370625424358296,0.000424253141228,0.1421394807900098,0.1047472868208266,0.476214598141922,0.7604092008928898,0.185596039879902,0.5505994386506106,0.9999999999992818,3.1439749190965535e-08,5.45880552849355e-08,2.528346146275592e-06,0.0053798441545098,4.845689106660088e-06,0.0053279766999743,3.356883333968811e-06,0.0056197986583761,1.6437842799485237e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,2.5091835546794473e-09,8.927135570146013e-05,0.0003282472735883,0.0003768174408192
8,3,9,0.25,0.7537225199347434,0.5526545214804253,0.375,0.4979140783823614,0.0002271854179957,2.4544275632636416e-05,2.524613762127074e-05,6.981848819776706e-05,0.8688198482651184,0.8754047616174505,0.0116062102266644,0.9998714516376896,0.1117135111998859,0.2604331748547279,0.0292148006186262,0.4101906412478336,0.1935709294199859,0.0464267078899882,0.5329884487279428,0.1495958751393535,0.1220886784693516,0.0048639424939598,0.0077989559520583,0.0110589936726834,0.0260380304430605,0.0008542714709544,0.0011689107827348,0.001581323208298,0.0037930473942702,0.485964247116418,0.5017320473233424,0.4721305290902072,0.5772320253937998,0.5949149153373539,0.6497826344509559,0.6362784428972237,0.6443743045529685,0.7805176225085678,0.4604519774011298,0.0001086515733483,0.497142857142857,0.7786259541984732,0.8987445156530846,0.9451604578992384,0.9854404042273734,0.0834802878059334,0.8904544608016298,0.0003768841907375,0.2143251604792255,0.1343876336253728,0.3744024264840239,0.5554548532287366,0.1283113544353893,0.5023096422201223,0.9999999999992892,3.112520037518151e-08,5.394951589286663e-08,1.6081362742390947e-06,0.0066001935336068,2.19503913986384e-06,0.0054041731276085,2.299046260548085e-06,0.0052088203767596,1e-12,1.6437842799485237e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.966974411850718e-11,1.640665280136134e-06,1.9179897807898227e-05,4.5493151693476925e-05
8,3,10,0.25,0.6706742932796395,0.4004124739230661,0.625,0.55797753460756,0.0002240070860082,5.466541098452238e-06,3.006982642996275e-05,0.0004171272160886,0.8361693735473273,0.9366460277096113,0.0023535141091504,0.999722690734017,0.1259808817234985,0.2559429477020601,0.0325135520272844,0.3997920277296362,0.1299291204951583,0.0691679253376025,0.2830415987527461,0.0142837235228539,0.3783450602625317,0.0045777408462452,0.0052937319345063,0.0067644651037007,0.0090896874882398,0.0004026423088592,0.0004369346876124,0.0005252351898889,0.0005779044446862,0.4418424321719068,0.4509422953656825,0.4092733979976201,0.4943232018595129,0.5546929836960968,0.6050542173796446,0.5805728240023865,0.5589834855657174,0.658332318089205,0.4604519774011298,5.6201734363743365e-05,0.497142857142857,0.6984732824427482,0.940087757441896,0.9240299111265148,0.986748005005101,0.0997516341487963,0.8589989299178783,0.000571588170485,0.1186628844857857,0.0924910867879428,0.9691459755037816,0.5924106502183633,0.0223119926021223,0.4217492328087104,0.999999999999266,3.001989586568429e-08,5.2914100892631886e-08,6.224058643038804e-06,0.008445983122,6.930365837586406e-06,0.0057869560021721,1.9715300868698687e-06,0.0051268361704806,1e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,7.021131670646996e-06,0.0003881708965569,0.0060848582250955,0.0136526690618205,0.0138885845283833,0.0144864439526386
8,3,11,0.25,0.6794328551721088,0.4231088278531599,0.625,0.4740237873921568,0.0002090248816395,2.4943836376286425e-06,1.000913921407835e-05,0.0003015741227472,0.7422397925975807,0.9018328700643776,0.0021043668893283,0.9996301834647296,0.1509487801398203,0.0493924986793449,0.2003965272678648,0.4517850953206239,0.3895877009084556,0.0224395847657773,0.5400751187017221,0.1424888517279822,0.1292337043066951,0.003713529019933,0.0056470866878376,0.0084637049301748,0.0412882138372016,0.0005792355162591,0.0007661460335293,0.0010711014089085,0.0046474010416135,0.5061511150681297,0.5235197367251583,0.4982190701406203,0.6173188174392801,0.5959362262692959,0.6505109982831941,0.6368120054497569,0.6497539037361755,0.7922552539568527,0.4406779661016949,8.870496477958933e-05,0.4685714285714284,0.7404580152671756,0.9122600775319608,0.9269253329292756,0.9751629342473468,0.1005266678426229,0.8236766249034113,0.0003048265789781,0.1063507129061179,0.0745622743047289,0.5056651730669309,0.7556180241709379,0.1314815751202895,0.5163763104058057,0.9999999999993134,3.037964753496734e-08,5.2587440148387163e-08,1.590366517684354e-06,0.003522651484753,1.8674733480912828e-06,0.0025477928932674,2.388708470723958e-06,0.0033875908013479,1e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,1.6437842799485237e-12,1.6437842799485237e-12,3.1420455437368444e-06,0.0002723793222682,0.0011984874116173,0.0011984874116173
8,3,12,0.25,0.7783450239342993,0.5898542524678749,0.5,0.5580186505255442,0.0002293307520634,6.436200231762751e-06,2.108939336614312e-05,0.0002444090141813,0.8918042709583172,0.929342595961226,0.0103756184310802,0.9998133664010852,0.1545156227707235,0.4669836238774432,0.0170667959776675,0.4205892547660312,0.3946790456224417,0.0202931356991679,0.3461129615193822,0.1282748049052398,0.0977285636817883,0.0086868467664625,0.0145467600355968,0.0200984742162455,0.0345623683543159,0.001448690358133,0.0022394027840292,0.0026996770433371,0.0045508136832293,0.5041390606153842,0.5232261581769195,0.4991261117991326,0.606417020427058,0.5992985675790328,0.6556983340257418,0.643412180002761,0.651325502181384,0.7715671776284018,0.4491525423728814,8.431908881168976e-05,0.4914285714285714,0.7366412213740456,0.950906231155378,0.9658673640503936,0.994974551996784,0.0826670133028437,0.8941517994843866,0.0006940664947551,0.1259770351069535,0.0938373912214896,0.3116558300315203,0.6795789946432298,0.0970981530595074,0.4886575431957886,0.9999999999992558,2.7374974442713423e-08,4.413366187652094e-08,8.252270665899395e-06,0.0085988560393247,1.1589102053483496e-05,0.0078900219761757,5.822073225441656e-06,0.0089669671651685,1.6437842799485237e-12,1.6437842799485237e-12,1e-12,1e-12,1.6437842799485237e-12,1e-12,1e-12,1.9738782238941783e-08,0.0001212816478842,0.0005304666202897,0.0006471109106772
8,3,13,0.25,0.5594681698714138,0.2152607722704476,0.625,0.6326240793414493,0.0002275015944343,3.85977762851144e-05,1.4451845342022117e-05,1.901478588479092e-05,0.8942003053442349,0.9198746272981916,0.0041821470146184,0.999742293779314,0.1188471964616922,0.1885895404120443,0.0448816101158267,0.4136568457538994,0.101926724568234,0.091145174454321,0.3430656934306569,0.042154403567447,0.2403703526814521,0.0007409242146257,0.0011032151209044,0.001282032845101,0.0032293410769275,9.26498713762164e-05,0.0001310619333579,0.0001420847309215,0.0003772794108333,0.4954884018225889,0.510975291380484,0.4815733695755285,0.5834774209044673,0.5894796508344162,0.6430823868817461,0.6268261530505074,0.6270893292925777,0.560414234574912,0.4717514124293783,0.0001143031087945,0.5514285714285714,0.7175572519083968,0.8871975488408003,0.92341322660255,0.9817695040679026,0.0906727406070978,0.8300673442667581,5.2267287034101246e-05,0.1178767850973089,0.0798449478361526,0.4522771846633048,0.4564340600913651,0.1673522963638178,0.3437095286662001,0.9999999999994156,3.03651210854765e-08,5.287233116201432e-08,1.2998960004311577e-07,0.0005573248467273,2.013328418977952e-07,0.0004911122547469,7.50940933508004e-08,0.0004603882845438,0.025306126348397,0.025306126348397,0.025306126348397,0.025306126348397,0.025306126348397,0.025306126348397,0.025306126348397,0.0253103472253922,0.025640299089396,0.0268463935226625,0.0271226091647555
8,3,14,0.25,0.5057366683613146,0.1446504029085343,0.75,0.653810814213186,0.000215214922951,5.136630997679815e-06,1.5562670990885993e-05,0.0002252329691976,0.8613443970572388,0.9184899159316362,0.0004366701697778,0.999718095423222,0.1188471964616922,0.112255678816693,0.0787947617884103,0.4101906412478336,0.2572127383448137,0.0336203982836317,0.361561902062221,0.1638099219620959,0.0802557468980996,0.0055447921892046,0.0088107168602068,0.0133178973265294,0.0421951597520872,0.0006876634793373,0.0010216634429431,0.0013733164479757,0.0044126239913245,0.4868452307878109,0.502872532991823,0.4743875435286676,0.587858002498094,0.5832911240862223,0.6375048509544681,0.6214124284353124,0.6292481283906536,0.7211519156308229,0.463276836158192,9.817297994497272e-05,0.4771428571428571,0.7290076335877862,0.8746264313212958,0.9333378276096868,0.9792784375144676,0.0804297943078016,0.8815741852100033,0.0004963226412274,0.111637237804313,0.0862551521320132,0.232761083988134,0.6018175791930375,0.0587595537219116,0.4588477927813192,0.999999999999276,4.977829125184137e-08,7.893073645574985e-08,5.04710492612813e-06,0.0040958558971625,1.2428711798316196e-05,0.0041355210827024,5.6147185255162776e-06,0.006132929492783,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,4.267567806312329e-06,0.0009343103636689,0.0023556400531773,0.0024100964327847
8,3,15,0.25,0.6646572635451579,0.3888943359838258,0.5,0.4990639814568701,0.0002105346298288,1.4863854839900412e-05,1.983977761732241e-05,9.35966781539979e-05,0.6503377331199885,0.8683417964881827,0.0020192963654903,0.9992527495518138,0.1188471964616922,0.1212361331220285,0.0727412986095313,0.4621837088388215,0.3234002196266347,0.0290707248942756,0.5183190418822194,0.1673634336677815,0.107140327558932,0.0049913203709661,0.0107943114507953,0.0151210349192398,0.0426101772213706,0.0006857100410725,0.0011133961571111,0.0015711053265646,0.0045046289760589,0.5017323562930226,0.5208201482905558,0.4956466491238989,0.6104514102653666,0.5898793617500264,0.6448138343093597,0.6305626722386602,0.6396967854371773,0.777425614983471,0.4265536723163842,7.242021922905142e-05,0.4857142857142856,0.8129770992366412,0.9604206087217892,0.9645486727728736,0.9937387735069378,0.084069915775212,0.8559360414858961,0.0004386484452569,0.1393956770407584,0.1033285456883807,0.1554756985286027,0.5776426649739825,0.0221109262444433,0.434238160489548,0.9999999999992784,3.99129414989016e-08,6.656113859142525e-08,4.377942227881654e-06,0.0054798746076661,6.043855684123026e-06,0.0050244720619759,2.8724378320761345e-06,0.0057916730025551,1.6437842799485237e-12,1e-12,1.6437842799485237e-12,1.6437842799485237e-12,1e-12,1.6437842799485237e-12,1e-12,3.346746902892476e-09,0.0004141189741102,0.0020462426471798,0.0021893654360705
8,3,16,0.25,0.5715366938233015,0.2283596431865139,0.75,0.5082492244741154,0.0002108310608986,1.595439233791463e-05,1.5663927001752906e-05,6.618466221587532e-05,0.7311823564497273,0.916638853872351,0.0007165156274755,0.9996271881637164,0.1188471964616922,0.0942947702060221,0.0940600167612357,0.4275216637781629,0.022911051212938,0.3367098642507932,0.325207285096733,0.0732998885172798,0.1518023246279333,0.0001560836862471,0.0002200484150586,0.0002683512106809,0.0009077138104674,1.921395780981101e-05,2.2092366244724968e-05,2.6294719325366385e-05,8.581640324642004e-05,0.502043260119974,0.518164437302003,0.4903170363439442,0.5935991883466352,0.5870587040050672,0.6403212408586099,0.6234237309196553,0.6218499986814437,0.4005348114525703,0.4293785310734463,1.6642597647607646e-05,0.56,0.7328244274809159,0.8946488168519876,0.9376320638640214,0.9807008755826024,0.0372617697801839,0.8148783025859545,1.797729603417876e-05,0.048979198754041,0.0431172531421287,0.5263872696832009,0.3814654557100664,0.0836457968418763,0.3879385841760281,0.9999999999994832,2.9818503418746594e-08,4.9451560253319646e-08,7.05725728095577e-09,0.0001308932630274,1.093601772658437e-08,0.0001206172007558,5.8851682346586105e-09,0.0001096802300558,1.6437842799485237e-12,1e-12,1e-12,1.6437842799485237e-12,1e-12,1e-12,1e-12,5.121660162710557e-09,1.2082707744501884e-07,5.969081276040718e-07,6.516239973411768e-07
8,3,17,0.25,0.5650984297397725,0.2278148731544788,0.75,0.6212638755113441,0.0002165412340514,5.602852114402509e-06,2.0454922005942e-05,0.0002734640579712,0.7043142646996954,0.9086892984087588,0.0016989791373845,0.999786156112627,0.1259808817234985,0.2447173798203908,0.0343495700066039,0.448318890814558,0.2673954277727861,0.0352751039431148,0.3886329813620579,0.0749721293199554,0.171692283150068,0.0057710776520858,0.0075930318216529,0.0109321432927412,0.0275224673882285,0.0009028726991943,0.0010421883382181,0.0013809350928968,0.0036145775645141,0.5042768716971209,0.521218358243783,0.4956649745340841,0.6056401101564145,0.5965686190575574,0.6510558857172785,0.6375558617670862,0.6463286519378111,0.7573310889381967,0.4717514124293783,8.870496477958933e-05,0.4828571428571427,0.7442748091603053,0.9581536578332688,0.9691606323592624,0.9939382818603322,0.0871154265176171,0.8379695343238799,0.000465727003202,0.1335216766043716,0.0937612105796911,0.5089047801563186,0.7280837271960087,0.1080043496461252,0.4946235419473084,0.9999999999992816,2.824177603691308e-08,4.956451902412326e-08,3.479956852553066e-06,0.0051814776762449,3.916198179368071e-06,0.0044202497016883,2.345698412473976e-06,0.0046446153424958,1e-12,1e-12,1.6437842799485237e-12,1.6437842799485237e-12,1e-12,1e-12,1e-12,7.922108800567354e-10,6.705674864011518e-05,0.0003700469173428,0.000423385834223
8,3,18,0.25,0.6092497216322593,0.2777144148496028,0.5,0.5976717981807029,0.0002367536292961,2.2439226037363685e-05,1.918539148867821e-05,5.633667280746713e-05,0.8631049408399799,0.893998194670774,0.0001433346194702,0.9997678715427584,0.0903124554144672,0.0987849973586899,0.0767307406178891,0.3824610051993067,0.2801237895577518,0.0281887329550401,0.5339097158245341,0.0498188405797101,0.3059490116177411,0.0038313458241347,0.0041042735418335,0.0048996724321465,0.0141983330419572,0.0006712050049768,0.0006193896736428,0.00071511748454,0.0021445197711354,0.4963158611661214,0.5115719852478008,0.4825121567077204,0.5877329882113167,0.598314797517211,0.6524694962401862,0.6385522255048153,0.6460920231590638,0.77478833946278,0.4604519774011298,8.431908881168976e-05,0.4771428571428571,0.7786259541984732,0.9690976344974686,0.972204842754633,0.9963454720477032,0.0748126336428762,0.8313203077774667,0.0001981523822739,0.1213079110048819,0.0941442895096887,0.5510320583305444,0.8340448193469712,0.2296721936509823,0.5810813946775912,0.9999999999993268,2.9162015064178e-08,5.005320759996018e-08,1.3839003655532808e-06,0.0025542584470431,1.6726901757593453e-06,0.0022225568831902,7.933744774771943e-07,0.0023557132438459,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.0078656339202114e-10,1.4700173810501786e-06,0.0001245947169408,0.0003871399713126
8,3,19,0.25,0.6012951504242038,0.2790395511217461,0.5,0.6027607631185741,0.0002198518342263,6.220904926607961e-06,1.1870619513025798e-05,0.0001381314555828,0.9417100833352776,0.9422512365168648,0.0003086723292178,0.9998660128072222,0.1402482522471109,0.161648177496038,0.0595610575844395,0.4374350086655113,0.101926724568234,0.0960248976851823,0.3269789525901777,0.1599777034559643,0.075569988886746,0.0063534514787886,0.0102828594172346,0.0136515429767971,0.0305479329033334,0.0006407993330556,0.000975736460854,0.0010970928008804,0.002584473236859,0.4937208535469293,0.5108117183670073,0.4829849814504607,0.5903811543161249,0.5780815793143356,0.631981120931521,0.6135574748350718,0.6122603629081993,0.7375466254757049,0.4491525423728814,0.0001086515733483,0.5057142857142857,0.6832061068702291,0.944939776803334,0.95825883999245,0.9920017949591208,0.0864293444352499,0.8548103104681753,0.0004909480127197,0.1500405716863267,0.1068384618134339,0.2692589906929333,0.6565617664163286,0.0673809681988032,0.4644936563054542,0.9999999999992748,3.502513616131964e-08,5.9130247511490034e-08,9.20348332340861e-06,0.0071925476432424,1.0996736626766548e-05,0.0066121425784824,4.300620347978597e-06,0.0072586069572883,1.6437842799485237e-12,1e-12,1.6437842799485237e-12,1e-12,1e-12,1.6437842799485237e-12,1e-12,3.6520307064359946e-08,0.0001272705226085,0.0006510253579432,0.0007384631120099
8,4,0,0.25,0.7849526149522706,0.6026816606125313,0.5,0.5417870135596216,0.0002250127277091,1.2143458763502444e-05,1.8506656515556707e-05,0.0001082932424374,0.924761947564405,0.9454862817011194,0.0082106113180523,0.9998050692402882,0.1545156227707235,0.3367670364500792,0.0268767993310064,0.4448526863084922,0.287760806628731,0.0320923886649256,0.4263340656225639,0.0427814938684503,0.2827284735234535,0.0057675027279645,0.0084513834314651,0.0115740765234412,0.0243571688522783,0.0007917664454353,0.0011156101030471,0.0014009826103329,0.0030385597312507,0.4855964038985954,0.5010698183628717,0.471181259776343,0.5746005693504432,0.5897096252693934,0.6442814390906061,0.629229599738709,0.6333436856637967,0.7264750851066212,0.4463276836158191,0.0001330834683486,0.4942857142857143,0.782442748091603,0.9260738604766104,0.9465483569206612,0.9856715709876016,0.0812133468953695,0.88057866369343,0.000489692467467,0.1472347841668916,0.1015463004001835,0.3058397326660781,0.6421394957214037,0.0394310604256532,0.4480385748899333,0.9999999999992778,2.792629141853595e-08,4.97795589983082e-08,4.776854050580502e-06,0.0052247726782477,5.657371600622963e-06,0.0050998088630371,2.245384894863179e-06,0.0052667977087903,1e-12,1e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,1e-12,2.932650831773503e-11,1.6686576644125755e-06,1.676237324308969e-05,4.7368519764769606e-05
8,4,1,0.25,0.6833121633237506,0.4076388501564394,0.625,0.5187534967483871,0.0002107735540966,8.226524350603805e-06,1.3041535438937352e-05,0.0001130552948163,0.7560023600155115,0.9099867932286364,0.0005962671783263,0.9998067375112916,0.1901840490797547,0.1324617010036978,0.0910857750745218,0.4621837088388215,0.2978935809124489,0.0320879038839601,0.5304372475373821,0.2242196209587515,0.0821264764636457,0.0052808008749555,0.0100608111404205,0.0150047281530978,0.0408248749278451,0.0007065190655196,0.0011295225873394,0.0015838574015582,0.0043521191660266,0.5124657948156199,0.5319099876571741,0.5093435463849557,0.6250722982053821,0.5934129110314863,0.6485134749060922,0.6349231349216803,0.6444735265584275,0.8313676900984489,0.4406779661016949,8.431908881168976e-05,0.4771428571428571,0.7709923664122136,0.9425812386713828,0.9546305658548416,0.992374300837072,0.0661716712036797,0.8577098788674515,0.0005168897480377,0.106254817059149,0.0752993881327115,0.4803902026134306,0.7249812873734864,0.0951245793824054,0.487036636468334,0.9999999999992818,3.2593182962033715e-08,5.677667537800605e-08,2.341043361831362e-06,0.0030227886351582,5.140893932378928e-06,0.0044663454737525,2.6358111720946217e-06,0.0049563786834832,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.6437842799485237e-12,3.9545338174360105e-05,0.0001855344767849,0.0004928428002189,0.0005698097293709
