fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
9,1,11,0.25,0.631369442224349,0.2586468807050787,0.6666666666666667,0.3987963069786377,0.0525521060576784,1.976451624781673e-06,4.935879554645717e-06,0.0009709124925173,0.5979142725953995,0.7977154556409537,1.433915568390342e-06,0.7874015748031499,0.2036199095022624,0.1127931441473803,0.4166666666666668,0.2401960784313725,0.2026847421584264,0.081951149193661,0.1486868647034485,0.2241260458275965,0.238264779303455,0.0775362337791407,0.1425459104671586,0.226159354503809,0.2315467320444598,0.3653611577253227,0.4548373650066053,0.4988662474272217,0.5307961312491409,0.3608680788672995,0.4158306749361893,0.495792462788653,0.525967582172646,0.5831249727645991,0.3558897243107769,1.7022525677012117e-05,0.3676470588235294,0.3571428571428571,0.8758952785491287,0.8812620432896257,0.9627991700040772,0.3373024460852585,0.7138932086321366,0.0660533413232576,0.1518240820324012,0.1771118740102553,0.2962221219938625,0.6175373888971983,0.277481739197071,0.5838670463371932,0.9285339266510306,0.2520068508877842,0.3305314838729632,4.530456618610427e-07,0.0711939498833295,1.563490027084393e-06,0.1139961049735213,3.156722864737638e-06,0.0607308199531421,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,7.596409623439529e-06,0.0004376710789727,0.0032035625916697,0.0046446464223336
9,1,12,0.25,0.7043601369020114,0.3989706862522602,0.6666666666666667,0.6396721996620979,0.052546621850547,3.0340053168748905e-06,1.388495305224716e-05,0.0018238489534192,0.8978116030162012,0.9388457859628532,3.500490678516414e-06,0.8031496062992126,0.4027149321266969,0.057026561078908,0.4166666666666668,0.1666666666666665,0.292142068457858,0.2535620411518932,0.2224080061048233,0.2492400529554326,0.2761658550984337,0.2355678122938228,0.1865564375308449,0.2312037078968331,0.2910001692658246,0.4622856706287702,0.476867517310285,0.4832755367183691,0.5174201371583107,0.4543446612749331,0.4238018951669402,0.471122117300188,0.5257315736122083,0.5060586296543843,0.3909774436090225,4.467901856620099e-05,0.4176470588235293,0.3214285714285712,0.7910570525362779,0.7068437964125049,0.9003060452214015,0.4124244128867036,0.8639434899342284,0.1279489031054401,0.1351558741711351,0.1453806427764408,0.6833547786078663,0.5568363263682058,0.605102429218485,0.5434610347346328,0.9081533858567348,0.2072032237304149,0.2874933093203737,3.786267487245793e-06,0.1202243978705064,2.4637426326959124e-06,0.139867740539728,5.404252753156616e-06,0.1344094383495003,1.954646037317355e-06,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.9036843903841816,0.903684398936314,0.9036848065649692,0.903685287254584,0.9036863419256226
9,1,13,0.25,0.5243544387775365,0.140875084558866,0.3333333333333333,0.065765348392341,0.0525524552372731,1.3226731763034052e-06,1.8569651436041827e-06,0.0005223805507702,0.708816622327534,0.8676061043631992,5.159341432245437e-07,0.7480314960629924,0.1493212669683258,0.1436180125481765,0.7719298245614036,0.1960784313725491,0.4752791068580542,0.1654026522868137,0.2097150288169602,0.2358050195380528,0.2333991552482674,0.1465976219688946,0.1613722598513657,0.220646130106254,0.2230333041331755,0.3911893959752583,0.4601088602426386,0.4639401998366,0.4770948213415988,0.3717481681482345,0.3899195154519962,0.4467336972928703,0.4577128266634638,0.5164420312770865,0.3884711779448621,2.309067993878024e-05,0.4441176470588236,0.3571428571428571,0.8719748227448927,0.9443521122582714,0.9655397764891636,0.1432778443236737,0.6195246437211542,0.1174901866620279,0.2194695138047904,0.2563650551955243,0.2146359664513347,0.6997193673845262,0.2210755525121292,0.6575244672928181,0.9160227343676154,0.1849002145236882,0.2516856756008217,2.971897160674761e-06,0.1686922317077901,1.1187931228487846e-05,0.1876449867837252,1.4509367549060192e-05,0.197152563545549,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,7.1967458179590505e-09,0.002166584098646,0.0051806394584852,0.0074921561532576
9,1,14,0.25,0.5481577191409289,0.1472736833800169,0.6666666666666667,0.3156103320536403,0.0525513713585436,2.801899707298863e-06,2.195147959580343e-06,0.0002677531867349,0.8316987993389698,0.7336224094456466,3.1892586197633563e-06,0.6377952755905515,0.1402714932126697,0.129545052827241,0.6228070175438596,0.1568627450980392,0.4690934954092849,0.0963719961829005,0.1309235046428227,0.1608272422806837,0.1685339834839004,0.0863054504265461,0.0950036254733851,0.1450635104888475,0.1501042908294599,0.3462466979019938,0.4098438673677019,0.4177973731222084,0.4437255776245448,0.330325182517038,0.3451071439581633,0.4057795010034603,0.4219160439126813,0.469931898323362,0.3533834586466166,4.467901856620099e-05,0.4117647058823529,0.5,0.7450432875139714,0.9160282945917172,0.956614579787256,0.0824898020230531,0.6840140283598699,0.0817802473700497,0.0926850052040904,0.1073423979848162,0.2376639507249406,0.5024227710007841,0.2065748072766456,0.4622737747107769,0.9500210537072704,0.2168520986458459,0.2779465271402433,1.4195807382906008e-06,0.1022011808859585,3.670462757317353e-06,0.1661510170353802,3.768362336968046e-06,0.1352116660921418,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,7.826465105770211e-10,0.0007089384888304,0.0326288945976825,0.0971670257340022,0.1217791160057091
9,1,15,0.25,0.7768443179683167,0.5203800580617224,1.0,0.5537991330846133,0.0525524845586295,2.103312246964905e-05,1.0785696356470333e-05,0.0001566652306748,0.9476804147609909,0.8237092825719087,7.522775070497889e-06,0.6850393700787405,0.2624434389140272,0.075699632070546,0.4517543859649124,0.2990196078431371,0.1756198347107438,0.0864153412536935,0.1294991997288186,0.1345988316148006,0.1405943630052092,0.0796848028291574,0.0877157250960051,0.113606224465866,0.1322687173341647,0.3432862343720152,0.4138419138267372,0.4048916894342487,0.4318903951473768,0.3352557291889041,0.3504411266675349,0.3982335632309347,0.4267421987182155,0.3074588670742231,0.3734335839598997,1.1923772010895332e-05,0.3911764705882352,0.2857142857142856,0.7668300953094094,0.9106734303797364,0.972203763538876,0.1194160058702107,0.8468629767964867,0.103727168739844,0.1321935420408015,0.1505911833082653,0.1866443195436611,0.6039195618372811,0.199459255256569,0.5635366163561311,0.962942273337344,0.1338573200290383,0.1926380173113352,3.479855357220027e-06,0.121951026062338,2.2347353977564707e-06,0.1006813932001834,2.875945377920228e-06,0.1136664292922382,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0044230623958148,0.0212476661405678,0.0972960351571759,0.1056182572119732
9,1,16,0.25,0.7629640287043744,0.5321222141968164,0.3333333333333333,0.308724522359758,0.0525557109178224,4.317522304772354e-06,4.717595353014331e-06,0.0003945895562466,0.8544854478773204,0.9458443963657894,0.0003786572419519,0.7874015748031499,0.1266968325791856,0.1755249420359493,0.530701754385965,0.338235294117647,0.1839518944782103,0.0905359551228135,0.1344265987968211,0.1336242794637501,0.1431473593512796,0.0810882076373615,0.0978594774286442,0.1149103445444076,0.1289992337349132,0.3252425232674303,0.3931709488592154,0.3732019885042605,0.3990364646765856,0.3106828259701435,0.3311520882846505,0.3655333242944449,0.3823736892922842,0.4939291043798606,0.3709273182957394,1.6600663021524853e-05,0.3970588235294117,0.3928571428571428,0.7917618511333651,0.745745394591812,0.8783175384688685,0.430365469030745,0.7530098868378049,0.136911904470432,0.1526482871425716,0.1715431614332692,0.2881571675320706,0.4738122889825907,0.2815328610008623,0.4374934895410161,0.929859616649883,0.143434591572364,0.2063345419220398,2.6746978811597515e-06,0.0877317975681717,1.6252009141184222e-06,0.1222684876632368,1.436704690284965e-05,0.2079878334254433,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.004059527241062e-05,0.000218404680337,0.0005240180057031,0.0006437721134723
9,1,17,0.25,0.5050400915256755,0.11570283785111,0.3333333333333333,0.1060050394760877,0.0525586405625877,1.0058192850136105e-06,2.147538118828921e-06,0.0008223820218929,0.4001028785838352,0.5466726185348831,1.3190553929223142e-06,0.5826771653543309,0.2443438914027149,0.0686637680226626,0.5877192982456142,0.3088235294117646,0.2268329580636082,0.3238714999291521,0.3730944802230099,0.3370134311703998,0.3958000165026806,0.2919417702368155,0.3213647163943715,0.3295844715219332,0.3705502643423068,0.4885793039848833,0.5477830846417846,0.4699871259912547,0.5138371223336642,0.4774857954049663,0.5043089965891682,0.4743965966166363,0.493735139303393,0.4217008375633637,0.3734335839598997,0.0002100078935334,0.4794117647058822,0.4285714285714286,0.6819124574508777,0.7203165347598333,0.7985267499762941,0.2928296724014398,0.5580186570448485,0.2701283206945471,0.4235961081727213,0.392975159799334,0.2149474011430909,0.5569158651185746,0.1757575836359926,0.5168179909194898,0.7781447860844394,0.2353240272286139,0.306017931900042,1.007777312643961e-05,0.3703731210221657,2.3297823935234165e-05,0.3627760343197522,2.351941506313111e-05,0.3900639328146135,1e-12,1e-12,1e-12,0.0150412981064313,0.0005101883569811,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,4.94829220401759e-07,0.0011376789335653,0.008804243641832,0.0150412981064313
9,1,18,0.25,0.6896208500920263,0.3840236835365714,0.6666666666666667,0.145023886312917,0.0525531365630287,2.930675828579365e-06,5.596233936710593e-06,0.0007297351722441,0.785460775219604,0.8814508615760488,6.0463479090632175e-06,0.7874015748031499,0.2533936651583711,0.0908339902095302,0.5921052631578948,0.2499999999999999,0.2840909090909091,0.0921144287491549,0.2465001799089279,0.2470181594836999,0.2512283365714659,0.082625692935639,0.2262067667573325,0.23656255242523,0.2315485737682524,0.3168435360662457,0.4726459126962696,0.4514268199215904,0.4646223935323376,0.303456176963264,0.434970337745027,0.4441268525794278,0.4441946598346142,0.7319406721903159,0.4135338345864661,6.058187107531351e-05,0.4529411764705882,0.6785714285714284,0.7880752001321307,0.7978521900615769,0.9275270494546932,0.2776865332825542,0.8080324429120297,0.2030619044112633,0.2389145538530326,0.264339187928075,0.5223376457002681,0.7415929779205451,0.5317683131577206,0.7077180287147473,0.8791325176681162,0.129419289933678,0.1948262757608073,6.281985122823864e-06,0.2767945816518428,1.7794801352028676e-05,0.2476456176379,1.5311754724039015e-05,0.2605946825600718,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,6.828424934075328e-05,0.0018587131482613,0.0152265328114558,0.0154036459793395
9,1,19,0.25,0.7095913275472037,0.4059013316985325,0.6666666666666667,0.2033059726107522,0.052552663853006,8.01684374094759e-06,3.527118277062074e-06,0.000126797817835,0.7288200370910943,0.8936518527615286,6.987205305766352e-06,0.6692913385826774,0.1900452488687782,0.1020593106806611,0.456140350877193,0.1666666666666665,0.3211262421788738,0.0887886807296948,0.1212937830224168,0.1751003075880524,0.2045054250865471,0.0807238151934812,0.0996303932675689,0.1537535655756598,0.2199461210556113,0.3547438223027558,0.4195170182291813,0.4471272949998929,0.4887097991238693,0.3419094900892019,0.3655534077479593,0.4306724923644913,0.490619382897978,0.4297836819102432,0.3859649122807017,2.309067993878024e-05,0.3911764705882352,0.6785714285714284,0.7598938547154672,0.7158209509132911,0.9194315483512504,0.3280394351598903,0.764253222459861,0.0844580897982142,0.0994327563259185,0.1175147469679309,0.2572837169981018,0.7484677408799012,0.2527064294221292,0.7081593145594485,0.9308492723518872,0.2411891375962451,0.3203968572927294,2.1625961661380208e-06,0.082812864689751,2.061034759255171e-06,0.1135011385985533,1.4936782175896078e-05,0.1179484344703469,0.2108880077165515,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,2.252108513798416e-06,0.0248652491858957,0.1165411444549141,0.1796388655168725,0.2108880077165515
9,2,0,0.25,0.705764725788118,0.4113447223872727,0.3333333333333333,0.4664448059726404,0.0525542603985975,1.1625383382900548e-05,7.256576486903692e-06,0.0002023763263087,0.6432929124411149,0.9342310630965672,1.631195805888859e-05,0.7637795275590552,0.2217194570135747,0.1005513647274821,0.3289473684210526,0.2647058823529411,0.1403981834401103,0.0880414335368193,0.1125314740736585,0.1468379572831187,0.2820229714052665,0.0781118759099421,0.0859842729201391,0.1046882715271731,0.2664855952931649,0.2971422368869024,0.3445359118948299,0.3464224145791197,0.4675957302297022,0.2813621759613349,0.2921377984173947,0.3228445899543546,0.4481060373723081,0.6053664112466353,0.3709273182957394,6.215855142368519e-05,0.4382352941176471,0.6428571428571428,0.8778509065872153,0.8849033666660073,0.969934110128242,0.246889027006938,0.76921599793806,0.2318521752498381,0.271538058790187,0.2993137607451506,0.3468960460096918,0.4644371312519734,0.3008776562855069,0.4147549268392453,0.8395713539154699,0.1749166466167896,0.2390634249499525,8.004821003954679e-06,0.2877464912610071,5.126462360220235e-06,0.2677940824359988,6.383549475832511e-06,0.3004916734745013,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.2394684666236089e-05,0.0575174567805794,0.1364742206186248,0.2285424871248772,0.230753164591873
9,2,1,0.25,0.4752985617736246,0.0707447450603415,0.3333333333333333,0.4302164916301703,0.0525519703632693,7.558212262489127e-06,6.134097925737023e-06,0.0002792576249327,0.8285645880225493,0.9331526972739158,3.867456233015832e-06,0.6692913385826774,0.1176470588235294,0.1593701011592509,0.3157894736842107,0.1862745098039216,0.1950038945142984,0.1670262874889704,0.1728071761062909,0.2282562545757698,0.265402028394539,0.1499106161220894,0.1650191495225287,0.2010724142503547,0.2720555696581251,0.3905483686097797,0.4298382056746503,0.4553130698232088,0.496338538983149,0.374981666296643,0.3934175906883204,0.4337655408598235,0.4926012282664132,0.3224764575434244,0.3909774436090225,5.202681207405888e-05,0.4588235294117648,0.2857142857142856,0.8432428729021162,0.8013871920380353,0.9184260634035284,0.3670922720573988,0.6802550688983797,0.1543053711383404,0.2050929993465478,0.2121574400085544,0.4755998087735166,0.842014479892472,0.5008805324719287,0.8244839533172403,0.8872708672531804,0.2037030674961209,0.2792705057573462,6.283592248691393e-06,0.1986796470382576,1.0197487153546104e-05,0.2262950883833475,1.77481257090149e-05,0.1900426325312001,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0039187404578228,0.0267203711502226,0.0836455489882159,0.085019428208287
9,2,2,0.25,0.6247628046792173,0.2715997507104108,0.6666666666666667,0.2980245699094571,0.0525535195724946,4.492320513755207e-06,1.2646329846374065e-05,0.0011012297124405,0.8136106524712553,0.9097530400241586,6.883865706499929e-06,0.7637795275590552,0.1990950226244344,0.1117280698906544,0.4649122807017545,0.053921568627451,0.8414324162679427,0.0984091772196205,0.1569414301458898,0.2586486904006171,0.3101149290529564,0.0878070844086268,0.0974975356751261,0.2516585829445049,0.2871266082549044,0.3073627868043921,0.3840014094122763,0.4446032902029082,0.4915364224880978,0.2932428691086013,0.3057762130711962,0.4416788056622027,0.4676023227737837,0.4878940379464007,0.3959899749373434,4.467901856620099e-05,0.4088235294117647,0.3928571428571428,0.9215141145600232,0.7485469468558277,0.838846435513594,0.4453656991955379,0.7306409799640823,0.2099259827169792,0.2496692531068394,0.28587610432657,0.4057770220405737,0.4450946535209844,0.3830611994680307,0.4088533706690559,0.8360663700733809,0.2070889931571726,0.2788595391011065,3.278328506073115e-06,0.1887726436986692,2.5063810636776266e-05,0.244383726268436,2.532978698362832e-05,0.3016869753789526,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0079259029059552,0.1272868931494495,0.2508615527340317,0.3153308384457952,0.3153308384457952
9,2,3,0.25,0.5107895961756285,0.1073277319230187,0.6666666666666667,0.4297247163082824,0.0525506621722639,6.397947130306171e-06,5.377348453470845e-06,0.0002911178384297,0.5700956573081851,0.8152695167804731,1.5027483795380274e-06,0.5354330708661419,0.3122171945701357,0.0482234171360255,0.2807017543859649,0.1127450980392157,0.2796052631578947,0.1276931486985183,0.1430058019094274,0.1903975424241851,0.2021529215883202,0.1152433217208887,0.1268579599662521,0.1570124674137194,0.1867213312271873,0.3665737151901013,0.4151488248597001,0.4354809025679752,0.4619695068467654,0.3526559844882902,0.3692651368802699,0.4123727965924182,0.4446796686108973,0.5551864616547999,0.350877192982456,2.902929555064145e-05,0.4176470588235293,0.4285714285714286,0.8854524216383071,0.9288463489759664,0.9732178017658916,0.316717219823137,0.6603043129124581,0.0670145008300961,0.1059012310904798,0.1174073574410639,0.113233570018504,0.6053851969469728,0.114069417905783,0.5685340792489699,0.9613121147008814,0.2150157489853394,0.2737704779847991,3.896070725158703e-06,0.1033661214861202,2.206682268990343e-06,0.110821350124027,1.768194596623771e-05,0.1338155983463125,0.0025692063310013,0.0215104462027177,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.1541780832637197e-08,0.011467677021881,0.0270663973703851,0.0322692628544401
9,2,4,0.25,0.5716200725567435,0.1731813602142403,0.6666666666666667,0.2262800809574759,0.0525539216604586,6.5666098469608685e-06,4.300293337169802e-06,0.0002149703447784,0.7203140600190209,0.966493909457348,5.0929722087718285e-06,0.6692913385826774,0.1900452488687782,0.1020593106806611,0.4517543859649124,0.2794117647058824,0.1888794567062818,0.0790946662700471,0.1203492502141152,0.1258672417424496,0.1538868218502833,0.0729890059176188,0.1071325755190542,0.1114041437257453,0.1452001041769841,0.3365961468584622,0.4056949334182159,0.39657842702525,0.4385753335352324,0.3290214589388278,0.364045464909868,0.3954478203146773,0.4332956026453216,0.3560714490295444,0.37593984962406,1.7910137543645327e-05,0.4470588235294118,0.3571428571428571,0.8264140512249811,0.8674203165480128,0.9680624723133748,0.322391815529427,0.6809834164366033,0.0893984785651978,0.1075394305622796,0.1221566265475586,0.1577366869523973,0.5549584249436372,0.1573792755696226,0.5127192226184236,0.919910405252162,0.2549184128398896,0.3335139989187698,1.2170986936478148e-06,0.0522407629222105,2.279217793488031e-06,0.1378228380759673,9.505477297844383e-06,0.1386114337076787,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,3.384288099964353e-05,0.0187466099145722,0.0705326948302026,0.0820081681083281
9,2,5,0.25,0.5964864739219544,0.2142623843903749,1.0,0.4339583957504052,0.0525547721942354,1.4623342050530571e-06,1.0234898329893306e-05,0.0028177744218666,0.7974687664506455,0.911096409269301,1.991345073019495e-05,0.6220472440944885,0.1855203619909502,0.0969096454492516,0.4736842105263158,0.1568627450980392,0.3536790378895643,0.0894315169865389,0.1543967655556752,0.1633371037462865,0.1424274612721356,0.0830258415366954,0.1431330879369151,0.1636665419502972,0.155781719099722,0.3604547178671523,0.4479053260521324,0.4462516603772249,0.4576918359410472,0.3524688831756414,0.4054188636001408,0.44711020849916,0.4648326391262549,0.4973774467851692,0.4160401002506266,2.309067993878024e-05,0.3941176470588236,0.3571428571428571,0.8624772187154959,0.8914179079482585,0.984745033395958,0.379240600282449,0.7109189276383878,0.047339449821234,0.0595790154588051,0.0673133390805116,0.0957503215813165,0.553323192068366,0.0934424188749451,0.5130150932845592,0.9712609407708688,0.2467236417263428,0.3092018890626207,1.00459693505905e-06,0.0157263190216263,7.469102293812037e-07,0.0533708636898057,1.2742845983103946e-05,0.0790929516798649,1e-12,1.4798507613483194e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,4.697920650453067e-11,4.607920650453066e-10,2.441595865390578e-08,1.4798507613483194e-07
9,2,6,0.25,0.6701622514437102,0.3398631293709236,0.6666666666666667,0.2862871861335299,0.0525545586994996,9.989516551773388e-06,6.511519503218942e-06,0.0002137157677165,0.7011065710544143,0.6951575990999507,1.3155300828908794e-05,0.818897637795276,0.1945701357466062,0.1226993209147979,0.4824561403508773,0.2352941176470588,0.2426198429177575,0.0845535656124845,0.1526591693861645,0.1779007209235902,0.2416142968899427,0.0766775075292567,0.1166731487651633,0.1441544523516824,0.2254187228241826,0.3107116449513986,0.396823809524103,0.3951138869170398,0.457446949443489,0.3008812051627369,0.3413130949287789,0.3791798823058049,0.4433159859344878,0.4349877918900142,0.4360902255639096,2.6225602697568787e-05,0.4352941176470587,0.2857142857142856,0.8769497611349919,0.9412471174755784,0.9670344042368882,0.1938765588959666,0.7414153785395098,0.151118627680274,0.1783326415561354,0.2044172503949606,0.3641195784238111,0.3601931915445397,0.3682364481783347,0.2949629993074456,0.8694819380019674,0.2335098374482693,0.3013694758735242,1.810700905606133e-05,0.1518072238816958,9.141368897277438e-06,0.1889522134324841,3.7572959452922736e-05,0.2159147456656526,1e-12,0.3143601431400661,0.1130388151875709,1e-12,1e-12,1e-12,1e-12,0.3143601431400661,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,4.448268333280819e-07,0.0381146143206032,0.1716972946455504,0.2869161352611009,0.3143601431400661
9,2,7,0.25,0.7745475499607604,0.5235241224272862,0.6666666666666667,0.4287772269413514,0.0525547372337872,8.985869702211133e-06,1.228521961938238e-05,0.0005071892017447,0.9062898446473932,0.8855162848920897,2.7061283418338847e-05,0.7007874015748033,0.1493212669683258,0.1344621110429895,0.6929824561403509,0.2598039215686274,0.3230696254743443,0.064336512116571,0.10838571100758,0.1435392414081505,0.1566069193615257,0.0585051294229597,0.0897214996027691,0.1112999798187734,0.1507162842916527,0.3105009810304207,0.3796173025827618,0.3888887666359755,0.4175955872415706,0.3004318027478373,0.3334679098113777,0.3742100808377183,0.4114073472008879,0.7629530005132505,0.451127819548872,1.388977589012079e-05,0.4382352941176471,0.6428571428571428,0.8094229147222138,0.9268842709603432,0.9631088172317256,0.1425436211347211,0.8433389555546198,0.1470271548773394,0.1671820570963285,0.1874173555512306,0.3748860183635116,0.559883654432302,0.3699035980304461,0.5448442386525566,0.900113633450534,0.1880386864156989,0.2490185347102973,7.786329438442508e-06,0.1434174868746623,4.038017975993496e-06,0.1306257433720341,4.33514407961207e-06,0.1497805601958772,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1.5577855163734988e-07,0.003464073028228,0.0211936262504022,0.0270572937173932
9,2,8,0.25,0.7694825207490594,0.53780968763414,0.6666666666666667,0.3508434431272748,0.0525511938158704,4.018440381513611e-06,9.778079075746494e-06,0.0009445987181282,0.8692105104661533,0.8858887388746154,6.690995349800834e-06,0.7874015748031499,0.1221719457013574,0.1812907322830605,0.4912280701754387,0.1960784313725491,0.2966507177033493,0.1307301788581613,0.1157406192001705,0.1293453425999298,0.1158262250419853,0.1224012522854377,0.083232351716078,0.1298745226970296,0.1020392056939605,0.3701442179298393,0.3968463029964693,0.3922840057178676,0.4051721125412308,0.3663468493652342,0.3447613731772025,0.4059408440952821,0.4038922975397533,0.5646730920370853,0.4135338345864661,3.4663774935454494e-05,0.4029411764705882,0.5,0.8606689514114294,0.8954782811855555,0.9778871609360494,0.2899584278272658,0.811768955692532,0.0746233377087484,0.0,0.0,0.1953735742825013,0.4819997797812335,0.1734990675010967,0.4497500526316114,0.9692978921425086,0.2091051377561828,0.2582746168843914,1.3950806421591315e-06,0.0575039761853072,1.4231026324706964e-06,0.0653390978432315,4.149365312844992e-06,0.1269445434507058,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,9.295841300906131e-11,2.8976900097854322e-09,2.8976900097854322e-09
