fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
1,4,12,0.0,0.3497341363172283,0.0438998803384789,0.0,0.8289940039553301,5.3189162416029744e-05,7.574734436008985e-09,8.885569716444932e-09,0.0005695000125112,0.909227466468415,0.999999999999994,2.774195393670303e-12,0.9999999999999978,0.3730569948186526,0.0218068535825545,0.4205603243267727,0.3946666666666667,0.1329211746522411,0.0537828854513634,0.1405325443786982,0.1177304964539007,0.0348389898666999,0.0901241866774404,0.1103318166198608,0.140033675555583,0.1647200083693643,0.0738933427464529,0.0842821975704906,0.1090361352406209,0.1667261697616468,0.3036040267365468,0.3184639913243683,0.2826699904610678,0.3120254802039204,0.3095635721123862,0.3450335179618867,0.2710431617780196,0.3443320943813507,0.6757308560424131,0.0478589420654911,2.4635023683913213e-07,0.1003134796238244,0.4285714285714285,0.7403735236153142,0.7989490423220467,0.8815313933402944,0.1948935622506183,0.7326543465764216,0.337917310321465,0.265943827257546,0.3464228018593267,0.3177730061141511,0.4968227371840568,0.293398392243397,0.4803834656792792,0.9518942401294368,0.0739697367099383,0.1007943600845271,1.767601285565249e-07,0.3398863565910649,9.81798891033746e-08,0.3929628894896648,7.233336786359204e-08,0.4586400869849567,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,13,0.0,0.3772754320481581,0.057201177000437,0.25,0.7160382442166586,5.3185177621864326e-05,1.6409026543957763e-09,6.43737425968041e-09,0.0020941612748109,0.8945370031109912,0.9999999999999918,1.4622024294488889e-12,0.9999999999999958,0.3730569948186526,0.0550363447559709,0.2342401514145223,0.8,0.1653786707882535,0.0818028769251035,0.2544378698224852,0.1900709219858157,0.0328406954835681,0.0992362363580615,0.1206888975551371,0.1400253591035497,0.1645987507865787,0.0856161318465907,0.0982387824801181,0.1205892108888439,0.1641868222057226,0.3497491508956326,0.3703690793092814,0.3254272228074487,0.3573956937536248,0.3596037407000383,0.4078827491745909,0.3257081176842855,0.3894796887189343,0.6900472601980048,0.0377833753148615,2.9743341810258537e-07,0.0689655172413793,0.3571428571428571,0.8029337348846854,0.8140666630672095,0.8264755921702136,0.202560713212106,0.6995017550618503,0.2463575419077296,0.3234439618926712,0.4279693648099452,0.1255054649380222,0.4898203956233641,0.1137880250529135,0.4822160095208659,0.9540692389621962,0.101915081539194,0.1353822146358227,8.580354316825088e-08,0.1997237549333343,6.71137611416421e-08,0.2973488502137785,6.120082691970914e-08,0.4288396880287236,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,14,0.0,0.3748204211827747,0.0543478181961733,0.25,0.792943964887185,5.318612927736999e-05,1.0682211198029848e-08,5.3716268794905855e-09,0.0002098492720847,0.9412065113958956,0.9999999999999962,1.5107730706373761e-12,0.9999999999999984,0.3730569948186526,0.1121495327102803,0.12997668256101,0.8586666666666667,0.2658423493044822,0.0513840024369014,0.1124260355029587,0.1361702127659575,0.023860063669049,0.1404313581910495,0.1328317640116524,0.1641029504853179,0.1829547233321219,0.1298169216619849,0.0944252992821022,0.1320430502929698,0.18833097929979,0.3798451645097742,0.3774838237977304,0.3437502964442481,0.3700670216311863,0.3916319723806287,0.3970589513450032,0.3298843922228649,0.4028721885431101,0.5132042506977306,0.0478589420654911,3.56909726087189e-07,0.0564263322884013,0.3571428571428571,0.7093456272214356,0.7085105844298445,0.8579529125011147,0.2482405229816161,0.7703190004482696,0.2685431864739045,0.2882217327311687,0.3511125067457501,0.1080913725860011,0.4723542181676829,0.0730172302352523,0.4756874782877963,0.9530962307353856,0.1074487162187825,0.1287047452603977,2.537902098905351e-07,0.3117669190393023,1.3655864829926486e-07,0.3924033971590042,6.010376278332166e-08,0.4331343520968448,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,15,0.0,0.3566431306268559,0.0439394809364732,0.25,0.7951235042006771,5.3183729372953306e-05,1.2426626642240909e-08,6.9916002735877515e-09,0.0002390659082677,0.9149284622980935,0.9999999999999936,3.368394879495651e-12,0.9999999999999986,0.3730569948186526,0.1557632398753894,0.0955215139063885,0.5706666666666664,0.1329211746522411,0.0750331677299158,0.2248520710059171,0.150354609929078,0.039140861493765,0.1574888146461547,0.1540555874335955,0.186189210152574,0.2029899770157827,0.138811716661887,0.1289510918128733,0.1677513539384093,0.2249566511407749,0.3757849188649849,0.3735022049761237,0.3427672372551904,0.3648753472089027,0.3962963424142388,0.4292598911183591,0.359119420776796,0.4300199582269151,0.6407777309939835,0.0453400503778338,2.9743341810258537e-07,0.0940438871473354,0.2142857142857143,0.7827546113919204,0.8238934874676724,0.8851638619542168,0.1599053200978475,0.846677945621847,0.3250145388136372,0.3083299652976292,0.3474784075376951,0.2624418680758886,0.3505643324905117,0.3383202100410463,0.3452998961112062,0.949152576704522,0.1004387998178132,0.1318945592828971,1.3785645063701944e-07,0.3426399276227647,6.579719172515296e-08,0.3742220835577179,9.29575147609022e-08,0.566510510736384,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,16,0.0,0.3766035851553568,0.0577507140496829,0.25,0.7862571075835147,5.318284569193756e-05,1.1070794768762324e-08,5.945032941841914e-09,0.0002272690856479,0.9270808776227528,0.9999999999999918,1.2757336826469889e-12,0.999999999999998,0.3730569948186526,0.035306334371755,0.3187194116326904,0.9146666666666664,0.1329211746522411,0.1165678103652684,0.1908284023668638,0.1304964539007093,0.0399902148513628,0.0795443590018873,0.1036343701784423,0.1141216069173103,0.145678899394691,0.0790065450047115,0.0844765371522632,0.1049146309330905,0.1602000043637347,0.3802715694911579,0.4077544752647809,0.3550357733840298,0.3958790749628837,0.4055560201780239,0.4567382785837344,0.3697581011427137,0.4484064084064723,0.7466087078314607,0.0352644836272039,1.828385240504287e-07,0.0470219435736677,0.4285714285714285,0.7984882380569891,0.7759059304672444,0.8567005062643349,0.2357538859819645,0.7879630275489418,0.2491254503783129,0.2168573164445042,0.2670501720217375,0.2493594235510112,0.5201655656113118,0.2089626387762722,0.5134538759643463,0.9630485786308104,0.078964721161734,0.1027886435322652,1.0045056541560089e-07,0.1701092197880771,4.3706940266115474e-08,0.2145002551763766,5.368118367646208e-08,0.3431199180331548,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,17,0.0,0.3717219648761453,0.0515350220912366,0.25,0.7255189346623271,5.319047343613907e-05,1.4450353733554465e-08,6.861661536696266e-09,0.0001908557229758,0.9084240373191288,0.9999999999999964,2.5808890530227896e-12,0.9999999999999986,0.4300518134715023,0.1007268951194185,0.157596447176939,0.6853333333333333,0.0834621329211746,0.1402328974482019,0.3313609467455621,0.1957446808510639,0.0415086306473478,0.0878976815999789,0.14346763549625,0.1686667423249927,0.1975774694599694,0.075160582135346,0.1071949967273765,0.1576130157298554,0.2087343996310833,0.3113358695522713,0.3576333060872821,0.3198929857472616,0.3528506718273149,0.3308255514847622,0.3943273829244501,0.3395865103093859,0.4049605457069619,0.7382421257855074,0.0428211586901762,4.385970249767839e-07,0.0940438871473354,0.4761904761904761,0.7701171378826968,0.7478967810875288,0.7996665391781796,0.2395393994517056,0.6795213296610997,0.3111210380582743,0.3100401829789185,0.4171701171111925,0.1306544428649551,0.4528647919293052,0.1298264479709875,0.444901912362132,0.948861394926524,0.0956211331255083,0.1252636557211123,3.407922091045748e-07,0.4363799364505935,1.7442701042835633e-07,0.5057097598171197,8.478948481032754e-08,0.538237173169022,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,18,0.0,0.3732195966316254,0.0569920722027176,0.25,0.7829948053765652,5.318477322021016e-05,1.4026752621928849e-08,6.7202259690463084e-09,0.000193461373214,0.8765846636210605,0.9999999999999954,7.239083532378964e-13,0.9999999999999968,0.3730569948186526,0.0778816199376947,0.1781985369057595,0.6533333333333331,0.1329211746522411,0.0850143609213571,0.2056213017751479,0.1304964539007093,0.0427577707356705,0.0948994758744607,0.1382819034051953,0.1436612260959785,0.1716355154520745,0.0718081487320951,0.1086541651811587,0.1227463658683179,0.1786777927276669,0.3584269946076932,0.3972322264224215,0.3418188342721397,0.3772792181811822,0.3575373204442149,0.4292210829159942,0.3376860593305752,0.4122778385500251,0.6338691453982555,0.0428211586901762,2.882575323054657e-07,0.090909090909091,0.3095238095238094,0.783951862665361,0.8078513512916503,0.9156727788636444,0.164593235796655,0.7169717212785716,0.2655380822956744,0.283091292189717,0.3644725500029999,0.2314222982388758,0.3961120752504306,0.2045780668526688,0.3983555187830533,0.9569318510752398,0.0897566012639532,0.1222341512273233,1.0071527396349037e-07,0.2488496476060752,8.69203985670817e-08,0.2969628767122451,1.0280869754181081e-07,0.4913738716458476,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,4,19,0.0,0.3331563667756201,0.0299917978840013,0.25,0.7716776681730322,5.318481509943745e-05,5.566212538000371e-09,6.0714061975811765e-09,0.0005342990203959,0.8756314724978428,0.9999999999999852,3.748757460526951e-12,0.9999999999999948,0.3730569948186526,0.0799584631360333,0.1743515244070132,0.8586666666666665,0.1700154559505409,0.0850787557161407,0.1272189349112426,0.1049645390070922,0.0369854398912574,0.1060459236321042,0.1250002387921275,0.1425473061392895,0.1496265747152068,0.0911501896237372,0.092208185171537,0.1214674052761544,0.1558966522756994,0.3483100496219273,0.3661759014932949,0.3199730702257599,0.3365066745923447,0.350480176674589,0.3846628392028272,0.3111191952298214,0.3652636887008835,0.7241612306944627,0.0251889168765743,2.2348653192552682e-07,0.0595611285266458,0.3571428571428571,0.7595275776389321,0.7945799706707177,0.8177286754554736,0.2123622485610259,0.7113695936767641,0.2544798556684931,0.2803354160525431,0.3617517015517697,0.1276682410485068,0.4272085042215929,0.0987772219716858,0.437108949773003,0.958943368862196,0.0840125678861694,0.1115468095007366,1.3847411148547236e-07,0.3363706400879572,7.441233865707477e-08,0.3683917199397534,7.131364775106344e-08,0.4563633785028597,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,0,0.0,0.3112120017195192,0.023586467835899,0.0,0.7595602238443367,5.329106046018952e-05,5.975658153101723e-09,9.483462957232473e-09,0.0007935084114226,0.8598393303559811,0.9999999999999872,2.838401646425119e-12,0.9999999999999954,0.3730569948186526,0.0560747663551401,0.230979548388558,0.72,0.151468315301391,0.0811864481203384,0.0813609467455621,0.075177304964539,0.0398979629885526,0.1048135339353183,0.1342952131597291,0.1452956490539407,0.1829847879029895,0.0796663525166062,0.0974637351590047,0.1229451499225774,0.1716930083253311,0.3376943667563611,0.3630733274379187,0.3116119140858041,0.3536956708888594,0.3262966092094783,0.3736091444488906,0.2972794088601863,0.3622730715033235,0.4754823044442422,0.0377833753148615,3.162624753933834e-07,0.0815047021943573,0.119047619047619,0.8183191898675544,0.8190282566354101,0.8483944391050957,0.2057135885166295,0.6292329296384782,0.2826490793191932,0.2466244908515396,0.3263364803724484,0.2620891833098815,0.5491368258537433,0.2457134726306775,0.5072632712300845,0.9558223952544508,0.0858814011921557,0.1162527977802824,2.136923201062235e-07,0.3280147937302056,8.387028266813596e-08,0.3558867846291125,1.1970705060026096e-07,0.5112735174919641,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,1,0.0,0.4422760730660549,0.1256938789209796,0.25,0.5574800778505523,5.328450731963861e-05,1.06690910083912e-09,7.062301629871607e-09,0.0035581402472837,0.8692919983884858,0.9999999999999918,9.89627567651234e-13,0.9999999999999972,0.3730569948186526,0.1235721703011423,0.1189545444250673,0.6773333333333331,0.1808346213292117,0.0630770318165713,0.3653846153846155,0.0723404255319149,0.130498366221942,0.1132498053834911,0.1332568244736505,0.1399016337708006,0.1569317314742409,0.0886684578680725,0.1009475135360006,0.1270339158911425,0.1676109521062481,0.4019601978915431,0.4267746195194276,0.3729086447036349,0.4023598992183222,0.3995033982319499,0.4554628141033635,0.3723131280468655,0.4378903079028247,0.6827733166565988,0.0377833753148615,3.066093038997052e-07,0.0658307210031347,0.4285714285714285,0.7850816660692761,0.8025326253653171,0.8294545281366439,0.2307435982485021,0.6329325069235113,0.2163324713452858,0.2282757275682259,0.2913199329138571,0.3548942861298684,0.5479525305851155,0.2906144016406861,0.5020969695340725,0.9642064950813808,0.0894414885988232,0.1230118927720613,2.1825584721510072e-08,0.2198250562032851,2.3586531314960444e-08,0.2293509854264738,4.844604119968096e-08,0.3479769954355073,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,2,0.0,0.3926253781360339,0.0880515553260044,0.25,0.5695035945937987,5.328399128653058e-05,2.316528508603692e-09,7.854290219842984e-09,0.0017859708533292,0.7312700265882872,0.99999999999999,2.1095406051472665e-12,0.9999999999999968,0.4766839378238341,0.0789200415368639,0.2084207655619249,0.8186666666666665,0.2349304482225656,0.056573326558648,0.2884615384615384,0.148936170212766,0.0501531613726074,0.0933888448630169,0.1504201711751039,0.1664226370475639,0.1938929334917712,0.0828566417975483,0.1118247336882296,0.1326676545691391,0.1845553122039529,0.3243182818869438,0.3722681601071865,0.3264849912550424,0.3587589302226578,0.3331374831805668,0.3941720232338865,0.310956463226289,0.3784213711040078,0.6495836424813599,0.0327455919395466,2.3846922583978815e-07,0.0658307210031347,0.3333333333333333,0.7792672585960991,0.8212210003332974,0.8649852523904586,0.172432894558443,0.6155594175006602,0.3032724747625108,0.2671563166734765,0.340589764243427,0.2609769764496772,0.5742226217724459,0.2643065121823755,0.582455740631179,0.9524202162177696,0.0940397055526733,0.1208709653601963,1.2372295234005886e-07,0.3666035023364887,7.653096456115734e-08,0.3827297469093175,9.410789588186869e-08,0.4758027433671934,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,3,0.0,0.3770613408341203,0.0592183548060321,0.25,0.8115854673646825,5.329473375746287e-05,4.365302590352373e-09,8.566371625291365e-09,0.0010015039617436,0.9065104240587444,0.9999999999999876,1.5345292751604584e-12,0.9999999999999986,0.3730569948186526,0.0467289719626169,0.2638819971051075,0.6533333333333331,0.1684698608964452,0.0659096699143723,0.1642011834319527,0.1304964539007093,0.0350086142596091,0.108569884336911,0.1423564353921619,0.1512545134803092,0.1745224151243709,0.1034223739471081,0.1086977192182078,0.1307340055215373,0.1858267484836729,0.3436156014211888,0.3728797093698254,0.3201623685064015,0.3496974188369791,0.3648088235161938,0.4067197164048498,0.3238466578416774,0.3955244249490636,0.6727392280738083,0.0352644836272039,2.882575323054657e-07,0.0846394984326019,0.4047619047619047,0.6156611196116577,0.6679705832278913,0.5987964253166904,0.2776841991871662,0.6924822107919524,0.299347325763208,0.3185621740752449,0.4064695149104176,0.3550353854134827,0.3710995883670723,0.3056111334438325,0.3971007974361213,0.9530593889274286,0.0857146837582792,0.1153083977905202,8.95032143196162e-08,0.3235570136146498,4.757745122644865e-08,0.3266408781239686,8.680137901357522e-08,0.4485755378917128,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,4,0.0,0.3266406980950491,0.0381088507877564,0.25,0.6412314478264937,5.329226721288466e-05,3.63658789190961e-10,5.005423294338298e-09,0.0075163943799188,0.7594333303877511,0.9999999999999838,1.8436427260743638e-12,0.9999999999999942,0.4870466321243522,0.0456905503634475,0.3209012716271566,0.8053333333333332,0.2642967542503864,0.0483288953738444,0.2026627218934912,0.1460992907801419,0.0367891568506636,0.1661586111475313,0.2146753813172191,0.2178228692111077,0.2927890668727643,0.141073207765504,0.1529624937462234,0.1756388067894214,0.2734985561487174,0.338008062855277,0.3766416363561575,0.3227613021089414,0.3976173708599369,0.3364343759284015,0.3806210531023081,0.2977829063940213,0.4040871052135245,0.7213115965259567,0.0377833753148615,6.529982362079632e-07,0.090909090909091,0.5238095238095241,0.8682483935383307,0.7148808452222308,0.6562386506703479,0.2813393471772201,0.6046380640144183,0.4648942543095393,0.4760048425463294,0.5913527851460929,0.186081130944063,0.4360922069214363,0.2029502217388529,0.3917118311535191,0.9336647481414336,0.0901124812488589,0.1188061050429352,2.747203395971824e-07,0.5243119037197462,2.391855849619351e-07,0.6196596037300752,1.239539496442914e-07,0.6769876553010448,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,5,0.0,0.4020372786236674,0.0795803936832256,0.5,0.6955751070960177,5.328862114032223e-05,6.398968359220672e-09,5.440214044372055e-09,0.0004036053239291,0.889954078419403,0.9999999999999962,1.4018327616066844e-12,0.9999999999999988,0.3730569948186526,0.0550363447559709,0.2342401514145223,0.7039999999999997,0.2179289026275116,0.0529001223705565,0.3328402366863905,0.0879432624113475,0.0998847367809209,0.0882919237554531,0.1180891307624354,0.156510512427214,0.167022793399401,0.0748059444025183,0.0947263121806035,0.1455759830022912,0.1866992851551444,0.3847958114839026,0.4161937397770011,0.3855423027832282,0.4097928654536893,0.4004878388751575,0.4629997487981107,0.3980599081995629,0.4642972980547952,0.5999943485196195,0.0453400503778338,2.708131348414966e-07,0.0689655172413793,0.3571428571428571,0.7843311899214682,0.7655367300067466,0.8873354998341361,0.2839824784846221,0.6735267033182344,0.2314518469807741,0.2623227490920101,0.3196483927889537,0.3306527150274316,0.2175483466098571,0.396553374728352,0.2174615759011259,0.9605780118473994,0.0978422663814499,0.1251128158266228,8.800518910665583e-08,0.2515429988581207,3.135658882576825e-08,0.2413750899984367,6.161277941494699e-08,0.3348677681471517,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,6,0.0,0.3655860149048607,0.0510149776733294,0.5,0.7685009882342316,5.329210113427752e-05,8.467893154737083e-09,7.479236668795943e-09,0.0004144647994039,0.859761244427167,0.999999999999992,2.229042102129151e-12,0.9999999999999988,0.3730569948186526,0.0664589823468328,0.202593122044868,0.7413333333333333,0.0664605873261205,0.1844557190167333,0.2381656804733728,0.1773049645390072,0.0336248363174552,0.0811341061018761,0.108430194873901,0.1159742184698419,0.1440830152634774,0.0667725323742159,0.0837876121294376,0.1036316500937155,0.1541519120743846,0.3548947909322369,0.3819131651784932,0.3265035505177364,0.3632294976301949,0.3616931671310654,0.4142696104961131,0.3300922132210649,0.4023730301792335,0.6419530210658055,0.0302267002518892,2.092446334592557e-07,0.0846394984326019,0.3095238095238094,0.8639820847660831,0.9464625919728108,0.9865974773757592,0.0979779528326506,0.6299206105958617,0.2126366111994441,0.2214725353966262,0.2976175183555629,0.4398834457875559,0.4624996245078329,0.4294655397882558,0.4663207662237761,0.9667868991712952,0.0756707161663762,0.1047786768722228,8.028280608977259e-08,0.2313223716980901,3.966202057262489e-08,0.250904333108721,5.3500413521626426e-08,0.3827529112098768,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,7,0.0,0.4039013342766363,0.0763429998448824,0.25,0.8422199663870382,5.329184046613449e-05,1.8203779719971142e-09,7.284181938074406e-09,0.0021257661974187,0.946283094220504,0.9999999999999932,2.033394896146408e-12,0.9999999999999996,0.4248704663212435,0.0903426791277258,0.1716984123389123,0.6800000000000002,0.1483771251931994,0.0786052563462077,0.2100591715976331,0.1219858156028369,0.0471512657020089,0.0857968700048606,0.1633628026415703,0.1705397595316761,0.1864754845571828,0.0863669379975336,0.1273953619134638,0.1474111975487646,0.2065709176232703,0.3724612121704226,0.4372633917328229,0.3854315397407831,0.4123530138500006,0.395499733663019,0.4766841669237482,0.3859652236373938,0.4635848055829791,0.6198186399896688,0.0201511335012593,3.462262135062779e-07,0.0877742946708464,0.2857142857142857,0.7781270495872783,0.922372204154386,0.9472780235910472,0.0474015271440773,0.7375378560250048,0.2920549699565784,0.2454793953271516,0.3334805262011673,0.3722436160738955,0.5573684328096009,0.3003827583470708,0.5295745642817713,0.9553880454338676,0.0807106020332882,0.1080186860351044,1.151487342175349e-07,0.3009978880179453,9.25361697971844e-08,0.3528003418982082,8.548495855309776e-08,0.4102419092343858,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,8,0.0,0.3809002876485414,0.0648328817844129,0.5,0.7113861693878538,5.328901720656903e-05,1.4630461307500807e-09,8.292054984884533e-09,0.0030211741953941,0.852681188997084,0.9999999999999918,8.413237080205811e-13,0.9999999999999964,0.3730569948186526,0.0674974039460021,0.2001175616079182,0.6613333333333333,0.2163833075734157,0.0500479873539208,0.2810650887573965,0.1929078014184398,0.0356872341271311,0.0994287358363865,0.1540107737121303,0.2039570821057178,0.2638442268431946,0.1069708021428921,0.118781297867922,0.1639521659970598,0.2638036099112529,0.334717932040061,0.380932838206293,0.3659356467167298,0.4256579418021266,0.3637232245091327,0.4124155471903227,0.3503412473033198,0.458010719498824,0.6811372255899726,0.0403022670025189,2.625221913399863e-07,0.1065830721003135,0.2857142857142857,0.8380230687556769,0.7427907681590487,0.8075279136750115,0.224514507943567,0.6305722301202576,0.3961921654795161,0.3442783475101085,0.4245098387544093,0.2588625955969749,0.4461229377062225,0.2082059705241612,0.4436924301138648,0.9421393046196476,0.0942109339190589,0.1189174534324565,1.3554054403428818e-07,0.4466229357853793,1.0226930081233209e-07,0.4985061510944897,8.305292912312573e-08,0.5642885579579184,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,9,0.0,0.3718913642758483,0.0537749431431128,0.5,0.7582059849625098,5.328904906041482e-05,8.748460591624352e-11,6.506407680086154e-09,0.0379909576479544,0.9256235101723198,0.9999999999999918,1.7982053071916157e-12,0.999999999999996,0.3730569948186526,0.0778816199376947,0.1781985369057594,0.7733333333333333,0.1190108191653786,0.1112274834185684,0.1745562130177515,0.1035460992907802,0.0484762747616797,0.082173246114207,0.1276962416878365,0.1548158303068389,0.1748490996513075,0.0909842753662139,0.1001822223096723,0.1366273211448431,0.1808000074991356,0.3497103660788155,0.3900690957361152,0.3520519536984016,0.3808765203640187,0.3756640057331711,0.4238671757086793,0.3524883036436267,0.4170084223489692,0.6442636137775923,0.0377833753148615,3.2591564688706174e-07,0.0721003134796238,0.4047619047619047,0.7881834619837682,0.8264457703695269,0.868413414523503,0.1658061567293799,0.7265425816048743,0.2703754087556628,0.2591309742468966,0.3381175696227256,0.1639187696060466,0.4511320426899076,0.1362249384488001,0.443924496029178,0.9521293611750018,0.1144797995393811,0.1423141357026054,1.13855913666146e-07,0.2892319848932941,7.482437792395541e-08,0.3636567558994328,5.021740123515829e-08,0.4005529540492714,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,5,10,0.0,0.5286356520038387,0.2244840791435072,0.5,0.6751717231675497,5.328447751121343e-05,1.0013387188413057e-08,7.619206680281417e-09,0.000346878177571,0.8999471474182195,0.9999999999999954,3.120897154734195e-12,0.9999999999999996,0.3730569948186526,0.0332294911734164,0.3311354300162941,0.6773333333333331,0.0973724884080371,0.1199683848021227,0.4112426035502959,0.1021276595744681,0.1043122636844545,0.076239902550039,0.085442144113935,0.0964344166100175,0.1159111215107194,0.0720159218166809,0.0640110875993099,0.0820072067110103,0.1345479044345634,0.3950987686058934,0.4145825931098252,0.3615623004567058,0.3953003985391792,0.4108419402696606,0.4521161878170526,0.3645422817552718,0.4434497986282854,0.5785807138830501,0.0327455919395466,2.882575323054657e-07,0.0532915360501567,0.4285714285714285,0.7867541440960264,0.8572948035893324,0.934930141296766,0.1599384523367842,0.7868875237391071,0.1776918519501898,0.2649953104273899,0.3255402716804687,0.2724275641196478,0.3309945199200644,0.2238033261356959,0.3681751874705829,0.970949428223254,0.081532944811774,0.1085232979632888,1.3736426148460757e-08,0.1433854039982482,1.8928844910498555e-08,0.1769040706657235,4.1078498709299294e-08,0.2730866529779348,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
