fid,iid,rep,static_B8,static_B16,static_B24,static_B32,static_B40
5,1,16,0.0,0.0,0.0,0.0,0.0
5,1,17,0.0,0.0,0.0,0.0,0.0
5,1,18,0.0,0.0,0.0,0.0,0.0
5,1,19,0.0,0.0,0.0,0.0,0.0
5,2,0,0.0,0.0,0.0,0.0,0.0
5,2,1,0.0,0.0,0.0,0.0,0.0
5,2,2,0.0,0.0,0.0,0.0,0.0
5,2,3,0.0,0.0,0.0,0.0,0.0
5,2,4,0.0,0.0,0.0,0.0,0.0
5,2,5,0.0,0.0,0.0,0.0,0.0
5,2,6,0.0,0.0,0.0,0.0,0.0
5,2,7,0.0,0.0,0.0,0.0,0.0
5,2,8,0.0,0.0,0.0,0.0,0.0
5,2,9,0.0,0.0,0.0,0.0,0.0
5,2,10,0.0,0.0,0.0,0.0,0.0
5,2,11,0.0,0.0,0.0,0.0,0.0
5,2,12,0.0,0.0,0.0,0.0,0.0
5,2,13,0.0,0.0,0.0,0.0,0.0
5,2,14,0.0,0.0,0.0,0.0,0.0
5,2,15,0.0,0.0,0.0,0.0,0.0
5,2,16,0.0,0.0,0.0,0.0,0.0
5,2,17,0.0,0.0,0.0,0.0,0.0
5,2,18,0.0,0.0,0.0,0.0,0.0
5,2,19,0.0,0.0,0.0,0.0,0.0
5,3,0,0.0,0.0,0.0,0.0,0.0
5,3,1,0.0,0.0,0.0,0.0,0.0
5,3,2,0.0,0.0,0.0,0.0,0.0
5,3,3,0.0,0.0,0.0,0.0,0.0
5,3,4,0.0,0.0,0.0,0.0,0.0
5,3,5,0.0,0.0,0.0,0.0,0.0
5,3,6,0.0,0.0,0.0,0.0,0.0
5,3,7,0.0,0.0,0.0,0.0,0.0
5,3,8,0.0,0.0,0.0,0.0,0.0
5,3,9,0.0,0.0,0.0,0.0,0.0
5,3,10,0.0,0.0,0.0,0.0,0.0
5,3,11,0.0,0.0,0.0,0.0,0.0
5,3,12,0.0,0.0,0.0,0.0,0.0
5,3,13,0.0,0.0,0.0,0.0,0.0
5,3,14,0.0,0.0,0.0,0.0,0.0
5,3,15,0.0,0.0,0.0,0.0,0.0
5,3,16,0.0,0.0,0.0,0.0,0.0
5,3,17,0.0,0.0,0.0,0.0,0.0
5,3,18,0.0,0.0,0.0,0.0,0.0
5,3,19,0.0,0.0,0.0,0.0,0.0
5,4,0,0.0,0.0,0.0,0.0,0.0
5,4,1,0.0,0.0,0.0,0.0,0.0
5,4,2,0.0,0.0,0.0,0.0,0.0
5,4,3,0.0,0.0,0.0,0.0,0.0
5,4,4,0.0,0.0,0.0,0.0,0.0
5,4,5,0.0,0.0,0.0,0.0,0.0
5,4,6,0.0,0.0,0.0,0.0,0.0
5,4,7,0.0,0.0,0.0,0.0,0.0
5,4,8,0.0,0.0,0.0,0.0,0.0
5,4,9,0.0,0.0,0.0,0.0,0.0
5,4,10,0.0,0.0,0.0,0.0,0.0
5,4,11,0.0,0.0,0.0,0.0,0.0
5,4,12,0.0,0.0,0.0,0.0,0.0
5,4,13,0.0,0.0,0.0,0.0,0.0
5,4,14,0.0,0.0,0.0,0.0,0.0
5,4,15,0.0,0.0,0.0,0.0,0.0
5,4,16,0.0,0.0,0.0,0.0,0.0
5,4,17,0.0,0.0,0.0,0.0,0.0
5,4,18,0.0,0.0,0.0,0.0,0.0
5,4,19,0.0,0.0,0.0,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0
5,5,1,0.0,0.0,0.0,0.0,0.0
5,5,2,0.0,0.0,0.0,0.0,0.0
5,5,3,0.0,0.0,0.0,0.0,0.0
5,5,4,0.0,0.0,0.0,0.0,0.0
5,5,5,0.0,0.0,0.0,0.0,0.0
5,5,6,0.0,0.0,0.0,0.0,0.0
5,5,7,0.0,0.0,0.0,0.3401954724,0.0
5,5,8,0.0,0.0,0.0,0.0,0.0
5,5,9,0.0,0.0,0.0,0.0,0.0
5,5,10,0.0,0.0,0.0,0.0,0.0
5,5,11,0.0,0.0,0.0,0.0,0.0
5,5,12,0.0,0.0,0.0,8.6249867261,0.0
5,5,13,0.0,0.0,0.0,0.0,0.0
5,5,14,0.0,0.0,0.0,0.0,0.0
5,5,15,0.0,0.0,0.0,0.0,0.0
5,5,16,0.0,0.0,0.0,0.0,0.0
5,5,17,0.0,0.0,0.0,0.0,0.0
5,5,18,0.0,0.0,0.0,0.0,0.0
5,5,19,0.0,0.0,0.0,0.0,0.0
6,1,0,0.0323870173,8.732e-07,0.0339275138,5.491e-07,1.1e-09
6,1,1,0.0010172356,1.9e-07,1.86e-08,0.0002688388,0.0009193673
6,1,2,0.0001490436,1.029e-07,1.33e-08,4.19e-08,0.0002460243
6,1,3,0.0051491604,3.46146e-05,8.0243e-06,1.03e-07,8.603e-07
6,1,4,0.0014065201,0.0425858393,2.529e-07,1.6935e-06,2e-10
6,1,5,8.5341e-06,0.0001320098,1.315e-07,1.307e-06,2.296e-06
6,1,6,0.000129439,0.0009471743,1.736e-06,4.7113e-06,0.0017957905
6,1,7,0.0008830597,2.64e-08,5.4e-09,1.3961e-06,0.0003388089
6,1,8,0.0090030153,2.55776e-05,1.12e-08,1.8e-07,0.0002755222
6,1,9,0.0001566099,2e-10,8.95e-08,1.338e-07,1.7e-09
6,1,10,5.9e-09,1.0923e-06,0.0006990845,3e-09,1.968e-07
6,1,11,0.0027618711,8.6707e-06,4.3114e-06,1.52966e-05,5.18e-08
6,1,12,0.0011940226,0.0114946356,6.3794e-06,3.967e-07,2.48e-08
6,1,13,1.79e-08,2.66e-08,1.878e-07,3.34e-07,1.849e-07
6,1,14,8.7938e-06,0.0151387271,1.973e-07,5.9e-09,1.632e-07
6,1,15,0.0003974453,3.1015e-06,0.009674437,5.42e-08,1.71477e-05
6,1,16,0.0041712124,0.0377950155,0.0111064339,8.71e-08,1.6845e-06
6,1,17,0.0077594785,3.466e-07,2.98034e-05,5.74323e-05,0.0001841279
6,1,18,0.0506281404,1.2e-08,5.55e-08,1.217e-06,1.77272e-05
6,1,19,7.9943e-06,4.6628e-06,3.1261e-06,1.371e-07,0.0005573636
6,2,0,6.95581e-05,0.0001522525,5.7324e-05,8.43974e-05,1.5e-09
6,2,1,4.47e-08,1.55424e-05,2.94198e-05,2.8e-09,3.3e-09
6,2,2,0.0015434164,1.514e-07,3.208e-07,1e-10,3.8e-09
6,2,3,0.0121893936,0.0008051329,9.08e-08,7.98e-08,4.996e-07
6,2,4,0.0045077363,0.0002747522,1.306e-07,8.49e-08,4.371e-07
6,2,5,0.0001898436,1.44415e-05,3.1e-09,8.961e-07,5.7e-09
6,2,6,0.0001408135,0.0003279343,3.69162e-05,7.3823e-06,7.5423e-06
6,2,7,0.0149235734,0.0555123478,4.93522e-05,1.9332e-06,9.508e-07
6,2,8,2.99914e-05,5.0499e-06,4.1591e-06,1.08e-08,1.026e-07
6,2,9,1.37846e-05,8.28025e-05,1e-09,5.8e-09,1.86e-07
6,2,10,2.95546e-05,1.56658e-05,9.90486e-05,0.0002827572,1.73e-08
6,2,11,0.0004988065,0.0081143783,0.0,0.0004157339,4.65e-08
6,2,12,1.6472e-06,6e-10,3.314e-07,9.316e-07,1.65921e-05
6,2,13,5.65963e-05,1.6644e-06,2.94518e-05,4.496e-07,4.4623e-06
6,2,14,2.03874e-05,9.09542e-05,2.6975e-05,1.892e-07,1.992e-07
6,2,15,6.235e-05,1.1107e-06,1.8e-09,1e-10,1.872e-07
6,2,16,6.67772e-05,7.7e-09,6.06e-08,0.0042860255,1.548e-07
6,2,17,0.0015189991,0.001252007,4.5216e-06,9.0173e-06,3.866e-07
6,2,18,1.81801e-05,2.99626e-05,1.77563e-05,2.4e-08,3.9e-09
6,2,19,8.10125e-05,1.985e-07,1.05e-08,3.115e-07,1.49525e-05
6,3,0,0.1509142256,7.2779e-06,6.45862e-05,1.7332e-06,4.387e-07
6,3,1,0.0090445022,0.1480360111,1.58154e-05,2.97473e-05,5.07599e-05
6,3,2,2.6181e-06,2.6107e-06,9.08559e-05,0.0432990397,0.0058782817
6,3,3,4.48774e-05,7.56121e-05,7.86295e-05,0.0004871898,3e-10
6,3,4,9.3862e-06,0.0005056902,7.696e-07,6.646e-07,5.60923e-05
6,3,5,0.0220165702,2.0707e-06,8.754e-06,0.0024214705,3.8108e-06
6,3,6,8.8711e-06,2.02e-08,2.02e-08,0.0065077469,0.0084240511
6,3,7,0.0001015956,2.15e-08,2.95396e-05,5.3708e-05,3.40439e-05
6,3,8,0.000111204,1.47155e-05,8.976e-07,1.2e-08,1.019e-07
6,3,9,0.0868464468,5.03376e-05,8.57461e-05,6.90241e-05,3.4676e-06
6,3,10,0.1084020959,0.0039216255,0.0008048854,0.0086880709,0.0001576419
6,3,11,0.1503591872,1.3382e-05,2.2505e-06,6.1317e-06,2.655e-07
6,3,12,0.0937733748,9.76e-08,0.000305031,5.16e-08,1.052e-07
6,3,13,0.0007491069,0.0006052306,1.7312e-06,1.4445e-06,1.53774e-05
6,3,14,0.0426167054,3.3577e-06,1.41843e-05,0.0002038532,0.0003643518
6,3,15,9.56e-08,5.38147e-05,1.279e-07,2.93e-08,3.106e-07
6,3,16,0.0004789134,0.0027042071,0.0003036905,0.0004158147,8.65e-08
6,3,17,0.0026049016,3.1e-09,1.64009e-05,0.0046685416,0.0019202317
6,3,18,0.0067050242,0.000167584,1.6632e-05,0.0005049592,0.0045528474
6,3,19,0.5429124972,5.39168e-05,9.413e-07,2.3299e-05,2.7655e-06
6,4,0,0.5842613071,1.6756e-06,0.0048651223,4.4547e-06,9.70348e-05
6,4,1,2.64e-08,3.8278e-05,3.7051e-06,2.19085e-05,0.0033585893
6,4,2,1.10376e-05,2.5713e-06,0.0058406752,0.0001530404,0.0028699118
6,4,3,0.0301596999,4.87935e-05,0.0408189872,1.57519e-05,0.0001351977
6,4,4,8.6508e-05,1.4376e-06,0.0048267158,2.97793e-05,0.0001780007
6,4,5,0.0045897149,5.76537e-05,0.0004638883,3.48219e-05,3.02775e-05
6,4,6,0.1465580894,2.0879e-05,6.2166e-06,0.0004840602,4.84879e-05
6,4,7,0.1439751057,0.0008120477,0.0024111367,5.11859e-05,1.41716e-05
6,4,8,0.5206694104,0.0001534562,0.0397106252,2.7707e-06,0.0046288097
6,4,9,0.0002524142,6.2991e-06,3.74132e-05,6.29673e-05,0.0084887878
6,4,10,0.0065044057,4.3012e-06,4.92173e-05,6.125e-07,2.068e-07
6,4,11,0.0107376577,2.19061e-05,0.0244889579,9.4887e-06,0.0002433201
6,4,12,0.0084921281,2.95514e-05,1.79987e-05,1.6895e-06,0.0021605929
6,4,13,0.001618281,0.0002635043,0.006587698,0.0002683165,0.0004709889
6,4,14,0.0154340804,5.47056e-05,3.48e-08,0.0005897684,7.0552e-06
6,4,15,0.6530288078,3.51779e-05,0.0206261676,0.0046686186,0.0005540466
6,4,16,0.0009254059,5.2222e-06,5.5e-09,3.86867e-05,0.0029633117
6,4,17,0.0236070031,1.5301e-06,1.27e-08,1.4749e-06,8.04767e-05
6,4,18,0.0564426211,1.00085e-05,0.0007607413,1.89298e-05,3.8851e-05
6,4,19,0.0520236271,5.39422e-05,3.23612e-05,2.4421e-06,0.0247273319
6,5,0,4.9534e-06,0.0001513546,5.66e-08,0.0009796186,0.0022389739
6,5,1,1.71798e-05,4.781e-07,4.781e-07,1.55484e-05,1e-10
6,5,2,3.03082e-05,6.32105e-05,6.32105e-05,4.9701e-05,1.7e-08
6,5,3,6.7932e-06,1.007e-07,1.007e-07,1.007e-07,3e-10
6,5,4,1.74209e-05,0.000176792,0.000176792,0.000176792,0.000176792
6,5,5,2.89257e-05,0.0001216328,0.0001216328,2.99748e-05,0.0037812798
6,5,6,2.67343e-05,9.99e-08,9.99e-08,1.959e-07,5.511e-07
6,5,7,0.0006177799,3.535e-06,3.535e-06,1.06855e-05,8.4e-09
6,5,8,2.84159e-05,0.0021307939,1.8973e-06,8.6103e-06,1.09e-08
6,5,9,0.0001601211,0.0001760896,0.0005600019,8.312e-07,6.1e-09
6,5,10,0.0001988769,1.4371e-06,1.4371e-06,1.93125e-05,4.677e-06
6,5,11,9.11335e-05,2.86e-08,2.86e-08,5.47e-06,8.9e-07
6,5,12,7.8652e-06,0.0047768473,0.0047768473,0.0047768473,7.68e-08
6,5,13,4.26067e-05,3.56029e-05,1.54511e-05,5.297e-06,0.0005109407
6,5,14,0.0002707446,0.081405847,1.56857e-05,5.54405e-05,5.0528e-06
6,5,15,0.0003831347,2.99105e-05,0.0002620985,2.179e-07,1.8355e-06
6,5,16,0.00079483,2.383e-07,2.383e-07,0.0002697933,4.508e-07
6,5,17,5.0208e-06,1.35138e-05,1.35138e-05,2.8353e-05,0.000716022
6,5,18,6.9759e-06,0.0001589919,0.0001589919,0.0002883113,1.4723e-06
6,5,19,0.0001357602,0.00662523,0.00662523,9.4504e-06,1.69032e-05
7,1,0,1.8336524316,0.7299341378,1.3125872705,0.0,0.6255700905
7,1,1,0.0072993414,3.7688815711,3.7688815711,1.8336524316,1.7281071259
7,1,2,0.4584131079,0.5675423292,0.6255700905,0.7299341378,0.6844439637
7,1,3,0.7299341378,2.3636183762,3.7688815711,1.8336524316,0.5136520149
7,1,4,0.7299341378,0.4584131079,0.4584131079,4.6576601718,7.8079219293
7,1,5,0.0,1.8336524316,1.8336524316,0.7299341378,1.8336524316
7,1,6,0.6844439637,0.0,2.1133721889,0.0,1.3125872705
7,1,7,0.0,0.4584131079,2.2994067514,0.3184236216,0.7299341378
7,1,8,3.7688815711,1.8336524316,1.4130881429,0.0,1.8336524316
7,1,9,4.2910230727,0.0,4.4314744928,0.0,1.8336524316
7,1,10,0.0,0.7299341378,1.6914506968,0.0,0.7292472857
7,1,11,0.7299341378,1.4616487625,0.0,0.4584131079,1.4131255566
7,1,12,3.7584830882,3.7688815711,27.5401281118,2.257877479,0.4584131079
7,1,13,4.1797693767,0.6844439637,2.502280362,1.8336524316,0.5539059383
7,1,14,1.8336524316,0.7299341378,0.4584131079,0.0423224348,0.0072993414
7,1,15,0.0116900716,0.6255700905,0.6255700905,0.0072993414,0.4584131079
7,1,16,0.4869920127,0.0,3.7688815711,3.7688815711,3.7688815711
7,1,17,1.8336524316,1.5781376393,0.0072993414,0.3184236216,0.4584131079
7,1,18,0.7299341378,0.7299341378,0.0,0.7224641065,0.0
7,1,19,1.8336524316,1.8336524316,1.8336524316,3.7688815711,1.8336524316
7,2,0,1.643691935,0.6615932945,1.0705922626,1.0705922626,3.9451005278
7,2,1,0.5234698168,0.3223954147,1.0705922626,0.7296759228,0.6648744883
7,2,2,0.0099537107,0.0175704833,86.7470782651,0.0099537107,0.6069695199
7,2,3,1.0443250258,0.5556383236,0.1305530503,0.8160149371,0.0099537107
7,2,4,1.5823328833,0.1305530503,1.0705922626,1.0705922626,0.6676308699
7,2,5,0.9723492401,0.1305530503,1.0490330984,0.5493785901,0.0
7,2,6,0.0049467812,0.0,0.6615932945,1.0705922626,3.4281351136
7,2,7,0.6615932945,0.7193688206,67.7241963944,0.0099537107,0.0
7,2,8,0.7082088518,0.0,41.0628459575,0.0099537107,0.1305530503
7,2,9,0.6615932945,0.0095705233,22.0925655692,2.3141079361,0.7236464003
7,2,10,0.1305530503,3.0326909116,0.0095705233,0.1305530503,0.986275132
7,2,11,0.6615932945,0.1305530503,0.1305530503,0.0,0.1305530503
7,2,12,0.0099537107,0.0099537107,56.3537731066,0.1305530503,1.0705922626
7,2,13,0.1305530503,3.0326909116,1.0705922626,1.7127905288,0.6648744883
7,2,14,0.2892439667,0.6615932945,2.3141079361,0.8495689625,0.9756580985
7,2,15,0.6648744883,0.7296759228,0.0,1.0705922626,0.0606223514
7,2,16,0.133077729,1.0705922626,0.0099537107,3.6943947119,0.1336256221
7,2,17,0.7296759228,0.6615932945,0.6808436508,0.1305530503,0.0175704833
7,2,18,0.1305530503,0.986275132,0.1305530503,1.0705922626,0.6615932945
7,2,19,1.0705922626,0.6615932945,0.6615932945,0.6815948888,0.986275132
7,3,0,108.5732597021,94.9135488843,0.5343798439,1.5369941009,3.9099056481
7,3,1,659.9753256203,26.3596593327,19.3507708131,19.3507708131,19.3507708131
7,3,2,150.9035715963,1.5421995297,5.4787916639,1.6647390211,2.2702191702
7,3,3,57.2048544077,0.4308429222,50.1584963056,4.5108524742,0.379931707
7,3,4,1.6360503581,0.0,0.379931707,1.5369941009,9.6680527034
7,3,5,2.9204859437,41.3401337237,1.5369941009,15.1460748863,0.379931707
7,3,6,0.379931707,34.2429088241,1.474849282,0.0058983805,0.379931707
7,3,7,0.379931707,267.4385172182,29.7989275458,0.4944652331,29.0368787798
7,3,8,0.379931707,19.3855508606,2.5933463059,19.3855508606,0.379931707
7,3,9,203.9511748356,0.379931707,0.5019670044,0.0,1.5369941009
7,3,10,4.7307527962,7.506221318,7.506221318,7.506221318,1.5369941009
7,3,11,3.9357204062,0.0,0.0,1.4864698381,2.7733536382
7,3,12,192.807021528,0.379931707,0.379931707,0.0058983805,5.9842714356
7,3,13,63.4010565791,63.4010565791,0.306491835,0.1599261041,1.7233716887
7,3,14,99.3991783216,0.379931707,0.379931707,72.583529651,1.5369941009
7,3,15,87.784344962,87.784344962,2.8752834981,1.5391408657,8.5738018468
7,3,16,3.9357204062,425.9493301758,103.8753204597,103.8753204597,5.0747717306
7,3,17,136.4322565235,0.3863024366,0.0924709284,0.379931707,0.379931707
7,3,18,0.379931707,2.9078558785,0.0,4.7307527962,3.0126790381
7,3,19,1.4633868991,1.3731996555,0.0,0.439636989,0.469030703
7,4,0,0.210646474,5.1650281241,0.0,0.0032871629,1.0377837977
7,4,1,0.2140858141,0.210646474,1.1966044464,0.210646474,0.210646474
7,4,2,1.427821826,0.210646474,1.4085727202,0.210646474,0.0949436653
7,4,3,0.0131486516,0.1881200258,6.1349089149,0.210646474,1.3336039837
7,4,4,0.0886798558,0.210646474,1.4574763492,0.210646474,0.0032871629
7,4,5,0.210646474,0.98362205,1.1966044464,0.0,0.2641247574
7,4,6,0.210646474,1.8330559268,0.210646474,0.2636278613,0.210646474
7,4,7,0.210646474,0.210646474,0.210646474,1.0222574672,0.210646474
7,4,8,1.4574763492,0.210646474,0.0253986929,0.210646474,1.141007461
7,4,9,0.0,0.0,0.0032871629,0.210646474,0.1736635394
7,4,10,1.2228350888,1.0222574672,3.2343963331,0.814461735,0.210646474
7,4,11,1.1240831638,0.210646474,0.0,0.210646474,0.210646474
7,4,12,0.0,0.210646474,0.061542325,3.3193230336,0.1165987013
7,4,13,1.4574763492,2.1804903952,5.5047730073,0.1470858705,0.814461735
7,4,14,3.6543790177,1.1240831638,0.0227451888,1.4574763492,5.0010444413
7,4,15,0.0120740402,0.0032871629,0.0,1.010077241,1.4574763492
7,4,16,0.0,0.0032871629,0.9982974221,0.0,1.1966044464
7,4,17,0.210646474,1.002238766,1.1240831638,0.0,0.210646474
7,4,18,1.1240831638,0.210646474,0.0,0.0,1.1240831638
7,4,19,0.814461735,0.210646474,0.814461735,0.0032871629,0.0
7,5,0,0.003529945,4.8312859877,1.9566761577,35.4973821224,35.4973821224
7,5,1,1.8552904637,1.8552904637,1.3894441487,0.2265153272,1.3058713462
7,5,2,0.1450324999,0.4670094885,4.8773616397,0.7339309603,1.1528694732
7,5,3,0.0,1.8301952212,0.3529944994,0.3529944994,1.2814255596
7,5,4,0.3529944994,1.9267185307,2.9825353908,0.4670094885,0.3529944994
7,5,5,1.3129529747,2.1511625264,1.0475062345,0.3529944994,0.3529944994
7,5,6,2.452341505,1.0475062345,2.4897005465,2.1511625264,4.8312859877
7,5,7,0.0,0.3529944994,0.4670094885,0.0,1.1399948688
7,5,8,1.8797797222,0.003529945,1.3894441487,0.3529944994,2.585646117
7,5,9,1.8071632794,0.4670094885,1.3894441487,3.8117245623,2.4897005465
7,5,10,0.3529944994,0.3529944994,1.1740806211,2.1511625264,1.9566761577
7,5,11,0.0,0.0081504728,0.8313953941,0.0,0.3529944994
7,5,12,0.0,0.4670094885,1.1740806211,1.9727160403,8.1854223425
7,5,13,0.0381918761,1.8797797222,0.0,0.2265153272,0.3529944994
7,5,14,0.0636595214,0.4392372105,0.6589093479,0.3529944994,0.4670094885
7,5,15,0.6874354457,0.0103021222,1.8710549372,2.4897005465,2.6259176371
7,5,16,0.0,2.1871250279,4.1903894487,2.4897005465,4.1903894487
7,5,17,0.3529944994,0.9697754937,2.585646117,3.8117245623,5.8044493949
7,5,18,0.0,0.8901428408,0.0,3.8117245623,1.3894441487
7,5,19,0.3529944994,0.0,0.8528395814,0.0,0.3529944994
8,1,0,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394342
8,1,1,0.0,0.0,0.0,0.0,3.9308394342
8,1,2,0.0,3.9308394342,3.9308394342,1e-10,0.0
8,1,3,0.0,1e-10,1e-10,0.0,1e-10
8,1,4,0.0,0.0,1e-10,0.0,0.0
8,1,5,1e-10,1e-10,0.0,0.0,0.0
8,1,6,1e-10,0.0,3.9308394342,0.0,1e-10
8,1,7,1e-10,1e-10,3.9308394341,0.0,0.0
8,1,8,0.0,0.0,0.0,0.0,0.0
8,1,9,0.0,0.0,1e-10,3.9308394341,0.0
8,1,10,3.9308394342,0.0,1e-10,0.0,1e-10
8,1,11,0.0,0.0,0.0,0.0,0.0
8,1,12,1e-10,0.0,0.0,0.0,0.0
8,1,13,0.0,0.0,0.0,0.0,0.0
8,1,14,0.0,3.9308394342,1e-10,0.0,0.0
8,1,15,1e-10,0.0,0.0,1e-10,0.0
8,1,16,0.0,0.0,3.9308394341,0.0,0.0
8,1,17,0.0,0.0,0.0,0.0,0.0
8,1,18,0.0,0.0,0.0,3.9308394342,3.9308394342
8,1,19,0.0,0.0,0.0,0.0,0.0
8,2,0,0.0,0.0,1e-10,0.0,1e-10
8,2,1,0.0,1e-10,0.0,0.0,0.0
8,2,2,0.0,1e-10,0.0,1e-10,1e-10
8,2,3,0.0,0.0,0.0,3.9308394341,0.0
8,2,4,1e-10,0.0,0.0,1e-10,0.0
8,2,5,0.0,0.0,0.0,0.0,0.0
8,2,6,0.5465400303,1e-10,3.9308394342,1e-10,0.0
8,2,7,0.0,0.0,0.0,0.0,0.0
8,2,8,0.0,0.0,0.0,1e-10,1e-10
8,2,9,0.0,0.0,0.0,0.0,0.0
8,2,10,0.0,0.0,1e-10,0.0,0.0
8,2,11,1e-10,3.9308394342,0.0,0.0,0.0
8,2,12,0.0,0.0,0.0,1e-10,1e-10
8,2,13,0.0,1.5090285275,0.0,0.0,0.0
8,2,14,0.0,0.0,0.0,0.0,0.0
8,2,15,0.0,0.0,0.0,1e-10,0.0
8,2,16,0.0,0.0,0.0,1e-10,1e-10
8,2,17,0.0140516134,0.0,0.0,0.0,0.0
8,2,18,1e-10,1e-10,0.0,0.0,0.0
8,2,19,0.0,0.0,0.0,0.0,0.0
8,3,0,3.9308394342,0.0,0.0,0.0,0.0
8,3,1,0.0,1e-10,0.0,0.0,1e-10
8,3,2,1e-10,3.9308394342,1e-10,0.0,0.0
8,3,3,1e-10,1e-10,0.0,0.0,0.0
8,3,4,3.9308394342,0.0,0.0,1e-10,1e-10
8,3,5,0.0,0.0,0.0,0.0,0.0
8,3,6,0.0,1e-10,0.0,3.9308394342,3.9308394342
8,3,7,0.0,0.0,0.0,1e-10,1e-10
8,3,8,0.0,0.0,0.0,3.9308394342,0.0
8,3,9,0.0,1e-10,0.0,0.0,0.0
8,3,10,3.9308394342,0.0,0.0,0.0,0.0
8,3,11,0.0,3.9308394342,0.0,1e-10,0.0
8,3,12,0.0,1e-10,0.0,0.0,0.0
8,3,13,1e-10,0.0,3.9308394342,0.0,3.9308394342
8,3,14,1e-10,0.0,0.0,0.0,3.9308394342
8,3,15,0.0,0.0,0.0,0.0,0.0
8,3,16,0.0,0.0,0.0,3.9308394342,3.9308394342
8,3,17,1e-10,0.0,3.9308394342,1e-10,0.0
8,3,18,1e-10,0.0,0.0,0.0,0.0
8,3,19,3.9308394342,0.0,0.0,1e-10,0.0
8,4,0,3.9308394342,3.9308394342,0.0,1e-10,0.0
8,4,1,0.0,0.0,1e-10,0.0,1e-10
8,4,2,1e-10,1e-10,0.0,0.0,0.0
8,4,3,3.9308394342,3.9308394342,0.0,3.9308394342,3.9308394342
8,4,4,3.9308394342,0.0,1e-10,0.0,0.0
8,4,5,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342
8,4,6,0.0,0.0,3.9308394342,0.0,0.0
8,4,7,3.9308394342,0.0,3.9308394342,0.0,0.0
8,4,8,1e-10,0.0,3.9308394342,1e-10,3.9308394342
8,4,9,1e-10,3.9308394342,1e-10,3.9308394342,3.9308394342
8,4,10,0.0,3.9308394342,3.9308394341,3.9308394341,3.9308394342
8,4,11,0.0,0.0,1e-10,0.0,0.0
8,4,12,3.9308394342,0.0,0.0,0.0,1e-10
8,4,13,0.0,1e-10,3.9308394342,3.9308394342,3.9308394342
8,4,14,0.0,0.0,1e-10,0.0,1e-10
8,4,15,0.0,3.9308394342,3.9308394342,0.0,1e-10
8,4,16,0.0,0.0,0.0,0.0,1e-10
8,4,17,1e-10,0.0,0.0,1e-10,0.0
8,4,18,0.0,1e-10,0.0,0.0,0.0
8,4,19,3.9308394342,3.9308394342,0.0,1e-10,1e-10
8,5,0,0.0,0.0,1e-10,0.0,0.0
8,5,1,0.0,1e-10,1e-10,0.0,1e-10
8,5,2,3.9308394342,3.9308394342,0.0,1e-10,0.0
8,5,3,1e-10,3.9308394341,3.9308394342,3.9308394341,1e-10
8,5,4,3.9308394342,3.9308394342,1e-10,0.0,1e-10
8,5,5,0.0,1e-10,1e-10,1e-10,3.9308394342
8,5,6,1e-10,0.0,0.0,0.0,0.0
8,5,7,3.9308394342,3.9308394342,3.9308394342,1e-10,0.0
8,5,8,0.0,1e-10,0.0,0.0,0.0
8,5,9,0.0,0.0,0.0,0.0,0.0
8,5,10,3.9308394342,3.9308394342,0.0,1e-10,3.9308394342
8,5,11,0.0,0.0,1e-10,1e-10,1e-10
8,5,12,3.9308394342,3.9308394341,1e-10,1e-10,0.0
8,5,13,3.9308394342,1e-10,0.0,3.9308394342,3.9308394342
8,5,14,0.0,0.0,0.0,0.0,0.0
8,5,15,1e-10,0.0,0.0,0.0,3.9308394342
8,5,16,3.9308394342,0.0,3.9308394342,3.9308394342,3.9308394342
8,5,17,0.0,0.0,1e-10,0.0,0.0
8,5,18,0.0,3.9308394342,3.9308394342,3.9308394342,0.0
8,5,19,1e-10,1e-10,0.0,3.9308394342,1e-10
9,1,0,0.0,0.0,0.0,0.0,0.0
9,1,1,0.0,0.0,0.0,0.0,0.0
9,1,2,0.0,0.0,0.0,0.0,0.0
9,1,3,0.0,0.0,0.0,0.0,0.0
9,1,4,0.0,0.0,0.0,0.0,0.0
9,1,5,3.9308394341,0.0,0.0,0.0,0.0
9,1,6,3.9308394341,3.9308394341,0.0,0.0,0.0
9,1,7,0.0,3.9308394341,0.0,0.0,0.0
9,1,8,0.0,0.0,0.0,0.0,0.0
9,1,9,0.0,0.0,0.0,0.0,0.0
9,1,10,0.0,0.0,0.0,0.0,0.0
9,1,11,0.0,0.0,0.0,0.0,0.0
9,1,12,3.9308394341,0.0,0.0,0.0,0.0
9,1,13,0.0,0.0,0.0,0.0,0.0
9,1,14,3.9308394341,3.9308394341,0.0,0.0,0.0
9,1,15,0.0,0.0,0.0,0.0,0.0
9,1,16,0.0,0.0,3.9308394341,0.0,0.0
9,1,17,3.9308394341,0.0,0.0,0.0,0.0
9,1,18,0.0,0.0,0.0,0.0,0.0
9,1,19,0.0,0.9173190394,0.0,0.0,0.0
9,2,0,3.9308394341,0.0,0.0,0.0,0.0
9,2,1,0.0,3.9308394341,3.9308394341,0.0,0.0
9,2,2,0.0,3.9308394341,0.0,0.0,3.9308394341
