fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,10,0.0,0.5181572709457427,0.0788945090368021,0.0,0.5396210843590525,0.2611428066066703,3.055607314451895e-09,5.363386087253414e-09,0.0002364757410748,0.8987746628694575,0.9999999999999868,6.85984595594425e-13,0.3557692307692308,0.2967032967032967,0.2316118935837246,0.0,0.3484608250360687,0.317979974261278,0.3104552972921339,0.0,0.3364640882612852,0.3261312547368711,0.3515131036552538,0.6490790254166736,0.4230265903475724,0.4391804305743561,0.4517032335440161,0.6624503600880496,0.4274913607611618,0.4600316142867626,0.4787055936331502,0.5916314554342614,0.0323383084577113,1.7239043519527118e-07,0.0896739130434783,0.5263157894736842,0.7737070318114457,0.6056642967138344,0.7944721065643763,0.6103377102866195,0.575136722251223,0.2850407578863603,0.4282718355152912,0.46976707748891,0.2781136302680271,0.4218097353776975,0.2826441103627929,0.4286299210683396,0.2781136302851213,0.6636346345057127,0.2554936820844024,0.2861699404688785,1.7931653944242505e-08,0.4073265966461971,9.430954461198875e-09,0.4880164111235474,3.664745279437223e-09,0.3430493155939931,1e-12,0.131841798530319,1e-12,1e-12,6.922194467211748e-06,1e-12,True
1,1,11,0.0,0.6199234186530709,0.1936517838661961,0.5,0.6411790508290625,0.2611428069752366,1.915578515602818e-08,5.571993788722381e-09,1.90908916509325e-05,0.865469398694337,0.9999999999999902,5.310170909217891e-13,0.4519230769230769,0.5714285714285714,0.1527627302275189,0.0,0.2609949102893151,0.1524387950946791,0.3091481153850611,0.0,0.257561705755495,0.2021308273485105,0.3679770769385529,0.7977521816628494,0.3629972778427359,0.3335656323471797,0.4863128592982438,0.8246864165062961,0.3757003574901519,0.3938818471204909,0.5227487985906033,0.7913447552572479,0.0248756218905472,1.452970625519749e-07,0.1005434782608695,0.6842105263157895,0.9041982734255246,0.7055399346738662,0.918970405592164,0.5958990087125119,0.4504579478251236,0.1495345817801884,0.2556230629868774,0.2995945917194516,0.0794180366433443,0.5298848017543744,0.0656577674331393,0.5490689059253043,0.0794180366511819,0.7641553031352786,0.3804709820163865,0.3834522474913132,5.070513766730003e-09,0.1286665228016387,3.067538918810898e-09,0.2329523127610662,4.566225235182802e-09,0.2157225882848972,1e-12,0.0211898708443929,1e-12,1e-12,2.5446618120866107e-05,1e-12,True
1,1,12,0.0,0.5443719248841967,0.0921485733691603,0.0,0.818577462294502,0.2611428095819593,7.030945148717882e-09,5.365717008643276e-09,8.934629669713083e-05,0.9286338303384648,0.9999999999999972,5.483014423790695e-13,0.2596153846153846,0.1758241758241757,0.2852112676056338,0.0,0.2335202202976164,0.2425416895686971,0.2722436653715653,0.0,0.2315396350901394,0.2661877969613308,0.2933111727024336,0.5898018881327547,0.3024353467223347,0.3576148827669796,0.4061225474051742,0.6412733821108545,0.3219673119336097,0.4030833199333619,0.4274746122965769,0.7179810890879881,0.0447761194029851,1.0204079664271161e-07,0.0760869565217391,0.4210526315789473,0.9136304603661376,0.7954870155429927,0.8974679469283648,0.4681615688868521,0.542214898584643,0.1887383832729141,0.1793872822100644,0.2094890346983775,0.2648370561157418,0.4793767436258674,0.2559247221846907,0.4892227605158118,0.2648370561013018,0.7341350302027447,0.4076241269851796,0.4224259306406082,1.1459269880429569e-08,0.2602221615668853,9.540257520225657e-09,0.3240579656748443,7.141464807952308e-09,0.4304451073864475,1e-12,0.0015602492448237,1e-12,1e-12,1.2537545704719689e-05,1e-12,True
1,1,13,0.0,0.4518093126520196,0.0303689381261929,0.0,0.3669606314129321,0.2611428084810921,1.3807704510447803e-10,2.428294171747452e-09,0.0027638789180936,0.8492259724709721,0.9999999999999698,9.925589081243242e-13,0.4711538461538462,0.3846153846153844,0.2366197183098592,0.0,0.1918672925007972,0.065707893784238,0.2221192021646481,0.0,0.1854002618667473,0.0936516669558611,0.2373625827034862,0.4788588198079198,0.2383722857000938,0.1550549907047609,0.3332498103711069,0.504151432359216,0.2485998421610692,0.2053944114528236,0.3459344362556343,0.6946991582985031,0.0447761194029851,9.602638025981992e-08,0.0978260869565217,0.5789473684210525,0.8165391807188985,0.6988785275289162,0.7144201354063913,0.4328052411315287,0.4231631004042239,0.399447931767538,0.5687573406604662,0.625980104591092,0.351468294920213,0.5301262635595466,0.3478440129270225,0.5469330091404377,0.3514682949125321,0.561882219852252,0.2085883737013499,0.2192456388145661,1.1659266609494152e-08,0.3936261590623578,1.3265210329077873e-08,0.5575015243598931,3.4684316771616313e-09,0.5113640528034906,1e-12,0.0071556228570468,1e-12,1e-12,3.6191485665554728e-06,1e-12,True
1,1,14,0.0,0.4080658818549249,0.0315063567177001,0.0,0.3080068117663164,0.2611428076602995,6.2300137862739374e-09,1.6829111807600423e-09,2.350220598239584e-05,0.6620232793147439,0.9999999999999244,1.1214925841125558e-12,0.4134615384615384,0.3296703296703296,0.2422535211267606,0.0,0.2045864521258922,0.2434967052299317,0.3559274085209299,0.0,0.1924378033707736,0.2280348300944269,0.3230735148704408,0.5040454307194251,0.2568583325578994,0.3384366805783925,0.4564588038701379,0.49025323515217,0.2534522454184739,0.3325850644111487,0.4188300438847953,0.6629267890796879,0.0174129353233831,8.229212451665765e-08,0.078804347826087,0.3157894736842106,0.6487830231353059,0.7871239886102939,0.7067230567889584,0.3000977762836627,0.1791046045094555,0.2810128448462003,0.3822158558631514,0.4343420687966985,0.5208098347040359,0.4344294104140214,0.5591407066553166,0.4419101086212283,0.5208098346821878,0.5770477533969451,0.3632624527018939,0.364010919353683,7.468318462885999e-09,0.4977638162731159,8.410891125439257e-09,0.4849930915958447,2.4077254926002086e-09,0.481705765070594,1e-12,0.0160308266511378,1e-12,1e-12,5.715811945026591e-06,1e-12,True
1,1,15,0.0,0.4566370643169757,0.0334918875643325,0.0,0.8260923465440648,0.2611428066083553,2.5414111631021693e-09,9.059370393742368e-09,0.0004866813201643,0.95622516818985,0.9999999999999848,2.00839056655269e-12,0.3365384615384614,0.3956043956043956,0.1643192488262911,0.0,0.1892446700717451,0.1586404834439171,0.1538131117980499,0.0,0.1831894809715286,0.1529905003722698,0.1112166206622224,0.8591444182445895,0.3136702869242495,0.3560491165647675,0.3953251341362867,0.8585932227008501,0.3188170415817243,0.3658186852226041,0.353714373654149,0.7659944919439288,0.0497512437810946,1.4122048575879382e-07,0.1195652173913044,0.4210526315789473,0.856115850160759,0.770443945361547,0.9309060814136948,0.4809514150861934,0.6024266824562914,0.1220788918421855,0.1740207217892018,0.205656017157771,0.3410366848931888,0.653068032932613,0.3494657850637535,0.6446281032752025,0.3410366849007944,0.7542260076960969,0.4670638460781398,0.4351117285560094,1.6195874558881048e-08,0.072446808297994,1.5041601107659173e-08,0.1213908026250611,5.144245226283529e-09,0.1573390848091052,1e-12,0.0080172969455848,1e-12,1e-12,5.166747681519491e-06,1e-12,True
1,1,16,0.0,0.7231655512881187,0.4237242437305636,0.5,0.678150772186191,0.2611428067406666,2.586080508587177e-09,7.1421151941801324e-09,0.0003771403787831,0.9197486577089896,0.9999999999999885,1.042592433657993e-12,0.4711538461538462,0.3296703296703296,0.2760563380281691,0.0,0.2293440045687013,0.0985437492450337,0.2546288273666744,0.0,0.2286352983201399,0.1139053231142536,0.3091229089551005,0.7306399646301087,0.3236067591516701,0.2685002318530021,0.4294419521598833,0.7750332374477749,0.3422736951273346,0.3102364232080141,0.4702450663121871,0.6078724890713865,0.0223880597014925,8.229212451665765e-08,0.0978260869565217,0.1578947368421052,0.8604104717958915,0.9021969601755626,0.9340739359750792,0.3052135465847676,0.5129275947093763,0.2120807333130472,0.2217246565860149,0.2386353083465695,0.1986714233097725,0.4663838752540814,0.19476607352372,0.4839503909046358,0.1986714233317168,0.742708518770038,0.3230467543116342,0.3294142058741849,1.3304333568064249e-08,0.2389884028575464,7.606848575682122e-09,0.2846455412903903,4.954982873394509e-09,0.2835470090840817,1e-12,0.0254963126339052,1e-12,1e-12,1.3489314830262752e-05,1e-12,True
1,1,17,0.0,0.5123832664322004,0.0919622952335317,0.5,0.305773091560294,0.2611428106271588,8.036473471682283e-09,2.031635010922919e-09,1.873567700573556e-05,0.66301939541596,0.9999999999999664,1.255093832192017e-12,0.3269230769230769,0.3626373626373627,0.1741357234314981,0.0,0.255582896901348,0.4075043874574178,0.4229020614981919,0.0,0.2387348421630587,0.4085960736105021,0.4021608977558772,0.3523602021854766,0.2856601619319931,0.479030108309717,0.4872287848665078,0.3351003477085912,0.2781783254109571,0.489405604575543,0.4629191901493232,0.7126674985842496,0.0373134328358208,1.6764406406337785e-07,0.0896739130434783,0.7894736842105264,0.7627149695144831,0.5656701283692942,0.6526012424194749,0.5202152617120264,0.4173781297947282,0.3430727919495771,0.5413772621867161,0.5876537872184318,0.3895099427439145,0.6656342190497783,0.4092929813606943,0.6756995897348592,0.3895099427316804,0.4398226213089413,0.3979475162376094,0.40860818844822,1.7995999694581973e-08,0.4335689840315614,1.7343392948183777e-08,0.6273157940745218,3.9976693170379926e-09,0.6372396620861451,1e-12,0.0208347501084742,1e-12,1e-12,4.944869393017095e-05,1e-12,True
1,1,18,0.0,0.6345259193305011,0.3059775916272719,0.5,0.6703412083243917,0.2611428074625219,1.3389795288624684e-08,5.729820766781331e-09,3.92405024579863e-05,0.8479298822709855,0.9999999999999888,1.055445313717212e-12,0.3461538461538462,0.4395604395604395,0.152112676056338,0.0,0.2586758673932067,0.151797220149323,0.2400721409387409,0.0,0.2449948383725692,0.156973604760466,0.2379703469456635,0.428035706308727,0.3014039601828692,0.2263283671897015,0.3350247163957496,0.4282488644433593,0.3007585618504584,0.2450998996008485,0.3263682763300956,0.8039362445356937,0.0621890547263682,1.628976929314846e-07,0.1032608695652174,0.4210526315789473,0.7373442844074657,0.7931296251005695,0.8491768648339844,0.3442075574229388,0.4946095166968565,0.3340160833918068,0.3052607372233664,0.3476052380677106,0.4081162692348806,0.497674511640348,0.4226857397424317,0.5007842661856851,0.4081162692411371,0.5147851595718576,0.4211754442640781,0.3780735637727301,1.3293463372877081e-08,0.3546303264268326,1.6069128710505395e-08,0.5817291177470527,6.665737420010944e-09,0.5660856390334827,1e-12,0.0509992400189314,1e-12,1e-12,8.533272824944015e-05,1e-12,True
1,1,19,0.0,0.5212680749839547,0.0772455265349068,0.5,0.6685361502633266,0.2611428064772093,6.959551765348775e-10,4.591106352291506e-09,0.0009638231399669,0.9318711732102074,0.99999999999997,1.2933179002847397e-12,0.3365384615384614,0.3296703296703296,0.1971830985915492,0.0,0.2400964571046923,0.269054516286979,0.2972303571980922,0.0,0.2316371631151941,0.2760643527947702,0.2678277082255888,0.7209579567013464,0.3316722993960215,0.4110260061389142,0.4589266729729298,0.7272995676664331,0.3367851069432106,0.4301541914295093,0.4282209054139056,0.7609586668118409,0.0323383084577113,1.7738368985447694e-07,0.0978260869565217,0.4736842105263158,0.9336180008067222,0.7029861517002809,0.8688354293766651,0.4628353711630573,0.4305087184640037,0.2964312239090262,0.4101003619336736,0.464750550703473,0.4852271113961479,0.6153527488256724,0.5269444738689902,0.6396133570458419,0.4852271113684359,0.6017720183018642,0.3119585058307192,0.322074946271564,1.0266015976699828e-08,0.2348673847059082,8.696427644569922e-09,0.2713325293661632,3.363028692811047e-09,0.2769957226334576,1e-12,0.0669189547684258,1e-12,1e-12,2.045307783162015e-05,1e-12,True
1,2,0,0.0,0.4572787005882637,0.0293411538707141,0.0,0.853118144973328,0.2611429977089535,1.3629372435889498e-08,5.916044705086113e-09,3.9988564611100336e-05,0.943505023878302,0.999999999999992,1.1271394918857525e-12,0.2788461538461538,0.2747252747252746,0.196056338028169,0.0,0.212059902287958,0.2515850621728996,0.3306878473112633,0.0,0.2007308240036184,0.257538248476697,0.3382122896969027,0.294394013310614,0.2246959579143432,0.298338240376002,0.3866845314088458,0.3011339316721637,0.2260678023764302,0.3190379050911311,0.3930704078182599,0.5795547331498137,0.0572139303482587,2.342289689908701e-07,0.1168478260869565,0.4736842105263158,0.8140383325755708,0.5902146322490096,0.7252689203841831,0.4886236750234023,0.5527359327498476,0.520385661592458,0.603966401905971,0.6675703227014069,0.547775030748282,0.347292739145343,0.570493838171376,0.3511379073562003,0.5477750307540208,0.4083705287236121,0.2759712298346684,0.2967492986091203,5.654848264092165e-08,0.6096333648235908,2.8161023752322224e-08,0.745081600078503,1.0793352477789444e-08,0.7073460918523153,1e-12,0.0037014439867483,1e-12,1e-12,4.279930953079001e-06,1e-12,True
1,2,1,0.0,0.5149094158633416,0.0729607336161443,0.0,0.8488103801860551,0.2611429977590447,2.4412598578220876e-08,8.198212928997652e-09,2.445574693315912e-05,0.9666394698691,0.9999999999999808,1.4853434381775453e-12,0.2499999999999999,0.4065934065934065,0.1187666539779216,0.0,0.2031418037710106,0.2314392563792736,0.2357160589095924,0.0,0.1942011535268003,0.2267322767612208,0.2334832286028363,0.6271977292096977,0.279542546219659,0.3562850106136224,0.3865047873154048,0.6281559905652758,0.2825686703891253,0.3649330646129971,0.3756613747391087,0.6946991582985031,0.0472636815920397,1.928829042875171e-07,0.1222826086956522,0.4210526315789473,0.6070949305197456,0.4976792663741096,0.7016920910912434,0.5731506405861083,0.4629953941691628,0.4622581535029906,0.4911842055498212,0.5456278800586376,0.5676888931658117,0.572210073462904,0.6104066438153186,0.5834565545458716,0.5676888931774733,0.5599320718638252,0.1632286523418962,0.1498054372614773,4.4826899754895455e-08,0.3919793996935599,1.9530130676732548e-08,0.3300273985440696,7.631910485017234e-09,0.3749268126309135,1e-12,0.2690034815747903,1e-12,1e-12,4.812799518908526e-05,1e-12,True
