fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,11.0,1,0.6009358722356799,-1.4804846630461361,1,0.9704375624075205,98.60275796341439,1.2201841030254925,8.438057994357102,6.915397417024709,1.0,1.0,6.6040029590465785,0.0,0.0,0.0,0.2648339727944957,0.0,0.0,0.0,0.2581513064940582,-5.560025145507388,-5.560025145507388,-5.560025145507388,-4.087541597385372,-5.703955436521904,-5.703955436521904,-5.703955436521904,-4.231471888399888,0.7043823975884861,0.8658658658658656,3.511927530450728,0.5455455455455454,0.5,1.008601179124912,0.9783970154826013,0.9907646214985042,0.062085476956757896,-0.5927676393228998
1,1.0,12.0,1,-0.09854279000555155,-1.857091835866566,1,0.7716703078738136,101.20946231154018,0.08259874641212184,7.448137851325952,90.1725289408617,1.0,1.0,122.90780279658335,0.0,0.0,0.0,0.6488413843156575,0.0,0.0,0.0,0.6533127586581967,-5.99152959689459,-5.99152959689459,-5.99152959689459,-2.1039772390772704,-5.950522634521557,-5.950522634521557,-5.950522634521557,-2.062970276704238,0.6666666666666666,0.9459459459459456,2.543345761304648,0.32532532532532515,0.5,1.0210875818427994,0.9737332556645059,0.9897201725551932,0.04502705466144498,-0.6113655965588027
1,1.0,13.0,1,-0.8203023505896612,-0.5835459664633222,1,0.9632496587342769,110.38871502938483,0.8308127909687956,3.0147555646740023,3.628682174185777,1.0,1.0,10.084387697905958,0.0,0.0,0.0,1.0465362910697487,0.0,0.0,0.0,1.0537867265718157,-6.237087556336802,-6.237087556336802,-6.237087556336802,0.2902509219491973,-6.194174128118666,-6.194174128118666,-6.194174128118666,0.33316435016733337,0.6666666666666666,0.5655655655655653,0.8412497049736118,0.40540540540540526,0.5,0.7114973015372191,0.8310076185315397,0.25608474051680874,0.23195430119824323,-0.47926965068794797
1,1.0,14.0,1,0.03417827231239711,-1.5621595909228552,1,0.7300519100299541,104.69490156220567,1.0201356180964802,2.9497423971326246,2.89151985756236,1.0,1.0,58.267988077227365,0.0,0.0,0.0,1.0171721601318202,0.0,0.0,0.0,0.9999657400393165,-5.706307699804258,-5.706307699804258,-5.706307699804258,0.09798962958247781,-5.804496191198034,-5.804496191198034,-5.804496191198034,-0.00019886181129802338,0.6666666666666666,0.5655655655655653,1.9287915080207778,0.1451451451451451,0.3333333333333333,0.6751195989835419,0.8240626815593874,0.3869019496462038,0.262205854955293,-0.659410232100223
1,1.0,15.0,1,0.23159792057774353,-1.9094928835271892,2,0.7064817123127738,98.03558522293727,2.4116312738332932,7.949994527790259,3.296521576100531,1.0,1.0,2.681739206243686,0.0,0.0,0.0,0.5152070912610764,0.0,0.0,0.0,0.4978065338308103,-5.758878489582218,-5.758878489582218,-5.758878489582218,-2.791863454038582,-5.960176964153781,-5.960176964153781,-5.960176964153781,-2.993161928610146,0.7420981285103057,1.0260260260260257,2.2671001465003933,0.6456456456456453,0.5,0.940837797971545,0.9521303811926937,0.8995836014783289,0.11101309911436312,-0.7475332680177998
1,1.0,16.0,1,1.1465229108394743,-0.005524363978272273,2,0.8975878411071021,96.9579827074504,2.970636406324542,12.055185449643655,4.058115434113018,1.0,1.0,12.340344486937491,0.0,0.0,0.0,0.6540986993808571,0.0,0.0,0.0,0.6845423337674726,-6.204484865551436,-6.204484865551436,-6.204484865551436,-2.1461393846660295,-5.928552962604584,-5.928552962604584,-5.928552962604584,-1.870207481719178,0.6666666666666666,0.7257257257257255,4.322659083856284,-0.33533533533533516,0.3333333333333333,1.0821465186841326,0.9549321822787232,0.963124572994493,0.10129063003686777,-0.6082487137909276
1,1.0,17.0,1,0.7007635569882232,-1.2236681445867135,1,-0.02970227403835546,114.67485099808945,0.13493795528039065,7.974444467053965,59.09711949083329,1.0,1.0,22.82756017051002,0.0,0.0,0.0,0.7722969405084026,0.0,0.0,0.0,0.7650002303420691,-6.345118771304308,-6.345118771304308,-6.345118771304308,-1.4448029570635565,-6.405639658499946,-6.405639658499946,-6.405639658499946,-1.5053238442591947,0.8710490642551527,0.9259259259259256,1.216424293857368,-0.21521521521521514,1.0,0.7321619963517658,0.8896167608324683,0.22531053944676505,0.1870301217803083,-0.7007244491601595
1,1.0,18.0,1,0.2683580410237812,-1.656709091836453,1,0.8747270754682619,102.87561626209529,3.2754281670293324,11.007443401572349,3.360612060546457,1.0,1.0,9.821271697088731,0.0,0.0,0.0,0.8441273840966237,0.0,0.0,0.0,0.8656215572540407,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.950729685658918,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.799275977699045,0.7043823975884861,0.8258258258258254,1.2738113231864785,0.5255255255255253,0.5,0.8771689372046193,0.9653911919448864,0.9722070778761335,0.06423219483323708,-0.7674059975750064
1,1.0,19.0,1,-0.17830492421455824,-1.745330728312014,1,0.7820454394972913,100.61998198228136,1.073593986739186,7.8548417299038515,7.316398775445145,1.0,1.0,10.997078714135334,0.0,0.0,0.0,0.7921445201791917,0.0,0.0,0.0,0.7909909945784463,-5.427015651251496,-5.427015651251496,-5.427015651251496,-1.1280349421859164,-5.434930028952724,-5.434930028952724,-5.434930028952724,-1.1359493198871444,0.7043823975884862,0.8858858858858855,2.989446772280588,0.7657657657657654,0.3333333333333333,1.1989189573210715,0.9189986059551597,0.8761410655805291,0.21961997598811087,-0.6302606914273682
1,2.0,0.0,1,-0.8872825572613455,-0.7553289883704823,1,0.7405530137455777,467.84509872422046,3.890875246991218,10.271813579708171,2.639975051282171,1.0,1.0,3.700902709394542,0.0,0.0,0.0,0.6987643773063739,0.0,0.0,0.0,0.710346703590129,-6.2995426275254385,-6.2995426275254385,-6.2995426275254385,-1.8976466460876669,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-1.7949315102509509,0.8333333333333333,1.0860860860860857,6.854111821930196,0.8058058058058054,0.8333333333333334,1.1784311111709715,0.9148214778973548,0.9453825713546109,0.1607390819492932,-0.5139167727264972
1,2.0,1.0,1,0.3037327370543034,-1.5317733028688618,1,0.48959380320594015,472.6573160512982,3.5838997410049984,12.935694800380091,3.6093908131349286,1.0,1.0,3.9635814149185706,0.0,0.0,0.0,0.8387454870548513,0.0,0.0,0.0,0.8638407726329782,-5.818391650973609,-5.818391650973609,-5.818391650973609,-0.9382419118018692,-5.64936258368205,-5.64936258368205,-5.64936258368205,-0.7692128445103101,0.7043823975884861,0.9459459459459456,7.870661695791888,0.7857857857857854,0.6666666666666666,0.8824801661829921,0.9194654469545526,0.8911074103888802,0.1514493089618765,-0.5879916201695318
1,2.0,2.0,1,0.794490059240679,-0.042980336985261935,2,0.8991650300495693,463.9606218031837,2.9324965935231972,9.68704387355419,3.3033436065874024,1.0,1.0,8.372009913132269,0.0,0.0,0.0,1.2073463308041394,0.0,0.0,0.0,1.242342773474116,-6.04859672050288,-6.04859672050288,-6.04859672050288,1.254154336510223,-5.878209470798081,-5.878209470798081,-5.878209470798081,1.424541586215022,0.6666666666666666,1.0660660660660657,1.679674872092653,-0.21521521521521514,0.6666666666666666,0.9128124362030647,0.8463521596322303,0.5930760869481687,0.2582188103315893,-0.49646475640298626
1,2.0,3.0,1,0.45839068611319056,-1.167126243445181,1,0.7991151990818202,472.24267822178433,0.6883375258524177,9.18603413645883,13.34524675969555,1.0,1.0,5.771320172134456,0.0,0.0,0.0,0.7579830035304357,0.0,0.0,0.0,0.818432380337781,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-1.4885204948337707,-5.696205067291889,-5.696205067291889,-5.696205067291889,-1.0342463951760585,0.6666666666666666,1.0460460460460457,7.689283720758305,0.6256256256256253,0.3333333333333333,1.0676030751414285,0.9047052263225821,0.8471043756262118,0.14905139899838304,-0.5552746396989646
1,2.0,4.0,1,0.36506193187157926,-1.3667427866550714,1,0.8590837698247407,463.54246503130736,1.6273644304083845,11.063356770446806,6.798327752358747,1.0,1.0,11.867551271460139,0.0,0.0,0.0,0.8184811071813783,0.0,0.0,0.0,0.8034501240920682,-6.55466044265513,-6.55466044265513,-6.55466044265513,-1.1897947063527754,-6.677285341594631,-6.677285341594631,-6.677285341594631,-1.312419605292277,0.8333333333333333,0.9659659659659654,2.214855233726359,0.7257257257257255,0.6666666666666666,0.9263841485121224,0.9645968255416499,0.9781585428237866,0.055808925232975586,-0.47525589146389513
1,2.0,5.0,1,0.3594943759754771,-1.5048595049316307,1,0.9254337438165765,461.50523549002463,3.0141137975730032,10.667955516507554,3.539334024182334,1.0,1.0,11.444616326943219,0.0,0.0,0.0,1.0620922754922024,0.0,0.0,0.0,1.0505758036434394,-5.607669719475743,-5.607669719475743,-5.607669719475743,0.34819297309096875,-5.669141314611986,-5.669141314611986,-5.669141314611986,0.2867213779547262,0.7420981285103057,1.0660660660660657,1.9287915080207778,0.5255255255255253,0.8333333333333334,0.9798951980290652,0.8513328817657164,0.7171227715472754,0.26050173178389113,-0.41208910197661547
1,2.0,6.0,1,0.15445430945615218,-1.860192743199633,1,0.8740582861748616,469.5258982484106,4.045154703878615,10.040514805107014,2.482108977310526,1.0,1.0,4.096610793605425,0.0,0.0,0.0,0.6982251899229828,0.0,0.0,0.0,0.6351116503718315,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.044704186002966,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.7180217731944696,0.6666666666666666,1.0260260260260257,0.6838332040565495,-0.055055055055055056,0.5,1.023230209769618,0.9834631433450736,0.9621805081645973,0.04647411536664967,-0.6459578030884898
1,2.0,7.0,1,-0.48448731052152494,-1.131760817380909,1,0.9938944848345795,451.9838371783273,1.5760985513359378,7.0825778711617,4.493740486696306,1.0,1.0,28.704767459814107,0.0,0.0,0.0,0.6138805278352604,0.0,0.0,0.0,0.5943978611364417,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-2.3847985159904517,-6.378765091087367,-6.378765091087367,-6.378765091087367,-2.5872407642532367,0.6666666666666666,1.0260260260260257,5.078152112327671,0.025025025025024978,0.3333333333333333,0.3416840117793714,0.8680481221240771,0.8440244463036202,0.15952032431626673,-0.6461129249270624
1,2.0,8.0,1,1.1977713876522638,0.160431962838957,2,0.9894606158637717,444.51843523925635,7.410454185643107,17.657749935237113,2.3828161530837004,1.0,1.0,12.005880622037306,0.0,0.0,0.0,0.3630122928881821,0.0,0.0,0.0,0.38798149230852674,-6.311077208828323,-6.311077208828323,-6.311077208828323,-4.020078600657205,-5.904917254015027,-5.904917254015027,-5.904917254015027,-3.613918645843909,0.6666666666666666,1.1861861861861855,0.5430628373884226,0.6656656656656653,0.5,0.9603479479443707,0.9490501039007528,0.9311900344857149,0.1170636207561897,-0.624055673376917
1,2.0,9.0,1,-0.4817640425451021,-1.412869794440742,1,0.8644258661618154,465.9730522275259,0.7663418684298051,11.625555528112224,15.170194931320125,1.0,1.0,5.200872095506914,0.0,0.0,0.0,0.4778171480086107,0.0,0.0,0.0,0.48365411549796816,-6.286161114925572,-6.286161114925572,-6.286161114925572,-3.2825255390692067,-6.210296738122109,-6.210296738122109,-6.210296738122109,-3.2066611622657435,0.8710490642551527,1.0260260260260257,3.5947683160258794,0.7457457457457454,0.5,0.9156850181896331,0.8700480454463222,0.7279810223595455,0.18195318763656346,-0.7922723535822216
1,2.0,10.0,1,0.9251603566768388,-0.048204264044716894,2,0.9238950526200387,453.2785444894188,0.40516314018847477,10.544946191574848,26.026420336927796,1.0,1.0,161.91168809902751,0.0,0.0,0.0,1.2770635148923803,0.0,0.0,0.0,1.2974002663513695,-5.942324353190346,-5.942324353190346,-5.942324353190346,1.646401271925508,-5.849178408493274,-5.849178408493274,-5.849178408493274,1.7395472166225794,0.7043823975884861,1.1461461461461457,5.078152112327671,0.5455455455455454,0.6666666666666666,0.7630750402848591,0.8692892069062974,0.4846723477213904,0.237971100705199,-0.44736228453598453
1,2.0,11.0,1,0.725230440470514,-1.2411388531354206,1,0.9862672946916518,454.7809027572869,5.859815411037743,14.941886052303765,2.549890227627091,1.0,1.0,39.38183257846263,0.0,0.0,0.0,0.5386748437230702,0.0,0.0,0.0,0.5250822362979083,-5.560025145507388,-5.560025145507388,-5.560025145507388,-2.564979469154855,-5.703955436521904,-5.703955436521904,-5.703955436521904,-2.708909760169371,0.7420981285103057,1.0260260260260257,4.322659083856284,0.8858858858858855,0.3333333333333333,1.1387319943287824,0.9487772674092118,0.94586481203775,0.1919285933815102,-0.5744158109918489
1,2.0,12.0,1,-0.17710915399108834,-1.263528071081102,1,0.4234278462543165,457.38760557367,1.7030390602390837,11.40653777897019,6.697754646548662,1.0,1.0,3.931073062307762,0.0,0.0,0.0,0.5276327462936621,0.0,0.0,0.0,0.5312688329877149,-5.99152959689459,-5.99152959689459,-5.99152959689459,-2.830202381185339,-5.950522634521557,-5.950522634521557,-5.950522634521557,-2.789195418812307,0.8333333333333333,1.0060060060060056,0.9224970052592174,-0.015015015015014989,0.6666666666666666,0.8828227063203085,0.9335033245854635,0.8742341760858694,0.11739778704750062,-0.5676247006653379
1,2.0,13.0,1,-0.10104587404053136,-2.093854442755665,2,0.9901460720954631,466.56685202835234,4.281160333495783,7.882962553125999,1.8413144893102296,1.0,1.0,2.09998675547773,0.0,0.0,0.0,1.0633844905661085,0.0,0.0,0.0,1.070751650910703,-6.237087556336802,-6.237087556336802,-6.237087556336802,0.3953346173746235,-6.194174128118666,-6.194174128118666,-6.194174128118666,0.43824804559275954,0.8333333333333333,1.0260260260260257,1.3968351179887397,0.7457457457457454,0.5,0.8320133826978536,0.8690960386218944,0.5741123597463738,0.17865156048065403,-0.6826541636746759
1,2.0,14.0,1,0.21500473776051604,-1.5408719393825858,1,0.9709512570268151,460.87303976131426,2.302073898746339,9.10654169155629,3.9557990282221263,1.0,1.0,3.762198532350504,0.0,0.0,0.0,0.508319673835678,0.0,0.0,0.0,0.49972097030041046,-5.706307699804258,-5.706307699804258,-5.706307699804258,-2.8056792310337397,-5.804496191198034,-5.804496191198034,-5.804496191198034,-2.9038677224275156,0.9999999999999999,1.1661661661661658,3.6776091016010306,0.5855855855855853,0.3333333333333333,0.6751195989835419,0.8240626815593874,0.3869019496462038,0.262205854955293,-0.48481408035660445
1,2.0,15.0,1,-0.25811875095531933,-0.6716935682962952,1,0.6369551750547401,454.2137268999173,0.8699940892146418,9.15095265609422,10.518407848442898,1.0,1.0,15.709754596882096,0.0,0.0,0.0,1.2368778562420246,0.0,0.0,0.0,1.1951036560479176,-5.758878489582218,-5.758878489582218,-5.758878489582218,1.3641507909705446,-5.960176964153781,-5.960176964153781,-5.960176964153781,1.1628523163989808,0.8333333333333333,0.9259259259259256,2.3740547208674387,0.4654654654654652,0.3333333333333333,0.7550079663921719,0.9104165872666821,0.8964453145980569,0.14226672655894335,-0.5466788002623583
1,2.0,16.0,1,1.006617141567506,-0.27562403844135863,1,0.8770140962748318,453.13612364730585,1.773785180715223,6.929035186840101,3.906355325421191,1.0,1.0,130.28834759044148,0.0,0.0,0.0,0.9360629334888271,0.0,0.0,0.0,0.9796299941433902,-6.204484865551436,-6.204484865551436,-6.204484865551436,-0.39669656151632804,-5.928552962604584,-5.928552962604584,-5.928552962604584,-0.1207646585694766,0.5377157309218195,0.9059059059059056,3.2781654228302894,0.7857857857857854,0.3333333333333333,1.0577160784364212,0.8771332296183431,0.8745812948056509,0.15648738431584844,-0.5616917426922221
1,2.0,17.0,1,0.5127351547306531,-1.1615248238606668,1,0.7700424590964718,470.8529934767049,1.8176476206238936,7.530475836716242,4.1429789532755885,1.0,1.0,60.721496295016784,0.0,0.0,0.0,0.685730708414561,0.0,0.0,0.0,0.6792518814647069,-6.345118771304308,-6.345118771304308,-6.345118771304308,-1.9940759812832765,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.0545968684789147,0.7043823975884861,1.0660660660660657,1.7192957312101929,0.7857857857857854,0.3333333333333333,0.5783952963668456,0.8730597633268423,0.028513660412192485,0.20556265916888877,-0.8001538923605183
1,2.0,18.0,1,-0.6882350751773245,-0.8780794162333563,1,0.9707250095224562,459.0537576690181,3.9274435404353762,12.171426153866403,3.0990709423456515,1.0,1.0,5.835445673923452,0.0,0.0,0.0,0.9141557844798659,0.0,0.0,0.0,0.937433103868684,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.5235983470482433,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.37214463908837025,0.8333333333333333,1.0260260260260257,4.322659083856284,0.7257257257257255,0.5,0.9736913312453598,0.8588856528382648,0.7975080643610888,0.21449089290082254,-0.8623179070389386
1,2.0,19.0,1,0.4428837697662666,-1.4393849067342976,1,0.9504517603435739,456.7981194078792,0.3268626263171508,11.322044001606221,34.63853952706291,1.0,1.0,5.07896354989929,0.0,0.0,0.0,0.2910846283405923,0.0,0.0,0.0,0.2906607491591794,-5.427015651251496,-5.427015651251496,-5.427015651251496,-3.847294817408377,-5.434930028952724,-5.434930028952724,-5.434930028952724,-3.8552091951096052,0.7043823975884861,1.0460460460460457,3.7643580519633,0.8258258258258254,0.3333333333333333,0.9991008227404954,0.9944020384958598,0.9992759449906193,0.015249023865537115,-0.5186365916398669
1,3.0,0.0,1,1.2858134128818834,0.4090023954293427,2,0.9036538503708689,-189.57012107829843,1.9390006632806145,14.16464068606621,7.305124208725599,1.0,1.0,29.019989807042087,0.0,0.0,0.0,0.7938351651780463,0.0,0.0,0.0,0.806993331503087,-6.2995426275254385,-6.2995426275254385,-6.2995426275254385,-1.298744165257638,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-1.196029029420922,0.7043823975884861,1.1261261261261257,1.6418389895747365,0.8258258258258254,0.8333333333333334,1.1927159047724374,0.8918501048701978,0.8435834786204229,0.22076843130969911,-0.5260739171089628
1,3.0,1.0,1,0.1708664640877324,-1.7186520013707511,1,0.6719789148493626,-184.7579191456237,1.0148671452130624,12.735692921403919,12.549123283255142,1.0,1.0,2.1257351091375503,0.0,0.0,0.0,0.4755527782955533,0.0,0.0,0.0,0.4897813291050531,-5.818391650973609,-5.818391650973609,-5.818391650973609,-3.051439336141458,-5.64936258368205,-5.64936258368205,-5.64936258368205,-2.882410268849899,0.7043823975884861,1.0660660660660657,5.078152112327671,0.7457457457457454,0.5,1.084477419340335,0.8799900081449378,0.8541364174738603,0.26866485211739094,-0.5149710911512048
1,3.0,2.0,1,-0.049468735896180574,-2.0772975054757765,2,0.9032626837923348,-193.45461003195976,0.9274935472524805,10.123247962696755,10.914628994115281,1.0,1.0,2.187821234139675,0.0,0.0,0.0,0.5747596361508571,0.0,0.0,0.0,0.591419762696463,-6.04859672050288,-6.04859672050288,-6.04859672050288,-2.5721074702033775,-5.878209470798081,-5.878209470798081,-5.878209470798081,-2.4017202204985786,0.5377157309218195,0.9859859859859856,0.8610934477105054,0.4454454454454452,0.5,1.04192213013725,0.9328695794362087,0.9384317658846063,0.15220378784821564,-0.6149007304260665
1,3.0,3.0,1,-0.1705066768988885,-1.537844668656324,1,-0.27931650057017277,-185.17255327974652,0.47057408517551025,9.462257759124483,20.107902362696706,1.0,1.0,2.0402525776865468,0.0,0.0,0.0,0.3893915718744024,0.0,0.0,0.0,0.42044566905627284,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-3.7555344163503315,-5.696205067291889,-5.696205067291889,-5.696205067291889,-3.3012603166926193,0.5,0.9259259259259256,0.944257242605741,0.8258258258258254,0.16666666666666666,0.9895788471441697,0.9947745668507286,0.9987119178804656,0.012788229429790268,-0.8198076245214203
