fid,iid,rep,static_B20,static_B40,static_B60,static_B80,static_B100,static_B120,static_B140,static_B160,static_B180,static_B200,static_B300,static_B400,static_B500,static_B600,static_B700,static_B800,static_B900,static_B1000,static_B1100,static_B1200,static_B1300,static_B1400,static_B1500,static_B1600,static_B1700,static_B1800,static_B1900,static_B2000
12,1,10,9.5694991339,8.27e-08,0.1653799694,0.3885387782,9.3954e-06,0.0016100729,2.36e-08,7.493e-07,6.23e-08,1.58121e-05,4.23e-08,3.8587e-06,6.572e-07,4.273e-06,1.19205e-05,9.12782e-05,0.0001154524,0.0004597001,0.0023216024,0.0178600785,0.0252032463,0.1314861946,0.1914673609,0.3775050748,0.5273217667,0.7820478685,0.77545188,0.894915138
12,1,11,0.0001262311,2.09296e-05,0.0030921155,0.118121991,1.60813e-05,0.0023353302,0.0015179671,2.45976e-05,4.571e-07,1.50847e-05,1.96e-08,1.442e-07,8.47e-08,1.208e-07,1.158e-07,8.815e-07,9.557e-07,9.5362e-06,2.62482e-05,4.98944e-05,0.0003550442,0.0005602776,0.0023210377,0.0241524869,0.1063848104,0.1456994554,0.1756627364,0.1755462008
12,1,12,0.6465608182,0.0004887573,1.75221e-05,1.51748e-05,0.0003636185,0.0336728019,0.0031115602,0.0442762808,9.27189e-05,4.9e-09,1.99277e-05,0.0006912372,0.0004053576,0.0055161723,0.0063792077,0.0684259026,0.1449591275,0.244156085,0.3557635849,0.6834746225,0.8267358034,1.137782666,1.894932134,2.5601285156,3.3165248679,4.0979713253,4.1672652697,4.5201447706
12,1,13,0.0054600029,0.8505782741,0.0041338037,0.9632448897,4.08553e-05,0.0001325526,1.567e-07,2.577e-07,1.49722e-05,5.45e-08,1.706e-06,3.8478e-06,1.7476e-06,1.82866e-05,1.10105e-05,4.32067e-05,0.0001222382,0.0007129427,0.0018245467,0.0240527055,0.0705424902,0.1520805146,0.2887484545,0.4658157362,0.7646130839,0.9086573693,0.980665251,1.0654228248
12,1,14,2.65857e-05,2.5349e-05,0.0581466364,0.0412061987,0.0007854009,0.0001127962,8.52549e-05,2.21052e-05,2.39551e-05,0.0001341648,0.0015264804,0.0039817874,0.0024251175,0.0091623462,0.0301398377,0.0665894323,0.1037116342,0.1263802257,0.2765016297,0.3892854633,0.4847493942,0.6018016028,0.8569821768,1.1322377283,1.4016090091,1.702599649,1.734997605,1.835706237
12,1,15,0.8554074719,0.006910534,2.04361e-05,0.5852533014,1.5516794241,1.5018751406,4.5145e-06,2.3635e-06,2.50067e-05,0.3555441194,0.1142567883,0.2481739673,0.2662661093,0.1947405996,0.2626397151,0.5912194153,0.9182954235,1.0960252563,1.2941746908,2.7858222248,3.9583315893,4.3065766411,6.0033798916,7.5147246485,9.7816448575,12.9548898169,12.0582647252,12.8579133123
12,1,16,1.49056e-05,0.2974739518,7.26e-08,6.06e-08,4.7949e-06,1.49363e-05,1.431e-07,1.005e-07,1.49416e-05,1.49294e-05,1.28e-08,2.72334e-05,1.49378e-05,1.62407e-05,1.50186e-05,1.77715e-05,2.6767e-05,5.13225e-05,5.18737e-05,8.49664e-05,0.000237788,0.0007702012,0.0012450292,0.004149252,0.016238435,0.0356202787,0.0376079056,0.0417911703
12,1,17,1.91974e-05,3.2295674149,3.5019911473,3.75665e-05,0.4564281911,2.4518222601,0.0507700766,0.0001684933,0.0042545991,0.0001422883,0.0351733046,0.0057741858,0.1101184129,0.011865569,0.046584938,0.1511350805,0.271806735,0.5900377032,0.579859923,1.3559583253,1.9702694641,2.5455489386,3.3591684265,4.4534818056,6.1668356165,7.0558496596,6.9970249245,7.6425697529
12,1,18,0.0005229205,0.2295773912,1.8587e-05,6.78e-08,0.0084413994,0.0005474797,2.92e-08,1.52376e-05,1.68207e-05,1.46356e-05,1.46962e-05,2.21272e-05,1.63668e-05,3.44257e-05,2.73137e-05,5.97475e-05,8.60956e-05,0.0001896781,0.0005337683,0.0008404178,0.0028718892,0.0145727065,0.0595789091,0.0837196373,0.1374352514,0.1781920441,0.1736520325,0.1955036665
12,1,19,7.14e-08,1.76242e-05,1.5052811885,0.0115320375,0.0495031521,0.0019188537,0.0006320231,0.0003749898,0.0036256894,0.1686937132,1.6756352611,0.8242277027,0.9383619073,2.02903709,2.5179274577,2.8374117233,4.2011754313,6.5586030296,7.5515232214,10.2964822431,14.2091900652,16.3048944514,23.3543180824,28.6512256812,34.5195499486,39.8192114378,40.7518693193,42.8855235802
12,2,0,0.0432722661,0.0372810926,2.9862918199,0.8540219427,0.0904695624,7.4095e-06,7.7067e-06,1.46011e-05,7.452e-07,2.51488e-05,6.408e-07,8.189e-07,4.5764e-06,2.62167e-05,0.0001156158,0.0001490174,0.0010320839,0.0038714985,0.0041677346,0.0236993571,0.1278567047,0.1853617019,0.3108840763,0.5975257594,0.9545962162,1.4363018042,1.2821123414,1.4164979026
12,2,1,1.8474653097,4.3352e-06,0.2395942847,0.0417290029,2.51515e-05,7.8812e-06,1.3525e-06,0.0006436816,3.76418e-05,2.398e-07,2.51535e-05,2.51475e-05,2.51571e-05,2.51574e-05,3.33757e-05,0.0001354658,0.0001912489,0.0008368233,0.001436078,0.0137152411,0.1332454983,0.223336518,0.4247395482,0.7245831473,1.2142703723,1.5502976793,1.5717312392,1.7285698892
12,2,2,8.0537e-06,1.824e-07,0.3519333797,0.3013744415,1.139e-07,4.29113e-05,2.51488e-05,2.65176e-05,1.137e-07,1.618e-07,6.062e-07,1.7828e-06,4.7638e-06,1.35365e-05,0.0001123058,0.0001655189,0.0004345812,0.001399468,0.0119006759,0.0517204092,0.0724525804,0.1772058026,0.2923740032,0.5669647615,0.8885269608,1.1480009467,1.1686192499,1.2970467487
12,2,3,0.5186881564,6.276e-07,0.1082926708,0.0624511941,2.61591e-05,0.0002737114,4.05762e-05,2.71838e-05,2.83232e-05,1.777e-07,2.9648e-05,4.19307e-05,2.51586e-05,2.88248e-05,0.0001619169,0.0001924807,0.0015083034,0.0065485999,0.0032649195,0.2088460429,0.4575358838,0.6700942663,1.0367940148,1.1693907584,2.2228276939,2.9687579374,3.0340794994,3.2817860575
12,2,4,1.3949e-06,0.0057709093,1.591e-06,1.3e-07,2.551e-07,0.0002180125,0.0010823087,7.3494e-05,9.09084e-05,1.198e-07,8.465e-07,4.984e-07,3.4257e-06,3.8595e-06,1.57863e-05,1.82941e-05,0.0002392079,0.0016794172,0.0017474404,0.0110142885,0.050207198,0.0877726169,0.1812254496,0.3600890299,0.6264201829,0.9767212478,0.871616775,0.9758945113
12,2,5,0.1543094585,1.1313162528,5.59717e-05,2.51619e-05,0.0059027434,3.914e-07,0.0010968278,0.0155304477,2.4779e-05,2.51549e-05,2.51328e-05,2.44702e-05,2.45433e-05,2.92593e-05,3.18432e-05,0.0001552371,0.0003229783,0.0007265938,0.0051988445,0.0700410733,0.1390603303,0.3505179577,0.4284275492,0.9877132165,1.3961903464,2.2518741091,2.0073365093,2.2499881473
12,2,6,3.31907e-05,3.934e-07,6.394e-07,4.356e-07,2.51638e-05,2.50276e-05,4.11507e-05,2.51585e-05,1.581e-06,2.5156e-05,2.48373e-05,9.56e-07,2.49173e-05,4.69412e-05,2.51459e-05,2.6101e-05,2.51802e-05,2.51428e-05,3.46888e-05,2.50312e-05,3.21617e-05,4.72933e-05,9.99936e-05,0.0002390186,0.0007242947,0.0028595442,0.0028604121,0.0028590499
12,2,7,2.51551e-05,2.68466e-05,4.428e-07,7.439e-07,5.389e-07,7.96e-08,3.285e-07,2.45674e-05,4.319e-07,1.1899e-06,2.3158e-06,2.098e-07,1.1173e-06,1.817e-07,1.6192e-06,4.3549e-06,2.6935e-06,3.60782e-05,7.26689e-05,0.0005655424,0.0016324745,0.003271605,0.0136641856,0.0361542573,0.1161248266,0.1771377115,0.2071101872,0.207033132
12,2,8,0.0055370418,1.179e-07,3.997e-07,6.129e-07,7.593e-07,2.50877e-05,2.0786e-06,3.70785e-05,2.51561e-05,2.51482e-05,2.51545e-05,3.75201e-05,2.51566e-05,4.32604e-05,4.36498e-05,0.0001252342,0.0005937807,0.0028252709,0.0048964463,0.0408632084,0.2762305211,0.3656349796,0.7992408148,1.0538960203,1.746242033,2.7919106368,2.5839139221,2.7893912058
12,2,9,2.7686634146,1.8823e-06,3.10252e-05,2.51575e-05,1.63e-07,2.51516e-05,4.305e-07,2.89617e-05,1.06563e-05,1.8133e-06,6.747e-07,1.546e-07,1.49e-07,2.50799e-05,2.67227e-05,2.51458e-05,4.69166e-05,2.6248e-05,2.51486e-05,2.43713e-05,2.51482e-05,2.51511e-05,3.79984e-05,0.0001274766,0.0003976104,0.0012784517,0.0012788896,0.001278274
12,2,10,3.632963964,7.9613e-06,0.0001084576,0.0001513282,3.14566e-05,3.06521e-05,1.701e-07,6.26e-07,7.06e-07,0.0006237803,0.0001492886,4.4917e-05,0.0016527876,0.0002994762,0.0006095228,0.0031834228,0.0160932144,0.1147202054,0.1149230463,0.2471494165,0.5931659928,0.8058486158,1.3118193972,1.7043202778,3.5726791226,3.5723381475,3.2658253594,3.5693455836
12,2,11,0.1192694058,0.8962260407,2.9739414658,1.2159194341,0.0034083449,9.56383e-05,2.56551e-05,2.51529e-05,2.51557e-05,4.798e-07,3.11583e-05,2.51544e-05,2.53745e-05,3.80294e-05,5.49007e-05,0.0001226995,0.0002634922,0.0011520971,0.0029518783,0.0253442843,0.0963344044,0.3003892453,0.6035174638,0.9765221678,1.4443870652,2.1800343918,1.9649662951,2.1790453048
12,2,12,1.527e-07,0.00947133,0.5915702939,0.0015157577,7.96919e-05,1.2521e-06,2.922e-07,0.0002068284,8.60177e-05,2.51493e-05,2.64838e-05,2.51379e-05,2.56822e-05,5.03541e-05,0.0001643637,0.0004944989,0.0014285174,0.011226837,0.0521081274,0.1768100793,0.4261692885,0.5933044862,1.1473261595,1.6180114528,2.4095035402,3.4661191353,3.5037560542,3.8749944624
12,2,13,0.1693022956,6.987e-07,0.0304438482,2.51504e-05,2.162e-07,1.191e-07,9.251e-07,3.094e-07,3.57868e-05,2.06406e-05,2.629e-07,2.4135e-06,1.9504e-06,5.5215e-06,5.09387e-05,9.71745e-05,0.0001228274,0.0006390115,0.0029650375,0.0062583764,0.0321804943,0.118349162,0.1204404223,0.3441189177,0.8384357943,0.73939944,0.7369067054,0.8384357943
12,2,14,1.4835e-06,0.0007515958,0.0001137761,2.91505e-05,9.168e-07,8.591e-07,2.51492e-05,2.5139e-05,5.32232e-05,2.50638e-05,2.85769e-05,2.51517e-05,2.86725e-05,2.57037e-05,4.0667e-05,6.99816e-05,0.0006447866,0.0007428919,0.0039461214,0.0080428229,0.0992391033,0.2388802054,0.4453507111,0.8672284157,1.1238431029,1.8275366111,1.699594374,1.8275366111
12,2,15,0.0754200895,3.00409e-05,4.1365e-05,1.1562e-06,3.3498e-05,3.20409e-05,1.177e-07,2.51755e-05,2.51587e-05,3.11573e-05,3.1477e-05,2.63687e-05,3.4922e-05,2.51155e-05,2.51532e-05,3.05173e-05,4.56694e-05,0.0001342769,0.0004069549,0.0011339051,0.0076539544,0.0586992627,0.1759799934,0.4606359608,0.5427572482,0.9708070211,0.9696471793,0.9696471793
12,2,16,1.959099582,2.51789e-05,4.0374e-05,0.0105065976,0.0002902322,5.733e-07,2.51532e-05,2.51387e-05,0.0019502913,3.37731e-05,3.81435e-05,3.85922e-05,4.67805e-05,6.65867e-05,0.000193075,0.0002340926,0.0006388379,0.0034733512,0.0473813859,0.1900416198,0.4631389915,0.918887492,1.2736783708,1.8666490658,3.8187121954,3.4576689602,3.4584303879,3.8143063959
12,2,17,0.8201536477,1.137e-07,0.0025057983,0.0012613455,3.634e-07,2.51249e-05,0.0082319247,4.868e-07,1.7516e-06,4.997e-07,1.0733e-06,1.5984e-05,2.94353e-05,0.0004470205,9.11702e-05,0.0012368005,0.0024029466,0.0094592159,0.0309024955,0.1006626668,0.2106809053,0.481963735,0.7913786183,1.2254607297,1.6675188018,2.3489442347,2.1179301384,2.345810406
12,2,18,3.192e-07,8.795e-07,0.0024312777,3.8739e-06,2.50487e-05,0.0011450126,2.251e-07,5.859e-07,8.81e-06,1.21765e-05,9.652e-07,1.1369e-06,1.6808e-06,1.37379e-05,8.8017e-06,6.94558e-05,0.0002985858,0.00030133,0.0018477912,0.0111940682,0.0163644262,0.0537657691,0.1880144666,0.4071836147,0.5331769526,0.9446907252,0.8461830227,0.9397743997
12,2,19,0.0012051316,1.3449087616,2.515e-05,2.51526e-05,3.33346e-05,8.952e-07,2.736e-07,2.77e-07,4.663e-07,8.94e-08,4.33355e-05,2.625e-06,1.73903e-05,5.18863e-05,0.000192768,0.0002118452,0.0036399826,0.0148888534,0.0195910282,0.1277682718,0.2229774742,0.238766309,0.6435140053,1.0970894729,1.7485662375,1.8968814763,2.14552522,2.1474550649
12,3,0,4.4178e-06,0.0015554875,0.2630199418,5.0353e-06,4.74e-08,4.4201e-06,0.7557258607,1.437e-07,6.45131e-05,4.88777e-05,2.55674e-05,0.0003099385,0.0009417015,0.000189358,0.0002491617,0.0020524083,0.0071346573,0.0266112222,0.1133017118,0.2199666068,0.2677852846,0.4396255444,0.6039771946,0.9443300328,1.3483698277,1.7370901466,1.8329616355,1.9532801752
12,3,1,4.4553e-06,4.4177e-06,4.213e-06,0.0087139669,0.0045143149,0.0040411084,3.7666e-06,2.3259e-06,2.12305e-05,4.62598e-05,4.35747e-05,0.0006539853,0.0010711649,0.0031549272,0.0040917346,0.0113405166,0.0426309112,0.1221957603,0.2522073902,0.4642757343,0.5429886334,0.8169986583,1.1130554298,1.6910377423,2.6152664155,3.2146023244,3.0281192531,3.2109397644
12,3,2,6.34e-08,0.8237582095,0.9094537984,1.4137760575,0.0014433849,4.55e-08,9.2e-08,3.73e-08,4.4202e-06,1.062e-07,4.4196e-06,5.1369e-06,4.4205e-06,4.4202e-06,4.4199e-06,6.5353e-06,7.4213e-06,8.5871e-06,5.32546e-05,0.0001244487,0.0004022621,0.002250691,0.0032716826,0.0126448657,0.0742746428,0.1462826787,0.1680098562,0.1888342451
12,3,3,0.2226523065,0.0057209001,0.0153724879,1.4268484216,9.84e-08,1.323e-07,4.6281e-06,4.5966e-06,4.4203e-06,4.4202e-06,4.4204e-06,4.4196e-06,4.4189e-06,4.8567e-06,4.4129e-06,5.0324e-06,6.7512e-06,1.5002e-05,3.1463e-05,0.0001253959,0.0004082847,0.0010047162,0.0029480629,0.0165697391,0.1231646518,0.1564499141,0.1711407303,0.2016182327
12,3,4,5.29e-08,3.0813138166,2.8577e-06,0.9290128723,0.0213606708,0.2218564313,4.21407e-05,0.0003869053,0.0002468455,9.62e-08,4.4195e-06,7.22e-08,1.339e-07,1.803e-07,4.236e-07,1.3693e-06,5.9643e-06,7.5216e-06,3.25579e-05,9.70411e-05,0.0002797129,0.0009481734,0.0018449635,0.0050529772,0.014713673,0.0729327269,0.0729272235,0.0729117687
12,3,5,0.4917635298,0.0026821524,4.19e-08,2.2109e-06,1.9802e-06,1.81e-08,0.0014925748,6.67e-08,0.0002157068,2.16e-08,5.404e-07,5.671e-07,2.6072e-06,4.6219e-06,2.69201e-05,2.46659e-05,7.84845e-05,0.0002796581,0.0012252089,0.001786846,0.0051529916,0.0242931552,0.1094467066,0.1701285919,0.3171679827,0.4334156872,0.4392664765,0.4842746415
12,3,6,0.0046772026,0.0415376594,7.8352e-06,0.7952338475,4.4198e-06,7.11e-08,0.0154395878,1.505e-07,5.9881e-06,1.77567e-05,1.967e-07,4.5594e-06,4.844e-06,4.4598e-06,4.4207e-06,4.4054e-06,5.5064e-06,6.9093e-06,6.8918e-06,2.65725e-05,5.22632e-05,0.0001599991,0.0007187246,0.001786121,0.0039557642,0.0415376594,0.0342784564,0.0415376594
12,3,7,4.4357e-06,1.9946e-06,1.2718191222,1.813e-07,1.5418e-06,0.3246308142,1.435e-07,2.992e-07,4.4205e-06,1.7e-08,1.044e-07,1.082e-07,1.76e-07,3.283e-07,1.2191e-06,3.726e-06,2.4916e-05,8.37466e-05,2.69667e-05,0.000522014,0.0014447846,0.0034517875,0.0051228115,0.0335243464,0.0787929986,0.1732717014,0.1564689066,0.1732523023
12,3,8,7.0581e-06,0.0002943841,2.03e-08,0.2721243266,0.9362239807,0.6253209915,0.0082396683,0.4468326349,0.0319830924,0.3171187841,0.091607694,0.8023520786,0.5313441891,0.5240083412,1.0006233129,1.1195954841,1.6756448556,2.9608724586,3.637247027,5.1819064826,7.7519184451,10.0195188016,11.6752419131,15.5997952367,19.4866022725,24.9963146163,23.5356770436,24.9539834473
12,3,9,1.45197e-05,1.103e-07,8.0771e-06,0.0028947689,0.0019858664,1.418e-07,1.3e-08,4.42e-08,7.57e-08,4.66e-08,4.98e-08,4.4178e-06,5.6401e-06,4.5083e-06,5.5786e-06,4.4176e-06,5.8854e-06,5.5211e-06,1.35128e-05,1.21991e-05,7.3828e-05,0.0002115988,0.0007395677,0.0029391124,0.013198284,0.0573276213,0.0594930613,0.074077704
12,3,10,8.8360071552,4.4193e-06,4.2394921608,1.0257e-05,4.156e-06,0.2571459839,6.6e-08,1.3857673646,0.0023299877,0.0016965186,0.0109370782,0.006340791,0.0587269109,0.1729924331,0.4552929626,0.4794901902,0.4501415401,0.8963499077,1.6473330867,2.0719772448,3.5875976509,3.6242623414,5.8781642899,7.0173741345,9.9623397191,12.6144104229,11.7669990908,12.5718401021
12,3,11,2.09288e-05,1.3829e-06,4.7612e-06,2.3031266212,4.419e-06,4.4201e-06,4.408e-06,4.4366e-06,4.4201e-06,1.302e-07,4.4186e-06,3.86339e-05,1.50699e-05,5.3151e-06,1.2688e-05,0.0001087677,0.0002778325,0.0007311789,0.0013188292,0.011322143,0.0976304246,0.1792559133,0.4095955911,0.5456955308,0.7100929968,1.045860285,1.0985760358,1.2098205468
12,3,12,0.0007913513,6.99347e-05,0.0001013585,6.30793e-05,0.0005264587,0.0038896817,6.8468e-05,4.4291e-06,4.4197e-06,4.4138e-06,4.4201e-06,4.42e-06,4.3524e-06,4.4204e-06,4.4207e-06,6.3849e-06,5.4498e-06,1.2745e-05,3.79019e-05,0.0003317828,0.0006919967,0.0012654028,0.0051512416,0.0274716268,0.093539232,0.2108452678,0.2358963243,0.2357723263
12,3,13,0.1103065706,3.0882997731,1.344e-07,3.608e-07,3.978e-07,2.003e-07,4.06126e-05,5.4888e-06,4.4205e-06,4.5291e-06,4.4424e-06,2.51e-08,4.4201e-06,4.4184e-06,5.1288e-06,4.4666e-06,4.4199e-06,5.0404e-06,6.5482e-06,1.11906e-05,2.33229e-05,0.0002122498,0.0004066672,0.0010893039,0.0025924945,0.0244878059,0.0232866445,0.0244878059
12,3,14,7.5622434441,4.42e-06,7.8e-08,4.42e-06,0.003569195,1.25309e-05,3.27e-08,6.55e-08,4.4168e-06,4.4423e-06,4.4207e-06,4.2918e-06,4.9715e-06,4.5409e-06,4.42e-06,4.5254e-06,4.3459e-06,4.9191e-06,9.6425e-06,5.29956e-05,5.22902e-05,0.0002697274,0.0007361897,0.0052577909,0.0086471113,0.0414111451,0.0502034239,0.0599042125
12,3,15,0.0003062599,1.0682198034,1.5545120696,0.7392624585,0.7689199292,9.38e-08,0.466217857,0.0026105436,0.2163051044,0.0162810344,0.000193517,0.0001283754,0.0006344512,0.0013450641,0.0042522505,0.0947756238,0.2760021965,0.3399194818,0.3694745254,0.8550234886,1.2955168387,1.5453373311,2.6084820253,3.2595607361,4.9035781341,5.5376039155,5.4664320244,5.9377840574
12,3,16,4.4202e-06,0.2080794016,2.5053e-06,0.1481886739,0.1757170263,2.381e-07,1.094e-07,3.9e-08,4.4198e-06,6.44e-08,1.2692e-06,2.7694e-06,1.53865e-05,3.8736e-05,1.35502e-05,5.72186e-05,0.0002456228,0.0002550344,0.0003376283,0.0015398977,0.0033457272,0.0605305252,0.0913202404,0.1677830004,0.3120299224,0.411019021,0.4635527312,0.4635329962
12,3,17,0.4222937331,4.4059e-06,0.960063799,4.4174e-06,0.0002984154,0.0001159579,0.0001406503,0.001575254,4.4137e-06,2.07688e-05,4.99761e-05,1.3093e-05,7.0464e-06,2.54682e-05,2.96568e-05,0.0003903282,0.0004575056,0.0026613402,0.0053725847,0.0517716616,0.1568139742,0.2627486211,0.5919778505,0.871998561,1.0306501718,1.7508592989,1.7503961034,1.7490421683
12,3,18,1.545768951,0.7736701591,2.358e-07,1.0441549484,2.0241e-06,0.0149692001,0.0090628149,1.038e-07,0.0002786321,2.22929e-05,9.31e-08,6.397e-07,5.349e-07,1.896e-06,3.855e-06,3.0449e-05,2.18006e-05,0.0002935162,0.0006351585,0.0008590127,0.0028555328,0.0045544398,0.0192261028,0.0638458405,0.2046315565,0.3233974538,0.3144645607,0.3233974538
12,3,19,7.46e-08,0.6754119464,0.0019761876,2.13706e-05,9.1879e-06,0.0153876807,5.91e-08,3.266e-07,0.0001450878,0.0003342931,7.3906e-06,5.0675e-06,5.45845e-05,4.1806e-05,0.0001688061,0.0001256995,0.0004225093,0.0021630863,0.0122456907,0.0775065629,0.1769905154,0.331971025,0.5527992721,0.8938233722,1.3638810652,1.8088359676,1.6574742149,1.8059978396
12,4,0,3.3351828152,1.8897290312,1.9600115676,0.8368306302,0.208415971,0.0016693976,0.0006621517,0.0315606227,0.0512434207,0.5918730328,0.2245863886,0.3718526348,0.5077435713,0.8535606248,0.7513874725,1.5266226732,2.5723188735,3.499564315,4.7396953689,5.874478348,6.8172804193,9.0095817769,13.0001458858,16.097504622,20.193178892,23.5147331686,23.7188332182,24.9489428049
12,4,1,1.2310259768,0.2978654865,0.0368622082,3e-10,0.079240559,0.0287547024,6.25624e-05,2.54775e-05,1.534e-07,3e-10,5.12e-08,6.002e-07,1.04777e-05,1.46565e-05,0.0001293297,0.000223215,0.0006091246,0.0038139682,0.05506671,0.172491587,0.1949592415,0.4490796155,0.6759105436,0.9602170336,1.4250962132,1.8730698777,1.8998588189,2.0409278454
12,4,2,4.20941e-05,1.12e-07,3.07e-08,1.317e-07,0.2620846604,0.000170139,0.2341030237,0.2103012387,1.1682e-05,8.7162e-05,0.2548555375,0.3210720641,0.2442241514,0.3306887694,0.4658680933,0.7028065226,1.0658577053,1.9946226996,2.5259561554,3.5739581488,3.606502766,4.5585627891,7.9405948884,9.5637409298,12.1201786349,14.963188594,15.0104847012,15.7243626456
12,4,3,5.1186e-06,9.1622e-06,0.0810876387,0.0813470658,0.0021900112,0.0003736234,5e-10,1.95e-08,4e-10,4e-10,4e-10,3.01e-08,5e-10,4e-10,4e-10,8e-10,7e-10,5e-10,9.1e-09,4.5e-09,1.646e-07,9.177e-07,7.2934e-06,8.84148e-05,0.0001919051,0.0004063799,0.0005362885,0.0005362534
12,4,4,0.0010345018,2.03378e-05,1.611e-05,2.8737665906,4e-10,3.68e-08,4e-10,1.393e-07,3e-10,7.998e-07,0.0003132499,0.0011262326,0.0024068046,0.0013550929,0.0042315055,0.080936869,0.1426998657,0.231308694,0.3807878216,0.7687478212,1.2206402612,1.5913920263,2.1975530331,2.6452874696,4.2179345439,5.1163839555,5.0573474511,5.4058443147
12,4,5,4e-10,2.5042e-06,3.07e-08,3e-10,0.0546866592,0.0884037426,0.0178312619,0.0077780132,1.7599e-06,0.0025939541,0.0052556486,0.0079034766,0.0073565943,0.0198640536,0.1115945555,0.1623681425,0.2358038168,0.3053279049,1.0067553144,1.2454069888,1.9721474152,3.5394799862,3.6046520311,4.3997195019,7.2980630384,8.8042827643,9.1089117786,9.6999849545
12,4,6,3e-10,3e-10,3e-10,0.0015022683,0.0025945871,3.55e-08,0.000363869,0.000550181,8.75e-08,3e-10,2.6117e-05,0.0006035922,0.0011302096,0.0027979615,0.0382388357,0.1038281023,0.1655791949,0.2644942564,0.4507679594,0.7952113682,1.5814955051,1.6728526943,2.6197020918,3.6294551934,4.8093941529,5.8227783657,6.0106388036,6.4884788238
12,4,7,0.0001242428,2.052494001,2.3e-08,3e-10,0.000690206,7.195e-07,5e-10,3e-10,5.24e-08,3.08e-08,3.07e-08,1.017e-07,1.425e-07,3.08e-08,3.01e-08,3.8e-08,7.99e-08,1.085e-06,3.1576e-06,1.39059e-05,6.53149e-05,0.0003494934,0.0005649703,0.0019457207,0.0089880324,0.0339430338,0.0385452548,0.0435749349
12,4,8,1.577770427,0.986990198,2.4172837535,2.35046774,5.04303e-05,0.0015583028,1.1331e-06,2.46124e-05,6.739e-07,2e-10,4e-10,4e-10,5e-10,6e-10,6e-10,9e-10,3.224e-07,4.5025e-06,8.8797e-06,3.71195e-05,0.0003474915,0.0006027314,0.003167405,0.0133373132,0.0782715928,0.1303858,0.1397354891,0.1594903357
12,4,9,0.0012961082,0.9898786981,1.4066470128,0.1969760363,0.1230655527,0.0152607002,8.5507e-06,3e-10,4e-10,3.07e-08,4.75e-08,2.159e-07,7.024e-07,3.2123e-06,8.433e-06,2.85852e-05,8.61794e-05,0.0002585346,0.0018207039,0.007360777,0.0517020765,0.0528733051,0.1762232962,0.3329392752,0.4941911579,0.6630411991,0.713178619,0.7926827465
12,4,10,4.091178501,0.0015663127,5.46721e-05,3e-10,4e-10,0.0040838522,3.82e-08,1.044e-07,7.22534e-05,0.0004041231,0.0129679224,0.0011186117,0.0009555181,0.0160688233,0.0084923761,0.0467181701,0.0647154386,0.3220720804,0.4976495735,0.9085054804,0.9096575209,1.7771910603,1.6821502071,2.3975669383,3.6408326045,4.3117805613,4.3746953076,4.7552616205
12,4,11,0.2912279871,1.0189e-05,0.001164179,0.0008651703,0.1588800556,3.43e-08,0.0095916113,7.29e-08,2.9873e-06,7.86013e-05,0.0003197272,0.0004750694,0.0001248076,0.0002440762,0.0005581809,0.0029004037,0.010573135,0.111391264,0.1703298322,0.3807522807,0.5641878056,0.7873714978,0.977770009,1.7586859045,1.9967209404,2.657773356,2.7889531665,3.0107243994
12,4,12,2.3696389997,0.0034319358,5.06e-08,0.3899640438,2.8e-09,2.1e-09,5.68189e-05,3e-10,5e-10,6e-10,1e-09,3e-10,6e-10,8e-10,9e-10,2.99e-07,2.88e-07,8.0657e-06,2.55737e-05,8.80504e-05,0.0001984688,0.0015823835,0.0030563096,0.0313646392,0.1358866301,0.1815106412,0.1749835136,0.2129509701
12,4,13,3.61e-08,2.72686e-05,1.2028062764,0.0076129783,0.2360242426,0.0004789534,0.0592567535,0.0190386723,0.0417632576,0.3996865285,0.0452381049,0.3236764437,0.361352803,0.2753991758,0.4340993191,0.6409664368,1.1119360592,1.5230533502,2.5329944872,3.0793779905,4.7405066063,6.1762022759,7.6384299001,10.7840815833,13.4649611773,16.2962142675,16.0712503565,17.2174989816
12,4,14,2.7935832007,3.08e-08,8.3318e-05,0.0007689517,0.0004772906,0.0018081145,5.43e-08,2.7492e-06,5.631e-07,4e-10,1.6753e-06,2.9624e-06,5.566e-07,7.0784e-06,1.48065e-05,0.0001322781,0.0003602986,0.0018808975,0.018649742,0.0128210618,0.1582664116,0.2514771141,0.3577745912,0.5529375136,0.9079033085,1.3814051004,1.4214866544,1.5510586139
12,4,15,0.3558362308,2.0729502757,3.07e-08,1.4941312847,0.1290923491,0.161026878,0.1813591469,0.2278407336,0.0431827126,4.09522e-05,0.0661622729,0.0030031436,0.0417189465,0.0679339729,0.2783085101,0.3627745948,0.6743151288,0.8906514927,1.3302040214,2.2658831925,2.9806672092,4.2180766828,6.4252676518,7.4701706996,11.1072198662,12.8487929626,12.6571611707,13.6656183247
12,4,16,8.498e-07,2.93e-08,1.1635532715,0.0029505361,0.4337895021,0.0001224953,0.0005020613,0.0007994665,0.0027039227,1.61011e-05,0.0004866701,0.0001872676,0.0009575388,0.0016110797,0.0056746075,0.0581130188,0.116903432,0.2655202738,0.4315678821,0.6362726216,0.8398203151,1.5430328454,1.7886501891,2.903920974,3.8336073344,4.4468284735,4.5105176308,4.8247511942
