fid,iid,rep,budget,algorithm,precision
1,6,6,190,Same,0.0
1,6,7,10,BFGS,0.0
1,6,7,10,DE,0.2720310227
1,6,7,10,MLSL,0.0
1,6,7,10,Non-elitist,0.0
1,6,7,10,PSO,0.000780672
1,6,7,10,Same,0.0
1,6,7,30,BFGS,0.0
1,6,7,30,DE,0.1566519868
1,6,7,30,MLSL,0.0
1,6,7,30,Non-elitist,0.0
1,6,7,30,PSO,0.0005617005
1,6,7,30,Same,0.0
1,6,7,50,BFGS,0.0
1,6,7,50,DE,0.1498525635
1,6,7,50,MLSL,0.0
1,6,7,50,Non-elitist,0.0
1,6,7,50,PSO,0.0003493663
1,6,7,50,Same,0.0
1,6,7,70,BFGS,0.0
1,6,7,70,DE,0.0776892753
1,6,7,70,MLSL,0.0
1,6,7,70,Non-elitist,0.0
1,6,7,70,PSO,0.0001784562
1,6,7,70,Same,0.0
1,6,7,90,BFGS,0.0
1,6,7,90,DE,0.1244747459
1,6,7,90,MLSL,0.0
1,6,7,90,Non-elitist,0.0
1,6,7,90,PSO,0.0003746988
1,6,7,90,Same,0.0
1,6,7,110,BFGS,0.0
1,6,7,110,DE,0.0991228403
1,6,7,110,MLSL,0.0
1,6,7,110,Non-elitist,0.0
1,6,7,110,PSO,0.000306227
1,6,7,110,Same,0.0
1,6,7,130,BFGS,0.0
1,6,7,130,DE,0.1088174469
1,6,7,130,MLSL,0.0
1,6,7,130,Non-elitist,0.0
1,6,7,130,PSO,0.0001946455
1,6,7,130,Same,0.0
1,6,7,150,BFGS,0.0
1,6,7,150,DE,0.0300854359
1,6,7,150,MLSL,0.0
1,6,7,150,Non-elitist,0.0
1,6,7,150,PSO,0.0005672985
1,6,7,150,Same,0.0
1,6,7,170,BFGS,0.0
1,6,7,170,DE,0.0587132825
1,6,7,170,MLSL,0.0
1,6,7,170,Non-elitist,0.0
1,6,7,170,PSO,0.0003406545
1,6,7,170,Same,0.0
1,6,7,190,BFGS,0.0
1,6,7,190,DE,0.0257133716
1,6,7,190,MLSL,0.0
1,6,7,190,Non-elitist,0.0
1,6,7,190,PSO,0.0003682802
1,6,7,190,Same,0.0
1,6,8,10,BFGS,0.0
1,6,8,10,DE,0.6207886707
1,6,8,10,MLSL,0.0
1,6,8,10,Non-elitist,0.0
1,6,8,10,PSO,0.0002054352
1,6,8,10,Same,0.0
1,6,8,30,BFGS,0.0
1,6,8,30,DE,0.7317583351
1,6,8,30,MLSL,0.0
1,6,8,30,Non-elitist,0.0
1,6,8,30,PSO,0.0003379401
1,6,8,30,Same,0.0
1,6,8,50,BFGS,0.0
1,6,8,50,DE,0.1548220245
1,6,8,50,MLSL,0.0
1,6,8,50,Non-elitist,0.0
1,6,8,50,PSO,0.0003470143
1,6,8,50,Same,0.0
1,6,8,70,BFGS,0.0
1,6,8,70,DE,0.3163918901
1,6,8,70,MLSL,0.0
1,6,8,70,Non-elitist,0.0
1,6,8,70,PSO,0.0002927524
1,6,8,70,Same,0.0
1,6,8,90,BFGS,0.0
1,6,8,90,DE,0.1141912223
1,6,8,90,MLSL,0.0
1,6,8,90,Non-elitist,0.0
1,6,8,90,PSO,0.0001443404
1,6,8,90,Same,0.0
1,6,8,110,BFGS,0.0
1,6,8,110,DE,0.0458212739
1,6,8,110,MLSL,0.0
1,6,8,110,Non-elitist,0.0
1,6,8,110,PSO,0.0001312745
1,6,8,110,Same,0.0
1,6,8,130,BFGS,0.0
1,6,8,130,DE,0.0142642318
1,6,8,130,MLSL,0.0
1,6,8,130,Non-elitist,0.0
1,6,8,130,PSO,0.0001339481
1,6,8,130,Same,0.0
1,6,8,150,BFGS,0.0
1,6,8,150,DE,0.016044205
1,6,8,150,MLSL,0.0
1,6,8,150,Non-elitist,0.0
1,6,8,150,PSO,0.0003006446
1,6,8,150,Same,0.0
1,6,8,170,BFGS,0.0
1,6,8,170,DE,0.0041259393
1,6,8,170,MLSL,0.0
1,6,8,170,Non-elitist,0.0
1,6,8,170,PSO,0.0002043828
1,6,8,170,Same,0.0
1,6,8,190,BFGS,0.0
1,6,8,190,DE,0.0106129312
1,6,8,190,MLSL,0.0
1,6,8,190,Non-elitist,0.0
1,6,8,190,PSO,0.0002092373
1,6,8,190,Same,0.0
1,6,9,10,BFGS,0.0
1,6,9,10,DE,0.476028864
1,6,9,10,MLSL,0.0
1,6,9,10,Non-elitist,0.0
1,6,9,10,PSO,0.0002389275
1,6,9,10,Same,0.0
1,6,9,30,BFGS,0.0
1,6,9,30,DE,0.2483631708
1,6,9,30,MLSL,0.0
1,6,9,30,Non-elitist,0.0
1,6,9,30,PSO,0.0002188931
1,6,9,30,Same,0.0
1,6,9,50,BFGS,0.0
1,6,9,50,DE,0.2406798536
1,6,9,50,MLSL,0.0
1,6,9,50,Non-elitist,0.0
1,6,9,50,PSO,0.0002097611
1,6,9,50,Same,0.0
1,6,9,70,BFGS,0.0
1,6,9,70,DE,0.1592691225
1,6,9,70,MLSL,0.0
1,6,9,70,Non-elitist,0.0
1,6,9,70,PSO,0.0002690847
1,6,9,70,Same,0.0
1,6,9,90,BFGS,0.0
1,6,9,90,DE,0.0541184983
1,6,9,90,MLSL,0.0
1,6,9,90,Non-elitist,0.0
1,6,9,90,PSO,0.000293033
1,6,9,90,Same,0.0
1,6,9,110,BFGS,0.0
1,6,9,110,DE,0.0957906137
1,6,9,110,MLSL,0.0
1,6,9,110,Non-elitist,0.0
1,6,9,110,PSO,0.0005153982
1,6,9,110,Same,0.0
1,6,9,130,BFGS,0.0
1,6,9,130,DE,0.0233436415
1,6,9,130,MLSL,0.0
1,6,9,130,Non-elitist,0.0
1,6,9,130,PSO,0.0002375754
1,6,9,130,Same,0.0
1,6,9,150,BFGS,0.0
1,6,9,150,DE,0.0392830846
1,6,9,150,MLSL,0.0
1,6,9,150,Non-elitist,0.0
1,6,9,150,PSO,0.0006724842
1,6,9,150,Same,0.0
1,6,9,170,BFGS,0.0
1,6,9,170,DE,0.0052832634
1,6,9,170,MLSL,0.0
1,6,9,170,Non-elitist,0.0
1,6,9,170,PSO,0.000151695
1,6,9,170,Same,0.0
1,6,9,190,BFGS,0.0
1,6,9,190,DE,0.0054212168
1,6,9,190,MLSL,0.0
1,6,9,190,Non-elitist,0.0
1,6,9,190,PSO,0.0002919842
1,6,9,190,Same,0.0
1,6,10,10,BFGS,0.0
1,6,10,10,DE,0.6229240949
1,6,10,10,MLSL,0.0
1,6,10,10,Non-elitist,0.0
1,6,10,10,PSO,0.0013165467
1,6,10,10,Same,0.0
1,6,10,30,BFGS,0.0
1,6,10,30,DE,0.1240450307
1,6,10,30,MLSL,0.0
1,6,10,30,Non-elitist,0.0
1,6,10,30,PSO,0.0004885833
1,6,10,30,Same,0.0
1,6,10,50,BFGS,0.0
1,6,10,50,DE,0.0451267109
1,6,10,50,MLSL,0.0
1,6,10,50,Non-elitist,0.0
1,6,10,50,PSO,0.0002668183
1,6,10,50,Same,0.0
1,6,10,70,BFGS,0.0
1,6,10,70,DE,0.0942434406
1,6,10,70,MLSL,0.0
1,6,10,70,Non-elitist,0.0
1,6,10,70,PSO,0.0002499494
1,6,10,70,Same,0.0
1,6,10,90,BFGS,0.0
1,6,10,90,DE,0.1435210135
1,6,10,90,MLSL,0.0
1,6,10,90,Non-elitist,0.0
1,6,10,90,PSO,0.0002030894
1,6,10,90,Same,0.0
1,6,10,110,BFGS,0.0
1,6,10,110,DE,0.0313178372
1,6,10,110,MLSL,0.0
1,6,10,110,Non-elitist,0.0
1,6,10,110,PSO,0.0002919336
1,6,10,110,Same,0.0
1,6,10,130,BFGS,0.0
1,6,10,130,DE,0.0258192327
1,6,10,130,MLSL,0.0
1,6,10,130,Non-elitist,0.0
1,6,10,130,PSO,0.0004761028
1,6,10,130,Same,0.0
1,6,10,150,BFGS,0.0
1,6,10,150,DE,0.0086011414
1,6,10,150,MLSL,0.0
1,6,10,150,Non-elitist,0.0
1,6,10,150,PSO,0.0004137041
1,6,10,150,Same,0.0
1,6,10,170,BFGS,0.0
1,6,10,170,DE,0.0043129288
1,6,10,170,MLSL,0.0
1,6,10,170,Non-elitist,0.0
1,6,10,170,PSO,0.0001939166
1,6,10,170,Same,0.0
1,6,10,190,BFGS,0.0
1,6,10,190,DE,0.0059450888
1,6,10,190,MLSL,0.0
1,6,10,190,Non-elitist,0.0
1,6,10,190,PSO,0.0003104717
1,6,10,190,Same,0.0
1,6,11,10,BFGS,0.0
1,6,11,10,DE,0.606326509
1,6,11,10,MLSL,0.0
1,6,11,10,Non-elitist,0.0
1,6,11,10,PSO,0.0001975228
1,6,11,10,Same,0.0
1,6,11,30,BFGS,0.0
1,6,11,30,DE,0.5807430581
1,6,11,30,MLSL,0.0
1,6,11,30,Non-elitist,0.0
1,6,11,30,PSO,0.0010362046
1,6,11,30,Same,0.0
1,6,11,50,BFGS,0.0
1,6,11,50,DE,0.1783257479
1,6,11,50,MLSL,0.0
1,6,11,50,Non-elitist,0.0
1,6,11,50,PSO,0.0003052233
1,6,11,50,Same,0.0
1,6,11,70,BFGS,0.0
1,6,11,70,DE,0.0636019297
1,6,11,70,MLSL,0.0
1,6,11,70,Non-elitist,0.0
1,6,11,70,PSO,0.0002488414
1,6,11,70,Same,0.0
1,6,11,90,BFGS,0.0
1,6,11,90,DE,0.1315511883
1,6,11,90,MLSL,0.0
1,6,11,90,Non-elitist,0.0
1,6,11,90,PSO,0.0001641602
1,6,11,90,Same,0.0
1,6,11,110,BFGS,0.0
1,6,11,110,DE,0.0768666043
1,6,11,110,MLSL,0.0
1,6,11,110,Non-elitist,0.0
1,6,11,110,PSO,0.0003363082
1,6,11,110,Same,0.0
1,6,11,130,BFGS,0.0
1,6,11,130,DE,0.0495615309
1,6,11,130,MLSL,0.0
1,6,11,130,Non-elitist,0.0
1,6,11,130,PSO,6.81788e-05
1,6,11,130,Same,0.0
1,6,11,150,BFGS,0.0
1,6,11,150,DE,0.0356642461
1,6,11,150,MLSL,0.0
1,6,11,150,Non-elitist,0.0
1,6,11,150,PSO,0.0005687163
1,6,11,150,Same,0.0
1,6,11,170,BFGS,0.0
1,6,11,170,DE,0.0792246901
1,6,11,170,MLSL,0.0
1,6,11,170,Non-elitist,0.0
1,6,11,170,PSO,0.0004343585
1,6,11,170,Same,0.0
1,6,11,190,BFGS,0.0
1,6,11,190,DE,0.0164382555
1,6,11,190,MLSL,0.0
1,6,11,190,Non-elitist,0.0
1,6,11,190,PSO,0.0009300801
1,6,11,190,Same,0.0
1,6,12,10,BFGS,0.0
1,6,12,10,DE,0.2256683951
1,6,12,10,MLSL,0.0
1,6,12,10,Non-elitist,0.0
1,6,12,10,PSO,0.0007442227
1,6,12,10,Same,0.0
1,6,12,30,BFGS,0.0
1,6,12,30,DE,0.122109118
1,6,12,30,MLSL,0.0
1,6,12,30,Non-elitist,0.0
1,6,12,30,PSO,0.0001003204
1,6,12,30,Same,0.0
1,6,12,50,BFGS,0.0
1,6,12,50,DE,0.1948877091
1,6,12,50,MLSL,0.0
1,6,12,50,Non-elitist,0.0
1,6,12,50,PSO,0.0020690912
1,6,12,50,Same,0.0
1,6,12,70,BFGS,0.0
1,6,12,70,DE,0.1175333469
1,6,12,70,MLSL,0.0
1,6,12,70,Non-elitist,0.0
1,6,12,70,PSO,0.0004632947
1,6,12,70,Same,0.0
1,6,12,90,BFGS,0.0
1,6,12,90,DE,0.1432229119
1,6,12,90,MLSL,0.0
1,6,12,90,Non-elitist,0.0
1,6,12,90,PSO,0.0002027244
1,6,12,90,Same,0.0
1,6,12,110,BFGS,0.0
1,6,12,110,DE,0.0260837004
1,6,12,110,MLSL,0.0
1,6,12,110,Non-elitist,0.0
1,6,12,110,PSO,0.0003373387
1,6,12,110,Same,0.0
1,6,12,130,BFGS,0.0
1,6,12,130,DE,0.0407913886
1,6,12,130,MLSL,0.0
1,6,12,130,Non-elitist,0.0
1,6,12,130,PSO,0.0002946896
1,6,12,130,Same,0.0
1,6,12,150,BFGS,0.0
1,6,12,150,DE,0.0095970916
1,6,12,150,MLSL,0.0
1,6,12,150,Non-elitist,0.0
1,6,12,150,PSO,0.0003748591
1,6,12,150,Same,0.0
1,6,12,170,BFGS,0.0
1,6,12,170,DE,0.002600462
1,6,12,170,MLSL,0.0
1,6,12,170,Non-elitist,0.0
1,6,12,170,PSO,0.0003178149
1,6,12,170,Same,0.0
1,6,12,190,BFGS,0.0
1,6,12,190,DE,0.0060009293
1,6,12,190,MLSL,0.0
1,6,12,190,Non-elitist,0.0
1,6,12,190,PSO,0.000168076
1,6,12,190,Same,0.0
1,6,13,10,BFGS,0.0
1,6,13,10,DE,0.2629909521
1,6,13,10,MLSL,0.0
1,6,13,10,Non-elitist,0.0
1,6,13,10,PSO,0.0008682761
1,6,13,10,Same,0.0
1,6,13,30,BFGS,0.0
1,6,13,30,DE,0.2797113359
1,6,13,30,MLSL,0.0
1,6,13,30,Non-elitist,0.0
1,6,13,30,PSO,0.0006094
1,6,13,30,Same,0.0
1,6,13,50,BFGS,0.0
1,6,13,50,DE,0.198980334
1,6,13,50,MLSL,0.0
1,6,13,50,Non-elitist,0.0
1,6,13,50,PSO,0.000220979
1,6,13,50,Same,0.0
