fid,iid,rep,budget,algorithm,precision
1,1,1,10,MLSL,0.0
1,1,1,10,Non-elitist,0.0
1,1,1,10,PSO,0.0002275018
1,1,1,10,Same,0.0
1,1,1,30,BFGS,0.0
1,1,1,30,DE,0.2429135758
1,1,1,30,MLSL,0.0
1,1,1,30,Non-elitist,0.0
1,1,1,30,PSO,0.0003420501
1,1,1,30,Same,0.0
1,1,1,50,BFGS,0.0
1,1,1,50,DE,0.3243677487
1,1,1,50,MLSL,0.0
1,1,1,50,Non-elitist,0.0
1,1,1,50,PSO,0.0001840135
1,1,1,50,Same,0.0
1,1,1,70,BFGS,0.0
1,1,1,70,DE,0.3260499635
1,1,1,70,MLSL,0.0
1,1,1,70,Non-elitist,0.0
1,1,1,70,PSO,0.0003229782
1,1,1,70,Same,0.0
1,1,1,90,BFGS,0.0
1,1,1,90,DE,0.0347155083
1,1,1,90,MLSL,0.0
1,1,1,90,Non-elitist,0.0
1,1,1,90,PSO,0.0001463681
1,1,1,90,Same,0.0
1,1,1,110,BFGS,0.0
1,1,1,110,DE,0.0652999549
1,1,1,110,MLSL,0.0
1,1,1,110,Non-elitist,0.0
1,1,1,110,PSO,0.0003356469
1,1,1,110,Same,0.0
1,1,1,130,BFGS,0.0
1,1,1,130,DE,0.0607383237
1,1,1,130,MLSL,0.0
1,1,1,130,Non-elitist,0.0
1,1,1,130,PSO,0.0001653041
1,1,1,130,Same,0.0
1,1,1,150,BFGS,0.0
1,1,1,150,DE,0.0382821957
1,1,1,150,MLSL,0.0
1,1,1,150,Non-elitist,0.0
1,1,1,150,PSO,0.0001376249
1,1,1,150,Same,0.0
1,1,1,170,BFGS,0.0
1,1,1,170,DE,0.0576508148
1,1,1,170,MLSL,0.0
1,1,1,170,Non-elitist,0.0
1,1,1,170,PSO,0.0005788219
1,1,1,170,Same,0.0
1,1,1,190,BFGS,0.0
1,1,1,190,DE,0.0312523654
1,1,1,190,MLSL,0.0
1,1,1,190,Non-elitist,0.0
1,1,1,190,PSO,5.4429e-05
1,1,1,190,Same,0.0
1,1,2,10,BFGS,0.0
1,1,2,10,DE,0.2046759469
1,1,2,10,MLSL,0.0
1,1,2,10,Non-elitist,0.0
1,1,2,10,PSO,0.0002559421
1,1,2,10,Same,0.0
1,1,2,30,BFGS,0.0
1,1,2,30,DE,0.1826367477
1,1,2,30,MLSL,0.0
1,1,2,30,Non-elitist,0.0
1,1,2,30,PSO,0.0007850336
1,1,2,30,Same,0.0
1,1,2,50,BFGS,0.0
1,1,2,50,DE,0.1276174705
1,1,2,50,MLSL,0.0
1,1,2,50,Non-elitist,0.0
1,1,2,50,PSO,0.0003047829
1,1,2,50,Same,0.0
1,1,2,70,BFGS,0.0
1,1,2,70,DE,0.069169037
1,1,2,70,MLSL,0.0
1,1,2,70,Non-elitist,0.0
1,1,2,70,PSO,0.0002113972
1,1,2,70,Same,0.0
1,1,2,90,BFGS,0.0
1,1,2,90,DE,0.0606473665
1,1,2,90,MLSL,0.0
1,1,2,90,Non-elitist,0.0
1,1,2,90,PSO,0.0002442144
1,1,2,90,Same,0.0
1,1,2,110,BFGS,0.0
1,1,2,110,DE,0.0718092208
1,1,2,110,MLSL,0.0
1,1,2,110,Non-elitist,0.0
1,1,2,110,PSO,0.0002283554
1,1,2,110,Same,0.0
1,1,2,130,BFGS,0.0
1,1,2,130,DE,0.0298638654
1,1,2,130,MLSL,0.0
1,1,2,130,Non-elitist,0.0
1,1,2,130,PSO,0.000280814
1,1,2,130,Same,0.0
1,1,2,150,BFGS,0.0
1,1,2,150,DE,0.0208505153
1,1,2,150,MLSL,0.0
1,1,2,150,Non-elitist,0.0
1,1,2,150,PSO,0.0001261704
1,1,2,150,Same,0.0
1,1,2,170,BFGS,0.0
1,1,2,170,DE,0.0039479204
1,1,2,170,MLSL,0.0
1,1,2,170,Non-elitist,0.0
1,1,2,170,PSO,0.0002783387
1,1,2,170,Same,0.0
1,1,2,190,BFGS,0.0
1,1,2,190,DE,0.0228362216
1,1,2,190,MLSL,0.0
1,1,2,190,Non-elitist,0.0
1,1,2,190,PSO,0.0001678428
1,1,2,190,Same,0.0
1,1,3,10,BFGS,0.0
1,1,3,10,DE,0.4681485147
1,1,3,10,MLSL,0.0
1,1,3,10,Non-elitist,0.0
1,1,3,10,PSO,0.0002969263
1,1,3,10,Same,0.0
1,1,3,30,BFGS,0.0
1,1,3,30,DE,0.175895449
1,1,3,30,MLSL,0.0
1,1,3,30,Non-elitist,0.0
1,1,3,30,PSO,0.0004832357
1,1,3,30,Same,0.0
1,1,3,50,BFGS,0.0
1,1,3,50,DE,0.0814765577
1,1,3,50,MLSL,0.0
1,1,3,50,Non-elitist,0.0
1,1,3,50,PSO,0.000407088
1,1,3,50,Same,0.0
1,1,3,70,BFGS,0.0
1,1,3,70,DE,0.1241552109
1,1,3,70,MLSL,0.0
1,1,3,70,Non-elitist,0.0
1,1,3,70,PSO,0.0001473361
1,1,3,70,Same,0.0
1,1,3,90,BFGS,0.0
1,1,3,90,DE,0.0939048356
1,1,3,90,MLSL,0.0
1,1,3,90,Non-elitist,0.0
1,1,3,90,PSO,0.0005041918
1,1,3,90,Same,0.0
1,1,3,110,BFGS,0.0
1,1,3,110,DE,0.0363635909
1,1,3,110,MLSL,0.0
1,1,3,110,Non-elitist,0.0
1,1,3,110,PSO,0.0002206389
1,1,3,110,Same,0.0
1,1,3,130,BFGS,0.0
1,1,3,130,DE,0.0321265084
1,1,3,130,MLSL,0.0
1,1,3,130,Non-elitist,0.0
1,1,3,130,PSO,0.0003085904
1,1,3,130,Same,0.0
1,1,3,150,BFGS,0.0
1,1,3,150,DE,0.0150716096
1,1,3,150,MLSL,0.0
1,1,3,150,Non-elitist,0.0
1,1,3,150,PSO,0.0003037818
1,1,3,150,Same,0.0
1,1,3,170,BFGS,0.0
1,1,3,170,DE,0.0050345727
1,1,3,170,MLSL,0.0
1,1,3,170,Non-elitist,0.0
1,1,3,170,PSO,0.0003282391
1,1,3,170,Same,0.0
1,1,3,190,BFGS,0.0
1,1,3,190,DE,0.0086155043
1,1,3,190,MLSL,0.0
1,1,3,190,Non-elitist,0.0
1,1,3,190,PSO,0.0003572118
1,1,3,190,Same,0.0
1,1,4,10,BFGS,0.0
1,1,4,10,DE,0.4158139995
1,1,4,10,MLSL,0.0
1,1,4,10,Non-elitist,0.0
1,1,4,10,PSO,0.000183432
1,1,4,10,Same,0.0
1,1,4,30,BFGS,0.0
1,1,4,30,DE,0.0760956269
1,1,4,30,MLSL,0.0
1,1,4,30,Non-elitist,0.0
1,1,4,30,PSO,0.0001257418
1,1,4,30,Same,0.0
1,1,4,50,BFGS,0.0
1,1,4,50,DE,0.0452767313
1,1,4,50,MLSL,0.0
1,1,4,50,Non-elitist,0.0
1,1,4,50,PSO,0.000830342
1,1,4,50,Same,0.0
1,1,4,70,BFGS,0.0
1,1,4,70,DE,0.0603061879
1,1,4,70,MLSL,0.0
1,1,4,70,Non-elitist,0.0
1,1,4,70,PSO,0.0003995274
1,1,4,70,Same,0.0
1,1,4,90,BFGS,0.0
1,1,4,90,DE,0.0710263057
1,1,4,90,MLSL,0.0
1,1,4,90,Non-elitist,0.0
1,1,4,90,PSO,0.0001907221
1,1,4,90,Same,0.0
1,1,4,110,BFGS,0.0
1,1,4,110,DE,0.0417999294
1,1,4,110,MLSL,0.0
1,1,4,110,Non-elitist,0.0
1,1,4,110,PSO,0.0002661697
1,1,4,110,Same,0.0
1,1,4,130,BFGS,0.0
1,1,4,130,DE,0.026337295
1,1,4,130,MLSL,0.0
1,1,4,130,Non-elitist,0.0
1,1,4,130,PSO,0.0005398484
1,1,4,130,Same,0.0
1,1,4,150,BFGS,0.0
1,1,4,150,DE,0.007569012
1,1,4,150,MLSL,0.0
1,1,4,150,Non-elitist,0.0
1,1,4,150,PSO,0.0003309401
1,1,4,150,Same,0.0
1,1,4,170,BFGS,0.0
1,1,4,170,DE,0.0185337367
1,1,4,170,MLSL,0.0
1,1,4,170,Non-elitist,0.0
1,1,4,170,PSO,0.0005452756
1,1,4,170,Same,0.0
1,1,4,190,BFGS,0.0
1,1,4,190,DE,0.0032685681
1,1,4,190,MLSL,0.0
1,1,4,190,Non-elitist,0.0
1,1,4,190,PSO,0.0003048737
1,1,4,190,Same,0.0
1,1,5,10,BFGS,0.0
1,1,5,10,DE,0.5020466263
1,1,5,10,MLSL,0.0
1,1,5,10,Non-elitist,0.0
1,1,5,10,PSO,0.0004510897
1,1,5,10,Same,0.0
1,1,5,30,BFGS,0.0
1,1,5,30,DE,0.1577483978
1,1,5,30,MLSL,0.0
1,1,5,30,Non-elitist,0.0
1,1,5,30,PSO,0.0004159373
1,1,5,30,Same,0.0
1,1,5,50,BFGS,0.0
1,1,5,50,DE,0.1247087313
1,1,5,50,MLSL,0.0
1,1,5,50,Non-elitist,0.0
1,1,5,50,PSO,0.0004040406
1,1,5,50,Same,0.0
1,1,5,70,BFGS,0.0
1,1,5,70,DE,0.0910490456
1,1,5,70,MLSL,0.0
1,1,5,70,Non-elitist,0.0
1,1,5,70,PSO,0.000879136
1,1,5,70,Same,0.0
1,1,5,90,BFGS,0.0
1,1,5,90,DE,0.0437076597
1,1,5,90,MLSL,0.0
1,1,5,90,Non-elitist,0.0
1,1,5,90,PSO,0.0002222398
1,1,5,90,Same,0.0
1,1,5,110,BFGS,0.0
1,1,5,110,DE,0.0232727878
1,1,5,110,MLSL,0.0
1,1,5,110,Non-elitist,0.0
1,1,5,110,PSO,0.0001192428
1,1,5,110,Same,0.0
1,1,5,130,BFGS,0.0
1,1,5,130,DE,0.0180764633
1,1,5,130,MLSL,0.0
1,1,5,130,Non-elitist,0.0
1,1,5,130,PSO,0.000320091
1,1,5,130,Same,0.0
1,1,5,150,BFGS,0.0
1,1,5,150,DE,0.0067051353
1,1,5,150,MLSL,0.0
1,1,5,150,Non-elitist,0.0
1,1,5,150,PSO,0.0004037913
1,1,5,150,Same,0.0
1,1,5,170,BFGS,0.0
1,1,5,170,DE,0.0041188629
1,1,5,170,MLSL,0.0
1,1,5,170,Non-elitist,0.0
1,1,5,170,PSO,0.0003631518
1,1,5,170,Same,0.0
1,1,5,190,BFGS,0.0
1,1,5,190,DE,0.005938486
1,1,5,190,MLSL,0.0
1,1,5,190,Non-elitist,0.0
1,1,5,190,PSO,0.0006580006
1,1,5,190,Same,0.0
1,1,6,10,BFGS,0.0
1,1,6,10,DE,0.7634001221
1,1,6,10,MLSL,0.0
1,1,6,10,Non-elitist,0.0
1,1,6,10,PSO,0.000182381
1,1,6,10,Same,0.0
1,1,6,30,BFGS,0.0
1,1,6,30,DE,0.1646217399
1,1,6,30,MLSL,0.0
1,1,6,30,Non-elitist,0.0
1,1,6,30,PSO,0.0009519367
1,1,6,30,Same,0.0
1,1,6,50,BFGS,0.0
1,1,6,50,DE,0.0663090947
1,1,6,50,MLSL,0.0
1,1,6,50,Non-elitist,0.0
1,1,6,50,PSO,0.0002495826
1,1,6,50,Same,0.0
1,1,6,70,BFGS,0.0
1,1,6,70,DE,0.0290125907
1,1,6,70,MLSL,0.0
1,1,6,70,Non-elitist,0.0
1,1,6,70,PSO,0.0002197909
1,1,6,70,Same,0.0
1,1,6,90,BFGS,0.0
1,1,6,90,DE,0.0655035102
1,1,6,90,MLSL,0.0
1,1,6,90,Non-elitist,0.0
1,1,6,90,PSO,0.0002927268
1,1,6,90,Same,0.0
1,1,6,110,BFGS,0.0
1,1,6,110,DE,0.0196280336
1,1,6,110,MLSL,0.0
1,1,6,110,Non-elitist,0.0
1,1,6,110,PSO,0.0003519541
1,1,6,110,Same,0.0
1,1,6,130,BFGS,0.0
1,1,6,130,DE,0.0099914385
1,1,6,130,MLSL,0.0
1,1,6,130,Non-elitist,0.0
1,1,6,130,PSO,0.0002632539
1,1,6,130,Same,0.0
1,1,6,150,BFGS,0.0
1,1,6,150,DE,0.0282881147
1,1,6,150,MLSL,0.0
1,1,6,150,Non-elitist,0.0
1,1,6,150,PSO,0.0006162744
1,1,6,150,Same,0.0
1,1,6,170,BFGS,0.0
1,1,6,170,DE,0.027926128
1,1,6,170,MLSL,0.0
1,1,6,170,Non-elitist,0.0
1,1,6,170,PSO,0.0003771771
1,1,6,170,Same,0.0
1,1,6,190,BFGS,0.0
1,1,6,190,DE,0.01774023
1,1,6,190,MLSL,0.0
1,1,6,190,Non-elitist,0.0
1,1,6,190,PSO,0.0002565666
1,1,6,190,Same,0.0
1,1,7,10,BFGS,0.0
1,1,7,10,DE,0.3444475711
1,1,7,10,MLSL,0.0
1,1,7,10,Non-elitist,0.0
1,1,7,10,PSO,0.0003603277
1,1,7,10,Same,0.0
1,1,7,30,BFGS,0.0
1,1,7,30,DE,0.0836999404
1,1,7,30,MLSL,0.0
1,1,7,30,Non-elitist,0.0
1,1,7,30,PSO,0.0001523792
1,1,7,30,Same,0.0
1,1,7,50,BFGS,0.0
1,1,7,50,DE,0.0419707429
1,1,7,50,MLSL,0.0
1,1,7,50,Non-elitist,0.0
1,1,7,50,PSO,0.0007073445
1,1,7,50,Same,0.0
1,1,7,70,BFGS,0.0
1,1,7,70,DE,0.0719985888
1,1,7,70,MLSL,0.0
1,1,7,70,Non-elitist,0.0
1,1,7,70,PSO,0.0001397729
1,1,7,70,Same,0.0
1,1,7,90,BFGS,0.0
1,1,7,90,DE,0.0269384912
1,1,7,90,MLSL,0.0
1,1,7,90,Non-elitist,0.0
1,1,7,90,PSO,0.0003175813
1,1,7,90,Same,0.0
1,1,7,110,BFGS,0.0
1,1,7,110,DE,0.1088576728
1,1,7,110,MLSL,0.0
1,1,7,110,Non-elitist,0.0
1,1,7,110,PSO,0.0001736929
1,1,7,110,Same,0.0
1,1,7,130,BFGS,0.0
1,1,7,130,DE,0.035426834
1,1,7,130,MLSL,0.0
1,1,7,130,Non-elitist,0.0
1,1,7,130,PSO,0.0004088332
1,1,7,130,Same,0.0
1,1,7,150,BFGS,0.0
1,1,7,150,DE,0.0078195228
1,1,7,150,MLSL,0.0
1,1,7,150,Non-elitist,0.0
1,1,7,150,PSO,0.0001989084
1,1,7,150,Same,0.0
1,1,7,170,BFGS,0.0
1,1,7,170,DE,0.0128509546
1,1,7,170,MLSL,0.0
1,1,7,170,Non-elitist,0.0
1,1,7,170,PSO,0.0005032192
1,1,7,170,Same,0.0
1,1,7,190,BFGS,0.0
1,1,7,190,DE,0.0140087322
1,1,7,190,MLSL,0.0
1,1,7,190,Non-elitist,0.0
1,1,7,190,PSO,0.0001859159
1,1,7,190,Same,0.0
1,1,8,10,BFGS,0.0
1,1,8,10,DE,0.2073154833
1,1,8,10,MLSL,0.0
1,1,8,10,Non-elitist,0.0
1,1,8,10,PSO,0.0007647893
1,1,8,10,Same,0.0
1,1,8,30,BFGS,0.0
1,1,8,30,DE,0.5135944716
1,1,8,30,MLSL,0.0
1,1,8,30,Non-elitist,0.0
1,1,8,30,PSO,0.0006198317
1,1,8,30,Same,0.0
1,1,8,50,BFGS,0.0
1,1,8,50,DE,0.0337751206
1,1,8,50,MLSL,0.0
1,1,8,50,Non-elitist,0.0
1,1,8,50,PSO,0.0005763152
1,1,8,50,Same,0.0
1,1,8,70,BFGS,0.0
1,1,8,70,DE,0.0885093345
1,1,8,70,MLSL,0.0
1,1,8,70,Non-elitist,0.0
1,1,8,70,PSO,0.0002232062
1,1,8,70,Same,0.0
1,1,8,90,BFGS,0.0
1,1,8,90,DE,0.0846075867
1,1,8,90,MLSL,0.0
1,1,8,90,Non-elitist,0.0
1,1,8,90,PSO,0.0001390419
1,1,8,90,Same,0.0
1,1,8,110,BFGS,0.0
1,1,8,110,DE,0.0325383383
1,1,8,110,MLSL,0.0
1,1,8,110,Non-elitist,0.0
1,1,8,110,PSO,0.00011619
1,1,8,110,Same,0.0
1,1,8,130,BFGS,0.0
1,1,8,130,DE,0.0071721889
1,1,8,130,MLSL,0.0
1,1,8,130,Non-elitist,0.0
1,1,8,130,PSO,0.000161412
1,1,8,130,Same,0.0
1,1,8,150,BFGS,0.0
1,1,8,150,DE,0.0032143258
1,1,8,150,MLSL,0.0
1,1,8,150,Non-elitist,0.0
1,1,8,150,PSO,0.0002242134
1,1,8,150,Same,0.0
1,1,8,170,BFGS,0.0
1,1,8,170,DE,0.0015535195
1,1,8,170,MLSL,0.0
1,1,8,170,Non-elitist,0.0
1,1,8,170,PSO,0.0011148143
1,1,8,170,Same,0.0
1,1,8,190,BFGS,0.0
1,1,8,190,DE,0.0025665853
1,1,8,190,MLSL,0.0
1,1,8,190,Non-elitist,0.0
1,1,8,190,PSO,0.0002318661
1,1,8,190,Same,0.0
1,1,9,10,BFGS,0.0
1,1,9,10,DE,0.3092407584
1,1,9,10,MLSL,0.0
1,1,9,10,Non-elitist,0.0
1,1,9,10,PSO,0.0005169823
1,1,9,10,Same,0.0
1,1,9,30,BFGS,0.0
1,1,9,30,DE,0.0796474021
1,1,9,30,MLSL,0.0
1,1,9,30,Non-elitist,0.0
1,1,9,30,PSO,0.0008761947
1,1,9,30,Same,0.0
1,1,9,50,BFGS,0.0
1,1,9,50,DE,0.0985907882
1,1,9,50,MLSL,0.0
1,1,9,50,Non-elitist,0.0
1,1,9,50,PSO,0.000752544
1,1,9,50,Same,0.0
1,1,9,70,BFGS,0.0
1,1,9,70,DE,0.0973735538
1,1,9,70,MLSL,0.0
1,1,9,70,Non-elitist,0.0
1,1,9,70,PSO,0.0001097754
1,1,9,70,Same,0.0
1,1,9,90,BFGS,0.0
1,1,9,90,DE,0.111862034
1,1,9,90,MLSL,0.0
1,1,9,90,Non-elitist,0.0
1,1,9,90,PSO,7.74054e-05
1,1,9,90,Same,0.0
1,1,9,110,BFGS,0.0
1,1,9,110,DE,0.0490554992
1,1,9,110,MLSL,0.0
1,1,9,110,Non-elitist,0.0
1,1,9,110,PSO,0.0001886302
1,1,9,110,Same,0.0
1,1,9,130,BFGS,0.0
1,1,9,130,DE,0.0070908851
1,1,9,130,MLSL,0.0
1,1,9,130,Non-elitist,0.0
1,1,9,130,PSO,0.0001884952
1,1,9,130,Same,0.0
1,1,9,150,BFGS,0.0
1,1,9,150,DE,0.0394754456
1,1,9,150,MLSL,0.0
1,1,9,150,Non-elitist,0.0
1,1,9,150,PSO,0.0003031314
1,1,9,150,Same,0.0
1,1,9,170,BFGS,0.0
1,1,9,170,DE,0.0113754652
1,1,9,170,MLSL,0.0
1,1,9,170,Non-elitist,0.0
1,1,9,170,PSO,0.0006575893
1,1,9,170,Same,0.0
1,1,9,190,BFGS,0.0
1,1,9,190,DE,0.0060040088
1,1,9,190,MLSL,0.0
1,1,9,190,Non-elitist,0.0
1,1,9,190,PSO,0.0002005892
1,1,9,190,Same,0.0
1,1,10,10,BFGS,0.0
1,1,10,10,DE,0.2120734409
1,1,10,10,MLSL,0.0
1,1,10,10,Non-elitist,0.0
1,1,10,10,PSO,0.0002641579
1,1,10,10,Same,0.0
1,1,10,30,BFGS,0.0
1,1,10,30,DE,0.10214675
1,1,10,30,MLSL,0.0
1,1,10,30,Non-elitist,0.0
1,1,10,30,PSO,0.0002293173
1,1,10,30,Same,0.0
1,1,10,50,BFGS,0.0
1,1,10,50,DE,0.2719826453
1,1,10,50,MLSL,0.0
1,1,10,50,Non-elitist,0.0
1,1,10,50,PSO,0.0005804452
1,1,10,50,Same,0.0
1,1,10,70,BFGS,0.0
1,1,10,70,DE,0.0620896498
1,1,10,70,MLSL,0.0
1,1,10,70,Non-elitist,0.0
1,1,10,70,PSO,0.0002207679
1,1,10,70,Same,0.0
1,1,10,90,BFGS,0.0
1,1,10,90,DE,0.0833717244
1,1,10,90,MLSL,0.0
1,1,10,90,Non-elitist,0.0
1,1,10,90,PSO,0.0001710013
1,1,10,90,Same,0.0
1,1,10,110,BFGS,0.0
1,1,10,110,DE,0.0145837619
1,1,10,110,MLSL,0.0
1,1,10,110,Non-elitist,0.0
1,1,10,110,PSO,0.00021585
1,1,10,110,Same,0.0
1,1,10,130,BFGS,0.0
1,1,10,130,DE,0.0155781757
1,1,10,130,MLSL,0.0
1,1,10,130,Non-elitist,0.0
1,1,10,130,PSO,9.52966e-05
1,1,10,130,Same,0.0
1,1,10,150,BFGS,0.0
1,1,10,150,DE,0.0042555969
1,1,10,150,MLSL,0.0
1,1,10,150,Non-elitist,0.0
1,1,10,150,PSO,0.0005570691
1,1,10,150,Same,0.0
1,1,10,170,BFGS,0.0
1,1,10,170,DE,0.0045417602
1,1,10,170,MLSL,0.0
1,1,10,170,Non-elitist,0.0
1,1,10,170,PSO,0.000169244
1,1,10,170,Same,0.0
1,1,10,190,BFGS,0.0
1,1,10,190,DE,0.0047673727
1,1,10,190,MLSL,0.0
1,1,10,190,Non-elitist,0.0
1,1,10,190,PSO,0.0003645206
1,1,10,190,Same,0.0
1,1,11,10,BFGS,0.0
1,1,11,10,DE,0.3661311675
1,1,11,10,MLSL,0.0
1,1,11,10,Non-elitist,0.0
1,1,11,10,PSO,0.0008471105
1,1,11,10,Same,0.0
1,1,11,30,BFGS,0.0
1,1,11,30,DE,0.1393714421
1,1,11,30,MLSL,0.0
1,1,11,30,Non-elitist,0.0
1,1,11,30,PSO,0.0005695698
1,1,11,30,Same,0.0
1,1,11,50,BFGS,0.0
1,1,11,50,DE,0.0493008956
1,1,11,50,MLSL,0.0
1,1,11,50,Non-elitist,0.0
1,1,11,50,PSO,0.0001212597
1,1,11,50,Same,0.0
1,1,11,70,BFGS,0.0
1,1,11,70,DE,0.030412395
1,1,11,70,MLSL,0.0
1,1,11,70,Non-elitist,0.0
1,1,11,70,PSO,0.0003141628
1,1,11,70,Same,0.0
1,1,11,90,BFGS,0.0
1,1,11,90,DE,0.0874520039
1,1,11,90,MLSL,0.0
1,1,11,90,Non-elitist,0.0
1,1,11,90,PSO,0.0002868239
1,1,11,90,Same,0.0
1,1,11,110,BFGS,0.0
1,1,11,110,DE,0.0217373768
1,1,11,110,MLSL,0.0
1,1,11,110,Non-elitist,0.0
1,1,11,110,PSO,0.0002173332
1,1,11,110,Same,0.0
1,1,11,130,BFGS,0.0
1,1,11,130,DE,0.0201063662
1,1,11,130,MLSL,0.0
1,1,11,130,Non-elitist,0.0
1,1,11,130,PSO,0.0005044588
1,1,11,130,Same,0.0
1,1,11,150,BFGS,0.0
1,1,11,150,DE,0.0118047323
1,1,11,150,MLSL,0.0
1,1,11,150,Non-elitist,0.0
1,1,11,150,PSO,0.0003684183
1,1,11,150,Same,0.0
1,1,11,170,BFGS,0.0
1,1,11,170,DE,0.0089017862
1,1,11,170,MLSL,0.0
1,1,11,170,Non-elitist,0.0
1,1,11,170,PSO,0.0002868522
1,1,11,170,Same,0.0
1,1,11,190,BFGS,0.0
1,1,11,190,DE,0.0044994637
1,1,11,190,MLSL,0.0
1,1,11,190,Non-elitist,0.0
1,1,11,190,PSO,0.0009216186
1,1,11,190,Same,0.0
1,1,12,10,BFGS,0.0
1,1,12,10,DE,0.2006068291
1,1,12,10,MLSL,0.0
1,1,12,10,Non-elitist,0.0
1,1,12,10,PSO,0.0005737093
1,1,12,10,Same,0.0
1,1,12,30,BFGS,0.0
1,1,12,30,DE,0.1388161978
1,1,12,30,MLSL,0.0
1,1,12,30,Non-elitist,0.0
1,1,12,30,PSO,0.0004392003
1,1,12,30,Same,0.0
1,1,12,50,BFGS,0.0
1,1,12,50,DE,0.1043106109
1,1,12,50,MLSL,0.0
1,1,12,50,Non-elitist,0.0
1,1,12,50,PSO,0.0002798326
1,1,12,50,Same,0.0
1,1,12,70,BFGS,0.0
1,1,12,70,DE,0.045777164
1,1,12,70,MLSL,0.0
1,1,12,70,Non-elitist,0.0
1,1,12,70,PSO,0.000115867
1,1,12,70,Same,0.0
1,1,12,90,BFGS,0.0
1,1,12,90,DE,0.1368325539
1,1,12,90,MLSL,0.0
1,1,12,90,Non-elitist,0.0
1,1,12,90,PSO,0.0001380036
1,1,12,90,Same,0.0
1,1,12,110,BFGS,0.0
1,1,12,110,DE,0.0287809814
1,1,12,110,MLSL,0.0
1,1,12,110,Non-elitist,0.0
1,1,12,110,PSO,0.0009983424
1,1,12,110,Same,0.0
1,1,12,130,BFGS,0.0
1,1,12,130,DE,0.0283611599
1,1,12,130,MLSL,0.0
1,1,12,130,Non-elitist,0.0
1,1,12,130,PSO,0.0002437846
1,1,12,130,Same,0.0
1,1,12,150,BFGS,0.0
1,1,12,150,DE,0.0245239942
1,1,12,150,MLSL,0.0
1,1,12,150,Non-elitist,0.0
1,1,12,150,PSO,6.82401e-05
1,1,12,150,Same,0.0
1,1,12,170,BFGS,0.0
1,1,12,170,DE,0.0061727981
1,1,12,170,MLSL,0.0
1,1,12,170,Non-elitist,0.0
1,1,12,170,PSO,8.74906e-05
1,1,12,170,Same,0.0
1,1,12,190,BFGS,0.0
1,1,12,190,DE,0.0087335413
1,1,12,190,MLSL,0.0
1,1,12,190,Non-elitist,0.0
1,1,12,190,PSO,0.0001234861
1,1,12,190,Same,0.0
1,1,13,10,BFGS,0.0
1,1,13,10,DE,0.3944012061
1,1,13,10,MLSL,0.0
1,1,13,10,Non-elitist,0.0
1,1,13,10,PSO,0.0004988566
1,1,13,10,Same,0.0
1,1,13,30,BFGS,0.0
1,1,13,30,DE,0.3153897655
1,1,13,30,MLSL,0.0
1,1,13,30,Non-elitist,0.0
1,1,13,30,PSO,0.000187373
1,1,13,30,Same,0.0
1,1,13,50,BFGS,0.0
1,1,13,50,DE,0.1672494991
1,1,13,50,MLSL,0.0
1,1,13,50,Non-elitist,0.0
1,1,13,50,PSO,0.0001161182
1,1,13,50,Same,0.0
