fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,10,0.0,0.3919843802248526,0.0268491604914521,0.3333333333333333,0.5160022761834137,4.921325475860182e-07,7.0191307532053755e-09,1.041355610122504e-08,8.037556724955412e-05,0.9500485687237415,0.9999999999999776,1.368360022764115e-12,0.0,0.5294117647058824,0.2,0.4538461538461539,0.4909090909090909,0.3018867924528302,0.3157894736842106,0.1845725693247282,0.1516976769010867,0.1294502519147027,0.1935106255612511,0.1773592267433138,0.164376213464194,0.1375144812159782,0.2205023862623004,0.3673496151033765,0.3994055030792925,0.3392678652564516,0.3978243747189871,0.361126718125464,0.3990446519264132,0.3704087387182979,0.4286257758414861,0.5920672784840555,0.0743405275779376,1.397791175900314e-07,0.1061946902654866,0.2812499999999998,0.7365315358405173,0.909789613477396,0.9684545925082516,0.1853262722686589,0.5254957309558697,0.1845566402635565,0.2028113983140089,0.2365203853944706,0.2098610360072042,0.4656550218093215,0.188094753529278,0.4370813039966065,0.7256733126810926,0.3464920757928356,0.3511907526412113,9.196313036737275e-09,0.2442184640631271,1.8665802160669143e-08,0.2587968818582286,3.4370675043709616e-08,0.2664509079681225,1e-12,0.065721829470146,1e-12,1e-12,0.0001141887737827,1e-12,True
1,1,11,0.0,0.3598882255904033,0.0204300212412463,0.3333333333333333,0.6030133252659947,4.959019095761211e-07,2.3814468096843027e-09,9.21259049555516e-09,0.0002685379130795,0.899225200209196,0.999999999999977,9.444502725865873e-13,0.0,0.4411764705882353,0.4,0.2473684210526315,0.3454545454545454,0.3018867924528302,0.2222222222222222,0.1825848482445524,0.1590859194239802,0.1829487877038628,0.2349762913777449,0.1716678600173357,0.1531118654521425,0.1697723730188878,0.2288545830131382,0.314851808765286,0.3359891133126519,0.3001950961520114,0.3548480407475416,0.3017136089887557,0.3169228357122193,0.3101776209061044,0.3516214609200012,0.6476562461382969,0.0551558752997602,1.8307633892796319e-07,0.079646017699115,0.4999999999999998,0.7907351345024474,0.895405329056369,0.9221087958204204,0.1264996451355289,0.5092986157895953,0.338762109381,0.3199385405972617,0.3691627633875356,0.4328559769311595,0.2634919252884371,0.4110311683416082,0.2349127004987326,0.5718697472425429,0.2597551565817532,0.2829063194750323,2.657235698293997e-08,0.5811343738287444,3.4291741681378926e-08,0.5033398710317462,4.22603414207574e-08,0.506634003553566,1e-12,0.0703396503528407,1e-12,1e-12,0.0001609077661413,1e-12,True
1,1,12,0.0,0.4144750226652111,0.0432751815026901,0.3333333333333333,0.7344066823238891,4.934960090360145e-07,1.2657599770301378e-09,1.2827609315284417e-08,0.0007516656707377,0.9094304381130636,0.9999999999999925,8.53732428989732e-13,0.0,0.5,0.4,0.2824561403508772,0.5454545454545454,0.2641509433962264,0.3947368421052632,0.1523285911267312,0.1297097226661969,0.188170512674114,0.2487246384212158,0.1447404009267647,0.1329859363319787,0.1744911856126854,0.2476632112322198,0.3213665911571982,0.3579655626791321,0.356356804417441,0.4134231426037537,0.312236421598545,0.3478341537783946,0.3690996049411467,0.4195945660881644,0.7496840870760946,0.0695443645083932,2.057560927944807e-07,0.0884955752212388,0.53125,0.8217895434555615,0.979084470872519,0.997212655066813,0.0,0.5270333904902019,0.2236330295349365,0.1958865545868793,0.2326734217974095,0.3349767304907297,0.6286565418206457,0.3205787991157398,0.6014145725706138,0.5885657274762277,0.4312282538110639,0.4425515745102315,1.0896016150084053e-08,0.3353242509702839,1.4285336779623397e-08,0.3128324794830728,3.6539078680243424e-08,0.3301221082702673,1e-12,0.0906189176445078,1e-12,1e-12,9.527949608811484e-05,1e-12,True
1,1,13,0.0,0.3788663754484562,0.0217300514084227,0.0,0.7300150289033197,4.949819303030303e-07,2.383742139002571e-10,7.777155314591822e-09,0.0025491659978712,0.920981177907529,0.9999999999999748,8.791902828932998e-13,0.0,0.7647058823529412,0.3,0.5291666666666667,0.3454545454545454,0.2641509433962264,0.25,0.158985349039681,0.1618134724579042,0.12494559167037,0.1795460066667176,0.1489001468599801,0.1603811852590856,0.1358230193388812,0.1712344983147794,0.3095444073165622,0.3610514321183138,0.2777149909016407,0.3339969704924258,0.2950845315087156,0.3444926734360673,0.3049443010087372,0.3289093803557743,0.7480253309023728,0.0815347721822542,2.586362212397848e-07,0.1061946902654866,0.3125,0.7446093624487904,0.8350575289557822,0.8911890607095159,0.2133463409641976,0.5616483928435898,0.2999021504767048,0.3021246613015584,0.3566815336772801,0.4355391930379306,0.4931245738909791,0.3939081589561025,0.4596626799909209,0.58613387161581,0.3094843031688738,0.3231227740625069,1.519356020853065e-08,0.407582234511668,2.6130397483610153e-08,0.4497184930458683,3.281751718235969e-08,0.4177962060057937,1e-12,0.0914731634958862,1e-12,1e-12,0.0004666151894345,1e-12,True
1,1,14,0.0,0.3817040213633693,0.0199854424725217,0.0,0.4086813463308924,4.926096369037568e-07,4.282747761060232e-09,7.027269668776902e-09,9.504954901073262e-05,0.9094035802212064,0.9999999999999812,1.856379150538281e-13,0.0,0.6764705882352942,0.4333333333333333,0.3666666666666666,0.5818181818181819,0.169811320754717,0.61244019138756,0.2123085179907475,0.1641619662427267,0.203798840258448,0.19812866846401,0.2041180824141882,0.1662049615262901,0.1626947169144048,0.2274516421899094,0.3660172755470275,0.3726168582270337,0.3545900525021132,0.3600220651300053,0.3609851289455993,0.366694378543236,0.3490526608087654,0.3942577821768471,0.6654524051940713,0.0599520383693045,2.17988214793452e-07,0.079646017699115,0.46875,0.8323463609970274,0.863048121122687,0.952072121803336,0.2250576006222584,0.4452633735726047,0.2725231899853262,0.240565610040079,0.2776761775472955,0.4621702001077822,0.3714199033130305,0.4161004778855117,0.340658550247842,0.645069662496825,0.2788344638245273,0.3015090521088207,8.423138751509202e-09,0.3275598344990525,3.335251078548788e-08,0.377713851770787,3.4604531705845946e-08,0.3550587221524136,1e-12,0.0429319435727431,1e-12,1e-12,0.0013867254926273,1e-12,True
1,1,15,0.0,0.4248869240230503,0.0481190865434882,0.3333333333333333,0.7857891095081149,4.958450331932434e-07,1.6666652151808751e-09,1.1944162920471749e-08,0.0005223820776722,0.9414624008954572,0.9999999999999908,1.289784151673628e-12,0.0,0.5882352941176471,0.1666666666666666,0.55,0.4,0.3207547169811321,0.2437673130193906,0.2344056246235384,0.1725262221469334,0.1059182024053587,0.1935213905816575,0.2282256939018612,0.218809259111685,0.1432653457964279,0.2004227610868633,0.4002090146514828,0.4011819765509041,0.3032512125733262,0.3817218696488187,0.3991182906163734,0.4329527936061045,0.3633784395734658,0.4032084131497293,0.617526709934598,0.0815347721822542,1.5309112727787918e-07,0.0884955752212388,0.4999999999999998,0.6502868838994365,0.8143289937697356,0.8090511223954113,0.3293371326976521,0.6230819639060886,0.23958059327817,0.2371267827497716,0.2756779947945347,0.4067402756837028,0.3287440986394934,0.3597832548878191,0.3061590577038916,0.6080255935704633,0.3876787141807924,0.4093884982974897,2.407522453587673e-08,0.2494152239320824,3.585774241601182e-08,0.3274083636109371,4.389303726491487e-08,0.3298185189068737,1e-12,0.2062768730236523,1e-12,1e-12,0.0002611093520098,1e-12,True
1,1,16,0.0,0.4584776343524939,0.0697307374596706,0.3333333333333333,0.684898701743474,4.931893633066558e-07,1.0347588395592628e-12,1.3827568642256574e-08,0.8838910886868477,0.9790520793172628,0.9999999999999956,1.8770411470931747e-12,0.0,0.7352941176470589,0.2333333333333333,0.5857142857142855,0.3818181818181818,0.3018867924528302,0.2456140350877193,0.1835123808129136,0.1259946977187906,0.149138518946317,0.1515414184640976,0.1817955046996905,0.1268978730620128,0.1529656451175413,0.2027713794062992,0.3720073361326485,0.3882023237783522,0.3631810257036836,0.3765348445548735,0.3763979871134436,0.3868834865642305,0.4012689125399313,0.4348344795450931,0.64106893071401,0.0887290167865707,1.8307633892796319e-07,0.0855457227138642,0.46875,0.8012979149407762,0.9113455568359958,0.9804982441608798,0.1550847826696098,0.5971724357014677,0.1983743580924016,0.2735702642337747,0.3227660827191485,0.4895262040136385,0.3685834468673653,0.4480026676589093,0.3471478302856519,0.7175192970317861,0.3091144444437123,0.329784175621555,9.681747181794624e-09,0.2728883249156459,2.4956702988192567e-08,0.286387823016911,2.6528542330140993e-08,0.248884109157263,1e-12,0.0255865891921873,1e-12,1e-12,0.0002290646743682,1e-12,True
1,1,17,0.0,0.4535761982643175,0.0741077832344723,0.6666666666666667,0.7104653441881973,4.962818308670533e-07,1.534200542312758e-09,9.629809770869225e-09,0.0004570247342597,0.9591411189286504,0.9999999999999902,3.51488942254086e-13,0.0,0.6176470588235294,0.2666666666666667,0.4555555555555556,0.4545454545454546,0.3207547169811321,0.2770083102493075,0.1488056422195837,0.2149284734498222,0.1718214648476037,0.2057490826947536,0.1445050108621312,0.2291170950086571,0.1956113851252013,0.2321814482420833,0.307340009833641,0.4135682448986439,0.3276145761586536,0.3653506815490106,0.3070132071879972,0.422049445155065,0.3795821954614606,0.4008671493448807,0.4228999743429953,0.0767386091127098,1.1590388616025681e-07,0.0884955752212388,0.2812499999999998,0.8508565359701301,0.9054960079208144,0.9588218734011638,0.2300369018651041,0.5353187301648273,0.2265604887752469,0.2244804196632657,0.2528754336820284,0.3009306700873795,0.4230931811688051,0.2674876171607305,0.3903121936598883,0.6185765018062953,0.3961381911594673,0.4256972162417954,1.9591313710233656e-08,0.375565895356099,2.971302698599461e-08,0.4168366932043514,3.0459173115959446e-08,0.3546636331841178,1e-12,0.1032741174323967,1e-12,1e-12,0.0006827085325486,1e-12,True
1,1,18,0.0,0.4097087450550726,0.036428228990106,0.0,0.6332627144433978,4.946390880674809e-07,1.3622907069992542e-09,1.1974470394325486e-08,0.0006487419900039,0.9471086746721508,0.9999999999999826,8.624435783995089e-13,0.0,0.5294117647058824,0.3666666666666667,0.3185185185185185,0.4545454545454546,0.2264150943396226,0.3759398496240602,0.1771788431468304,0.1975701518709141,0.201197996584509,0.2241264563837826,0.17162053302411,0.200180929662263,0.2059311016552133,0.2267246290287085,0.3386242716121753,0.4058527221090681,0.3595600056912618,0.3875450836696903,0.3367354189830102,0.4030784634191358,0.3945752176071798,0.4033445633794654,0.5634245642562741,0.0695443645083932,1.9994243069428366e-07,0.0943952802359882,0.3125,0.7820856280106117,0.8161192632257341,0.9210882489231524,0.290333414089141,0.5137707999382294,0.2325374886267866,0.3066109575296032,0.3615759516799688,0.5237351896258714,0.2846644963648901,0.4861998020751875,0.2631571138015273,0.5717252799539674,0.4071713649584915,0.4411217086347599,2.4177264877400518e-08,0.3416045018330317,2.7035267210073987e-08,0.3845185993056655,4.067456994256047e-08,0.3341195533575755,1e-12,0.0777952693698058,1e-12,1e-12,0.0006828034375325,1e-12,True
1,1,19,0.0,0.413314949162989,0.0414850299475476,0.3333333333333333,0.5278009322383634,4.914557471487548e-07,4.635702628579386e-11,8.599805209082159e-09,0.0145459791983572,0.8703469735787089,0.9999999999999868,1.7752407710012565e-12,0.0,0.7058823529411765,0.2666666666666667,0.5222222222222223,0.5454545454545454,0.3018867924528302,0.3508771929824561,0.2057235059895511,0.1139170587386058,0.0888335125436434,0.1359946805619036,0.1995166838247177,0.0944205919415213,0.0878384715864859,0.1437167132450371,0.3723894403194302,0.3511204192837833,0.2843108612787201,0.3331564111035294,0.3701984046797793,0.3284574076625503,0.3127058037626631,0.3551218839588692,0.5955555857470691,0.0767386091127098,9.85614880142394e-08,0.0678466076696165,0.2812499999999998,0.7560284841411431,0.8647271906188871,0.9475435413693504,0.2054197979355917,0.576463538071826,0.2075373663837957,0.2019281620510522,0.223303344495676,0.1803768860940294,0.446525912009953,0.1596343682866735,0.4178742409674352,0.664214864832477,0.3826357318080761,0.3929275501158488,8.245703867735391e-09,0.2399498738520766,1.3073323605294908e-08,0.3021647746764315,2.5530910334676078e-08,0.3261821366508245,1e-12,0.0406141779855213,1e-12,1e-12,0.00025602417399,1e-12,True
1,2,0,0.0,0.4013197654464849,0.0320169693150446,0.0,0.8048948209333991,6.708320064192052e-07,6.004783356505247e-09,1.3198909662760525e-08,0.0001349068086684,0.9527277554990988,0.999999999999992,6.029029475640955e-13,0.0,0.6176470588235294,0.5000000000000001,0.3,0.3272727272727272,0.3773584905660378,0.1722488038277512,0.340980504183854,0.2988932308188353,0.2308402670785334,0.2233598082499779,0.3287100104832844,0.3223680250100917,0.2559807505996399,0.2278291747360467,0.4505435865492033,0.4214020603258187,0.2880439609010519,0.2892102202225771,0.4481749395657446,0.4472847546542426,0.3497691427789771,0.3049111457684987,0.6397972546889648,0.0959232613908872,2.443943232741122e-07,0.0943952802359882,0.40625,0.7363925784739489,0.5525193059216482,0.7473697478926633,0.4999542158652735,0.5306397711952339,0.4985417106765819,0.4008685872502511,0.4292870108186832,0.4158027174982986,0.3677174449470411,0.4224341615231412,0.3273905960200564,0.42198754252572,0.2370426473744964,0.2681307712168282,3.73232354219298e-08,0.535726776479899,4.718038384609783e-08,0.5342739381966122,5.358897767847912e-08,0.5649045583394404,1e-12,0.2788651778958918,1e-12,1e-12,0.0006924071145378,1e-12,True
