fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,10,0.0,0.4714360686419696,0.0638576168405281,0.0,0.4544113781205294,0.406903767200178,2.375251028431169e-09,1.8497152767329507e-09,2.7187278321292807e-05,0.0,3.848632414213047e-05,0.6,0.8235294117647058,0.0612244897959183,0.0,0.0,0.4461792906134695,0.3355285424437068,0.0,0.0,0.4610563587966399,0.434028595460694,0.5992345977223557,0.5992345977223557,0.4396364306586424,0.3310451463940068,0.6848383207170348,0.6848383207170348,0.4615859722740385,0.4456640984256819,0.5461077975815742,0.0852534562211981,4.87992489462178e-08,0.1666666666666666,0.3333333333333333,0.7269939587790608,0.7016190929440107,0.7602279117466688,0.4660387479288405,0.570495415770439,0.3941040768079551,0.2847150322795997,0.2931419889980482,0.4202704016411607,0.4594245985089279,0.5616735527711877,0.459424598509029,0.7320630515141842,0.3513904075141996,0.3344202272333154,2.4171543469080943e-08,0.437851386127114,3.42086145850197e-09,0.4079165420130679,1e-12,0.0463555493274899,1e-12,1e-12,7.57063562121256e-05,1e-12,True
1,1,11,0.0,0.5940749895780909,0.1284992773871235,0.0,0.5550257582881408,0.4069037691278681,1.1124987311285626e-09,1.8052246771431742e-09,6.689422245370503e-05,0.0,0.0003550831593621,0.55,0.7058823529411765,0.0654761904761905,0.0,0.0,0.1712509680547036,0.466152984315101,0.0,0.0,0.168104393811644,0.5058495835350639,0.4963969412625744,0.4963969412625744,0.1780239638267527,0.4489761857245674,0.4911574944588084,0.4911574944588084,0.1791148687460577,0.4989053610221857,0.7449179000291122,0.0990783410138249,3.856488151756191e-08,0.1618357487922705,0.5833333333333333,0.7381515662250806,0.9349902589791084,0.9898194339546011,0.131934505234766,0.3382800616459485,0.7150352737047152,0.6203895997429889,0.6218943210981003,0.7363658623514588,0.4351183250145558,0.8424876706005635,0.4351183249742184,0.6092067097788529,0.2427275091477332,0.2488088913694461,1.2254692007623608e-08,0.5781549993755841,2.9419019715512253e-09,0.5200437187453333,1e-12,0.0415323920753354,1e-12,1e-12,9.036363888592482e-05,1e-12,True
1,1,12,0.0,0.5337875991633946,0.076384834069265,0.0,0.8262730376701499,0.4069037673264021,1.392940400985518e-10,2.952595509542292e-09,0.0009403203896419,0.0,0.0001611182400657,0.25,0.5294117647058824,0.0396825396825396,0.0,0.0,0.2785620348832495,0.5256014198577931,0.0,0.0,0.2775071867303105,0.4577364379973131,0.5551089448687425,0.5551089448687425,0.2838632000752895,0.5132342188842426,0.5714361088381446,0.5714361088381446,0.2900246178070084,0.4576056069677195,0.7972271871382817,0.1175115207373271,4.6322125394302446e-08,0.1594202898550724,0.5,0.8085037920445348,0.7828888998677552,0.8423955725429275,0.3560490877904831,0.3877427301081543,0.2571105627565142,0.2482422103055483,0.2655516513678542,0.2784709479610118,0.2875077600861088,0.4357012012026835,0.2875077600856969,0.63357577929371,0.5098531611179107,0.5658641514963345,2.0021816614289082e-08,0.6257446805206222,4.425306127763321e-09,0.448090788615191,1e-12,0.0547619704465508,1e-12,1e-12,4.5376643541181865e-05,1e-12,True
1,1,13,0.0,0.4349575271791779,0.0620232118923491,0.0,0.8123977176461439,0.4069037674882289,1.1334373682641435e-09,2.789538650100076e-09,0.0001022216752502,0.0,3.4386888639291376e-05,0.25,0.5882352941176471,0.0357142857142857,0.0,0.0,0.3247086100856893,0.416793078274983,0.0,0.0,0.3296370326397754,0.4147827287212878,0.874730940408714,0.874730940408714,0.3496992396981955,0.4402054569965033,0.8849520610092836,0.8849520610092836,0.3620185390442694,0.4489794492421475,0.4621076714410481,0.1036866359447004,1.7331533873449992e-08,0.1618357487922705,0.4166666666666667,0.6869327718227032,0.8925302517750566,0.9759478106913586,0.1505189495788903,0.4936187150088806,0.3888223204157075,0.4202516123829092,0.4382242952117074,0.4148831828803699,0.3811489196962639,0.556887634347896,0.3811489196750629,0.7595851435607774,0.2685594017044015,0.30860939773236,1.5719272039398028e-08,0.1228830784878463,3.573652674375508e-09,0.1403614818730751,1e-12,0.1135020461443685,1e-12,1e-12,0.0002776183839038,1e-12,True
1,1,14,0.0,0.4261358339277079,0.0288442837021362,0.5,0.4854552523806777,0.4069037669022339,3.133150521785924e-10,2.2737968945017023e-09,0.0003236095188134,0.0,6.794349134015274e-06,0.55,0.4117647058823529,0.1122448979591837,0.0,0.0,0.1789298727602171,0.1909970286372766,0.0,0.0,0.1756060029377893,0.1892618261889066,0.4014240882845983,0.4014240882845983,0.1739622429251272,0.1536179904692285,0.4063503567649023,0.4063503567649023,0.1750405724745734,0.1631049054593591,0.3820702557147015,0.0852534562211981,1.8810497147650072e-08,0.142512077294686,0.4166666666666667,0.7719010367371615,0.9392429911918728,0.9911655753805764,0.1410721722831346,0.3007139154021032,0.7081032871270896,0.4636233005881287,0.4625999336228936,0.7297617233024609,0.3450020607137217,0.8366206598060213,0.3450020607399205,0.6437354538081017,0.2554739182343009,0.2406472788670881,1.8690830156116362e-08,0.6328498230885389,3.124054830644142e-09,0.6263287527082348,1e-12,0.0658492217043386,1e-12,1e-12,7.837668076611412e-05,1e-12,True
1,1,15,0.0,0.5251370753935413,0.0521388434079889,0.0,0.8396148535104738,0.4069037660110777,3.642053682094479e-09,3.070830661463724e-09,2.8684186927541275e-05,0.0,9.814028768552236e-05,0.3,0.4705882352941177,0.0535714285714285,0.0,0.0,0.2938525188897173,0.4563085425280958,0.0,0.0,0.2927278060191403,0.394477089155285,0.6894134261085401,0.6894134261085401,0.3090482370429701,0.457427858654484,0.6910292434240519,0.6910292434240519,0.3147668271336603,0.4093238216037572,0.5848430685764194,0.1129032258064516,4.063851034112704e-08,0.1811594202898551,0.2499999999999999,0.6227920633379058,0.6332900552011891,0.5463307177809178,0.4966607717797669,0.4462688429865554,0.2260695573377811,0.2420089066849549,0.2535543835409832,0.2457276679228561,0.4381238803290396,0.4066125983999774,0.4381238802958963,0.6795910509108003,0.4892925560962751,0.5749783420885928,2.128080923095601e-08,0.3108041451119581,4.913753513673472e-09,0.2962094774871868,1e-12,0.0453169128290546,1e-12,1e-12,0.0001391082291702,1e-12,True
1,1,16,0.0,0.576537381411818,0.0630247332710774,0.5,0.8640649615747125,0.4069037667681216,1.4863832661288016e-09,4.514543177489125e-09,0.0001248594243066,0.0,5.553859064309515e-06,0.35,0.7647058823529412,0.0384615384615384,0.0,0.0,0.5055207038288341,0.3696401712009355,0.0,0.0,0.4908234083082115,0.3866276765922739,0.605294169633865,0.605294169633865,0.493518381903649,0.3650659982905402,0.5755759793133803,0.5755759793133803,0.4853694933168133,0.3884553236211884,0.7075784657117903,0.1221198156682027,3.856488151756191e-08,0.1594202898550724,0.4166666666666667,0.7032773515486668,0.7592062073589272,0.8049719922551106,0.4251779359384318,0.3230058396455332,0.287387170948616,0.232276165071763,0.2491861756443789,0.3101861150172845,0.3062560081643515,0.4638764449983476,0.3062560081292623,0.5612868099886672,0.5679224666164933,0.5969520221438049,1.6004617946515296e-08,0.3950157004622805,4.736227071467924e-09,0.3907567316561855,1e-12,0.1024694020080089,1e-12,1e-12,0.0001042510092536,1e-12,True
1,1,17,0.0,0.5969955464857699,0.1246479366747457,0.0,0.9138566100815624,0.4069037685322458,4.500804023927901e-09,3.21653291536803e-09,2.2804247538513213e-05,0.0,7.109786455918234e-06,0.35,0.6470588235294118,0.0454545454545454,0.0,0.0,0.3676564920543172,0.2323038363455781,0.0,0.0,0.3618837704717287,0.2175760405466774,0.4677356243103072,0.4677356243103072,0.3606160720278103,0.2079533686633415,0.4768080585006879,0.4768080585006879,0.361002150080896,0.2053203367060331,0.7171897714119364,0.1059907834101382,7.777375543748549e-08,0.1642512077294686,0.6666666666666665,0.7841734730172878,0.8901970369318608,0.9652886539587407,0.2722205973392327,0.6124830578625802,0.555180820679892,0.2222931554142455,0.2230113845709205,0.5816199865294771,0.5129682516547078,0.7050139260827702,0.5129682517042125,0.325526638930385,0.691581653034115,0.6700240140713016,1.902986870581158e-08,0.4207637482128219,5.548986192532381e-09,0.5504314788134428,1e-12,0.0527436003767894,1e-12,1e-12,0.0001075190197834,1e-12,True
1,1,18,0.0,0.4920954941286924,0.0325673693635331,0.0,0.734453984740771,0.4069037685904094,1.6096812829797555e-09,4.2423070748433005e-09,0.0001074329554715,0.0,4.678633691301999e-06,0.5,0.5294117647058824,0.0793650793650793,0.0,0.0,0.2789159940177336,0.2635163819396814,0.0,0.0,0.291284321038984,0.2288966227717386,0.4860612660074537,0.4860612660074537,0.2781516964652263,0.242704259835785,0.58774858651763,0.58774858651763,0.3041182409532653,0.2363852051849844,0.6261452133079208,0.1105990783410138,2.5271081817708267e-08,0.1497584541062802,0.5,0.786787453796399,0.6614714792773579,0.79171374021005,0.5568025944111433,0.4201744238366217,0.4756029265681594,0.286562849440088,0.2982976557126129,0.5026107503567263,0.3176713914688072,0.6348233927776192,0.3176713914251551,0.2195328962539644,0.8105415207408466,0.854027127267659,1.8653863022883924e-08,0.3164593502487349,4.808975463253981e-09,0.5246650701317246,1e-12,0.0506054947595946,1e-12,1e-12,0.000190005966854,1e-12,True
1,1,19,0.0,0.4378701761870285,0.08377238959729,0.0,0.7412632749567244,0.4069037668434631,7.437518329730471e-09,2.3197731820604435e-09,5.014547257976777e-06,0.0,6.408608167845601e-05,0.35,0.8823529411764706,0.0333333333333333,0.0,0.0,0.2658208264031265,0.2718182696554666,0.0,0.0,0.2667227399209241,0.2025738228012572,0.711249302070021,0.711249302070021,0.2864306979050503,0.2865261808146538,0.7195461381994033,0.7195461381994033,0.2948927606449004,0.2353287652277172,0.5944543742765647,0.0944700460829492,2.2708419529735876e-08,0.1207729468599034,0.75,0.8679207488645426,0.8343723751163452,0.9307121412420016,0.2748375571793485,0.3105070515031024,0.4650805560805313,0.4398133451633903,0.4568860137227055,0.492061795053275,0.2863151763358163,0.6254518707349747,0.2863151763607742,0.7664324869311523,0.2108999152792829,0.2078928370389077,2.5697962629991836e-08,0.5268513182627284,3.735948664722983e-09,0.296370490315061,1e-12,0.0098745373360913,1e-12,1e-12,5.089461132147823e-05,1e-12,True
1,2,0,0.0,0.4906406206379725,0.0467346086338187,0.0,0.7574345413510803,0.4069038494570685,3.2698717363772404e-09,5.204604615678925e-09,6.06316001276466e-05,0.0,2.665577600557407e-05,0.5,0.7058823529411765,0.0595238095238095,0.0,0.0,0.439362706541725,0.503095113632715,0.0,0.0,0.446738363024257,0.4762564353742243,0.3194172684591145,0.3194172684591145,0.4230042557750845,0.4721960467177589,0.411783142227613,0.411783142227613,0.43912972807182,0.4623999526437112,0.717189771411936,0.1267281105990783,1.956843921068173e-07,0.1811594202898551,0.5833333333333333,0.6616215435478812,0.5994570021133079,0.6806200450950783,0.5273660088655867,0.5152330294515299,0.4595821278208047,0.4384016595692834,0.4440383424735863,0.4865398876758042,0.2818026637943312,0.6205462971555428,0.2818026637734487,0.4332977339181196,0.5781755988008399,0.6364521925738016,2.5017325529896668e-08,0.6991523636543766,5.9366433462821045e-09,0.6684157642472344,1e-12,0.0772051686484056,1e-12,1e-12,7.222585110351302e-05,1e-12,True
1,2,1,0.0,0.5390208785137612,0.1114920061055407,0.0,0.8593530582598,0.4069038499158369,1.2075879907016075e-09,5.025479774522782e-09,0.0001737047636687,0.0,1.5156052210635346e-05,0.4,0.4117647058823529,0.0816326530612245,0.0,0.0,0.4698493871056204,0.496291996867637,0.0,0.0,0.4717756062528775,0.4342240571098218,0.7660574539611904,0.7660574539611904,0.4657339496018602,0.5014846766472573,0.7795102780025664,0.7795102780025664,0.4735785916037232,0.4552531298446897,0.4536021542241624,0.1221198156682027,7.777375543748549e-08,0.1376811594202898,0.75,0.6785727172452565,0.6408707275000021,0.8632222344589833,0.4397967124858002,0.5571708032082763,0.6141831309994856,0.6470755577976242,0.6576294772643045,0.6393413580911034,0.5171355968984683,0.756292663201967,0.5171355969102343,0.8317450245629017,0.0350684908061018,0.0156207804052899,3.2747389680517205e-08,0.2749312081769233,4.422779449558327e-09,0.2587763325264522,1e-12,0.2184456990755448,1e-12,1e-12,0.0001257688390916,1e-12,True
1,2,2,0.0,0.5119499916790825,0.027080805755673,0.0,0.90307666835125,0.4069038503944993,8.856557051088548e-10,5.186499931780555e-09,0.0002478292479145,0.0,2.4710613217810703e-05,0.1,0.4117647058823529,0.0204081632653061,0.0,0.0,0.4436908295760098,0.359595537151519,0.0,0.0,0.4374891883977539,0.4111831132639837,0.2942836052161439,0.2942836052161439,0.4263996862463493,0.3155532104373716,0.3277198601865154,0.3277198601865154,0.4268182097942111,0.3856940224737804,0.7694990585211063,0.1267281105990783,5.8509480431513516e-08,0.1618357487922705,0.4166666666666667,0.6586024243222162,0.8725355179447511,0.9478620112290574,0.1864227091619441,0.4364590100155958,0.786048415723057,0.6646770360067542,0.6559657481874872,0.8034827543148966,0.2344569492686311,0.90211323676665,0.2344569492572945,0.4674721164678646,0.3794450321946478,0.4499637858297345,3.832808709060182e-08,0.7322077283374644,6.823296923057474e-09,0.7226106609176868,1e-12,0.3064406207585725,1e-12,1e-12,2.949232783227254e-05,1e-12,True
1,2,3,0.0,0.4532713950144184,0.0646449515129335,0.0,0.9671798128026972,0.4069038477407876,3.155788147978875e-09,5.207330599756636e-09,6.319618506962878e-05,0.0,9.962918908689612e-05,0.5,0.7058823529411765,0.0595238095238095,0.0,0.0,0.2035254514333114,0.387279814915597,0.0,0.0,0.2034436357070737,0.4302101019986205,0.5958632608180197,0.5958632608180197,0.219347013847718,0.3811157223437617,0.606818206387659,0.606818206387659,0.2265377760785119,0.4342181906055511,0.7876158814381373,0.1244239631336404,7.576934197228102e-08,0.1908212560386473,0.6666666666666665,0.503576456809848,0.7373245306321881,0.9197896380658396,0.2817148674711578,0.1557081232574499,0.5226332817869919,0.4765117295739891,0.4905220813477733,0.5494680024691516,0.4015864777598064,0.6764506211140385,0.4015864777987049,0.5268234316085181,0.4696527123376683,0.5419416387423639,4.3152557572596486e-08,0.281029166478564,6.251138130860353e-09,0.3926668628268324,1e-12,0.0647165730156201,1e-12,1e-12,8.889402770770888e-05,1e-12,True
1,2,4,0.0,0.4895717476113643,0.0784337008375656,0.0,0.9690578787416642,0.4069038483707168,2.0735315534746798e-09,6.550232566779946e-09,0.0001284340828397,0.0,6.819342139288959e-05,0.1,0.4705882352941177,0.0178571428571428,0.0,0.0,0.3346943906465333,0.5001785561127557,0.0,0.0,0.3420912546342567,0.4284175666924882,0.6978329290168008,0.6978329290168008,0.3455030657162481,0.4995613592447408,0.7423606564495446,0.7423606564495446,0.3616297631821871,0.4462487105274824,0.6894616427947593,0.1244239631336404,1.4769457820901314e-07,0.1908212560386473,0.5833333333333333,0.7996816778706906,0.5589307024416907,0.7672012124298344,0.5288343383776521,0.4109586255708798,0.3060717869513878,0.4168810237006077,0.4355373923233863,0.3296505283250034,0.3807888920478297,0.4811683163583324,0.3807888921088735,0.5714278393612036,0.5174202919035462,0.5794257450730682,2.7288364688050018e-08,0.2538646668280986,5.698042356636233e-09,0.3138655196812294,1e-12,0.3106424893337481,1e-12,1e-12,0.0001074928385029,1e-12,True
