fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,switch
6,2,3,2,8.210334685648,77.26586316364335,7,0.5028956210394837,81058.25590755099,1272.0723958981434,15406.311502131462,12.11119080314126,0.7367651145862804,0.7964029395656331,17.637356091002758,0.9964816594808408,0.1011764705882352,0.13,0.7782805429864252,0.2499607843137254,0.1536470588235294,1.626850433894844,0.2495686274509803,0.2047450980392156,1.2189235778586478,0.0044358802793701,0.0053259997467989,0.0076610004178465,0.0302010793203662,0.0082196195140323,0.0096204149586702,0.0137838800088343,0.0413312099454226,-1.8808031073780505,-1.8791215085466788,-1.874710264277381,-1.832127923672035,-0.9982568414265636,-0.9968468985969182,-0.9926562455530152,-0.9649290278006744,0.6308440207074949,4.2092092092092095,0.8412497049736118,2.147147147147148,0.4940239043824701,0.9391800119063384,0.9162829345535826,0.9872061164528054,0.1568803918796378,-0.1164494993482439,0.0398893268,62.0,0.2286408477,0.0947082479,2.0549800711,-0.1260333388,0.166685121,0.0078582151,0.9654485018,4.2229430924,188.5095048691,6.4290283369,17.4026300741,True
6,2,4,2,10.680043939280704,133.37782248509097,6,0.5409733746932355,93788.75116151964,1537.5085615046614,24573.4710328625,15.982656388471758,0.7895333221181964,0.8030896276682891,45.39790350317571,0.9954138137037364,0.1070588235294117,0.11,0.9732620320855614,0.2578039215686273,0.2098039215686274,1.2287850467289716,0.31,0.2290588235294117,1.3533641499743194,0.0083266398696269,0.010742964203551,0.0161547582338874,0.0833836941890997,0.016395969562835,0.0217723557181419,0.0324968369143049,0.1541566652062117,-1.9472570957195727,-1.9425123835048823,-1.931885744986772,-1.7998745124179625,-0.9124374707065772,-0.9074500814388556,-0.8975015470749632,-0.7846441546912348,0.6639985793700525,4.40940940940941,1.161622632608502,1.7867867867867866,0.5278884462151394,0.8587168396959026,0.8826259798617434,0.9680397831755336,0.1753094418549661,-0.0964990354981744,0.0752084698,62.0,0.2561615727,0.1061068354,2.2751422277,0.5756444578,0.1411312698,0.0341300846,1.0688827041,5.1762721563,158.6634423323,4.59486296,12.077593852,True
6,2,5,2,11.448065847259832,156.04697852068307,6,0.561823679953797,97218.6047291807,1492.7010526928789,18664.957278852475,12.504149605294586,0.8128349629055174,0.8458018790072158,15.689067687670123,0.9969365252495258,0.1168627450980392,0.086,1.358869129046968,0.2695686274509803,0.1555686274509803,1.732795563398034,0.2390980392156862,0.1989019607843137,1.2020899053627758,0.0039453000279735,0.0048763633616439,0.0065226830901402,0.0315935798481812,0.0059241908237061,0.0072962346454875,0.0100206569506174,0.0324741594639301,-2.341655575649785,-2.339466710272579,-2.3355963266765336,-2.2766563857459245,-1.446699782867063,-1.4447030181528102,-1.440738108111859,-1.4080610457482443,0.6687781083539079,4.34934934934935,0.8610934477105054,1.926926926926927,0.5577689243027888,0.934547730190438,0.9065305550343926,0.978695570348592,0.1733928204343558,-0.0931954727240926,0.0396820978,62.0,0.2505752531,0.1014132413,3.4546700151,0.9422256134,0.3821523316,0.0810218003,1.6230356865,11.9347449131,186.8982617236,4.9365350239,13.4229186446,True
6,2,6,2,15.477990061127269,284.8229975737298,5,0.4336969448936781,85929.10623234535,598.5403904897494,25020.798029814683,41.80302353420407,0.8375971942101059,0.8279221929298408,88.75999721156651,0.997625590889596,0.1031372549019608,0.1599607843137254,0.6447658739887229,0.2636862745098039,0.202,1.3053775965831875,0.2933725490196078,0.2030980392156863,1.4444873527708049,0.0030313834376775,0.0044687273982403,0.0092314741121609,0.0273482774039331,0.0106713524131492,0.0140079456025676,0.0295790588269738,0.0759144122803603,-1.8643299817543173,-1.8616421504673,-1.8527358204717967,-1.818857422506916,-0.5427124429832203,-0.5408821001082946,-0.5323403107659983,-0.5069222932745249,0.6780427014711035,4.369369369369369,0.2015135733815558,1.866866866866867,0.5617529880478087,0.9538123885186436,0.937245202994344,0.9876243633078704,0.1402702759332555,-0.1001806398694436,0.0248705558,62.0,0.2403909029,0.0971988498,1.6366219245,0.0020374114,0.1851600594,0.016743182,0.7689000041,2.6785313237,207.1129367812,5.1193920535,13.6478211621,True
6,2,7,2,9.576926351761356,99.94582984771031,7,0.2097988217238851,82891.33108544818,32.367771681073464,14947.327320194148,461.7966126143418,0.7315074511557182,0.7310491163794948,22.15951161431225,0.996891658935786,0.1050980392156862,0.146,0.7198495836690841,0.3158823529411765,0.2076078431372549,1.521533811862486,0.3903137254901961,0.2534901960784314,1.5397586633663367,0.0334184933057597,0.0428943096653646,0.0657315642099179,0.2022883733933708,0.0350418430663866,0.0469449622915783,0.0696029434743069,0.2027033299254495,-2.3402468874107165,-2.317304435493668,-2.2620118259260784,-1.9313861669071264,-2.103481572460173,-2.0775343417278567,-2.028142929732883,-1.7380016337859252,0.6893018208195233,4.34934934934935,2.6633327251749805,2.647647647647647,0.5358565737051793,0.9588771481346294,0.9360694830339734,0.9923603375349934,0.1566372853814613,-0.1065917451076606,0.3148256639,62.0,0.3174938571,0.1213905514,1.2520793353,0.410214711,0.0944123304,0.0259775904,0.5882383657,1.567702662,99.1588443719,5.5768371469,14.2073400401,True
6,2,8,2,18.93629837191868,392.0525352242918,4,0.4434756811193781,162225.38341040417,4076.361612699475,35497.474151480616,8.708126884742507,0.9550634276246076,0.8878209982636083,17.43612486010882,0.9994403718056178,0.1011764705882352,0.246,0.4112864658058345,0.2499607843137254,0.2059607843137255,1.2136329017517131,0.2376862745098039,0.1870588235294117,1.270649895178197,0.0099119952882323,0.0141582843026073,0.0221433900418052,0.0357065741667697,0.0165118614835528,0.0236304487683159,0.035265709912958,0.0579140773763611,-2.023010410112299,-2.014334123924056,-1.99801845101481,-1.9703052956705425,-1.1213599046932288,-1.1132433875268564,-1.0999770197718592,-1.0741536567991965,0.6683692238007571,4.449449449449449,0.732596542821523,2.1071071071071072,0.5517928286852589,0.9530324018249976,0.9239674043285696,0.9896148646990564,0.1719750752954306,-0.0709204392486663,0.0897157199,62.0,0.2156985318,0.0875554636,2.4890607028,-0.2790030042,0.2867650198,0.0010872771,1.1693835674,6.1954231823,159.3922239453,5.749723334,14.9204514336,True
6,2,9,2,10.09809923621679,112.01537282431508,6,0.6036249588886433,125625.61547614986,980.4135598788598,28746.4851347274,29.320774733347548,0.9009985534703696,0.8996589947023353,24.828549039669,0.9977475838389664,0.1070588235294117,0.124,0.8633776091081594,0.2597647058823529,0.0819215686274509,3.17089516515079,0.2348235294117647,0.1927450980392157,1.2183112919633774,0.0041989898910607,0.0051526561264191,0.0061347570119292,0.015387046530682,0.0050480060257386,0.0079243570923039,0.0090649752986066,0.0220884882780902,-1.748995108347117,-1.7473201174968314,-1.7455951848775395,-1.7293447403157896,-1.1044762471201703,-1.10128326750845,-1.100017090121477,-1.0855599496493578,0.6515321985477861,4.50950950950951,0.1837656200388172,1.0660660660660657,0.5099601593625498,0.912192107414208,0.9152389220019894,0.9867219793905996,0.1694587614099564,-0.0930545523260743,0.030615629,62.0,0.2633638633,0.0976045287,2.3836425477,-0.2845150279,0.2680986834,0.0288206891,1.1198571504,5.6817517952,203.7408866031,5.3327339786,13.9869408612,True
6,2,10,2,12.259956241134024,186.9057907912448,6,0.4578562227258628,93961.47379624362,2267.6313654285923,23041.33525233078,10.160970430912991,0.8571937514744506,0.8296912223802713,13.632950685348389,0.9967494476943108,0.1050980392156862,0.124,0.8475648323845668,0.2519215686274509,0.1596862745098039,1.577603143418467,0.1757647058823529,0.1787843137254902,0.9831103312129854,0.0057970004253068,0.0072219776419165,0.0089287598654775,0.0320218347078819,0.007371009251838,0.0097772348354228,0.0116824660482525,0.0328973850018907,-2.2825185355535385,-2.2792470337465187,-2.2753285562694865,-2.2223108411818617,-1.6570588496628484,-1.6530419839106616,-1.6498614599975994,-1.6144460434374706,0.6382404733764685,4.64964964964965,0.9224970052592174,1.966966966966967,0.5358565737051793,0.93007809786637,0.9166098471288284,0.980146297287121,0.1534415221823109,-0.0877752482458476,0.0597315023,62.0,0.2266080216,0.095003439,2.9048286618,0.1044268362,0.2769106674,0.0298297771,1.3647151712,8.4380295543,171.1360410164,6.0542055522,16.0147501131,True
6,2,11,2,11.84117052312,174.85326186955524,6,0.4856265527578272,83937.4903299562,910.998060547926,18217.54991009928,19.997353121852107,0.7820179243564803,0.6964705273097955,4.688401160527745,0.9965085451763877,0.1050980392156862,0.186,0.5650432215897112,0.2597647058823529,0.1917254901960784,1.354878298220495,0.2569019607843137,0.1910196078431372,1.3448983781564363,0.0054283890492959,0.0091724746036349,0.0157080142733235,0.0439236820098559,0.0087745622887256,0.0153906237037798,0.0240774201903495,0.065624517842298,-2.294400127332142,-2.2857628102420167,-2.270685823441656,-2.205594450498104,-1.3468824403534412,-1.3378925006230689,-1.3260888349729014,-1.2696344158810469,0.6643923284990986,4.54954954954955,6.854111821930196,2.267267267267267,0.5637450199203188,0.928617379184941,0.9065516390205788,0.9832611635079048,0.158727480274274,-0.0969991782516871,0.0492770637,62.0,0.2625580609,0.1038733245,1.3615165586,0.1923443301,0.144436729,0.0198565492,0.6396529778,1.8537273393,177.6889855209,5.7790364167,14.2868179052,True
6,2,12,2,10.008807392199492,118.23506553950664,6,0.5069751457852785,45245.4177780688,6.557987777583094,12213.042718921515,1862.315565861356,0.6407196006583309,0.6663008943848066,18.284351130207856,0.9921732927097264,0.1129411764705882,0.168,0.6722689075630253,0.2558431372549019,0.1599215686274509,1.5998038254046096,0.2094901960784313,0.1629803921568627,1.2853705486044271,0.0068715320342174,0.0096136598560595,0.0124517199090198,0.0324933551997084,0.0097718754824478,0.0138724090241443,0.0173756210861677,0.0443712809866126,-2.4232452819811594,-2.4165544574592537,-2.409629557151641,-2.360727728508238,-1.5756404988080202,-1.5691157732876602,-1.5635414993762562,-1.5205862914014143,0.6423263869399087,4.42942942942943,6.854111821930196,2.0470470470470468,0.5179282868525896,0.947520237965918,0.9240053419090148,0.9871324603596852,0.1625359083419438,-0.1227207512785467,0.0817822597,62.0,0.2583094886,0.1029411718,2.70418826,0.1998951907,0.2734027018,0.0378508224,1.2704524686,7.3126341455,159.0782724745,4.0450892312,10.5751030748,True
6,2,13,2,12.043101413546731,158.73157246839483,5,0.4632905390409448,97226.93275744667,594.9344392750136,28137.30859038932,47.29480549937135,0.8221170233471918,0.8447365755601368,12.5038078261002,0.9986579152259942,0.1129411764705882,0.172,0.6566347469220247,0.2956470588235294,0.1578039215686274,1.873508946322067,0.3635686274509804,0.2725490196078431,1.333956834532374,0.0213885645048394,0.0263780931582995,0.0399704246054476,0.0868923542343639,0.0267492051908221,0.0345170699696134,0.0541989036599027,0.1134587328741027,-2.2240638423810366,-2.2127242750449265,-2.1818333495879143,-2.075195144354172,-1.5503243759536969,-1.5379506792869158,-1.5065988153107812,-1.4122018127749238,0.6614900476613355,4.2692692692692695,0.8033501977124734,2.5275275275275275,0.5557768924302788,0.9406384778047692,0.9096470021743824,0.9815998130303674,0.1706798784223368,-0.0771768930194309,0.1671054716,62.0,0.281746191,0.113951707,2.316117821,0.2353883226,0.3207733983,0.0744245946,1.0881334139,5.3644017607,124.6167261596,5.0119036663,13.8301632831,True
6,2,14,2,7.243439429284954,59.34818379373728,7,0.6752149413092796,106508.36700025956,1317.646086101517,22764.88980923857,17.276938055948253,0.8592232426828215,0.8031720470924766,97.88332565663424,0.9986563184464442,0.1109803921568627,0.124,0.8950031625553448,0.2597647058823529,0.1538431372549019,1.6885036961509048,0.2210588235294117,0.1710196078431372,1.2925934418711305,0.0060160009188753,0.0106580458835347,0.0194128989676018,0.0595525719915556,0.0084918342616767,0.0145376641207627,0.0254237796163383,0.0701500558797123,-2.007499852776124,-1.9981245463408603,-1.9804428067016016,-1.899374713291084,-1.367302413896332,-1.3589651373655036,-1.3439530451716175,-1.2822749394204993,0.6912055781820671,4.50950950950951,3.353710152002929,1.9069069069069071,0.5438247011952191,0.8751659041525562,0.88916887203899,0.9654080277357844,0.1661254908799547,-0.0964925143519772,0.0495106689,62.0,0.2765234389,0.1052275337,2.440711913,0.031983842,0.2236920225,0.0110820121,1.1466688621,5.957074642,177.8755672535,6.8052243553,18.3980231976,True
6,2,15,2,14.35987756285547,234.9638309917172,4,0.2443913709010309,43238.84570586868,909.958518509362,8844.971612152081,9.720192110120989,0.7430989433969571,0.6393704127002933,38.8580353338786,0.9939888511032636,0.1485882352941176,0.188,0.7903629536921151,0.2916862745098039,0.1637254901960784,1.781556886227545,0.291764705882353,0.2999215686274509,0.9728033472803348,0.0926459719974983,0.108807652557227,0.1474510436554324,0.212631032081407,0.0849267735722909,0.1030693167064005,0.1402162121902523,0.1974383565224606,-3.447309960686915,-3.3859068912613624,-3.239089063890461,-2.9914507480800627,-3.317529448515767,-3.2517550171586818,-3.1170817296779543,-2.909627131022053,0.6972552777777306,4.1691691691691695,3.511927530450728,2.427427427427427,0.5278884462151394,0.9713729524355584,0.9210280197569338,0.9889812434959976,0.1705201425621754,-0.0971965582763442,1.1848790912,62.0,0.3524553606,0.1282208197,2.5136670776,0.5144229096,0.470675279,0.1246194233,1.1809438682,6.3185221768,47.1570548585,5.0195631169,13.5609323508,True
6,2,16,2,9.47225727394547,97.18730387640464,6,0.396842021026535,64446.79092830277,857.8707265851558,12341.091438056086,14.385723927404648,0.6756005251545958,0.729582687520053,21.905048145634623,0.9892611361775916,0.1011764705882352,0.112,0.9033613445378148,0.2558431372549019,0.1717647058823529,1.4894977168949766,0.2431372549019608,0.1709803921568627,1.4220183486238536,0.0014519384312392,0.0019020311138822,0.0030862480572376,0.0141974251422515,0.0025817569545455,0.0030826607575506,0.0056080923756488,0.0213253154140362,-2.3743460234083305,-2.373275793729531,-2.3704599645285898,-2.34403982498544,-1.2797213031520438,-1.2790786266499796,-1.2758384125633933,-1.2556726844058628,0.5968840933643522,4.469469469469469,2.72615650877771,1.9869869869869872,0.5358565737051793,0.9355458918751622,0.9160911592503604,0.9825293391853764,0.1644110057777709,-0.1190680243464033,0.0146351633,62.0,0.2242896014,0.0880470253,1.192773415,0.2019497204,0.060834341,0.011674774,0.5603758999,1.4227084195,233.727055459,6.249001428,16.7274382203,True
6,2,17,2,8.073909502691343,71.063844162496,6,0.4228451123571854,73842.0681615538,352.2207296287443,19409.68040088914,55.10658166357151,0.7643762693376595,0.6643558380157331,26.057798477763825,0.9907474824325296,0.1129411764705882,0.0779607843137255,1.4486921529175052,0.3215686274509804,0.1634901960784313,1.9668985368193816,0.2985490196078431,0.2291372549019608,1.302926578812254,0.0116463797640546,0.0143992820128487,0.0238793309086278,0.1042386555035407,0.0161386384946549,0.0198920718628702,0.0323920773004946,0.1394106756672219,-3.654838868684068,-3.644658894700487,-3.6096025641808014,-3.3124413285892595,-2.574382023614864,-2.564560750244412,-2.531853104073134,-2.251827109957229,0.6625119018012872,4.689689689689689,2.7889802923804394,2.247247247247247,0.5517928286852589,0.9394741663755786,0.920195429259393,0.9815956794296056,0.1567555946601575,-0.10549356098297,0.1843491603,62.0,0.2446155474,0.1017144623,1.6126154766,0.5055370749,0.1898738615,0.0517078029,0.7576215545,2.6005286753,124.6694961957,5.0935914175,13.1981832585,True
6,2,18,2,9.184730611018432,96.15356961057802,6,0.5375324664627666,110221.86346426715,2607.7656409844653,33635.507544441694,12.898209492377488,0.8779417049878893,0.7679843488684501,68.11740654306209,0.9955583203570318,0.1051372549019608,0.0999607843137254,1.051785013730875,0.2321176470588235,0.1838823529411764,1.2623160588611646,0.3261960784313725,0.2426666666666666,1.3442146089204912,0.0262145992909491,0.0332478577365835,0.0469113136995413,0.1554339546464665,0.0276453312180423,0.0345883006068036,0.0509230542508334,0.155302313124501,-4.121401090283428,-4.091633875653822,-4.033805341500639,-3.57449949198449,-3.654129029391727,-3.628037206306811,-3.5666508630362195,-3.1743914414874435,0.658846051108269,4.669669669669669,2.319345059274428,2.687687687687687,0.5537848605577689,0.9312496698162624,0.8995402045876976,0.9700933260909116,0.1695752246918513,-0.111011277370713,0.3403482384,62.0,0.2731538285,0.1118127183,1.1245371791,0.0226770847,0.1085673,0.0168101257,0.5283178898,1.2645838672,96.8172914591,6.4856111878,16.3945534675,True
6,2,19,2,14.733697297102776,248.71370555981983,6,0.4972326990790885,85216.14115834654,2711.803942297425,26578.23932058084,9.800944274040658,0.832539632390011,0.7583786357808939,10.161860224715047,0.9972226247109456,0.1031372549019608,0.344,0.2998176014591883,0.2499607843137254,0.2319607843137254,1.0775993237531698,0.2773333333333333,0.2270196078431373,1.2216272240456034,0.0335887918702405,0.0464867794956597,0.0633422902455098,0.0755486564786924,0.0549757499241855,0.0776564008156276,0.1029177352711496,0.1147498730480557,-2.286758517112588,-2.25623881410426,-2.2163546711604964,-2.187471508680682,-1.3082850371752892,-1.2768861009127652,-1.2419144841689742,-1.225534154447191,0.6819605830390774,4.34934934934935,0.6995920165435374,2.647647647647647,0.5059760956175299,0.9447981464094456,0.9219223276953062,0.983131112668324,0.1602459394481938,-0.1065314730314708,0.4837024099,62.0,0.1542013043,0.0629757696,2.1363633543,0.2322491315,0.1111406407,0.0167039621,1.0036831154,4.5640483817,106.3298596459,5.91797589,15.9339075393,True
6,3,0,2,6.651552498826102,54.19571602495118,4,0.666519169633,168330.20105632595,1455.7387030462355,27513.38941134509,18.89995048821014,0.9197568563376186,0.8426579092565761,6.221386197256556,0.9967725495674936,0.1345098039215686,0.1019607843137254,1.3192307692307694,0.3072549019607843,0.1677254901960784,1.8318915127425768,0.2502745098039216,0.1908627450980392,1.311280049311691,0.0085816025973967,0.0103671438542663,0.0210014367306734,0.0768872557234024,0.0102546113554649,0.011948843506367,0.0237429355470488,0.0881838577706325,-3.188378826511328,-3.182636566783063,-3.148436924804574,-2.9687094127415685,-2.409559733819096,-2.405435083563189,-2.376722073526232,-2.219839047667667,0.6590169457858526,4.589589589589589,2.6633327251749805,2.147147147147148,0.5199203187250996,0.9017147731803616,0.8964002791681255,0.9713023885960642,0.1713501889742865,-0.1247744133314857,0.0938228151,62.0,0.3906673606,0.1334828641,2.5536896111,0.8791240211,0.6167005614,0.1242375914,1.1997468218,6.5213306298,147.2580080124,4.5846645485,12.360977176,True
6,3,1,2,5.8108949143886175,38.55508418751153,6,0.7603158562342073,139424.6239359701,2560.567096462243,23866.23214119006,9.320682193473612,0.9032387762230856,0.8697483872317361,16.699966391435247,0.9971316945840996,0.1070588235294117,0.11,0.9732620320855614,0.2656862745098038,0.1218823529411764,2.1798584298584296,0.2367843137254902,0.1749019607843137,1.353811659192825,0.0027404177140159,0.0043812998116852,0.0059663326348886,0.0243522111774412,0.0037102559925735,0.0057693394713321,0.0076924663615703,0.026363127393773,-3.191665551831384,-3.186414013557124,-3.181341217316105,-3.1224983882004325,-2.370275023673411,-2.365376253841928,-2.360800938615906,-2.316381529717753,0.6087955189596481,4.609609609609609,1.60400310705682,2.287287287287288,0.49800796812749,0.8888380934315581,0.9008213203045816,0.970533748196054,0.1617589929138658,-0.1120092229032455,0.0431051506,62.0,0.2785523536,0.1067292818,2.3019045787,0.565041879,0.2040941814,0.0293462059,1.0814559023,5.2987646896,184.4486864746,5.051707259,13.2950093597,True
6,3,2,2,6.0759117841539325,43.033680729253646,6,0.7702546242165287,178341.90663756325,3745.5520934293113,27314.74933448249,7.292582949894033,0.95393292537876,0.9075531077615482,26.41796008518826,0.997117113939324,0.156078431372549,0.104,1.5007541478129711,0.3111764705882353,0.2339215686274509,1.330259849119866,0.308235294117647,0.1970980392156862,1.563867886987664,0.010075489379322,0.0127259155200629,0.0215931605537219,0.0859753387225131,0.0185664335410567,0.0227118103351115,0.0369008060821616,0.1362804079974318,-3.3359302863503104,-3.3269986589991616,-3.2971170761644,-3.0801566354942223,-1.738468694754453,-1.731125754762674,-1.7059919853876864,-1.5299552848596896,0.6919536540638278,4.62962962962963,1.5317404637020795,2.3273273273273274,0.4721115537848606,0.9128880253850972,0.8928972204576447,0.9735769173309056,0.1884833811994237,-0.0905764292822867,0.1287218378,62.0,0.2755856148,0.1059312524,1.2640245071,0.3041480577,0.2434551659,0.0004347467,0.593850317,1.5977579545,135.3924937284,8.2072635022,20.4904103818,True
6,3,3,2,7.919413652017995,75.34485241412784,4,0.7086254518037207,191762.43364756645,4440.680747462536,24088.111019855627,5.424418549705447,0.9342368852422144,0.9284249821851112,11.483575823063587,0.9983824867533276,0.1129411764705882,0.126,0.8963585434173671,0.3033725490196078,0.2157254901960784,1.4062897654971824,0.3968235294117647,0.2666274509803921,1.4883071039858802,0.0293529586354614,0.0342676514783834,0.0499031164630664,0.1368772457031044,0.045245695268236,0.0530119745644694,0.0785316785260007,0.2023413869045278,-2.430597192186531,-2.4182903101631004,-2.379137543327407,-2.161345632040561,-1.4373673343352054,-1.4256753250775294,-1.3872558189549409,-1.2008622833459444,0.6877158073690441,4.469469469469469,1.161622632608502,2.207207207207207,0.5717131474103586,0.9377375822451162,0.9152666790863648,0.981203897045571,0.1612928075411493,-0.1113126807231152,0.1891131383,62.0,0.312585999,0.1204263518,0.6395835078,0.1593628924,0.0495308469,0.0095159073,0.3004822033,0.4090670635,118.6529727394,6.5365339045,17.0839553165,True
6,3,4,2,8.986154652729887,102.7820812990006,6,0.7472350278071931,169376.4988127271,9819.303604569854,22558.04757684984,2.2973164376291857,0.9519690698583588,0.9125469687846672,7.210826835172019,0.9994863303005844,0.1286274509803922,0.206,0.624405101846564,0.3113333333333333,0.1978039215686274,1.573949246629659,0.298235294117647,0.2189803921568627,1.361926934097421,0.0357221084413939,0.0386973493006108,0.0520777299356696,0.0986850150040218,0.05574844009326,0.0562253231194281,0.072247649647879,0.1298272921515885,-1.915221915396324,-1.909312574793332,-1.8827368351098384,-1.7901667424410628,-1.2116102579942625,-1.210998348635674,-1.190439404384926,-1.1165564599754645,0.666429567698974,4.54954954954955,1.679674872092653,2.287287287287288,0.5179282868525896,0.9504019033394884,0.925050254656372,0.9895957553869016,0.1688765046983735,-0.0856691215880168,0.1642205544,62.0,0.3519708012,0.1275429104,0.7567347103,0.2229289418,0.0939710512,0.0193001682,0.3555209136,0.5726474217,123.1767243593,7.5635659475,19.6893623612,True
6,3,5,2,5.588710020125268,40.675995161322575,5,0.7011778421746455,148901.08941055473,414.97406810780376,17537.67331080745,42.26209457081409,0.9018949748535364,0.8793189485797882,6.852533913617325,0.9977315871187478,0.1266666666666667,0.131921568627451,0.9601664684898932,0.2457254901960784,0.148,1.6603073661897192,0.2167843137254902,0.1927843137254901,1.124491456468674,0.036869150554771,0.05308782097652,0.0719726438554077,0.1257866109706115,0.0456645041396741,0.0666033624029111,0.0857926123070567,0.1458203982569766,-2.913023014641701,-2.8639690774402737,-2.806851268675952,-2.6440890388023512,-2.2824989713656745,-2.232419180081872,-2.18652395418125,-2.042954569747388,0.658188164202189,4.64964964964965,1.679674872092653,2.467467467467467,0.5179282868525896,0.9088197985661124,0.8978984173585601,0.9752951627509844,0.1819354061622626,-0.123793152769132,0.3585923513,62.0,0.3102801002,0.1217053056,1.5474460869,0.3099826825,0.1458083412,0.0260060562,0.727004377,2.3945893918,92.7178708606,5.4407773426,13.221505282,True
6,3,6,2,7.457889592930036,66.7791108043464,7,0.6654863165797422,188571.7655289115,6242.554931890472,23783.3711954128,3.809877759171009,0.900634193289201,0.8863305948533278,7.540720264224709,0.9987128370371824,0.1286274509803922,0.152,0.8462332301341592,0.3812549019607843,0.1615294117647058,2.360281621752853,0.240156862745098,0.2325882352941176,1.032540886865621,0.0147738845289038,0.0173954321345524,0.0226504892353841,0.060279700956838,0.0137350225563309,0.0164736978660263,0.0218823897307494,0.0453284985905052,-3.0594608058097896,-3.0513200125197013,-3.035001280220772,-2.918149832002453,-3.013706558052273,-3.0053380527013096,-2.9888108409316603,-2.9171671207880143,0.6590827699183982,4.50950950950951,0.8033501977124734,2.287287287287288,0.5099601593625498,0.9463645399283354,0.9157089872744067,0.9889506806710192,0.1744037845347789,-0.1180936474167729,0.1769116112,62.0,0.3271518438,0.1195309838,1.4159936541,-0.2654723701,0.1104752038,-0.0178840172,0.6652468173,2.0050380285,123.8550489468,5.3212020265,14.2331005716,True
6,3,7,2,6.368795708659544,46.1286368174596,6,0.6654477089816948,159755.0692671958,6326.59794267133,28784.03017658928,4.549685381846086,0.8845792979178362,0.9353731508236084,1.794476392328334,0.9987049576693912,0.1129411764705882,0.2279999999999999,0.4953560371517029,0.2695686274509803,0.2277254901960784,1.1837437575340106,0.3376862745098039,0.2762352941176471,1.2224588302101078,0.0120643949136197,0.022057475993834,0.036483182083475,0.0855226422669924,0.0143703497349687,0.023882374128772,0.042861418757916,0.0906746813655902,-1.856255335440005,-1.8374791014657168,-1.81037430459584,-1.7182329148695397,-1.5276191867587237,-1.512876579365588,-1.4834611161497295,-1.409355738616316,0.6756913760720906,4.669669669669669,1.216424293857368,2.5275275275275275,0.5258964143426295,0.9435641138918848,0.9204633420450724,0.9879170271982596,0.1693340390648485,-0.106328877574838,0.1134447264,62.0,0.2527551499,0.1048982971,1.6710168358,0.2730648834,0.1106389941,0.0013216679,0.7850590492,2.7922972656,142.942347123,5.6916636941,14.3867936809,True
6,3,8,2,6.941067082942871,62.98155542797386,8,0.7083472620682922,217989.6125193889,7546.018469854453,30167.547757421795,3.9978099547381127,0.9353836794794328,0.893130169771613,4.319511649266822,0.998354449019584,0.1266666666666667,0.1199607843137255,1.0559006211180126,0.2734901960784313,0.1679215686274509,1.6286781877627274,0.2391764705882352,0.1947450980392157,1.22815142972211,0.0137014539484514,0.0162338523759238,0.0260033890771817,0.0661441656435697,0.0204169886600512,0.0238881984226428,0.0367926103954286,0.0920135706212968,-2.8274120255651143,-2.8201524247109693,-2.7921461930644584,-2.6770750365331217,-1.8874877974233368,-1.880799373886646,-1.8559347939076205,-1.749533511543859,0.6801417742839855,4.78978978978979,0.8412497049736118,2.027027027027027,0.5239043824701195,0.9253342404373444,0.9058134916735128,0.9750184607676556,0.1796063533636162,-0.1085161110746053,0.1221511242,62.0,0.2705162389,0.1104933098,1.7630162813,-0.0190948118,0.20233968,-0.0173232095,0.8282812332,3.1082264082,138.5304772841,5.8124679685,15.2741248648,True
