fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,switch
2,3,17,1,1.109813611094352,0.3345328078709357,2,0.6809165410392509,11752497.611493915,62856.27056974456,2519831.7407202693,40.08878856285777,0.7801179675536278,0.99957096295449,364.30849675134425,0.0333333333333333,0.05,0.6666666666666666,0.0,0.7098406103390124,0.7158780575626931,0.8355199593546709,0.0,0.723429740867042,0.723429740867042,0.7992602347161482,-6.409689396476099,-1.859831563198009,-1.8211334017465992,-1.0542659724563237,-6.289287786019155,-1.739429952741065,-1.739429952741065,-1.2625101539680816,0.8712219756400781,6.67167167167167,693355.8601252867,6.331331331331331,0.5,1.0076849006816766,0.8819677395654785,0.8015580796166255,0.197445494283504,-0.4515771463467159,1.9869548082,2.0,2.1314187332,0.9486568428,1.9954803128,-0.1668502849,1.9179812786,-0.1574364937,0.9374949692,3.9819416787,-78.1905243004,5.9580895773,15.4576757064,False
2,3,18,1,1.058352472372711,-0.3675168884253836,2,0.785643521819032,15246900.11823383,569919.6703024348,3519019.9561502263,6.174589401841168,0.787633746738696,0.9993174886159106,137.85541417866276,0.1,0.1833333333333333,0.5454545454545455,0.0,0.5424459558093433,0.7727221109798617,0.5957798423932614,0.0,0.547910434108861,0.7735537638852038,0.547910434108861,-5.873771353337049,-2.687567837370594,-1.3349783537734057,-2.3742967821918484,-5.815190435547369,-2.628986919580914,-1.3168279864204644,-2.628986919580914,0.8359662887497105,6.67167167167167,479508.19111190457,5.870870870870871,0.7272727272727273,1.0191359914896252,0.909172360573485,0.7796323022102769,0.1832364472232241,-0.4293143996503013,1.9101390457,2.0,2.0880965294,0.9299582655,2.1111631141,-0.319023617,2.1079932224,-0.3353019815,0.9918438112,4.4570096945,-72.4583609437,5.2428671477,12.9487509879,False
2,3,19,1,1.6165981751741705,2.580708085562156,2,0.6671902834641764,8701977.617557053,95421.40309856345,2379767.5484532234,24.93955728145283,0.7868163383294025,0.9950399030121272,77.19402487487699,0.35,0.4166666666666666,0.84,0.0,0.6239180950847085,0.6286103229317308,0.6901836635122908,0.0,0.6400316281678615,0.6400316281678615,0.6400316281678615,-5.446037415056415,-2.0481561252943665,-2.022602076879513,-1.687271360307772,-5.308927153316997,-1.911045863554949,-1.911045863554949,-1.911045863554949,0.8210233755816647,6.551551551551551,646860.7661546321,5.77077077077077,0.6363636363636364,1.0188966056323037,0.8650456407387829,0.7179258262834165,0.2230591791608928,-0.3641999434999916,1.9096640293,2.0,2.1221078701,0.9448456474,1.9117345232,-0.364177884,1.8990701202,-0.3548774415,0.8981504285,3.6547288874,-72.2662521324,4.9989950005,13.4878557563,False
2,4,0,1,1.490895355342931,1.3685697780267327,2,0.8732180625511097,19858165.09031729,184081.65992802937,7374459.6971721,40.06080616643342,0.9901634230882816,0.9990408816041804,162.90141845956003,0.0666666666666666,0.3166666666666666,0.2105263157894737,0.0,0.95053255206341,1.02180584263699,0.9118110984164746,0.0,0.979183563268573,0.9799476295327514,0.9799476295327514,-5.8873108929119615,-0.2912302450816417,0.1283777748858749,-0.5191954809266299,-5.715047574073108,-0.1189669262427877,-0.1146002511932646,-0.1146002511932646,0.7247814572415097,6.79179179179179,935343.1520292376,6.15115115115115,0.4090909090909091,0.8890686117406824,0.8443495923981951,0.8501265041060044,0.1846502618189272,-0.4122761332844518,1.7837814514,2.0,2.0430876529,0.9082747879,1.6434834999,0.0115728824,1.6067000261,0.0083562316,0.7721236352,2.7010380145,-75.2136426629,6.5937765685,16.8775605252,False
2,4,1,1,0.6557267372130237,-1.204049765492574,2,0.9008678179126056,14582040.09253263,46733.80952645061,5523814.286672933,118.19738948408518,0.958124859652342,0.9996083688694096,62.33203845417922,0.1333333333333333,0.1333333333333333,1.0,0.0,0.691170756179193,0.6309898845989842,0.6215690958852028,0.0,0.7331333178107338,0.7331333178107338,0.6719439147071915,-5.684215987141893,-1.7554521250231727,-2.0975331973795286,-2.151082995197891,-5.358866889109209,-1.4301030269904893,-1.4301030269904893,-1.758008893246418,0.7980017164407939,6.83183183183183,935343.1520292376,6.27127127127127,0.5909090909090909,0.9437294292172578,0.8601566810106062,0.8043642399700398,0.1905543788713917,-0.3078181987089622,2.0994127431,2.0,2.1717340739,0.9613750369,2.7706600412,-0.8921930481,2.8440198711,-0.9245735363,1.3016815216,7.6765570636,-79.1037263681,5.4902566535,14.9075520463,False
2,4,2,1,1.9279001397077715,3.5721438149370845,2,0.6009302139295554,12478406.725485869,70196.56195355911,3798734.4294702746,54.11567637719145,0.929519815619456,0.9991919799563967,1473.7901519556417,0.4333333333333333,0.5333333333333333,0.8124999999999999,0.0,0.6729016366609106,0.6103687941030784,0.671367933093425,0.0,0.7143325331873468,0.7143325331873468,0.7143325331873468,-6.378243646588768,-2.086313057777131,-2.48516276352476,-2.096095392812197,-6.008309000936961,-1.7163784121253247,-1.7163784121253247,-1.7163784121253247,0.8193545692026283,6.931931931931931,302409.77853052586,5.85085085085085,0.6363636363636364,0.9374841076448692,0.9005002662069747,0.9155677596056282,0.1442648020458127,-0.3597394234517944,2.1863480269,2.0,2.1658381821,0.9540477717,2.3689358747,-0.5085822292,2.4757006591,-0.5248234047,1.1129478205,5.6118571785,-74.7118756773,4.4751063753,11.5838038256,False
2,4,3,1,1.229290827129146,1.0838023061365547,2,0.637320995000316,10395227.308600254,158471.64492141883,2259066.892285898,14.25533819255867,0.4948292672832808,0.9964192244753862,112.81290878214013,0.25,0.3166666666666666,0.7894736842105263,0.0,0.2193170617445654,0.5457243415988409,0.7596041549665212,0.0,0.2242104137282299,0.7152282549858506,0.7342625851438941,-5.675742951247623,-4.430955683962567,-2.578351866093752,-1.3644250229579828,-5.5518708814029,-4.307083614117843,-1.5810159589903474,-1.4753398156388968,0.8412488994349407,6.73173173173173,677377.5997517745,5.83083083083083,0.5909090909090909,0.8773995919906931,0.9146621982097848,0.8938754295227773,0.12005300135083,-0.4541560147950655,1.8449495538,2.0,2.1136688099,0.9399439178,2.0748583767,-0.4652117553,2.1448351758,-0.4752554408,0.9747875123,4.3050372832,-83.6756780205,7.2376434225,19.5765553422,False
2,4,4,1,3.1999597355955527,10.398953384450945,2,0.91597662554032,18378437.37246248,128421.77654467495,8117365.840889214,63.20863999311962,0.9895276328502772,0.9988883365526972,269.62448226531257,0.35,0.1833333333333333,1.9090909090909087,0.0,0.3344125511861183,0.5485890891788076,0.8717264267760636,0.0,0.340077727503623,0.5034772055763483,0.8300927525660659,-5.757513409448215,-3.832128661706352,-2.599004372224248,-0.7385368179146514,-5.661602016325375,-3.7362172685835113,-2.811114454060456,-0.961947214660256,0.7910502993765274,6.9519519519519495,245691.64629827905,6.03103103103103,0.6363636363636364,0.8471508083042153,0.8526375044041866,0.8096001866061491,0.2141184029723844,-0.3326473014276027,1.9939308411,2.0,2.1735992717,0.9627740656,1.9948400221,0.1245258276,2.0161469225,0.1352401779,0.9371941547,3.9793867137,-84.2219958847,6.6558523002,17.5137395953,False
2,4,5,1,1.5727901069635657,2.138310873077536,2,0.8063847296977255,14544920.67976292,547246.6538964254,5013504.610100238,9.161325289800892,0.7687771103829215,0.994924116181274,122.58665753558772,0.05,0.1166666666666666,0.4285714285714286,0.0,0.4177634633403702,0.9447544004522478,0.8542996971848729,0.0,0.4251908788200109,1.0388295189458834,0.8605055860008323,-5.725444478208598,-3.333562963829175,-0.3163056128760013,-0.83419899422619,-5.625429973985727,-3.2335484596063044,0.2184327397536192,-0.7847160577144923,0.7633747568899499,6.931931931931931,1553070.5739334584,5.11011011011011,0.5454545454545454,0.9255050974177038,0.8630922209926079,0.884954039303986,0.216455975800559,-0.4051197207292812,1.8509489474,2.0,2.135164205,0.9505670918,2.1433207777,-0.8226729282,2.2009384049,-0.8398910466,1.0069517768,4.5938239562,-77.7940781455,6.2502518488,17.0622725816,False
2,4,6,1,0.9200386021920564,-0.6101206234534517,1,0.8012680830237215,14398069.891761005,185819.87079303505,3474541.7732506595,18.698440368202505,0.759233495427956,0.9988206174821752,147.95803423740008,0.2,0.3166666666666666,0.6315789473684211,0.0,0.915046671341882,0.6751941890414246,0.7277324175184519,0.0,0.92148466615908,0.6602519950994484,0.7446250851938363,-6.196141859071872,-0.526382875766056,-2.012542881350215,-1.6870085646822242,-6.152852230236701,-0.4830932469308848,-2.0904192696708286,-1.571284114111612,0.8066219398840968,6.69169169169169,457905.6585185754,6.331331331331331,0.4090909090909091,0.7903515079957474,0.892953727537862,0.6177334829483798,0.1624008416051619,-0.4178241141958778,1.9713308547,2.0,2.1323857656,0.9499544587,2.2217522932,-0.5309355079,2.2366783204,-0.5452398028,1.0437996227,4.9361832522,-78.7810022819,6.0264990662,15.4201377048,False
2,4,7,1,1.8685000005103656,3.62637488607346,2,0.5429072758099175,9011165.023533288,4389.053670372115,2033424.166547614,463.2944409575231,0.8463465563808434,0.9978127963104836,157.5428056246054,0.4833333333333333,0.2166666666666666,2.230769230769231,0.0,0.8635789382211848,0.6916997734678281,0.6681260913173761,0.0,0.8789460117819525,0.6934611490891401,0.6741246355382915,-6.1020596322204685,-0.8324494540651628,-1.8812663669263925,-2.0251143811594616,-5.995374127100064,-0.725763948944758,-1.837815095701953,-1.9537447287530307,0.8498691228782437,6.59159159159159,563314.2670601351,5.6506506506506495,0.7727272727272727,0.8838764193171994,0.8905963688569052,0.7645555197743452,0.1728398160138621,-0.3924735956690733,2.0041231762,2.0,2.1698121405,0.9603250435,1.8925492999,-0.3275556623,1.9001691167,-0.3271091579,0.8891370345,3.5817428527,-78.4276735869,5.8378427006,15.6769124214,False
2,4,8,1,2.8354187213916826,8.714448159710905,2,0.6924014982536402,9151309.086895833,40571.74549363452,2446157.0012717824,60.29213117428164,0.9198529484969304,0.9981856203297158,268.0682970637415,0.2666666666666666,0.2166666666666666,1.2307692307692308,0.0,0.4308462781063383,0.372935948593296,0.5030027445611559,0.0,0.4365804167019446,0.3964218621695233,0.5203697548645821,-6.472295184969147,-3.683730893719616,-4.058543640586856,-3.216712943319712,-6.387286704967567,-3.598722413718036,-3.855226615173685,-3.063535888053789,0.8193545692026283,6.51151151151151,158604.51631963594,5.83083083083083,0.5909090909090909,0.9866102579709614,0.9091379706104428,0.8816528246100228,0.1723804592367398,-0.3112643023283245,2.0329427778,2.0,2.0764362733,0.9167039746,2.0791520712,-0.1210251685,2.0601434927,-0.1338230279,0.9768047294,4.322873335,-81.7985498872,7.1416058134,17.7022701749,False
2,4,9,1,1.6248145935349358,1.342885157422181,2,0.8284851343652715,19941225.42521781,370919.2327467098,3992500.739853536,10.76380081531092,0.9478155774821302,0.9978276095330948,27.381583230050907,0.2666666666666666,0.2333333333333333,1.142857142857143,0.0,0.2528157172378676,0.4460669548176115,0.6224519861947082,0.0,0.2611399907252064,0.5443288594672093,0.5770761445014854,-6.268484419512898,-4.6837130349993465,-3.4723206631791363,-2.3666538421565124,-6.068666005970652,-4.4838946214571,-2.7653159604532225,-2.56658362497788,0.8407074219644627,6.771771771771771,372023.6681413066,5.930930930930931,0.4545454545454545,0.7941372848689968,0.8919268919368206,0.8649200487784756,0.1549439868628881,-0.1667813928822387,1.9642543533,2.0,2.0823038036,0.9266642162,2.2614151905,-0.9008139036,2.246673846,-0.8910841801,1.062433616,5.1139986639,-76.7637358688,6.0676243604,15.149841448,False
2,4,10,1,1.5064196645569334,1.2791724755136231,2,0.651374224768,14460792.471506314,261546.1798989341,3999134.533712064,15.290357271734562,0.93382427264133,0.9990925389427224,9461.795340158138,0.2166666666666666,0.1666666666666666,1.3,0.0,0.8095650935174528,0.6671374163484943,0.7720233708702124,0.0,0.8376055356251623,0.8376055356251623,0.7568337070071308,-5.92787578331683,-1.128874470436097,-1.9731680488000327,-1.3514171389806702,-5.729428840628317,-0.9304275277475832,-0.9304275277475832,-1.39320397214202,0.8498691228782437,6.71171171171171,646860.7661546321,5.97097097097097,0.5,0.9323170465113604,0.8644304685613219,0.7482515280598185,0.2253082645376793,-0.4473217841775153,1.9716725577,2.0,2.1372907504,0.9512245872,2.2732255126,-0.1288282293,2.2661504458,-0.1342842644,1.0679822137,5.1675542311,-73.7255832007,4.9100171096,13.601591587,False
2,4,11,1,1.9035536968859228,2.7367786343837386,1,0.6915589938887436,14985803.479440194,41204.17560584808,3943687.125936139,95.71086104623858,0.8926860389278706,0.9977982461284132,205.8340830931451,0.2333333333333333,0.1666666666666666,1.4,0.0,1.0478292963393288,1.046319721342276,0.7566190591355277,0.0,1.0679172403079116,1.0679172403079116,0.8199674700429208,-5.841842207617518,0.2794112021157371,0.2705925031823897,-1.4217930528717373,-5.731954854449507,0.389298555283748,0.389298555283748,-1.0319383340463064,0.7558818623552054,6.73173173173173,646860.7661546321,5.83083083083083,0.6818181818181818,0.8098581246779707,0.8448935051840585,0.5162727085259039,0.243082098697192,-0.3471758108926621,1.9498210531,2.0,2.1197484066,0.9438692808,2.1129118143,-0.102850673,2.1314269595,-0.1006036425,0.9926653666,4.464396335,-75.2803146897,5.515002576,14.2905881189,False
2,4,12,1,2.3018344592416664,4.772147006056064,2,0.7977988228758278,17838738.79074958,216136.85974525707,5992907.936452822,27.72737580955037,0.9128556213534528,0.9986834158524636,258.81759966608587,0.3333333333333333,0.3833333333333333,0.8695652173913043,0.0,0.5144337545071451,0.6076710826189601,0.8562377289503799,0.0,0.5240119820405086,0.6069479792952921,0.8401538361286329,-6.047554036503158,-2.9364881079199976,-2.372630327944622,-0.8694101025829912,-5.937012960025521,-2.8259470314423605,-2.33355494088807,-0.9490087465146696,0.8193545692026282,6.87187187187187,550625.2087291025,5.89089089089089,0.6818181818181818,0.86762400200036,0.8914328646849068,0.7555674802509772,0.1630394493713175,-0.2603281289813492,1.8104820455,2.0,2.1059634863,0.9406344322,2.1896856265,-0.2452062969,2.1032788247,-0.2272423347,1.0287344083,4.7947231428,-74.3322379216,5.8685700638,15.3633400466,False
2,4,13,1,2.116741590520125,4.087521045859925,2,0.6403576971715693,15897903.213174831,73961.34289511445,3287984.136439972,44.45544128508734,0.851148864256937,0.9988450188173296,488.46344624171786,0.3666666666666666,0.2,1.833333333333333,0.0,0.6993585766087551,0.8257500077824218,0.8366253682198466,0.0,0.7139415168291883,0.8705306120423614,0.8419762517931324,-5.918160641488467,-1.779244239115136,-1.0312394457217433,-0.9668773156189748,-5.797276534295699,-1.6583601319223682,-0.7505698447164448,-0.9161073673411256,0.885623411337646,6.87187187187187,389574.5615775501,5.75075075075075,0.6818181818181818,0.7545904031342964,0.868027796897795,0.8230437134206581,0.1629410726425429,-0.2829356203021911,1.9288045781,2.0,2.1675004355,0.9649713998,1.9310057656,-0.3083195439,1.965923498,-0.3265070875,0.907204235,3.7287832667,-76.9875270671,5.6630724696,15.4658646788,False
2,4,14,1,2.7734850527845074,8.404051243785146,2,0.6150031367407061,12775506.259665756,71250.98589971458,2580128.557296358,36.211829558792026,0.84687317482474,0.9963334146374964,77.5605393797462,0.5166666666666666,0.4666666666666666,1.1071428571428572,0.0,0.5851179312191146,0.5572166856310756,0.5599870205763533,0.0,0.5969581975805809,0.5606634039181959,0.5366912291347893,-6.41049224199877,-2.6595982832642657,-2.838459001648492,-2.820699790974052,-6.283344418313624,-2.53245045957912,-2.760503148751511,-2.911128579371668,0.7980017164407938,6.65165165165165,79435.61267612758,5.75075075075075,0.6363636363636364,0.7567159112391193,0.8107661300147516,0.7084208018190021,0.235316590722134,-0.3824622141058093,1.9965933775,2.0,2.1550209525,0.956617832,1.8822107275,-0.0011814124,1.8510794245,0.0016111198,0.8842798782,3.5427172228,-85.5019740876,7.1242904483,18.5117893137,False
2,4,15,1,1.7606590651109024,3.4089559293106406,2,0.8413633261666253,14599947.83286219,52018.57244487821,7664853.228972086,147.34839632698865,0.9121982875046706,0.9979276127829256,20.891057432933103,0.2,0.45,0.4444444444444445,0.0,0.7641515131136952,0.7827893868211614,0.6781863499242966,0.0,0.7906995749525589,0.7906995749525589,0.7771219675180134,-5.079137331450398,-1.19790685431032,-1.1032425341838712,-1.6345357238698206,-4.908603216807025,-1.027372739666947,-1.027372739666947,-1.0940198271967,0.8925748284019125,7.03203203203203,1743237.6249814243,6.251251251251251,0.6363636363636364,0.9804525685142842,0.8999007974117217,0.7360214446968741,0.1656479944377795,-0.4285166203843082,1.4968277026,2.0,2.0202472901,0.902795641,0.9815269475,-0.1494441193,0.9415248255,-0.1393217029,0.4611303702,0.9633951486,-71.935881749,7.1469062938,18.8109497181,False
2,4,16,1,3.1378851343702285,10.129740056375896,2,0.6737903032438922,15011707.33458201,466850.58831184864,5391016.677256335,11.5476274684594,0.9361406121516382,0.9995525805142548,126.6853176008538,0.5166666666666666,0.5,1.0333333333333332,0.0,0.6608988227327681,0.6011739084676141,0.7303624361343118,0.0,0.677808463289593,0.6613717854224256,0.6613717854224256,-6.08542928930268,-2.063576236179033,-2.4270279787492925,-1.6408603286444805,-5.933612917142515,-1.911759864018868,-2.009288748126403,-2.009288748126403,0.8342974823706742,6.81181181181181,537936.1503980698,6.011011011011011,0.5454545454545454,0.977598392570543,0.9202368366333694,0.9137697281045968,0.1442247850105039,-0.2555180264056494,2.0586856145,2.0,2.1295606031,0.9394910822,2.6866403047,-1.0578591234,2.8453167208,-1.1161501314,1.2622082781,7.2180361267,-75.3061964,5.2471882904,13.353201692,False
2,4,17,1,0.9427464687083906,-0.3216411504160761,1,0.7791354305744971,14884753.453665836,61079.87511736664,3409707.294097484,55.823743705199774,0.8145052137461375,0.9991736406208525,100.8915832699065,0.05,0.1,0.5,0.0,0.7038063239856374,0.6925036749046812,0.8289262489564709,0.0,0.7126246806758655,0.7126246806758655,0.7722042160775632,-6.591210778292393,-1.9522749498079124,-2.026773092253567,-1.1275831517610184,-6.509648001644898,-1.8707121731604168,-1.8707121731604168,-1.482870369593824,0.9075177415699583,6.79179179179179,479508.19111190457,6.251251251251251,0.6363636363636364,0.8142298621956752,0.8965927984439044,0.811589131076227,0.1483313081561841,-0.3608752120459954,2.0372780777,2.0,2.1609156283,0.9601382101,2.1945383158,0.0684494113,2.1775228226,0.0798130583,1.0310142463,4.8159984194,-78.7296416541,5.7248177537,14.755939835,False
2,4,18,1,1.0011061133126629,-0.4690252608644791,2,0.8044910947491222,18021547.328297123,499992.9825296773,4159374.9045055695,8.318866563809598,0.8554503253420612,0.9992018478549513,206.97309429099647,0.1,0.1833333333333333,0.5454545454545455,0.0,0.7482484283005459,0.5623059835699071,0.7642847589450749,0.0,0.7592431332387273,0.601707748380721,0.7592431332387273,-5.999703391833643,-1.5104347586246654,-2.6260342749609182,-1.414221531264119,-5.912820856290084,-1.4235522230811064,-2.3550307322732107,-1.4235522230811064,0.789922970467969,6.67167167167167,632289.7629442405,6.11111111111111,0.5,0.9751444895315028,0.8997816394069296,0.7955038176861593,0.1764241716458534,-0.429171790418508,1.9926444515,2.0,2.1227292251,0.944556456,2.4477087115,-0.4465986894,2.4635789461,-0.4654207799,1.1499560223,5.9912779365,-74.7569614674,5.1457118835,12.6367336863,False
2,4,19,1,1.4211653589618656,1.6556058718207254,2,0.7449412459395639,12220231.532888234,19793.511876356613,2687863.751905727,135.795192318367,0.75029268282476,0.9976959223021076,450.6532147939745,0.1333333333333333,0.2333333333333333,0.5714285714285715,0.0,0.6547578901224629,0.7799051965539375,0.6600734612990211,0.0,0.6694460947441593,0.8522060014575362,0.6627991592766622,-5.495134971440748,-1.897151991602044,-1.2094506514488357,-1.867942210536556,-5.374567135556653,-1.776584155717949,-0.7943287673988335,-1.8123085566337247,0.7247814572415097,6.49149149149149,81266.19200091946,5.69069069069069,0.5,0.8495786995835928,0.8623529000254254,0.474747148081509,0.2185954594031046,-0.4082397069143408,2.0192274814,2.0,2.1525536892,0.9552302122,2.3557310233,-0.1632503017,2.4709362014,-0.1536893776,1.10674406,5.5494686541,-73.8449909082,4.702880804,12.7667450817,False
2,5,0,1,1.9233607250368905,3.186438453759772,2,0.1411047473697406,3570818.8706064755,86873.42987254835,888863.650839841,10.231708960310296,0.8086330651149436,0.998467489886858,228.71418134192243,0.4666666666666666,0.2666666666666666,1.7499999999999998,0.0,0.6065763936521614,0.5595973255877025,0.5521416885420998,0.0,0.6359007224530099,0.6359007224530099,0.5486766387103255,-5.321523588323121,-2.093613001383173,-2.343613220245629,-2.383288568649779,-5.076123478029977,-1.8482128910900293,-1.8482128910900293,-2.2909731104259228,0.7680286402356565,6.391391391391391,563314.2670601351,5.91091091091091,0.6818181818181818,0.9111354709446484,0.8963600935278017,0.824405509187414,0.1891740861232976,-0.3098109735404155,1.7591654059,2.0,2.028459183,0.9032044363,1.6490958355,0.3371563517,1.6501832471,0.3151319992,0.774760362,2.7195170748,-71.5133914494,6.0044233552,14.671292135,False
2,5,1,1,0.9418771303731598,0.1180070399308883,1,0.4254342004884466,2574692.135109796,282853.6283421387,686058.2288616343,2.4254885216879054,0.8039979503544923,0.984661467618822,66.93800542656022,0.5,0.3833333333333333,1.3043478260869563,0.0,0.9561276584073938,0.697216885007493,0.7397365577040016,0.0,0.9852276787011968,0.7835407208711973,0.7835407208711973,-5.529600921595797,-0.2425965405030412,-1.6742697917062128,-1.4391529703776476,-5.366276745353412,-0.0792723642606558,-1.1615803959048572,-1.1615803959048572,0.7558818623552054,6.27127127127127,525818.7523666018,5.85085085085085,0.5909090909090909,0.8942897968275492,0.8383885940320744,0.6182791461984414,0.2526621683676749,-0.549819815085217,2.1034005878,2.0,2.1918122595,0.9688568475,2.1753064773,-0.1793961053,2.1600800458,-0.1812499919,1.021978952,4.73195827,-78.4526167428,5.2994821384,14.2260954891,False
2,5,2,1,1.66669656759684,2.522284635050432,2,-0.122307459248651,2607024.22937888,156288.96490840425,360565.9251126171,2.307046600020243,0.2107435859983798,0.9946356847752378,61.90922377207856,0.6166666666666666,0.3333333333333333,1.85,0.0,0.4064377841070779,0.5949158520444057,0.5674781115786895,0.0,0.4158164173278757,0.6858691414557508,0.5431549617780119,-5.324335696688355,-3.160324494284125,-2.156803989122558,-2.3028917301206406,-5.204246663252556,-3.040235460848326,-1.6348144724035696,-2.377534265790268,0.8953709636895073,6.471471471471471,173922.42809766016,5.91091091091091,0.5909090909090909,0.7346487841244883,0.8494976641375964,0.8895279770125779,0.1778099402692234,-0.4901549818785795,1.5825782946,2.0,2.0102492232,0.8969560544,1.0178976639,-0.1841194915,0.9703958936,-0.1741438622,0.4782176667,1.0361156543,-84.0587323775,8.7054258018,20.5570038622,False
2,5,3,1,0.5648464505723375,-1.108663685434626,1,-0.0208346210315932,1585881.9799189745,8030.030648064471,562761.422379058,70.08210143191718,0.6211023178435935,0.9856631444454016,432.7379422624186,0.6666666666666666,0.3333333333333333,2.0,0.0,1.056095414084375,0.9082482186692368,1.0518563308428663,0.0,1.0677223430793503,1.0677223430793503,1.0819132354941603,-5.805130582494608,0.325641203838904,-0.5326310718015721,0.3010327720718821,-5.741915794936107,0.3888559913974054,0.3888559913974054,0.4703389006982412,0.9502234470936272,6.45145145145145,269420.37136818824,5.77077077077077,0.7727272727272727,0.7345779330543347,0.8515775012815572,0.5973840818512398,0.2180657349684304,-0.4735344362040947,2.0078233214,2.0,2.1595717624,0.9573248704,2.7431954762,-0.1359742668,2.819143603,-0.140597778,1.2887784169,7.5251214209,-88.4766788357,7.2039863932,19.414904863,False
2,5,4,1,2.3157637373683166,6.361487353175635,2,0.0716373090973537,5074588.81882784,77651.39442133985,860545.9688214924,11.08217019455095,0.7913675412617427,0.9977459898703094,6111.852341039682,0.3333333333333333,0.3666666666666666,0.9090909090909092,0.0,0.6288704761692819,0.4625591193313183,0.6203226882461499,0.0,0.6327954687767243,0.6191797234994351,0.6168977796052071,-5.084758363730977,-1.8871039503257383,-2.732757012991021,-1.9305673864592827,-5.05321951749547,-1.855565104090232,-1.9243684538706765,-1.9358996172948184,0.8326286759916378,6.51151151151151,43626.96377862861,5.450450450450449,0.5454545454545454,0.9777036750241362,0.9049944169527516,0.8511842031478691,0.1969588501662765,-0.4895184685567124,1.5799901316,2.0,2.0369964287,0.9080583553,1.2254937664,0.2841381894,1.2274089457,0.2795435637,0.5757482213,1.5018349715,-70.6016969239,6.5556750854,17.4982290186,False
2,5,5,1,2.1390334131111457,4.816121355418664,2,0.3770425323759769,4830867.003946795,25328.908174474665,1626881.4090299243,64.23022255137796,0.7710854659731048,0.9952726632319924,525.9092944135349,0.4666666666666666,0.3666666666666666,1.2727272727272727,0.0,1.0871687399243193,0.872225722736469,0.8428398482365473,0.0,1.0909068262428856,1.0909068262428856,0.938572614691534,-5.036603145008681,0.4390343496492708,-0.6435483267167115,-0.7915533146418472,-5.019344789981932,0.4562927046760201,0.4562927046760201,-0.308325226410262,0.7956897407812495,6.631631631631631,219005.837032172,5.91091091091091,0.7727272727272727,0.867969839558809,0.86356514525791,0.812386567228874,0.223003337327181,-0.2639446056886682,1.5997699753,2.0,2.0603158927,0.919677824,1.3764179398,-0.0553789047,1.3910918266,-0.061058061,0.6466537835,1.8945263451,-65.9588858738,5.4419907065,14.532863345,False
2,5,6,1,2.632757574346758,7.330651664511473,2,0.413626961841717,5112260.948659503,560532.364207743,1642665.6239115242,2.930545547059124,0.2353936331588242,0.9990777164180809,815.5111768291133,0.3166666666666666,0.3166666666666666,1.0,0.0,0.7348026732875818,0.6742964801760783,0.8318591458093908,0.0,0.7537151859927786,0.6883430628518437,0.8198937384289164,-5.918640777052285,-1.569607711845376,-1.92772213365932,-0.995165315900942,-5.770127955533295,-1.421094890326386,-1.79830040557446,-1.039236174857901,0.8712219756400781,6.43143143143143,234622.88481422624,5.69069069069069,0.7272727272727273,0.9533699476547024,0.8994478711822675,0.8320158221992539,0.1665783958621837,-0.415006682778802,1.7279871571,2.0,2.09130922,0.9323916237,1.3338342821,0.1300971049,1.2858215974,0.1481936403,0.6266475902,1.7791138922,-82.7850410097,7.6145582352,19.5434542349,False
2,5,7,1,2.670373465226318,7.030678120799145,2,0.2203806326298848,2787804.5825615013,63056.19175868096,1248191.6155534054,19.79490959952504,0.4754739319822761,0.993767460541558,286.0192172752476,0.5833333333333333,0.2,2.916666666666666,0.0,0.4087877582030619,0.6081423438479104,0.8210708767111017,0.0,0.4090639499659458,0.6691979666663417,0.7275457582959971,-5.073564262817058,-2.999553301720902,-1.9881150003644965,-0.907808405495742,-5.07013869413038,-2.996127733034224,-1.677212189301989,-1.3813807932434163,0.8590751977596268,6.61161161161161,288785.78374099254,5.6506506506506495,0.7272727272727273,0.818831511390497,0.8799616026072465,0.8603287382648706,0.178359608997034,-0.333633428698189,1.4437190564,2.0,2.0059299511,0.8946631804,0.7541393203,-0.0630731516,0.8163189523,-0.0762429918,0.3543015756,0.5687261145,-89.9844697708,9.8374800565,26.1197711271,False
