fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,switch
1,1,10,1,7.743365469929485,72.15034459433004,10,0.5473346366523759,94.80860884098745,0.1807243380911808,5.768932561952992,31.921171342414283,0.7715048759634323,0.9999999999999908,1.0000010938058266,0.9999999999999986,0.2598534798534798,0.0288766788766788,8.998731501057081,0.2598534798534798,0.0288766788766788,8.998731501057081,0.3912087912087912,0.044017094017094,8.887656033287103,5.527583608254127e-06,5.527583608254127e-06,5.527583608254127e-06,8.551551620453749e-06,9.234500636204687e-05,9.234500636204687e-05,9.234500636204687e-05,0.0001258450308822,-0.5582406817261819,-0.5582406817261819,-0.5582406817261819,-0.558238993614886,-0.0286480784790449,-0.0286480784790449,-0.0286480784790449,-0.0286471186790807,0.5402175827960776,0.6056056056056053,1.4459729217920196e-05,-2.3373373373373374,0.3923076923076923,0.981653281175874,0.970325354492082,0.9977013834918684,0.3079633573595714,-0.0913319434574506,6.6337e-06,112.0,0.0200140155,0.0085744802,1.6131733508,-0.273186126,0.0139321503,-0.0028540074,0.7578836489,2.6023282596,632.1720334684,7.9604651506,21.3922441264,True
1,1,11,1,9.299746194865996,109.5824797710624,7,0.6802295273610183,97.7265686275684,1.1197880471446229,5.283463003795937,4.718270584570338,0.8401738354401115,0.999999999999994,1.0000003997186584,0.9999999999999986,0.293040293040293,0.0266666666666666,10.989010989010987,0.293040293040293,0.0266666666666666,10.989010989010987,0.388962148962149,0.0396214896214896,9.816949152542373,5.62683195658003e-06,5.62683195658003e-06,5.62683195658003e-06,5.62683195658003e-06,0.0001164540973416,0.0001164540973416,0.0001164540973416,0.0001164540973416,-0.5859748621871735,-0.5859748621871735,-0.5859748621871735,-0.5859748621871735,-0.0271515513168917,-0.0271515513168917,-0.0271515513168917,-0.0271515513168917,0.5608166400438277,0.6256256256256253,1.3497255833064206e-05,-2.3373373373373374,0.446524064171123,0.9872327369143548,0.9678042437527518,0.99820472958713,0.3026480505766065,-0.097341284890477,4.4398e-06,112.0,0.0175448624,0.0076982016,1.699096026,-0.0498436685,0.010389783,-0.0004132437,0.7982509105,2.8869273056,651.5363576618,5.8746999815,16.0496432907,True
1,1,12,1,9.769910440952687,111.5691977810576,10,0.8246407144532035,103.37352407626392,1.448200862869836,4.996319998194262,3.450018658525914,0.9280248581429756,0.9999999999999928,1.0000002276004811,0.9999999999999986,0.2499023199023199,0.0266666666666666,9.371336996336996,0.2499023199023199,0.0266666666666666,9.371336996336996,0.4065934065934066,0.0331135531135531,12.278761061946902,5.354470666046383e-06,5.354470666046383e-06,5.354470666046383e-06,8.542355039860915e-06,0.0001001990358669,0.0001001990358669,0.0001001990358669,0.0001466763696247,-0.5861965571800751,-0.5861965571800751,-0.5861965571800751,-0.5861946884432244,-0.0264023120218042,-0.0264023120218042,-0.0264023120218042,-0.0264010847897689,0.5638990773144799,0.6456456456456453,1.3808297652180924e-05,-2.577577577577577,0.4543114543114543,0.9850124315604524,0.9682658882116776,0.996947124517764,0.2593845987025859,-0.0778182570508811,4.2742e-06,112.0,0.018056237,0.0076746761,1.6246541769,-0.3806782612,0.0143206603,-0.0033859917,0.7632774464,2.6395011945,654.6423204322,6.0730762103,16.4984668398,True
1,1,13,1,5.902249926745776,39.95065594768222,9,0.3678683771515254,94.15773336013594,1.3482596886159657,3.815339135314445,2.8298251201376643,0.7884696365465622,0.9999999999999885,1.0000002914613155,0.9999999999999976,0.2797069597069597,0.0277777777777777,10.069450549450549,0.2797069597069597,0.0277777777777777,10.069450549450549,0.3911599511599511,0.0506471306471306,7.723240115718418,5.106797987096979e-06,5.106797987096979e-06,5.106797987096979e-06,5.106797987096979e-06,0.0001047952810948,0.0001047952810948,0.0001047952810948,0.0001047952810948,-0.6801027764027145,-0.6801027764027145,-0.6801027764027145,-0.6801027764027145,-0.0301726016231922,-0.0301726016231922,-0.0301726016231922,-0.0301726016231922,0.5559375231170919,0.6256256256256253,1.09657929126781e-05,-2.437437437437437,0.4242819843342036,0.9595598681087094,0.9511602231263372,0.990876436804632,0.2832954011505985,-0.1004370579098073,3.4493e-06,112.0,0.0176413801,0.0076721183,1.229980562,-0.0963755045,0.0111797911,-0.0011261121,0.5778561591,1.5128521829,662.330868855,5.5574047455,15.0121196131,True
1,1,14,1,6.150912478598463,41.71482906145256,7,0.6370857247151749,100.6961106014126,0.9786072986324648,3.633676208926457,3.713109654919052,0.7543139542648422,0.999999999999984,1.0000001385569084,0.9999999999999978,0.3106959706959706,0.0421733821733821,7.367110596409959,0.3106959706959706,0.0421733821733821,7.367110596409959,0.4164713064713065,0.0506715506715506,8.219036144578313,5.18686601955762e-06,5.18686601955762e-06,5.18686601955762e-06,5.18686601955762e-06,0.0001565877758935,0.0001565877758935,0.0001565877758935,0.0001565877758935,-0.6269434357644977,-0.6269434357644977,-0.6269434357644977,-0.6269434357644977,-0.018060057444186,-0.018060057444186,-0.018060057444186,-0.018060057444186,0.5739048228798231,0.5655655655655653,1.7387624002162504e-05,-2.497497497497497,0.4579945799457994,0.9743080990218754,0.9616413831454536,0.9964411196986186,0.3064681486966678,-0.0840633164972885,2.965e-06,112.0,0.0171812153,0.0073340091,1.4586593094,0.3351403005,0.0144849871,0.0026227665,0.6852915339,2.1276869809,670.6194018673,6.6221385357,17.5041749701,True
1,1,15,1,7.349073182611483,62.3526341405701,8,0.8103246966010569,102.54690733325444,0.6593652585686698,4.482246118527605,6.797819661074545,0.9289304823209532,0.9999999999999928,1.0000001823594775,0.9999999999999988,0.2997069597069596,0.031062271062271,9.648584905660377,0.2997069597069596,0.031062271062271,9.648584905660377,0.4076923076923077,0.0418070818070818,9.7517523364486,5.163789998060943e-06,5.163789998060943e-06,5.163789998060943e-06,5.163789998060943e-06,0.0001415775381282,0.0001415775381282,0.0001415775381282,0.0001415775381282,-0.6484071568813892,-0.6484071568813892,-0.6484071568813892,-0.6484071568813892,-0.0223328502133822,-0.0223328502133822,-0.0223328502133822,-0.0223328502133822,0.5461652334840758,0.6856856856856854,2.189476762856621e-05,-2.497497497497497,0.4245660881174899,0.9590219043319044,0.9490456621620398,0.9930799184538188,0.290093420123434,-0.0777979359826187,3.4053e-06,112.0,0.0171920133,0.0072803421,1.2638849248,0.1192208721,0.0147518014,0.0022365628,0.59378474,1.5974051032,665.9695652207,6.5935575924,17.7459505518,True
1,1,16,1,11.1296578369011,173.98961555981205,7,0.7677221832552388,100.87133838082356,0.8086937251196318,6.013224227080446,7.4357250962852435,0.8870299357571835,0.9999999999999912,1.0000002985821954,0.999999999999998,0.2807326007326007,0.0344444444444444,8.150301311591635,0.2807326007326007,0.0344444444444444,8.150301311591635,0.4406593406593407,0.0495360195360195,8.89573576534385,6.184694486190017e-06,6.184694486190017e-06,6.184694486190017e-06,8.503960139878187e-06,0.0001138266650509,0.0001138266650509,0.0001138266650509,0.0001372801233169,-0.5670455168668636,-0.5670455168668636,-0.5670455168668636,-0.5670442017295384,-0.0291341863396024,-0.0291341863396024,-0.0291341863396024,-0.0291335029643927,0.5369418794236773,0.5255255255255253,2.189476762856621e-05,-2.2172172172172173,0.4141791044776119,0.9842970540183836,0.9656136800576396,0.9967227499118224,0.327784740435835,-0.0801012175310821,7.3654e-06,112.0,0.0184928854,0.0079874836,1.6717122138,-0.3703601811,0.012692532,-0.0024457706,0.7853857441,2.7946217258,630.4084460624,5.439821033,14.5809554034,True
1,1,17,1,5.950853285434356,42.08442740722293,7,0.7458612643577249,99.057953408907,1.7575005794808871,5.119629468926566,2.9130172295241863,0.8997313936714016,0.9999999999999896,1.0000003827688986,0.9999999999999972,0.2068131868131868,0.0311111111111111,6.647566718995291,0.2543589743589743,0.0311111111111111,8.175824175824177,0.3978021978021978,0.0473015873015873,8.409912235415591,3.722548051480069e-06,3.722548051480069e-06,3.722548051480069e-06,8.795848764944448e-06,9.66931693134331e-05,9.66931693134331e-05,9.66931693134331e-05,0.0001893145912476,-0.7940438249127949,-0.7940438249127949,-0.7940438249127949,-0.7940397964746954,-0.025330154255176,-0.025330154255176,-0.025330154255176,-0.0253278079133959,0.5323080128173796,0.8058058058058054,1.148312414543511e-05,-2.537537537537537,0.3792682926829268,0.947077137673338,0.9350523424883006,0.990674672128658,0.4059737232777632,-0.059409578282065,1.50218e-05,112.0,0.0208268643,0.0089207437,1.981426616,-0.6536571755,0.0160265908,-0.0050805691,0.9308924134,3.9260514345,598.1275151277,5.9172013848,15.8965682901,True
1,1,18,1,8.88022045430804,106.66084683468304,7,0.782493098979514,101.43264562907646,1.735725630600864,5.340269368991551,3.076678292261483,0.843031150206897,0.9999999999999944,1.0000004157759077,0.9999999999999988,0.2786446886446886,0.0221733821733821,12.566629955947134,0.2786446886446886,0.0221733821733821,12.566629955947134,0.421978021978022,0.033003663003663,12.785793562708102,4.463591980093247e-06,4.463591980093247e-06,4.463591980093247e-06,4.463591980093247e-06,9.376827011762316e-05,9.376827011762316e-05,9.376827011762316e-05,9.376827011762316e-05,-0.6986141410638811,-0.6986141410638811,-0.6986141410638811,-0.6986141410638811,-0.0282132028271032,-0.0282132028271032,-0.0282132028271032,-0.0282132028271032,0.5509066590689063,0.6856856856856854,1.6604286571875295e-05,-2.2572572572572573,0.4431216931216931,0.9428535857090696,0.9363602959820548,0.9893508235071148,0.2592886726219299,-0.0862027871986368,3.9538e-06,112.0,0.0160716349,0.0068777471,1.5325960503,-0.3100360146,0.0148947306,-0.0033897231,0.7200276935,2.3488506534,661.85856426,4.8375322764,12.7593017991,True
1,1,19,1,7.201061760822112,60.7880643529091,9,0.6819313669548046,100.81878799644394,0.2162635049275705,3.967419765781727,18.34530410995821,0.8395273135954328,0.9999999999999856,1.0000003627242229,0.9999999999999972,0.3217460317460316,0.0309890109890109,10.382584712371944,0.3217460317460316,0.0309890109890109,10.382584712371944,0.4142857142857142,0.0473137973137973,8.756129032258064,4.980345835774641e-06,4.980345835774641e-06,4.980345835774641e-06,4.980345835774641e-06,0.0001060652020474,0.0001060652020474,0.0001060652020474,0.0001060652020474,-0.5958994699999342,-0.5958994699999342,-0.5958994699999342,-0.5958994699999342,-0.0249419285284797,-0.0249419285284797,-0.0249419285284797,-0.0249419285284797,0.5775123537780749,0.6656656656656653,1.259215613694151e-05,-2.6776776776776776,0.4781997187060478,0.961219794418669,0.9503655740735548,0.9940980080351308,0.2482011974035878,-0.0951492430458055,2.1874e-06,112.0,0.0166344548,0.00702934,1.6749600799,-0.5183233279,0.0102011616,-0.0021841204,0.7869116214,2.8054912692,685.1161501723,7.5791039078,20.0984893134,True
1,2,0,1,6.577347899123599,49.23735437940469,8,0.7968908283939774,458.153715805123,1.1230998162600163,6.794880404269031,6.050112648843941,0.9207967088516584,0.9999999999999954,1.000000239833447,0.9999999999999988,0.2642002442002442,0.0444200244200244,5.947773501924135,0.2642002442002442,0.0444200244200244,5.947773501924135,0.4153601953601954,0.0417948717948718,9.938066023955596,3.702025641450669e-06,3.702025641450669e-06,3.702025641450669e-06,5.537971989349694e-06,9.514579641211272e-05,9.514579641211272e-05,9.514579641211272e-05,0.0001378793581606,-0.945751499390875,-0.945751499390875,-0.945751499390875,-0.9457497630354356,-0.0332329635344739,-0.0332329635344739,-0.0332329635344739,-0.0332315432364392,0.5664113375647972,0.8858858858858855,1.6604286571875295e-05,-2.477477477477477,0.4467005076142132,0.9032544835646368,0.9001870206100427,0.980414494447142,0.250742070729417,-0.0706430929114981,6.1821e-06,112.0,0.018179758,0.0079126933,1.7064408013,-0.1549430273,0.0138991695,-0.0020788463,0.8017015534,2.9119402084,637.5194780752,7.6744207695,18.941226388,True
1,2,1,1,6.324632858042751,49.39197509256177,8,0.8473760359959136,447.0945310712357,0.7893122679725741,4.92512787793506,6.239771099194661,0.9475767380058564,0.9999999999999926,1.0000003595943925,0.999999999999997,0.2112454212454212,0.0344444444444444,6.1329315845444885,0.2444200244200244,0.0310989010989011,7.859442481350607,0.3923076923076923,0.0439682539682539,8.9225215217995,3.341989398039659e-06,3.341989398039659e-06,3.341989398039659e-06,6.258384705369177e-06,4.3166690217253394e-05,4.3166690217253394e-05,4.3166690217253394e-05,6.748990802417007e-05,-0.9634520064440372,-0.9634520064440372,-0.9634520064440372,-0.9634491966277364,-0.0694950315846451,-0.0694950315846451,-0.0694950315846451,-0.0694933411688857,0.542721716945005,0.8058058058058054,1.3497255833064206e-05,-2.3373373373373374,0.4463625154130702,0.9128414216506808,0.9242629147062232,0.9846711006522222,0.2547308182776053,-0.0755449606473281,7.1681e-06,112.0,0.0190083165,0.0083494089,0.8202939447,0.1997599243,0.0086098662,0.0014339563,0.3853816254,0.6728821557,629.1639256304,5.589618118,14.1928087026,True
1,2,2,1,5.570528384132761,37.060051221964684,7,0.8349490040728094,448.4947732818595,0.7479653017393064,5.252869177359809,7.022878153765785,0.9388049936789438,0.9999999999999952,1.0000001656812598,0.9999999999999972,0.264004884004884,0.0355555555555555,7.425137362637363,0.3004761904761904,0.0355311355311355,8.456701030927835,0.4483516483516483,0.0406959706959706,11.017101710171016,2.947713014383803e-06,2.947713014383803e-06,2.947713014383803e-06,5.5373375079228976e-06,4.508676073311983e-05,4.508676073311983e-05,4.508676073311983e-05,7.993028377437474e-05,-1.100954124916386,-1.100954124916386,-1.100954124916386,-1.100951273850214,-0.0586786892624734,-0.0586786892624734,-0.0586786892624734,-0.0586766445980248,0.5488467291945268,0.8658658658658656,1.148312414543511e-05,-2.2972972972972974,0.4180024660912453,0.9226750562691216,0.9165843395100878,0.9832545360983148,0.3042884166309157,-0.0653402883661103,1.25312e-05,112.0,0.0195279606,0.0083481868,1.5252219687,-0.0427365865,0.0130426393,-9.60301e-05,0.7165632822,2.3263020538,607.8001107658,5.9945744582,16.2439305526,True
