fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,1000
1,1,10,1,8.15773257539296,80.15993421038698,10,0.5485781897107841,94.79368556828432,0.1807919304940164,5.780832686474826,31.975059233443776,0.7723369857981338,0.999999999999991,1.0000010938552988,0.9999999999999986,0.3349999999999999,0.023,14.565217391304346,0.3349999999999999,0.023,14.565217391304346,0.396,0.046,8.608695652173914,5.6214122101346165e-06,5.6214122101346165e-06,5.6214122101346165e-06,5.6214122101346165e-06,0.0001072106489113,0.0001072106489113,0.0001072106489113,0.0001072106489113,-0.5206392542635657,-0.5206392542635657,-0.5206392542635657,-0.5206392542635657,-0.0246754187689978,-0.0246754187689978,-0.0246754187689978,-0.0246754187689978,0.5402175827960776,0.6056056056056053,1.4459729217920196e-05,-2.3373373373373374,0.3923076923076923,0.9815437205730682,0.9703253362772832,0.9977228476148527,0.3085936134259055,-0.0899520607873372,2.1629e-06,124.0,0.0128108092,0.0053970143,1.4292068439,-0.3601420499,0.0092713024,-0.0023310117,0.6714544952,2.0426322027,696.4782041688,5.2519381086,14.5447670668,0.0
1,1,11,1,9.787094575814464,121.42120130361585,8,0.6813169816357524,97.72000883344477,1.122354785473435,5.286220965505107,4.709937565130314,0.8407749069278025,0.999999999999994,1.000000399672548,0.9999999999999986,0.367,0.023,15.956521739130435,0.367,0.023,15.956521739130435,0.4,0.052,7.692307692307692,5.760347421452721e-06,5.760347421452721e-06,5.760347421452721e-06,5.760347421452721e-06,0.0001417484830512,0.0001417484830512,0.0001417484830512,0.0001417484830512,-0.5492978941323834,-0.5492978941323834,-0.5492978941323834,-0.5492978941323834,-0.0199510156215877,-0.0199510156215877,-0.0199510156215877,-0.0199510156215877,0.5608166400438277,0.6256256256256253,1.3497255833064206e-05,-2.3373373373373374,0.446524064171123,0.9870477913763192,0.9678042342225665,0.9982198101279388,0.3030434373504114,-0.0960437990840611,2.0519e-06,124.0,0.011836103,0.0051799351,0.9848453962,0.2629467201,0.0056276454,0.0016518101,0.4626894079,0.9699204544,698.510855237,6.4490069444,16.935669017,0.0
1,1,12,1,10.284521387673877,123.74822587996862,10,0.8252294954930931,103.37372307997188,1.447326949972246,4.99701891885075,3.452584724513402,0.9282703324605144,0.9999999999999928,1.0000002276740312,0.9999999999999986,0.324,0.019,17.05263157894737,0.324,0.019,17.05263157894737,0.418,0.055,7.599999999999999,5.439196160623017e-06,5.439196160623017e-06,5.439196160623017e-06,5.439196160623017e-06,0.0001305386465087,0.0001305386465087,0.0001305386465087,0.0001305386465087,-0.547642600141338,-0.547642600141338,-0.547642600141338,-0.547642600141338,-0.0187620299061796,-0.0187620299061796,-0.0187620299061796,-0.0187620299061796,0.5638990773144799,0.6456456456456453,1.3808297652180924e-05,-2.577577577577577,0.4543114543114543,0.9848544537683956,0.9682658876360084,0.9969743209466214,0.259401755587705,-0.0746944050127968,3.3729e-06,124.0,0.0120598022,0.0051841689,2.2027229481,0.4510312293,0.0119600122,0.0027713693,1.0348594617,4.8519883861,679.5102005443,5.9513284253,15.3322727378,0.0
1,1,13,1,6.228646590779328,44.60177728955526,9,0.369157202038644,94.11917684446136,1.3673820468852045,3.8198938557890334,2.793581987192585,0.7897824520036673,0.9999999999999885,1.0000002914293762,0.9999999999999976,0.349,0.027,12.925925925925926,0.349,0.027,12.925925925925926,0.398,0.037,10.756756756756758,5.225666843928374e-06,5.225666843928374e-06,5.225666843928374e-06,5.225666843928374e-06,0.0001518452662267,0.0001518452662267,0.0001518452662267,0.0001518452662267,-0.6367878853593967,-0.6367878853593967,-0.6367878853593967,-0.6367878853593967,-0.0197539543958473,-0.0197539543958473,-0.0197539543958473,-0.0197539543958473,0.5559375231170919,0.6256256256256253,1.09657929126781e-05,-2.437437437437437,0.4242819843342036,0.9594681874798352,0.9511602177469912,0.9909751747586752,0.2834924079842676,-0.0987092268841621,2.2555e-06,124.0,0.0126542476,0.0054911769,1.978065215,-0.0970738106,0.0089356662,-0.000970244,0.9293131964,3.9127419949,692.7997619844,6.4568980161,17.334097669,0.0
1,1,14,1,6.490135366176742,46.582681993406304,7,0.6378876804331002,100.68365113307524,0.9696090994771124,3.640100992925706,3.7541943396454585,0.7553136778923378,0.999999999999984,1.0000001385718824,0.9999999999999978,0.3849999999999999,0.037,10.405405405405403,0.3849999999999999,0.037,10.405405405405403,0.429,0.048,8.9375,5.303581284249705e-06,5.303581284249705e-06,5.303581284249705e-06,5.303581284249705e-06,0.0002259594973025,0.0002259594973025,0.0002259594973025,0.0002259594973025,-0.5881382702597103,-0.5881382702597103,-0.5881382702597103,-0.5881382702597103,-0.0117063168842087,-0.0117063168842087,-0.0117063168842087,-0.0117063168842087,0.5739048228798231,0.5655655655655653,1.7387624002162504e-05,-2.497497497497497,0.4579945799457994,0.9741729457194648,0.9616413759413858,0.996477952309747,0.3067762608228556,-0.0837863687375607,1.8073e-06,124.0,0.0116526202,0.0049256601,2.0827376029,-0.0398832667,0.0112666937,-0.0015968113,0.9784892451,4.3377959224,707.0181682024,6.854641191,17.3975640331,0.0
1,1,15,1,7.745187058476,69.36740360263187,8,0.8111165385888268,102.5430033992285,0.6621154706593062,4.48187783469662,6.769027508500532,0.9292935125573776,0.9999999999999928,1.0000001823240283,0.9999999999999988,0.3729999999999999,0.027,13.814814814814811,0.3729999999999999,0.027,13.814814814814811,0.414,0.048,8.625,5.269260904493984e-06,5.269260904493984e-06,5.269260904493984e-06,5.269260904493984e-06,0.0001721759472819,0.0001721759472819,0.0001721759472819,0.0001721759472819,-0.6081028805175581,-0.6081028805175581,-0.6081028805175581,-0.6081028805175581,-0.0174210365587311,-0.0174210365587311,-0.0174210365587311,-0.0174210365587311,0.5461652334840758,0.6856856856856854,2.189476762856621e-05,-2.497497497497497,0.4245660881174899,0.9589207451665702,0.9490456532508316,0.993149183334132,0.2904008807132344,-0.0776426321042105,1.5736e-06,124.0,0.0115772237,0.0048928784,2.3522493216,-0.2033625116,0.0106721877,-0.0007808884,1.1051083246,5.5330768708,712.9822401205,6.3041831368,16.6898331214,0.0
1,1,16,1,11.705023264433946,192.40990931294743,7,0.7681842233660492,100.8639168902982,0.8082037993982122,6.013291481758035,7.440315779554027,0.8872030814048683,0.9999999999999912,1.0000002985942402,0.999999999999998,0.3569999999999999,0.023,15.52173913043478,0.3569999999999999,0.023,15.52173913043478,0.4469999999999999,0.037,12.08108108108108,6.2376959639547004e-06,6.2376959639547004e-06,6.2376959639547004e-06,6.2376959639547004e-06,0.0001743941325984,0.0001743941325984,0.0001743941325984,0.0001743941325984,-0.5265808409482519,-0.5265808409482519,-0.5265808409482519,-0.5265808409482519,-0.0171994136097233,-0.0171994136097233,-0.0171994136097233,-0.0171994136097233,0.5369418794236773,0.5255255255255253,2.189476762856621e-05,-2.2172172172172173,0.4141791044776119,0.9841157852347736,0.9656136563986752,0.9967525028649348,0.3286279630428565,-0.0804845672278522,2.3173e-06,124.0,0.0120101648,0.0051105726,1.2208157649,-0.0721863272,0.0071121655,-4.46922e-05,0.5735504533,1.4903911318,695.0749340383,7.6070362953,20.7229051256,0.0
1,1,17,1,6.279112808775986,46.93847175200548,8,0.7473276512652152,99.0544843515476,1.7571590970739726,5.1242499766490495,2.916212871778069,0.9004191757926773,0.9999999999999898,1.0000003828068609,0.9999999999999974,0.289,0.0209999999999999,13.761904761904765,0.289,0.0209999999999999,13.761904761904765,0.406,0.0409999999999999,9.902439024390246,3.6818444876859258e-06,3.6818444876859258e-06,3.6818444876859258e-06,3.6818444876859258e-06,0.0001417374941298,0.0001417374941298,0.0001417374941298,0.0001417374941298,-0.7341193749131876,-0.7341193749131876,-0.7341193749131876,-0.7341193749131876,-0.0157738857780233,-0.0157738857780233,-0.0157738857780233,-0.0157738857780233,0.5323080128173796,0.8058058058058054,1.148312414543511e-05,-2.537537537537537,0.3792682926829268,0.9469331352595912,0.9350525450565362,0.9907846732801528,0.331766185390686,-0.0967358674484249,5.108e-06,124.0,0.0126253016,0.0054036816,1.1098373963,0.4397032957,0.0065228064,0.0026188517,0.5214117969,1.2317390461,661.6457576755,7.1990363071,18.7620621554,0.0
1,1,18,1,9.348283874499325,118.17919595272896,9,0.7831620198294155,101.41568913476024,1.738576541575145,5.343922631664399,3.0737344625752407,0.8435899692049496,0.9999999999999944,1.0000004158373028,0.9999999999999988,0.35,0.026,13.46153846153846,0.35,0.026,13.46153846153846,0.428,0.044,9.727272727272728,4.56630569828591e-06,4.56630569828591e-06,4.56630569828591e-06,4.56630569828591e-06,0.0001207305019051,0.0001207305019051,0.0001207305019051,0.0001207305019051,-0.6548025807693295,-0.6548025807693295,-0.6548025807693295,-0.6548025807693295,-0.020286456000697,-0.020286456000697,-0.020286456000697,-0.020286456000697,0.5509066590689063,0.6856856856856854,1.6604286571875295e-05,-2.2572572572572573,0.4431216931216931,0.9427918734006212,0.9363602959820546,0.9894514653648638,0.2592886726219298,-0.0823255137933706,1.7787e-06,124.0,0.0112548798,0.0045981355,2.7579710322,0.6636389824,0.0124310309,0.0030842621,1.2957201087,7.6064042146,711.7772637114,6.2422166187,16.4459794472,0.0
1,1,19,1,7.589584039631188,67.62416157688388,9,0.6830842515994202,100.82386655251652,0.2214843886803361,3.9726714157754985,17.936575301969356,0.840270942892166,0.9999999999999856,1.0000003626775484,0.9999999999999972,0.39,0.028,13.928571428571429,0.39,0.028,13.928571428571429,0.4189999999999999,0.042,9.976190476190474,5.139386409346113e-06,5.139386409346113e-06,5.139386409346113e-06,5.139386409346113e-06,0.0001453328137254,0.0001453328137254,0.0001453328137254,0.0001453328137254,-0.5622690152242051,-0.5622690152242051,-0.5622690152242051,-0.5622690152242051,-0.0168518979909518,-0.0168518979909518,-0.0168518979909518,-0.0168518979909518,0.5775123537780749,0.6656656656656653,1.259215613694151e-05,-2.6776776776776776,0.4781997187060478,0.9611152863422946,0.9503655740735548,0.9941539069350231,0.2482011974035878,-0.0925368873440784,2.0995e-06,124.0,0.0135906051,0.0055950256,1.4875461376,-0.1618159858,0.0127615631,0.000358218,0.6988628309,2.2127935116,696.9301574934,6.1571046766,16.3844376905,0.0
1,2,0,1,6.936224452543542,54.87645968627736,9,0.7974156513445301,458.1378502692255,1.1294572275382706,6.804159122261342,6.024273391115016,0.921101579973825,0.9999999999999954,1.0000002398178007,0.9999999999999988,0.3399999999999999,0.037,9.18918918918919,0.3399999999999999,0.037,9.18918918918919,0.415,0.045,9.222222222222223,3.7458617740130977e-06,3.7458617740130977e-06,3.7458617740130977e-06,3.7458617740130977e-06,0.0001173416312385,0.0001173416312385,0.0001173416312385,0.0001173416312385,-0.8823915821516736,-0.8823915821516736,-0.8823915821516736,-0.8823915821516736,-0.0241013798983942,-0.0241013798983942,-0.0241013798983942,-0.0241013798983942,0.5664113375647972,0.8858858858858855,1.6604286571875295e-05,-2.477477477477477,0.4467005076142132,0.9032195388320916,0.9001870177662619,0.9806371767413598,0.2509010775988062,-0.0683281334146404,4.2748e-06,124.0,0.0130927557,0.0056336316,1.1911530483,0.222493007,0.0074622567,0.0022960194,0.5596146367,1.4188455845,666.3885095717,6.9926101293,18.9675074704,0.0
1,2,1,1,6.668898850821116,54.97021513637202,9,0.8481651044018548,447.0875643385385,0.7958007600473547,4.927778883270054,6.192226912395539,0.9479168674044348,0.9999999999999928,1.0000003591770303,0.9999999999999972,0.291,0.027,10.77777777777778,0.291,0.027,10.77777777777778,0.4049999999999999,0.041,9.878048780487804,3.348316761816826e-06,3.348316761816826e-06,3.348316761816826e-06,3.348316761816826e-06,5.522225521304842e-05,5.522225521304842e-05,5.522225521304842e-05,5.522225521304842e-05,-0.8968745957514049,-0.8968745957514049,-0.8968745957514049,-0.8968745957514049,-0.04790831516579,-0.04790831516579,-0.04790831516579,-0.04790831516579,0.542721716945005,0.8058058058058054,1.3497255833064206e-05,-2.3373373373373374,0.4463625154130702,0.9130013548074178,0.9242629129909392,0.9848860064399856,0.254824688069903,-0.0784166904222407,4.919e-06,124.0,0.0141147766,0.0060889851,2.5428942556,-0.0351594099,0.0160532172,-0.0010705058,1.1946750647,6.4663111954,657.5076473627,7.2667840883,19.4757292373,0.0
1,2,2,1,5.881334922553841,41.38795459735485,7,0.83539950328442,448.4448024127216,0.7463030994677696,5.266280315715083,7.056489942853997,0.9390944476604932,0.9999999999999952,1.0000001656100723,0.9999999999999972,0.341,0.026,13.115384615384617,0.341,0.026,13.115384615384617,0.462,0.044,10.500000000000002,2.962849880534254e-06,2.962849880534254e-06,2.962849880534254e-06,2.962849880534254e-06,6.45599671521373e-05,6.45599671521373e-05,6.45599671521373e-05,6.45599671521373e-05,-1.021669929028952,-1.021669929028952,-1.021669929028952,-1.021669929028952,-0.0379388607538422,-0.0379388607538422,-0.0379388607538422,-0.0379388607538422,0.5488467291945268,0.8658658658658656,1.148312414543511e-05,-2.2972972972972974,0.4180024660912453,0.9225913190400872,0.9165843274652988,0.9834837192436564,0.3049165243232143,-0.0723780617862268,5.7854e-06,124.0,0.0126420376,0.0054392677,1.5867677451,-0.3220192531,0.0078528549,-0.0014579528,0.745478053,2.517831877,655.8411162744,6.4076267341,17.5444682072,0.0
1,2,3,1,9.938747024885338,119.76891131906936,10,0.7540257219759344,453.9043643024321,0.8589522931716302,6.634779551698929,7.72427014217565,0.9244631344366154,0.9999999999999952,1.0000002382515656,0.9999999999999986,0.311,0.0289999999999999,10.724137931034486,0.311,0.0289999999999999,10.724137931034486,0.422,0.045,9.377777777777778,4.461981525712764e-06,4.461981525712764e-06,4.461981525712764e-06,4.461981525712764e-06,0.0001344479937959,0.0001344479937959,0.0001344479937959,0.0001344479937959,-0.7357635333021787,-0.7357635333021787,-0.7357635333021787,-0.7357635333021787,-0.0210345038894973,-0.0210345038894973,-0.0210345038894973,-0.0210345038894973,0.5684029276799094,0.7057057057057055,1.6995955287018898e-05,-2.577577577577577,0.4436183395291202,0.9535409087210548,0.9396168301762728,0.993402314258717,0.2560347923507018,-0.0584149487403436,4.6139e-06,124.0,0.0139627109,0.0058758896,0.6867485189,0.181263667,0.0050362743,0.0013892966,0.3226407584,0.4716235282,662.9733279305,6.6559419526,18.4930846607,0.0
1,2,4,1,6.499377763661448,48.64059778701349,10,0.8820136568949407,458.4477562647699,0.100059484855886,5.2502163161736375,52.47095089221612,0.970461104420587,0.9999999999999932,1.0000003248796128,0.9999999999999988,0.271,0.028,9.678571428571429,0.271,0.028,9.678571428571429,0.398,0.048,8.291666666666666,3.344871037116284e-06,3.344871037116284e-06,3.344871037116284e-06,3.344871037116284e-06,6.24921447881388e-05,6.24921447881388e-05,6.24921447881388e-05,6.24921447881388e-05,-0.9948064431462672,-0.9948064431462672,-0.9948064431462672,-0.9948064431462672,-0.0480030335624081,-0.0480030335624081,-0.0480030335624081,-0.0480030335624081,0.5440761596655627,1.0060060060060056,2.400934876860652e-05,-2.237237237237237,0.4319018404907975,0.9513719057844316,0.93204103379578,0.9864840712889033,0.2189618749698705,-0.0694213475184769,3.1183e-06,124.0,0.0145574296,0.0062032992,1.5085981875,0.0471126466,0.0079879269,-0.00020396,0.7087532772,2.2758684912,675.4056032676,7.808791511,21.4679758431,0.0
