fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,600,650,700,750,800,850,900,950,1000
1,1,12,1,7.92389877766243,73.01906743303773,9,0.8214755606854278,103.37244949697153,1.4529226116634737,4.992543747830236,3.436207618872553,0.926719588290082,0.9999999999999928,1.0000002271979769,0.9999999999999984,0.1033333333333333,0.0883333333333333,1.1698113207547172,0.265,0.0516666666666666,5.129032258064516,0.3733333333333333,0.04,9.333333333333334,5.206528450263353e-05,8.422281128884759e-05,0.0001511634831984,0.0004686557904035,0.0003148029884369,0.0005064035234875,0.0009146177126035,0.0027265956434924,-0.8488725338479933,-0.8488452347854146,-0.8487884077289164,-0.8485188831967505,-0.1395053334479137,-0.1394785957342705,-0.1394216297446359,-0.1391687695580446,0.6109838040825297,0.7057057057057055,0.0002001249798969,-2.157157157157157,0.5250836120401338,0.9858984740159504,0.968267024867677,0.9967951107393824,0.1157554866202061,-0.117053662811507,0.0005046328,74.0,0.0965724362,0.0415181879,1.0250639695,0.184818904,0.0342038235,0.0071156463,0.4815844628,1.0507561415,395.3433928727,5.1241677693,13.6215043173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,13,1,4.723923964194954,25.244621523874088,8,0.361210017905648,94.36639190659037,1.238667151357842,3.790689207012146,3.060296870597357,0.7813363275456241,0.999999999999988,1.0000002916397064,0.9999999999999974,0.1216666666666666,0.065,1.871794871794872,0.2733333333333333,0.0349999999999999,7.80952380952381,0.375,0.05,7.5,2.8536131950148456e-05,4.076470675561361e-05,5.616326213680981e-05,0.0002256472186626,0.0001427590977127,0.0002037021725111,0.0002744759120057,0.0010766594974212,-0.9801870356568338,-0.9801750490242928,-0.980159955129219,-0.9799938244115524,-0.1969801407503222,-0.1969681344608636,-0.1969541914492047,-0.1967961546524515,0.5844022610583787,0.6256256256256253,3.806979871402284e-05,-2.077077077077077,0.5568561872909699,0.9600791010209228,0.9511614236386138,0.9903173459419372,0.1232582108929218,-0.1480747485667374,0.0003111518,74.0,0.0928866389,0.0399877721,2.476645827,-0.1706979003,0.0891361685,-0.0012788216,1.1635509448,6.1337745523,416.1546287472,5.335603911,14.6720507605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,14,1,4.926360110742687,26.316470128118578,7,0.6328464944049357,100.7630189868155,1.0269283484732972,3.599175315758925,3.504796922891172,0.7489766871450885,0.9999999999999836,1.0000001384744546,0.9999999999999976,0.11,0.0616666666666666,1.783783783783784,0.2666666666666667,0.0566666666666666,4.7058823529411775,0.385,0.03,12.833333333333334,2.1527290066109108e-05,2.929915602031952e-05,4.309924866575187e-05,0.0001561200286073,0.000144000741745,0.0001898966350052,0.0002757719278912,0.0010280548939107,-0.9011219914140484,-0.9011149878639552,-0.901102552029279,-0.9010007043264818,-0.1386075238107439,-0.1386011613784311,-0.1385892567024454,-0.1384849696059012,0.5965683571541684,0.5855855855855853,4.371602248248502e-05,-2.357357357357357,0.540133779264214,0.9750724168801096,0.9616424644566788,0.9962332262189112,0.1365301503042994,-0.1227096314931444,0.000185261,74.0,0.0861570721,0.037046805,1.0338213894,0.15774437,0.038894685,0.0031254034,0.4856987791,1.0687866653,440.0038089131,5.1892559773,14.0298111121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,15,1,5.923744922630676,40.15689286809929,5,0.8060491608117841,102.56820211014372,0.6443628600744047,4.484255038571972,6.959207794897078,0.9269686972799432,0.9999999999999928,1.0000001825537137,0.9999999999999988,0.0983333333333333,0.0683333333333333,1.4390243902439026,0.2516666666666666,0.0383333333333333,6.565217391304347,0.365,0.0349999999999999,10.428571428571429,2.445575223502146e-05,3.358093726372316e-05,5.219270844493256e-05,0.0001902317547802,0.0001811295953089,0.0002416747177647,0.0003742458072316,0.0013424741159647,-0.931865176445568,-0.931856672795448,-0.9318393287098496,-0.9317106917836672,-0.1279142872786078,-0.1279065412893928,-0.1278895804808655,-0.1277657078098241,0.6006512841999101,0.7457457457457454,6.9317172761554e-05,-2.357357357357357,0.5317725752508361,0.9595919015619486,0.9490467709178428,0.99268984915166,0.1255409389318907,-0.113773111545728,0.0002311474,74.0,0.0801650272,0.0343631816,1.4395204157,-0.0646537522,0.0531417227,-0.0046604811,0.6762999059,2.0722190273,434.181256271,5.4962665125,13.3304560022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,16,1,9.07230836225914,115.71141638719732,6,0.765284948112088,100.9113105713567,0.8113349911490789,6.012863865188623,7.41107425512699,0.886162146135794,0.999999999999991,1.000000298516193,0.9999999999999978,0.1316666666666666,0.08,1.6458333333333337,0.2916666666666666,0.0516666666666666,5.645161290322579,0.39,0.0466666666666666,8.357142857142858,5.905122648601628e-05,8.009139258864507e-05,0.0001145765704778,0.0004525641747854,0.0002941658912731,0.0003982985495428,0.000546783115832,0.0019451767425589,-0.8276297925808422,-0.8276123780841874,-0.8275838354380856,-0.8273040903079446,-0.1672457100860818,-0.1672282892210821,-0.1672034485070654,-0.1669695043535932,0.5808433286279515,0.5855855855855853,5.63463904539042e-05,-1.916916916916917,0.4565217391304347,0.9853154793495068,0.965615485820908,0.9965562661228607,0.1266657048984759,-0.1191047737799693,0.000390184,74.0,0.092872683,0.0399217935,1.1881638808,-0.044221633,0.0618109476,0.0028802229,0.5582102984,1.4117334076,406.7854480534,6.8313333834,17.5717581578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,17,1,4.7663531813969895,26.73961737311919,4,0.7378581301146663,99.0769937537005,1.7593740899035324,5.094268838268055,2.895500659866701,0.8959707329414399,0.9999999999999892,1.000000382559587,0.9999999999999972,0.1,0.0799999999999999,1.2500000000000002,0.2516666666666666,0.045,5.592592592592593,0.365,0.03,12.166666666666668,6.431742610614456e-05,8.7266153052273e-05,0.0001329757289579,0.0004734337794214,0.0003064770670965,0.0004021577850806,0.00061216331084,0.001956336446853,-1.1595360073752838,-1.1595093957884777,-1.1594563904801682,-1.1590615917192149,-0.2445980200014087,-0.2445746095124595,-0.2445232268290553,-0.2441943439463862,0.5911950576787955,0.8058058058058054,7.959777002314978e-05,-2.237237237237237,0.5033444816053512,0.9478986553203622,0.9350527318893136,0.9900477214030176,0.1345602108171658,-0.1460772592359722,0.0006425635,74.0,0.1037678256,0.0450519525,0.6328490387,-0.1823952499,0.0276287282,-0.0083321353,0.2973182878,0.4004979058,381.8215135799,5.2544140479,14.0253628033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,18,1,7.201699669210515,70.22158462336405,7,0.7789053488229771,101.52375203889972,1.7204066758556578,5.3206403247680285,3.092664309804405,0.8400492846894895,0.9999999999999942,1.0000004154423778,0.9999999999999988,0.1066666666666666,0.0833333333333333,1.2799999999999998,0.2616666666666666,0.0433333333333333,6.038461538461538,0.3866666666666666,0.0466666666666666,8.285714285714285,4.0606664803428864e-05,5.49149296962949e-05,7.64927092875129e-05,0.0002552839182626,0.0002868009127906,0.0003888113226969,0.0005335797126838,0.0016246622107967,-1.0067566612534835,-1.0067422557275314,-1.006720531272035,-1.0065405247219603,-0.141416215887056,-0.1414017858223502,-0.141381307351214,-0.141226966327964,0.5680854221662771,0.7857857857857854,0.0001025950389421,-2.097097097097097,0.5050167224080268,0.9431998293398955,0.9363610312700004,0.9887861704160692,0.1264257176906831,-0.1230239257331058,0.0004595188,74.0,0.083196821,0.0364061304,1.7331656438,0.1450994592,0.0508816872,0.0038062585,0.8142571297,3.0038631487,403.6799480342,4.9362574554,12.9972914792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,19,1,5.802986596617753,39.160363309803486,7,0.6757360606058863,100.79126418814164,0.1879680969832835,3.9389580375826703,20.9554605318634,0.8355378103462433,0.9999999999999852,1.0000003629795864,0.9999999999999972,0.105,0.0699999999999999,1.5000000000000002,0.26,0.0433333333333333,6.0,0.375,0.05,7.5,1.765615506363876e-05,3.21613188959586e-05,4.985132422198861e-05,0.0002084830714546,0.0001169286100626,0.0002177665844688,0.0003355266223271,0.0012500177501474,-0.8427689673807818,-0.8427567426629956,-0.842741833812241,-0.8426081415379404,-0.1226894111113666,-0.1226770379128881,-0.1226625883136193,-0.1225503768149458,0.5922930759358253,0.7057057057057055,2.5142033481427965e-05,-2.2972972972972974,0.5033444816053512,0.9618066946281364,0.9503664847759165,0.9937843395165104,0.1160747436370561,-0.1393723119736021,0.0002077005,74.0,0.0818914655,0.0355193334,0.5466641292,0.0793748804,0.0145987815,0.0007222257,0.2568278262,0.2988416702,436.8411690444,5.056629183,13.0621740167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,1,5.283925730079491,31.39882203436109,7,0.7941044847806604,458.2391920148421,1.0888497978801135,6.744891676367193,6.194510656565168,0.9191750170510689,0.9999999999999952,1.000000239919577,0.9999999999999988,0.105,0.0733333333333333,1.431818181818182,0.27,0.04,6.75,0.3816666666666666,0.05,7.633333333333333,3.3601983625298846e-05,4.752908206159988e-05,7.714857542744492e-05,0.0002841380316867,0.0002332867131667,0.0003156435505571,0.0005108254614696,0.0018912631659394,-1.3727510333317303,-1.3727319142505217,-1.372691252694088,-1.372407098155963,-0.2008735645157375,-0.2008570173440133,-0.2008178013092595,-0.2005404431630004,0.5655778978925573,0.9459459459459456,0.0001384016096573,-2.157157157157157,0.5100334448160535,0.9034530459338952,0.9001873795284718,0.9791489339262252,0.1288030739669023,-0.1037514024917014,0.0004567795,74.0,0.1032621706,0.0439660616,1.0528234339,0.0331309355,0.0412138556,0.0010838819,0.494626114,1.108437183,397.2927223537,6.3557880539,16.9907555656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,5.085161928881613,31.76073756148277,6,0.8430945459740884,447.1328630421485,0.7536085230371989,4.910540955848211,6.516036915370478,0.9457242733500728,0.9999999999999925,1.0000003619342008,0.9999999999999968,0.1016666666666666,0.0583333333333333,1.7428571428571429,0.2566666666666666,0.0316666666666666,8.105263157894738,0.3349999999999999,0.0433333333333333,7.730769230769231,4.435427658924596e-05,5.684125648368795e-05,9.979919519826108e-05,0.0004735481857737,0.0001722047001,0.0002167846951955,0.0003822303948814,0.0016418604139334,-1.394059741137191,-1.3940423327690965,-1.393982444179857,-1.393461392647941,-0.3534488624723326,-0.3534331030099236,-0.3533746163438899,-0.3529293248652344,0.5986562713026335,0.8858858858858855,6.036438506075864e-05,-1.6566566566566563,0.5050167224080268,0.911915986419096,0.9242630742533732,0.9834274766458768,0.1421758159871919,-0.1178444271985793,0.000583917,74.0,0.0995882572,0.0436917464,1.1383096575,0.2473285566,0.0482390477,0.0102291199,0.5347883266,1.2957488764,386.6702658834,4.6371976622,12.939570243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,1,4.44717726960734,23.38271012031036,7,0.8325835911519328,448.7659145414405,0.7569791092706857,5.180101743584517,6.843123779961782,0.9372677419843156,0.999999999999995,1.0000001660787197,0.9999999999999972,0.1083333333333333,0.0633333333333333,1.7105263157894737,0.2666666666666667,0.0533333333333333,5.000000000000001,0.4133333333333333,0.0566666666666666,7.2941176470588225,4.647818406785888e-05,6.392089821232541e-05,0.0001091269084311,0.0004936218926625,0.0002071143509093,0.0002948583816587,0.000478901846911,0.0020694866533067,-1.6020684481326342,-1.6020405024117872,-1.601968075922898,-1.6013520600088946,-0.3503817865932133,-0.3503510363141324,-0.3502865374773317,-0.3497291100799252,0.5371299593186717,0.9659659659659654,9.35591614387404e-05,-1.6966966966966963,0.4498327759197324,0.9231587713653512,0.9165841891471308,0.981931328300396,0.1396768975788135,-0.1088467430275558,0.0006670105,74.0,0.0900101974,0.0391243334,0.972354446,0.2328143099,0.037462599,0.0075415758,0.4568210448,0.9454731686,385.8256908401,6.2134135638,16.9708868853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
