fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,BFGS,DE,MLSL,Non-elitist,PSO,Same
4,3,1,1,1.654935462537577,2.5855088910237027,2,0.6146848019848328,558.0932503975764,9.31941773694706,80.12645111129602,8.59779584658307,0.5643523393168199,25.348755898814712,0.0,0.0,0.5150993641249821,0.6524827005324481,0.0,0.0,0.5188329251290031,0.6302684978560068,-5.583017310392277,-5.583017310392277,-2.7072086439104472,-1.94019509858812,-5.542841495201535,-5.542841495201535,-2.667032828719705,-2.0493631121669207,0.749555406175484,1.9869869869869872,14.330835332575395,0.7057057057057055,0.5714285714285714,0.946647761770196,0.8889548825258896,0.7855854565588822,0.2146284924610415,-0.4761085912744474,1.9018849366,1.0,2.1713168143,0.9692489248,1.7281883044,0.0358709628,1.8684666058,0.0387826349,0.8119187299,2.9866348154,-85.1144938003,7.0693930515,18.8372403835,23.8789517877,5.9698824106,11.9394787778,12.9344526507,4.9867473981,6.9647083644
4,3,2,1,1.6870095309941866,1.7697682097077214,1,-0.0591079570399775,970.2756322640024,20.97309548611975,96.91614096526514,4.62097457332445,0.7857435639438299,10.776197401513675,0.0,0.0,0.6069608416950195,0.6259739781664386,0.0,0.0,0.6519890189464524,0.6286413611706615,-6.445126603091345,-6.445126603091345,-2.5331871352480606,-2.41064506356791,-6.000008212047158,-6.000008212047158,-2.088068744203873,-2.228154882590686,0.7049371893136828,2.827827827827828,27.324472465510915,1.666666666666667,0.5714285714285714,0.9822259989082742,0.9057041798997972,0.5317393810778165,0.1673720338386797,-0.557499424725498,2.0493220107,1.0,2.210309967,0.983994183,2.3224118747,0.2670143428,2.5109237355,0.2886880912,1.0910904182,5.3935969157,-87.7342647414,6.819199057,18.4366073239,161.1800727828,155.2106237293,11.9394787778,18.9041817419,5.0119065669,44.6226681513
4,3,3,1,2.680126189553264,6.720234095360363,2,0.4306458510763691,646.5189329774814,2.8558928277999223,271.3629951755974,95.01861993352382,0.874473095198318,119.86465150791442,0.0,0.0,1.090157761069815,0.7609599414651769,0.0,0.0,1.1281040070451167,0.7670544748841499,-6.429184223992942,-6.429184223992942,0.5796408551405792,-1.5368325732344346,-6.212924548944727,-6.212924548944727,0.7959005301887938,-1.4472729715590855,0.7049371893136828,2.707707707707708,15.352750287804213,1.4664664664664666,0.4285714285714285,0.7330026581133552,0.8896038284283877,0.7432280612335171,0.1674520018091851,-0.3707871840557066,2.0475621347,1.0,2.2025869548,0.9805759522,2.3155743379,-0.62988754,2.5035311909,-0.6810159697,1.0878780806,5.3618845145,-88.7373949433,6.8832691924,18.0175584658,123.9594576248,10.0267388055,11.9394787778,11.9395258994,42.022210867,11.9394784176
4,3,4,1,2.800206684011024,7.2551884610790385,2,0.0077285092881677,918.2060409980376,0.3869492633060005,131.37648428666395,339.5186313684,0.8548133716820846,9.191647344398342,0.0,0.0,0.551257622727194,0.8393324461053566,0.0,0.0,0.5357888967597313,0.759468474111544,-5.898721471384751,-5.898721471384751,-2.647006295939337,-0.9477331499131996,-6.0690230706733175,-6.0690230706733175,-2.817307895227904,-1.4597913798412965,0.9391083726122168,2.987987987987988,15.352750287804213,1.2262262262262256,0.5714285714285714,0.9727343446092012,0.8580929143519823,0.756293926059604,0.2480901957823174,-0.3833556583245279,1.9689777563,1.0,2.1757339821,0.9703914712,2.0041082112,0.045776526,2.1667831322,0.04949224,0.9415484351,4.0164497223,-91.7970874663,7.6245020522,19.7304981382,207.9336733429,239.768002465,11.9394787778,29.8486384172,10.2225495261,5.9697494045
4,3,5,1,2.136745110116464,3.594850942482383,2,0.6169499716279911,1593.2384320654585,13.855982999594596,711.5775881473536,51.35525845897568,0.9657007198049689,7.804417218427045,0.0,0.0,0.8810624944424714,1.009081145971375,0.0,0.0,0.8992799548340735,1.0847213823950543,-5.47834434363879,-5.47834434363879,-0.6515806108175939,0.0497496446660408,-5.367364975584032,-5.367364975584032,-0.5406012427628353,0.4547305805502759,0.8310026385347145,3.1081081081081083,18.04561160805875,1.3263263263263256,0.5714285714285714,0.8809662731863978,0.8693951484274601,0.8173753894062152,0.1959403669842644,-0.3102203820841236,1.7854716904,1.0,2.1224382717,0.9478300978,1.2254952675,-0.2607564054,1.3249696096,-0.2819221924,0.5757489266,1.5018386507,-85.4762944207,7.7558086639,20.2249941509,122.68675622,77.6060231539,11.9394787778,9.9495914767,30.0657009743,10.9445395524
4,3,6,1,0.8113947316321225,-0.9170954251176724,2,0.3205858618397813,650.9954312209576,12.388642452666817,94.98991192987222,7.66749967099296,0.7892851760160232,11.868778555698611,0.0,0.0,0.3853363726465293,0.4831330965373987,0.0,0.0,0.4098933861295157,0.4841519067344303,-5.724269117382166,-5.724269117382166,-3.518500019637572,-2.9586852532879178,-5.38132395492624,-5.38132395492624,-3.1755548571816457,-2.775945701393035,0.8392254690026238,2.4074074074074074,17.232630891242025,1.9469469469469471,0.5,0.9159418165057694,0.950456945340016,0.919490177823118,0.1037713149439444,-0.5141773033809237,1.7987296715,1.0,2.1247817992,0.9492709189,1.2843739705,0.1843281819,1.3886275397,0.1992902344,0.6034106817,1.6496164961,-89.0644789467,8.094062037,21.7277391933,68.6514993479,41.7884435229,11.9394787778,7.9596674373,3.0140411305,14.9243505463
4,3,7,1,1.922753736541182,2.2893268997324405,2,0.3543071489628602,653.3689558808861,2.687256854075031,214.0721628610316,79.66196552309712,0.9062779920837136,15.406074771869994,0.0,0.0,0.775877271785597,0.6080916052401262,0.0,0.0,0.7767377789026274,0.6228307091410774,-6.3350835806143415,-6.3350835806143415,-1.4198362155535555,-2.4827724367482005,-6.328065273205883,-6.328065273205883,-1.4128179081450971,-2.386751891604037,0.7311197349251215,2.647647647647647,22.72331589552799,1.7267267267267268,0.3571428571428571,1.0762445531658555,0.9052253520903414,0.4359340002886154,0.1990586041517965,-0.2534145546875413,2.0522258035,1.0,2.1960505841,0.9774024888,2.3336809734,0.0910663317,2.5231075551,0.0984582521,1.0963847442,5.4460668854,-87.8552777642,6.8927253965,18.4826129566,26.8638239212,37.8082521202,11.4904082941,20.8940796561,9.0555451734,11.9394935718
4,3,8,1,2.486564843794809,5.506419890605548,2,0.4656491253802789,613.8675978327906,55.9806895154969,551.4640833730947,9.850969828094652,0.943511336193768,2.959131663085512,0.0,0.0,0.4152704137939813,0.7428301413621874,0.0,0.0,0.4345257679733313,0.7572794131597274,-5.860395214877628,-5.860395214877628,-3.426746468999128,-1.5071170089717931,-5.600700637914444,-5.600700637914444,-3.167051892035943,-1.3594053455512831,0.8600847796710673,2.967967967967968,26.69478494034324,1.7467467467467466,0.5714285714285714,1.0581533070789342,0.9672028725098148,0.9772108098578992,0.094899060853268,-0.3290861462022468,1.6775465499,1.0,2.0750966004,0.9262804378,0.7292689801,0.0589176835,0.7884642736,0.0637000748,0.3426172615,0.5318332454,-89.0186915627,8.8937864362,22.9075194316,179.0852773367,179.0853173846,11.9394787778,6.9647083659,22.473953503,5.9697496063
4,3,9,1,1.98663745607774,3.77785331331449,2,0.7022738371317879,523.1661750683228,28.22301386742585,274.98909668232466,9.743434842715672,0.7086825787841592,20.69616980196304,0.0,0.0,0.3623574658384587,0.619651886601819,0.0,0.0,0.3635619586567749,0.5887748991333152,-6.525857477627103,-6.525857477627103,-4.16116429961119,-2.4820975799208806,-6.504237095521676,-6.504237095521676,-4.139543917505762,-2.6747055556667343,0.8392254690026238,2.5675675675675675,70.28244264308353,1.866866866866867,0.7142857142857143,0.8931074550464568,0.9246482496623116,0.9207030460876292,0.1226049294329261,-0.4272376360110029,2.0547139069,1.0,2.2131132643,0.9861008054,2.3433241787,0.7471259254,2.5335335064,0.8077706801,1.1009152106,5.4911682066,-87.968926096,6.6851148038,17.337048645,77.6056690059,52.7322607344,11.9394787778,9.9495804959,21.965724558,39.5317806448
4,3,10,1,2.863288569249442,7.341561823013261,2,0.5328549737409479,691.4328224310239,6.882407450221319,275.83997824950546,40.078995648628045,0.7555047523192814,74.98276319244962,0.0,0.0,0.5852313176273786,0.6097696485971739,0.0,0.0,0.6006147644999545,0.5731341819674882,-5.86107063318765,-5.86107063318765,-2.430988543820108,-2.2871676527856013,-5.710951998030348,-5.710951998030348,-2.280869908662805,-2.437810196383632,0.8683076101389767,2.627627627627627,7.870661695791888,1.406406406406406,0.7142857142857143,1.0537211768507293,0.9395969897675472,0.8272394697534098,0.1493898939843513,-0.3059020862205362,2.1310176626,1.0,2.2649707234,1.0053144418,2.6335218447,0.0977911974,2.8472867279,0.10572898,1.237252738,6.9354373063,-89.6240807694,6.45435453,17.6929613814,19.8990800208,18.9041968306,11.9394787778,14.9243505463,8.0246347931,17.9092226797
4,3,11,1,1.5095181861008866,0.7526209311087446,2,0.7452624542777115,669.6443071690471,50.77773475911624,598.3932432490167,11.784559632045928,0.9718154248431682,20.711604971421323,0.0,0.0,0.3503156828475107,0.6233252534766539,0.0,0.0,0.3531455537002964,0.6432726688723418,-4.957221412250628,-4.957221412250628,-3.220629008191748,-1.8672601189196087,-4.917497575327458,-4.917497575327458,-3.1809051712685776,-1.7542057858732942,0.8310026385347143,2.987987987987988,47.5107653287746,2.0070070070070067,0.3571428571428571,0.9655705084865862,0.9244184625593596,0.9169341443193114,0.1317127364535611,-0.5159155524293827,1.6246531569,1.0,2.1022427056,0.9397976497,0.4742887563,-0.2001967342,0.5127871195,-0.2164468487,0.2228252116,0.2249498243,-81.0332228377,7.6905270516,19.8995908145,74.6206747731,74.6211246299,11.9394787778,14.9243566223,2.9881474089,21.8889930973
4,3,12,1,2.0500593648793086,3.2543156356879948,2,0.2572915029913262,549.0230835581972,38.93228126427852,143.70806516342532,3.691231556350682,0.6876389790470732,11.010776349185434,0.0,0.0,0.6186343395500842,0.8403149021245785,0.0,0.0,0.6125599736009945,0.7616048467348202,-5.766046050907588,-5.766046050907588,-2.198971960389001,-0.920751627993366,-5.823224246189623,-5.823224246189623,-2.256150155671037,-1.3882284366678863,0.8891669208074203,2.827827827827828,25.49214654451421,1.7667667667667668,0.6428571428571429,1.0897246235058156,0.9142776112733664,0.8736999951784166,0.1713749130246849,-0.4390109920130208,1.8167049483,1.0,2.1175352962,0.9455655939,1.3635128532,-0.1404553341,1.4741901831,-0.1518561957,0.6405908553,1.859167301,-83.8589591075,7.4265556566,19.6113281073,94.5197497561,105.4641259195,11.9394787778,7.9596675968,6.1329805984,10.9445193557
4,3,13,1,2.2267886921455533,4.546303772278435,2,0.4181747881410369,1134.2096600589002,110.69736652605042,657.4953452436974,5.93957531129676,0.8143394660522237,6.358299934433829,0.0,0.0,0.4223501300626552,0.5610150279524886,0.0,0.0,0.4261161418411621,0.5485971814446694,-5.682051854100733,-5.682051854100733,-3.2822365144985373,-2.4943353743449204,-5.631833915591829,-5.631833915591829,-3.232018575989634,-2.5422257031336555,0.9391083726122168,3.0080080080080087,22.72331589552799,1.4464464464464466,0.7142857142857143,1.0457366680848772,0.9325339302533322,0.9108923810995057,0.1405995586662856,-0.3612935978690748,1.8851105598,1.0,2.1574803285,0.9633741571,1.6576823646,0.2920604768,1.7922376477,0.3157672381,0.7787943922,2.747910822,-88.2270587346,7.5292544306,20.014820893,62.6820004005,46.7628834359,11.9394787778,9.949580497,14.9332819225,13.9294130726
4,3,14,1,1.6568362108260746,1.7639523748319386,2,0.4388977797048448,1107.6297974762992,8.159567030440236,278.103395111484,34.083106870007455,0.8422768056511785,14.686053846870518,0.0,0.0,0.96085347808217,0.759270054287172,0.0,0.0,0.9768291985822466,0.8517927930886654,-6.0955000116814295,-6.0955000116814295,-0.2386176248074196,-1.467369386904613,-5.995810112325256,-5.995810112325256,-0.1389277254512464,-0.8886222699184616,0.6496725025658912,3.0080080080080087,17.629753752872038,1.406406406406406,0.4285714285714285,0.7566181774918204,0.8032269908200139,0.5077983923589079,0.2645246991226942,-0.403497907696224,1.7988685279,1.0,2.1460696813,0.9591841789,1.2849883329,-0.2595390047,1.3892917703,-0.2806059745,0.6036993148,1.6511950157,-89.0222722361,7.9415031638,21.479188548,93.524790699,102.479300567,11.9394787778,22.8839927492,27.9277930361,42.7829456143
4,3,15,1,1.298641576226718,-0.0068846994373275,2,0.3684740940769291,812.3371776646129,2.7542800512681254,431.24804786132063,156.5737832878561,0.9467532802067716,14.505715314573845,0.0,0.0,1.127638204645821,0.7255835535998387,0.0,0.0,1.1364224986830296,0.6902095699773446,-5.308146229539659,-5.308146229539659,0.6775222547359281,-1.4566426252826885,-5.267115435687187,-5.267115435687187,0.7185530485884,-1.6317019558004997,0.8392254690026238,2.707707707707708,25.49214654451421,1.8868868868868869,0.6428571428571429,0.8287835841335256,0.8643919743658358,0.7608420126921916,0.2152660879288493,-0.360426280293838,1.7659498125,1.0,2.1209476688,0.9477677252,1.1379978959,-0.3411849838,1.2303700127,-0.3688792171,0.5346418582,1.2950392111,-81.5249141142,7.2061514439,18.6324832744,212.9126402955,212.912743235,11.9394787778,4.9748063827,9.9506977804,21.264157685
4,3,16,1,1.431337163851337,0.2170680278461394,2,0.5554314172293834,842.3368352507384,93.73563243369368,247.776066956028,2.643349818237998,0.9180151908684504,6.882119066599008,0.0,0.0,0.6260526699048308,0.6354837896512735,0.0,0.0,0.6721356023831861,0.6846584513029894,-5.689449132173798,-5.689449132173798,-2.127554312688669,-2.0738964366318435,-5.299369363645885,-5.299369363645885,-1.7374745441607566,-1.671111342249585,0.7892840171978275,2.7677677677677672,18.461469463245457,1.7467467467467466,0.4285714285714285,1.0422955294627505,0.9357139699415984,0.932684167532356,0.1220201772164205,-0.4635119595463093,1.7617566122,1.0,2.0886034841,0.9318969274,1.1190777432,0.1725455518,1.2099140974,0.1865511997,0.5257529967,1.2523349953,-89.9898261205,8.6373913769,22.444537162,94.5195450128,58.7017104199,11.9394787778,8.9546214811,6.9658797667,24.8738652696
4,3,17,1,2.994159871616728,8.103328148747815,2,0.5289598149890491,363.4610631513496,51.46119709851442,479.3280059499917,9.31435786525512,0.9935867316839968,20.843781378002657,0.0,0.0,0.4184292024030847,0.5672772057224921,0.0,0.0,0.4222110940850268,0.5843630875166751,-5.893818173749072,-5.893818173749072,-3.4276725361984424,-2.5503894691082567,-5.841025193558711,-5.841025193558711,-3.374879556008082,-2.427745677188058,0.7340193304500358,2.947947947947948,26.09346574242872,1.1461461461461455,0.4285714285714285,0.7160440005112235,0.9110164003765976,0.7485584186298224,0.1293708464307349,-0.3214942020183052,1.7295882652,1.0,2.1153014751,0.9451481322,0.9724150878,0.1292552307,1.0513467276,0.1397469718,0.4568495349,0.945591103,-87.570999128,8.1706470566,21.7218852604,39.798149966,23.878914434,11.9394787778,20.8940340537,10.9456986189,4.9747905539
4,3,18,1,1.3117434220193496,0.4205363175241903,1,0.2797118187052791,421.5488794602701,24.6193130204651,362.27122311683337,14.714920063597674,0.7562137918833436,3.0054654106697534,0.0,0.0,0.7742076783836431,0.6812814987315826,0.0,0.0,0.7985848206984251,0.7170911761775027,-5.94433360344004,-5.94433360344004,-1.342184884782851,-1.8945690971279,-5.76288028444148,-5.76288028444148,-1.1607315657842916,-1.6303696831011978,0.6758550481773299,2.607607607607607,37.73044489925967,2.227227227227228,0.5,1.0463202483685743,0.9000531139203017,0.7360304944160032,0.1838455621228907,-0.45530474765042,1.8010086225,1.0,2.1465911552,0.9587393363,1.2944510664,0.2412627713,1.3995226008,0.2608462459,0.6081449939,1.6756035633,-89.3958754637,8.0058169792,22.1356956772,46.7628787075,30.8439273031,11.9394787778,6.9647083742,11.9458340267,17.9092226797
4,3,19,1,2.6368321267000514,6.481719170499046,2,0.4339985369639543,730.3585866529066,24.926176370271108,230.3545063035429,9.241469805945911,0.9645899485856374,159.52778607893387,0.0,0.0,0.7036136448456298,0.6497322199091291,0.0,0.0,0.7165494500754108,0.6871417906450921,-5.234869175167599,-5.234869175167599,-1.551543794537889,-1.833606005052084,-5.140364534844136,-5.140364534844136,-1.4570391542144256,-1.6082052438028107,0.8891669208074203,2.647647647647647,29.963450650496743,1.6066066066066067,0.7142857142857143,1.050648519092466,0.931294382078916,0.915529267092684,0.1317498216240456,-0.366662494634805,1.9866263272,1.0,2.173002162,0.9685037515,2.0751266088,-0.2537050136,2.2435661447,-0.274298434,0.9749135302,4.3061504425,-82.7708627786,6.4100995959,16.0757324407,82.5808925111,81.5857607842,11.9394787778,9.9495814365,43.8519884849,6.964708429
4,4,0,1,1.4370468291428924,0.4145356215476155,2,0.4024033918922181,-40.74651713923026,76.29612959013167,251.02855412557776,3.290187267350537,0.8749622040513017,51.6813174653327,0.0,0.0,0.4512178336161171,0.5406782388571716,0.0,0.0,0.4453010721740537,0.5432612806632989,-5.7777104234801335,-5.7777104234801335,-3.170704442936169,-2.653828127086172,-5.854479459966292,-5.854479459966292,-3.2474734794223274,-2.673967450928026,0.810143327866271,2.927927927927928,17.629753752872038,1.3863863863863857,0.5714285714285714,1.033640673748148,0.913636542748586,0.9077901955985485,0.1770614432727636,-0.4610996693451185,1.9817668237,1.0,2.1576685948,0.962472086,2.0556349551,0.4096776599,2.2224923393,0.4429314934,0.9657561723,4.2256350685,-87.2257897591,7.1824938459,19.0678308895,69.6466429515,69.6466906502,6.964708427,9.9495805209,42.4744593078,33.8283443727
4,4,1,1,3.1024270823924702,8.572383135165513,2,0.0255001306238188,56.61418629543027,15.175321840267031,238.2490601034588,15.699769837584306,0.5547417786122768,15.166593518801225,0.0,0.0,0.5272250571847387,0.6390260682138975,0.0,0.0,0.5287719062555942,0.6015636961620469,-5.625953871546729,-5.625953871546729,-2.6598100199018027,-2.0308226890594683,-5.609495921689856,-5.609495921689856,-2.6433520700449296,-2.2350268214321787,0.8891669208074203,2.867867867867868,16.835508029612008,1.6066066066066067,0.7142857142857143,1.13496849325119,0.9166545334495796,0.7810223603602207,0.2007869755841717,-0.2846324331865038,1.9179795598,1.0,2.1828328444,0.9744286745,1.7952549655,0.3442641522,1.9409771166,0.3722083238,0.843427263,3.2229403911,-87.7561251363,7.3144786412,19.6116462961,66.6611952644,46.762553353,6.9647084267,6.9647083621,10.9590708579,24.2703046227
4,4,2,1,0.3218409577833446,-0.7428040015964821,1,-0.0400755109879973,361.1181019776458,7.933507831316618,53.991926301964746,6.805555304154081,0.5968586373225173,12771.720051404232,0.0,0.0,0.7602382332980102,0.7093228613961021,0.0,0.0,0.8084691570361824,0.7397254251566661,-6.176976286366955,-6.176976286366955,-1.481002747295637,-1.7955057921452775,-5.808475806654864,-5.808475806654864,-1.1125022675835463,-1.5117985710648858,0.8756208553965157,1.8068068068068068,18.896946169397943,1.0860860860860857,0.7142857142857143,0.998043843338999,0.8885176759992643,0.7674955300499308,0.1713594467618177,-0.7613744342085751,1.9262573584,1.0,2.165583167,0.9656982423,1.8295299007,0.2952794528,1.9780341732,0.3192475007,0.8595299422,3.3471796575,-87.3910262192,7.3641048603,19.632544484,116.4084722992,168.1453306528,6.9647084269,3.9798388541,6.2219525776,7.9596674192
4,4,3,1,1.914883834873494,2.502497238642615,2,0.2985586497337704,523.2797977223955,19.718150302214784,143.70377069601113,7.287893057589181,0.774255851942183,6.87746054422354,0.0,0.0,0.6903894895542454,0.9869583175631086,0.0,0.0,0.7220962044943694,1.0864631980505932,-6.537588944115649,-6.537588944115649,-2.024106250072168,-0.0852611589120888,-6.250528206562088,-6.250528206562088,-1.7370455125186064,0.5404406582447976,0.7311197349251215,2.907907907907908,18.04561160805875,1.3463463463463456,0.6428571428571429,0.7608508119779352,0.8242204364864126,0.3831855075608315,0.2470050948352737,-0.359057456873146,2.0625054801,1.0,2.2102821383,0.9847855788,2.3734468111,-0.0175453915,2.5661012148,-0.0189695637,1.1150670998,5.633249765,-90.0447113617,6.9536090926,18.3684280689,109.4441392322,83.5754842456,6.9647084268,9.9495844506,4.2492503819,20.8940340403
4,4,4,1,2.547603114515512,6.070425677269087,2,0.2499568705203108,755.2258862562429,36.5556550347111,151.00397956217148,4.130796710352666,0.5522522044996372,6.9501355896137165,0.0,0.0,0.3234462810741061,0.4936118236697815,0.0,0.0,0.327334753842071,0.506415273783914,-5.706034863016409,-5.706034863016409,-3.860439106894555,-2.8894685883595272,-5.638251772716739,-5.638251772716739,-3.7926560165948846,-2.782954957573753,0.8547615447280721,2.727727727727727,39.5104472873804,1.4864864864864866,0.6428571428571429,0.9368418946046152,0.8933804469904024,0.7479617135696827,0.1998170885546593,-0.3956980296420557,1.8881026339,1.0,2.1581209719,0.9627245173,1.670304486,0.5430347248,1.8058843158,0.5871132483,0.7847243807,2.789917076,-88.7474417611,7.6575469865,20.800206854,65.6666272144,84.5703910418,6.9647084271,4.9747971724,8.9939315006,10.9445193565
4,4,5,1,2.1626698234754804,4.004268391215029,2,0.2398224652882821,767.5405529422914,30.748956686279683,223.3422066797013,7.263407632277733,0.8276485452971448,2.698023749166919,0.0,0.0,0.768514816600052,0.6336575412668657,0.0,0.0,0.7632125084361149,0.6788769296154542,-5.540828439505009,-5.540828439505009,-1.2826196875064646,-2.0298407139467405,-5.579322541141213,-5.579322541141213,-1.321113789142669,-1.791649185076973,0.8891669208074202,2.547547547547547,9.464361617854424,1.2062062062062056,0.7142857142857143,1.040295395320716,0.9099650903697324,0.7681290961293548,0.2107941887704391,-0.4374037200987635,1.8122027531,1.0,2.1293000507,0.9508765428,1.3437650002,-0.2808163607,1.4528393824,-0.3036104289,0.6313131327,1.8057043756,-85.5880452915,7.6391486585,19.8738888628,42.7829456142,63.6763641588,6.9647084269,17.9092331249,2.2228158117,8.9546227053
4,4,6,1,1.4287828159423728,1.883748100902566,2,0.7994654557716687,361.41390195876113,10.553878527718007,73.46595670461849,6.961038684657243,0.8868138088735884,5.841245185511445,0.0,0.0,0.568559308294499,0.6113644843105426,0.0,0.0,0.5737530623600947,0.6168773992818409,-5.964844363394176,-5.964844363394176,-2.5734765780584423,-2.318150365175049,-5.910849122766456,-5.910849122766456,-2.5194813374307223,-2.2645798883669337,0.7548786411184791,2.027027027027027,25.49214654451421,1.4664664664664666,0.5714285714285714,1.0194808679927938,0.9390607857494616,0.9117045769904444,0.104537791304122,-0.4603998573080514,1.7608209586,1.0,2.1069843464,0.94145249,1.1148498327,0.2049667242,1.2053430044,0.2216040222,0.5237666856,1.2428901495,-92.8033096947,8.7684562194,23.3077116861,14.9243505462,13.9296112242,6.964708427,10.9445395776,6.968799376,14.9243508381
4,4,7,1,0.3186506232725566,-0.9698767191563772,1,0.1618720762606658,336.0329375920279,5.677192663006253,58.44223360368831,10.294213544047896,0.8165425451079402,10.331035458355876,0.0,0.0,0.8970526613138101,0.7304029933137275,0.0,0.0,0.8879836747432359,0.7614625285943839,-6.396838420029164,-6.396838420029164,-0.6585374913475741,-1.724568490295607,-6.462169397811106,-6.462169397811106,-0.7238684691295161,-1.5414695479486138,0.8600847796710673,2.167167167167167,32.85729947825972,1.5265265265265269,0.5714285714285714,0.8520060480081302,0.9075383877968384,0.7076351130814047,0.1623899733374686,-0.6504601836538034,2.0643956981,1.0,2.1923609363,0.9745342313,2.3807373415,0.4624494382,2.5739835229,0.4999867954,1.1184922579,5.6679102894,-90.1469657543,7.251322576,19.2212278943,22.8839927306,8.3947856016,6.9647084316,3.9798362403,3.0144440869,1.9899181142
4,4,8,1,2.7820294430008543,7.142686917142866,2,0.3695835201007399,214.90977232824616,19.714595548548804,215.7736468598984,10.944868046039195,0.8807781247823968,12.331080010173997,0.0,0.0,0.8048785452206083,0.7018755808267976,0.0,0.0,0.8354489324835095,0.7657806441521533,-5.871295516662309,-5.871295516662309,-1.14561572265087,-1.7503765656991783,-5.6564556016171785,-5.6564556016171785,-0.9307758076057392,-1.3248513873927197,0.9100262314758638,2.4874874874874875,16.835508029612008,1.626626626626627,0.5,1.0594629459386804,0.9053726249218792,0.8274831118818646,0.1770280877897886,-0.3629453560677479,1.6682217048,1.0,2.0537599836,0.9163197915,0.6849062612,0.0810416058,0.7405006006,0.0876198119,0.3217752489,0.4690965867,-90.0615587728,9.2420249535,23.7870538711,25.8688242878,42.7830921549,6.9647084273,10.9445395787,10.2696977859,2.9848771713
4,4,9,1,2.992560818180034,8.113569979801353,2,0.6281056325850558,427.9077521067708,11.379688967277772,566.6953838600455,49.79884647898327,0.6594719104082796,67.80143222907353,0.0,0.0,0.3117770941059461,0.6033886183127068,0.0,0.0,0.314436067943424,0.6541770619830777,-6.465025827715883,-6.465025827715883,-4.449378861830736,-2.5641028261744325,-6.410355462935694,-6.410355462935694,-4.394708497050547,-2.21684795992525,0.8891669208074203,2.5275275275275275,18.896946169397943,1.6866866866866868,0.7857142857142857,0.9666990562364924,0.9191602693206016,0.8735630233514011,0.1604858155314407,-0.3146659101421737,2.0029395608,1.0,2.1639605601,0.9646190091,2.1402126854,0.9185399895,2.3139353055,0.9930985485,1.0054915665,4.5805103389,-90.7792848659,7.5077433067,18.9373124398,20.8940340401,27.8588560541,6.9647084267,5.969749408,8.2013112462,10.9445395529
4,4,10,1,0.7623084239228974,0.0126711431670645,1,0.5791774369300827,346.3335494534868,4.091539637574254,35.51902987061025,8.68109147579183,0.7473158020592476,15.357142793748476,0.0,0.0,0.5557059954899028,0.5347301205522609,0.0,0.0,0.5625567930254167,0.5194761837053714,-5.918365535445944,-5.918365535445944,-2.629494323897824,-2.7536372192045886,-5.84629188079065,-5.84629188079065,-2.55742066924253,-2.809282485729825,0.8392254690026238,1.6866866866866868,9.682466119303117,1.0660660660660657,0.5714285714285714,0.917383412522094,0.8921317369126557,0.760461181180873,0.1811555101563797,-0.4673498308459163,2.1310176626,1.0,2.2672540801,1.0063817251,2.6335218447,0.0977911974,2.8472867279,0.10572898,1.237252738,6.9354373063,-89.6516842096,6.4491645413,17.6765161247,54.7367616428,41.7889782533,6.4722522519,9.9495805053,38.8096831698,24.8738652308
4,4,11,1,2.6912453536423784,6.75306720824493,2,0.4020583744007587,152.80338395061784,14.40901886754692,316.97948082395584,21.998685943696064,0.9546927977320856,11.47215066617446,0.0,0.0,0.3374527770680747,0.630591291243261,0.0,0.0,0.3526113438279818,0.6895819318680214,-5.542449053541836,-5.542449053541836,-3.672134228665821,-2.0474289482189,-5.304182232402685,-5.304182232402685,-3.433867407526669,-1.646514001602407,0.7892840171978274,2.3673673673673674,3.278165422830289,0.9259259259259256,0.5714285714285714,0.9932260836154676,0.9090343749052184,0.8880022649758625,0.160519498736844,-0.3524369498093493,1.8028443134,1.0,2.1297408276,0.9509992547,1.3025588807,0.3558985911,1.4082885323,0.3847871386,0.6119541195,1.6966596378,-85.2567465268,7.5502375553,19.8830379032,46.7627160317,45.7675832822,6.9647084272,18.904181738,3.2173976398,26.032301345
