fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,1,5.4092394687160725,34.8308797717547,6,0.5343352910233141,94.9665293145603,0.1800123454684521,5.642974211342119,31.347706717876584,0.7628437962516578,0.9999999999999905,1.000001093262811,0.9999999999999984,0.1072946859903381,0.0733333333333333,1.4631093544137022,0.2695169082125604,0.0710144927536231,3.795238095238096,0.3303381642512077,0.0351207729468599,9.405777166437414,0.0009992507505447,0.0012684921325973,0.001733137853382,0.0057708184025338,0.0035457854350259,0.0043051722291486,0.0057588419468404,0.01782633376515,-1.041205664994009,-1.0409250489359585,-1.0404407732664358,-1.036232512297291,-0.3056019505462724,-0.3053690546619348,-0.3049232295606073,-0.3012222576705074,0.629839271061493,0.6056056056056053,0.0121082975023203,-1.4964964964964964,0.5198237885462555,0.982910828767992,0.9703232622934012,0.9974561761134672,0.1263484245730724,-0.1523793303093649,0.0042991045,56.0,0.2356106874,0.1010239792,1.0659800711,0.119002914,0.1131887337,0.009285974,0.5008072229,1.1363135119,273.1213252847,5.6667192039,14.4860488166,0.0,3.175e-07,0.0,0.0,3.175e-07,0.0
1,1,11,1,6.569298539163759,54.424286767667695,5,0.6687546639076467,97.7968361730867,1.0923058700533923,5.253941431646695,4.809954405344246,0.8339173727902505,0.9999999999999936,1.0000004002226774,0.9999999999999984,0.1007729468599033,0.0733333333333333,1.3741765480895916,0.2608212560386473,0.0577294685990338,4.517991631799164,0.3151207729468599,0.0371014492753623,8.493489583333334,0.0003822537905978,0.0005491483379267,0.0008188849442236,0.0025176795879502,0.0011994013751565,0.0016674736920158,0.0024861281689523,0.0073916132727887,-1.0822587832363904,-1.0820780910764063,-1.0817860546330438,-1.079946816153075,-0.3482535071710144,-0.3480903035984691,-0.347804861946605,-0.346094458094086,0.6144254529931137,0.7657657657657654,0.0009593608287093,-1.5565565565565564,0.5176211453744494,0.9893514145774333,0.9678051793769704,0.9980346468557626,0.1273371038730074,-0.1624298476974378,0.0023706208,56.0,0.1908209716,0.0827841652,0.6557582323,-0.1886692859,0.0524080379,-0.0127613403,0.3080812373,0.4300188593,304.7635529257,6.0868524434,15.1406056372,0.0,4.07e-08,0.0,0.0,4.07e-08,0.0
1,1,12,1,6.880235210734228,54.778521024868574,8,0.8184122338172702,103.37139166130802,1.457538384023068,4.988865764078952,3.422802321204596,0.9254807725980564,0.9999999999999926,1.0000002267981962,0.9999999999999984,0.1051207729468599,0.0822222222222222,1.2784958871915395,0.2608212560386473,0.0577777777777777,4.514214046822742,0.3565217391304348,0.0327053140096618,10.901033973412115,0.000602686336399,0.0007319471606493,0.0010704574032119,0.0030753497191918,0.0020282464296034,0.0024302021496,0.0034389910944144,0.0096813339746925,-1.0897509666281195,-1.0896100195730816,-1.0892409052488756,-1.087054754346273,-0.3294280570408406,-0.3292953724319014,-0.3289623736462488,-0.3269017913912144,0.6092859206561367,0.7457457457457454,0.006064329395408,-1.4764764764764762,0.5176211453744494,0.9868199442809988,0.968265501302536,0.9966381026838728,0.119201272108409,-0.1357781910169654,0.0027550386,56.0,0.2007447627,0.0859982955,1.8407947677,-0.4668573683,0.2043592325,-0.0563772,0.8648222801,3.3885253767,296.5654712237,6.9816567793,18.9393273198,0.0,1.956e-07,0.0,0.0,1.956e-07,0.0
1,1,13,1,4.050374296385087,18.30607062574078,4,0.3552234769450945,94.57064479849195,1.1080819691823056,3.766571798927207,3.3991815620884966,0.774314124472785,0.9999999999999876,1.0000002918237274,0.9999999999999972,0.1138164251207729,0.0866666666666666,1.313266443701226,0.2782125603864734,0.0377777777777777,7.364450127877237,0.3411111111111111,0.0369565217391304,9.230065359477123,0.0003218063846966,0.0004692547971617,0.0007421290568834,0.0022690964664037,0.0008534640490827,0.0012126212853539,0.0020000365817826,0.0055574644832715,-1.257319416365284,-1.2571339669345685,-1.256790766385466,-1.2548702625829335,-0.4623802701792168,-0.4622140611058041,-0.4618496648091594,-0.4602033752860035,0.6107081288765988,0.7257257257257255,0.0013872097805416,-1.4564564564564562,0.539647577092511,0.9606290181412132,0.951160041942952,0.9897264062836733,0.1139961827191386,-0.176801276529889,0.0021052954,56.0,0.1962359563,0.0856978984,0.8044275878,0.1462044495,0.079165597,0.0168877343,0.3779274653,0.647103744,307.9370409113,4.881769614,13.0118564772,0.0,6.72e-08,0.0,0.0,6.72e-08,0.0
1,1,14,1,4.226234868051059,19.042427405590587,7,0.6288619216791829,100.82767813866208,1.0736592268750575,3.565838147300524,3.3212010459585826,0.7438775099210311,0.999999999999983,1.0000001383911357,0.9999999999999974,0.1007729468599033,0.1044444444444444,0.9648473635522664,0.2629951690821256,0.0510628019323671,5.15042573320719,0.341207729468599,0.0369565217391304,9.232679738562092,0.000171541004801,0.0002409192887906,0.0003542091671838,0.0009205705123335,0.0005731961067614,0.0007469167108876,0.0011261631427825,0.0026020699264088,-1.159078560318371,-1.1589981316400308,-1.1588667972416495,-1.158210227320429,-0.3614225757908973,-0.3613597532330405,-0.3612226063987341,-0.3606888744342845,0.6154090977843121,0.7457457457457454,0.0003173229634734,-1.6166166166166165,0.5022026431718062,0.9758786956415096,0.9616441400049988,0.9960146754283836,0.1224347731627657,-0.1488906161154519,0.0012552374,56.0,0.1806414941,0.0784581366,1.6865492625,-0.2435642583,0.1098727783,-0.0084394586,0.7923563258,2.8444484147,332.2219050575,5.7219931081,13.7936136141,0.0,1.97e-08,0.0,0.0,1.97e-08,0.0
1,1,15,1,5.113544515786014,29.664410468494,4,0.8018816995987468,102.58936169694258,0.6294690970409551,4.486260131435202,7.12705381808968,0.9250543246169998,0.9999999999999926,1.000000182747912,0.9999999999999986,0.1007729468599033,0.0911111111111111,1.1060445387062567,0.2521256038647343,0.0577777777777777,4.36371237458194,0.3239130434782608,0.0240096618357487,13.490945674044264,0.0002927123199683,0.0004052965039968,0.0006620162164107,0.0018959211653247,0.000909264699176,0.0013322615014394,0.0021788804099359,0.0060045296139708,-1.1965771351154932,-1.19644238001063,-1.1961351051294786,-1.1946582103754124,-0.3530279985493285,-0.3528785329310222,-0.3525793807436981,-0.3512275903267389,0.6481225085059156,0.7857857857857854,0.0017467962151272,-1.6766766766766763,0.5088105726872246,0.960189921362692,0.9490459292198724,0.9922814539100115,0.1197799735240334,-0.1338301743282018,0.0022287964,56.0,0.1802127812,0.0777853539,1.188873031,-0.0856445053,0.0813999748,-0.009139887,0.5585434637,1.4134190839,310.3611007716,4.7780834618,12.6298794706,0.0,1.52e-08,0.0,0.0,1.52e-08,0.0
1,1,16,1,7.916489688217581,88.1698299106765,5,0.763002788435645,100.95021277500769,0.8138880884748344,6.012508137864277,7.387389277475812,0.885427348022065,0.9999999999999908,1.0000002984495853,0.9999999999999978,0.131207729468599,0.1,1.31207729468599,0.2716908212560386,0.0533333333333333,5.094202898550725,0.3413043478260869,0.043671497584541,7.815265486725664,0.0007686153116624,0.0009031342263861,0.0011747739023349,0.0029319576640859,0.0019676185436738,0.002418354978197,0.0030829485015967,0.0073363201987236,-1.0620366263809762,-1.061893652474665,-1.0616049392802471,-1.059737310277738,-0.394331002930826,-0.3941529131678229,-0.3938903266671312,-0.3922097836724058,0.6160515531636093,0.7457457457457454,0.0011016459496336,-1.316316316316316,0.4801762114537445,0.986378635936746,0.9656115569714928,0.9963839869048432,0.1278830293357477,-0.136511396776614,0.0036075261,56.0,0.2050968072,0.0889180441,1.8439312885,0.0118915476,0.1304705641,0.0072485491,0.8662958464,3.4000825966,285.0033135637,5.3174016122,14.3198650464,0.0,1.781e-07,0.0,0.0,1.781e-07,0.0
1,1,17,1,4.089922752599148,19.50329728127168,4,0.7299135870697671,99.09610145021708,1.761281350127343,5.068878084667802,2.8779491046682097,0.8922273070587804,0.999999999999989,1.0000003823468882,0.999999999999997,0.1007729468599033,0.1177777777777777,0.8556193601312551,0.249951690821256,0.1066666666666666,2.3432971014492754,0.3260386473429951,0.0457004830917874,7.134249471458774,0.0007773464522562,0.0010716650583811,0.0014740123630477,0.0032692458816259,0.0017629433848856,0.0027001995256222,0.0036573253165341,0.0080613632146238,-1.4829339091358176,-1.4824971145539867,-1.481899995924599,-1.4792357121935762,-0.5898579175932572,-0.589304093276916,-0.5887385279914351,-0.5861361835820044,0.632573295031411,0.8058058058058054,0.0041939439556671,-1.5165165165165162,0.4911894273127753,0.9487821233243644,0.935040199082854,0.9893777571220964,0.1364114964031667,-0.1651701138708968,0.0053333382,56.0,0.2250691352,0.0976312434,1.0794119859,0.1620253254,0.0928977012,-0.0033337421,0.5071176598,1.1651302352,265.5223023681,5.3917027696,14.2327570716,0.0,5.897e-07,0.0,0.0,5.897e-07,0.0
1,1,18,1,6.253623929617672,53.0039522859645,4,0.7754464873026855,101.61192185538286,1.7056104559095595,5.301659598733938,3.108364855741164,0.8372012814629712,0.999999999999994,1.000000415114432,0.9999999999999986,0.1007729468599033,0.1066666666666666,0.9447463768115943,0.2542995169082125,0.0444444444444444,5.721739130434783,0.3739130434782608,0.0372463768115942,10.038910505836574,0.0003378903386133,0.0005120221740261,0.0007643668397988,0.0018128139769027,0.001265100603782,0.0018528239277052,0.0028400805672628,0.0064899268230374,-1.2957610332501794,-1.29553532373814,-1.2952082348331022,-1.2938492386957552,-0.3439234794422858,-0.3437210915507289,-0.34338112071484,-0.3421242628394677,0.6233582291567259,0.8258258258258254,0.0007275483529196,-1.6166166166166165,0.4889867841409692,0.9435608529483478,0.936358309553762,0.9881988832503432,0.1260843092367047,-0.1451476154432171,0.0028439398,56.0,0.1858010863,0.0811735791,0.7607258062,-0.2264954153,0.0750207812,-0.0263588362,0.3573959671,0.5787037522,298.2321442748,4.76171239,12.7077495234,0.0,6.37e-08,0.0,0.0,6.37e-08,0.0
1,1,19,1,5.008287063532727,28.939738792665143,6,0.6697443019779719,100.76425600096007,0.1602102739207355,3.911040494919716,24.41192065406938,0.831694482024859,0.9999999999999848,1.0000003632340333,0.9999999999999968,0.1051207729468599,0.0844444444444444,1.2448512585812357,0.2651690821256038,0.0577777777777777,4.589464882943144,0.341304347826087,0.0435748792270531,7.832594235033261,0.0003783920071443,0.0004767994184458,0.0006689314682937,0.0019598858104985,0.0013202469828731,0.0016897203186382,0.0023120842064039,0.0065527358895145,-1.0829430891246796,-1.082836479158333,-1.0826283323216517,-1.0812297730347296,-0.3053745842794359,-0.3052616073556816,-0.3050713019921025,-0.3037746027840816,0.6081193437987835,0.7857857857857854,0.0029004304938639,-1.7767767767767764,0.5550660792951542,0.962419231078454,0.9503635926745312,0.9934579748121216,0.1142867784432283,-0.1648350178861178,0.0021568612,56.0,0.1820108727,0.0786832555,1.1401862786,-0.216197468,0.1064648828,-0.0095310837,0.5356699805,1.30002475,311.0842828227,5.016108355,13.3099397493,0.0,1.21e-08,0.0,0.0,1.21e-08,0.0
1,2,0,1,4.546639602445649,22.97150878283244,7,0.7914650308562352,458.3221227156772,1.055616636186691,6.696394240462961,6.3435853613040925,0.9176361396434456,0.9999999999999952,1.000000240007184,0.9999999999999986,0.1007729468599033,0.0933333333333333,1.079710144927536,0.2608212560386473,0.0532850241545893,4.894832275611966,0.3608212560386473,0.0459903381642512,7.845588235294118,0.0003648990654613,0.0005545930932622,0.0008085075997056,0.0023139599405062,0.0011276001092473,0.0018157894590215,0.0025580001263386,0.0071810674697308,-1.7630830407465468,-1.762748472339501,-1.7623006365645353,-1.7596454301914937,-0.5345179097128652,-0.5341496449247218,-0.5337524721782285,-0.5312785703133636,0.6222029685990694,0.9459459459459456,0.0013247139878661,-1.5365365365365364,0.5242290748898678,0.903667180537726,0.9001768455918613,0.9778029017246148,0.1313610466418212,-0.117352559993626,0.0033551552,56.0,0.2077954297,0.0888924641,1.4685768913,0.1473441955,0.1131035311,0.0131271667,0.6899509049,2.1567180856,288.2730810157,5.9909395069,15.6921273204,0.0,2.011e-07,0.0,0.0,2.011e-07,0.0
1,2,1,1,4.380482977533667,23.44995324236049,6,0.8388884279195954,447.1715391631067,0.7176417518036347,4.89582040875637,6.82209528145736,0.9438932666822278,0.999999999999992,1.0000003643680568,0.9999999999999968,0.1007729468599033,0.0777777777777777,1.2956521739130435,0.2542995169082125,0.0577294685990338,4.405020920502092,0.3065217391304348,0.0415458937198067,7.377906976744186,0.0009557078328331,0.0012904143325971,0.001842381242777,0.005436726830286,0.0022449876760958,0.0028941963910113,0.0042459413555034,0.0115916282096068,-1.7749193902360088,-1.7743247448723078,-1.7733441109010932,-1.7669583342858843,-0.7726660289845287,-0.7721632787968173,-0.7711164813355034,-0.7654279479564483,0.602212655380009,0.8858858858858855,0.006064329395408,-1.1761761761761762,0.4911894273127753,0.910903045987879,0.9242553008455028,0.9820623464273388,0.1387896155820493,-0.1356508385601103,0.006837717,56.0,0.2221603978,0.0973364466,1.0817307407,0.3679156852,0.1179783543,0.0315745843,0.5082070321,1.1701413955,254.7669814409,6.3788005957,16.9413521313,0.0,6.644e-07,0.0,0.0,6.644e-07,0.0
1,2,2,1,3.803761439087562,16.93807332487485,6,0.8303900931571365,449.0322515006683,0.7658868903427601,5.108571230442236,6.6701379731881545,0.9358177906780468,0.9999999999999948,1.0000001664887377,0.999999999999997,0.1094685990338164,0.0822222222222222,1.3313748531139833,0.2673429951690821,0.0421739130434782,6.3390607101947305,0.3782608695652174,0.0391787439613526,9.65474722564735,0.0008625630529979,0.0010205866433096,0.00129328054596,0.0035661922368072,0.0024166423154341,0.0029093210678383,0.0036545949618888,0.0096056215461041,-2.0464327482671747,-2.0461090844365004,-2.0455505529352265,-2.0408951764614134,-0.7026420752481586,-0.7022950598149587,-0.7017701304529058,-0.6975785592555922,0.6091623444412174,0.9659659659659654,0.0034877274748141,-1.056056056056056,0.460352422907489,0.9236912517126642,0.916574200759474,0.980484974566178,0.1416127029081507,-0.1225093059160127,0.006764483,56.0,0.1999419673,0.0862810715,0.7787704665,0.0475855886,0.076133672,-0.0039225398,0.3658735142,0.6064834395,260.966089786,6.3588059136,17.2070503821,0.0,9.326e-07,0.0,0.0,9.326e-07,0.0
