fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1,10,1,0.5850207306189933,0.0023008235521207,0.0,0.0953550776673343,0.624889654277167,4.920949657884605e-07,3.878018227131194e-09,6.363620888530736e-09,0.0005888087218437,0.6274627247044999,1.0,1.0,0.0572017362489901,0.6727272727272726,0.5714285714285714,0.1428096676315306,0.5474254742547425,0.41015625,0.2661030361829311,0.3674176776429809,0.2591240875912406,0.1424454317885811,0.1463251991493348,0.0149849497308484,0.0465604663047665,0.0584391418622518,0.0441246385652842,0.0100170275786362,0.0509799739404727,0.0712970079338228,0.0384431125197211,0.0144955794643422,0.0469854772371505,0.0588488182149371,0.0435804966967502,0.0088790007596666,0.0527781417822721,0.0730321236562211,0.036674447851967,0.2697080291970805,0.632887287728007,0.0155902004454342,6.871893891574478e-08,0.0446194225721784,0.2526690391459072,0.1089960403528949,0.99967092497136,0.9694060815559276,0.9445130215509824,0.0418158729055357,0.5054398674213615,0.1217071989504724
1,1,11,1,0.5893880304487941,0.0022622073326171,0.0,0.06081106617786,0.6095416215186369,4.920953357300752e-07,3.332372569570503e-09,6.395159817112021e-09,0.0007050201793233,0.6135817277893459,1.0,1.0,0.1963549725459051,0.7363636363636362,0.6428571428571428,0.1312918307024398,0.5392953929539296,0.41015625,0.2616600870035633,0.3656845753899478,0.260948905109489,0.1400635776900105,0.2949212413942255,0.0738669857608037,0.0552211071438932,0.0510413542955245,0.0503734001106406,0.1073486349367814,0.0661867817854409,0.0513580516239686,0.049847000843036,0.0737334861673002,0.0560079948000978,0.0518132044063024,0.0501890933423813,0.1072572494038333,0.0690327075241918,0.0542151277260879,0.0491775375739825,0.2291586630810603,0.7574275496881051,0.0155902004454342,8.864347929017239e-08,0.0472440944881889,0.2206405693950175,0.1049638383105506,0.956587276615012,0.9183551976262114,0.8236131208059416,0.133119063542825,0.4639264095420091,0.0794318328112261
1,1,12,1,0.6027392138553074,0.0025293329113322,0.0,0.0494916663517139,0.5787762918343111,4.920964066486595e-07,1.504762359063575e-09,6.376389215334626e-09,0.0016736772452196,0.5822531290306654,1.0,1.0,0.1879544303104161,0.7727272727272726,0.6428571428571428,0.1450720998854594,0.5772357723577236,0.41796875,0.276988261672382,0.3674176776429809,0.2536496350364963,0.1468201387284326,0.3317413401578775,0.0640230289357981,0.0496788519055233,0.0442278843446153,0.0431682385200566,0.0577314031989658,0.0480923640087728,0.0515073308069369,0.0377230966088339,0.0641138602060797,0.0507220028399558,0.0452526155750767,0.0432284358878468,0.0583252859511205,0.0517438667940501,0.0551046932801401,0.0377959297860198,0.2879946215904726,0.7473282448334708,0.0178173719376391,8.331281018943935e-08,0.0472440944881889,0.2526690391459072,0.0703643955942172,1.0,1.0,0.926319049434592,0.039902333553188,0.4724417215508258,0.0368622065828434
1,1,13,1,0.6067185392095021,0.0023741556556623,0.0,0.2469859027174118,0.5998937631421083,4.920956854135406e-07,3.35732705876436e-09,6.260911355325689e-09,0.0006824943713935,0.6015583992445529,1.0,1.0,0.0426325806849146,0.7636363636363636,0.6326530612244897,0.1467710371819961,0.5582655826558266,0.4765625,0.2324902058481589,0.3726169844020797,0.2664233576642335,0.1397167902899528,0.0890539956024941,0.0469539911934523,0.0384247939282461,0.0485777280302237,0.0479895809195474,0.070910201383357,0.0320499555697973,0.0474216912822678,0.0404637660206699,0.0468590877789548,0.0392718415739864,0.0493953159450638,0.0478482599652841,0.0708238150313423,0.035001101636172,0.0502925797621098,0.0397908976382103,0.0679216288897427,0.6532584633855016,0.0155902004454342,7.822229538664609e-08,0.0472440944881889,0.2526690391459072,0.0706962958388972,0.9574475717635288,0.9297276827048702,0.8403022318645788,0.1437755672252363,0.4925821120071213,0.0177291703704611
1,1,14,1,0.4824895991624426,0.001885422189865,0.1,0.0479420990967156,0.615110655958711,4.920955066145451e-07,1.318921475347706e-09,6.204734704338032e-09,0.0018691721049856,0.6229173458695556,1.0,1.0,0.1627733428270186,0.7545454545454544,0.5816326530612245,0.1710114301123199,0.5013550135501356,0.4570312499999995,0.2148154536046913,0.3760831889081455,0.2846715328467151,0.1286244099797708,0.0367975705583388,0.0193980172701783,0.0420347652211832,0.0543559283348091,0.0840785291004326,0.0342396516528598,0.0470156975944429,0.0602585066349723,0.0801916602653252,0.0185643008659286,0.042092981033905,0.0544126657836361,0.0832167178386648,0.0322464216680564,0.0478727593989929,0.0610899533332288,0.0776021787272382,0.0726277372262773,0.7862460088000858,0.0133630289532293,6.871893891574478e-08,0.0498687664041994,0.3309608540925266,0.0738763632995513,0.956007702564146,0.9542311101141064,0.9076106955595676,0.0835771957757089,0.4890499000453067,0.0699112928439623
1,1,15,1,0.513446637363222,0.0018604843388973,0.0,0.0497373294531161,0.5990121176436332,4.92095954964011e-07,1.7899567349496035e-09,6.088632931114013e-09,0.0013250475895886,0.6031226310867743,1.0,1.0,0.034382659418603,0.7636363636363636,0.6326530612244897,0.1467710371819961,0.5176151761517616,0.43359375,0.2356951098101615,0.3743500866551126,0.2883211678832114,0.1253465198171874,0.0618083840968891,0.0697492356407406,0.0943280650641618,0.0930601530248189,0.0763683913954627,0.0914125118389717,0.0874539157040736,0.1047458247132175,0.0811646136809778,0.0692662482610086,0.0947078086813453,0.0934314323030126,0.0758189922763363,0.0900767459602519,0.0888631511204069,0.1061017057313162,0.0791500613360429,0.1847099500576258,0.7117502284402719,0.0111358574610244,8.864347929017239e-08,0.0498687664041994,0.2348754448398575,0.1101353072392847,0.9606152930569692,0.9154260378615744,0.8678316188478841,0.1491071776852601,0.4701241749185325,0.0254228456176703
1,1,16,1,0.5715524154667645,0.0023368377717167,0.0,0.1915038361238142,0.6005141254781317,4.920959752439413e-07,2.512155116020346e-09,6.2256908649013325e-09,0.0009389046406673,0.6068778925530915,1.0,1.0,0.0632950390929879,0.718181818181818,0.6632653061224489,0.1149730908804428,0.5528455284552846,0.44140625,0.2493185615053197,0.3622183708838821,0.2554744525547445,0.1423915486626208,0.0471290055149046,0.0765227475969838,0.0455374511570296,0.0660735052911465,0.0921944564737957,0.0899531084612986,0.051521152552819,0.0754952832822151,0.0849154304801911,0.076055859120331,0.0459526102826034,0.0664698583202928,0.0916671154737462,0.088649428422052,0.0530178309545155,0.0769331185109865,0.0829464943109462,0.0536496350364964,0.6705956264338422,0.0133630289532293,8.864347929017239e-08,0.0446194225721784,0.1637010676156585,0.0150543776098552,0.938883694303144,0.9274899004184504,0.8421577907204669,0.1084370538197401,0.4712879363043648,0.0334536938836814
1,1,17,1,0.5244213767594421,0.0022196122883863,0.0,0.0463925318417173,0.6239121016805351,4.92095214699941e-07,3.869261769066097e-09,6.446089938491086e-09,0.0005991904290317,0.6231920135090114,1.0,1.0,0.13825635688954,0.809090909090908,0.5102040816326531,0.2425505614014098,0.4796747967479675,0.4140625,0.2268009815374317,0.3552859618717504,0.2682481751824817,0.1289760776660876,0.0749558447175863,0.0091427381090445,0.0084028996056929,0.0200158092044508,0.0242115959601796,0.0205311892990388,0.009058273196956,0.0267164677139806,0.0187768101944905,0.008607874852457,0.0087992012208877,0.0203983236406448,0.0236123817823342,0.0193743969982557,0.0108947972499443,0.0285030232231352,0.0169390738176754,0.1365731847867846,0.7172678900077862,0.0155902004454342,7.822229538664609e-08,0.0472440944881889,0.2740213523131671,0.0124177003172349,0.9903050881629064,0.9291465611083592,0.842431143948605,0.1645975228393865,0.5000217134138631,0.0025502541058477
1,1,18,1,0.6005342043722495,0.0023547066428434,0.0,0.0442004610907441,0.5853852499282658,4.920960383005828e-07,2.338562559485974e-09,6.554399757576277e-09,0.0010740115779654,0.592242051034184,1.0,1.0,0.144397584587367,0.6999999999999998,0.6122448979591836,0.1323593163433778,0.5636856368563684,0.44140625,0.2548663710626253,0.41421143847487,0.2682481751824817,0.1608606145588189,0.1136187506758461,0.027622793333867,0.0264389540575187,0.0373423844755993,0.0578866328519467,0.0606989023646906,0.0215975263777903,0.0385161920186747,0.0479491815135206,0.0276663498886277,0.0274495314260168,0.0383172567825144,0.0578880628984453,0.0610582741142875,0.0250887941969881,0.0419097032193981,0.0477651584909016,0.0874951978486362,0.6901262934697918,0.0178173719376391,6.871893891574478e-08,0.0472440944881889,0.2846975088967971,0.050763756493281,0.9856146164892636,0.9504347991845572,0.931343830469741,0.0926244751434213,0.4700346297387271,0.0778869673432606
1,1,19,1,0.39410354766826,0.0016647833778381,0.0,0.0937488189273971,0.5991158183710454,4.920962081495822e-07,1.860811588598253e-09,6.029517561390346e-09,0.0012577549997917,0.6008972680427119,1.0,1.0,0.3555887225972532,0.7272727272727271,0.6224489795918366,0.1378948763526367,0.4959349593495935,0.4140625,0.2356122084813879,0.3587521663778162,0.2645985401459852,0.1334950467716899,0.2615659806077208,0.0434471262360537,0.0318916964304079,0.0451401125057344,0.0486271661720829,0.0421485326633066,0.0288227027129189,0.0538482885021476,0.0393946120019674,0.0428438332696236,0.0321809106116636,0.0454188056901778,0.0479499917539287,0.0406016399025744,0.0301643061544446,0.0551402638290938,0.0371460609210135,0.1721091048789859,0.6652064827241908,0.0133630289532293,8.864347929017239e-08,0.0472440944881889,0.2419928825622772,0.0,0.8833725818811015,0.8845643782525929,0.8085170318476331,0.1481743134297475,0.4453397347336689,0.0302720066698952
1,2,0,1,0.3191710015581048,0.0015255372280749,0.0,0.0894780603953286,0.8724944579995407,6.575383634775889e-07,1.0645462629090712e-08,9.164061222561536e-09,0.000261784294075,0.8748004648814569,1.0,1.0,0.0658761347920746,0.3909090909090909,0.2653061224489795,0.2346438495750873,0.2493224932249322,0.21484375,0.2099127965615156,0.1958405545927209,0.1751824817518248,0.0981793661496965,0.0499675593843491,0.0545753429401906,0.0495354773709677,0.0833761518951379,0.1476049724268575,0.0603998929907521,0.0366325366352587,0.0755693848179783,0.1197591962881952,0.0538637415704149,0.0496916460327103,0.0835239751716017,0.1468888681721871,0.058093069321145,0.0370753115568901,0.0759911414691524,0.1169126003367675,0.143853246254322,0.6586774593739908,0.0289532293986636,1.3370480566276728e-07,0.0577427821522309,0.2455516014234875,0.0066441797818721,0.9087638207095576,0.8911107703558372,0.8661852996279087,0.1474331999372282,0.6069070938375085,0.0210641180473392
1,2,1,1,0.3792287208514374,0.0021347144088763,0.1,0.0475830530254355,0.8751890267203977,6.575386484470853e-07,1.0515101266993652e-08,9.26937272018966e-09,0.0002703827236382,0.8759909929208404,1.0,1.0,0.4198627979898947,0.3272727272727271,0.2040816326530602,0.2677609480955701,0.2439024390243902,0.1992187499999996,0.2201925613294646,0.1975736568457537,0.1788321167883211,0.096346832731744,0.0,0.0914278062779143,0.0809721966361414,0.1160152449254103,0.1819648225068375,0.0868347309250147,0.0661322822462358,0.1105397711290969,0.1519621163132263,0.090612930012825,0.0809745106836455,0.1160193006601,0.1811522239382778,0.0842342770113878,0.0661577737415882,0.1105638165894866,0.1488619708072054,0.1602766039185555,0.632060216207091,0.0311804008908685,1.263440590999468e-07,0.0629921259842519,0.1530249110320285,0.0169685929745206,0.8995188212451958,0.8677866855964371,0.8806833412523074,0.1315046877625478,0.596075114717126,0.0101029297270125
1,2,2,1,0.4501495118304008,0.0017089283571936,0.0,0.0558033183415851,0.8568787989322473,6.575387100596473e-07,1.0337220549895004e-08,9.4339867372037e-09,0.0002833035225956,0.8584863014697879,1.0,1.0,0.0767071517574728,0.418181818181818,0.2551020408163265,0.2689031299050943,0.2466124661246612,0.2109375,0.2110635164982263,0.2495667244367417,0.187956204379562,0.1284589837472665,0.1715342608946399,0.1535068233310164,0.1169155661176708,0.1092624471967755,0.1724957159801872,0.1773715085232433,0.1145548082657152,0.1103689138650201,0.1491505966146,0.1535264900093093,0.1178180470847585,0.1101505421809547,0.1724784406299059,0.1777804794826358,0.1178663301732455,0.1136467335528028,0.1491044909572226,0.0982328082981176,0.6610971653142408,0.0311804008908685,1.193149247399665e-07,0.0682414698162729,0.2313167259786475,0.0288645152326776,0.8531095183740919,0.8411769715762629,0.8986096229668399,0.1553460286846235,0.5941449679724765,0.0974491328522998
1,2,3,1,0.4194400139648792,0.0016169636006302,0.0,0.0560300842813409,0.8687535233105492,6.575381017042248e-07,1.0436649189397541e-08,9.088615199489376e-09,0.0002659692808491,0.8709818405199683,1.0,1.0,0.0268105325135901,0.2727272727272727,0.3367346938775509,0.0847834222097484,0.3387533875338754,0.28515625,0.2242566543772584,0.1733102253032928,0.1441605839416056,0.1096442411588363,0.0830705042713475,0.1905618936133732,0.2273601929657049,0.2087199372321801,0.1804516975565575,0.2007388399298161,0.215481223228062,0.194604972061809,0.1570958248341099,0.1900424558679594,0.2275741506130217,0.2089340597448756,0.1798510542014783,0.199339478596077,0.2164587397120581,0.1955597181679714,0.1549703060921001,0.0691317710334231,0.7386594781446494,0.0289532293986636,1.263440590999468e-07,0.0656167979002624,0.2740213523131671,0.1059209459928833,0.8343698310214941,0.8498994987660806,0.8274483747531407,0.1509922035038651,0.6107237114076465,0.0811422195793306
1,2,4,1,0.4570939432687825,0.0019483940466819,0.0,0.0468838580445217,0.8788686430656785,6.575391148006646e-07,9.763296014761865e-09,9.302340148377012e-09,0.0003000772039824,0.8800564571701868,1.0,1.0,0.1322520573455107,0.3545454545454545,0.2551020408163265,0.219332439371732,0.2601626016260163,0.23046875,0.2056295612415369,0.1941074523396878,0.1697080291970802,0.1017997789379287,0.1910256641314924,0.0708049270605939,0.1190854911645016,0.1213756405484245,0.1737606310433697,0.0805331216671608,0.0996024496690765,0.112113834150284,0.151898382527821,0.0700907874790758,0.11921461790001,0.1215019367414125,0.1730522007230136,0.078752598157358,0.1005391221118827,0.1130138159932173,0.1496215271092105,0.1365731847867846,0.682498795620408,0.0289532293986636,1.193149247399665e-07,0.0603674540682414,0.3202846975088969,0.0728312634593268,0.8847698268753524,0.9295799421897408,0.8223296252190386,0.1121683137022229,0.6157234659457124,0.0273600578711509
1,2,5,1,0.3953315218358406,0.0015871681717106,0.0,0.2126875543293397,0.8738519116590819,6.575389877469318e-07,9.584033599506884e-09,9.58395719915465e-09,0.0003196796231021,0.8743722560509973,1.0,1.0,0.1444455094411962,0.3454545454545453,0.173469387755102,0.3397184020956122,0.2872628726287263,0.23828125,0.2225541289112907,0.190641247833622,0.1587591240875912,0.1097567301208568,0.0750639801030889,0.0473124880195401,0.0452346128217623,0.0894509534931025,0.1289796152148996,0.0655624639854257,0.0379224566702901,0.0799953263109836,0.1058159032521386,0.0466949316843522,0.045501283160877,0.089699466183534,0.1283432655238084,0.0642617382452647,0.0394842806152228,0.0814698669056898,0.1039340489992581,0.2134844410295814,0.7118708893710495,0.0267260579064587,1.06192407255468e-07,0.0603674540682414,0.3024911032028468,0.0625547056507946,0.8877210241073391,0.8297891472085395,0.7119416110384769,0.2553348416715164,0.6154488096229326,0.0
1,2,6,1,0.447302736568903,0.0019570109510119,0.1,0.065932196984013,0.863296462295879,6.575387949255793e-07,9.270352120572825e-09,9.558915806073308e-09,0.0003326621177474,0.8648948874836909,1.0,1.0,0.2251030384357327,0.3454545454545444,0.2857142857142857,0.1779327417834292,0.279132791327913,0.19140625,0.2652908841824014,0.2062391681109185,0.1624087591240876,0.1196789419876884,0.1284152759254586,0.1136174032215986,0.1117538483055529,0.1139340070251966,0.1398416246342586,0.1272409926250544,0.0911964320412922,0.1185847182079589,0.1064176886506409,0.1136077134042431,0.1126236587876698,0.1147796595676837,0.1397918822438473,0.1272147361501543,0.0940437121559509,0.1212998556196318,0.1058505569631819,0.1215904725316943,0.6630664909630566,0.0311804008908685,1.263440590999468e-07,0.0656167979002624,0.1423487544483985,0.0247906326944897,0.9000650461505452,0.8982687852409939,0.9553306058040524,0.0980333384840939,0.6106397330529354,0.0250795421803446
