fid,iid,rep,evaluations,raw_y,true_y,x0,x1,x2,x3,x4
1,6.0,1.0,6,17.0685285032,-184.6514714968,-1.367456,-0.24578,-1.871539,-0.535776,1.060711
1,6.0,1.0,7,32.085011231,-169.634988769,-1.383322,-0.793507,-1.374345,-1.690411,-1.342492
1,6.0,1.0,8,5.6506417315,-196.0693582685,-0.025329,-2.234621,0.468831,3.319604,1.484088
1,6.0,1.0,9,13.3635686736,-188.3564313264,-2.145997,-2.248564,-3.533439,0.072847,1.236332
1,6.0,1.0,10,14.3879258538,-187.3320741462,-3.153172,-3.099433,2.386176,1.963637,1.676995
1,6.0,1.0,11,11.9231996373,-189.7968003627,0.673478,-0.773633,-2.145224,2.106917,0.786523
1,6.0,1.0,12,6.2136817935,-195.5063182065,-0.976593,-3.18544,0.916274,1.793543,3.488713
1,6.0,1.0,13,10.8876463938,-190.8323536062,-1.669015,-0.664234,1.115321,2.669097,3.212761
1,6.0,1.0,14,44.6016055281,-157.1183944719,-2.689508,-1.134245,1.310364,-3.54089,2.526468
1,6.0,1.0,15,8.5227389085,-193.1972610915,-3.648723,-1.457445,-1.437007,1.681644,1.119554
1,6.0,1.0,16,13.0865224782,-188.6334775218,-4.409983,-1.502977,0.007591,3.113157,1.19565
1,6.0,1.0,17,1.9518611609,-199.7681388391,-1.004191,-2.225483,-0.362777,3.304466,2.190667
1,6.0,1.0,18,6.186574754,-195.533425246,-1.221428,-3.853319,-0.738595,3.926145,3.645113
1,6.0,1.0,19,9.8630139222,-191.8569860778,0.060281,-4.137332,1.449855,2.219346,2.645383
1,6.0,1.0,20,4.4772826361,-197.2427173639,-1.56122,-3.665409,0.476169,2.73861,3.313594
1,6.0,1.0,21,20.5164975205,-181.2035024795,0.022915,0.710452,1.128823,2.51378,1.001869
1,6.0,1.0,22,10.7262749629,-190.9937250371,-0.820606,-2.935671,2.105481,2.807404,1.10052
1,6.0,1.0,23,13.1709489215,-188.54905107849999,-2.84834,-1.185467,1.030374,2.855868,4.011038
1,6.0,1.0,24,16.508483715,-185.211516285,-2.56633,-2.912041,0.201358,5.0,-0.589295
1,6.0,1.0,25,27.7662478087,-173.9537521913,0.202783,-0.965724,-0.10821,2.619781,-2.524907
1,6.0,1.0,26,10.9895611295,-190.7304388705,-1.051325,-5.0,-1.140871,1.995428,4.524884
1,6.0,1.0,27,13.8800342985,-187.8399657015,-0.477863,-1.941406,0.210581,5.0,3.912138
1,6.0,1.0,28,8.0896759545,-193.6303240455,-0.831509,-1.235781,-1.549075,4.17221,3.11041
1,6.0,1.0,29,6.7878667237,-194.9321332763,-1.393042,-3.805868,-0.204034,4.589537,1.434219
1,6.0,1.0,30,5.7162062094,-196.00379379059999,-1.28198,-4.141894,-0.102396,4.160282,2.355261
1,6.0,1.0,31,24.0603901637,-177.6596098363,-0.348048,-2.553383,2.008328,5.0,-0.623505
1,6.0,1.0,32,5.2415010097,-196.4784989903,-0.68396,-1.181798,0.058552,1.732705,1.413133
1,6.0,1.0,33,4.2279251657,-197.4920748343,-1.521879,-2.306287,-0.805433,3.307768,3.711507
1,6.0,1.0,34,21.9601392032,-179.7598607968,0.251974,-0.25308,0.014477,2.827674,-1.298507
1,6.0,1.0,35,21.1776430977,-180.5423569023,-0.92899,-0.442521,2.301942,3.916161,3.359386
1,6.0,1.0,36,6.0710410499,-195.6489589501,-1.25552,-2.48774,0.795474,3.288562,0.624809
1,6.0,1.0,37,8.4691847519,-193.2508152481,-1.428023,-1.151428,-0.17755,4.420091,1.344668
1,6.0,1.0,38,3.9693755258,-197.7506244742,-1.495884,-1.987582,0.451105,3.402077,1.848169
1,6.0,1.0,39,19.1510090037,-182.5689909963,1.045403,-2.08331,1.157353,4.960579,3.044017
1,6.0,1.0,40,10.1316381723,-191.5883618277,-2.406285,-2.288375,0.278955,5.0,2.41943
1,6.0,2.0,1,51.4592413049,-150.2607586951,-0.833516,-0.112534,-4.272392,3.280542,-3.586871
1,6.0,2.0,2,52.2147069545,-149.5052930455,-1.683495,1.005763,-2.490576,-2.115904,-1.818015
1,6.0,2.0,3,85.2723317126,-116.44766828739999,1.102908,4.584416,0.083079,-2.235851,1.078117
1,6.0,2.0,4,37.7683994715,-163.9516005285,-1.192319,-0.038261,2.350002,-1.495742,0.018051
1,6.0,2.0,5,34.7760576419,-166.9439423581,-1.756216,-0.312868,0.513141,-1.977558,-0.677644
1,6.0,2.0,6,37.7619630587,-163.9580369413,-0.472368,-1.27531,-2.375225,-2.842434,-0.30699
1,6.0,2.0,7,76.5253758394,-125.1946241606,-0.538114,4.462734,-4.869535,0.225453,0.740889
1,6.0,2.0,8,39.2764330157,-162.4435669843,2.719268,1.003714,-1.688427,2e-05,1.084705
1,6.0,2.0,9,85.7465319658,-115.9734680342,1.448917,-1.887182,-0.490343,-5.0,-2.731086
1,6.0,2.0,10,39.325254276,-162.394745724,-1.821503,-0.188136,1.58814,-2.166959,-0.249064
1,6.0,2.0,11,50.1766104503,-151.5433895497,-1.633491,0.658596,-1.22328,-2.854704,-1.219187
1,6.0,2.0,12,25.5736243355,-176.1463756645,0.043801,1.487676,-1.85637,1.002591,0.77558
1,6.0,2.0,13,18.519318373,-183.200681627,1.096704,-0.403683,0.051817,1.278528,0.05865
1,6.0,2.0,14,63.2840138632,-138.4359861368,-0.635973,-0.950502,-1.200443,-3.344814,-3.140224
1,6.0,2.0,15,31.9593153673,-169.7606846327,0.819584,-0.474127,1.515897,-0.838106,-0.204827
1,6.0,2.0,16,41.6111414547,-160.1088585453,-0.188792,1.035353,-4.65502,2.316534,-1.274659
1,6.0,2.0,17,11.7304378396,-189.9895621604,1.02008,-0.769321,-0.945202,1.254632,2.227432
1,6.0,2.0,18,19.2567603078,-182.4632396922,1.064316,-2.763808,-1.409096,0.680149,-1.168373
1,6.0,2.0,19,21.505818479,-180.214181521,1.274478,0.498701,-1.635544,3.777468,2.310224
1,6.0,2.0,20,37.8706123551,-163.8493876449,1.723836,1.850689,-1.526708,4.559273,2.266412
1,6.0,2.0,21,28.682269156,-173.037730844,-0.549975,2.081586,-0.883502,1.664121,0.399264
1,6.0,2.0,22,57.5563389478,-144.16366105219998,1.630342,2.361318,-3.990646,1.326153,-1.184998
1,6.0,2.0,23,30.2371617233,-171.4828382767,0.568016,0.84119,1.305701,1.352662,-0.480853
1,6.0,2.0,24,20.765125776,-180.954874224,-0.445456,0.423711,0.651123,3.830981,3.995797
1,6.0,2.0,25,14.0967623118,-187.6232376882,1.077541,-0.270003,-1.845691,2.575496,2.211048
1,6.0,2.0,26,10.3842817094,-191.3357182906,-2.381287,-2.570618,-0.033177,-0.516632,1.381323
1,6.0,2.0,27,11.2153011794,-190.5046988206,0.048459,-0.431641,-0.065518,0.977359,2.581512
1,6.0,2.0,28,24.5545839739,-177.1654160261,2.737065,-2.021428,0.461978,0.210612,2.007064
1,6.0,2.0,29,62.9544120592,-138.7655879408,3.272214,2.809354,0.099994,5.0,1.762775
1,6.0,2.0,30,3.2907330993,-198.4292669007,-0.211423,-2.70442,-1.252109,3.504546,1.445669
1,6.0,2.0,31,31.19933551,-170.52066449,1.772484,0.138153,0.92128,2.925547,-0.798915
1,6.0,2.0,32,2.8749950769,-198.8450049231,-0.862044,-2.783807,-1.757056,1.010348,2.386982
1,6.0,2.0,33,9.2797969788,-192.4402030212,-2.902613,-3.918003,0.490324,0.341863,2.194646
1,6.0,2.0,34,67.1992379332,-134.5207620668,5.0,1.59679,-0.258929,4.437283,1.117193
1,6.0,2.0,35,18.2964824206,-183.4235175794,0.591357,-2.115621,-4.534329,2.637545,1.204664
1,6.0,2.0,36,10.0992708649,-191.6207291351,-1.667465,-2.464223,0.32121,-0.203138,0.667447
1,6.0,2.0,37,9.9927081624,-191.7272918376,-0.838559,-0.029282,-1.42375,1.425597,1.438542
1,6.0,2.0,38,10.11144795,-191.60855205,-0.409084,-1.818014,-2.679926,1.616533,-0.081827
1,6.0,2.0,39,8.8017362693,-192.9182637307,-3.476279,-2.707612,-1.860326,3.004093,3.814827
1,6.0,2.0,40,13.4885878993,-188.2314121007,0.568201,-0.702847,-2.677213,2.454334,3.303156
1,6.0,3.0,1,83.8642788067,-117.8557211933,3.577257,0.87302,0.192995,-3.726985,-0.554776
1,6.0,3.0,2,22.7675298825,-178.9524701175,-0.709518,-0.165483,-1.254001,-0.087636,-0.954436
1,6.0,3.0,3,35.48102968,-166.23897032,-2.62773,1.769245,1.762636,3.419146,0.100067
1,6.0,3.0,4,26.173194836,-175.546805164,-0.809355,-1.09072,-3.092955,1.964735,-2.202135
1,6.0,3.0,5,42.4099636563,-159.3100363437,-2.370093,-0.4113,2.972297,0.473433,-2.04757
1,6.0,3.0,6,38.7548489105,-162.9651510895,-1.425986,1.25049,-0.321027,-1.537673,-0.460061
1,6.0,3.0,7,83.8406702959,-117.8793297041,1.490113,3.952222,-2.488247,-1.252834,-1.607532
1,6.0,3.0,8,19.1991222095,-182.5208777905,-4.838166,-1.847584,-2.047752,2.247956,-0.263828
1,6.0,3.0,9,14.1555288443,-187.5644711557,-5.0,-2.996229,-0.706277,1.431523,2.695423
1,6.0,3.0,10,29.1859451343,-172.5340548657,-5.0,-0.077352,0.057435,-0.162824,0.943326
1,6.0,3.0,11,35.4126928546,-166.3073071454,1.761795,1.362073,-2.027451,2.746846,-0.381514
1,6.0,3.0,12,30.5099390156,-171.2100609844,-5.0,-5.0,-3.97388,1.057389,0.425935
1,6.0,3.0,13,32.7460439821,-168.9739560179,-0.869313,-2.424527,-5.0,3.362029,-1.823753
1,6.0,3.0,14,27.8194937382,-173.9005062618,1.264797,-1.387862,-0.110815,-1.130341,-0.357246
1,6.0,3.0,15,14.095488678,-187.624511322,0.206101,-3.643663,-1.237595,3.652323,-1.000896
1,6.0,3.0,16,27.1198932522,-174.6001067478,-1.461824,1.452427,-1.082859,-0.48978,2.386187
1,6.0,3.0,17,18.5197847464,-183.2002152536,-2.387834,-4.089449,1.292496,4.576289,-0.466067
1,6.0,3.0,18,33.1253310865,-168.59466891350002,3.503426,-5.0,-0.511055,3.626457,3.633245
1,6.0,3.0,19,6.8165810835,-194.9034189165,-2.406952,-2.793434,0.159766,0.351329,1.185293
1,6.0,3.0,20,29.9231125616,-171.7968874384,-5.0,-5.0,-3.314147,5.0,2.056231
1,6.0,3.0,21,30.5352312494,-171.1847687506,-3.705256,-5.0,-4.282793,1.433217,-0.985311
1,6.0,3.0,22,8.9887543447,-192.7312456553,-3.358267,-3.364393,-2.152264,1.03018,0.643925
1,6.0,3.0,23,8.5541839576,-193.1658160424,-2.35866,-1.691107,0.008783,0.777147,0.318274
1,6.0,3.0,24,18.6721254594,-183.0478745406,-2.75146,-4.548216,-3.037211,5.0,0.36443
1,6.0,3.0,25,6.8236446519,-194.8963553481,-0.996368,-3.765574,0.762329,3.760796,1.038475
1,6.0,3.0,26,7.6735624078,-194.0464375922,-0.756107,-2.690426,0.522071,0.167216,1.427506
1,6.0,3.0,27,8.2848619944,-193.4351380056,-3.350012,-2.76779,-0.582329,2.259271,4.1112
1,6.0,3.0,28,26.5620456929,-175.1579543071,-0.624185,-2.093306,2.69978,-1.091253,1.507328
1,6.0,3.0,29,25.4976653592,-176.2223346408,-3.741927,-0.413582,1.014745,-0.367787,0.349545
1,6.0,3.0,30,11.1734556852,-190.5465443148,-3.338655,-1.930211,-2.262675,0.472675,0.850471
1,6.0,3.0,31,10.1801166838,-191.5398833162,-2.746964,-0.808269,-0.024102,3.238864,0.478214
1,6.0,3.0,32,11.9663874521,-189.7536125479,-2.943958,-4.478853,-1.51256,0.79894,-0.108632
1,6.0,3.0,33,22.7610854509,-178.9589145491,-5.0,-4.309902,-1.911321,3.517135,-0.363517
1,6.0,3.0,34,24.7232708425,-176.9967291575,-4.023697,-4.18057,0.50114,-1.059522,0.362231
1,6.0,3.0,35,7.2934340173,-194.4265659827,-1.167562,-3.024956,-0.631886,0.428672,0.143595
1,6.0,3.0,36,21.0119048406,-180.7080951594,-2.291961,-5.0,2.59136,2.776432,0.23448
1,6.0,3.0,37,21.2460222283,-180.4739777717,1.346071,-0.582182,-0.286203,-0.450312,2.119953
1,6.0,3.0,38,16.8754197994,-184.8445802006,-1.481685,-3.693839,2.678936,0.984398,0.874045
1,6.0,3.0,39,15.3469528339,-186.3730471661,-2.092342,-4.738326,1.326769,1.362564,-0.318682
1,6.0,3.0,40,15.1342464769,-186.5857535231,-3.11556,-1.118519,1.093506,1.562942,4.089917
1,6.0,4.0,1,27.6724780541,-174.0475219459,0.101123,0.999903,-1.991818,1.387197,-0.836603
1,6.0,4.0,2,31.5738939686,-170.1461060314,-3.169154,-1.295414,1.19715,0.6645,-2.294953
1,6.0,4.0,3,39.2355638113,-162.4844361887,1.237339,-0.175974,0.850145,0.664506,-2.313633
1,6.0,4.0,4,28.1571249859,-173.5628750141,0.701994,-1.213775,3.093959,1.446683,0.092271
1,6.0,4.0,5,39.482407454,-162.237592546,-1.965983,0.108865,0.319786,-2.417896,4.44672
1,6.0,4.0,6,69.3791894246,-132.34081057539998,0.78859,3.384715,-2.225624,3.271495,-2.721931
1,6.0,4.0,7,84.5458803068,-117.1741196932,-1.302452,1.084903,0.096012,-4.716147,-2.211168
1,6.0,4.0,8,75.9356925407,-125.7843074593,1.675673,4.175742,1.829682,-0.552407,1.593024
1,6.0,4.0,9,24.1822638688,-177.5377361312,0.975581,-1.267291,-0.948284,3.234376,-1.853581
1,6.0,4.0,10,27.1194855406,-174.6005144594,-1.127115,1.135692,-0.310852,-0.546119,0.594214
1,6.0,4.0,11,56.2025116904,-145.5174883096,0.139821,2.655985,2.023299,1.221964,-1.56395
1,6.0,4.0,12,37.4707316208,-164.2492683792,0.794293,1.979233,0.871642,0.7488,0.311683
1,6.0,4.0,13,53.6335215303,-148.0864784697,-1.990793,0.925602,-0.501923,-1.724136,-2.675744
1,6.0,4.0,14,19.7093895839,-182.0106104161,1.07778,-1.689529,-3.636082,1.155619,0.178094
1,6.0,4.0,15,27.137260577,-174.582739423,-1.463357,0.425231,-0.214284,-1.295694,0.482223
1,6.0,4.0,16,32.3120599788,-169.4079400212,0.987267,0.718086,1.718621,0.973882,-0.094525
1,6.0,4.0,17,36.9633131183,-164.7566868817,-3.139553,1.313626,-2.401633,1.634603,-1.675793
1,6.0,4.0,18,41.7559125337,-159.9640874663,1.508052,1.65637,-2.256576,4.403754,-0.509638
1,6.0,4.0,19,18.7381438086,-182.9818561914,1.090508,-1.831249,-3.728118,1.263622,0.465489
1,6.0,4.0,20,22.3694612318,-179.3505387682,0.743634,0.058227,-3.200785,0.824972,0.770626
1,6.0,4.0,21,24.4929923411,-177.2270076589,2.274115,-2.606781,-4.122792,2.018605,1.264982
1,6.0,4.0,22,15.2690596974,-186.4509403026,0.047892,-0.885175,-2.043677,1.595534,-0.68625
1,6.0,4.0,23,28.2613590728,-173.4586409272,-0.624141,2.072943,-0.457476,3.80766,1.358296
1,6.0,4.0,24,9.4768954025,-192.2431045975,0.427475,-1.635369,-1.263156,3.759867,0.492156
1,6.0,4.0,25,7.774030881,-193.945969119,0.241208,-3.032388,-1.89882,4.203552,2.778385
1,6.0,4.0,26,21.2281178995,-180.4918821005,0.833016,-1.122727,2.091596,2.778979,0.128875
1,6.0,4.0,27,23.3803862389,-178.3396137611,0.040832,-0.482457,-3.79137,5.0,1.611959
1,6.0,4.0,28,14.1950420805,-187.5249579195,0.700985,-1.507001,0.570345,3.162936,-0.167398
1,6.0,4.0,29,18.2311494804,-183.4888505196,-0.989346,-1.234904,-2.299915,3.990318,-1.254839
1,6.0,4.0,30,31.701773235,-170.018226765,1.927371,-2.887341,-4.595346,1.456174,-0.518232
1,6.0,4.0,31,23.1021884484,-178.6178115516,1.100221,-1.993376,-4.779297,1.895894,0.998901
1,6.0,4.0,32,3.8731005403,-197.8468994597,-0.366861,-2.493377,-2.029586,2.519193,0.836153
1,6.0,4.0,33,14.1949865331,-187.5250134669,0.675577,-3.599187,-0.12591,4.540735,0.069769
1,6.0,4.0,34,17.6552969899,-184.0647030101,0.038194,-4.683327,-2.323745,5.0,0.180858
1,6.0,4.0,35,19.4873818717,-182.2326181283,-0.094315,-1.715707,-2.514573,-1.329858,1.352277
1,6.0,4.0,36,16.8073081742,-184.9126918258,1.685078,-5.0,-1.361823,3.941794,2.122516
1,6.0,4.0,37,10.188584366,-191.53141563399998,1.100788,-3.736912,-0.947436,3.992785,1.392688
1,6.0,4.0,38,28.5266992694,-173.1933007306,0.511806,-3.671468,-4.83641,5.0,0.614566
1,6.0,4.0,39,2.0333729747,-199.6866270253,-1.171088,-3.862715,-1.951291,2.311216,1.804472
1,6.0,4.0,40,5.2718840184,-196.4481159816,-0.957037,-3.303152,-2.234216,3.743448,3.129274
1,6.0,5.0,1,55.325333314,-146.394666686,0.882455,-0.66174,4.861542,-0.504184,0.21922
1,6.0,5.0,2,33.2379334718,-168.4820665282,3.164962,-1.818465,-1.183273,0.375206,-0.65974
1,6.0,5.0,3,37.0119112216,-164.7080887784,-2.385529,-0.409753,-0.717658,1.206943,-3.329577
1,6.0,5.0,4,78.0451568039,-123.6748431961,-1.400358,2.302782,3.714662,-3.022359,1.289695
1,6.0,5.0,5,12.4485957696,-189.2714042304,-1.961216,-1.713706,-1.743758,-0.845016,1.99288
1,6.0,5.0,6,27.6464020114,-174.0735979886,1.424843,0.118288,-0.726622,0.006578,-0.211861
1,6.0,5.0,7,23.5159940816,-178.20400591840001,1.586107,-1.263143,-0.01239,-0.202135,-0.104616
1,6.0,5.0,8,35.1671752203,-166.5528247797,0.498435,0.39532,2.669697,-0.173751,3.123065
1,6.0,5.0,9,13.1971995972,-188.5228004028,0.122553,-2.313354,-0.553115,-0.77708,1.212559
1,6.0,5.0,10,22.6935849317,-179.0264150683,-0.069757,0.095929,-3.560098,0.263032,1.152029
1,6.0,5.0,11,23.22410061,-178.49589939,-2.015256,-0.53842,-2.291612,0.572605,-1.503274
1,6.0,5.0,12,25.6316210181,-176.0883789819,2.95296,-1.925539,-2.888675,1.142576,2.602885
1,6.0,5.0,13,20.4786310007,-181.2413689993,-1.97619,-0.274451,-1.587461,-1.24433,2.210459
1,6.0,5.0,14,27.9068470744,-173.8131529256,-4.337838,0.799538,-2.138034,0.894508,3.488179
1,6.0,5.0,15,56.4957804716,-145.2242195284,1.693377,2.739052,0.433688,-0.885367,3.648016
1,6.0,5.0,16,29.2790901163,-172.4409098837,-1.190054,0.620369,0.141204,-1.616198,1.879101
1,6.0,5.0,17,29.1576948892,-172.5623051108,-0.355096,-2.903576,-4.904827,-1.179901,2.098149
1,6.0,5.0,18,9.7570111034,-191.9629888966,-1.593359,-0.763178,-2.007296,1.060006,0.466017
1,6.0,5.0,19,9.7676114011,-191.9523885989,-1.380118,-0.808233,-2.247946,0.900226,0.739744
1,6.0,5.0,20,11.2255690998,-190.4944309002,-1.597548,-3.135511,-2.356155,-0.598306,1.263385
1,6.0,5.0,21,6.4513323759,-195.2686676241,-1.046061,-4.510504,-1.315702,0.453653,1.753124
1,6.0,5.0,22,50.4383833653,-151.28161663470001,-2.902522,1.070827,-5.0,-1.661775,2.202058
1,6.0,5.0,23,37.0179655417,-164.7020344583,0.117054,1.543083,-0.495836,-0.147212,-0.905095
1,6.0,5.0,24,49.9829720708,-151.7370279292,-1.963388,2.165686,-1.820958,-2.227816,3.562856
1,6.0,5.0,25,18.6795406944,-183.0404593056,1.636094,-1.670799,-1.34846,3.014712,-0.668094
1,6.0,5.0,26,17.5810702113,-184.1389297887,-0.395243,-5.0,-0.361859,0.745237,-1.034585
1,6.0,5.0,27,9.3969346772,-192.3230653228,-2.465228,-4.868379,-1.717538,0.957777,0.609493
1,6.0,5.0,28,21.0791510129,-180.64084898710001,-0.287005,-3.547327,-3.956326,1.154145,5.0
1,6.0,5.0,29,16.3964538123,-185.3235461877,1.139952,-0.134796,-1.859646,3.4273,1.65389
1,6.0,5.0,30,10.2973748195,-191.4226251805,0.119577,-1.7057,-1.515253,2.168186,-0.46454
1,6.0,5.0,31,15.5408834117,-186.1791165883,0.423422,-3.674972,-3.368486,0.050492,1.327539
1,6.0,5.0,32,7.4272732405,-194.2927267595,0.978146,-3.832639,-0.891761,2.838462,2.756537
1,6.0,5.0,33,6.3508891185,-195.3691108815,-0.550431,-5.0,-0.368538,1.776221,2.763036
1,6.0,5.0,34,6.7559286939,-194.9640713061,-1.815212,-5.0,-2.367733,2.267049,2.444517
1,6.0,5.0,35,1.4399854338,-200.2800145662,-1.353009,-2.53232,-1.614217,3.07109,1.460701
1,6.0,5.0,36,18.4744437128,-183.2455562872,1.232502,-5.0,-0.570912,0.794448,-0.118963
1,6.0,5.0,37,8.4209711891,-193.2990288109,-1.221424,-5.0,-2.863932,1.883066,1.676666
1,6.0,5.0,38,13.8055054641,-187.9144945359,-1.281707,-5.0,-2.036803,-0.295232,3.153216
1,6.0,5.0,39,10.1965655512,-191.5234344488,-0.050147,-5.0,-1.393563,2.639599,3.918979
1,6.0,5.0,40,7.6928608471,-194.0271391529,0.822029,-3.385393,-1.41738,1.858432,0.603178
1,6.0,6.0,1,87.4475738071,-114.2724261929,-0.623567,1.458008,0.435642,-1.798184,-4.973561
1,6.0,6.0,2,50.6465964419,-151.07340355809998,1.826503,2.254127,-3.028186,3.278582,-0.859787
1,6.0,6.0,3,61.4110883199,-140.30891168009998,5.0,1.203644,-0.671763,2.475476,0.222256
1,6.0,6.0,4,13.8590034926,-187.8609965074,0.258302,0.152255,-0.310256,1.268451,1.62131
1,6.0,6.0,5,61.0728673884,-140.6471326116,0.709617,3.625181,-2.712952,-0.927264,1.649308
1,6.0,6.0,6,51.0589791494,-150.66102085059998,-2.352863,3.128979,1.42541,-0.362013,1.068399
1,6.0,6.0,7,10.5197360377,-191.2002639623,-1.173226,-2.963707,1.714495,1.886198,0.228883
1,6.0,6.0,8,17.2760415683,-184.4439584317,-0.043913,-4.254289,-1.668815,-0.931017,0.467421
1,6.0,6.0,9,15.3149977931,-186.4050022069,0.897711,-0.516213,-0.111838,3.908249,0.985776
1,6.0,6.0,10,20.175484513,-181.544515487,-3.021706,-0.822489,-1.587175,-0.858826,0.376415
1,6.0,6.0,11,6.5870244538,-195.1329755462,-1.305338,-0.624724,-0.226126,1.424552,2.181534
1,6.0,6.0,12,13.6473660743,-188.0726339257,-0.244815,-2.337835,-0.491154,4.264926,4.840858
1,6.0,6.0,13,12.5285593631,-189.1914406369,0.196204,-1.94547,1.123135,3.250964,0.044942
1,6.0,6.0,14,17.7538791031,-183.9661208969,-1.582371,-4.355669,-2.788691,-0.501343,-0.036346
1,6.0,6.0,15,31.0482062944,-170.6717937056,-0.005413,-0.964463,4.00429,2.738607,2.793529
1,6.0,6.0,16,9.3776185546,-192.3423814454,-1.832035,-1.619986,-1.504741,2.062839,-0.66572
1,6.0,6.0,17,19.4450676582,-182.2749323418,-2.890576,0.238486,-0.520642,0.683977,4.133401
