fid,iid,rep,evaluations,raw_y,true_y,x0,x1,x2,x3,x4
1,6.0,2.0,14,63.2840138632,-138.4359861368,-0.635973,-0.950502,-1.200443,-3.344814,-3.140224
1,6.0,2.0,15,31.9593153673,-169.7606846327,0.819584,-0.474127,1.515897,-0.838106,-0.204827
1,6.0,2.0,16,41.6111414547,-160.1088585453,-0.188792,1.035353,-4.65502,2.316534,-1.274659
1,6.0,3.0,1,83.8642788067,-117.8557211933,3.577257,0.87302,0.192995,-3.726985,-0.554776
1,6.0,3.0,2,22.7675298825,-178.9524701175,-0.709518,-0.165483,-1.254001,-0.087636,-0.954436
1,6.0,3.0,3,35.48102968,-166.23897032,-2.62773,1.769245,1.762636,3.419146,0.100067
1,6.0,3.0,4,26.173194836,-175.546805164,-0.809355,-1.09072,-3.092955,1.964735,-2.202135
1,6.0,3.0,5,42.4099636563,-159.3100363437,-2.370093,-0.4113,2.972297,0.473433,-2.04757
1,6.0,3.0,6,38.7548489105,-162.9651510895,-1.425986,1.25049,-0.321027,-1.537673,-0.460061
1,6.0,3.0,7,83.8406702959,-117.8793297041,1.490113,3.952222,-2.488247,-1.252834,-1.607532
1,6.0,3.0,8,19.1991222095,-182.5208777905,-4.838166,-1.847584,-2.047752,2.247956,-0.263828
1,6.0,3.0,9,14.1555288443,-187.5644711557,-5.0,-2.996229,-0.706277,1.431523,2.695423
1,6.0,3.0,10,29.1859451343,-172.5340548657,-5.0,-0.077352,0.057435,-0.162824,0.943326
1,6.0,3.0,11,35.4126928546,-166.3073071454,1.761795,1.362073,-2.027451,2.746846,-0.381514
1,6.0,3.0,12,30.5099390156,-171.2100609844,-5.0,-5.0,-3.97388,1.057389,0.425935
1,6.0,3.0,13,32.7460439821,-168.9739560179,-0.869313,-2.424527,-5.0,3.362029,-1.823753
1,6.0,3.0,14,27.8194937382,-173.9005062618,1.264797,-1.387862,-0.110815,-1.130341,-0.357246
1,6.0,3.0,15,14.095488678,-187.624511322,0.206101,-3.643663,-1.237595,3.652323,-1.000896
1,6.0,3.0,16,27.1198932522,-174.6001067478,-1.461824,1.452427,-1.082859,-0.48978,2.386187
1,6.0,4.0,1,27.6724780541,-174.0475219459,0.101123,0.999903,-1.991818,1.387197,-0.836603
1,6.0,4.0,2,31.5738939686,-170.1461060314,-3.169154,-1.295414,1.19715,0.6645,-2.294953
1,6.0,4.0,3,39.2355638113,-162.4844361887,1.237339,-0.175974,0.850145,0.664506,-2.313633
1,6.0,4.0,4,28.1571249859,-173.5628750141,0.701994,-1.213775,3.093959,1.446683,0.092271
1,6.0,4.0,5,39.482407454,-162.237592546,-1.965983,0.108865,0.319786,-2.417896,4.44672
1,6.0,4.0,6,69.3791894246,-132.34081057539998,0.78859,3.384715,-2.225624,3.271495,-2.721931
1,6.0,4.0,7,84.5458803068,-117.1741196932,-1.302452,1.084903,0.096012,-4.716147,-2.211168
1,6.0,4.0,8,75.9356925407,-125.7843074593,1.675673,4.175742,1.829682,-0.552407,1.593024
1,6.0,4.0,9,24.1822638688,-177.5377361312,0.975581,-1.267291,-0.948284,3.234376,-1.853581
1,6.0,4.0,10,27.1194855406,-174.6005144594,-1.127115,1.135692,-0.310852,-0.546119,0.594214
1,6.0,4.0,11,56.2025116904,-145.5174883096,0.139821,2.655985,2.023299,1.221964,-1.56395
1,6.0,4.0,12,37.4707316208,-164.2492683792,0.794293,1.979233,0.871642,0.7488,0.311683
1,6.0,4.0,13,53.6335215303,-148.0864784697,-1.990793,0.925602,-0.501923,-1.724136,-2.675744
1,6.0,4.0,14,19.7093895839,-182.0106104161,1.07778,-1.689529,-3.636082,1.155619,0.178094
1,6.0,4.0,15,27.137260577,-174.582739423,-1.463357,0.425231,-0.214284,-1.295694,0.482223
1,6.0,4.0,16,32.3120599788,-169.4079400212,0.987267,0.718086,1.718621,0.973882,-0.094525
1,6.0,5.0,1,55.325333314,-146.394666686,0.882455,-0.66174,4.861542,-0.504184,0.21922
1,6.0,5.0,2,33.2379334718,-168.4820665282,3.164962,-1.818465,-1.183273,0.375206,-0.65974
1,6.0,5.0,3,37.0119112216,-164.7080887784,-2.385529,-0.409753,-0.717658,1.206943,-3.329577
1,6.0,5.0,4,78.0451568039,-123.6748431961,-1.400358,2.302782,3.714662,-3.022359,1.289695
1,6.0,5.0,5,12.4485957696,-189.2714042304,-1.961216,-1.713706,-1.743758,-0.845016,1.99288
1,6.0,5.0,6,27.6464020114,-174.0735979886,1.424843,0.118288,-0.726622,0.006578,-0.211861
1,6.0,5.0,7,23.5159940816,-178.20400591840001,1.586107,-1.263143,-0.01239,-0.202135,-0.104616
1,6.0,5.0,8,35.1671752203,-166.5528247797,0.498435,0.39532,2.669697,-0.173751,3.123065
1,6.0,5.0,9,13.1971995972,-188.5228004028,0.122553,-2.313354,-0.553115,-0.77708,1.212559
1,6.0,5.0,10,22.6935849317,-179.0264150683,-0.069757,0.095929,-3.560098,0.263032,1.152029
1,6.0,5.0,11,23.22410061,-178.49589939,-2.015256,-0.53842,-2.291612,0.572605,-1.503274
1,6.0,5.0,12,25.6316210181,-176.0883789819,2.95296,-1.925539,-2.888675,1.142576,2.602885
1,6.0,5.0,13,20.4786310007,-181.2413689993,-1.97619,-0.274451,-1.587461,-1.24433,2.210459
1,6.0,5.0,14,27.9068470744,-173.8131529256,-4.337838,0.799538,-2.138034,0.894508,3.488179
1,6.0,5.0,15,56.4957804716,-145.2242195284,1.693377,2.739052,0.433688,-0.885367,3.648016
1,6.0,5.0,16,29.2790901163,-172.4409098837,-1.190054,0.620369,0.141204,-1.616198,1.879101
1,6.0,6.0,1,87.4475738071,-114.2724261929,-0.623567,1.458008,0.435642,-1.798184,-4.973561
1,6.0,6.0,2,50.6465964419,-151.07340355809998,1.826503,2.254127,-3.028186,3.278582,-0.859787
1,6.0,6.0,3,61.4110883199,-140.30891168009998,5.0,1.203644,-0.671763,2.475476,0.222256
1,6.0,6.0,4,13.8590034926,-187.8609965074,0.258302,0.152255,-0.310256,1.268451,1.62131
1,6.0,6.0,5,61.0728673884,-140.6471326116,0.709617,3.625181,-2.712952,-0.927264,1.649308
1,6.0,6.0,6,51.0589791494,-150.66102085059998,-2.352863,3.128979,1.42541,-0.362013,1.068399
1,6.0,6.0,7,10.5197360377,-191.2002639623,-1.173226,-2.963707,1.714495,1.886198,0.228883
1,6.0,6.0,8,17.2760415683,-184.4439584317,-0.043913,-4.254289,-1.668815,-0.931017,0.467421
1,6.0,6.0,9,15.3149977931,-186.4050022069,0.897711,-0.516213,-0.111838,3.908249,0.985776
1,6.0,6.0,10,20.175484513,-181.544515487,-3.021706,-0.822489,-1.587175,-0.858826,0.376415
1,6.0,6.0,11,6.5870244538,-195.1329755462,-1.305338,-0.624724,-0.226126,1.424552,2.181534
1,6.0,6.0,12,13.6473660743,-188.0726339257,-0.244815,-2.337835,-0.491154,4.264926,4.840858
1,6.0,6.0,13,12.5285593631,-189.1914406369,0.196204,-1.94547,1.123135,3.250964,0.044942
1,6.0,6.0,14,17.7538791031,-183.9661208969,-1.582371,-4.355669,-2.788691,-0.501343,-0.036346
1,6.0,6.0,15,31.0482062944,-170.6717937056,-0.005413,-0.964463,4.00429,2.738607,2.793529
1,6.0,6.0,16,9.3776185546,-192.3423814454,-1.832035,-1.619986,-1.504741,2.062839,-0.66572
1,6.0,7.0,1,43.1665880365,-158.5534119635,3.381051,-0.931875,0.06564,0.815033,-1.577846
1,6.0,7.0,2,17.7821371275,-183.9378628725,0.004131,-0.001781,-3.509449,2.035316,1.200997
1,6.0,7.0,3,24.8134684875,-176.9065315125,-1.250858,-0.343097,1.010599,-0.522713,-0.485498
1,6.0,7.0,4,48.5866191502,-153.1333808498,-2.906483,1.109161,0.247762,0.54892,-3.053049
1,6.0,7.0,5,40.0585198825,-161.6614801175,3.301399,0.308671,-0.77428,4.058144,-0.090772
1,6.0,7.0,6,27.9145521212,-173.8054478788,-2.901357,-0.810456,-4.57663,2.098793,-0.832949
1,6.0,7.0,7,70.3677098704,-131.3522901296,-1.485107,2.14494,-3.302151,1.070859,-4.12883
1,6.0,7.0,8,23.8020759265,-177.9179240735,-1.324319,-2.40844,2.923951,3.532322,-0.658828
1,6.0,7.0,9,31.8793509927,-169.8406490073,0.740825,1.10839,0.06943,-0.797692,1.497855
1,6.0,7.0,10,58.2858030449,-143.4341969551,-0.712764,3.648118,0.01318,3.706891,-1.455836
1,6.0,7.0,11,8.2570373561,-193.4629626439,0.865033,-1.913758,0.372112,1.951566,2.420104
1,6.0,7.0,12,13.2129619301,-188.5070380699,-3.463338,-0.364073,-1.890765,3.615248,1.803115
1,6.0,7.0,13,23.6126718576,-178.1073281424,-4.273615,-1.257678,1.86856,1.645229,-0.077551
1,6.0,7.0,14,27.1504814437,-174.5695185563,-2.56159,-0.613065,-1.255366,-1.186674,-0.835932
1,6.0,7.0,15,9.6980221169,-192.0219778831,-1.375716,-3.368323,0.570221,5.0,2.27697
1,6.0,7.0,16,38.3874689136,-163.3325310864,0.701441,1.611598,0.43118,0.007694,-0.473326
1,6.0,8.0,1,106.8443437898,-94.87565621019999,0.182409,2.182565,-3.893941,-2.772699,-4.592983
1,6.0,8.0,2,108.6379445993,-93.0820554007,4.819669,3.455672,4.409113,1.589655,1.952842
1,6.0,8.0,3,69.0605835783,-132.6594164217,-2.366854,3.832727,-2.246654,-1.328071,-0.756717
1,6.0,8.0,4,33.6217383374,-168.0982616626,-1.583231,1.719096,-0.461578,-0.131322,-0.417272
1,6.0,8.0,5,50.4843102309,-151.2356897691,2.693737,-1.213906,-0.348496,0.848103,-3.29198
1,6.0,8.0,6,42.074963867,-159.645036133,-0.967082,1.070937,2.332281,0.323366,-1.345668
1,6.0,8.0,7,34.0684048344,-167.65159516559999,2.885048,-0.442961,0.062529,0.363859,-0.125857
1,6.0,8.0,8,36.0101548383,-165.7098451617,-1.083137,0.949037,-2.329182,-1.001819,-0.817122
1,6.0,8.0,9,32.2446361022,-169.4753638978,0.209729,1.628455,0.297981,0.306215,0.174934
1,6.0,8.0,10,88.6900403562,-113.0299596438,1.129239,0.931874,0.839955,-5.0,-1.228829
1,6.0,8.0,11,26.2236006453,-175.4963993547,1.096259,-1.900763,1.991672,-0.840033,2.440812
1,6.0,8.0,12,19.2679784709,-182.4520215291,0.795578,-2.102561,-1.259351,1.080661,-1.458516
1,6.0,8.0,13,66.4996679391,-135.2203320609,0.728461,3.713485,-1.745645,-0.317502,-1.213506
1,6.0,8.0,14,35.7722837301,-165.9477162699,0.318156,0.42236,-2.391301,4.206918,-1.996819
1,6.0,8.0,15,50.6942417891,-151.0257582109,1.197594,2.02767,-1.304473,-0.749848,-1.129591
1,6.0,8.0,16,62.3089360826,-139.41106391739999,2.457844,2.075015,0.233269,-1.663344,-0.246236
1,6.0,9.0,1,22.3214592178,-179.3985407822,0.002217,-0.579088,-2.232133,-0.025766,-0.756723
1,6.0,9.0,2,19.0898843958,-182.6301156042,-0.962271,-3.034662,-0.981744,-0.481361,-1.295895
1,6.0,9.0,3,53.9083892582,-147.8116107418,1.271782,3.480235,0.593364,1.415007,3.645632
1,6.0,9.0,4,48.9711071719,-152.7488928281,0.861538,3.085459,-1.801442,-0.27425,2.595158
1,6.0,9.0,5,27.6667426595,-174.0532573405,1.350542,0.063916,1.836292,0.761019,1.032735
1,6.0,9.0,6,63.5844515259,-138.1355484741,-0.710479,0.417554,0.656822,-0.99645,-4.183554
1,6.0,9.0,7,102.4885867904,-99.23141320959999,-0.165175,4.910365,-5.0,-1.826559,-0.454629
1,6.0,9.0,8,40.3791279874,-161.34087201260002,0.538631,2.260923,2.084795,2.607621,2.778801
1,6.0,9.0,9,19.6937805952,-182.0262194048,-0.0051,-0.392864,-1.315811,0.766522,-0.952026
1,6.0,9.0,10,11.2145356597,-190.5054643403,-1.160836,-2.24001,-3.267328,0.036482,2.213112
1,6.0,9.0,11,61.8479199412,-139.8720800588,-3.059472,3.446618,1.370915,-0.898607,0.278864
1,6.0,9.0,12,28.1568656552,-173.5631343448,0.373065,-0.081907,0.014466,1.272863,-1.850704
1,6.0,9.0,13,43.2632518286,-158.4567481714,-3.457903,-2.627467,0.805271,3.686928,-3.830679
1,6.0,9.0,14,25.4504482227,-176.2695517773,-1.67464,-5.0,-1.465746,0.553685,-2.178907
1,6.0,9.0,15,28.5394604706,-173.1805395294,-1.548028,0.508057,-2.252102,-1.208311,0.392185
1,6.0,9.0,16,28.5962497496,-173.1237502504,0.225062,-2.651642,-1.393535,0.084559,-2.523158
1,6.0,10.0,1,46.1953208638,-155.5246791362,2.663173,1.430558,-3.090801,-0.016768,1.242672
1,6.0,10.0,2,24.13987123,-177.58012877,-1.440171,0.531023,0.217097,0.008583,-0.3492
1,6.0,10.0,3,36.9064151332,-164.8135848668,0.866052,2.406075,-1.930131,2.056548,0.45726
1,6.0,10.0,4,25.0265145504,-176.6934854496,0.890275,-2.273204,0.270274,2.969074,-2.15961
1,6.0,10.0,5,14.9409596798,-186.7790403202,-3.955457,-3.486745,0.53214,4.769935,2.247383
1,6.0,10.0,6,55.2333624476,-146.4866375524,3.345244,0.198298,2.795993,-0.542496,1.226408
1,6.0,10.0,7,16.6747714839,-185.0452285161,-0.534634,-1.098618,0.265417,-0.952284,2.616946
1,6.0,10.0,8,29.2013620898,-172.5186379102,0.390027,0.80042,-0.675265,2.512945,-1.463939
1,6.0,10.0,9,7.8311519674,-193.8888480326,-1.662032,-2.235578,-1.757065,-0.155202,1.322505
1,6.0,10.0,10,8.9466139202,-192.7733860798,-2.518008,-1.907643,1.03991,2.71643,0.381843
1,6.0,10.0,11,8.9563822597,-192.7636177403,-2.362347,-4.344601,0.255492,4.467364,1.999367
1,6.0,10.0,12,28.9717063873,-172.7482936127,0.738289,0.788271,0.657682,4.203984,4.15525
1,6.0,10.0,13,21.5837738728,-180.1362261272,-4.15204,-0.280863,1.652471,1.651657,2.156658
1,6.0,10.0,14,8.6103818725,-193.1096181275,0.23903,-4.14623,0.187711,1.36096,3.456755
1,6.0,10.0,15,5.8502755823,-195.8697244177,-1.574442,-2.961153,-0.217445,4.468426,1.156151
1,6.0,10.0,16,43.9800581041,-157.7399418959,-5.0,1.109543,-3.847469,0.059836,0.803365
1,6.0,11.0,1,87.534151744,-114.185848256,3.498909,-0.572146,-0.96913,-5.0,-0.016569
1,6.0,11.0,2,25.8416666979,-175.8783333021,-0.639263,-1.073259,0.630805,0.842101,-2.131206
1,6.0,11.0,3,32.1859067762,-169.5340932238,-1.772479,-0.951467,1.379365,1.122384,-2.611097
1,6.0,11.0,4,53.7680690119,-147.9519309881,-2.238951,1.473675,3.149268,-0.06215,-1.366893
1,6.0,11.0,5,25.1719356942,-176.5480643058,2.191259,-0.619153,1.451504,3.098143,1.26016
1,6.0,11.0,6,38.8870696829,-162.8329303171,0.146986,1.464543,-1.285151,-0.356186,-1.147909
1,6.0,11.0,7,18.0245264007,-183.6954735993,-0.408751,-0.97299,-0.371551,-0.761073,0.177955
1,6.0,11.0,8,58.4885690097,-143.2314309903,0.127343,0.592694,2.805542,-3.093725,2.591237
1,6.0,11.0,9,21.7936924529,-179.9263075471,-0.276848,-0.401376,-1.885438,0.457754,-1.120864
1,6.0,11.0,10,14.4890343286,-187.23096567139999,-0.521658,-3.743615,1.781627,2.357002,-0.341711
1,6.0,11.0,11,17.7131166373,-184.0068833627,-0.09072,-0.267561,0.250538,-0.411801,2.157521
1,6.0,11.0,12,32.5092633662,-169.2107366338,-0.515257,-0.1314,2.119415,-0.360083,-0.69856
1,6.0,11.0,13,43.5669369478,-158.1530630522,-3.775238,1.300089,0.954859,0.05913,-1.387179
1,6.0,11.0,14,1.1432590835,-200.5767409165,-0.823995,-3.362896,-0.629581,1.975477,1.420041
1,6.0,11.0,15,23.2999907286,-178.4200092714,-0.943387,0.21557,-0.426631,-1.129694,0.976543
1,6.0,11.0,16,39.0389922059,-162.6810077941,2.541574,-2.687412,3.001431,0.66298,-0.206925
1,6.0,12.0,1,43.1655643523,-158.5544356477,0.945972,-1.362852,0.484879,-3.401471,1.506286
1,6.0,12.0,2,36.2225452941,-165.4974547059,-3.069443,0.010254,-0.240455,-1.613964,5.0
1,6.0,12.0,3,47.8611576439,-153.8588423561,-1.195646,0.944914,2.191912,-2.430338,2.684713
1,6.0,12.0,4,45.9280126962,-155.7919873038,-0.2443,2.025031,-1.827738,-2.05906,2.419593
1,6.0,12.0,5,41.2740937974,-160.44590620259999,1.003745,0.277692,1.281522,1.054665,-2.30872
1,6.0,12.0,6,72.9313880837,-128.7886119163,-4.426667,-3.363513,-3.576189,-4.43707,-1.294862
1,6.0,12.0,7,25.9864334126,-175.7335665874,-1.056809,-0.078418,0.429952,-0.768718,-0.507808
1,6.0,12.0,8,19.9783303568,-181.7416696432,0.146504,-1.994408,-1.427713,0.070833,-1.355891
1,6.0,12.0,9,21.8605445015,-179.85945549849998,-1.163018,-1.418897,1.308293,0.491576,-1.321716
1,6.0,12.0,10,13.7590525763,-187.9609474237,0.328271,-5.0,0.844921,1.635368,0.393076
1,6.0,12.0,11,46.9339913459,-154.7860086541,-2.004054,2.552954,-0.57049,-1.733867,1.666306
1,6.0,12.0,12,22.500224182,-179.219775818,0.062876,-0.391903,-1.219311,-0.774856,-0.049021
1,6.0,12.0,13,23.5153910622,-178.2046089378,-2.078434,-0.509349,-0.756852,-1.530162,0.468372
1,6.0,12.0,14,26.4839908946,-175.2360091054,-0.582417,-3.515818,-1.250774,1.11925,-2.87092
1,6.0,12.0,15,8.9043886711,-192.8156113289,-1.015048,-4.552255,0.634749,0.453922,2.036436
1,6.0,12.0,16,30.7359384199,-170.9840615801,-1.083647,-2.32031,-2.376863,-1.654308,-1.500002
1,6.0,13.0,1,22.7120115743,-179.0079884257,-1.424781,1.507533,-0.089006,0.903625,2.690203
1,6.0,13.0,2,61.9455819396,-139.7744180604,1.064676,2.700376,1.722423,2.957371,-2.090754
1,6.0,13.0,3,12.4445421922,-189.2754578078,-1.577978,-2.523212,1.125694,-0.486653,1.827481
1,6.0,13.0,4,47.2577168534,-154.4622831466,0.634702,0.254607,4.300766,1.212577,-0.053543
1,6.0,13.0,5,61.997620996,-139.722379004,-1.968322,2.381411,1.905661,-2.174363,-0.290423
1,6.0,13.0,6,31.5848539933,-170.13514600669998,0.475716,-3.278187,-0.556269,2.798477,-3.230216
1,6.0,13.0,7,63.6174648048,-138.1025351952,0.981744,3.785484,-1.241959,-0.907505,0.434903
1,6.0,13.0,8,42.1976783672,-159.52232163280001,1.028658,0.794483,-3.02569,-1.528068,0.20254
1,6.0,13.0,9,14.2822861486,-187.4377138514,-2.593469,-3.166287,2.445228,2.210268,3.163714
1,6.0,13.0,10,13.963937756,-187.756062244,-2.854172,-1.598893,0.028396,-0.709112,2.013958
1,6.0,13.0,11,8.5911332154,-193.1288667846,-2.856671,-3.302984,0.289554,0.217573,2.621674
1,6.0,13.0,12,11.986717241,-189.733282759,0.787397,-1.932421,-2.69429,0.570613,1.995056
1,6.0,13.0,13,29.2033864847,-172.5166135153,-2.430757,-3.743684,2.189397,-1.404519,0.092305
1,6.0,13.0,14,17.6409201476,-184.0790798524,-1.929554,-3.479199,0.531938,-0.137446,4.973054
1,6.0,13.0,15,33.6467261816,-168.0732738184,-0.726863,0.088429,1.180719,-1.680491,0.121702
1,6.0,13.0,16,11.6166336914,-190.1033663086,-1.468367,-0.822866,-1.457291,-0.031073,0.817484
1,6.0,14.0,1,73.9092649705,-127.8107350295,3.102678,0.158372,0.347953,-0.144673,-4.008659
1,6.0,14.0,2,16.7266365536,-184.9933634464,0.289356,-3.002337,0.422219,-1.11641,2.169058
1,6.0,14.0,3,17.8943678835,-183.8256321165,-0.372578,0.029323,-2.151139,1.284504,-0.360673
1,6.0,14.0,4,75.3143191953,-126.4056808047,1.240601,1.621949,1.555872,-0.474979,-3.783825
1,6.0,14.0,5,40.3375570257,-161.3824429743,-2.344244,1.672414,2.018547,2.586199,-1.098662
1,6.0,14.0,6,39.2787682228,-162.44123177720002,-1.963426,1.829346,1.746141,0.044222,-0.008287
1,6.0,14.0,7,46.8426847746,-154.8773152254,-2.698252,-0.416436,2.653081,-1.832521,-0.940026
1,6.0,14.0,8,34.4327164804,-167.2872835196,-0.298885,-0.65052,-3.611447,-1.00074,-1.129561
1,6.0,14.0,9,25.914166461,-175.805833539,0.713599,-4.356314,0.762796,-1.698237,1.718646
1,6.0,14.0,10,46.2959184518,-155.4240815482,1.954938,1.619601,-2.304307,-1.114791,1.1808
1,6.0,14.0,11,46.0231595932,-155.6968404068,-0.382091,-1.243177,0.785895,-0.914336,-3.339507
1,6.0,14.0,12,43.7692891352,-157.9507108648,4.635101,-1.604352,-1.027025,0.240305,3.020436
1,6.0,14.0,13,43.1921742517,-158.5278257483,-1.754347,-2.169093,2.36036,-2.268758,-1.218289
1,6.0,14.0,14,27.9267784368,-173.7932215632,-3.240799,1.383045,-3.058815,2.790475,0.76831
1,6.0,14.0,15,52.5298667693,-149.19013323069998,2.987541,0.88993,-1.383446,-1.682134,0.469618
1,6.0,14.0,16,21.4915612335,-180.2284387665,-0.053015,0.905401,-0.002667,0.497206,1.096322
1,6.0,15.0,1,27.3874784298,-174.3325215702,-0.624657,0.678569,-0.311817,-1.003579,0.471138
1,6.0,15.0,2,23.8800101733,-177.8399898267,-3.527211,-2.191724,-2.175531,-0.61034,-0.947497
1,6.0,15.0,3,31.675835708,-170.044164292,-0.401189,0.710394,1.379035,0.821179,-1.129957
1,6.0,15.0,4,35.5760497896,-166.1439502104,1.198781,-0.325873,3.200429,1.363254,0.02976
1,6.0,15.0,5,26.8077144014,-174.9122855986,-0.175559,-1.964236,0.243381,-2.274875,0.698005
1,6.0,15.0,6,20.7624854943,-180.9575145057,-3.717026,-2.334364,2.849794,2.993131,2.579864
1,6.0,15.0,7,43.8320707897,-157.8879292103,-3.623491,-2.996614,-2.900286,-3.387814,0.454528
1,6.0,15.0,8,28.3431886825,-173.3768113175,-0.979469,-0.001057,-0.980505,-1.586419,4.097798
1,6.0,15.0,9,38.7631299309,-162.9568700691,-4.17687,-0.203142,2.072662,0.725249,-1.476525
1,6.0,15.0,10,46.7918983915,-154.92810160850001,-5.0,-4.398056,4.309974,3.866164,0.677257
1,6.0,15.0,11,56.1563915051,-145.5636084949,-4.208239,2.0642,1.966196,4.107557,-1.460657
1,6.0,15.0,12,26.6532605056,-175.0667394944,-3.689109,-1.9038,3.507059,2.645723,1.250204
1,6.0,15.0,13,32.7761627155,-168.9438372845,-4.299285,-4.260239,2.301372,1.120615,-1.250395
1,6.0,15.0,14,33.7101998781,-168.0098001219,-5.0,-4.229696,2.382729,-0.186523,3.324072
1,6.0,15.0,15,73.8851033228,-127.83489667719999,-4.218551,-1.678941,3.823759,-2.574821,-2.197688
