fid,iid,rep,evaluations,raw_y,true_y,x0,x1,x2,x3,x4
1,6.0,1.0,22,10.7262749629,-190.9937250371,-0.820606,-2.935671,2.105481,2.807404,1.10052
1,6.0,1.0,23,13.1709489215,-188.54905107849999,-2.84834,-1.185467,1.030374,2.855868,4.011038
1,6.0,1.0,24,16.508483715,-185.211516285,-2.56633,-2.912041,0.201358,5.0,-0.589295
1,6.0,2.0,1,51.4592413049,-150.2607586951,-0.833516,-0.112534,-4.272392,3.280542,-3.586871
1,6.0,2.0,2,52.2147069545,-149.5052930455,-1.683495,1.005763,-2.490576,-2.115904,-1.818015
1,6.0,2.0,3,85.2723317126,-116.44766828739999,1.102908,4.584416,0.083079,-2.235851,1.078117
1,6.0,2.0,4,37.7683994715,-163.9516005285,-1.192319,-0.038261,2.350002,-1.495742,0.018051
1,6.0,2.0,5,34.7760576419,-166.9439423581,-1.756216,-0.312868,0.513141,-1.977558,-0.677644
1,6.0,2.0,6,37.7619630587,-163.9580369413,-0.472368,-1.27531,-2.375225,-2.842434,-0.30699
1,6.0,2.0,7,76.5253758394,-125.1946241606,-0.538114,4.462734,-4.869535,0.225453,0.740889
1,6.0,2.0,8,39.2764330157,-162.4435669843,2.719268,1.003714,-1.688427,2e-05,1.084705
1,6.0,2.0,9,85.7465319658,-115.9734680342,1.448917,-1.887182,-0.490343,-5.0,-2.731086
1,6.0,2.0,10,39.325254276,-162.394745724,-1.821503,-0.188136,1.58814,-2.166959,-0.249064
1,6.0,2.0,11,50.1766104503,-151.5433895497,-1.633491,0.658596,-1.22328,-2.854704,-1.219187
1,6.0,2.0,12,25.5736243355,-176.1463756645,0.043801,1.487676,-1.85637,1.002591,0.77558
1,6.0,2.0,13,18.519318373,-183.200681627,1.096704,-0.403683,0.051817,1.278528,0.05865
1,6.0,2.0,14,63.2840138632,-138.4359861368,-0.635973,-0.950502,-1.200443,-3.344814,-3.140224
1,6.0,2.0,15,31.9593153673,-169.7606846327,0.819584,-0.474127,1.515897,-0.838106,-0.204827
1,6.0,2.0,16,41.6111414547,-160.1088585453,-0.188792,1.035353,-4.65502,2.316534,-1.274659
1,6.0,2.0,17,11.7304378396,-189.9895621604,1.02008,-0.769321,-0.945202,1.254632,2.227432
1,6.0,2.0,18,19.2567603078,-182.4632396922,1.064316,-2.763808,-1.409096,0.680149,-1.168373
1,6.0,2.0,19,21.505818479,-180.214181521,1.274478,0.498701,-1.635544,3.777468,2.310224
1,6.0,2.0,20,37.8706123551,-163.8493876449,1.723836,1.850689,-1.526708,4.559273,2.266412
1,6.0,2.0,21,28.682269156,-173.037730844,-0.549975,2.081586,-0.883502,1.664121,0.399264
1,6.0,2.0,22,57.5563389478,-144.16366105219998,1.630342,2.361318,-3.990646,1.326153,-1.184998
1,6.0,2.0,23,30.2371617233,-171.4828382767,0.568016,0.84119,1.305701,1.352662,-0.480853
1,6.0,2.0,24,20.765125776,-180.954874224,-0.445456,0.423711,0.651123,3.830981,3.995797
1,6.0,3.0,1,83.8642788067,-117.8557211933,3.577257,0.87302,0.192995,-3.726985,-0.554776
1,6.0,3.0,2,22.7675298825,-178.9524701175,-0.709518,-0.165483,-1.254001,-0.087636,-0.954436
1,6.0,3.0,3,35.48102968,-166.23897032,-2.62773,1.769245,1.762636,3.419146,0.100067
1,6.0,3.0,4,26.173194836,-175.546805164,-0.809355,-1.09072,-3.092955,1.964735,-2.202135
1,6.0,3.0,5,42.4099636563,-159.3100363437,-2.370093,-0.4113,2.972297,0.473433,-2.04757
1,6.0,3.0,6,38.7548489105,-162.9651510895,-1.425986,1.25049,-0.321027,-1.537673,-0.460061
1,6.0,3.0,7,83.8406702959,-117.8793297041,1.490113,3.952222,-2.488247,-1.252834,-1.607532
1,6.0,3.0,8,19.1991222095,-182.5208777905,-4.838166,-1.847584,-2.047752,2.247956,-0.263828
1,6.0,3.0,9,14.1555288443,-187.5644711557,-5.0,-2.996229,-0.706277,1.431523,2.695423
1,6.0,3.0,10,29.1859451343,-172.5340548657,-5.0,-0.077352,0.057435,-0.162824,0.943326
1,6.0,3.0,11,35.4126928546,-166.3073071454,1.761795,1.362073,-2.027451,2.746846,-0.381514
1,6.0,3.0,12,30.5099390156,-171.2100609844,-5.0,-5.0,-3.97388,1.057389,0.425935
1,6.0,3.0,13,32.7460439821,-168.9739560179,-0.869313,-2.424527,-5.0,3.362029,-1.823753
1,6.0,3.0,14,27.8194937382,-173.9005062618,1.264797,-1.387862,-0.110815,-1.130341,-0.357246
1,6.0,3.0,15,14.095488678,-187.624511322,0.206101,-3.643663,-1.237595,3.652323,-1.000896
1,6.0,3.0,16,27.1198932522,-174.6001067478,-1.461824,1.452427,-1.082859,-0.48978,2.386187
1,6.0,3.0,17,18.5197847464,-183.2002152536,-2.387834,-4.089449,1.292496,4.576289,-0.466067
1,6.0,3.0,18,33.1253310865,-168.59466891350002,3.503426,-5.0,-0.511055,3.626457,3.633245
1,6.0,3.0,19,6.8165810835,-194.9034189165,-2.406952,-2.793434,0.159766,0.351329,1.185293
1,6.0,3.0,20,29.9231125616,-171.7968874384,-5.0,-5.0,-3.314147,5.0,2.056231
1,6.0,3.0,21,30.5352312494,-171.1847687506,-3.705256,-5.0,-4.282793,1.433217,-0.985311
1,6.0,3.0,22,8.9887543447,-192.7312456553,-3.358267,-3.364393,-2.152264,1.03018,0.643925
1,6.0,3.0,23,8.5541839576,-193.1658160424,-2.35866,-1.691107,0.008783,0.777147,0.318274
1,6.0,3.0,24,18.6721254594,-183.0478745406,-2.75146,-4.548216,-3.037211,5.0,0.36443
1,6.0,4.0,1,27.6724780541,-174.0475219459,0.101123,0.999903,-1.991818,1.387197,-0.836603
1,6.0,4.0,2,31.5738939686,-170.1461060314,-3.169154,-1.295414,1.19715,0.6645,-2.294953
1,6.0,4.0,3,39.2355638113,-162.4844361887,1.237339,-0.175974,0.850145,0.664506,-2.313633
1,6.0,4.0,4,28.1571249859,-173.5628750141,0.701994,-1.213775,3.093959,1.446683,0.092271
1,6.0,4.0,5,39.482407454,-162.237592546,-1.965983,0.108865,0.319786,-2.417896,4.44672
1,6.0,4.0,6,69.3791894246,-132.34081057539998,0.78859,3.384715,-2.225624,3.271495,-2.721931
1,6.0,4.0,7,84.5458803068,-117.1741196932,-1.302452,1.084903,0.096012,-4.716147,-2.211168
1,6.0,4.0,8,75.9356925407,-125.7843074593,1.675673,4.175742,1.829682,-0.552407,1.593024
1,6.0,4.0,9,24.1822638688,-177.5377361312,0.975581,-1.267291,-0.948284,3.234376,-1.853581
1,6.0,4.0,10,27.1194855406,-174.6005144594,-1.127115,1.135692,-0.310852,-0.546119,0.594214
1,6.0,4.0,11,56.2025116904,-145.5174883096,0.139821,2.655985,2.023299,1.221964,-1.56395
1,6.0,4.0,12,37.4707316208,-164.2492683792,0.794293,1.979233,0.871642,0.7488,0.311683
1,6.0,4.0,13,53.6335215303,-148.0864784697,-1.990793,0.925602,-0.501923,-1.724136,-2.675744
1,6.0,4.0,14,19.7093895839,-182.0106104161,1.07778,-1.689529,-3.636082,1.155619,0.178094
1,6.0,4.0,15,27.137260577,-174.582739423,-1.463357,0.425231,-0.214284,-1.295694,0.482223
1,6.0,4.0,16,32.3120599788,-169.4079400212,0.987267,0.718086,1.718621,0.973882,-0.094525
1,6.0,4.0,17,36.9633131183,-164.7566868817,-3.139553,1.313626,-2.401633,1.634603,-1.675793
1,6.0,4.0,18,41.7559125337,-159.9640874663,1.508052,1.65637,-2.256576,4.403754,-0.509638
1,6.0,4.0,19,18.7381438086,-182.9818561914,1.090508,-1.831249,-3.728118,1.263622,0.465489
1,6.0,4.0,20,22.3694612318,-179.3505387682,0.743634,0.058227,-3.200785,0.824972,0.770626
1,6.0,4.0,21,24.4929923411,-177.2270076589,2.274115,-2.606781,-4.122792,2.018605,1.264982
1,6.0,4.0,22,15.2690596974,-186.4509403026,0.047892,-0.885175,-2.043677,1.595534,-0.68625
1,6.0,4.0,23,28.2613590728,-173.4586409272,-0.624141,2.072943,-0.457476,3.80766,1.358296
1,6.0,4.0,24,9.4768954025,-192.2431045975,0.427475,-1.635369,-1.263156,3.759867,0.492156
1,6.0,5.0,1,55.325333314,-146.394666686,0.882455,-0.66174,4.861542,-0.504184,0.21922
1,6.0,5.0,2,33.2379334718,-168.4820665282,3.164962,-1.818465,-1.183273,0.375206,-0.65974
1,6.0,5.0,3,37.0119112216,-164.7080887784,-2.385529,-0.409753,-0.717658,1.206943,-3.329577
1,6.0,5.0,4,78.0451568039,-123.6748431961,-1.400358,2.302782,3.714662,-3.022359,1.289695
1,6.0,5.0,5,12.4485957696,-189.2714042304,-1.961216,-1.713706,-1.743758,-0.845016,1.99288
1,6.0,5.0,6,27.6464020114,-174.0735979886,1.424843,0.118288,-0.726622,0.006578,-0.211861
1,6.0,5.0,7,23.5159940816,-178.20400591840001,1.586107,-1.263143,-0.01239,-0.202135,-0.104616
1,6.0,5.0,8,35.1671752203,-166.5528247797,0.498435,0.39532,2.669697,-0.173751,3.123065
1,6.0,5.0,9,13.1971995972,-188.5228004028,0.122553,-2.313354,-0.553115,-0.77708,1.212559
1,6.0,5.0,10,22.6935849317,-179.0264150683,-0.069757,0.095929,-3.560098,0.263032,1.152029
1,6.0,5.0,11,23.22410061,-178.49589939,-2.015256,-0.53842,-2.291612,0.572605,-1.503274
1,6.0,5.0,12,25.6316210181,-176.0883789819,2.95296,-1.925539,-2.888675,1.142576,2.602885
1,6.0,5.0,13,20.4786310007,-181.2413689993,-1.97619,-0.274451,-1.587461,-1.24433,2.210459
1,6.0,5.0,14,27.9068470744,-173.8131529256,-4.337838,0.799538,-2.138034,0.894508,3.488179
1,6.0,5.0,15,56.4957804716,-145.2242195284,1.693377,2.739052,0.433688,-0.885367,3.648016
1,6.0,5.0,16,29.2790901163,-172.4409098837,-1.190054,0.620369,0.141204,-1.616198,1.879101
1,6.0,5.0,17,29.1576948892,-172.5623051108,-0.355096,-2.903576,-4.904827,-1.179901,2.098149
1,6.0,5.0,18,9.7570111034,-191.9629888966,-1.593359,-0.763178,-2.007296,1.060006,0.466017
1,6.0,5.0,19,9.7676114011,-191.9523885989,-1.380118,-0.808233,-2.247946,0.900226,0.739744
1,6.0,5.0,20,11.2255690998,-190.4944309002,-1.597548,-3.135511,-2.356155,-0.598306,1.263385
1,6.0,5.0,21,6.4513323759,-195.2686676241,-1.046061,-4.510504,-1.315702,0.453653,1.753124
1,6.0,5.0,22,50.4383833653,-151.28161663470001,-2.902522,1.070827,-5.0,-1.661775,2.202058
1,6.0,5.0,23,37.0179655417,-164.7020344583,0.117054,1.543083,-0.495836,-0.147212,-0.905095
1,6.0,5.0,24,49.9829720708,-151.7370279292,-1.963388,2.165686,-1.820958,-2.227816,3.562856
1,6.0,6.0,1,87.4475738071,-114.2724261929,-0.623567,1.458008,0.435642,-1.798184,-4.973561
1,6.0,6.0,2,50.6465964419,-151.07340355809998,1.826503,2.254127,-3.028186,3.278582,-0.859787
1,6.0,6.0,3,61.4110883199,-140.30891168009998,5.0,1.203644,-0.671763,2.475476,0.222256
1,6.0,6.0,4,13.8590034926,-187.8609965074,0.258302,0.152255,-0.310256,1.268451,1.62131
1,6.0,6.0,5,61.0728673884,-140.6471326116,0.709617,3.625181,-2.712952,-0.927264,1.649308
1,6.0,6.0,6,51.0589791494,-150.66102085059998,-2.352863,3.128979,1.42541,-0.362013,1.068399
1,6.0,6.0,7,10.5197360377,-191.2002639623,-1.173226,-2.963707,1.714495,1.886198,0.228883
1,6.0,6.0,8,17.2760415683,-184.4439584317,-0.043913,-4.254289,-1.668815,-0.931017,0.467421
1,6.0,6.0,9,15.3149977931,-186.4050022069,0.897711,-0.516213,-0.111838,3.908249,0.985776
1,6.0,6.0,10,20.175484513,-181.544515487,-3.021706,-0.822489,-1.587175,-0.858826,0.376415
1,6.0,6.0,11,6.5870244538,-195.1329755462,-1.305338,-0.624724,-0.226126,1.424552,2.181534
1,6.0,6.0,12,13.6473660743,-188.0726339257,-0.244815,-2.337835,-0.491154,4.264926,4.840858
1,6.0,6.0,13,12.5285593631,-189.1914406369,0.196204,-1.94547,1.123135,3.250964,0.044942
1,6.0,6.0,14,17.7538791031,-183.9661208969,-1.582371,-4.355669,-2.788691,-0.501343,-0.036346
1,6.0,6.0,15,31.0482062944,-170.6717937056,-0.005413,-0.964463,4.00429,2.738607,2.793529
1,6.0,6.0,16,9.3776185546,-192.3423814454,-1.832035,-1.619986,-1.504741,2.062839,-0.66572
1,6.0,6.0,17,19.4450676582,-182.2749323418,-2.890576,0.238486,-0.520642,0.683977,4.133401
1,6.0,6.0,18,13.8667859623,-187.8532140377,-1.568094,0.702293,-1.119041,1.690284,2.632715
1,6.0,6.0,19,10.6642388102,-191.0557611898,-2.442809,-2.372895,0.92106,4.709429,1.561248
1,6.0,6.0,20,10.583707353,-191.136292647,0.510489,-1.851783,-1.74256,2.103406,-0.236452
1,6.0,6.0,21,28.464371322,-173.255628678,-0.48002,-0.05391,-0.155384,-1.565853,0.108521
1,6.0,6.0,22,16.3337363019,-185.3862636981,-0.332662,-0.517366,0.710631,-0.135328,1.230158
1,6.0,6.0,23,9.8621968098,-191.8578031902,-0.818268,-4.172832,1.131567,0.456721,1.769138
1,6.0,6.0,24,7.2628732758,-194.4571267242,-2.107883,-3.322529,-1.166908,0.00966,3.094128
1,6.0,7.0,1,43.1665880365,-158.5534119635,3.381051,-0.931875,0.06564,0.815033,-1.577846
1,6.0,7.0,2,17.7821371275,-183.9378628725,0.004131,-0.001781,-3.509449,2.035316,1.200997
1,6.0,7.0,3,24.8134684875,-176.9065315125,-1.250858,-0.343097,1.010599,-0.522713,-0.485498
1,6.0,7.0,4,48.5866191502,-153.1333808498,-2.906483,1.109161,0.247762,0.54892,-3.053049
1,6.0,7.0,5,40.0585198825,-161.6614801175,3.301399,0.308671,-0.77428,4.058144,-0.090772
1,6.0,7.0,6,27.9145521212,-173.8054478788,-2.901357,-0.810456,-4.57663,2.098793,-0.832949
1,6.0,7.0,7,70.3677098704,-131.3522901296,-1.485107,2.14494,-3.302151,1.070859,-4.12883
1,6.0,7.0,8,23.8020759265,-177.9179240735,-1.324319,-2.40844,2.923951,3.532322,-0.658828
1,6.0,7.0,9,31.8793509927,-169.8406490073,0.740825,1.10839,0.06943,-0.797692,1.497855
1,6.0,7.0,10,58.2858030449,-143.4341969551,-0.712764,3.648118,0.01318,3.706891,-1.455836
1,6.0,7.0,11,8.2570373561,-193.4629626439,0.865033,-1.913758,0.372112,1.951566,2.420104
1,6.0,7.0,12,13.2129619301,-188.5070380699,-3.463338,-0.364073,-1.890765,3.615248,1.803115
1,6.0,7.0,13,23.6126718576,-178.1073281424,-4.273615,-1.257678,1.86856,1.645229,-0.077551
1,6.0,7.0,14,27.1504814437,-174.5695185563,-2.56159,-0.613065,-1.255366,-1.186674,-0.835932
1,6.0,7.0,15,9.6980221169,-192.0219778831,-1.375716,-3.368323,0.570221,5.0,2.27697
1,6.0,7.0,16,38.3874689136,-163.3325310864,0.701441,1.611598,0.43118,0.007694,-0.473326
1,6.0,7.0,17,16.7595921598,-184.9604078402,1.215739,-1.987557,1.706279,2.564062,3.382953
1,6.0,7.0,18,18.3138502471,-183.4061497529,-2.483478,-0.071058,-2.172319,4.35402,3.898735
1,6.0,7.0,19,9.9413344951,-191.7786655049,1.131648,-1.563096,0.127071,1.749375,2.376721
1,6.0,7.0,20,22.6686243925,-179.0513756075,0.764783,-1.515,0.970465,0.500142,5.0
1,6.0,7.0,21,15.7315311612,-185.9884688388,-1.634015,-3.138001,2.661826,3.113082,3.429639
1,6.0,7.0,22,14.7228551609,-186.9971448391,-0.669595,-1.153839,-2.933962,0.581136,4.028921
1,6.0,7.0,23,17.2007239318,-184.51927606819999,-0.505716,0.816689,-0.19957,0.998679,2.426092
1,6.0,7.0,24,15.0492912992,-186.6707087008,-0.754184,-4.732632,0.422386,5.0,3.522472
1,6.0,8.0,1,106.8443437898,-94.87565621019999,0.182409,2.182565,-3.893941,-2.772699,-4.592983
1,6.0,8.0,2,108.6379445993,-93.0820554007,4.819669,3.455672,4.409113,1.589655,1.952842
1,6.0,8.0,3,69.0605835783,-132.6594164217,-2.366854,3.832727,-2.246654,-1.328071,-0.756717
1,6.0,8.0,4,33.6217383374,-168.0982616626,-1.583231,1.719096,-0.461578,-0.131322,-0.417272
1,6.0,8.0,5,50.4843102309,-151.2356897691,2.693737,-1.213906,-0.348496,0.848103,-3.29198
1,6.0,8.0,6,42.074963867,-159.645036133,-0.967082,1.070937,2.332281,0.323366,-1.345668
1,6.0,8.0,7,34.0684048344,-167.65159516559999,2.885048,-0.442961,0.062529,0.363859,-0.125857
1,6.0,8.0,8,36.0101548383,-165.7098451617,-1.083137,0.949037,-2.329182,-1.001819,-0.817122
1,6.0,8.0,9,32.2446361022,-169.4753638978,0.209729,1.628455,0.297981,0.306215,0.174934
1,6.0,8.0,10,88.6900403562,-113.0299596438,1.129239,0.931874,0.839955,-5.0,-1.228829
1,6.0,8.0,11,26.2236006453,-175.4963993547,1.096259,-1.900763,1.991672,-0.840033,2.440812
1,6.0,8.0,12,19.2679784709,-182.4520215291,0.795578,-2.102561,-1.259351,1.080661,-1.458516
1,6.0,8.0,13,66.4996679391,-135.2203320609,0.728461,3.713485,-1.745645,-0.317502,-1.213506
1,6.0,8.0,14,35.7722837301,-165.9477162699,0.318156,0.42236,-2.391301,4.206918,-1.996819
1,6.0,8.0,15,50.6942417891,-151.0257582109,1.197594,2.02767,-1.304473,-0.749848,-1.129591
1,6.0,8.0,16,62.3089360826,-139.41106391739999,2.457844,2.075015,0.233269,-1.663344,-0.246236
1,6.0,8.0,17,7.3107359542,-194.4092640458,-0.182517,-2.369937,-0.126425,0.855103,0.388479
1,6.0,8.0,18,28.0598433324,-173.6601566676,1.14505,0.433774,-1.737236,0.397834,-0.428094
1,6.0,8.0,19,22.8959398392,-178.8240601608,2.311103,-5.0,-2.354586,3.195952,0.651099
1,6.0,8.0,20,35.1012449041,-166.61875509589999,-1.496138,-2.147174,1.579393,-1.794207,-1.321553
1,6.0,8.0,21,20.0234159757,-181.6965840243,0.412034,-1.455109,-0.771294,0.148975,-1.112218
1,6.0,8.0,22,15.9490307711,-185.7709692289,1.354541,-5.0,-1.57054,0.476744,2.168553
1,6.0,8.0,23,39.265813871,-162.454186129,0.701815,-0.132343,3.063267,-0.062626,-0.281531
1,6.0,8.0,24,19.3642133714,-182.3557866286,-1.151301,0.163855,-1.812451,1.051263,-0.722276
1,6.0,9.0,1,22.3214592178,-179.3985407822,0.002217,-0.579088,-2.232133,-0.025766,-0.756723
1,6.0,9.0,2,19.0898843958,-182.6301156042,-0.962271,-3.034662,-0.981744,-0.481361,-1.295895
1,6.0,9.0,3,53.9083892582,-147.8116107418,1.271782,3.480235,0.593364,1.415007,3.645632
1,6.0,9.0,4,48.9711071719,-152.7488928281,0.861538,3.085459,-1.801442,-0.27425,2.595158
1,6.0,9.0,5,27.6667426595,-174.0532573405,1.350542,0.063916,1.836292,0.761019,1.032735
1,6.0,9.0,6,63.5844515259,-138.1355484741,-0.710479,0.417554,0.656822,-0.99645,-4.183554
1,6.0,9.0,7,102.4885867904,-99.23141320959999,-0.165175,4.910365,-5.0,-1.826559,-0.454629
1,6.0,9.0,8,40.3791279874,-161.34087201260002,0.538631,2.260923,2.084795,2.607621,2.778801
1,6.0,9.0,9,19.6937805952,-182.0262194048,-0.0051,-0.392864,-1.315811,0.766522,-0.952026
1,6.0,9.0,10,11.2145356597,-190.5054643403,-1.160836,-2.24001,-3.267328,0.036482,2.213112
1,6.0,9.0,11,61.8479199412,-139.8720800588,-3.059472,3.446618,1.370915,-0.898607,0.278864
1,6.0,9.0,12,28.1568656552,-173.5631343448,0.373065,-0.081907,0.014466,1.272863,-1.850704
1,6.0,9.0,13,43.2632518286,-158.4567481714,-3.457903,-2.627467,0.805271,3.686928,-3.830679
1,6.0,9.0,14,25.4504482227,-176.2695517773,-1.67464,-5.0,-1.465746,0.553685,-2.178907
1,6.0,9.0,15,28.5394604706,-173.1805395294,-1.548028,0.508057,-2.252102,-1.208311,0.392185
1,6.0,9.0,16,28.5962497496,-173.1237502504,0.225062,-2.651642,-1.393535,0.084559,-2.523158
1,6.0,9.0,17,15.6110700765,-186.1089299235,-0.590712,-3.260091,-2.147081,-0.451024,-0.355093
1,6.0,9.0,18,32.5422393573,-169.1777606427,0.917308,-0.511685,-3.428832,1.106381,-1.685853
1,6.0,9.0,19,19.2590633758,-182.4609366242,-1.067146,-1.961687,-2.607847,-1.518295,1.206379
1,6.0,9.0,20,11.7935408055,-189.9264591945,0.059542,-4.834136,-2.895098,1.275971,2.994571
1,6.0,9.0,21,20.4628627171,-181.2571372829,-0.087735,-0.448005,-1.313852,-0.902311,0.582149
1,6.0,9.0,22,17.0449801053,-184.6750198947,0.620985,-4.059452,-1.609238,-0.997022,1.8832
1,6.0,9.0,23,33.2755462213,-168.4444537787,0.814844,-2.748901,-4.684396,-1.297264,0.964659
1,6.0,9.0,24,7.9031413213,-193.8168586787,-1.895693,-1.945952,-2.947999,3.214943,3.41518
1,6.0,10.0,1,46.1953208638,-155.5246791362,2.663173,1.430558,-3.090801,-0.016768,1.242672
1,6.0,10.0,2,24.13987123,-177.58012877,-1.440171,0.531023,0.217097,0.008583,-0.3492
1,6.0,10.0,3,36.9064151332,-164.8135848668,0.866052,2.406075,-1.930131,2.056548,0.45726
1,6.0,10.0,4,25.0265145504,-176.6934854496,0.890275,-2.273204,0.270274,2.969074,-2.15961
1,6.0,10.0,5,14.9409596798,-186.7790403202,-3.955457,-3.486745,0.53214,4.769935,2.247383
1,6.0,10.0,6,55.2333624476,-146.4866375524,3.345244,0.198298,2.795993,-0.542496,1.226408
1,6.0,10.0,7,16.6747714839,-185.0452285161,-0.534634,-1.098618,0.265417,-0.952284,2.616946
1,6.0,10.0,8,29.2013620898,-172.5186379102,0.390027,0.80042,-0.675265,2.512945,-1.463939
1,6.0,10.0,9,7.8311519674,-193.8888480326,-1.662032,-2.235578,-1.757065,-0.155202,1.322505
1,6.0,10.0,10,8.9466139202,-192.7733860798,-2.518008,-1.907643,1.03991,2.71643,0.381843
1,6.0,10.0,11,8.9563822597,-192.7636177403,-2.362347,-4.344601,0.255492,4.467364,1.999367
1,6.0,10.0,12,28.9717063873,-172.7482936127,0.738289,0.788271,0.657682,4.203984,4.15525
1,6.0,10.0,13,21.5837738728,-180.1362261272,-4.15204,-0.280863,1.652471,1.651657,2.156658
1,6.0,10.0,14,8.6103818725,-193.1096181275,0.23903,-4.14623,0.187711,1.36096,3.456755
1,6.0,10.0,15,5.8502755823,-195.8697244177,-1.574442,-2.961153,-0.217445,4.468426,1.156151
1,6.0,10.0,16,43.9800581041,-157.7399418959,-5.0,1.109543,-3.847469,0.059836,0.803365
