fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
1,3,21,0.0,0.0,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,22,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,23,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,24,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,25,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,26,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,27,0.0,0.0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,28,0.0,0.0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,29,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,20,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,21,0.0,0.0,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,22,0.0,0.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,23,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,24,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,25,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,26,0.0,0.0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,27,0.0,0.0,250,1.09634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,28,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,29,0.0,0.0,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,20,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,21,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,22,0.0,0.0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,23,0.0,0.0,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,24,0.0,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,25,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,26,0.0,0.0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,27,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,28,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,29,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,0.0,0.0,24,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,2e-10,1e-10,1e-10,1e-10,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,8.2882e-06,0.0017703052,16.3797169219,16.7275265269,16.4637113835,16.8597322348,16.8916696508
2,1,21,0.0,0.0,56,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,8.87e-08,1.33e-08,0.0012834259,1.6619e-06,3.38e-07,0.031857133,0.0041970925,0.0033671367,0.0048112554,0.0091682893
2,1,22,0.0,1e-10,64,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1.587e-07,0.0,0.0,0.0,3.2623e-06,0.0002366152,9.26257e-05,2.9148e-06,0.9718096306,1.301593562,1.4829613616,5.8100741344
2,1,23,0.0,0.0,24,7e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,7.4587e-06,3e-09,1e-10,4.84e-08,0.0009250744,0.0077294616,0.122317906,0.1033569784,0.0946361885,3.7077653778,15.3798431666,65.7530633765
2,1,24,0.0,1e-10,32,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1.40204e-05,0.0,3.76e-08,0.0692834854,1.4015577976,6.342431916,7.5038314741,18.3994323844
2,1,25,0.0,0.0,200,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,2e-10,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,3.437e-07,3.2623e-06,2.287e-07,3.54e-08,0.0021139148,7.7375495345,7.9358526636,7.8646147713,11.1103985277
2,1,26,0.0,0.0,24,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0001777551,1.19323e-05,6.4e-07,0.0007791098,5.0833006385,6.28019005,6.3336844235,6.4117362182
2,1,27,0.0,0.0,56,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1.11185e-05,0.0003336382,0.1767851922,0.2073649987,0.6778931735,3.2245785358,0.8233699663,12.55619614
2,1,28,0.0,0.0,200,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,4e-10,3.7521e-06,1e-10,0.0,7.359e-06,0.4983083562,3.5771183168,3.4400381672,4.1711313335,7.767855249
2,1,29,0.0,0.0,96,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,2.007e-07,0.0,0.0002389869,1.35e-07,0.0066883156,0.0264981065,0.0243051001,0.1563361585,1.9461131504
2,2,20,0.0,0.0,80,0.0,0.0,1e-10,0.0,7e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0023754566,3.969e-07,0.1349450465,0.1505946856,0.2622332702,0.3375225274,0.3059022084,0.8821611905
2,2,21,0.0,1e-10,48,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,2e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,3.5e-08,0.0,0.0,9.0225e-05,1.4626e-06,0.0831568633,0.1984920464,1.1941594451,1.3810584775,1.5164803519
2,2,22,0.0,0.0,56,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,1.68e-07,1.3e-09,2.69697e-05,2.615e-07,0.6415333078,1.3885725201,2.2918310296,2.3135351124,2.2966261862,2.4129093063
2,2,23,0.0,0.0,24,2e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-09,5.86e-08,0.0063889557,0.0014648839,0.0005416492,0.0035807344,0.0890693585,0.4543562277
2,2,24,0.0,1e-10,24,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,1.9e-09,1e-10,0.0,1e-10,1.9557e-06,0.0,0.0040304934,0.0984810492,10.7759509703,9.8037411203,13.9239237279,13.0997094999
2,2,25,0.0,0.0,80,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,3.3e-08,9.88644e-05,19.5251985196,21.6597649238,22.0018067951,26.2351866051,47.662799467
2,2,26,0.0,0.0,64,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,7e-10,0.0,2.69703e-05,0.0005810983,0.2400231627,0.2264423163,2.2066984125,8.1740849542,8.2067732747,8.2070945904
2,2,27,0.0,0.0,200,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,3e-10,2.69696e-05,0.6658537948,1.3812830819,3.0784742342,7.597377667,7.5106523882,7.7562333007,265.3717540956
2,2,28,0.0,0.0,48,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,3.79e-08,0.0,0.0,4.119e-07,2e-10,4.6165e-06,0.0123109847,0.0001504077,0.2177131475,0.6057971923,0.7987703783,0.7942938241
2,2,29,0.0,1e-10,64,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,3.935e-07,1e-10,0.0,5e-10,2.26589e-05,2.0079e-05,4.8576973627,4.9075330436,4.9377778142,4.9348611554
2,3,20,0.0,0.0,200,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.63e-08,1e-10,0.0,0.9491591584,9.6291742494,11.295186911,24.3814076242,95.4232907918
2,3,21,0.0,0.0,72,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,2.3717e-06,1.01e-08,6.41056e-05,0.0047030545,0.9413466986,2.1361375826,21.2760861129,18.342636591,25.1937951638
2,3,22,0.0,0.0,24,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,3.4e-09,1e-10,3.7965e-06,1e-10,1e-10,0.0,0.0007563038,0.1041390614,11.5004902316,11.4561546766,15.117826941,17.3187705449
2,3,23,0.0,0.0,64,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,3e-08,0.0,0.0,1e-10,0.0,0.0001727602,2.23948e-05,2.7120002877,9.0166775202,9.3877284821,14.3011616971
2,3,24,0.0,0.0,72,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1.8485e-06,0.0,1.592e-07,6.62528e-05,3.9084e-06,0.6283568147,2.1100638997,2.5721962476,3.1398793467,18.3960996119
2,3,25,0.0,0.0,56,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,2e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,3.142e-07,0.0,0.0,3.57623e-05,0.0546614677,0.0011011559,2.8842881922,6.935181358,8.1249046668,7.5722079931,9.7737862884
2,3,26,0.0,0.0,56,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-09,9.1e-09,0.0,0.0093507517,9.6e-09,3.546e-07,0.4493969936,25.0459885728,26.3019310634,32.2114714951,178.4336989793
2,3,27,0.0,0.0,24,1e-10,0.0,0.0,0.0,0.0,0.0,2.5e-09,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,2.99796e-05,1.76543e-05,2.89275e-05,0.8039079685,1.8570714126,8.3159268133,8.9056250213,19.8059382248
2,3,28,0.0,1e-10,150,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1e-10,3.875e-07,8e-10,1e-10,0.0174777216,0.1127013912,24.0164083938,26.1212552799,27.859790494,26.1993043375
2,3,29,0.0,0.0,24,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,2.72e-08,0.0,1e-10,7.2926e-06,1e-09,0.035317399,0.6828853078,0.6794562714,0.7903337457,0.8158319131,0.864810569
2,4,20,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,4e-10,0.0057377813,6.8e-09,0.2398420889,0.0998672545,1.0560776344,1.3424909486,1.4779740073,6.3978751538
2,4,21,0.0,1e-10,88,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0001535853,0.0031951112,8.97242e-05,0.0131822632,0.6893884889,20.7426122682,49.0323652252,125.7776276184
2,4,22,0.0,1e-10,64,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,5.59e-08,0.0001675951,0.0002426332,2.084390922,2.5613197584,4.1167234336,5.7392700887,28.2603731427
2,4,23,0.0,1e-10,72,0.0,0.0,1e-10,0.0,0.0,0.0,2e-10,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,5.82e-08,1e-10,0.0,7.56e-08,0.0072725019,0.086106217,4.4487936067,4.4255226865,4.6865218164,10.0223828639
2,4,24,0.0,0.0,24,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,1.353e-07,0.0139389379,0.4675370966,0.8951410984,2.1835934241,3.3831450205,51.6415331159,98.5285607015
2,4,25,0.0,0.0,64,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,4.38e-06,0.0008593358,0.0005158572,0.1501587353,0.0084065995,7.3288575168,6.2198866794,10.8228799439,18.8667568894,18.2772656404
2,4,26,0.0,0.0,24,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,4.80798e-05,5.51658e-05,0.2867089607,0.6114014625,0.5824907894,0.8474315068,21.9972956596,135.3926167822
2,4,27,0.0,0.0,56,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,2e-10,0.0001535853,0.0034609599,0.0051552011,0.2310621527,0.4968981109,2.1103830399,171.2929421126,303.7984679679
