fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3
1,6,10,0.0,0.5165584128244121,0.07809438343302606,0.0,0.5597232143645177,0.27695180297146904,1.7406869818808957e-09,2.4431767940588134e-09,4.610483332826543e-06,0.8538214110565905,0.9999999999999807,7.561227238403988e-12,0.3454545454545454,0.5714285714285714,0.0521978021978022,0.0,0.27837062211883873,0.3351967435035335,0.36152387498492866,0.0,0.263809619782534,0.24524951937173375,0.398470679344351,0.4779018051402617,0.299857957287509,0.40798123336020886,0.395321435802,0.4800920042538086,0.28757987920528755,0.29311331387812045,0.4168069270588927,0.6475288287583101,0.04477611940298504,1.1350995924499725e-07,0.0899470899470899,0.47058823529411753,0.9124077765609946,0.6985983585420774,0.8820260409544423,0.41825205349121286,0.43722941128019954,0.529523230734096,0.6318683973310124,0.6493386968010357,0.4169278202964109,0.48531050302426954,0.48135666448261133,0.4360435972862323,0.4169278202944794,0.5782147561998052,0.17416864465105852,0.147767753752983,1.3007229813448318e-08,0.657201776177006,1.3698300351372948e-08,0.5474123693313087,3.3255323042380103e-09,0.49926206138584606
1,6,11,0.0,0.6000084982841722,0.1963407977326742,0.5,0.8398031513569202,0.2769518035761875,2.4465634316547606e-08,5.34699770491653e-09,2.5067862496821917e-07,0.895588255858206,0.9999999999999922,4.825054936895496e-12,0.18181818181818177,0.2244897959183673,0.06993006993006994,0.0,0.2600388019917778,0.24225881101626334,0.3331716490100026,0.0,0.25328218297760197,0.2294465496376865,0.3725295256428858,0.6943499394920145,0.312434381243891,0.36117305953696405,0.40316616532686333,0.7123905970328939,0.31334204347004097,0.3266188361140153,0.4279442119783707,0.7971218549061863,0.04726368159203978,9.83097638104562e-08,0.10582010582010579,0.6470588235294117,0.9038272186781922,0.702838101629129,0.8813979617372771,0.49545481065244334,0.5676440421498975,0.23181700898810131,0.3320536317882574,0.3628956590537067,0.4352716030769865,0.46426736884999875,0.5372288298185456,0.4066046289531232,0.4352716030542263,0.7221150446810529,0.29172121911000914,0.30450186810614355,9.317995283888427e-09,0.42813370330804734,1.1712042098191612e-08,0.2966364250897382,5.2155326149299385e-09,0.29361613684691834
1,6,12,0.0,0.506637271724472,0.14034569517171935,0.5,0.5459894881850276,0.2769518003678703,5.499439506727827e-09,8.762597739222476e-09,4.514451933633705e-06,0.889062082290951,0.999999999999966,1.0666585585579263e-11,0.5454545454545455,0.3673469387755102,0.12820512820512822,0.0,0.37736971182199625,0.3888033941034667,0.3106803291791571,0.0,0.36298585654715343,0.39412517609319997,0.35604157857667595,0.618898702741308,0.41952600420506403,0.4775576860880091,0.37042666862662116,0.628648250660248,0.4127595809746801,0.4559183964796386,0.3992229860264516,0.9467148810540615,0.03731343283582089,9.00168692397799e-08,0.07936507936507933,0.7058823529411764,0.8465266655251944,0.7342205086079283,0.7533766352127123,0.3761896112449603,0.24821982360655392,0.2387513553346201,0.29926822380257523,0.31810357871540607,0.4047085711131549,0.5123530777084105,0.5108460096040848,0.472849852607548,0.4047085711029297,0.7450139402352509,0.2735837128059919,0.3027356976095079,1.195954384471886e-08,0.33604558720140054,1.1021492382521546e-08,0.29741025914483954,3.3712841435630795e-09,0.36911408952611335
1,6,13,0.0,0.5435322614920679,0.07736202747205792,0.5,0.8005207786787107,0.2769518053956862,1.7246674686975303e-08,3.732496255276431e-09,2.7285326857285003e-07,0.9273250528228247,0.9999999999999951,1.0298940729912536e-11,0.43636363636363645,0.3673469387755102,0.1025641025641026,0.0,0.2830121315822555,0.30712651490087695,0.2552613956201002,0.0,0.27449478177728115,0.2612892538992565,0.22888172119548378,0.6312706935220886,0.32601081690847067,0.4064732617954768,0.32268561519733724,0.6516651218394895,0.325061610186688,0.34186096403402483,0.28697807581995893,0.6905516170143093,0.04726368159203978,9.00168692397799e-08,0.08730158730158723,0.5294117647058824,0.8128201691885122,0.8210727045093389,0.9451901518164831,0.1825309326395211,0.5475417448862249,0.29118676852911207,0.4121923766252582,0.46503681057600676,0.3754276018087487,0.6123490027521435,0.4652549425735399,0.5788572669547947,0.37542760183896945,0.763931478263693,0.1796104454432399,0.18364781550952392,5.606100339107251e-09,0.2710503459450736,7.754844667770265e-09,0.1659219776413392,5.068537020587336e-09,0.34957021455963866
1,6,14,0.0,0.482374626115424,0.09311709620681764,0.5,0.6704396590078129,0.27695180559573923,1.3093273729390005e-08,3.939312294589822e-09,5.509288093205618e-07,0.9660971696836776,0.9999999999999802,9.793124319291968e-12,0.27272727272727276,0.3265306122448979,0.07211538461538462,0.0,0.23100450815006468,0.25278020039173416,0.2408527562835825,0.0,0.22824599855205635,0.1918641758781436,0.29437029285444083,0.4426817166966752,0.24269494939724057,0.32195360150260266,0.2705356292135646,0.5172893146513429,0.25428537652497696,0.2498114511765288,0.31937503898678277,0.7264897758494036,0.052238805970149266,6.661936981269481e-08,0.060846560846560774,0.47058823529411753,0.5430645099128609,0.4968337072900093,0.6453718147246541,0.5154254899223386,0.5683324167035494,0.3165567945722312,0.3863606053803519,0.4143491981907106,0.4544769477112705,0.44303157179296926,0.5615934669684303,0.38699561219738277,0.4544769477272047,0.46026004187795766,0.45107348803693237,0.45001387497696044,1.0921788717736116e-08,0.4430098052846455,1.6664669536771897e-08,0.5192945896625354,4.988212362407169e-09,0.5397630043470696
1,6,15,0.0,0.5426568968076037,0.13794869660221468,0.5,0.45121486395893123,0.2769517995486062,4.961413137126417e-09,2.4321018369960976e-09,1.3138660709636408e-06,0.8745815576715811,0.9999999999999489,8.886573632993153e-12,0.38181818181818183,0.653061224489796,0.05048076923076923,0.0,0.3875857316420812,0.5247173094211293,0.5192999912623517,0.0,0.3643097653252388,0.4593938124178112,0.4917328115728353,0.43455914103902105,0.414673103956157,0.587507537548403,0.5456567301163144,0.4272379173035856,0.39537548865156313,0.49659154813830686,0.505911029364324,0.6185683043896855,0.03233830845771139,8.239605498934149e-08,0.0661375661375661,0.4117647058823529,0.688734528788558,0.4781627415690717,0.4729134605264353,0.6017220560980009,0.6242578146517652,0.520153196420932,0.6076772602472147,0.6457003642452701,0.4533019236484677,0.4694140902234076,0.5277859241019861,0.42020752445019527,0.45330192365623634,0.5323848542129541,0.23684163068289465,0.26007556354806993,7.376753526323317e-09,0.5864503119145849,1.5899092177175604e-08,0.5013975050566502,2.7306360926657564e-09,0.5395066581808794
1,6,16,0.0,0.534208265447189,0.08994321010299572,0.0,0.5464556559038587,0.2769518036882641,9.334027333600131e-09,3.0024300593465958e-09,6.630009391563428e-07,0.9765129075961774,0.9999999999999871,4.539317225327622e-12,0.39999999999999997,0.30612244897959184,0.11282051282051282,0.0,0.3110599269038304,0.3005774372691773,0.21595185658550542,0.0,0.3081775711943329,0.31185123888942856,0.23682530229963783,0.4240622169882555,0.3286766876425888,0.3655678192806834,0.24178886514694709,0.5075207835862561,0.3408454870043326,0.362389015569111,0.2602044219413157,0.6157551039403713,0.04975124378109452,2.8570455289492733e-08,0.0449735449735449,0.4117647058823529,0.8387415432815937,0.7919285415003294,0.9631315357200538,0.1725477626295854,0.49666404268800024,0.41750227369970383,0.36224137879083074,0.38805344804820496,0.39993025178674646,0.524803804324566,0.49334016377735124,0.4769847306088336,0.39993025181027403,0.6976734159911162,0.17214766655573677,0.16201438225500397,1.3231024713940284e-08,0.5090103421591464,1.4449208762206713e-08,0.4205222943490827,4.215493357492977e-09,0.5949518521262682
1,6,17,0.0,0.5152142721149507,0.0611222186132127,0.0,0.561589944539507,0.27695180897114596,1.0073516133619468e-08,3.227957869256259e-09,6.463431696331093e-07,0.9157952708203405,0.9999999999999889,6.694315295239367e-12,0.5272727272727273,0.2448979591836735,0.18589743589743588,0.0,0.15592608989266382,0.2677261863752604,0.17695428057753304,0.0,0.15015586325533092,0.3154810897033068,0.2506490902168005,0.12767959842964371,0.09529780082569866,0.2783788044564252,0.13223536972556305,0.19854795339745612,0.09662685089997408,0.3151138057919513,0.20337298932578468,0.7721693184367011,0.05970149253731351,6.872804330823237e-08,0.10846560846560846,0.7647058823529411,0.7173384604740496,0.8459565424735462,0.8772805254389247,0.21984918742840423,0.34703699572573465,0.440728461692137,0.5531836095650213,0.5860863793802107,0.4431213879497486,0.6128855207415523,0.5297047080201234,0.5743844532202552,0.4431213879754091,0.6818513449523749,0.12360552190176988,0.12883427474129783,1.25497761947558e-08,0.69878043517348,2.419375541431069e-08,0.7124033665117413,6.940353593088177e-09,0.8749401446797123
1,6,18,0.0,0.5105265742810352,0.05930797802494706,0.0,0.7769092462377969,0.27695180636853245,6.663897467614446e-09,4.588933351436822e-09,1.8098870683605846e-06,0.9449473012215759,0.9999999999999969,2.7947655108673426e-12,0.2909090909090909,0.20408163265306115,0.12307692307692308,0.0,0.27048373273002074,0.1873472779316097,0.15487673673653346,0.0,0.26415782563891743,0.1630256019636839,0.17610313632487684,0.286382580381384,0.263660635982248,0.2231414320041043,0.14652819624171576,0.3641081664237853,0.2699925100992623,0.1846933077089023,0.1611702406703388,0.5652831854437466,0.022388059701492505,1.011682853656836e-07,0.08730158730158723,0.23529411764705876,0.9100700551425378,0.7267412652241516,0.8721977127603935,0.4526215838582246,0.5822357141477712,0.3600225433027482,0.422176011939829,0.44559077144355186,0.44768476900767235,0.544708817784636,0.5476642343744446,0.5050976463972223,0.4476847690408474,0.6247069296761907,0.3037167935046555,0.296963190012953,1.0423331259514708e-08,0.6558191002612345,2.4612510307521035e-08,0.6185946404695628,7.1418253596242225e-09,0.6986429351784738
1,6,19,0.0,0.5468449062587244,0.20790072690755992,0.5,0.8718431666737678,0.2769518010609694,1.385585777831224e-08,9.7670873378802e-09,1.7281934593521752e-06,0.9523178795255163,0.9999999999999813,1.992434981514272e-11,0.2909090909090909,0.42857142857142855,0.058608058608058615,0.0,0.24751020500219334,0.25958217912870946,0.30274645522701205,0.0,0.24444531071838654,0.21618132397605164,0.37096061853615603,0.9387056223966206,0.33854672103418115,0.42215351875350826,0.4202416869935906,0.9410158590829854,0.34292455607714706,0.3650929923908275,0.4634819725467459,0.5768967497015278,0.04975124378109452,4.5350681061647827e-08,0.05555555555555556,0.4117647058823529,0.8574345087852355,0.8733880638739393,0.9542750822807651,0.21429267187750936,0.33960199476618635,0.11523565142422043,0.20976077036485297,0.24196309815137962,0.07338987136090469,0.5536374115727657,0.18581286057472268,0.5278731620308497,0.07338987139044979,0.8125578864915353,0.3384856321595764,0.3102102498224272,1.1774288728507297e-08,0.23433480549573238,1.534881779881224e-08,0.10605177110574315,4.596990625972455e-09,0.05994404892127214
1,7,0,0.0,0.5589680235418959,0.1735655620625724,0.5,0.458093263441926,0.27695141222730857,5.810401027395495e-09,3.533407571251993e-09,1.6105407322467304e-06,0.8897951914777962,0.999999999999986,3.041036523889883e-11,0.6727272727272727,0.5714285714285714,0.10164835164835165,0.0,0.20978964397782196,0.27437705497345627,0.34404972899689046,0.0,0.20609644250187448,0.29634166299985953,0.3222542596379542,0.6584858199191663,0.25740537555891424,0.38228013236648584,0.4069468692528636,0.6929309127348335,0.26348351136414033,0.3799009024502409,0.3800494304794637,0.565283185443747,0.05472636815920402,1.2016633044954352e-07,0.09259259259259257,0.588235294117647,0.8318416951381751,0.6138521585218695,0.8454867220755082,0.5312115032790894,0.2800914257920065,0.3319960006597744,0.3302989005103498,0.3571134964846481,0.38008548681555904,0.5152926341523747,0.47562881080010894,0.46472424332121515,0.38008548683795523,0.7746174747699834,0.1657491639409635,0.15922759498683625,1.3014994134061563e-08,0.4546410013575889,1.8740341105958105e-08,0.3623481192157181,3.4512221301510248e-09,0.34190931272148717
1,7,1,0.0,0.5456821323976693,0.13306479784587796,0.5,0.423711091743578,0.2769514125903915,4.500407042952359e-09,4.85841191793586e-09,3.075534285952548e-06,0.9780054115582919,0.9999999999999658,1.615100868191245e-11,0.39999999999999997,0.3469387755102041,0.09954751131221719,0.0,0.19123858945917496,0.2646808935086378,0.17165270756900286,0.0,0.1877277215371627,0.32073359969806114,0.21173569720837404,0.8681426201795677,0.27815402391277577,0.41281379856199424,0.30441856180446836,0.8717052241428409,0.2814582980460056,0.4296823864210462,0.32633383475783984,0.7971218549061858,0.03731343283582089,5.1734606117892236e-08,0.06878306878306878,0.6470588235294117,0.7310627420095202,0.7503489190962438,0.8882665290363152,0.34367477674671776,0.487005649026501,0.3227847435431228,0.30388617939902485,0.3222163443899042,0.40709665420370067,0.5545749126727616,0.5078014254328725,0.5134011830526243,0.4070966542485445,0.6094422689856587,0.35911259294901066,0.31448149344743725,6.199463024292579e-09,0.14463185313102622,8.356033197746253e-09,0.1330614860124384,2.2129985417783947e-09,0.14201233282838732
1,7,2,0.0,0.5250334758473645,0.1181473688623674,0.5,0.7893543130929557,0.27695141287804176,1.1482084956095202e-08,9.443632332878923e-09,2.0975524248061757e-06,0.9341213103769912,0.9999999999999789,1.60338142536512e-11,0.27272727272727276,0.2653061224489795,0.08875739644970415,0.0,0.35914747069713054,0.3617373297789703,0.20213840386800586,0.0,0.35472422216359123,0.3796348565139107,0.26242615571868744,0.6468446998801531,0.40385753796154034,0.45724688861438734,0.27837577170823885,0.6932833615495535,0.41065196096740675,0.45138631590557277,0.3268514853317673,0.6905516170143093,0.05472636815920402,2.3293668423896288e-07,0.13227513227513224,0.47058823529411753,0.887277418282473,0.5516607366174164,0.7468792017602046,0.6524528014602681,0.519329082874223,0.163526988582812,0.1914552969892025,0.2152755444508463,0.2650193607900967,0.5554774873006594,0.35669000455572675,0.5145785079686551,0.2650193607738697,0.694590856308366,0.40349508585102745,0.40866377768316964,1.420868671416673e-08,0.2993352994499682,1.7291669377918444e-08,0.344265572011899,4.387576123613709e-09,0.3371690236060161
1,7,3,0.0,0.5404372224844052,0.14319333412717314,1.0,0.6852702301475264,0.27695141260657896,3.5687580369910957e-09,7.649047269581702e-09,6.289838955472371e-06,0.9675753595712933,0.9999999999999718,1.0980236627566994e-11,0.3272727272727273,0.1836734693877551,0.15384615384615385,0.0,0.31726646564991884,0.40300247887856105,0.25616805550585,0.0,0.3004183188025945,0.3104347847264881,0.2614655416560754,0.5701824688520429,0.35304999550183136,0.48437411479243264,0.3112575601428195,0.5606422956173847,0.3393177921709882,0.3699023019461396,0.29650008018515883,0.6516932627754655,0.05472636815920402,6.070523437199873e-08,0.074074074074074,0.47058823529411753,0.9361364147258631,0.6195707204070215,0.7194463096531951,0.6590358050650564,0.5316161858800366,0.25010787366511567,0.3074212314263569,0.3344505749168052,0.388129079402798,0.49073000529961996,0.49479870448847973,0.45478442568662003,0.38812907938423097,0.568685797047473,0.4380385145629767,0.4318293457875114,8.830086318547417e-09,0.34350149070653746,2.1911254675785184e-08,0.49443832677089805,4.318838559081158e-09,0.43030829314915353
