fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,2.100410537695676,4.515157996345649,3,0.4662065536002489,97.68491228012036,0.2429635794287077,4.405146374620605,18.130891819171595,0.731791803345839,0.9999999999999842,1.0000010934925498,0.999999999999996,0.3,0.1125,2.6666666666666665,0.35,0.15,2.333333333333333,0.1899769507125755,0.2212786864359404,0.2366083627820677,0.3593451078588652,0.2040162949251843,0.2686580522776365,0.2624589866786028,0.3738836991779117,-3.082178984945162,-2.9630742852409577,-2.9047440854749027,-2.437724515242841,-2.820335095188727,-2.591295963214714,-2.613260536301909,-2.218459706674903,0.8022361620539595,0.8858858858858855,0.9888042960880472,0.125125125125125,0.5,1.010378039861242,0.9683615538273332,0.9891703151385168,0.1088845106102467,-0.3484598541940861,0.7069021285,9.0,1.5421992218,0.6804359601,0.9156689844,0.1171241564,0.7852308388,0.1640925189,0.4301896946,0.8384496889,-16.2529484244,5.3619134664,14.5220412394
1,1,11,1,2.8527577332998377,9.411499813035196,2,0.5956987564861496,100.02540807262974,1.0944469642856454,4.613343065600164,4.215227613712037,0.8161517385641732,0.9999999999999906,1.0000004088100125,0.9999999999999972,0.2875,0.1125,2.555555555555556,0.3375,0.125,2.7,0.2388321326562805,0.2801385995636606,0.2978973729675518,0.4301666836741392,0.259798633318893,0.2998213049021261,0.3213413454498083,0.4654704857308144,-2.953914856076726,-2.7936140978805666,-2.724696442742917,-2.2113901161599228,-2.6407257719467445,-2.497941787656241,-2.421167374306521,-1.9069754903667109,0.8199726701787405,0.9259259259259256,0.732596542821523,0.085085085085085,0.5641025641025641,1.0296308893002375,0.9675438401345378,0.9942920352230028,0.1045562165918331,-0.3870453751177833,0.7790763041,9.0,1.5429139973,0.6822091472,1.1118316736,0.2259919509,0.7929516378,0.1735312099,0.5223487267,1.2361696703,-25.4062369043,6.4583937906,17.1350959986
1,1,12,1,2.751260785280053,7.613861172119581,3,0.757241404278462,103.56111625549366,1.611743551524011,4.963150494886641,3.0793673659768337,0.9054409892735272,0.9999999999999892,1.0000002315098588,0.9999999999999968,0.3125,0.05,6.25,0.2625,0.1125,2.333333333333333,0.2694689270392218,0.2142489285954459,0.2771602902563468,0.3287982758104926,0.3082778716386869,0.2388530275962872,0.3058846105518692,0.3744077760249618,-2.8019554406284635,-3.0137520099981283,-2.7724551800512787,-2.5743974383317823,-2.319105689845072,-2.5518632441201574,-2.327129468724132,-2.0973949316618183,0.8137648827653101,0.9259259259259256,0.944257242605741,0.045045045045045,0.5769230769230769,1.0283125292186717,0.959490060760744,0.9866463681643892,0.1404173457374041,-0.2925214725255645,0.7739387846,9.0,1.4854900625,0.6623094849,0.9422775294,0.0493369399,0.5188323437,0.0150568437,0.4426906333,0.8878869424,-16.1719684002,4.3374959804,11.6940581733
1,1,13,1,1.3495793817968904,1.2385270518413156,1,0.3367521009848931,100.0603494614513,0.5372612140299615,2.773557744570512,5.162400843653379,0.6040243518752588,0.999999999999974,1.0000003028854207,0.9999999999999898,0.325,0.0875,3.714285714285715,0.3875,0.1625,2.3846153846153846,0.0768236720412638,0.2200033955167367,0.2309787484579524,0.3688977769377343,0.0815692176391535,0.2331106171038326,0.2408071255560963,0.389104080133707,-3.980163199034208,-3.362861120367343,-3.315542212212897,-2.7209209844182483,-3.729335165168525,-3.1139935620160792,-3.082741495805643,-2.480574127055155,0.8638120751420167,0.9059059059059056,1.216424293857368,0.2652652652652651,0.5128205128205128,0.9791655583110532,0.9448325020822268,0.9644370644993132,0.1249065941830809,-0.4758938961737274,0.7640328949,9.0,1.6029290628,0.7077279873,1.1378280654,0.4574300216,0.9532208464,0.3875923663,0.5345620702,1.2946527065,-22.667142598,5.5862305269,14.9284016745
1,1,14,1,1.3146357037193506,0.7054766715321712,2,0.5454576773968094,102.358442707331,1.075085547628917,2.993085585499069,2.7840441089551144,0.6534740156638492,0.9999999999999678,1.0000001492861332,0.9999999999999928,0.325,0.1,3.25,0.2875,0.1125,2.555555555555556,0.1482191094864377,0.233117390520343,0.2580216337435554,0.4053349155610832,0.1543940536769263,0.2497385262381027,0.2703097114388034,0.4134706807421752,-3.4783901176462555,-3.1316937488471845,-3.0299930949820206,-2.4284146029320546,-3.3150650439506784,-2.941282043138251,-2.860635948739308,-2.299395897082455,0.7704836366211009,0.8858858858858855,0.732596542821523,0.0250250250250249,0.5384615384615384,1.007403032697468,0.9573085810589792,0.9850500096983448,0.0933184641142729,-0.3586832563927086,0.8815260724,9.0,1.5226674903,0.6784817887,1.3999552971,-0.2932628234,0.9573263326,-0.2048858085,0.65771185,1.959874834,-23.7344546039,4.7187218748,11.9338959733
1,1,15,1,1.859986195447186,2.9545823451833986,2,0.7299342337895651,104.4356173612222,0.3231010496528494,5.020532812739615,15.538584037822972,0.8960614898343345,0.999999999999988,1.0000001913051852,0.9999999999999972,0.2375,0.1375,1.727272727272727,0.225,0.1375,1.6363636363636362,0.1729577358675189,0.2651709056830469,0.3002147313720598,0.4018134000628513,0.1907671150999445,0.3028454744856546,0.3401748541547864,0.4301520575051611,-3.3241420601533904,-2.9535084304375068,-2.812656312022829,-2.404299420848825,-2.9489124160043856,-2.5404894864311,-2.4044581001118948,-2.0765736343810666,0.7890496091961712,1.0260260260260257,1.4972369099516047,0.2652652652652651,0.4487179487179487,0.9969660920389162,0.9362185552121752,0.971768079659004,0.1300401146622358,-0.3052752932164714,0.8865964926,9.0,1.5052351674,0.6665512286,1.6258473834,0.4016970697,1.1665756511,0.2895357983,0.7638380258,2.6433797141,-25.1038676346,5.3352733069,13.9647857734
1,1,16,1,3.653031164347593,18.36967198590683,3,0.7123189299076967,101.82784863700586,0.7403836595942773,6.179605786505738,8.346491317612411,0.8782242390091455,0.999999999999987,1.0000003294540258,0.9999999999999934,0.3125,0.125,2.5,0.1625,0.1,1.625,0.1940837276394196,0.2675927036408612,0.2627283645522877,0.384646621660229,0.2045915265675669,0.300564097998437,0.2823757060083532,0.3891316195629352,-2.8949828125015875,-2.630926570696916,-2.648400070784403,-2.2104497886492345,-2.710489692313462,-2.3834468278018006,-2.445426867813364,-2.0816379304960124,0.8592371513578705,0.9859859859859856,0.7852541576952018,0.0050050050050049,0.6410256410256411,1.0305030452228017,0.9549195437831072,0.986838695932803,0.1424150434435662,-0.3448380706363372,0.66031882,9.0,1.4342966739,0.6365686515,0.7627021339,-0.1872360237,0.4833989085,-0.1235800515,0.358324464,0.581714545,-17.3008453291,6.9163458413,17.2064951405
1,1,17,1,1.4106648061756266,1.8851954547899248,2,0.4999064489251396,99.94638561288424,1.8174664258533249,4.436263194971909,2.440905169892767,0.7841664464543079,0.9999999999999778,1.0000003952412944,0.9999999999999885,0.15,0.075,2.0,0.25,0.1,2.5,0.2704284927191328,0.2949694682190627,0.3014345246036338,0.4168911327882419,0.2793360768296674,0.3029242887194062,0.307463140231017,0.4278731760786363,-3.3239202001555244,-3.212111770986243,-3.182657041330049,-2.6566379351062093,-3.178636923338013,-3.0745962479863165,-3.0545767069207863,-2.5234834003459907,0.7961541485330902,0.8858858858858855,1.05931476351837,0.3453453453453451,0.4615384615384615,1.0089365424765977,0.9213281837707324,0.9545853362745168,0.155891319352023,-0.4673672488111585,1.0310696173,9.0,1.6451221156,0.7242645384,1.6244724672,-0.5843458863,1.1089842835,-0.3996215491,0.7631920775,2.6389107966,-35.1939900104,5.5249845518,14.879104456
1,1,18,1,2.6604210773997186,9.74939899552792,2,0.7149050075441985,104.77355180095152,1.2112877158613102,5.088996234184664,4.201310859134762,0.7891168960402353,0.9999999999999908,1.0000004205348778,0.999999999999996,0.3125,0.1,3.125,0.225,0.1,2.25,0.2172489044096482,0.2942647691511042,0.3265292329021163,0.4345781959836263,0.230748776966759,0.3141698901193845,0.3541571639292844,0.458098942340407,-3.706295242719518,-3.3416281924742464,-3.1888572424456374,-2.6772497083191618,-3.4292781361107023,-3.0573915653018915,-2.879130576312816,-2.41576404862863,0.8479111776807797,1.0460460460460457,1.2738113231864785,0.2052052052052051,0.5384615384615384,0.9820901916215342,0.9174001425208466,0.9524278912115572,0.1699191498153638,-0.3444979313728336,0.9294893344,9.0,1.5343946584,0.68085246,1.0371253767,0.0593765234,0.7356828861,0.0416247608,0.4872510226,1.075629047,-33.0746064212,6.7350160123,17.6148166981
1,1,19,1,1.8600517274365456,3.129210562163368,2,0.5543061844462334,101.11654087117334,0.5689123631870598,3.0824551662277835,5.41815465032224,0.7622757050509615,0.9999999999999752,1.0000003773228687,0.9999999999999908,0.3125,0.1125,2.7777777777777777,0.225,0.1125,2.0,0.2215935867596055,0.2431666643099416,0.3399839925004238,0.4222575429659005,0.2365866432464573,0.274897777410192,0.3534858662700533,0.4506582593668722,-2.999681936086196,-2.916547509220233,-2.54345038985795,-2.226399452261488,-2.755468948163746,-2.6171885007190907,-2.333532160895854,-1.98279751703831,0.8782696885224363,0.9659659659659654,0.7671581176779302,0.1451451451451451,0.5897435897435898,1.0012275039900456,0.9348789655211874,0.974766937961996,0.1292054344908805,-0.3575205960608822,0.7131944542,9.0,1.5137792876,0.6694125073,0.6846861642,0.1814179104,0.4273481276,0.116165497,0.3216718453,0.4687951435,-21.4439138669,6.7220819445,17.3964099007
1,2,0,1,1.569532534565272,1.7434168903561522,2,0.789866485000525,462.11812206767775,0.1290910715366773,5.440790574136354,42.14691619931684,0.904742751361324,0.9999999999999912,1.0000002505520538,0.9999999999999972,0.35,0.0875,4.0,0.1125,0.125,0.9,0.3435146933698961,0.2444952379574927,0.2492209904602809,0.3674501462577259,0.3524149870180046,0.2735979507663839,0.2433692821188614,0.3675145962193221,-4.014831118928845,-4.620398961733744,-4.591497936810668,-3.868450384845089,-3.860379580717112,-4.33022318620348,-4.51042212975501,-3.770367888245788,0.7376635765590542,1.1461461461461455,0.880937190447399,0.4854854854854853,0.4615384615384615,0.954180698351924,0.8648453581803338,0.8978851368793426,0.2186913555465076,-0.3295180677032827,1.3789523626,9.0,1.6512700441,0.7209503453,0.6506906675,-0.1078447203,0.4726305421,-0.0767468088,0.3057004488,0.4233983447,-45.010659991,5.1648005181,12.8039287461
1,2,1,1,1.7184732690767883,3.301443517199097,2,0.7625223578959971,450.2632645086191,0.0002216038325939,4.962486390321558,22393.504355202185,0.8941239247039531,0.9999999999999848,1.0000005221699084,0.9999999999999888,0.15,0.0875,1.7142857142857144,0.1125,0.0625,1.8,0.3058134533574407,0.362236240324905,0.4009349990381029,0.4995345307682793,0.3182087915397575,0.3626727787594773,0.4268114732856281,0.5188229817250746,-3.547957438774085,-3.2595830130440264,-3.061795329730551,-2.5578573842983574,-3.348867911907784,-3.130466709035306,-2.8154259555832803,-2.363477640152541,0.7914699716841201,0.9859859859859856,2.1150728248687947,0.5255255255255253,0.3846153846153846,0.8803574474576866,0.9046526403946358,0.8948735145214974,0.167676089713532,-0.3319282823316047,1.4651374445,9.0,1.6994913239,0.7447728754,0.921733363,-0.07460197,0.565234949,-0.0389166301,0.4330387953,0.8495923925,-45.0321973986,3.7902836928,10.1488864295
1,2,2,1,1.2232879453097436,1.651366284426783,2,0.7672381013643047,451.8280978258716,0.1000143121602965,4.6323062299700055,46.3164334175057,0.8943414906049154,0.9999999999999888,1.0000001801429266,0.9999999999999885,0.1375,0.0875,1.5714285714285716,0.1125,0.0875,1.2857142857142858,0.3774230039743416,0.2973014613711232,0.4010806268365255,0.4841673478519956,0.3926798014180537,0.3269963528369219,0.3927059180550531,0.4951499880251436,-3.689004064514056,-4.163754494107872,-3.548823705373802,-3.0565034727120377,-3.458785213667654,-3.83286290985754,-3.4586364752622867,-2.875201188130678,0.8282108515095529,1.0660660660660657,1.3968351179887395,0.5055055055055053,0.4871794871794871,1.0092491293564856,0.8826545511023263,0.8515846733665017,0.1999010021424945,-0.3212287902466581,1.6589267843,9.0,1.6542069049,0.7253839958,1.7881681151,0.324876045,1.3502709586,0.2308810852,0.8400977956,3.1975452078,-51.172837873,4.4950371344,12.360534065
1,2,3,1,2.67700534283946,7.767433865190826,2,0.8036434333354022,460.3080927678576,0.5879413270678544,5.387574484142478,9.163456005059324,0.9363659829582026,0.9999999999999928,1.0000002299155797,0.9999999999999964,0.25,0.2125,1.1764705882352942,0.2375,0.1,2.375,0.3013684899844633,0.3037051827989061,0.3468417298151264,0.4407555270463059,0.344719003188673,0.3550975944560171,0.3924194658228494,0.5025671037706128,-3.617433844137657,-3.605334716701893,-3.3819786228832207,-2.8957037502711978,-2.966283242843673,-2.9193021133580723,-2.750355902242969,-2.2517467646773084,0.8409826264790015,1.1461461461461455,1.05931476351837,0.3253253253253251,0.4743589743589743,1.0136831583054888,0.9258492163988512,0.9722589449835308,0.1779009385313495,-0.2462700739301075,1.0353276406,9.0,1.7219088883,0.7419717453,1.4702086882,-0.0818977015,1.0415306205,-0.0137176794,0.690717538,2.1615135867,-37.0192132114,5.8995270756,15.5228445038
1,2,4,1,1.3604165804798496,1.3411168484534943,2,0.8139468771925706,459.6895495335445,0.67610663962693,5.235730072524584,7.743941215269852,0.9435034791349326,0.9999999999999876,1.000000439360179,0.9999999999999964,0.175,0.1,1.7499999999999998,0.05,0.125,0.4,0.3529467806335011,0.3094936830076996,0.3302947718747387,0.4448978154709113,0.3760118497792104,0.3699449747471132,0.3687221357820678,0.4628846399107544,-3.6629422628321655,-3.908928501646266,-3.791174373788588,-3.142411151114864,-3.3156914267793245,-3.347929035016193,-3.354426845385345,-2.854074703196289,0.7628854238562406,1.2062062062062056,1.60400310705682,0.3653653653653652,0.4102564102564102,1.036797512999549,0.924226533394167,0.9307597518931384,0.1728885021086593,-0.2771916552111927,1.2378985153,9.0,1.6966078007,0.7295089423,1.1706793241,-0.3963180999,0.7917090391,-0.245550323,0.5499958931,1.3704900798,-39.7448803506,4.7573219988,12.8329932955
1,2,5,1,1.7986180843934236,3.580841303552928,2,0.8261721636808406,457.3005176968844,0.8789879618093321,7.247585286675369,8.245374910205536,0.9228124917755812,0.9999999999999912,1.0000001760560673,0.9999999999999968,0.25,0.1125,2.2222222222222223,0.1375,0.1,1.375,0.242852391717957,0.319125211841338,0.3956276929750627,0.4794667558501348,0.2538642303041867,0.3187404147508712,0.4220083390300711,0.4997959466359847,-4.348243706223133,-3.910214441612635,-3.4708662505050207,-2.989384603472756,-4.099133428280517,-3.7427155387145,-3.175380453499935,-2.7480295669804984,0.8457749183852804,1.1661661661661658,1.2738113231864785,0.3653653653653652,0.5769230769230769,0.9794659455392508,0.9240877645798142,0.919479366869241,0.1439095329173906,-0.3048296522177781,1.3444651398,9.0,1.7234575186,0.7501619979,0.3085309503,-0.005150285,0.4180600282,0.0439916616,0.1449506727,0.0951913473,-44.4242544172,4.75238701,12.665490665
1,2,6,1,1.8488673535628972,3.1172775694889285,2,0.7642557518067007,457.47015198266007,2.2028644939998,4.034725542719592,1.8315813585944327,0.9047004547799476,0.999999999999984,1.0000002775894092,0.999999999999994,0.2625,0.0625,4.2,0.1875,0.0875,2.142857142857143,0.347019047614208,0.3564363779925391,0.3697565625658891,0.4734264472595867,0.3698891790476958,0.3595515800242023,0.3787388509837747,0.49474567519475,-3.689506639736426,-3.6362963541492346,-3.561033960588857,-2.9752730336879987,-3.340153365973655,-3.394951926839857,-3.2932421552434805,-2.678301780503378,0.7098901072841144,1.0860860860860857,1.3968351179887395,0.4054054054054052,0.4230769230769231,1.0252722244203485,0.8926879662853804,0.9286954380242212,0.1929132727951855,-0.3104753251641954,1.3073601787,9.0,1.6849145321,0.7359374609,0.4268302132,0.0379435255,0.1839490652,0.0352162777,0.2005287524,0.1821840309,-48.1264747566,6.3755594539,16.6272914085
