fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,1.727837972748383,2.681142932670629,2,0.432825762030281,98.6528185531584,0.3733189086871968,4.1773106056422575,11.189657176305577,0.7400311519022135,0.9999999999999812,1.0000010896121876,0.34,0.0866666666666666,3.9230769230769234,0.3733333333333333,0.1566666666666666,2.382978723404255,0.1765544960431419,0.1930809931678778,0.394455746427056,0.4821825162743926,0.1867811454474422,0.1867811454474422,0.4244419790076991,0.5070372938768808,-3.66224167824415,-3.588740728545892,-2.693134388128575,-2.302973009763116,-3.418734105751048,-3.418734105751048,-2.4196190548085568,-2.0723922064174403,0.900920543200016,0.8258258258258254,0.9660174799522646,0.125125125125125,0.5185185185185185,1.0088447028017578,0.9697082745459232,0.9770715533772504,0.0889942711301063,-0.4414277034578019,1.1415843017,6.0,1.7743248709,0.784270069,1.3016092126,-0.5186791748,1.0279138701,-0.4173787254,0.6115079567,1.6941865422,-41.3514790964,4.8195591604,12.1922359458
1,1,11,1,2.4236790539217123,6.406908730358211,2,0.5890833883180321,101.39584596994504,1.2274897507530669,4.561559441155702,3.7161690664685216,0.8239797540426121,0.9999999999999896,1.0000004313828583,0.3066666666666666,0.1633333333333333,1.8775510204081631,0.3466666666666666,0.15,2.311111111111111,0.3676440363589232,0.453043546271781,0.438330369569276,0.5223593406150333,0.3899461753802749,0.4859285834862844,0.4797237010395128,0.5656676872011016,-2.811953310798342,-2.432199740898717,-2.4976261278070453,-2.123967054562012,-2.557628728223936,-2.1552259328163874,-2.1812396794083506,-1.820922607120541,0.837430839639155,0.9059059059059056,0.9017170978533082,0.085085085085085,0.5370370370370371,1.0493883077059842,0.9567771670457428,0.9743224722389756,0.1243781549869775,-0.4039790140435079,1.2513758808,6.0,1.7675716201,0.7852401817,1.7245015752,0.0237934654,1.3343466992,0.0088909069,0.8101866707,2.9739056829,-47.3737172298,5.3350348829,14.0514561388
1,1,12,1,2.2437823756303894,4.556060210956681,2,0.7499590080816746,103.55761688163923,1.5787012821754516,5.159750854113012,3.268351595308057,0.8946658322243239,0.999999999999988,1.0000002323534392,0.3466666666666667,0.1833333333333333,1.8909090909090915,0.2566666666666666,0.1266666666666666,2.0263157894736845,0.2782056386795974,0.240870613257043,0.35564312796381,0.4663145182236927,0.3075867723480264,0.285329984438343,0.4153504162929349,0.5293808268389965,-3.1899523128332,-3.3549535335112,-2.8477192457996963,-2.358609776063528,-2.7677976409433285,-2.8567651571768,-2.337031809820165,-1.881215703626676,0.8661119461351368,0.8258258258258254,0.944257242605741,-0.055055055055055,0.6481481481481481,1.0392414862008112,0.954108493673046,0.9776681114595704,0.1356868863607439,-0.3559756813981455,0.9940934482,6.0,1.6720003921,0.7436778864,1.0938117189,0.3332328862,0.7510565091,0.2475416637,0.5138827866,1.1964240765,-39.6489610468,6.4504642359,17.6414540514
1,1,13,1,1.097648730951453,0.4543464506970145,1,0.3167364866069141,102.396882531399,0.2809457120898561,2.467132649756961,8.781528044705974,0.5505475063763403,0.999999999999968,1.0000003281243028,0.3066666666666667,0.2,1.5333333333333334,0.3833333333333333,0.28,1.3690476190476188,0.3051402880503957,0.3606561116135526,0.3698544893307012,0.520422417480141,0.3159580421649945,0.354590614872843,0.3926229450625252,0.4954620998799759,-3.544613185105837,-3.2614162796011943,-3.214493583728803,-2.4464175905543994,-3.369958834462469,-3.179633989321566,-2.992266261874607,-2.485625237393307,0.870619429554931,0.8858858858858855,1.161622632608502,0.3453453453453451,0.5740740740740741,0.9848578124954612,0.9407770175697384,0.9242999814284922,0.1200609280386906,-0.5030797644935835,1.1567039074,6.0,1.8195615767,0.8033470357,0.5002792687,-0.1848761053,0.3698092023,-0.1056917967,0.2350357929,0.2502793467,-45.6177372828,5.6634331229,14.7583842783
1,1,14,1,0.9159161192769,-0.2904303799869119,2,0.4625512935086819,103.12587534881362,0.7898665674425964,3.082427475147169,3.902466064777688,0.554604839705841,0.9999999999999576,1.0000001655787287,0.3766666666666667,0.1399999999999999,2.690476190476191,0.4266666666666666,0.1466666666666666,2.9090909090909087,0.3822695478776723,0.4572313949364997,0.4594690400843355,0.5161330437663855,0.3902050558754522,0.4708959481837448,0.4876378439911332,0.523406183214336,-2.868414050024572,-2.5203308131037,-2.5099403705425964,-2.2468226567666054,-2.7739808576902707,-2.406914858193506,-2.33075532466734,-2.1680437619157287,0.8267746134663816,0.8858858858858855,1.1354562487518622,0.3653653653653652,0.5555555555555556,1.0570978556220758,0.9437809585123476,0.9487711601342252,0.1286620788409134,-0.4115571115577859,1.0468690667,6.0,1.702840301,0.7583972716,0.651200169,0.0812483282,0.4676029507,0.0810219262,0.3059398173,0.4240616601,-44.2195946848,6.7781592534,18.0795884589
1,1,15,1,1.4507502404087969,1.3400917075934071,2,0.6801555949310826,104.88803728198964,0.3034654612185454,5.038823420579825,16.604273185972346,0.8761575286476141,0.999999999999986,1.0000001658366715,0.38,0.1099999999999999,3.454545454545455,0.2433333333333333,0.1033333333333333,2.3548387096774195,0.2437425225591157,0.3146164420195094,0.3100211781244812,0.4284502696949419,0.2556652805701878,0.3369868814671118,0.3400616864110297,0.4449314863208516,-3.384361457119166,-3.0671904294046337,-3.087754899146145,-2.557767606631693,-3.1756664622852,-2.8287119619959578,-2.815593462101248,-2.3681717608331745,0.8590627173693925,1.0260260260260257,1.46273335620113,0.3253253253253251,0.5925925925925926,1.0137349285931747,0.9371239934380996,0.9652494049175256,0.1391500353882246,-0.4045574216843496,1.1665117366,6.0,1.7134244528,0.7595409657,1.4236376695,-0.2960170458,1.082142041,-0.189249173,0.6688380459,2.0267442139,-37.1618246715,3.7791275737,10.2193941144
1,1,16,1,3.184795700730613,13.732273481801382,3,0.6759301546863783,102.21610078109164,0.8159548012682576,6.300126787291432,7.721171292207605,0.867874181598781,0.9999999999999868,1.000000347971458,0.3466666666666667,0.1399999999999999,2.4761904761904767,0.26,0.0699999999999999,3.714285714285715,0.2972512388477242,0.2927554953563537,0.3633798296620362,0.4225346845064202,0.3129248592353921,0.3129248592353921,0.3730566509303856,0.453665995932509,-2.9421076206900123,-2.960929370250895,-2.665255576637642,-2.4175995737254405,-2.73241278990932,-2.73241278990932,-2.493276097342161,-2.172702709946858,0.7928509356410638,0.9859859859859856,0.6530255362150948,0.0250250250250249,0.5555555555555556,1.04731018848352,0.9494035491016932,0.9771066297891058,0.1383917806085179,-0.3957567360399281,1.0671165828,6.0,1.6770700828,0.7431587333,1.1496800412,0.0500786844,0.7768342983,0.0568963928,0.5401302372,1.321764197,-36.2024336799,5.0438272834,13.5147527191
1,1,17,1,1.2345370964795142,1.3745365260853335,2,0.3240372414031882,101.26104567559868,1.4982177814176294,3.686339726902839,2.4604832305586344,0.6800608993239123,0.99999999999997,1.000000413473495,0.2966666666666666,0.1033333333333333,2.870967741935484,0.3099999999999999,0.1699999999999999,1.8235294117647056,0.341217426363219,0.3753371239425745,0.3867174148971422,0.4945893500239065,0.3497196073895801,0.3497196073895801,0.4358445929885767,0.4984000480402357,-3.423563070872833,-3.2462497336708767,-3.187108606678457,-2.626519440749492,-3.297221405852923,-3.297221405852923,-2.860528020472144,-2.5433430218268454,0.8821761417404694,1.0060060060060056,2.1150728248687947,0.4254254254254251,0.5925925925925926,1.0138889995767186,0.9286028450889842,0.9461549293579892,0.1317904982457984,-0.5736342228038283,1.0973348599,6.0,1.8284567427,0.8035349697,1.098158824,-0.2920043312,1.0888555144,-0.280098296,0.5159250964,1.2059528027,-46.0339663645,6.4115318058,16.7425053319
1,1,18,1,2.268769335124036,7.173225169546743,2,0.7052619423315132,106.1926811157074,0.6284497261543411,5.322547737575375,8.469329392735242,0.7546543509775674,0.9999999999999896,1.0000004151728146,0.3066666666666666,0.22,1.3939393939393936,0.2199999999999999,0.0933333333333333,2.3571428571428568,0.4194796238059507,0.4778049524248924,0.4406901216863709,0.5050476363186637,0.4327149521155208,0.5174254882462382,0.5046458494287247,0.5180954128022208,-3.135502896318968,-2.820476509110267,-3.0209408925311907,-2.6733335012929693,-2.9702981369243657,-2.526754721519254,-2.5936687667806,-2.523247004071147,0.8307517222523558,1.0460460460460457,1.161622632608502,0.3053053053053052,0.4444444444444444,1.0195714339316604,0.9044727033896696,0.9269679622704894,0.1890738104657233,-0.4152756532047749,1.4014605649,6.0,1.7804689452,0.7909047587,1.5906983384,-0.3803999884,1.2925696272,-0.3126850239,0.7473246818,2.5303212039,-50.0839819171,4.9479622197,13.6460434415
1,1,19,1,1.4620789964488168,1.5439819285233458,1,0.5172600293714071,102.23223031034144,0.4425911083261566,3.2238745011025114,7.284092338174033,0.7340082193754364,0.9999999999999736,1.0000004155653393,0.2766666666666666,0.1833333333333333,1.5090909090909093,0.2366666666666666,0.1699999999999999,1.3921568627450982,0.2958489653617406,0.3970899185894815,0.4265871834982158,0.5033534239589249,0.3088001439141758,0.4666852079720481,0.4666852079720481,0.5387631748592795,-3.099699879161112,-2.6540333175158537,-2.524185225309104,-2.186257288581787,-2.915076956646377,-2.249210047124635,-2.249210047124635,-1.945227315495132,0.8869177722461578,0.8658658658658656,1.3968351179887395,0.3053053053053052,0.5,1.0274042293302077,0.932002895237522,0.9563073204099044,0.1448467110079922,-0.4747231069439951,1.1049231299,6.0,1.7481193284,0.7748019811,0.6750578282,-0.0027589483,0.4479528881,0.016965939,0.3171483646,0.4557030714,-44.496352514,6.2760153361,17.0663857169
1,2,0,1,1.1925709592756164,0.5017985148716555,1,0.75414470119345,462.9172543990578,0.3907138882868417,5.131948550482177,13.134799412900747,0.8848777640296045,0.9999999999999888,1.0000002917822175,0.11,0.11,1.0,0.1699999999999999,0.2066666666666666,0.8225806451612904,0.2744516952879139,0.2972969296425531,0.309100640121753,0.4742338824647018,0.2805399983602809,0.283874797029605,0.301292422202929,0.4794033111169244,-4.915607401769894,-4.760830383672671,-4.680859958239827,-3.562078227144234,-4.768575243942606,-4.746472224536622,-4.63102834159596,-3.4505107678376232,0.7954877355097341,1.1061061061061055,1.974288632420328,0.6456456456456453,0.4814814814814814,0.9473770517763832,0.8661189523898057,0.8385610140708653,0.2011984111274389,-0.4021266395815124,2.4464716194,6.0,1.9734218309,0.8581975038,1.2726990783,-0.2410753596,0.8899085689,-0.1164827058,0.5979257102,1.6197629438,-69.6682480739,3.4074068974,8.6224978499
1,2,1,1,1.5592650257967489,2.4669260570006246,2,0.8102294775431622,454.52767000014046,0.1722359555818166,5.554657948692736,32.25028090057611,0.879297324462763,0.9999999999999818,1.0000007601657572,0.1633333333333333,0.1966666666666666,0.8305084745762712,0.1433333333333333,0.1433333333333333,1.0,0.427810999045445,0.390726472968972,0.639401245101047,0.6978535658973435,0.4440233265109842,0.4440233265109842,0.7000946591138992,0.7418204015345228,-2.9052422422781725,-3.0935358507056314,-1.830910299739504,-1.5341234841011464,-2.719853897835808,-2.719853897835808,-1.467145564348849,-1.2630220308008755,0.8188502416849992,1.0460460460460457,1.974288632420328,0.4454454454454452,0.6111111111111112,0.79282730610756,0.889767920486238,0.8568257972745835,0.1501800641512369,-0.3758197652107056,1.8718029451,6.0,1.9077326748,0.8397653164,2.8288238593,-0.669383318,2.3898743532,-0.566632102,1.3290074173,8.002244427,-67.5795208643,5.6790053757,14.8614584269
1,2,2,1,1.0547710024990735,1.5757958882608971,2,0.7672255892206683,454.9783424996819,1.687640087678882,5.604288709621498,3.32078430142616,0.9087412771643718,0.9999999999999848,1.0000002604147231,0.11,0.13,0.8461538461538463,0.1566666666666666,0.1699999999999999,0.9215686274509806,0.4781017659584153,0.4970035011271603,0.547532190569118,0.6763408256040587,0.5003808770412317,0.5003808770412317,0.5933204619648412,0.7360402471953725,-3.057867964154537,-2.947120299821891,-2.6510662980316404,-1.896360163983992,-2.796994409078457,-2.796994409078457,-2.276695070106076,-1.4777135599695672,0.852474151711875,1.0660660660660657,3.511927530450728,0.7657657657657654,0.5185185185185185,1.0247858285622204,0.8869031499568126,0.8194609947827303,0.1983097030404914,-0.4071249153418311,1.9864093447,6.0,1.8432983385,0.8135393911,1.6577522376,0.1652782756,1.2304224445,0.2246016088,0.7788272191,2.7481424811,-66.2947962855,5.2101221578,13.9303318916
1,2,3,1,2.157788209220519,4.712374706250205,2,0.8298748610313813,462.3225322309548,0.2699169198809783,5.636073801549488,20.8807725133895,0.9379260471583512,0.9999999999999926,1.0000002420886374,0.3366666666666666,0.18,1.8703703703703705,0.1966666666666666,0.1399999999999999,1.404761904761905,0.4510539379844314,0.3402921644869115,0.3864586551213154,0.4537758259598495,0.495681848166665,0.495681848166665,0.4494786788139776,0.503718135180713,-3.271937592490361,-3.932121963222144,-3.656951255802484,-3.2557140539579628,-2.7353027430978623,-2.7353027430978623,-2.985897839488496,-2.6917158171981344,0.7705145864288956,1.1461461461461455,2.0197857568198785,0.4054054054054052,0.4814814814814814,1.006398030796814,0.909056992882349,0.9023347440632729,0.1868614407368687,-0.2930056767980722,1.6570751477,6.0,1.9935259103,0.8602136374,0.7069620835,-0.0792300538,0.5393159687,-0.0647662349,0.3321372766,0.4997953874,-57.1482903861,4.2793439499,11.495708055
1,2,4,1,0.9716295371975616,0.4048396374670857,1,0.8248169284963566,461.4114803216546,1.4422692525071903,5.401740527310102,3.745306583995953,0.9324274905162282,0.9999999999999842,1.0000005506642162,0.1466666666666666,0.1266666666666666,1.1578947368421055,0.0699999999999999,0.1233333333333333,0.5675675675675675,0.2658682987380992,0.264436478342567,0.3609932921743187,0.560724540542127,0.2742312865883712,0.2742312865883712,0.3579894807762756,0.5690087412099221,-4.25757046275401,-4.26587425376795,-3.705896476155203,-2.547562267077918,-4.080709359124913,-4.080709359124913,-3.609770283617905,-2.4232927528362627,0.7843466858490462,1.2062062062062056,1.2738113231864785,0.4654654654654652,0.5185185185185185,1.05532525299293,0.9317235230833714,0.9161742899551,0.1578525956093021,-0.3968748976599029,1.7092608568,6.0,1.9506496233,0.8432558334,1.5930945249,-0.2256055517,1.3243188553,-0.1661859708,0.7484504322,2.5379501653,-63.1860137687,5.7847353844,14.9364843597
1,2,5,1,1.447115430476035,2.175517000435975,2,0.8395744632924859,459.1662279698004,0.1686958925764139,7.868214414055597,46.64141072961539,0.919580589495645,0.9999999999999902,1.0000002277307367,0.1233333333333333,0.0866666666666666,1.4230769230769231,0.1599999999999999,0.1233333333333333,1.2972972972972971,0.4141262579178414,0.5196423749541973,0.499146833300373,0.5736826593926575,0.4235664216248875,0.5146872192189272,0.5146872192189272,0.6026981732197113,-3.579475577247779,-2.9348104611847874,-3.060030769798721,-2.604643968917132,-3.443308106326632,-2.8990008473793942,-2.8990008473793942,-2.3732701427061977,0.7972183639547614,1.1661661661661658,1.974288632420328,0.2252252252252251,0.6111111111111112,1.0094983256253502,0.9043984523647672,0.861973629646242,0.186298668957853,-0.3578829985539335,1.9741092553,6.0,1.9997485196,0.8687189553,1.4022022406,-0.0900207742,1.0762160134,-0.0103186367,0.6587674847,1.9661711235,-66.6512081782,4.6555220555,12.7196968474
1,2,6,1,1.4777956042723144,1.597106221128029,1,0.7909097297742717,460.7309382728954,2.243969059558121,4.917194269229936,2.1912932570461656,0.892888510411984,0.99999999999998,1.0000003528656731,0.0733333333333333,0.0533333333333333,1.375,0.13,0.1466666666666666,0.8863636363636364,0.3847215751580995,0.4159214708425518,0.4714258670631635,0.5820873915652247,0.4069828030612826,0.4069828030612826,0.5238421733952082,0.6244204678107316,-3.7569254548017192,-3.566417097038002,-3.2275040609304897,-2.5517984267279146,-3.422935082016814,-3.422935082016814,-2.74841494930686,-2.1678702800771608,0.7431190120429182,1.0860860860860857,3.0583380323784315,0.5655655655655653,0.4259259259259259,1.03820057617457,0.8748469471528575,0.8680524052824623,0.2081346450523105,-0.3088701505591864,2.0509799083,6.0,1.9767631607,0.8623357717,2.2275978678,-0.2779768489,2.0179914489,-0.2783159565,1.0465459273,4.9621922607,-69.127419462,4.9747074537,13.8460061633
