fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,1.3380840189888157,1.2310848620922927,1,0.4082376995962236,100.34028422228944,0.2909336696486908,4.402882156028125,15.1336287798683,0.7128299384510977,0.9999999999999832,1.0000011215869904,0.375,0.225,1.6666666666666663,0.375,0.175,2.142857142857143,0.0,0.1339254272813332,0.3987815850061817,0.5300262328705148,0.0,0.1384907926856663,0.4404361628563806,0.5460601743119416,-4.9493330007867264,-4.286491463898761,-2.975630142009594,-2.3260566751580174,-4.786177651480573,-4.123336114592608,-2.678171931913506,-2.172636648825172,0.8232055326212382,0.8258258258258254,1.216424293857368,0.2052052052052051,0.5526315789473685,1.0342660550991785,0.9443006951701268,0.9383322153996938,0.1304158847491137,-0.4185603649305196,1.3595918949,4.0,1.9226509569,0.8502088131,1.1360978256,-0.3910955091,0.9819393224,-0.3629465479,0.5337491877,1.2907182694,-55.5100557517,5.6098745215,15.3726302056
1,1,11,1,1.9916334505660185,3.960296195845919,2,0.6134895879549596,103.52528965113068,1.0475795964420602,4.47188651292786,4.268779697615265,0.8603479136169455,0.9999999999999912,1.0000005240349508,0.25,0.2,1.25,0.225,0.175,1.2857142857142858,0.0,0.3416582139235694,0.4689496073010424,0.4789280578337637,0.0,0.3550022257311435,0.5057346361058476,0.5097636668176544,-4.785002248020401,-3.150166926341486,-2.541077322876629,-2.493330414645797,-4.605141047529761,-2.9703057258508463,-2.276161715641196,-2.257607460928496,0.8198795350272136,0.9259259259259256,1.333905690039059,0.3253253253253251,0.5,1.0558553155056345,0.9345447178942484,0.9488657276549796,0.1690281709123581,-0.4462206084793325,1.3534400326,4.0,1.878409748,0.8357008227,1.2276034689,0.1375214087,1.0846915627,0.1432585954,0.5767393789,1.5070102768,-55.4984493065,5.8445361647,15.4189917258
1,1,12,1,1.7913322966855074,2.374363778146397,2,0.7794382978975083,102.89391152361962,1.6403782122599806,6.274461952287464,3.8250093212607457,0.8888783799711196,0.9999999999999872,1.0000003446425612,0.3,0.2,1.4999999999999998,0.275,0.15,1.8333333333333333,0.0,0.619103590828826,0.4767291895297855,0.5693849966896009,0.0,0.6627191429390048,0.513714433333819,0.6627191429390048,-4.834615999076143,-1.8414878737696103,-2.529813432148839,-2.081858184446682,-4.516435291174339,-1.5233071658678066,-2.1962772948798515,-1.5233071658678066,0.7961478556986202,0.8258258258258254,2.1150728248687947,0.3053053053053052,0.7105263157894737,1.039692570574833,0.9532457408862413,0.940428042593325,0.1299726370975102,-0.4041191055686056,1.2371241821,4.0,1.8224905536,0.8108489957,1.3106084956,0.1271081286,1.1208117147,0.1245614717,0.6157359024,1.7176946287,-54.9037071617,6.6725759684,18.4174922674
1,1,13,1,0.81341632510395,-0.3629967368632885,1,0.3938836713387291,103.77140055965756,0.406946301230981,2.94324561030372,7.232515939819653,0.7258229814219679,0.9999999999999688,1.000000444914203,0.25,0.2,1.25,0.3,0.225,1.3333333333333333,0.0,0.3495925640584983,0.3220713611927341,0.5842971012918201,0.0,0.3554537484370001,0.3489162391967077,0.5674213626835388,-5.469413230229981,-3.557347035178408,-3.707871866244262,-2.273650934039473,-5.379226421044377,-3.4671602259928043,-3.502326968426007,-2.326938435032081,0.8785874931959825,0.9059059059059056,1.0115911122238297,0.3453453453453451,0.5789473684210527,1.065868102262346,0.9369995927404744,0.8596164783932524,0.1503352882981317,-0.5045060864991824,1.679679761,4.0,2.0205541517,0.8920928024,1.3092602971,-0.5480147918,1.1366131166,-0.4770132088,0.6151025064,1.7141625255,-62.7826712176,4.8754406507,12.4245206433
1,1,14,1,0.5268827723466928,-0.9132910473173776,1,0.5288453679497561,105.29723256217224,0.9089928153907374,3.266467078294609,3.59350153597253,0.5852663283031445,0.999999999999954,1.0000002471334395,0.325,0.175,1.8571428571428572,0.25,0.2,1.25,0.0,0.4803421126151135,0.4456075754441428,0.5546655086765901,0.0,0.4871770055506971,0.4557752445479226,0.5659659439124911,-5.105198116018577,-2.652956467651516,-2.8302831613775328,-2.273520806102363,-5.033574287019327,-2.5813326386522664,-2.739395735402958,-2.184742664412789,0.8536048336568807,0.8858858858858855,1.2738113231864785,0.3253253253253251,0.5789473684210527,1.0663537894466208,0.9361149895771848,0.8952163298237832,0.1348998837723178,-0.4669406688183778,1.4477378775,4.0,1.9036959955,0.8488604245,1.6977743566,-0.4123407216,1.4107568603,-0.332614757,0.7976299781,2.8824377658,-59.2883686346,5.8069474668,16.0630775672
1,1,15,1,1.0699744879249289,0.236024154815317,2,0.6406475407817414,105.9007037431477,0.0466238377803164,5.042109432454426,108.14445297729416,0.8550696413492861,0.9999999999999832,1.0000001581646152,0.325,0.15,2.166666666666667,0.175,0.2,0.8749999999999999,0.0,0.4415931102746886,0.3477134387609852,0.482702961084981,0.0,0.4516879759091132,0.383745065876404,0.4870550071033184,-4.829759485936034,-2.696970972662859,-3.150387206692727,-2.4984202807464344,-4.721818217499608,-2.5890297042264327,-2.909843774568816,-2.422033012034758,0.8573158513164424,1.0260260260260257,1.8853440944102444,0.4854854854854853,0.5526315789473685,1.0226499737872716,0.9392291954907096,0.9572820728479416,0.1389127880919956,-0.460960319186291,1.348688375,4.0,1.8487247482,0.8216918517,1.7572268781,-0.4234510035,1.5671004954,-0.3700769445,0.8255613184,3.0878463012,-49.8252335789,4.9472708797,12.1597082106
1,1,16,1,2.96985900021928,11.295160759258486,2,0.617473809398247,102.61836308738584,0.5107297255338531,6.506506661730168,12.739627901879176,0.8635179657935483,0.9999999999999836,1.0000003543140594,0.4,0.175,2.285714285714286,0.35,0.175,2.0,0.0,0.3915518334972073,0.4570999135389066,0.5163135669598921,0.0,0.4189710566482921,0.4588095050735469,0.5400586160007397,-4.607751407412168,-2.803577895540596,-2.5015486374752904,-2.2287068425867287,-4.306200829968301,-2.5020273180967294,-2.330474958423248,-1.980599969514384,0.8438734648873589,0.9859859859859856,1.1354562487518622,0.2052052052052051,0.5789473684210527,1.0673280928644753,0.9545168124545488,0.9652918294490096,0.143639662025376,-0.5014497810153171,1.2599000344,4.0,1.8204539906,0.8066022022,0.8621451208,-0.1483360247,0.6753429043,-0.1101103665,0.4050436922,0.7432942094,-50.9600697451,6.0529744138,15.6851465251
1,1,17,1,0.9957359935728676,0.8547241109237587,2,0.2055164459483327,106.0164672315353,0.8947057373510237,2.384267646719042,2.6648623644442018,0.5399472197473363,0.9999999999999616,1.0000004327679737,0.35,0.25,1.4,0.45,0.35,1.2857142857142858,0.0,0.3813298363962867,0.3929906778136661,0.5921797619033375,0.0,0.3922414548622548,0.3879617784334412,0.6140173527893527,-5.795332082747876,-3.5853990477714768,-3.517820599393503,-2.3634537098354658,-5.634113905049815,-3.4241808700734158,-3.448293054550108,-2.174670199757445,0.8211591730453536,0.9259259259259256,1.8418966807997108,0.3453453453453451,0.631578947368421,1.024186973758087,0.9113164472287348,0.8849016257837389,0.1623114041569856,-0.60135396720112,1.4495442054,4.0,2.0117135313,0.8846675436,0.5798915902,-0.2298292435,0.7039937976,-0.2800342386,0.2724383924,0.3362742564,-66.7381381205,6.7984787175,18.3306618753
1,1,18,1,1.900110352006591,5.184519190107176,2,0.7302002622407671,105.21718877732776,1.1656348536742334,5.87249731964802,5.038024816379796,0.712523754233958,0.9999999999999888,1.0000004788292798,0.25,0.15,1.6666666666666667,0.2,0.125,1.6,0.0,0.4218926059928519,0.4497976522904284,0.4524775147330819,0.0,0.432302835706601,0.4645620732766992,0.4879493351717526,-5.69665465982114,-3.293278179947876,-3.134312767924262,-3.11904651705264,-5.559474242043621,-3.156097762170357,-2.976753361831431,-2.846732481733953,0.8556954775593965,1.0460460460460457,0.6236057980503497,0.4054054054054052,0.5526315789473685,1.0031554998655898,0.9080962405719168,0.9121934663374526,0.1715726837711609,-0.4682414090391477,1.566187131,4.0,1.8934701422,0.8428632822,1.5074313978,-0.4389327027,1.319380199,-0.4120523189,0.7082051087,2.2723494192,-57.4116671062,4.8183650656,12.3580705124
1,1,19,1,1.123097141706887,0.5046630248696826,1,0.4805479033474564,103.70495461483468,0.317827769703789,3.417931831816951,10.754037745041645,0.7032154751035384,0.9999999999999688,1.0000004527889297,0.2,0.175,1.142857142857143,0.2,0.125,1.6,0.0,0.4490298588295723,0.4656634993772608,0.5708522538940888,0.0,0.4658585262271582,0.4833722443002318,0.5781113121304601,-4.832595488062093,-2.662615818277144,-2.582232162016337,-2.073897461543443,-4.658022870932369,-2.488043201147419,-2.4064639018079808,-1.965167157083964,0.8238821843689204,0.8658658658658656,1.4972369099516047,0.4454454454454452,0.4473684210526316,1.0521766280775855,0.9221252404332984,0.9198058250043522,0.1588874308359176,-0.4483797395333342,1.504433598,4.0,1.9212710305,0.8552960019,1.772869978,-0.1316908072,1.5857474752,-0.0777530328,0.8329105904,3.1430679589,-55.4248478971,4.5194620315,12.2180194848
1,2,0,1,0.7870391187996371,-0.4710496431191129,1,0.8011922973549752,468.5839073340513,2.062947608707908,5.633897360099772,2.7309939119726208,0.917079965189822,0.9999999999999872,1.0000003609104555,0.225,0.15,1.5,0.175,0.175,1.0,0.0,0.2676539881574129,0.2976008657720419,0.5963646467314416,0.0,0.2752377785410492,0.3047286218684287,0.6293592384629685,-7.029672673953164,-5.148152747328415,-4.937636000090638,-2.8374244131134168,-6.835979917430331,-4.9544599908055815,-4.75286117807153,-2.533692802448232,0.7820295408648162,1.1661661661661658,2.7889802923804394,0.6656656656656654,0.5526315789473685,0.9521568409124452,0.8746733353784707,0.8346599722952844,0.1902241038289769,-0.4499224477489515,2.7669898024,4.0,2.1644489197,0.9461527718,3.2935863673,-0.921466484,2.9786054181,-0.7604888976,1.54735711,10.8477111587,-83.2311910273,4.2529739995,11.0275791957
1,2,1,1,1.401660509026547,1.55504367071587,2,0.8353177758908034,454.9640450081001,2.3192631281690104,7.585344487006734,3.2705838310787696,0.8655664020453027,0.9999999999999796,1.0000009488828046,0.125,0.225,0.5555555555555556,0.3,0.2,1.4999999999999998,0.0,0.5806776879059621,0.4680666639111098,0.6628809855805853,0.0,0.605634759371095,0.5380194920662669,0.6823872969851265,-4.933451994756437,-2.068706497046213,-2.6242675780051816,-1.6631604741577857,-4.730153699706802,-1.865408201996578,-2.185238808795176,-1.502356902239682,0.8269165502808,0.9859859859859856,2.920555512182745,0.5255255255255253,0.5789473684210527,0.8237441064856119,0.8794413752034935,0.8548752185748679,0.166045566106863,-0.4155295306473323,1.7671824294,4.0,1.9690135916,0.8729858163,1.7107879764,-0.1425279798,1.5299124758,-0.1304559228,0.8037438961,2.9267955003,-62.9483873264,4.5935743868,12.3098456882
1,2,2,1,0.9870034657226654,1.6256439875039996,2,0.765779720624509,458.4982373337329,2.8370974797835737,6.983739129635193,2.461578842249701,0.8951863781407945,0.9999999999999803,1.0000003142132747,0.15,0.125,1.2,0.2,0.15,1.3333333333333337,0.0,0.4801498502842498,0.5853838149279084,0.6426943073876532,0.0,0.5059009318734934,0.6005637273250947,0.666317612600252,-5.911830704414202,-3.073266076783892,-2.4511406934562725,-2.112330764447654,-5.610910059244815,-2.772345431614505,-2.241201000378881,-1.8722618640540716,0.8960481554857724,1.0660660660660657,2.486055071882549,0.6056056056056053,0.6052631578947368,1.044960677565024,0.87975597454918,0.8247290920865847,0.2115526178157621,-0.4180222719667013,2.0143561338,4.0,1.9400464749,0.8586515746,2.2954948344,-0.7019211075,2.0928607841,-0.6480452682,1.0784445455,5.2692965348,-71.4700875088,5.5500763249,14.8406280263
1,2,3,1,1.668596268563557,2.4797311522276955,2,0.8318817502045726,463.6340540194408,0.295018412645215,5.410815721127699,18.34060346475618,0.9337150743184351,0.9999999999999926,1.000000295350198,0.3,0.2,1.4999999999999998,0.2,0.175,1.142857142857143,0.0,0.4076829307281178,0.4128109567348639,0.4577084943660611,0.0,0.4407162910244606,0.444288867486095,0.5352833811896522,-6.594491124634045,-3.906029656282676,-3.872212934294296,-3.576136520867443,-6.100208962327999,-3.411747493976629,-3.389954031026765,-2.834868483009648,0.8415198471103295,1.1461461461461455,1.5317404637020795,0.3453453453453451,0.5526315789473685,1.0161354432469492,0.8927864070236599,0.8897705436247833,0.1890106666681278,-0.3011169883759033,2.3074394404,4.0,2.1761693454,0.9426045018,1.46763698,-0.2018073299,1.2702958403,-0.1888480448,0.6895093259,2.1539583051,-71.6114804073,3.267393223,8.7697628385
1,2,4,1,0.7261664014729154,0.099584002567866,1,0.7888163310388749,461.2109111282077,1.762785194019341,6.554552945887568,3.718293623139912,0.931535170784509,0.9999999999999776,1.0000007275432343,0.05,0.125,0.4,0.25,0.2,1.25,0.0,0.2111366039961959,0.4304174444077114,0.6594653392317775,0.0,0.2171741960761063,0.4605311374899937,0.626909119607644,-5.5630098791599965,-4.3884548652768665,-3.168593383757099,-1.89439768205002,-5.408354376831767,-4.233799362948637,-2.917638783720447,-2.0178076959260163,0.8415198471103295,1.2062062062062056,3.20262069365765,0.6456456456456453,0.5,1.0926074095046263,0.918439246325808,0.9124107326467976,0.1852927906415949,-0.4540982425763665,1.86158807,4.0,2.0390024108,0.8969238147,2.8879397326,-0.1275612552,2.7999600818,-0.0992580076,1.3567805973,8.3401958991,-66.4506001425,4.3613638666,11.1346690725
1,2,5,1,1.2757378666884156,1.5702125898338064,2,0.8448522230258178,461.3279404102209,0.4517427354946334,9.12617331052273,20.20214735834119,0.8973851222252582,0.9999999999999868,1.000000264939686,0.2,0.175,1.142857142857143,0.175,0.175,1.0,0.0,0.6241046619256384,0.5901839884464877,0.6572346418936317,0.0,0.629568219351726,0.6293022653749545,0.6482249830048048,-6.1709202208600615,-2.319620142650107,-2.52894191252779,-2.1151776793489283,-6.117367363580843,-2.2660672853708888,-2.267694223548606,-2.1519370082895035,0.7374112397222198,1.1461461461461455,1.8418966807997108,0.4854854854854853,0.3684210526315789,0.9980502630509752,0.8913982536965164,0.8063732140221567,0.2020977627439691,-0.4059754985358499,2.3172573938,4.0,2.1591678524,0.9402764634,2.6118076204,-0.4417676802,2.4045167653,-0.4229241128,1.2270511961,6.8215390457,-80.6891765742,5.4777384795,14.6698026538
1,2,6,1,1.1839755495404116,0.5460148893095864,1,0.778106811409108,463.2623872512586,2.729601827457345,5.206253033207702,1.9073305787083916,0.8812210537705134,0.9999999999999754,1.0000003695206223,0.3,0.275,1.0909090909090908,0.125,0.075,1.6666666666666667,0.0,0.8400815697696009,0.6567302787143509,0.6027796691973939,0.0,0.8984330063505986,0.6930477603360187,0.6402640849647159,-5.974826277657918,-0.9554848392223932,-2.050976951061806,-2.3733224704993816,-5.586773196171746,-0.5674317577362213,-1.7148725450596167,-2.009762967819442,0.7286809085773247,1.0860860860860857,1.333905690039059,0.5855855855855853,0.4473684210526316,1.031851951757558,0.8686901235063923,0.7922059197652478,0.2295618223786638,-0.3582912282965601,2.076269872,4.0,2.0471080366,0.8938220588,1.946270376,-0.2416067575,1.828050313,-0.2284389252,0.9143756891,3.7879683765,-71.6603312449,4.8787088349,12.6431569691
1,2,7,1,0.6204808658501287,-0.6388226858873729,1,0.8055092684842794,453.3576445095836,2.7999046574077,4.620246653201382,1.650144279369517,0.8447757435245428,0.9999999999999658,1.0000004840645331,0.15,0.1,1.4999999999999998,0.2,0.1,2.0,0.0,0.4206849274448165,0.5882965938980012,0.6320781769770534,0.0,0.4235516171251296,0.6242085820237725,0.6370777098407785,-5.779616033705123,-3.348218681906985,-2.3794876070381243,-2.1264468674934407,-5.740498332414186,-3.3091009806160474,-2.157230008228096,-2.083354801454948,0.8248701907049153,1.0860860860860857,1.7589165903277326,0.2452452452452451,0.5526315789473685,0.9608093547049138,0.8848824794925962,0.7725237367688648,0.1892894525823989,-0.4696553173602295,1.9447311258,4.0,2.1176270643,0.9169555205,1.2455721223,-0.3322078676,1.0493148107,-0.2838513342,0.5851812172,1.5514499119,-67.2830516368,4.5095668957,12.1593551127
