fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,5.532135485416039,35.87521575842356,7,0.542329437074474,95.78216429402158,0.192429690502686,6.036773453835294,31.37132028880455,0.8202795222751036,0.9999999999999896,1.0000003031425737,0.9999999999999984,0.1007729468599033,0.0955555555555555,1.0546006066734075,0.2651690821256038,0.0422222222222222,6.280320366132723,0.3869565217391304,0.0458454106280193,8.440463645943098,0.000611410395865,0.000733639615393,0.0010071914752734,0.002565590210754,0.0021022446595511,0.002462130869896,0.0034028383458442,0.008023969372396,-1.0042388993884095,-1.004116076956606,-1.003841197473741,-1.0022752353973203,-0.2902120662077523,-0.2901074028590826,-0.289833823067134,-0.2884898898071832,0.6426027154422602,0.7517517517517519,0.0007514081061116,-1.4724724724724725,0.5110132158590308,0.9599559643483924,0.9526747677555,0.9913384855364664,0.1265848808527801,-0.1523834913502225,0.0024043212,0.2231030019,0.0965982752,0.9360858002,0.1644050831,0.1073139045,0.0195618475,0.4397817021,297.6115023067,5.7524810146,15.392318749
1,1,11,1,6.763323568130036,58.4352417680555,5,0.6573321081049643,98.27079755649528,0.3919212966139622,5.103871786384164,13.022695705692708,0.8569523140275758,0.9999999999999908,1.0000002062946998,0.999999999999997,0.1072946859903381,0.1022222222222222,1.0496219281663517,0.2651690821256038,0.0444444444444444,5.966304347826086,0.3521739130434782,0.0436231884057971,8.073089700996677,0.0004614908614597,0.0006091500592685,0.0008522639579643,0.0022200937998262,0.0013315841723015,0.0017678795413695,0.0024225647957907,0.0057899637005059,-1.0973231101042074,-1.0971610054442131,-1.096894107773951,-1.0953924634826682,-0.3805337969161697,-0.3803675504115871,-0.380118088366226,-0.3788349706961026,0.6274524410725544,0.5535535535535532,0.0015282140360258,-1.6706706706706704,0.5418502202643172,0.9745643427307248,0.9440329710904466,0.9904466473026944,0.1407886503966219,-0.1596755311743765,0.002915039,0.1852588797,0.0798302189,0.940266959,-0.3227873465,0.0891184463,-0.0308788933,0.4417460489,298.2605249199,5.5609473349,14.0133335962
1,1,12,1,6.592651354786447,50.35346547145269,7,0.7337962657130626,105.91318247058472,0.6250346930624504,5.557857204022994,8.8920779369725,0.8328376648953455,0.9999999999999948,1.0000002693435108,0.9999999999999988,0.1116425120772946,0.0733333333333333,1.5223978919631092,0.2716908212560386,0.0399999999999999,6.792270531400966,0.3104347826086956,0.0347826086956521,8.925,0.0003873657426075,0.0004836177726131,0.0006191713230776,0.0021949272828955,0.0010753606058499,0.0013245906553597,0.0017152833467226,0.0052409802109471,-1.1416996253476517,-1.141589691856587,-1.1414348704462969,-1.1396351333008174,-0.4128527052269466,-0.4127496991581141,-0.4125882269827562,-0.4111310665215946,0.6080042726866975,0.7077077077077075,0.0017353169534741,-1.3623623623623624,0.5198237885462555,0.9823352627860727,0.964644415475929,0.9970665340107264,0.1340802761714163,-0.1377578805540293,0.0022383486,0.2024167079,0.0877348089,2.3261507491,-0.9722865207,0.1586208858,-0.0620219807,1.0928469757,304.7671217836,5.1778023261,14.1555062384
1,1,13,1,4.294127295688373,20.54316429371512,4,0.322065109829363,92.08941011867442,0.0394808524647712,4.556330869567272,115.40609143718166,0.8072954527652236,0.9999999999999836,1.000000233589163,0.9999999999999958,0.1181642512077294,0.1044444444444444,1.1313598519888988,0.2825603864734299,0.0466666666666666,6.054865424430642,0.3433333333333334,0.0414492753623188,8.283216783216785,0.0006018437899549,0.0009732966634906,0.0014203412709036,0.0032535378575646,0.0017405502215606,0.0027756061255942,0.0041207803624843,0.0092525749385635,-1.2282805146365507,-1.227823991554299,-1.2272745647047028,-1.225021529082311,-0.4145502293427966,-0.4141203985382948,-0.4135617839531461,-0.411430688055255,0.6203821911561391,0.6196196196196196,0.001380829765218,-1.098098098098098,0.486784140969163,0.9661130241064853,0.9593819885522812,0.99518195980947,0.1342393328774362,-0.1738947611026937,0.0034925305,0.2199009414,0.094613384,0.7606278492,-0.2132434947,0.0904649383,-0.0265205094,0.357349946,284.3325009121,5.3921386661,14.4201204067
1,1,14,1,3.701606163667155,14.344408961189838,6,0.5604651389345412,97.44724996972428,1.513321041563183,3.923659870118248,2.592747845536667,0.8214205961339716,0.9999999999999776,1.000000292354103,0.999999999999997,0.1072946859903381,0.1022222222222222,1.0496219281663517,0.2629951690821256,0.0755555555555555,3.48081841432225,0.3195169082125604,0.0435748792270531,7.332594235033261,0.0007083466699142,0.0010748125090631,0.0014923818083275,0.0033188560208779,0.0023660722629263,0.003372889958217,0.0047203090845138,0.0100304646253486,-1.248276370433878,-1.2478185955229637,-1.2472969841519956,-1.245015423415312,-0.3930466491970377,-0.3926499843378303,-0.3921191297247998,-0.3900270408492997,0.6084153608127034,0.7077077077077075,0.0007514081061116,-1.428428428428428,0.4955947136563877,0.9583985132789804,0.9477652261967412,0.9899484241847633,0.1272604687391702,-0.1616995195664772,0.0047676757,0.2245776042,0.0976882541,2.0166055692,-0.2915973423,0.1940430862,-0.0309451197,0.9474198086,269.8488457509,5.6881916838,15.3363721945
1,1,15,1,4.753896403071311,24.74421356612696,4,0.804468100042498,101.49001014846226,0.7044261995309846,5.529263192807331,7.849315082955149,0.9434642241556556,0.9999999999999925,1.0000002000626218,0.9999999999999986,0.1007729468599033,0.1066666666666666,0.9447463768115943,0.2542995169082125,0.08,3.178743961352657,0.3521739130434782,0.0283574879227053,12.4190800681431,0.0003927767836406,0.0006161522027543,0.0008825998023609,0.0021106878539977,0.0016636025601091,0.0026056118626764,0.003822325111413,0.0087300591437487,-1.1959548706904322,-1.1956876187996126,-1.1953688342839226,-1.193899519284111,-0.274736744616667,-0.2744775087820829,-0.2741426759161801,-0.2727920942135136,0.6583553957605096,0.7737737737737733,0.0019692202554791,-1.736736736736737,0.5176211453744494,0.9769761918210336,0.960184393296756,0.9930291746850736,0.1312715824030401,-0.1095749429068813,0.0037252748,0.1838058289,0.0800271248,1.6983378748,0.2558420484,0.0958204676,0.0068712915,0.7978947241,288.414025197,4.2510692749,10.7556488311
1,1,16,1,7.918601000408979,88.22055690993352,5,0.7555152989877684,100.7359163927583,0.8379932339350932,5.918714506044193,7.062962165279997,0.884169423782828,0.999999999999991,1.0000003080924984,0.9999999999999974,0.1507729468599033,0.0555555555555555,2.7139130434782603,0.2847342995169082,0.0332850241545893,8.554426705370103,0.3301449275362318,0.043719806763285,7.551381215469614,0.0004554204040306,0.0005956954471833,0.0008688223456371,0.0034313275051649,0.001220118321295,0.0015915515270338,0.0023595570852085,0.0086011564764153,-1.0789344711979891,-1.078783054660302,-1.0784882343673718,-1.0757221995094222,-0.3910620200169152,-0.3909165891543177,-0.3906158844540395,-0.388172050221056,0.5914794290212176,0.7297297297297298,0.0003694601205199,-1.428428428428428,0.5220264317180616,0.9864225191633884,0.962926972261548,0.996226184599044,0.1443920226504005,-0.1332460321692556,0.002298907,0.1983885907,0.0850083628,1.2861226551,-0.1866891192,0.0879820451,-0.0119055753,0.6042322298,304.986149258,6.5558509677,17.8938462711
1,1,17,1,3.9770144956686897,18.43714242316247,4,0.7051811856289907,97.91326159694394,1.5908243325653664,4.70441411267844,2.957217850126854,0.8913298018339707,0.9999999999999888,1.0000004003604577,0.9999999999999976,0.1029468599033816,0.0755555555555555,1.3625319693094629,0.2521256038647343,0.0644444444444444,3.912293853073464,0.2782608695652174,0.0522705314009661,5.323475046210722,0.0005316209131779,0.0007403164297055,0.0010650555954552,0.0028300344113919,0.0011675832731546,0.0018357353520819,0.0025805775249511,0.0067064404802237,-1.4922955624659302,-1.4919839614190764,-1.4914990968389183,-1.4888638258188636,-0.6013899063220267,-0.6009876166992372,-0.600539152515391,-0.5980549997239749,0.6364610219456645,0.7957957957957954,0.0018718552949655,-1.34034034034034,0.4977973568281938,0.970242844689042,0.9553242619114656,0.9941005213274128,0.1205694170162978,-0.1579835333647745,0.003710501,0.2216891746,0.0963169224,2.0335273329,-0.4698541296,0.2089988654,-0.0380283759,0.9553698085,280.5307355661,5.4596558147,13.9940160455
1,1,18,1,5.567880695661229,44.65391254940206,5,0.8031940212150362,100.01643515657676,1.5011635566273351,5.127404755409195,3.415620325162261,0.8905564441488085,0.9999999999999918,1.0000001826622391,0.9999999999999978,0.1029468599033816,0.0955555555555555,1.0773508594539938,0.2542995169082125,0.0555555555555555,4.577391304347827,0.3152173913043478,0.034975845410628,9.012430939226515,0.0003268503218054,0.0005029595685821,0.0007580414593462,0.0019585348609306,0.0011880164837826,0.0018023350404704,0.0027326401005821,0.006966540132155,-1.417375001480833,-1.4171253070242087,-1.4167636421186185,-1.4150615364479835,-0.3883687157818714,-0.3881298498963202,-0.3877681187723011,-0.3861218486582581,0.6653939498317611,0.7517517517517519,0.0026694784940343,-1.5605605605605604,0.5,0.9723463615619068,0.9621664972634836,0.9959456869875198,0.1206092125362339,-0.1427909127294956,0.0029323205,0.1878325658,0.0820790736,1.3727414582,-0.161403965,0.1259430066,-0.0074235677,0.6449265386,296.3268976442,5.3182899953,13.7100405653
1,1,19,1,4.949439985672073,28.83271493827872,6,0.673679850109407,97.72916395932738,1.629083169990059,3.925175472108455,2.4094383542937265,0.8408155489866488,0.9999999999999862,1.0000004201543669,0.9999999999999972,0.1007729468599033,0.08,1.2596618357487923,0.2629951690821256,0.0711111111111111,3.698369565217392,0.3389371980676329,0.0391787439613526,8.651048088779287,0.0008549337619653,0.0009614933462134,0.0012177677086314,0.0035795913513371,0.0022330049460275,0.0025940877904948,0.0031766116140144,0.0088905352136213,-1.1367017940970776,-1.1365805639827669,-1.1362890071934826,-1.1336020208261146,-0.4291435872835739,-0.4289882841036237,-0.4287377382702352,-0.4262801568076745,0.6241323701138491,0.7077077077077075,0.002071649675602,-1.34034034034034,0.5198237885462555,0.96493207140274,0.9549562868725135,0.991951493970305,0.1219350413173483,-0.1623548995193731,0.0042343739,0.176188903,0.0776723399,0.9444391348,0.1769443585,0.0635258877,0.0111781353,0.4437061754,283.5907488294,5.147781089,13.6941453554
1,2,0,1,4.827725401378111,25.735320924349868,6,0.8636551329668289,458.42960446206274,0.7681766434648376,5.40383836521497,7.034629874765678,0.9360666842956288,0.9999999999999948,1.0000002726342694,0.9999999999999988,0.1007729468599033,0.08,1.2596618357487923,0.2738647342995169,0.0288405797101449,9.495812395309883,0.3367632850241546,0.0283574879227053,11.87563884156729,0.0006304027190199,0.0008567083583814,0.0011885977922777,0.0036588256636203,0.0015130794471226,0.0020391794533889,0.0028333509091,0.0077175567662335,-1.739834509612302,-1.7394405268834374,-1.73886272994821,-1.7345622312049411,-0.7201997021985779,-0.7198202309606073,-0.7192474021792538,-0.7157244680963152,0.5900832343756155,0.9279279279279278,0.0009203731996618,-1.23023023023023,0.4977973568281938,0.9562371797415168,0.9412422462231536,0.9918412650724068,0.1248587383342496,-0.1123243627683533,0.0046497106,0.2296949845,0.099206986,1.1815154246,0.2668353899,0.1129548867,0.0303710893,0.5550867926,270.2222472474,6.3981076995,17.0980428886
1,2,1,1,4.647424635092085,25.300759693109796,6,0.8337110527204569,452.6875025991265,1.8600476334188336,5.215042138013127,2.803714294363362,0.9461559693299688,0.99999999999999,1.0000002928281422,0.999999999999998,0.1029468599033816,0.0777777777777777,1.3236024844720495,0.2586473429951691,0.0333333333333333,7.759420289855074,0.3042028985507246,0.0482125603864734,6.3096192384769525,0.0005263198705874,0.0006760635875034,0.0009848930437253,0.0032452053541224,0.0014947558865806,0.0018932373332029,0.0027231158363096,0.0081694694111246,-1.591573165844797,-1.5913347122603396,-1.590842928749561,-1.5872435819221475,-0.560678759141216,-0.5604550045997649,-0.559989012806429,-0.5569307867408433,0.5706578006460399,0.8398398398398399,0.0208189052568546,-1.23023023023023,0.486784140969163,0.9088446815635284,0.9248390369879148,0.978278237535168,0.1125401812054282,-0.1236321124667755,0.004243053,0.2087472252,0.0892323966,2.4613072219,-0.7211677385,0.1797822325,-0.0356891282,1.1563447273,279.1957438941,5.2712785674,14.0918756535
1,2,2,1,3.7638255792975976,16.636253279266032,6,0.8952484042608573,450.251576595222,0.7790861956933418,4.876898791748504,6.259767941862126,0.9567462741962236,0.9999999999999948,1.0000001447128095,0.9999999999999976,0.1007729468599033,0.0955555555555555,1.0546006066734075,0.249951690821256,0.0488888888888888,5.112648221343873,0.3282608695652174,0.0458937198067632,7.152631578947369,0.0011397145814484,0.001479985289633,0.0020364364101726,0.0049772612945733,0.0032906737107657,0.0040765130191355,0.0054630140532675,0.0131473217877116,-2.042307189778263,-2.0416114595305586,-2.0404737187065134,-2.0344607978876885,-0.7277892179653505,-0.7272154043563074,-0.7262029923353465,-0.7205919719815215,0.6055115483594857,0.971971971971972,0.0044324785912404,-1.0760760760760757,0.5154185022026432,0.9248559102764308,0.9204108609263636,0.9821303230270128,0.131389945245988,-0.1196031422966928,0.0089430136,0.2184184513,0.0953483021,0.886991335,0.1008383486,0.1004566062,0.0049628296,0.4167166716,245.1301245058,6.1017221674,16.8925302408
1,2,3,1,6.269983827491994,48.852826737979946,5,0.8092602042781915,454.7691683616458,3.088655636049349,4.885842033294203,1.5818668731693273,0.9350638959804431,0.9999999999999956,1.0000003425194222,0.999999999999999,0.1203381642512077,0.1088888888888888,1.1051464063886425,0.2716908212560386,0.0422222222222222,6.434782608695651,0.3280193236714976,0.0369565217391304,8.875816993464055,0.0005632738659206,0.0007265004640643,0.0010174071745358,0.0023011678505925,0.0017163007275277,0.0022005583540721,0.003120614082984,0.0067112823014289,-1.5436204855091624,-1.543368383586063,-1.5429190809479734,-1.5409363248352204,-0.5068795308955723,-0.5066336486090496,-0.5061664894071028,-0.5043433240849671,0.6188198064785688,0.8178178178178177,0.0014526539259467,-1.5385385385385382,0.473568281938326,0.9466522686212212,0.9417257734744492,0.9896769569645092,0.1195366019915447,-0.1178367947679786,0.004710453,0.2094752732,0.0916902153,2.2637854552,0.4324132412,0.1736708919,0.0200434621,1.0635471881,272.5267278109,5.5907008973,14.4875505122
1,2,4,1,4.723367877345122,24.44636249393882,6,0.8860128052972737,461.1078919662209,0.3191838101940037,5.867054611632615,18.38142920866365,0.9749551834560424,0.9999999999999926,1.000000424815946,0.9999999999999986,0.1225120772946859,0.06,2.041867954911433,0.2738647342995169,0.0309661835748792,8.84399375975039,0.2803381642512077,0.0482125603864734,5.814629258517033,0.0007529666570862,0.0009219044609088,0.0012935374991322,0.0043479650209404,0.0022819350393401,0.0026336084790197,0.0035867674995449,0.0115259293965018,-1.726757866584614,-1.7264659320859563,-1.72582372825565,-1.7205454971724412,-0.597041636348026,-0.5968311924428185,-0.5962608152578202,-0.5915099639134798,0.596035806506538,0.971971971971972,0.0036187498124112,-1.2522522522522523,0.4911894273127753,0.9521988041535576,0.9371587664512302,0.9871791123847272,0.142188647675876,-0.0937518293611202,0.0051710804,0.2258205828,0.0969035296,1.3228533909,0.1649077415,0.133632631,0.0112504986,0.6214886666,266.757891144,7.3492371688,19.8910557075
