fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,1.1495703495048215,0.5796409778670291,1,0.3974947312331622,101.70226371976707,0.1648585887013595,4.271109480421496,25.90771590407453,0.8232543568443855,0.9999999999999836,1.0000010664017225,0.475,0.1583333333333333,3.0,0.0,0.5269741920337084,0.5417700119935027,0.5350703150184594,0.0,0.5347205821194132,0.5579845728658491,0.5504412464554184,-5.2403288670764505,-2.47881079635792,-2.4012758339105438,-2.436384449369528,-5.164413271269652,-2.4028952005511206,-2.282750337997532,-2.32170719302108,0.8075943963129238,0.8658658658658656,1.8004066355637218,0.5055055055055053,0.6333333333333333,1.1053413542236477,0.9292863020287252,0.8833287021026252,0.1589101968927451,-0.4562829160063202,1.5401530841,3.0,1.9970074565,0.8837449423,0.9051513058,-0.0333787378,0.7493542366,-0.040194779,0.4252483927,0.8192988865,-61.6180770817,5.4016172539,14.2845833843
1,1,11,1,1.7763133858307196,2.8114734838701265,2,0.5811025573575104,104.0941459734423,1.0280389220214174,4.701671185054972,4.57343694323377,0.859104349476081,0.9999999999999916,1.0000006089415918,0.3333333333333333,0.1666666666666666,2.0000000000000004,0.0,0.4504653766322605,0.4865435627966156,0.569656006742661,0.0,0.4625881452602159,0.4909019628856995,0.6009323346215575,-5.081391941518761,-2.7924008067663784,-2.609073402326211,-2.186746499418846,-4.948226966483922,-2.65923583173154,-2.5191326358330146,-1.974677383277392,0.8353446775754783,0.9259259259259256,1.0115911122238297,0.2852852852852852,0.4666666666666667,1.0361717605579115,0.9299100187830944,0.9429327948611292,0.1565947865601764,-0.4641003442983221,1.5156572577,3.0,1.9677688111,0.8766078035,1.064854364,-0.2978999915,0.9293071555,-0.2724792201,0.5002783554,1.1339148165,-60.7203459712,5.4356527267,14.1307452481
1,1,12,1,1.5250723069774972,1.3100899087490374,1,0.7733634705425252,103.1139794584348,1.5899525784048332,6.4748283852781565,4.072340567398695,0.8625603415301005,0.9999999999999846,1.0000003047606416,0.125,0.1666666666666666,0.75,0.0,0.6040002504514224,0.657680875025905,0.6314785934091798,0.0,0.6348391374174956,0.6947144810867634,0.6319725676999727,-5.086753904272774,-2.014353272107268,-1.741293145469217,-1.8745777037839493,-4.839652206484825,-1.7672515743193191,-1.47747573521631,-1.781124774777772,0.8567734616462772,0.8258258258258254,1.8853440944102444,0.3453453453453451,0.6,1.0367079333499998,0.9571189541124264,0.9741816394471468,0.0968252308440605,-0.366979730512973,1.3710263795,3.0,1.8876351626,0.8406532541,1.3849628194,-0.3263298957,1.2920914901,-0.2899889171,0.6506682463,1.9181220111,-58.5680320587,6.3322330266,16.8530462653
1,1,13,1,0.570556072040582,-0.834247389376876,1,0.394925932979586,104.53669056229238,0.5031230591923126,3.5751027394939774,7.1058216755822325,0.7990049311348731,0.9999999999999656,1.0000005018993403,0.25,0.3083333333333333,0.8108108108108107,0.0,0.252304843787385,0.3868109212587753,0.5311764922039871,0.0,0.2569970803614697,0.3957760443152243,0.5073329852719776,-5.656624848843518,-4.229430999992213,-3.468580579847076,-2.6519587039209096,-5.553346547143407,-4.126152698292103,-3.3554650180033803,-2.735950665131313,0.7376588664404297,0.9059059059059056,0.732596542821523,0.4054054054054052,0.2666666666666666,0.9976879366090862,0.9492222534895954,0.8449788469480488,0.1151220196654853,-0.5475541460743117,1.8617980601,3.0,2.104810021,0.9293171747,1.4760414769,-0.4325114452,1.301767931,-0.4092218095,0.6934578357,2.1786984416,-67.1307027115,4.4043811239,11.7497850924
1,1,14,1,0.3459125244494651,-1.1308988506469446,1,0.4899935788419162,106.54386431307174,0.4251073939302227,3.2923991555213417,7.744864480201812,0.5007930107275735,0.9999999999999356,1.0000002454963886,0.2416666666666666,0.2166666666666666,1.1153846153846154,0.0,0.6042970670980063,0.6432203369653962,0.6227779878134743,0.0,0.6026003528864142,0.640676619384874,0.6128064864356229,-5.407423857381524,-2.1397334798100807,-1.9292588617218576,-2.039799308226883,-5.422649293050412,-2.154958915478969,-1.9484846758690968,-2.0996146326035747,0.8754617174618831,0.8858858858858855,1.6418389895747365,0.3853853853853852,0.4666666666666667,0.9527740645855046,0.9136922588097042,0.6335073340219524,0.1660087653349327,-0.4724406970038584,1.5282532973,3.0,1.9642140863,0.8751147729,1.6926923615,-0.0888578616,1.6138006545,-0.0593567758,0.7952424101,2.8652074308,-65.3113907167,6.1860124216,16.3793814551
1,1,15,1,0.8199176078686644,-0.3646709458707695,2,0.694302711946166,104.72791797146522,0.7746583274851726,6.081753212178286,7.850884701545655,0.9361807778603878,0.9999999999999848,1.0000001877443236,0.2416666666666666,0.225,1.074074074074074,0.0,0.1375414710620417,0.2722467741344997,0.495280914028655,0.0,0.1409045717535243,0.2585785076172504,0.4817543743791977,-4.849565685005517,-4.18254928667786,-3.5292870713094,-2.447668359893984,-4.733816582576381,-4.066800184248724,-3.509753355319988,-2.4532797364114245,0.8373047716890634,1.0260260260260257,1.2738113231864785,0.3253253253253251,0.5666666666666667,1.011090798473167,0.9425921958130704,0.9552093799874084,0.1299125239464752,-0.5418916547385859,1.4130996079,3.0,1.9217048032,0.8559329151,1.5630677374,-0.2199719774,1.455630029,-0.2139928937,0.7343435718,2.4431807518,-58.599304381,5.8633585404,15.3808633193
1,1,16,1,2.8550347912350555,9.749228378541227,2,0.6185807254144993,103.04633402907533,0.3139274058492759,7.002876478616327,22.307311652741067,0.8616902931145406,0.9999999999999803,1.0000003827959734,0.4083333333333333,0.25,1.6333333333333333,0.0,0.4720565836114435,0.3550729331354108,0.5529143823953943,0.0,0.501872057159961,0.3684178269418089,0.623219197121599,-4.926529872037866,-2.600929011583949,-3.177252460194161,-2.202580650487589,-4.63385204909442,-2.308251188640503,-2.9266583467972054,-1.7459464954775197,0.8139158935046791,0.7857857857857854,1.1890234632329348,0.4054054054054052,0.3666666666666666,1.041102185994004,0.9605247549513553,0.9507116688374178,0.1274145765944085,-0.4798481915240866,1.4772045423,3.0,1.9211420744,0.8524361717,1.0046841043,-0.2107953347,0.8848610423,-0.1847616895,0.4720098151,1.0093901494,-58.6228793599,5.4441475665,14.5373297233
1,1,17,1,1.118876734183964,0.8723142647461488,2,0.1772808478882263,110.44840034506836,0.9744016899773328,2.3152329238346647,2.3760559404289654,0.4192285472672565,0.99999999999995,1.0000004418741897,0.2833333333333333,0.275,1.0303030303030305,0.0,0.5210629913388252,0.7256166971328872,0.7001780801441551,0.0,0.5220873054163544,0.7386588889787371,0.712300162372163,-6.235389543014483,-2.9863588155685266,-1.7108867774753709,-1.8695064638356615,-6.223155962114263,-2.974125234668307,-1.626366493197538,-1.7904009598329793,0.8547052529227425,0.9259259259259256,2.164964029297577,0.3653653653653652,0.7666666666666667,0.9809274952258008,0.8825576088850525,0.7724758961267413,0.1837383460886661,-0.5444135332057122,1.7609142142,3.0,2.0891700227,0.9227006364,1.7060290281,0.2699284628,1.6022942057,0.2542180816,0.8015080985,2.9105350446,-74.4377574645,6.0715949372,16.3321637236
1,1,18,1,1.881722371069571,4.971085772226677,2,0.6995228726419496,105.67832256091398,1.3920757008682123,6.171815836132047,4.433534636286516,0.6418407617360095,0.9999999999999866,1.0000006281592302,0.275,0.2166666666666666,1.2692307692307694,0.0,0.2849959431070064,0.3861288939845865,0.508096930484116,0.0,0.2901698424645065,0.4073683065342197,0.5030505772553749,-5.963418775928416,-4.263868617740667,-3.66077047961226,-2.933424000687844,-5.85708750348733,-4.157537345299581,-3.4710956859689555,-2.910676253822785,0.8567734616462773,1.0460460460460457,1.9287915080207776,0.3053053053053052,0.6,0.971007370102988,0.9085166076629468,0.8901515902980612,0.1639996502049125,-0.4377237613852578,1.6933074141,3.0,1.9810264034,0.8821183156,1.5519828499,-0.3136670855,1.4335717358,-0.337806706,0.7291357899,2.4086507665,-68.5132264441,5.9661869369,15.3713610241
1,1,19,1,1.0433807052357535,0.2316006482332286,1,0.5962943368425542,104.35772088140746,0.0546228695627423,4.095178898645695,74.97187407816037,0.6853416481974561,0.9999999999999762,1.0000007177484231,0.2416666666666667,0.0916666666666666,2.636363636363637,0.0,0.4572136406658557,0.4741504371901652,0.5912064793289075,0.0,0.4725524452687081,0.4903178178770054,0.5767318712682347,-4.7460956471568405,-2.5761159773718907,-2.495732321111084,-1.9401731490429923,-4.592039870941798,-2.4220602011568486,-2.3404809018174104,-1.9436641232351923,0.8754617174618831,0.8658658658658656,1.1092898648952227,0.1851851851851851,0.5333333333333333,1.0856585274143662,0.9245397030313972,0.9013657633919416,0.1652505280399969,-0.4444654198032168,1.5731877755,3.0,1.9889856421,0.8867351785,1.7947921573,-0.035155076,1.699873779,0.0179932786,0.8432098314,3.2212788879,-62.4559642811,5.2521960857,14.4981456381
1,2,0,1,0.5772742406056659,-0.8265943707586536,1,0.7918667577330076,470.6742984463558,2.066392735156961,6.638914040273755,3.212803610524438,0.9243075181846656,0.9999999999999856,1.000000482776699,0.1249999999999999,0.2916666666666666,0.4285714285714285,0.0,0.3152724294494266,0.5088196019379165,0.6498489711148875,0.0,0.3214794619203702,0.5421560521188998,0.6969714832484092,-6.880632324686563,-4.711358655534374,-3.379631724158385,-2.4092604878691635,-6.747783065810635,-4.578509396658447,-3.0894316382959746,-2.0447706937940997,0.7209307047384086,1.1061061061061055,3.4328188412268283,0.7257257257257255,0.4666666666666667,1.0068732353004657,0.8732214225364745,0.8080378810518651,0.2004046174340301,-0.4508475824846917,2.3901859463,3.0,2.178238576,0.9572436905,3.1492384608,-0.7813107298,3.0765169616,-0.7426418731,1.4795411384,9.9177028827,-82.445461199,5.1958874385,13.9442872964
1,2,1,1,1.2966982832418497,0.987221976214812,2,0.8234927837885742,456.344396291712,1.8285135747189087,8.175035307559693,4.4708638867044845,0.8832722188262374,0.9999999999999788,1.0000010807664066,0.2583333333333333,0.1583333333333333,1.631578947368421,0.0,0.9217905715812772,0.6192508767410917,0.6971996472214806,0.0,0.9644697869306632,0.5732901267223572,0.7376810511920056,-4.903892222817079,-0.3835306077735438,-1.867152664393782,-1.4849002950568488,-4.686887734896468,-0.1665261198529322,-1.99994127142421,-1.2294594637991234,0.9032119987244376,0.9459459459459456,1.974288632420328,0.6456456456456453,0.7,0.7796716560499016,0.8668969801462706,0.7933538556619123,0.184133299520042,-0.4471239284168392,1.8624158276,3.0,2.0470234326,0.9092791183,1.5889414144,-0.1721012773,1.3250011819,-0.1479463025,0.7464992627,2.5247348183,-65.7971943709,4.2631020899,11.0797492758
1,2,2,1,1.1141969058288452,1.8514034234002985,2,0.706985516893466,457.7778171588304,3.054570961172466,7.556158861003054,2.4737218277301696,0.9200537338352268,0.9999999999999788,1.000000639696774,0.1333333333333333,0.2666666666666666,0.5,0.0,0.596211512025678,0.6302313372365775,0.6533920002563001,0.0,0.6218928078924312,0.6411854483188377,0.6632025548040431,-5.904340057856566,-2.384104544448124,-2.1832399276941308,-2.046491497260266,-5.660518129062103,-2.1402826156536605,-2.03107627476251,-1.906448044353514,0.9199401604264584,1.0660660660660657,3.677609101601031,0.6256256256256253,0.6666666666666666,1.0489538985894606,0.8918386261318473,0.9010490205981618,0.1714074999078938,-0.4772852884374428,1.9725357016,3.0,2.0389817096,0.9031017652,1.7185187017,-0.4058938456,1.601096278,-0.3621166762,0.8073758618,2.9533065282,-70.9024634978,5.1215575865,13.4253566492
1,2,3,1,1.551261998423644,2.0380256918720887,1,0.8207421069944043,464.28601217976063,0.6370615082166159,5.571571326705445,8.745735309456148,0.9184736371428,0.9999999999999954,1.000000324200397,0.1916666666666666,0.1916666666666666,1.0,0.0,0.3961444436792932,0.3653557224495039,0.4876666507770536,0.0,0.4190298891931323,0.3826113100743374,0.5351217976433721,-6.786568665160599,-4.09810719680923,-4.307056967547683,-3.4769854539532306,-6.415918142565358,-3.7274566742139887,-3.9611152967087166,-2.982620492583059,0.8670151470652028,1.1461461461461455,1.216424293857368,0.4054054054054052,0.5666666666666667,0.9924806577802956,0.9190173086367592,0.9136508277367312,0.1351380134214309,-0.3403006582180341,2.5072289701,3.0,2.2584710904,0.9803931576,2.2801838655,-0.2685373418,2.2263768668,-0.2841499905,1.0712513118,5.1992384607,-76.7711634432,3.3500481215,9.0973921227
1,2,4,1,0.5783315011272129,0.0080937142483761,1,0.8721025401948101,459.25065123747504,2.4435922542226933,8.963693966740086,3.668244549085558,0.9239374447592584,0.9999999999999704,1.0000008188449123,0.1416666666666666,0.25,0.5666666666666667,0.0,0.2145812289554358,0.5017660444930852,0.5253764700369409,0.0,0.2172317075459176,0.5246386330184413,0.5120313874361428,-5.4737081132435,-4.29915309936037,-2.727187244551601,-2.5979506666950662,-5.406922530565005,-4.232367516681875,-2.5702420852927697,-2.638408485480065,0.7727421837170055,1.2062062062062056,4.8493740673352335,0.7857857857857854,0.3333333333333333,1.099744854407564,0.92094870505114,0.9122368106544816,0.1954850513060758,-0.5237514932392271,1.6921672986,3.0,2.0030668107,0.8910986205,1.473668482,0.0846945326,1.2792482914,0.0763608824,0.6923429809,2.1716987947,-68.3461776251,5.9357802756,14.4733069703
1,2,5,1,1.2358802039171075,1.343059686274664,2,0.8348931544585748,462.4895472480904,0.4905937303690065,9.274815555932166,18.90528757665939,0.938740838186832,0.9999999999999846,1.000000266735469,0.1916666666666666,0.1583333333333333,1.2105263157894737,0.0,0.5139548825186881,0.7319056303602606,0.8556008993142513,0.0,0.5198710688962328,0.7517149890107809,0.8421592363722417,-6.3345851957825134,-3.0788942056794903,-1.698266624992538,-0.914708405488252,-6.262496962978458,-3.0068059728754357,-1.5548841272730574,-0.9884773028530374,0.8567734616462773,1.1661661661661658,2.6633327251749805,0.4254254254254251,0.6,0.9829622455445916,0.886589278561482,0.7036427690946054,0.2218172378348616,-0.430059473402219,2.1807312063,3.0,2.1684981759,0.955808281,3.2926624768,-0.3688282722,3.1883313963,-0.3702863118,1.5469230578,10.8416261862,-79.7931265742,5.221227474,14.4012126275
1,2,6,1,0.9559967677226252,-0.0384398269459476,1,0.7591336835358242,464.5049659199356,3.2371224080977057,5.400982089157373,1.6684516086406689,0.8495309227297961,0.9999999999999716,1.0000005523144748,0.2166666666666666,0.2083333333333333,1.04,0.0,0.5870660244720923,0.5460284270832307,0.6492703291128776,0.0,0.6165123116910594,0.5350737285951949,0.6246612561625987,-6.093028857476228,-2.516018629123924,-2.7660618942557487,-2.137006005888377,-5.802009401143607,-2.224999172791303,-2.6975065975293235,-2.1777189203580347,0.8949304074190971,1.0260260260260257,3.20262069365765,0.6856856856856854,0.6,1.0970452863376474,0.8997150236276605,0.8863833297499625,0.2106690776044823,-0.4151464495636185,2.1243649104,3.0,2.1061655664,0.9270978909,2.5975008156,-0.4639547811,2.6176421657,-0.4669493835,1.2203297279,6.7470104871,-75.8062448291,5.1937785059,13.9712732333
1,2,7,1,0.5250550127450286,-0.912697011103512,2,0.799849077215964,453.0590445369474,2.33169180776466,5.164106998564523,2.21474681232218,0.8601329458230604,0.9999999999999586,1.000000591928803,0.2583333333333333,0.1,2.583333333333333,0.0,0.608157751121861,0.6626473817623428,0.6178582624818909,0.0,0.6092509122629187,0.692650569233332,0.6278689311754644,-5.944771454233527,-2.3294126156934296,-2.005484214910165,-2.271745292668856,-5.934104924212095,-2.318746085671998,-1.823843770566269,-2.208264807963987,0.79657227675239,1.0860860860860857,1.8853440944102444,0.4854854854854853,0.6333333333333333,0.9158795112825976,0.8734183388283536,0.7520562845625843,0.1874459129554269,-0.3731327629278,2.1729064337,3.0,2.1689559263,0.9460616407,1.7130656541,-0.3434317731,1.4892996767,-0.2858270027,0.80481397,2.9345939351,-74.5419648721,4.6323435091,12.252771097
1,2,8,1,1.4127098464115475,2.761058464541636,2,0.8515151083303203,466.4246361130161,3.186671734601587,9.186218003246388,2.8826998098048198,0.9422422061755836,0.9999999999999823,1.0000007702884626,0.1166666666666666,0.1083333333333333,1.0769230769230769,0.0,0.427624527880738,0.4956598033727546,0.6311621611936373,0.0,0.4422510228840482,0.5039532176546146,0.6097349427917188,-5.695125866316582,-3.2597503565115744,-2.872280899235016,-2.1005779162624223,-5.506771909589292,-3.071396399784284,-2.731616486861721,-2.1491006543288207,0.8012728991211683,1.1661661661661658,3.941948492259637,0.7857857857857854,0.4,1.0234808996654443,0.8851687979795745,0.8329796093092247,0.2027000024886537,-0.4875903628030654,1.6136393312,3.0,1.9841214318,0.8811942241,1.8497954947,-0.3696300311,1.7694140865,-0.2983366782,0.8690509043,3.4217433724,-65.3651510345,5.8376324706,15.0131037408
