fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,2.43819181058987,6.231811429530016,2,0.4690037545855544,97.0665536524472,0.5680172287317302,5.356717790693128,9.430555130613936,0.7883524650424,0.9999999999999856,1.0000002917939466,0.9999999999999972,0.1145454545454545,0.0590909090909091,1.9384615384615385,0.2972727272727272,0.1163636363636363,2.5546875,0.3072727272727272,0.0636363636363636,4.828571428571429,0.0895182960413781,0.1221154957554887,0.1461616695299785,0.2505996958582037,0.1157470268080981,0.1545004047531224,0.1586790432467544,0.288203814378754,-2.9296288033355258,-2.82474180255854,-2.747369173330004,-2.4113221679213286,-2.4822124016663,-2.373426660189664,-2.361696681772365,-1.9981039057523011,0.7506846629958984,0.8838838838838833,0.404209583979631,0.0030030030030028,0.4803921568627451,0.9718305207711088,0.9511290540381888,0.9803651638113484,0.1179219010240987,-0.3218712362114083,0.4420825299,1.3557820246,0.5990367113,0.5349496584,-0.043913625,0.2736199804,-0.0217121053,0.2513242603,9.4371459286,5.1657509179,13.3169040824
1,1,11,1,3.373025498159704,13.719900906695464,2,0.5515361293724841,99.10907049398172,0.5328086741092908,4.683963763748443,8.791080159456373,0.8034830115261283,0.9999999999999876,1.0000002074755,0.9999999999999936,0.1054545454545454,0.0672727272727272,1.567567567567567,0.3154545454545454,0.1063636363636363,2.965811965811965,0.2954545454545454,0.0563636363636363,5.241935483870967,0.1656674141338835,0.1832903214982429,0.2194749061597513,0.3316336737735688,0.1815539310577928,0.2096097864393588,0.2467604104602706,0.3573886269927631,-2.726211017701607,-2.6686275491489826,-2.550393148328168,-2.183910437260128,-2.425134287733783,-2.342002094374393,-2.2319212282762004,-1.9041192004033909,0.8152819688305248,0.8178178178178177,0.2764273509916596,-0.0190190190190193,0.5098039215686274,1.0220899345406247,0.9376312527008426,0.9795232851388016,0.16983374795609,-0.3200784027701944,0.5450212228,1.3528495071,0.5992207799,1.3094743151,0.2597628463,0.7329139586,0.1689868789,0.615203054,0.5313811927,5.2438316143,14.2877917888
1,1,12,1,3.0243547536987907,9.59375484718372,3,0.7203900659657541,106.89871852664665,0.1020959623754162,4.810288446551874,47.11536415969128,0.8329881666717822,0.9999999999999928,1.0000002693782872,0.999999999999998,0.1145454545454545,0.1081818181818181,1.0588235294117647,0.2672727272727272,0.1072727272727272,2.491525423728813,0.3318181818181818,0.0945454545454545,3.5096153846153846,0.1090150444777234,0.1442214774425428,0.1541588103594633,0.227546586082133,0.1504997616197591,0.1743551084591094,0.1846763615835333,0.2561148681227411,-3.157401089286314,-3.0326393532951084,-2.9974242291989968,-2.737358510276469,-2.588817844705517,-2.516119633687821,-2.4846660294849805,-2.266960051108277,0.7502349092521075,0.8398398398398399,0.5479472336900282,0.1571571571571572,0.3823529411764705,0.999301654551871,0.9646922365374512,0.9944584130170117,0.1180376132605862,-0.2865561953994069,0.4238267988,1.317457704,0.5788453815,1.3579415062,-0.099235576,0.7861206528,-0.0456787141,0.6379733853,12.7211032176,5.1241120197,13.3558779221
1,1,13,1,1.736432577393468,2.5151651519408045,2,0.268674148551889,97.06312942797037,0.0338733973798933,3.844245735189003,113.48863806235389,0.7807723531705535,0.9999999999999734,1.0000002375701245,0.9999999999999892,0.1054545454545454,0.0781818181818181,1.3488372093023255,0.2854545454545454,0.1054545454545454,2.706896551724137,0.3036363636363636,0.0854545454545454,3.553191489361702,0.1314859556276714,0.2017305324795575,0.221537862916084,0.2991285020611673,0.146999106453755,0.2319193148306519,0.2461904691979078,0.3154805105336696,-3.258820428034805,-2.9952501801074707,-2.92092952465044,-2.6297955337740904,-2.944085385522657,-2.6509879851453078,-2.6017318855033693,-2.362581141814473,0.7851918748810465,0.9059059059059056,0.8434619515486134,0.1571571571571572,0.4803921568627451,0.9790351402611552,0.9547861647264204,0.985627110175946,0.1095634362702836,-0.3613533604833329,0.555308831,1.3968184819,0.6169445353,0.5578392928,-0.1854883955,0.3147594373,-0.0913270239,0.2620780206,-3.8113511184,5.724213137,15.1988409627
1,1,14,1,1.297030885951522,0.7721308355875083,2,0.3869411095176485,99.08253695913832,0.8627629895087239,2.839465862112592,3.291130816505522,0.6948513601101776,0.9999999999999604,1.0000003012233076,0.9999999999999912,0.1054545454545454,0.1481818181818182,0.7116564417177913,0.3072727272727272,0.039090909090909,7.86046511627907,0.27,0.0845454545454545,3.193548387096775,0.1676803507541753,0.2128993299962261,0.2812244489754732,0.3544336699208026,0.1983513786736417,0.2042334081520198,0.2757485125288579,0.3610038430904338,-3.162010816224124,-2.9902223674093715,-2.7306529034084432,-2.4525285689820877,-2.9189103268159884,-2.8974930672706942,-2.637096964619763,-2.326670852515237,0.8142888955783807,0.8398398398398399,0.5764488282925874,0.0910910910910906,0.4705882352941176,0.9940648098685312,0.937134084685154,0.9712203861271924,0.154338472758006,-0.3771672901663834,0.6422665947,1.446148268,0.635858506,0.8726320162,0.1487405423,0.4878041236,0.0921561221,0.4099705319,-12.1911314976,6.3337697364,16.155585717
1,1,15,1,1.9201050070755736,3.0502490827571176,2,0.7550247639659782,102.40622808709185,0.1291093087881615,5.431187677699088,42.06658473100811,0.9247961797980327,0.9999999999999888,1.0000002200639149,0.9999999999999968,0.1054545454545454,0.05,2.1090909090909085,0.2990909090909091,0.0754545454545454,3.9638554216867465,0.1581818181818182,0.0936363636363636,1.689320388349515,0.1857953545951833,0.1854561484342945,0.2015365482011378,0.2766048967573059,0.2256759881831535,0.2256759881831535,0.2285556603903576,0.3092486749874163,-3.041317060198492,-3.04258410465698,-2.9825186230588043,-2.702114119801164,-2.581446314234424,-2.581446314234424,-2.5718460447192784,-2.3028311595586297,0.8040817766246103,1.0380380380380387,0.6711611767496287,0.0470470470470472,0.4803921568627451,1.0106477936379648,0.9550704865116706,0.9812327206784324,0.1373109497153393,-0.2097209037875594,0.4786521342,1.3256157712,0.5756595159,1.0912776472,-0.094554415,0.8413330225,0.0373321292,0.5126922564,2.6655965634,6.935779159,17.6752366701
1,1,16,1,4.0108918405674165,22.442465072660408,3,0.7219484770191809,101.3276727188771,0.818629627697965,6.018457093712069,7.351868158786687,0.8770334980343586,0.9999999999999882,1.0000003177420285,0.999999999999995,0.1327272727272727,0.1263636363636363,1.050359712230216,0.3063636363636363,0.049090909090909,6.2407407407407405,0.2218181818181818,0.0963636363636363,2.3018867924528306,0.1390908254980508,0.1678848493496202,0.2240510368065839,0.2914915551563224,0.1575851128581368,0.1854498097529676,0.2447413427393807,0.3136954524927879,-2.739173679384444,-2.647559099596262,-2.4688539040772435,-2.2542769216742884,-2.446062468130517,-2.365153654313697,-2.1929928868229336,-1.992775556306126,0.8003905653732224,0.9939939939939944,0.6711611767496287,0.1351351351351351,0.4803921568627451,1.014998503089521,0.9605433720066626,0.991741122366124,0.1248564544231491,-0.2868747627206112,0.6107115087,1.3579670319,0.5963180138,1.5583175068,0.2546846433,0.9074030203,0.1731369418,0.7321118699,-2.6717761281,5.0340197907,12.7396837476
1,1,17,1,1.589904027252179,2.549703223869244,2,0.5089572559623547,98.22094159944255,1.463607266737016,4.4781428202504925,3.059661510313569,0.8114908846171278,0.9999999999999806,1.0000004255695518,0.9999999999999936,0.1145454545454545,0.0481818181818181,2.377358490566038,0.2454545454545454,0.1072727272727272,2.288135593220339,0.1709090909090909,0.0463636363636363,3.686274509803922,0.1649133396042078,0.2195384711925547,0.2427693391375817,0.3385941671924558,0.1857230418214482,0.2024044494095707,0.2443719286589268,0.3483079705960523,-3.3906753171215875,-3.168882664747829,-3.074559124123696,-2.685484678725312,-3.148708011615668,-3.084203077280746,-2.9219200397803946,-2.52001225563395,0.8053449957254395,0.8838838838838833,0.9334897216723712,0.2232232232232229,0.4803921568627451,1.003772794197403,0.9518846370903546,0.983861329348683,0.1112533502384195,-0.3788261829688308,0.6592381071,1.4609838086,0.6380227323,0.8430479141,-0.1869745734,0.4806801616,-0.1311655449,0.3960716491,-11.7756703751,6.1039188507,15.7887900913
1,1,18,1,2.755006168439069,11.657202768617424,2,0.7045650116814002,100.58762517716973,1.2912577879937348,5.135173717807637,3.976877247560541,0.8254311945349777,0.9999999999999872,1.0000001849796696,0.999999999999994,0.1154545454545454,0.0590909090909091,1.953846153846154,0.1854545454545454,0.069090909090909,2.6842105263157894,0.1418181818181818,0.0918181818181818,1.5445544554455448,0.1698357148485196,0.1796741026014869,0.1976246825302687,0.2962182897224117,0.1754467814019884,0.1993711338604612,0.2209890242881034,0.3216207112734034,-3.391399820657524,-3.3512078887016896,-3.277875905334011,-2.875099794954365,-3.056619886299842,-2.9679322796760346,-2.887794730891332,-2.514752932383566,0.7775244991178858,1.1481481481481488,0.436293969451357,0.1351351351351351,0.5098039215686274,0.985218327856463,0.9639635805833948,0.9899230858096272,0.0770548398367252,-0.2954695538634887,0.652634443,1.3450021369,0.5952996301,0.8784763731,-0.0631684898,0.4449742536,-0.0103003933,0.4127162644,-6.2702390327,5.2655947824,14.1270993569
1,1,19,1,2.1679565962927567,4.864429085081229,3,0.58692408499813,99.54102378739282,1.1305154102973878,3.3963098177714635,3.0042136417035192,0.7934131849314541,0.9999999999999792,1.000000450923131,0.9999999999999938,0.1054545454545454,0.1190909090909091,0.8854961832061067,0.299090909090909,0.1263636363636363,2.366906474820143,0.1827272727272727,0.0463636363636363,3.941176470588235,0.2099892104786506,0.2234855651542515,0.2393580010149368,0.3272496996248891,0.2759077803472202,0.2478011735861833,0.2591011076873844,0.3452382104169511,-2.7016374536143104,-2.655483327920713,-2.6012036044408617,-2.3006361843803145,-2.3295883334972056,-2.420014416567264,-2.383659662384063,-2.10653475459777,0.8224169777200994,0.8838838838838833,0.6711611767496287,-0.0190190190190193,0.5294117647058824,0.9907485864063365,0.9459965907280858,0.9759070447657324,0.13486066700906,-0.3547963028759171,0.5155020264,1.3455816492,0.5963310936,0.9292270958,-0.1198978707,0.6637659769,-0.0629732401,0.4365594198,1.2296719209,5.703572385,14.9783109558
1,2,0,1,2.0090380573842928,3.4525395605864717,2,0.8264662976304247,459.24415036421016,0.6902895274031148,4.833456165786344,7.0020708324663685,0.9151014306899647,0.9999999999999922,1.000000270428026,0.9999999999999972,0.1054545454545454,0.0981818181818181,1.0740740740740735,0.289090909090909,0.0781818181818181,3.69767441860465,0.1472727272727272,0.0772727272727272,1.9058823529411768,0.1836642883343266,0.2550423287137457,0.2540826296874689,0.2906586666701929,0.2164094561944362,0.264157846313468,0.2707290577515105,0.3017307109251749,-4.090321865376523,-3.732675917637761,-3.737484573997228,-3.55421712448924,-3.719013785851227,-3.492394255397903,-3.4612065054677723,-3.314068977522252,0.7877333557383112,1.1481481481481488,1.1723818032865998,0.1351351351351351,0.5588235294117647,0.9954959139440884,0.9323635442624252,0.9752191357400986,0.1430816097846113,-0.244377128206136,0.7517950538,1.4468008013,0.6314530002,1.4719374943,0.0337908638,0.9441611241,0.0242234349,0.691529747,-17.2348237711,6.2129689436,16.6123169464
1,2,1,1,2.003105760340991,4.066872505587401,2,0.7633157639819876,452.6411918672889,1.6964350089603242,4.6595651208675175,2.746680595635181,0.9194909991927012,0.999999999999984,1.0000002996224635,0.999999999999995,0.1054545454545454,0.069090909090909,1.526315789473684,0.339090909090909,0.0772727272727272,4.388235294117647,0.1290909090909091,0.0754545454545454,1.7108433734939756,0.1840748189411424,0.207659357813944,0.2482876387001472,0.3292825991548433,0.2122806833318236,0.213951698177818,0.2584538116900156,0.3412458127089533,-3.741833654197477,-3.6336749365581302,-3.4473536018802435,-3.0759106364156032,-3.4598827642511423,-3.4525432013610025,-3.257077516750325,-2.89343197539825,0.7632772715616147,0.9939939939939944,0.7060717714137765,0.0690690690690694,0.5392156862745098,0.9028994450008938,0.9098221043892212,0.9274481605065236,0.1578118828067488,-0.2700919962350108,0.7253440763,1.3745840295,0.6026133539,0.6189547957,-0.1700459413,0.3313551441,-0.0912090476,0.2907906449,-13.4778687509,5.9388651742,15.9593349689
1,2,2,1,1.4421910073219009,2.234790353078279,2,0.8385927783961052,451.895762864576,0.7367481033185944,4.889448525835324,6.636526790922681,0.9265008558913164,0.9999999999999908,1.000000161258026,0.9999999999999938,0.1154545454545454,0.099090909090909,1.165137614678899,0.1163636363636363,0.0881818181818181,1.3195876288659794,0.0781818181818181,0.0754545454545454,1.0361445783132528,0.3472524696053382,0.3332661597361911,0.33180619715196,0.3994777054551743,0.3246756145502713,0.3487917465189888,0.342135324005529,0.4069416717986537,-3.5183934564532047,-3.593781472235939,-3.6016508590414618,-3.236892693111072,-3.5143351625929737,-3.3888367023130943,-3.423476203270177,-3.086229049582786,0.8185454268149743,1.06006006006006,1.143398527376694,0.3113113113113108,0.5588235294117647,0.9678065939398086,0.9047002706047532,0.9204695905766704,0.1703810825964767,-0.2615123299140857,1.1463759066,1.4548680751,0.6409105318,1.7158094008,0.0383095904,1.0394021629,0.0063816617,0.8061030074,-33.055993917,5.5704710443,15.3623580972
1,2,3,1,2.9517775526569827,10.243340760563692,4,0.7725118368440007,456.0382888420476,2.891181174839544,4.754825724511637,1.6445962521790154,0.9345238645975026,0.999999999999994,1.0000003415894416,0.999999999999998,0.1054545454545454,0.0681818181818181,1.5466666666666662,0.3181818181818182,0.1081818181818181,2.941176470588235,0.1672727272727273,0.1027272727272727,1.6283185840707963,0.2123611889059332,0.2258101043563262,0.2458645266925298,0.3231346232101374,0.2656660967342303,0.2656660967342303,0.2777445046184,0.3556271104622102,-3.668272358586244,-3.605636688397376,-3.512237173179068,-3.1523669443274587,-3.0572580929686684,-3.0572580929686684,-3.0069719627902423,-2.682722699670898,0.766659941205346,1.28028028028028,0.822081575524054,0.1131131131131128,0.4019607843137255,0.9700537473081436,0.9286657047222951,0.971374546444836,0.1580480351198575,-0.2498646003019147,0.7691135236,1.4477100797,0.6297631061,1.2941590157,0.1177846887,0.7702786703,0.0861614311,0.6080077858,-13.6931219265,4.8060873258,13.1802797623
1,2,4,1,1.8928867304147656,2.96037480343319,3,0.8522050374844828,461.2973166203714,0.6474325153943069,5.177607685368434,7.997138794017948,0.9643216969764749,0.999999999999989,1.0000003751232254,0.9999999999999968,0.1054545454545454,0.03,3.515151515151514,0.329090909090909,0.0581818181818181,5.656249999999999,0.1590909090909091,0.0754545454545454,2.108433734939759,0.1393625073701448,0.1422451233009055,0.1774801861987089,0.2523734591417236,0.1845917079850533,0.1643177349319031,0.1868529821029275,0.2770733846444518,-4.2753200231381365,-4.261000282581471,-4.085965879347195,-3.7139245586359566,-3.615853871925823,-3.7057569605765446,-3.605826457617346,-3.205752292256152,0.8063969544787974,1.1041041041041042,0.7427982482564911,0.1131131131131128,0.5294117647058824,0.9767140601007916,0.9344905214003076,0.9640700030648286,0.1334516489724005,-0.1983871002750694,0.5923443878,1.491038974,0.6245702222,0.4508442986,-0.1055922861,0.2479428431,-0.0457267227,0.2118107902,-5.6868386656,6.2849929987,15.8111168041
