fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,2,20,1,1.180561458793588,1.039209337212834,2,0.8750210731146922,463.5161255202892,4.398624305012631,5.3809604794667685,1.2233280467564998,0.910686234539797,0.9999999999999828,1.0000007913117015,0.175,0.2,0.8749999999999999,0.15,0.225,0.6666666666666666,0.0,0.5714369994565951,0.4244681618641615,0.5459530640504692,0.0,0.5735409643039407,0.4761075742011109,0.5192917253741521,-6.710029684301632,-2.8756704552396237,-3.8618357181521583,-3.0466684182875534,-6.685414761464255,-2.8510555324022464,-3.5024381568552103,-3.2137341951416563,0.8165371875712276,1.2662662662662656,1.9287915080207776,0.4654654654654652,0.5,0.9748298830516507,0.8899482010727823,0.7517670759388364,0.1968551206967052,-0.402771395543166,2.372580569,4.0,2.1055489936,0.926938176,2.236422882,-0.4849064213,1.9783808045,-0.4608488902,1.050692,5.0015873073,-73.6247989741,3.6129615768,9.5582054485
1,2,21,1,0.6914640143870198,-0.612243824939346,2,0.8783597912192563,467.089098855993,0.7931073078965309,7.353387235674607,9.2716170465976,0.959426655349114,0.9999999999999885,1.0000003617706956,0.125,0.125,1.0,0.125,0.125,1.0,0.0,0.3772460232674748,0.4145673032057583,0.5651484203152876,0.0,0.3881435363923903,0.4042346633012305,0.5866162860387654,-6.037916419890007,-3.7601364616651134,-3.53479369271444,-2.625597493193433,-5.868395953197561,-3.5906159949726675,-3.496186890938441,-2.4258993141278875,0.7820295408648162,1.0660660660660657,1.60400310705682,0.8058058058058054,0.4473684210526316,1.07417206761883,0.919559397898358,0.9371622250933832,0.1565399294872438,-0.3235425680189153,1.9612195315,4.0,2.050898325,0.9023593199,2.3970996089,-0.2077055132,2.3144893165,-0.187341283,1.1261794013,5.7460865348,-68.7645954082,4.7155971527,12.7299391211
1,2,22,1,0.5886994917706552,-0.423793754885303,1,0.8854820641312068,463.29518466059216,2.8561760733562824,9.08646315475841,3.181338587463532,0.9243203792197872,0.9999999999999752,1.000000629776232,0.075,0.075,1.0,0.05,0.1,0.5,0.0,0.6885684209022788,0.5872140041010764,0.7059107327470556,0.0,0.6943415396638074,0.5968840342078179,0.7314706757663483,-5.686334785728239,-1.770904221597648,-2.3472393675415235,-1.672290030489746,-5.639055623874095,-1.723625059743504,-2.2731933539738423,-1.514251795994884,0.9404314172185252,1.1261261261261255,2.486055071882549,0.5055055055055053,0.631578947368421,0.9310809888052888,0.8663921172487135,0.7495743921921791,0.1971409603622185,-0.4051885824130774,1.7196410453,4.0,1.9965051152,0.882287842,1.9728716444,0.090261164,1.8451138214,0.1303630251,0.9268732092,3.8922225253,-63.9758066475,5.0608480477,13.6811190784
1,2,23,1,1.078363132407617,1.537759953013099,2,0.723165749417467,462.3837595305988,3.1123731475497047,5.671868211151586,1.8223612472742567,0.8468276487298225,0.9999999999999792,1.0000004429601763,0.15,0.15,1.0,0.25,0.4,0.625,0.0,0.2355170365265948,0.4942714144671624,0.610096696791532,0.0,0.2403814805316333,0.4726246233891111,0.6513672037403542,-5.987342982346815,-4.577221706476188,-3.027970497562216,-2.3344848062590637,-5.866181008420319,-4.456059732549693,-3.093679418583309,-2.0451430883308044,0.8785874931959825,1.0860860860860857,2.989446772280588,0.7257257257257255,0.6052631578947368,0.9861422934279808,0.9207714270369488,0.8875036340635416,0.1405940872582765,-0.4418812940527737,1.9588052753,4.0,2.1034708399,0.9230765947,1.7505577178,-0.2130516787,1.6176423702,-0.2085756247,0.8224280857,3.0644523235,-69.9547010621,4.5173426906,11.7602564788
1,2,24,1,0.7418541811777766,-0.6921735616096796,1,0.8683903346982302,468.11315469789537,2.225139001971709,8.39834578841048,3.7743016418159296,0.9145020781281052,0.9999999999999832,1.0000002342893348,0.225,0.225,1.0,0.125,0.125,1.0,0.0,0.7313076100841868,0.611846590073667,0.6901026736059613,0.0,0.738616666722175,0.6365937050975994,0.7226188645180882,-6.415022263046381,-1.7236676632210806,-2.490012766154794,-1.987998248076309,-6.351541755271436,-1.6601871554461356,-2.3081902562010823,-1.761797864137966,0.836926519443835,1.1261261261261255,2.3415592409974293,0.6856856856856854,0.4473684210526316,0.9306029335513908,0.8945985035295205,0.7368490049412099,0.1583472427975586,-0.4007429857569606,2.2008946981,4.0,2.108980291,0.9353107734,2.7418251236,-0.8297379662,2.482449027,-0.7060612322,1.2881346126,7.5176050083,-77.813426222,5.0297056904,13.9205277534
1,2,25,1,1.4847667893168313,2.1891125180299325,1,0.820240111836233,471.7644382202784,0.6895546573930904,7.423045061226125,10.764984300576645,0.958261867269422,0.9999999999999952,1.000000155825159,0.05,0.1,0.5,0.2,0.05,4.0,0.0,0.3388114324252593,0.3735042009471865,0.5023796599709468,0.0,0.3512023772472543,0.400103089755892,0.4890938117202871,-7.030861908262919,-4.648725513940168,-4.404805449247167,-3.498699893487111,-6.782802590899534,-4.400666196576783,-4.068982317076361,-3.4653758175702416,0.7607578989852761,1.2062062062062056,1.3968351179887395,0.4254254254254251,0.3684210526315789,0.9778534460301944,0.871803438469057,0.853779273134171,0.2042289220750772,-0.3287849025138227,2.3351943487,4.0,2.0432786462,0.8886977044,2.5015621896,-0.3522543355,2.4422454719,-0.3585345962,1.1752568807,6.2578133886,-74.5990161569,4.6539256804,12.0960778916
1,2,26,1,1.0680907337529082,0.4608442597524012,1,0.7368398004730541,460.9515980825912,2.791637322370512,6.442368280599268,2.3077382684971224,0.9079607915692656,0.9999999999999916,1.0000003999262168,0.15,0.2,0.7499999999999999,0.175,0.125,1.4,0.0,0.5297854452948063,0.4972033060382763,0.6854362140858703,0.0,0.5510399680786853,0.5349392382722735,0.6943086121587454,-5.942414382627307,-2.7942097328008377,-2.987826305735608,-1.8692683656698212,-5.713205633346952,-2.565000983520483,-2.656987763751472,-1.746477759080304,0.836926519443835,1.0460460460460457,2.920555512182745,0.5855855855855853,0.6052631578947368,1.0105719153513228,0.906053768345398,0.8709254038468544,0.1686109593790526,-0.3553394182864292,2.2284304139,4.0,2.0999184663,0.9257308538,2.8059725067,-0.2321933673,2.5581868224,-0.2020294611,1.3182716421,7.8734817082,-75.303597972,4.5654303528,12.5144020704
1,2,27,1,1.3972589818906338,2.843936568305609,2,0.7681562271233398,461.76192085026975,4.371350481437878,6.535862823350694,1.495158727515447,0.8989856152433584,0.9999999999999764,1.0000002965576609,0.2,0.15,1.3333333333333337,0.225,0.225,1.0,0.0,0.5472254811310341,0.5095667186623607,0.6340312066230088,0.0,0.5575875640421838,0.5178635121292842,0.640753995498639,-6.336911467202109,-2.8691920406776674,-3.107832284406044,-2.3191118433887743,-6.219147718047195,-2.7514282915227533,-2.998478038328451,-2.2342039691122118,0.8190971869504693,1.1061061061061055,2.603339243239814,0.6856856856856854,0.6052631578947368,1.0376231976876071,0.8899439551938666,0.7946110790496475,0.189251208503492,-0.4119250735771565,2.0999608517,4.0,2.0905890648,0.9198322499,1.5213746589,-0.2220623407,1.2066885085,-0.1592098113,0.7147557807,2.3145808526,-73.7502217955,5.0608398377,13.3708137679
1,2,28,1,0.6486263025127292,-0.5314886711353304,1,0.8103504529734636,460.916617405659,2.248668604747605,5.089757016272701,2.2634535856136013,0.932942896111114,0.9999999999999892,1.0000003810690308,0.2,0.15,1.3333333333333337,0.175,0.15,1.1666666666666667,0.0,0.6626864279856944,0.6385783400455225,0.6006966964055406,0.0,0.6786903199863539,0.7084809716966977,0.6220947420698698,-5.982933572787006,-2.0181246945610964,-2.1623617832740525,-2.389005140800054,-5.841852699925981,-1.877043821700072,-1.703011222573445,-2.207666851355356,0.8619091789829368,1.1661661661661658,2.8547679022815924,0.6256256256256253,0.4736842105263157,1.036324343839404,0.9164954557129276,0.8642063281664302,0.1656006065080773,-0.3766352466108992,2.0781047177,4.0,2.1474094391,0.9386356341,2.6428321211,-0.4197715829,2.5757582948,-0.4396821807,1.2416267913,6.9845616201,-71.5878006278,4.3902415872,11.9519659089
1,2,29,1,1.5306966991771414,2.3865504139875044,2,0.8542474103280648,471.7207819890531,0.9472469656062285,7.048061370914011,7.440574239689777,0.90129007565317,0.9999999999999952,1.000000201805331,0.225,0.125,1.8,0.2,0.125,1.6,0.0,0.4646911650963102,0.4267109355732745,0.4892304638785535,0.0,0.473435932160037,0.4270698004942899,0.4908931439521771,-6.516888671251492,-3.4885480818046912,-3.736061009314894,-3.3286282035702346,-6.3965161571706,-3.368175567723799,-3.6647572780692497,-3.2565102304362257,0.8248415328972838,1.1661661661661658,0.6092349152400711,0.4454454454454452,0.5,1.0128256357193046,0.9175411996759208,0.8992310694741178,0.1411007093996975,-0.2861618463791502,2.228273939,4.0,2.0901718466,0.9151106996,2.5086858575,-0.6346548209,2.3869784137,-0.5727127555,1.1786036452,6.2935047315,-70.2412997922,3.6219162937,9.9511112812
1,3,20,1,1.1953834702227146,1.2197046784656749,2,0.7486709948707868,-195.1107819871304,0.4198157811331358,5.632671046120064,13.417006456776766,0.9073147580232496,0.999999999999961,1.0000002632673155,0.225,0.2,1.125,0.225,0.225,1.0,0.0,0.5604938391534526,0.5887893099303211,0.5816158078401176,0.0,0.5788721839020643,0.6344095962335521,0.5578514933572072,-5.8598269806912775,-2.5754300595086383,-2.4096234964189835,-2.451658977513203,-5.673786049008541,-2.389389127825902,-2.074281732541472,-2.5086560285798383,0.8648665063733858,1.0660660660660657,2.989446772280588,0.6456456456456453,0.5526315789473685,0.9334526909948552,0.9233780177198118,0.9189436551869652,0.1273595455818491,-0.4270305023379935,1.8002526725,4.0,1.95736031,0.8592642171,1.0370840734,-0.3307294894,0.7327194802,-0.228308746,0.487231618,1.0755433752,-63.3903612276,4.8773915323,13.0931190237
1,3,21,1,0.8305330018537891,-0.3517135089033067,1,0.7004066552158379,-196.16922882585945,0.5223095187618041,5.046051096896924,9.661036063174148,0.7278870531656371,0.999999999999984,1.0000001515810872,0.275,0.15,1.8333333333333333,0.1,0.05,2.0,0.0,0.1731894915183557,0.3967117693434184,0.515389396165213,0.0,0.1760025110900532,0.4270082749570036,0.5173247187982459,-6.178937192633653,-5.108810202117574,-3.7276800862821022,-2.9943784839794185,-6.08018024224972,-5.010053251733641,-3.483892965579011,-2.934752708185233,0.8161398595600203,1.0060060060060056,1.0354529378710997,0.2252252252252251,0.5789473684210527,0.9703215587063456,0.9166977209878096,0.8960172696550632,0.1383972962732085,-0.3160882725857104,2.0584557435,4.0,2.1280253506,0.9200437322,1.59708232,-0.4885271276,1.4599813708,-0.4552879797,0.7503239349,2.5506719369,-67.7831984885,3.9718582359,10.1740387913
1,3,22,1,1.5654271847368693,2.605708110216187,2,0.8273932931991393,-198.03852334950815,0.5253082760057106,10.202803285875158,19.42250627280093,0.958326869409298,0.9999999999999788,1.0000005857135488,0.125,0.125,1.0,0.275,0.325,0.8461538461538461,0.0,0.5907927628015213,0.6714971939076432,0.703678094556451,0.0,0.6110224443448682,0.649553246586147,0.7623081411806198,-5.146284907607923,-2.1058970288784664,-1.6905690330999477,-1.5249569497777578,-4.975902124167186,-1.93551424543773,-1.743788744719485,-1.1827314251966006,0.8161398595600203,1.1861861861861855,2.543345761304648,0.5855855855855853,0.4473684210526316,0.9864488941584902,0.9311569819440806,0.9422927377225646,0.1277733011727935,-0.327811167170806,1.54174521,4.0,1.8859329799,0.8333134603,2.2237189184,-0.9129759154,2.0126380634,-0.8393488768,1.0447235613,4.944925828,-62.6635308477,6.4408760264,16.7453463426
1,3,23,1,1.6510771069221173,2.5501632744404272,2,0.6912376282063488,-191.52910363605693,0.879934021698015,6.646849793622081,7.553804750946676,0.8654462620927198,0.9999999999999843,1.0000003381752849,0.325,0.2,1.625,0.25,0.275,0.9090909090909092,0.0,0.464092148396128,0.4792285150690065,0.5468039917822026,0.0,0.4907156899528206,0.4950120378160967,0.5817846940362729,-5.877616596884104,-3.1498608829874213,-3.060895123014387,-2.6637123795425506,-5.558729361514688,-2.8309736476180056,-2.807091412603132,-2.324745700695419,0.8877151523520848,1.0860860860860857,1.4972369099516047,0.5055055055055053,0.5789473684210527,1.053245123114572,0.9182222823445024,0.9226256072288384,0.1932540012292398,-0.3847235059437618,1.8806597582,4.0,2.0121503073,0.8852301064,1.4817329499,-0.4227326038,1.3243373608,-0.3656714522,0.696131742,2.1955325348,-63.0282284709,3.7940783468,10.0471644741
1,3,24,1,1.0178058310688274,0.6031806849364614,1,0.7944212014768921,-193.5023573726317,0.3053717558418896,5.329384636044673,17.452120355243448,0.8371311595046578,0.9999999999999688,1.0000005322089542,0.275,0.125,2.2,0.225,0.1,2.25,0.0,0.4670654151514113,0.3453178300005603,0.5115078074038071,0.0,0.4782542239773831,0.3489216845673781,0.5058020286981756,-5.724053017250495,-3.050545818399704,-3.747435450525394,-2.796155208933548,-5.590138183447016,-2.916630984596225,-3.63961775151426,-2.7626349495563813,0.8065272184081926,1.1261261261261255,2.0197857568198785,0.3853853853853852,0.5263157894736842,0.971686489856771,0.9142409640913282,0.8338645539616093,0.1508761048724167,-0.4173030699109528,1.8482280652,4.0,2.0347791736,0.8930241134,2.1003225082,-0.747984698,1.9679760891,-0.6770885186,0.9867507951,4.4113546386,-65.2652885668,4.6346738134,12.0499446597
1,3,25,1,1.99733466809019,4.935713683644252,2,0.7451917398219927,-191.2280940722424,0.7840434396361471,6.033913802096183,7.6958922134420975,0.8731551852439691,0.9999999999999952,1.0000001516842112,0.2,0.175,1.142857142857143,0.175,0.1,1.7499999999999998,0.0,0.5873602008851141,0.4403544970144868,0.5090108444263998,0.0,0.5903439498736371,0.4187547432243217,0.5182025249463088,-6.83754802513314,-2.821444443529324,-3.826603003713238,-3.3571619310540584,-6.802989312355045,-2.786885730751229,-3.9542052697020034,-3.277663073509908,0.8028162007486309,1.0860860860860857,1.679674872092653,0.5055055055055053,0.5,1.0280335788400596,0.909171119528135,0.9359358228585304,0.1970354324843193,-0.3831875669342517,2.3702647313,4.0,2.0939604075,0.9060057378,2.1836438766,-0.7620187,1.9300513141,-0.6806804997,1.0258959388,4.7683005798,-75.6928673316,4.6277083701,12.0154754515
1,3,26,1,0.8488966587233635,0.416630648744043,1,0.7171314225988259,-193.2480935154315,1.7086149240163684,5.644697430230875,3.303668574404188,0.8073485914605834,0.9999999999999812,1.0000007550274688,0.175,0.225,0.7777777777777777,0.125,0.15,0.8333333333333334,0.0,0.5585456831786756,0.5312294588175248,0.6605480478428789,0.0,0.5679043851226092,0.5435296909016977,0.6929001257918321,-5.748270693190873,-2.537598911766618,-2.6946199637104478,-1.9512617083312096,-5.65354285956267,-2.442871078138414,-2.580674456605072,-1.7362023010021814,0.8202482052307893,1.0660660660660657,2.214855233726359,0.5055055055055053,0.6578947368421053,0.9390875182236272,0.901216736036356,0.8369507640758124,0.156480310279772,-0.3458152454074021,1.7774382633,4.0,2.0132988779,0.8928165093,1.5357342792,-0.53961527,1.3127280326,-0.4071861071,0.7215020622,2.3584797762,-68.9434774606,5.7088917617,15.3447602347
1,3,27,1,0.7483487860163635,-0.082822439255338,2,0.7176746360404523,-199.8139274449149,0.5916205435750181,6.42486081041329,10.859766247448793,0.8539838075336785,0.9999999999999746,1.000001223734898,0.125,0.15,0.8333333333333334,0.175,0.175,1.0,0.0,0.7972349459815722,0.6020886577940779,0.6975385274129627,0.0,0.8342518648810319,0.5666636776536852,0.6993270052816015,-4.500364515958011,-0.912516654180842,-1.7907460849607566,-1.3611868786751091,-4.3006770650597375,-0.7128292032825687,-1.8636395829721293,-1.2930974524682437,0.8619091789829368,1.0660660660660657,2.1150728248687947,0.5055055055055053,0.5526315789473685,0.9669395626121012,0.895726187059764,0.8291702981731601,0.1716518177137389,-0.4786395561779714,1.4163025641,4.0,1.9903596752,0.8783379871,3.0827352445,-1.2554044149,2.9501422779,-1.198187792,1.448297317,9.5032565877,-59.5104424632,5.5584243434,15.2846798393
