fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,10,0.0,0.427605467688448,0.0503467136002578,0.0,0.504332480864842,0.1254752185445289,8.580026034535361e-09,4.005505991342975e-09,0.0003044901504689,0.8134097113149759,0.9999999999999732,1.0609430197707718e-11,0.5789473684210527,0.2142857142857143,0.2578124999999999,0.2058823529411764,0.28125,0.1340996168582375,0.0,0.1982764871370716,0.1759696586323475,0.3083856052994084,0.0,0.1776509100954601,0.1952414092622627,0.2445235048906549,0.5104845678506447,0.3058929114220038,0.288247181230448,0.4150024840939207,0.5084345402139283,0.3001997650512151,0.3067868903389977,0.3597297490508316,0.450715834946237,0.0149625935162094,8.247541149640147e-08,0.0812324929971988,0.3333333333333332,0.9185222876053688,0.7054576969653263,0.770947197436783,0.5272848653713877,0.5544086643447215,0.3023738437279311,0.398595806410428,0.4225083898005688,0.1877472514007702,0.5052041596919901,0.1704198085076147,0.5430260424004519,0.5307584402501098,0.4043476323175702,0.424639469843028,2.3118794097783337e-08,0.4139618788055131,3.7119451722125814e-08,0.5117193779802915,4.0786612343814545e-09,0.4705633617997209
1,6,11,0.0,0.5426949509706482,0.1700746333199024,0.3333333333333333,0.7244468296866169,0.1254752201768638,2.5303973242479712e-08,5.833339904378186e-09,8.217155875800701e-05,0.8731534564524197,0.9999999999999916,6.55943258964873e-12,0.7894736842105263,0.25,0.3124999999999999,0.2647058823529412,0.1875,0.2586206896551724,0.0,0.2364921495165891,0.2218501213771438,0.21537546048154,0.0,0.2093414518789203,0.2010099031450681,0.1932605119264869,0.6675129482829947,0.3709522986208063,0.3740056283060913,0.3780545840569564,0.639803713178809,0.3566466354309078,0.3489372625489803,0.3566039200741741,0.6930573231985944,0.0349127182044887,8.505825104917613e-08,0.072829131652661,0.4583333333333333,0.8245808405071555,0.8439228297668402,0.9195769541729808,0.2944879345136088,0.7012211003125125,0.2543091606123273,0.3835611780465719,0.3960820317747622,0.3849839116408585,0.4257730565157851,0.4060721144880387,0.4539491517841978,0.718216600951194,0.2245630757611384,0.2374065766038905,9.998901803545982e-09,0.3291941510837009,8.96157112016234e-09,0.2500762741570296,5.729578342937273e-09,0.3141324143510922
1,6,12,0.0,0.4239828587182105,0.0735841701798431,0.3333333333333333,0.6060560775488668,0.1254752172502836,7.524238551763029e-09,7.256659161448023e-09,0.0007320924005325,0.7827805754586823,0.9999999999999712,1.8060303239356663e-11,0.3684210526315789,0.25,0.1458333333333333,0.2058823529411764,0.34375,0.1097178683385579,0.0,0.1881889761224587,0.3260528844904087,0.4129079576888921,0.0,0.165190822361249,0.3212513730925664,0.4238111616187305,0.577553371473124,0.3086460627113558,0.451668115999277,0.5261450426582044,0.5466057977168042,0.2940944262800729,0.4423953049135262,0.5161859993955522,0.6869868111055502,0.0498753117206982,1.28476578590959e-07,0.1008403361344538,0.5,0.867553701090251,0.8532723849702482,0.8012844066082776,0.2220452127324105,0.5157670392949877,0.3460835703783973,0.4335373709757562,0.453154838875065,0.5569090515448456,0.4617595230590191,0.5743439021908066,0.5065565898905375,0.5324856485958773,0.3281083513473823,0.3479245428188485,7.161919462697558e-09,0.4194049873642682,1.654652269092436e-08,0.4271367306021833,4.525165594546511e-09,0.397801268200677
1,6,13,0.0,0.501449262442889,0.0922195951317611,0.3333333333333333,0.7058399307127701,0.1254752200065743,1.6217602948984727e-08,5.058977965664801e-09,0.0001575650348407,0.8802139005821545,0.9999999999999932,1.3398656763621319e-11,0.6842105263157895,0.2142857142857143,0.3046874999999999,0.3235294117647059,0.21875,0.270935960591133,0.0,0.1945989261146181,0.1654029649796441,0.2736782095079942,0.0,0.1814410414122348,0.1724745420292819,0.2993983459283609,0.6893439311176723,0.3364340102322603,0.3294509674871206,0.4331417642291179,0.7188501336869337,0.343586498408059,0.3460927613177628,0.4559806444367007,0.7819911923906868,0.0299251870324188,6.223917762293618e-08,0.0896358543417366,0.4166666666666666,0.8701075339516877,0.8599636503739001,0.935107878830402,0.2029582651761477,0.5951830421312371,0.2997441638827692,0.4033388756285858,0.450721741552643,0.321538635139056,0.4808134435883344,0.2993058870002214,0.5136678953055545,0.6511077265568818,0.2325834467853327,0.2464223357619453,1.1048761963839476e-08,0.3225910908816372,1.0221970701712454e-08,0.3111247398549907,5.483031766535821e-09,0.2965355206354281
1,6,14,0.0,0.4360628694176045,0.0712664414968342,0.3333333333333333,0.701052455600268,0.1254752218104748,2.1732816870394527e-08,4.7238997264244916e-09,7.277342308365382e-05,0.9111021674198478,0.9999999999999728,1.0793888765919194e-11,0.7894736842105263,0.2142857142857143,0.3515624999999999,0.2647058823529412,0.28125,0.1724137931034483,0.0,0.2156998980594003,0.2468425870319418,0.2823604049430224,0.0,0.1936092551187702,0.2628086398030209,0.2211912341240831,0.4966167303602888,0.3214371844154267,0.3564363321516972,0.3867389383823479,0.4971508934131741,0.3157679093555781,0.3730587091222979,0.3369520267599999,0.6395240817463981,0.0399002493765586,4.7722390615742376e-08,0.0392156862745097,0.6666666666666666,0.6472475774513011,0.4795951110127352,0.6545729349943801,0.5866340734937323,0.574931831724826,0.3155486326134716,0.3656570168056414,0.3958374762717844,0.3427466790476763,0.4654309479971463,0.3348006884063523,0.5162684244255378,0.556776309396126,0.3395838702229433,0.3687884736465545,2.4874457343358684e-08,0.4181643930222028,2.0601492158402697e-08,0.4966610709672963,5.740580079952704e-09,0.4815629966482906
1,6,15,0.0,0.4379809522421592,0.0692815204072438,0.3333333333333333,0.5655682724907107,0.1254752147297966,1.4545037175272288e-08,3.047554673155145e-09,7.242124421500971e-05,0.7403233262570241,0.9999999999999604,1.011457617558194e-11,0.631578947368421,0.2142857142857143,0.2812499999999999,0.2941176470588235,0.28125,0.1915708812260536,0.0,0.2034824118866592,0.2975587858696465,0.2969380868024271,0.0,0.1787420261905216,0.2952550517476179,0.2569576300570201,0.4247204291906064,0.2953355136999704,0.3936437521126745,0.3812188497966844,0.4015005014744475,0.2812416447242474,0.3866272299293436,0.3418514524646572,0.4800002348447234,0.0399002493765586,4.2974902317701764e-08,0.0280112044817927,0.5,0.8746307305106045,0.709705882638489,0.6794089700402304,0.4220551328901836,0.4478730333084239,0.4788618677970032,0.5531938241793202,0.5855556008780649,0.3817001437849759,0.5271478136756504,0.3627309822419009,0.5599182150741809,0.4901162717601601,0.2312236941619679,0.2523394664634809,4.251162498784229e-08,0.8318483035212367,3.4640914704266085e-08,0.575700849875947,3.974870289199271e-09,0.5450727716447301
1,6,16,0.0,0.4695390869106779,0.0833232845554845,0.0,0.5468447075071705,0.1254752189482944,7.149146642794254e-09,4.550597000052243e-09,0.0004552047590135,0.8835989755444467,0.999999999999982,1.772748207994404e-13,0.6842105263157895,0.2142857142857143,0.3046874999999999,0.4117647058823529,0.1875,0.4022988505747126,0.0,0.1752958058902136,0.2105944504031314,0.2757802800703164,0.0,0.1585661866269926,0.2258770984244965,0.2605063135099227,0.5852753586251909,0.2975118684923043,0.3425396176599642,0.4055193125342315,0.5904324914682597,0.2959695480549409,0.3591537671082796,0.3946415782423115,0.5444739847128959,0.0374064837905236,8.002027633340702e-08,0.0896358543417366,0.3750000000000001,0.8644465085892403,0.7335792831772077,0.8795299439092468,0.3493497016762597,0.4902471455173453,0.2518633121912743,0.2786507873877237,0.3044066305295976,0.144023672891546,0.538233356870173,0.1193043107912637,0.5693184616652497,0.6408326618048777,0.3595065184630351,0.379895203687871,1.5877438902126006e-08,0.3820105319931149,2.0390642321769697e-08,0.3777284687974389,4.621530003523059e-09,0.4186285703168639
1,6,17,0.0,0.4658467066047751,0.0677055120687895,0.0,0.54678224216271,0.1254752235177818,1.3922890550851785e-08,5.088578046269303e-09,0.0002059182419503,0.8635340863367702,0.999999999999988,4.936130741347092e-12,0.7894736842105263,0.2142857142857143,0.3515624999999999,0.3529411764705882,0.28125,0.2298850574712643,0.0,0.1315806590826512,0.181572953664226,0.2410422746860004,0.0,0.1209245174034589,0.2111401064480039,0.208516551138412,0.3933858503882939,0.2093594394997089,0.2612313230332665,0.3162391880036838,0.4360425495014024,0.2208004443497301,0.3035457044978531,0.3082864394482801,0.7819911923906868,0.0374064837905236,9.879250675434757e-08,0.0868347338935574,0.4166666666666666,0.8359641348103319,0.9398921412859256,0.9613835585640113,0.0876470181493653,0.512177190352687,0.3218952639860498,0.4546830938932404,0.4829599059164247,0.2825203793320797,0.3340270844679459,0.2731599799542731,0.3700851961470351,0.4956175386457579,0.4015513345504229,0.4151201521040629,1.7845054689008094e-08,0.4191199260779909,2.4825197288420018e-08,0.4311902090745128,7.88202584301325e-09,0.6198949552837061
1,6,18,0.0,0.4798075174650407,0.073566111296433,0.3333333333333333,0.7336698983844492,0.1254752220459241,5.769533557837926e-09,5.578735394543695e-09,0.0007452931685941,0.9161152460805806,0.999999999999997,8.616109494169293e-12,0.6842105263157895,0.25,0.2708333333333333,0.3235294117647059,0.21875,0.270935960591133,0.0,0.1219006038259148,0.1741541081927461,0.2245192889486064,0.0,0.1120726757817811,0.1962955657453742,0.2376683243333791,0.4861499488641672,0.2210718894886719,0.27950642140823,0.3286912325550407,0.5214665124462863,0.231178474573574,0.3115047020494309,0.3575868610660334,0.5251332628230878,0.0573566084788029,9.879250675434757e-08,0.0868347338935574,0.4583333333333333,0.8635415345630086,0.8404926672029349,0.9368128048668444,0.2117279297473462,0.7773953721448654,0.2688765656417287,0.3437507737072236,0.349715058289008,0.2707306140210585,0.5750823007936626,0.2764299265674161,0.6016819959004593,0.6674752020846146,0.2907169648269992,0.2941018710795388,7.51839362830701e-09,0.2841107041049677,1.0178994942374338e-08,0.3009893711533539,7.921178373693403e-09,0.5150196981770976
1,6,19,0.0,0.4236666798526288,0.0789910308982554,0.6666666666666667,0.8612381960165472,0.125475218460687,8.868163601940784e-09,9.572357882985331e-09,0.0008243314043863,0.9002472598557081,0.9999999999999885,1.170301849813581e-11,0.2631578947368421,0.1785714285714285,0.1339285714285714,0.1176470588235294,0.1875,0.1149425287356322,0.0,0.1606906563108004,0.2561776816427813,0.3406036456867406,0.0,0.1439141878652137,0.2776195449372847,0.382192641753501,0.8264944941140187,0.3351865126860186,0.4412455010005521,0.5214239751013561,0.8042429350567804,0.3270226231037159,0.4557528800156088,0.5309366918783467,0.6626922538034752,0.0374064837905236,1.1779055188334289e-07,0.0924369747899159,0.5,0.904132229342071,0.8515835214695127,0.9057490361673096,0.3405559329759186,0.58609240848191,0.1811321665685539,0.290872982445733,0.321844451082018,0.549244783510633,0.5917352618698811,0.5550411406548916,0.6321242283883389,0.7522159137244229,0.3039615261546526,0.3187270557688577,3.4851232475426544e-08,0.4405720858349051,2.8352380037915362e-08,0.259229610282265,6.749287655945102e-09,0.1590197499292605
1,7,0,0.0,0.4887820032669618,0.1259039202434284,0.3333333333333333,0.484978109867573,0.1254747113662563,9.041141811604821e-09,4.5368005348142135e-09,0.0003325703058171,0.6819316234431816,0.9999999999999698,2.1017370305340555e-11,0.7894736842105263,0.25,0.3124999999999999,0.3529411764705882,0.1875,0.3448275862068966,0.0,0.2498086490841355,0.3132701039571692,0.3485918876706364,0.0,0.2267367600681941,0.3311806697062445,0.3263260725431507,0.6909417758072034,0.3868551602494364,0.4608564083933546,0.4953179475816897,0.6898595236772227,0.3815022202424457,0.4780669093961462,0.4686590043689612,0.5444739847128959,0.0249376558603491,5.832945566453169e-08,0.0840336134453781,0.5833333333333334,0.8837642126942047,0.8295613159833755,0.9332617338921224,0.2300833366105605,0.4332802478393351,0.2339201542677941,0.2795193851369362,0.3067904359022635,0.2545297461237962,0.6235404767842674,0.2431600810975946,0.6403712574472396,0.6405701314933645,0.3712034183410814,0.4029887055602634,8.721297658379244e-09,0.4216448859241501,1.2485526167104214e-08,0.3552451261334291,3.973118477693019e-09,0.294466387283953
1,7,1,0.0,0.4473766909467426,0.0751432629862671,0.3333333333333333,0.4102254010019092,0.1254747115918321,8.645835543009537e-10,4.854757510106264e-09,0.0049452401659695,0.7513345177499682,0.9999999999999608,1.5405780228177225e-11,0.631578947368421,0.1071428571428571,0.4499999999999999,0.4411764705882353,0.375,0.2155172413793103,0.0,0.2704825410606862,0.306723648588409,0.2433769388793526,0.0,0.2405430862430581,0.320153155444941,0.2079332995427948,0.7872311925311681,0.4190241766837113,0.4737381038622452,0.4377614633706956,0.7569382023628202,0.4040579341883761,0.4809372555795161,0.4021989934600662,0.7332822315130569,0.0249376558603491,3.8612164293341745e-08,0.0588235294117647,0.625,0.8178834530290973,0.8391319382688653,0.9358402711310916,0.2412361765349081,0.6294069897844494,0.2277075418028464,0.3058670144254733,0.3250149752516336,0.2134153291848159,0.6126961340486075,0.1972347688454523,0.6336940291085233,0.7694581482429784,0.1990420987291908,0.2088336712510262,8.323040807633042e-09,0.2372659870510259,2.3469719524620746e-08,0.2896729103717378,2.7411494173164794e-09,0.2049466210357304
1,7,2,0.0,0.4161053230745064,0.0628027809866023,0.3333333333333333,0.6907056996611569,0.1254747145162546,2.8592403980965874e-09,8.019791796447077e-09,0.002354600537487,0.9125097233033588,0.9999999999999786,3.3803981315527754e-11,0.4210526315789473,0.25,0.1666666666666666,0.4705882352941177,0.25,0.3448275862068966,0.0,0.1597583375781662,0.2020142507020427,0.2845559974693556,0.0,0.1444868541666297,0.1933097395640026,0.2515428676237558,0.5911365101058217,0.2835333634978834,0.3358796437440452,0.4149564339503397,0.5963370008868163,0.2826663474866726,0.3295853445729669,0.3891582261050818,0.5737583846113827,0.0423940149625935,8.76410906019508e-08,0.0868347338935574,0.5,0.9258657493292846,0.7400309237921912,0.8674570064772198,0.4285698944237016,0.4427633123053123,0.2219897413751057,0.3041900319670296,0.3426711138641987,0.4706291413851264,0.6884027792093994,0.4626747467562098,0.6960378802366491,0.6447996384011154,0.3659280414024202,0.4039167273801015,2.8101582929523327e-08,0.4071206078326018,3.5691488765418353e-08,0.3879871364824364,5.882990557096162e-09,0.3949461909617928
