fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,2.006760751019004,3.997594186427194,3,0.4685348019799261,98.14858837707489,0.3619196153732118,4.220636422201761,11.661806221388243,0.736382493947237,0.9999999999999836,1.000001090201985,0.9999999999999956,0.3071428571428571,0.1,3.0714285714285707,0.3482142857142857,0.1357142857142857,2.5657894736842106,0.2633534463374132,0.261018161329669,0.2971740285498362,0.4195435498989008,0.2786527401042019,0.2836923544759351,0.3088422054530023,0.4431625408334798,-2.9632406694678943,-2.9726346067303986,-2.827193708847973,-2.3349490352497884,-2.742381298994804,-2.7232219495724705,-2.627608526154215,-2.116956311470066,0.8380461282150371,0.7657657657657654,1.1092898648952227,0.3053053053053052,0.5285714285714286,1.0100161750149097,0.9691298000481842,0.9883196478166368,0.0878222867801634,-0.379878313743873,0.8232715584,8.0,1.6112331563,0.7115100335,0.8197535279,-0.0087833562,0.794959024,0.0649853025,0.3851277326,0.6719958465,-25.0076175568,5.2081119551,13.5818594834
1,1,11,1,2.730664328336444,8.483049970407617,2,0.5910032350747708,100.44550469174608,1.1502301784432043,4.516129920825318,3.9262836304101674,0.8238656437943908,0.9999999999999905,1.0000004171455974,0.9999999999999966,0.3214285714285714,0.1267857142857142,2.535211267605633,0.3607142857142856,0.1267857142857142,2.845070422535211,0.3472705476084538,0.312996560057297,0.406578830965865,0.4855402914459324,0.3742856466430045,0.3094483770618496,0.4581763228151215,0.5392160219706198,-2.657953846530606,-2.7975195987940613,-2.416446926162016,-2.094911078742076,-2.364041644030443,-2.6090064663215298,-2.047090225299592,-1.740910220644989,0.8321567491983137,0.9259259259259256,0.9888042960880472,0.2652652652652651,0.4857142857142857,1.0306276403378234,0.9684801288128736,0.9920887412285834,0.0952071476449602,-0.3937789164114614,0.8852368598,8.0,1.6162636521,0.7155239704,0.7041168017,0.1628619862,0.7454593605,0.1466886496,0.3308005371,0.4957804705,-30.0232538312,5.7018829623,15.4282578702
1,1,12,1,2.598233200381819,6.622139956312489,3,0.7471225977494972,103.45806785667936,1.6931275291112575,4.989145135659906,2.946703688811183,0.901590946542584,0.999999999999989,1.0000002330454996,0.9999999999999976,0.3339285714285713,0.0999999999999999,3.3392857142857144,0.2107142857142857,0.1232142857142857,1.7101449275362317,0.1783194652745658,0.2787054510315422,0.2753789615269774,0.3765984101926352,0.2009242332533025,0.3437336090230196,0.3307398553937217,0.4103519110424042,-3.309895228057235,-2.905520192774373,-2.918919964671149,-2.5111875723771124,-2.8567066225199125,-2.346161181778737,-2.3926140259130704,-2.107999855307008,0.8270589769816936,0.8258258258258254,0.6995920165435374,0.045045045045045,0.5857142857142857,1.034017851111537,0.9592050794180592,0.9856479083538464,0.133027503350981,-0.300652040340554,0.8983352512,8.0,1.5532465549,0.6923053377,1.4268021112,-0.1497911825,0.9543003873,-0.1689003067,0.6703247297,2.0357642646,-26.5439437466,5.0725369494,13.7283401334
1,1,13,1,1.2681702035712543,0.9846111637070748,1,0.3315898620480287,100.60113968271791,0.3346086644566377,2.6436652575402464,7.90076748859216,0.581717682661406,0.9999999999999716,1.0000003069890877,0.9999999999999888,0.3160714285714285,0.0964285714285714,3.277777777777777,0.4053571428571428,0.1624999999999999,2.494505494505495,0.3046004550443284,0.2781057402876091,0.3123139551175846,0.4025451256977167,0.3197789298381907,0.306048517669539,0.3347688243777443,0.4317109424236499,-3.1670809039667174,-3.2877466504008765,-3.131951058165175,-2.7210082852516315,-2.95090711011575,-3.0104718202821905,-2.885878565254398,-2.4653282501292075,0.816345063994226,0.8858858858858855,0.8033501977124734,0.2652652652652651,0.4571428571428571,0.9970719482016036,0.936610504740918,0.9535520927912796,0.1343724522045867,-0.4613570080074958,0.865312472,8.0,1.6665623767,0.7364137522,1.2458212627,0.1203049856,0.9583387284,0.1165361238,0.5852982657,1.5520706186,-31.3441464782,6.0301060528,15.796490855
1,1,14,1,1.192893375877473,0.3635831561021909,2,0.5252622718262849,102.4884740733022,1.0993278173488292,3.014103305758111,2.7417693414026485,0.6366541116486771,0.999999999999966,1.0000001411421149,0.9999999999999916,0.3214285714285714,0.0946428571428571,3.39622641509434,0.3749999999999999,0.0803571428571428,4.666666666666666,0.1417579233040029,0.2216823413248006,0.3314588458119704,0.4589860718882529,0.146022149464483,0.2270959464873445,0.3212407816753539,0.5016323155148494,-3.6645196598927257,-3.3232585995282355,-2.854535182428716,-2.31001978308218,-3.539830486332087,-3.203770835412266,-2.8135303186116896,-2.065787914565936,0.7982161416515793,0.8858858858858855,0.9224970052592174,0.065065065065065,0.4714285714285714,1.0152754829282478,0.9519880607509486,0.9780251922721076,0.1000458012935722,-0.3845471426698998,0.9660334043,8.0,1.5913428819,0.7094963721,1.9783624367,-0.1665490096,1.3713073367,-0.1149444844,0.9294528339,3.913917931,-34.4915861075,6.0764569183,15.1994382677
1,1,15,1,1.7306037938377312,2.4036054467712957,2,0.716579297362456,104.50338398089822,0.2889328137648339,4.979651371138834,17.234634260654918,0.8980270844847291,0.9999999999999872,1.0000001845896878,0.999999999999997,0.2071428571428571,0.0982142857142857,2.109090909090909,0.2107142857142857,0.0839285714285714,2.5106382978723403,0.1672219037662805,0.2819708116931833,0.3312520277270494,0.4330486097394496,0.1810647069737069,0.2972535242224727,0.3732918853378061,0.4452107596286926,-3.462007413578833,-2.984975690795,-2.7801048662247743,-2.356918277627218,-3.144181767506512,-2.6980918701817598,-2.406153751644436,-2.1300317976749445,0.8586711441349171,1.0260260260260257,0.7852541576952018,0.3253253253253251,0.5857142857142857,1.0051570127950646,0.9308795762448816,0.9664551547881548,0.1410378999318641,-0.3082200449580058,0.9444008507,8.0,1.5602003653,0.6919751179,1.5115369513,0.3523519994,1.0782585236,0.2582371497,0.7101339354,2.2847439552,-28.987027956,5.2497876809,14.1202527659
1,1,16,1,3.5214929006827123,16.96118795268056,3,0.7059088693877427,101.97965069857746,0.764301857141286,6.223688200731468,8.14297144849274,0.8768488861748291,0.9999999999999865,1.0000003246681417,0.9999999999999926,0.3357142857142857,0.1535714285714285,2.186046511627907,0.1535714285714285,0.0696428571428571,2.205128205128205,0.0911881674097462,0.2372470983638927,0.31119570607749,0.4305025578119145,0.0949613709729481,0.2423829061812983,0.3384183347388679,0.4627137154153728,-3.4368599961531987,-2.8845079262571938,-2.604855964752997,-2.15367241796274,-3.2865973169312515,-2.7512442319535197,-2.4024969280213497,-1.9511251837262904,0.7399084999720564,0.9859859859859856,0.6530255362150948,0.0050050050050049,0.4857142857142857,1.0312494355056891,0.9576395237344852,0.9847785706460492,0.1329414134194577,-0.3206681706893537,0.7839433665,8.0,1.5314014499,0.6791933118,0.8739214703,-0.1414470958,0.547475373,-0.087932936,0.4105763292,0.7637387363,-21.5034767804,5.52337873,14.5496446805
1,1,17,1,1.3346868433851038,1.652435705445915,2,0.4547963022044653,100.09603069186215,1.7211561849907175,4.274347768512719,2.4834165578853447,0.7639008428240603,0.9999999999999758,1.0000003956800898,0.9999999999999872,0.2053571428571428,0.1125,1.8253968253968251,0.2982142857142856,0.1232142857142857,2.420289855072463,0.3403953945637711,0.2992485769623512,0.3576587392490712,0.4471963429430626,0.3505436027055191,0.3226976575336517,0.3602601722026026,0.454943249849955,-3.126694198637553,-3.3217406170925496,-3.044861538235023,-2.620430441601363,-2.989464203211887,-3.1176397922778816,-2.9447385883583608,-2.508909990078578,0.8210228613088626,0.8858858858858855,1.8418966807997108,0.3653653653653652,0.5,1.0236550308230232,0.9166869190693038,0.9393838335480093,0.171369117648825,-0.4598804846339454,1.0984830947,8.0,1.7133841891,0.7530848953,2.1991615605,-0.6404796791,1.632884433,-0.4757905851,1.0331862891,4.8363115692,-39.8137784962,5.6688248298,15.0242011506
1,1,18,1,2.5384679695364065,8.900708875880508,2,0.7157575357134023,105.5736704601384,1.0084367885162522,5.190423319022489,5.146999175485593,0.7838023331974661,0.9999999999999906,1.000000421605151,0.999999999999996,0.2357142857142856,0.0946428571428571,2.490566037735849,0.2482142857142856,0.0839285714285714,2.957446808510638,0.2073456705663371,0.2743974926773818,0.3898322970998424,0.4540057627819059,0.2195379178980804,0.3139627922009562,0.4249238428164034,0.4888568977505153,-3.9324461792084096,-3.5997946413584465,-3.027109753706211,-2.7087380618385866,-3.656926150821082,-3.214489804398954,-2.6945716981593986,-2.395007547828386,0.8557450908538466,1.0460460460460457,0.7498773302497266,0.2852852852852852,0.5285714285714286,0.992729973459718,0.9171227824206954,0.9474451204179426,0.1731924669391707,-0.3571496342169932,1.0661063364,8.0,1.6215422744,0.7196028385,1.0961385602,0.1436208904,0.8268586488,0.1562764428,0.514975958,1.2015197432,-36.6458780799,5.4970027872,14.7134126829
1,1,19,1,1.7340182386736247,2.5912874558826653,1,0.5508891718133484,101.70241314315555,0.4997709246370069,3.1856440937426447,6.374208535753532,0.7532450648972285,0.999999999999974,1.0000003792505767,0.9999999999999912,0.3214285714285713,0.1107142857142857,2.903225806451612,0.2249999999999999,0.0821428571428571,2.739130434782608,0.2344324512797914,0.292774682221864,0.3929722254680673,0.4443701622845877,0.247611465571749,0.3144888312939385,0.4089956832485493,0.4708635700683166,-3.104085748387251,-2.8675301526084764,-2.461267156568627,-2.252868036941134,-2.8882803163668758,-2.631550488376269,-2.2687561769641107,-2.0312568112241243,0.8425233227459633,0.9659659659659654,0.6680743915695615,0.2452452452452451,0.5714285714285714,1.0095920197814068,0.9333607383232168,0.9702349211709924,0.1386537003068267,-0.4003689886474466,0.8550592236,8.0,1.6018976634,0.7086121536,0.9545989602,0.2400207341,0.6631991913,0.1729867567,0.4484793546,0.9112591748,-27.8373581435,5.7903245653,15.2075292579
1,2,0,1,1.4701439177657518,1.3706069414166082,2,0.778306086178038,462.2192403010529,0.2042401803225482,5.407331954506099,26.475358305924523,0.9002315966864929,0.9999999999999905,1.0000002569231377,0.9999999999999966,0.2803571428571428,0.1553571428571428,1.8045977011494247,0.1517857142857142,0.1928571428571428,0.7870370370370371,0.1601933921494589,0.2179814779245666,0.2809895853754958,0.424988061986196,0.1638630194123654,0.2149783698725434,0.2906609799979042,0.4229530485112421,-5.352941412356636,-4.984599183806983,-4.582984449491485,-3.665135742943957,-5.2101986150948285,-4.891684861534333,-4.420085781937604,-3.595737656978692,0.6997621951286409,1.1461461461461455,1.161622632608502,0.6256256256256253,0.4571428571428571,0.9476527266751524,0.8724590042322181,0.8924361290845635,0.1937738430494339,-0.3496711659529193,1.660323021,8.0,1.7478714671,0.7633309762,0.4604240618,0.0364055084,0.2933250292,0.0811485925,0.2163114508,0.2119903166,-51.7937782596,4.1840852247,10.4925813
1,2,1,1,1.622044437467188,2.9198994888155765,2,0.7703680631335272,451.0885893876505,0.0054409394078469,5.04460367025592,927.1567448408928,0.8882493141507786,0.999999999999984,1.0000005994032048,0.9999999999999862,0.0982142857142857,0.1089285714285714,0.9016393442622952,0.1339285714285714,0.1642857142857142,0.815217391304348,0.244564282045208,0.3882063034077632,0.4036064857394508,0.5368258760728063,0.2539957602576844,0.3715758450990691,0.4244203041789574,0.5441870760073821,-3.875408673965253,-3.1385206472229674,-3.059517234000136,-2.376097627847565,-3.684918187684,-3.104126591524832,-2.843099243410744,-2.251506418223576,0.8444760684834537,1.0860860860860857,1.3653704040138992,0.3653653653653652,0.5,0.8309210159003023,0.9189807563836836,0.8930728781920897,0.1245246074314849,-0.3587217910891604,1.7050270196,8.0,1.7935247575,0.7848263418,1.3365739333,-0.2157495104,0.9675795735,-0.1616253114,0.6279347034,1.7864298792,-53.4949689201,3.9882548117,9.9182534575
1,2,2,1,1.1495973780362705,1.529050285701575,2,0.7737366406475664,452.30335135257576,0.3249496418875339,4.658736241621466,14.336794509328522,0.8999202351189685,0.9999999999999876,1.000000199922976,0.9999999999999856,0.1517857142857142,0.0696428571428571,2.1794871794871797,0.125,0.0964285714285714,1.2962962962962965,0.3809645270362467,0.4174768837557707,0.4893464938195003,0.555803045092555,0.3967127463190875,0.431226837475549,0.4936919054137437,0.565025391973516,-3.634403930307802,-3.420037131373149,-2.998085232502562,-2.607913809877749,-3.4013411323216376,-3.2067502518100754,-2.8545714122687,-2.452392316875452,0.8537466151386438,1.0660660660660657,1.2738113231864785,0.5255255255255253,0.4571428571428571,1.0209630586141574,0.8827346330260135,0.8438836210492029,0.1975702864926586,-0.3317697578739584,1.7314101534,8.0,1.7098096074,0.7500910241,1.9089749764,-0.0302082894,1.477698548,-0.0226870391,0.896853968,3.6441854603,-54.0376837029,4.3127514775,11.929735092
1,2,3,1,2.527556491751555,6.806394451997264,2,0.8153665693458748,461.19426353950087,0.7216544902095285,5.307535199992326,7.354676333339673,0.9397602158399736,0.9999999999999925,1.0000002269429458,0.999999999999997,0.2642857142857142,0.1803571428571428,1.465346534653465,0.2267857142857142,0.0982142857142857,2.309090909090909,0.3144562800596202,0.3220596611746299,0.3772789351685713,0.4522182956220023,0.3537098838932528,0.3676582707209666,0.4509452682244348,0.5189316351815356,-3.737194636162862,-3.695745324772208,-3.394721234578642,-2.9861944436857226,-3.1322120146631094,-3.064611870829689,-2.660965694377114,-2.331473241824809,0.8202651036004389,1.1461461461461455,1.1354562487518622,0.3853853853853852,0.4714285714285714,1.0107530430161595,0.9277537129271606,0.9741105066555864,0.1720867071816292,-0.2451748029367603,1.1246079772,8.0,1.7923995234,0.7699577136,0.69455999,-0.2437054247,0.5103537412,-0.1698430361,0.3263106592,0.4824135796,-42.7475527492,6.0422293991,16.0495755871
1,2,4,1,1.2542807586575142,1.044524889629379,1,0.8058291163289506,459.9515807750184,0.6067079120781158,5.255795790904493,8.66281069732908,0.9385399098225324,0.9999999999999865,1.0000004701348422,0.9999999999999952,0.1535714285714285,0.1107142857142857,1.387096774193548,0.0410714285714285,0.0696428571428571,0.5897435897435898,0.3345006434839315,0.2861077356635096,0.3609288066042945,0.4966291448388503,0.3538564686989829,0.2993564297950654,0.3759998238388758,0.5072962795648054,-3.8468421356115527,-4.126571747737587,-3.694077192320773,-2.909677066571253,-3.530657125317438,-3.828456207664904,-3.409661416445015,-2.692231395897893,0.7564531912606467,1.2062062062062056,1.333905690039059,0.4654654654654652,0.4,1.0362344761297595,0.9309180971059662,0.922789022412268,0.1492650727120056,-0.3105878863626836,1.3962182167,8.0,1.7902923478,0.7660154244,1.0279738701,-0.1901758731,0.798032858,-0.1189162238,0.4829515608,1.0567302776,-49.753079913,5.7729525105,14.8323679482
1,2,5,1,1.6789568816779867,3.093562082722812,2,0.8238563426852649,457.8257550838522,0.8579928860236158,7.176140643021348,8.363869630993454,0.9208957289750168,0.999999999999991,1.000000185278042,0.9999999999999966,0.225,0.1125,2.0,0.125,0.0642857142857142,1.9444444444444449,0.2349327273789598,0.3586237180589239,0.4182641900266921,0.4863751413853915,0.2430167260304393,0.3516816187619555,0.4248103733620257,0.5146773800173678,-4.541839794041003,-3.807545329045787,-3.4534882694742817,-3.049146010484252,-4.344360187451327,-3.720727605345622,-3.3010384775047097,-2.785287787490665,0.8203741688817503,1.1661661661661658,1.6418389895747365,0.3253253253253251,0.5285714285714286,0.9899119434126666,0.9165843086010396,0.9003177171919354,0.1561564641186724,-0.3000781011795252,1.6899118807,8.0,1.8133898356,0.7905150876,1.4677706241,-0.3210355287,1.1463149272,-0.2526875379,0.6895721132,2.1543506051,-56.5038183936,5.002142071,13.4149745975
