fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,0.0,0.4714360686419696,0.06385761684052818,0.0,0.4544113781205294,0.40690376720017807,2.3752510284311695e-09,1.8497152767329507e-09,2.7187278321292807e-05,0.0,3.8486324142130465e-05,0.6,0.8235294117647058,0.06122448979591838,0.0,0.0,0.44617929061346956,0.3355285424437068,0.0,0.0,0.4610563587966399,0.43402859546069406,0.5992345977223557,0.5992345977223557,0.4396364306586424,0.3310451463940068,0.6848383207170348,0.6848383207170348,0.4615859722740385,0.4456640984256819,0.5461077975815742,0.08525345622119816,4.87992489462178e-08,0.16666666666666669,0.3333333333333333,0.7269939587790608,0.7016190929440107,0.7602279117466688,0.46603874792884054,0.570495415770439,0.3941040768079551,0.2847150322795997,0.2931419889980482,0.42027040164116075,0.4594245985089279,0.5616735527711877,0.459424598509029,0.7320630515141842,0.3513904075141996,0.33442022723331544,2.4171543469080943e-08,0.43785138612711405,3.42086145850197e-09,0.40791654201306793,1e-12,0.04635554932748995,1e-12,1e-12,7.57063562121256e-05,1e-12
1,1,11,0.0,0.5940749895780909,0.12849927738712358,0.0,0.5550257582881408,0.4069037691278681,1.1124987311285626e-09,1.8052246771431744e-09,6.689422245370503e-05,0.0,0.00035508315936219354,0.55,0.7058823529411765,0.0654761904761905,0.0,0.0,0.17125096805470363,0.466152984315101,0.0,0.0,0.16810439381164405,0.5058495835350639,0.4963969412625744,0.4963969412625744,0.17802396382675278,0.44897618572456743,0.4911574944588084,0.4911574944588084,0.1791148687460577,0.4989053610221857,0.7449179000291122,0.09907834101382491,3.8564881517561907e-08,0.16183574879227053,0.5833333333333333,0.7381515662250806,0.9349902589791084,0.9898194339546011,0.13193450523476602,0.3382800616459485,0.7150352737047152,0.6203895997429889,0.6218943210981003,0.7363658623514588,0.43511832501455583,0.8424876706005635,0.43511832497421843,0.6092067097788529,0.24272750914773322,0.24880889136944617,1.2254692007623607e-08,0.5781549993755841,2.9419019715512257e-09,0.5200437187453333,1e-12,0.041532392075335406,1e-12,1e-12,9.036363888592482e-05,1e-12
1,1,12,0.0,0.5337875991633946,0.07638483406926506,0.0,0.8262730376701499,0.4069037673264021,1.392940400985518e-10,2.952595509542292e-09,0.0009403203896419173,0.0,0.0001611182400657278,0.25,0.5294117647058824,0.03968253968253969,0.0,0.0,0.2785620348832495,0.5256014198577931,0.0,0.0,0.2775071867303105,0.4577364379973131,0.5551089448687425,0.5551089448687425,0.28386320007528953,0.5132342188842426,0.5714361088381446,0.5714361088381446,0.2900246178070084,0.4576056069677195,0.7972271871382817,0.11751152073732715,4.632212539430244e-08,0.15942028985507245,0.5,0.8085037920445348,0.7828888998677552,0.8423955725429275,0.3560490877904831,0.3877427301081543,0.2571105627565142,0.24824221030554838,0.2655516513678542,0.2784709479610118,0.28750776008610884,0.4357012012026835,0.28750776008569695,0.63357577929371,0.5098531611179107,0.5658641514963345,2.002181661428908e-08,0.6257446805206222,4.425306127763321e-09,0.448090788615191,1e-12,0.054761970446550845,1e-12,1e-12,4.5376643541181865e-05,1e-12
1,1,13,0.0,0.43495752717917796,0.06202321189234913,0.0,0.8123977176461439,0.40690376748822893,1.1334373682641437e-09,2.789538650100076e-09,0.00010222167525024984,0.0,3.4386888639291376e-05,0.25,0.5882352941176471,0.03571428571428572,0.0,0.0,0.32470861008568935,0.416793078274983,0.0,0.0,0.32963703263977545,0.41478272872128785,0.874730940408714,0.874730940408714,0.3496992396981955,0.4402054569965033,0.8849520610092836,0.8849520610092836,0.3620185390442694,0.4489794492421475,0.46210767144104814,0.10368663594470041,1.733153387344999e-08,0.16183574879227053,0.4166666666666667,0.6869327718227032,0.8925302517750566,0.9759478106913586,0.15051894957889034,0.49361871500888066,0.3888223204157075,0.4202516123829092,0.43822429521170747,0.4148831828803699,0.3811489196962639,0.556887634347896,0.3811489196750629,0.7595851435607774,0.2685594017044015,0.30860939773236007,1.5719272039398028e-08,0.1228830784878463,3.5736526743755084e-09,0.14036148187307518,1e-12,0.11350204614436858,1e-12,1e-12,0.0002776183839038926,1e-12
1,1,14,0.0,0.4261358339277079,0.028844283702136223,0.5,0.4854552523806777,0.40690376690223395,3.1331505217859245e-10,2.2737968945017023e-09,0.0003236095188134445,0.0,6.794349134015274e-06,0.55,0.4117647058823529,0.1122448979591837,0.0,0.0,0.1789298727602171,0.19099702863727663,0.0,0.0,0.17560600293778938,0.18926182618890663,0.4014240882845983,0.4014240882845983,0.1739622429251272,0.15361799046922853,0.4063503567649023,0.4063503567649023,0.17504057247457344,0.16310490545935918,0.38207025571470155,0.08525345622119816,1.8810497147650072e-08,0.14251207729468604,0.4166666666666667,0.7719010367371615,0.9392429911918727,0.9911655753805764,0.14107217228313465,0.30071391540210324,0.7081032871270896,0.46362330058812873,0.46259993362289364,0.7297617233024609,0.34500206071372175,0.8366206598060213,0.34500206073992057,0.6437354538081017,0.2554739182343009,0.24064727886708814,1.869083015611636e-08,0.6328498230885389,3.124054830644142e-09,0.6263287527082348,1e-12,0.06584922170433867,1e-12,1e-12,7.837668076611412e-05,1e-12
1,1,15,0.0,0.5251370753935413,0.05213884340798895,0.0,0.8396148535104738,0.4069037660110777,3.6420536820944793e-09,3.070830661463724e-09,2.8684186927541275e-05,0.0,9.814028768552236e-05,0.3,0.4705882352941177,0.05357142857142857,0.0,0.0,0.29385251888971736,0.45630854252809583,0.0,0.0,0.2927278060191403,0.394477089155285,0.6894134261085401,0.6894134261085401,0.30904823704297013,0.45742785865448404,0.6910292434240519,0.6910292434240519,0.3147668271336603,0.40932382160375724,0.5848430685764194,0.11290322580645164,4.0638510341127035e-08,0.18115942028985513,0.24999999999999994,0.6227920633379058,0.6332900552011891,0.5463307177809178,0.4966607717797669,0.44626884298655545,0.2260695573377811,0.2420089066849549,0.25355438354098325,0.2457276679228561,0.4381238803290396,0.4066125983999774,0.4381238802958963,0.6795910509108003,0.4892925560962751,0.5749783420885928,2.1280809230956006e-08,0.3108041451119581,4.913753513673472e-09,0.29620947748718685,1e-12,0.04531691282905462,1e-12,1e-12,0.00013910822917028728,1e-12
1,1,16,0.0,0.576537381411818,0.06302473327107747,0.5,0.8640649615747125,0.4069037667681216,1.4863832661288018e-09,4.514543177489125e-09,0.0001248594243066077,0.0,5.553859064309515e-06,0.35,0.7647058823529412,0.038461538461538464,0.0,0.0,0.5055207038288341,0.3696401712009355,0.0,0.0,0.49082340830821153,0.38662767659227393,0.605294169633865,0.605294169633865,0.493518381903649,0.36506599829054026,0.5755759793133803,0.5755759793133803,0.48536949331681334,0.38845532362118845,0.7075784657117903,0.12211981566820279,3.8564881517561907e-08,0.15942028985507245,0.4166666666666667,0.7032773515486668,0.7592062073589272,0.8049719922551106,0.42517793593843184,0.3230058396455332,0.287387170948616,0.23227616507176307,0.24918617564437895,0.3101861150172845,0.3062560081643515,0.4638764449983476,0.30625600812926235,0.5612868099886672,0.5679224666164933,0.5969520221438049,1.6004617946515296e-08,0.3950157004622805,4.736227071467924e-09,0.3907567316561855,1e-12,0.10246940200800898,1e-12,1e-12,0.00010425100925361322,1e-12
1,1,17,0.0,0.5969955464857699,0.12464793667474576,0.0,0.9138566100815624,0.40690376853224586,4.500804023927901e-09,3.21653291536803e-09,2.2804247538513213e-05,0.0,7.109786455918234e-06,0.35,0.6470588235294118,0.04545454545454545,0.0,0.0,0.3676564920543172,0.23230383634557816,0.0,0.0,0.36188377047172876,0.21757604054667745,0.46773562431030724,0.46773562431030724,0.3606160720278103,0.20795336866334158,0.47680805850068797,0.47680805850068797,0.361002150080896,0.20532033670603317,0.7171897714119364,0.10599078341013823,7.777375543748549e-08,0.1642512077294686,0.6666666666666665,0.7841734730172878,0.8901970369318608,0.9652886539587409,0.2722205973392327,0.6124830578625802,0.555180820679892,0.22229315541424555,0.2230113845709205,0.5816199865294771,0.5129682516547078,0.7050139260827702,0.5129682517042125,0.325526638930385,0.691581653034115,0.6700240140713016,1.902986870581158e-08,0.4207637482128219,5.54898619253238e-09,0.5504314788134428,1e-12,0.05274360037678949,1e-12,1e-12,0.00010751901978347321,1e-12
1,1,18,0.0,0.4920954941286924,0.03256736936353319,0.0,0.734453984740771,0.40690376859040944,1.6096812829797557e-09,4.2423070748433005e-09,0.00010743295547156829,0.0,4.678633691301999e-06,0.5,0.5294117647058824,0.07936507936507937,0.0,0.0,0.2789159940177336,0.2635163819396814,0.0,0.0,0.291284321038984,0.2288966227717386,0.4860612660074537,0.4860612660074537,0.27815169646522636,0.24270425983578509,0.58774858651763,0.58774858651763,0.30411824095326534,0.23638520518498446,0.6261452133079208,0.11059907834101385,2.5271081817708267e-08,0.1497584541062802,0.5,0.786787453796399,0.6614714792773579,0.79171374021005,0.5568025944111433,0.42017442383662174,0.4756029265681594,0.28656284944008803,0.2982976557126129,0.5026107503567263,0.31767139146880724,0.6348233927776192,0.3176713914251551,0.21953289625396444,0.8105415207408466,0.854027127267659,1.8653863022883924e-08,0.31645935024873495,4.808975463253981e-09,0.5246650701317246,1e-12,0.05060549475959468,1e-12,1e-12,0.00019000596685402117,1e-12
1,1,19,0.0,0.4378701761870285,0.08377238959729005,0.0,0.7412632749567244,0.4069037668434631,7.43751832973047e-09,2.3197731820604435e-09,5.014547257976777e-06,0.0,6.408608167845601e-05,0.35,0.8823529411764706,0.03333333333333333,0.0,0.0,0.26582082640312654,0.2718182696554666,0.0,0.0,0.26672273992092416,0.20257382280125724,0.711249302070021,0.711249302070021,0.2864306979050503,0.28652618081465386,0.7195461381994033,0.7195461381994033,0.2948927606449004,0.23532876522771723,0.5944543742765647,0.09447004608294929,2.2708419529735873e-08,0.12077294685990345,0.75,0.8679207488645426,0.8343723751163452,0.9307121412420016,0.27483755717934855,0.3105070515031024,0.46508055608053134,0.4398133451633903,0.45688601372270554,0.492061795053275,0.2863151763358163,0.6254518707349747,0.2863151763607742,0.7664324869311523,0.21089991527928298,0.2078928370389077,2.5697962629991833e-08,0.5268513182627284,3.735948664722983e-09,0.296370490315061,1e-12,0.009874537336091309,1e-12,1e-12,5.0894611321478225e-05,1e-12
1,2,0,0.0,0.4906406206379725,0.046734608633818744,0.0,0.7574345413510803,0.40690384945706853,3.26987173637724e-09,5.2046046156789254e-09,6.0631600127646595e-05,0.0,2.665577600557407e-05,0.5,0.7058823529411765,0.059523809523809534,0.0,0.0,0.439362706541725,0.503095113632715,0.0,0.0,0.446738363024257,0.47625643537422435,0.31941726845911456,0.31941726845911456,0.4230042557750845,0.4721960467177589,0.41178314222761303,0.41178314222761303,0.43912972807182,0.46239995264371125,0.717189771411936,0.12672811059907838,1.9568439210681727e-07,0.18115942028985513,0.5833333333333333,0.6616215435478812,0.5994570021133079,0.6806200450950783,0.5273660088655867,0.5152330294515299,0.45958212782080476,0.43840165956928345,0.4440383424735863,0.4865398876758042,0.2818026637943312,0.6205462971555428,0.28180266377344876,0.43329773391811965,0.5781755988008399,0.6364521925738016,2.5017325529896668e-08,0.6991523636543766,5.936643346282104e-09,0.6684157642472344,1e-12,0.07720516864840567,1e-12,1e-12,7.222585110351302e-05,1e-12
1,2,1,0.0,0.5390208785137612,0.11149200610554072,0.0,0.8593530582598,0.40690384991583695,1.2075879907016077e-09,5.025479774522782e-09,0.00017370476366875112,0.0,1.5156052210635346e-05,0.4,0.4117647058823529,0.08163265306122451,0.0,0.0,0.46984938710562046,0.49629199686763703,0.0,0.0,0.47177560625287757,0.4342240571098218,0.7660574539611904,0.7660574539611904,0.4657339496018602,0.5014846766472573,0.7795102780025664,0.7795102780025664,0.4735785916037232,0.4552531298446897,0.4536021542241624,0.12211981566820279,7.777375543748549e-08,0.13768115942028986,0.75,0.6785727172452565,0.6408707275000021,0.8632222344589833,0.4397967124858002,0.5571708032082763,0.6141831309994856,0.6470755577976242,0.6576294772643045,0.6393413580911034,0.5171355968984683,0.756292663201967,0.5171355969102343,0.8317450245629017,0.03506849080610186,0.015620780405289914,3.2747389680517205e-08,0.2749312081769233,4.422779449558327e-09,0.25877633252645227,1e-12,0.2184456990755448,1e-12,1e-12,0.0001257688390916457,1e-12
1,2,2,0.0,0.5119499916790825,0.02708080575567305,0.0,0.9030766683512499,0.40690385039449933,8.856557051088549e-10,5.186499931780555e-09,0.0002478292479145777,0.0,2.4710613217810703e-05,0.1,0.4117647058823529,0.020408163265306124,0.0,0.0,0.44369082957600986,0.35959553715151904,0.0,0.0,0.4374891883977539,0.4111831132639837,0.29428360521614394,0.29428360521614394,0.4263996862463493,0.3155532104373716,0.32771986018651544,0.32771986018651544,0.42681820979421115,0.3856940224737804,0.7694990585211063,0.12672811059907838,5.850948043151351e-08,0.16183574879227053,0.4166666666666667,0.6586024243222162,0.8725355179447511,0.9478620112290574,0.18642270916194412,0.43645901001559584,0.786048415723057,0.6646770360067542,0.6559657481874872,0.8034827543148966,0.23445694926863117,0.90211323676665,0.23445694925729454,0.4674721164678646,0.37944503219464787,0.4499637858297345,3.832808709060182e-08,0.7322077283374644,6.823296923057474e-09,0.7226106609176868,1e-12,0.3064406207585725,1e-12,1e-12,2.949232783227254e-05,1e-12
1,2,3,0.0,0.4532713950144184,0.06464495151293354,0.0,0.9671798128026972,0.40690384774078764,3.155788147978875e-09,5.207330599756636e-09,6.319618506962878e-05,0.0,9.962918908689613e-05,0.5,0.7058823529411765,0.059523809523809534,0.0,0.0,0.20352545143331147,0.38727981491559704,0.0,0.0,0.2034436357070737,0.43021010199862053,0.5958632608180197,0.5958632608180197,0.21934701384771804,0.3811157223437617,0.606818206387659,0.606818206387659,0.22653777607851194,0.43421819060555117,0.7876158814381373,0.12442396313364047,7.576934197228102e-08,0.19082125603864736,0.6666666666666665,0.503576456809848,0.7373245306321881,0.9197896380658397,0.2817148674711578,0.15570812325744998,0.5226332817869919,0.47651172957398913,0.4905220813477733,0.5494680024691516,0.4015864777598064,0.6764506211140385,0.40158647779870493,0.5268234316085181,0.46965271233766837,0.5419416387423639,4.3152557572596486e-08,0.281029166478564,6.251138130860353e-09,0.3926668628268324,1e-12,0.06471657301562016,1e-12,1e-12,8.889402770770888e-05,1e-12
1,2,4,0.0,0.48957174761136435,0.07843370083756568,0.0,0.9690578787416642,0.40690384837071686,2.0735315534746798e-09,6.5502325667799465e-09,0.00012843408283978668,0.0,6.819342139288959e-05,0.1,0.4705882352941177,0.01785714285714286,0.0,0.0,0.33469439064653334,0.5001785561127557,0.0,0.0,0.34209125463425677,0.4284175666924882,0.6978329290168008,0.6978329290168008,0.3455030657162481,0.4995613592447408,0.7423606564495446,0.7423606564495446,0.3616297631821871,0.4462487105274824,0.6894616427947593,0.12442396313364047,1.4769457820901314e-07,0.19082125603864736,0.5833333333333333,0.7996816778706906,0.5589307024416907,0.7672012124298344,0.5288343383776521,0.4109586255708798,0.3060717869513878,0.41688102370060776,0.4355373923233863,0.32965052832500347,0.3807888920478297,0.4811683163583324,0.38078889210887357,0.5714278393612036,0.5174202919035462,0.5794257450730682,2.7288364688050018e-08,0.2538646668280986,5.698042356636233e-09,0.31386551968122944,1e-12,0.3106424893337481,1e-12,1e-12,0.00010749283850299654,1e-12
