fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,0.0,0.4398210847577031,0.02331709911991836,0.3333333333333333,0.5078480912031844,4.396298326614574e-07,5.1066416557118655e-09,5.6309733075472446e-09,7.137911838126482e-05,0.9999999999999831,2.830310919850086e-12,0.4761904761904762,0.0,0.4761904761904762,0.375,0.27586206896551724,0.3333333333333333,0.0,0.13455206909182343,0.19431002241890638,0.20007314294844813,0.0,0.1336441252877095,0.2066753984886785,0.18202814742511042,0.6645498006299171,0.17137188924481123,0.2684759285182169,0.22693852105197077,0.6707956024740378,0.18107196239941914,0.2921799454758687,0.2570320923857209,0.46932099932435056,0.07932692307692311,5.1408140204098006e-08,0.10187667560321717,0.2857142857142856,0.709609757381646,0.828838303301402,0.926053896685476,0.230187618314355,0.4283689051542401,0.3534157124621472,0.35503860879160243,0.37930344892430057,0.44397328953748216,0.34043776013798366,0.4432892202980252,0.3291991132181639,0.706345716907621,0.18285892198705556,0.20049683978966282,2.3553769718225272e-08,0.4526615358941465,2.5284710635772307e-08,0.3849026088847509,4.861185938581506e-09,0.3298008533580399,1e-12,0.08468011352653948,1e-12,1e-12,0.00013681967179606113,1e-12
1,1,11,0.0,0.4313016509023587,0.05812270125162274,0.0,0.4666037376494402,4.438654471063497e-07,1.8860692311388796e-09,4.749189388068751e-09,0.0002056468915383092,0.9999999999999758,2.9214756876760656e-12,0.6666666666666665,0.0,0.6666666666666665,0.46875,0.5517241379310346,0.22058823529411764,0.0,0.2559191322677486,0.4107005275146247,0.3182576931735841,0.0,0.2540182430169482,0.39934631854156993,0.29592914029746553,0.5026918640977778,0.26732908160695934,0.443875704441091,0.3056876821346293,0.50515874672258,0.27334136254838254,0.4391434283021339,0.32360840980691497,0.8156091510402184,0.07211538461538461,1.1012910916980494e-07,0.12868632707774796,0.47619047619047616,0.8581266519971871,0.7670633613565743,0.839051580949821,0.4213824983488147,0.44783272004988783,0.4814122539872717,0.47382743321327503,0.47874176439828986,0.5364922538459623,0.4235286353065896,0.5603831669266991,0.41602684862791156,0.4650178261629887,0.3427479299020396,0.3165038522454232,2.6118804061059496e-08,0.6287061417990706,2.7277563499665828e-08,0.6274977755624964,3.7792159884015535e-09,0.4926779427627368,1e-12,0.018820936472815047,1e-12,1e-12,9.911749021396045e-05,1e-12
1,1,12,0.0,0.4970449476451113,0.05770053662665434,0.0,0.7794676086210717,4.425257410792344e-07,1.6603497875872701e-09,5.7203410181111745e-09,0.000287381436373892,0.9999999999999922,9.593997260557514e-13,0.6190476190476191,0.0,0.6190476190476191,0.40625,0.3103448275862069,0.325,0.0,0.224211209988323,0.2804692402249971,0.1859023818931249,0.0,0.21819550409841318,0.2857810681796961,0.2145547645172754,0.638133628479173,0.25242635826614745,0.34187200217308844,0.20617528910509153,0.6105706289856472,0.25134107123657756,0.3506166621444299,0.27115180477194767,0.7188565399305831,0.08173076923076918,8.779759766445624e-08,0.10723860589812326,0.38095238095238093,0.7998413962333586,0.9002824987541507,0.9612104021285425,0.1774475262760644,0.5725243711056014,0.3044737927884592,0.21756339537495784,0.23663950104662312,0.476830562553493,0.3016957268522492,0.46047886879835176,0.29035947141709273,0.4810411549029876,0.5215095088250438,0.5108864713594371,1.3021870276952884e-08,0.25054680981558863,1.9592202857345103e-08,0.40269616298307853,5.8421585320476756e-09,0.35418035416451854,1e-12,0.028124313660186345,1e-12,1e-12,8.528081127952102e-05,1e-12
1,1,13,0.0,0.44223216905993357,0.02718083216449883,0.0,0.7211355394522009,4.409020282563847e-07,5.69986887221628e-10,4.712202400107516e-09,0.0007449894645199523,0.999999999999964,7.415929925607746e-13,0.6190476190476191,0.0,0.6190476190476191,0.46875,0.4137931034482759,0.2884615384615384,0.0,0.3172148813524718,0.32012877481137425,0.37491631358439914,0.0,0.3110093872526236,0.3094179263546694,0.40564927840214127,0.7027144503895886,0.34662741522455637,0.3893038987468449,0.4017039072378232,0.6732116325870998,0.34524768061991107,0.38297409266678306,0.4570704365511469,0.8053683034817203,0.06490384615384617,8.288732736460073e-08,0.1340482573726542,0.6190476190476192,0.8029734358419729,0.7281311118118392,0.8571164621317423,0.3966425976865958,0.5582982750071079,0.2959307804546535,0.29069913369282574,0.31122240132283885,0.3898385192006699,0.33842612261889615,0.39956548097474176,0.3260367559723353,0.5352067576296458,0.4692828312934111,0.45562030295441425,1.747225857292758e-08,0.39962921054353007,1.9937786904624244e-08,0.5021369077929367,4.5315308054982015e-09,0.2817103521322908,1e-12,0.0642680338008023,1e-12,1e-12,0.0001886476449193118,1e-12
1,1,14,0.0,0.4372574546942431,0.024029293279089394,0.0,0.4457524122678472,4.4259548069191514e-07,3.9169442560849343e-10,6.606213065239895e-09,0.0015075585654805454,0.9999999999999813,3.598560497929294e-12,0.5238095238095237,0.0,0.5238095238095237,0.46875,0.3793103448275862,0.3125,0.0,0.17995559373508874,0.18412144939572306,0.2697373727161192,0.0,0.17857915793809617,0.18905843643779313,0.30594390264930005,0.5308299088539683,0.19458625574650573,0.2289257011756155,0.262315698997182,0.5384330597060432,0.20288003036774205,0.24665055103967082,0.34018500931660245,0.5343155073771557,0.07692307692307694,2.1202364554819216e-07,0.12332439678284177,0.5714285714285713,0.8517762108448153,0.8978506499407262,0.9534532887131278,0.24362926428280976,0.36604259008326967,0.3820936513204808,0.2761980940507325,0.26736942060022884,0.2981012439540578,0.4380692281463786,0.3008284421413754,0.43127304608777783,0.5652814556782859,0.3720800684149467,0.37335738178788913,1.8090488709837845e-08,0.3545152087059348,3.134506486458172e-08,0.6206604849209032,4.3205691188836585e-09,0.46735445103543194,1e-12,0.03823313993978872,1e-12,1e-12,4.9046202202606476e-05,1e-12
1,1,15,0.0,0.5151507921146841,0.0590474302265597,0.3333333333333333,0.8083492443669336,4.4220451082722305e-07,2.8203068995632408e-09,7.807568441177862e-09,0.00021946970511387638,0.9999999999999969,1.1098896646443692e-12,0.7142857142857142,0.0,0.7142857142857142,0.40625,0.517241379310345,0.203125,0.0,0.2160439863151527,0.22747717981247706,0.32160001232117685,0.0,0.21239603753130462,0.20088613963366336,0.3365776052096974,0.6573386774967931,0.2471477056220251,0.2971201111712084,0.3418899260426492,0.6424623636327786,0.2500845210719027,0.2808038515457432,0.3895094040979364,0.53421626904451,0.06250000000000001,1.1329273792415749e-07,0.12332439678284177,0.19047619047619035,0.649617862142474,0.779068573211199,0.7602725763061927,0.3787025501639507,0.64335140163301,0.24513872949289894,0.26539358490401455,0.29030218703355004,0.389080897166605,0.5286152505353193,0.36912389188312444,0.5190414680221251,0.7228937411191845,0.30152879932609056,0.3039273217787687,1.5662994305455834e-08,0.4489387598123359,1.5526540536865453e-08,0.34234311603663903,6.101587262469621e-09,0.3315800250388299,1e-12,0.03808366105346486,1e-12,1e-12,0.0003359199084089988,1e-12
1,1,16,0.0,0.5319806768076991,0.07407020575778012,0.3333333333333333,0.6940082111355402,4.4245830190115945e-07,6.688436785462561e-09,7.869628156655125e-09,7.569407063090974e-05,0.9999999999999998,1.8819544989230608e-12,0.6190476190476191,0.0,0.6190476190476191,0.46875,0.517241379310345,0.234375,0.0,0.09098625013581882,0.31898610873757716,0.2661460811530383,0.0,0.09329689830216165,0.3887746637926918,0.3550479777125273,0.743902453644838,0.14501438453058862,0.3952837358997617,0.30902259635104395,0.7763242326793036,0.1635984443637351,0.46717692336093775,0.43112848110690144,0.6567671753032225,0.07932692307692311,1.1978455227097688e-07,0.13941018766756028,0.4285714285714287,0.7699716525874356,0.8479386608118435,0.9500961109205083,0.28634015024365,0.582352062843695,0.2509437505642401,0.265081258381759,0.2892621805411508,0.4605483173193684,0.47234761143403914,0.4538692819757988,0.4623029854953325,0.7927913463911616,0.20211779325742862,0.19037224120853147,1.512614821989222e-08,0.41971363413737894,1.7253455348811283e-08,0.21698637630476392,5.974144517300588e-09,0.2650629570513878,1e-12,0.07433183021784356,1e-12,1e-12,9.882664457798743e-05,1e-12
1,1,17,0.0,0.5231918828703392,0.09070818220329399,0.0,0.7957674101148136,4.4380096418376464e-07,4.0013092447202806e-09,6.973916813295663e-09,0.0001280105536155916,0.9999999999999911,7.762754045663066e-13,0.3333333333333333,0.0,0.3333333333333333,0.375,0.5517241379310346,0.17647058823529413,0.0,0.11664178971981654,0.22514328108806203,0.13196812688282766,0.0,0.11829435571857957,0.2592848831665489,0.16654391128367507,0.6386709692769261,0.15002030987911774,0.29108434642819647,0.15401014299763127,0.6683930146172905,0.16645820280538476,0.33798284070701645,0.2425623544751534,0.6524351903914769,0.06490384615384617,1.61962616304237e-07,0.1313672922252011,0.5714285714285713,0.8236176849552661,0.8912022353994571,0.9689500660080069,0.2852962793304855,0.568962998524053,0.31340380605001184,0.2461416777651131,0.26245818718174796,0.4222402541426623,0.44568193264262324,0.40292241821487573,0.44258979222324984,0.5817179840626832,0.39947850111476757,0.4231064669053618,1.9667497564741975e-08,0.20413167883983296,2.9446958371031502e-08,0.4180286939718241,6.932202963067301e-09,0.3675281369527088,1e-12,0.010174116814968028,1e-12,1e-12,0.00045317112261367837,1e-12
1,1,18,0.0,0.48233570683013893,0.04080587661759362,0.0,0.5833597750160928,4.430126766776353e-07,3.571255760117174e-09,8.07709666661785e-09,0.00017331683684185484,0.9999999999999774,1.309385120453957e-12,0.6666666666666665,0.0,0.6666666666666665,0.53125,0.5517241379310346,0.25,0.0,0.3218176593705289,0.3818469174954693,0.12201821685572112,0.0,0.32202913050511817,0.3948787254365596,0.15031523495348198,0.5761519789941723,0.3401998342869421,0.4262397437850437,0.12559795680194807,0.5822574962301736,0.3477987656810476,0.44551972905240556,0.20428828147676736,0.7188565399305831,0.07451923076923078,7.378312436301523e-08,0.10455764075067026,0.47619047619047616,0.867190136856224,0.6170630486193769,0.8102550583898557,0.6881691752204271,0.47648912300855195,0.2056002543182639,0.22686475774813353,0.2468597378297659,0.16213852743482499,0.5603114105205914,0.15953130410365926,0.5603748476994173,0.6381663721458075,0.45861058731699933,0.46662961996695873,2.5799383798860746e-08,0.5028145022957403,2.1104163442035824e-08,0.47487839098383633,5.556674167689876e-09,0.4246811586046766,1e-12,0.05991310300742998,1e-12,1e-12,0.00015347490619724058,1e-12
1,1,19,0.0,0.4769857417610952,0.04292912301058562,0.0,0.7252376612556932,4.4027878847347984e-07,1.0743594751240376e-09,4.518132018520389e-09,0.0003657478075663869,0.9999999999999949,1.8006958995763162e-12,0.4761904761904762,0.0,0.4761904761904762,0.40625,0.4827586206896552,0.21666666666666667,0.0,0.18934881168309664,0.24310379589905218,0.16421166661123698,0.0,0.1855181952622129,0.2261985450172999,0.18129745040216627,0.64268294450748,0.21985295781115516,0.30841358549350295,0.1864124993785773,0.627762234535012,0.22274662674485057,0.30027967407808,0.2450906917720972,0.5830378946740247,0.07451923076923078,4.9852614450041707e-08,0.11528150134048258,0.5714285714285713,0.8189656311220921,0.7631227469852409,0.911462127402107,0.3339709949570273,0.503553397983779,0.3137701162921277,0.2957241593319324,0.30681178865889613,0.3238671687280069,0.4112883389567708,0.33378244639453447,0.39986199939717443,0.6683472658802008,0.3078051743508462,0.3119372759821609,1.2598471158954437e-08,0.36697765090412127,9.904690377384735e-09,0.40683051048397245,4.573912905588581e-09,0.353035061008256,1e-12,0.014734864893071664,1e-12,1e-12,0.0001430075827548838,1e-12
1,2,0,0.0,0.45333300162321055,0.027682213257553233,0.0,0.8020859275256369,5.980517726388352e-07,4.233921461951274e-09,8.438968323763609e-09,0.0001486726686864571,0.9999999999999916,1.7034282339543807e-12,0.42857142857142855,0.0,0.42857142857142855,0.15625,0.3103448275862069,0.125,0.0,0.2672110456192208,0.1438820163950223,0.28485003857312186,0.0,0.26924190559383454,0.09179794179760231,0.3499988087273169,0.3209192641920158,0.2590965601196123,0.13900418338575793,0.22981654458366518,0.35577558431701295,0.27245347520088903,0.10639461777687298,0.34769664916447074,0.6784829074668455,0.09374999999999994,1.5338537472919804e-07,0.1340482573726542,0.4285714285714287,0.8226409752063095,0.5849667773373799,0.8210646563633569,0.6421750843773194,0.5882578538007733,0.5704358095638834,0.5805233858534731,0.5882564261820935,0.6608085156709461,0.4366120460183147,0.6666270884242972,0.41902522955423116,0.41427094153753696,0.30966571208540417,0.29379415130339404,3.1232604461307165e-08,0.48671755029091923,3.560839837184319e-08,0.5634086178106708,9.188220055821442e-09,0.6804969913707746,1e-12,0.0691820749280881,1e-12,1e-12,0.00011866034129798912,1e-12
1,2,1,0.0,0.42695460098281657,0.017982558436475955,0.0,0.7475801063506315,5.971813212616824e-07,9.555621438126372e-09,1.1724968630412378e-08,7.807542271651056e-05,0.9999999999999714,2.4658640569809917e-12,0.6666666666666665,0.0,0.6666666666666665,0.21875,0.3103448275862069,0.175,0.0,0.29417822468348687,0.20470351712169044,0.29510788639156327,0.0,0.29260906867310843,0.22666881220952034,0.2972350425843646,0.6159547271239725,0.3169569925394059,0.2673347868512778,0.30716234296865413,0.6124895183623709,0.32235588703735635,0.29748523724823345,0.34755943496731667,0.923487986496041,0.0985576923076923,1.5338537472919804e-07,0.14477211796246647,0.7619047619047618,0.7082125609255487,0.7022088572976593,0.828038121566422,0.36271707402442055,0.5395241710838958,0.4270945745108016,0.5255641998469667,0.5434577420382265,0.4224749292321057,0.4214788139156167,0.42856424360244705,0.4134709626315055,0.5837551203281954,0.23825130024494456,0.24012886642521247,5.5324565780159555e-08,0.6174804103794117,6.336428679610411e-08,0.6304000293464538,7.3291315401409406e-09,0.36976605461181,1e-12,0.06565652506128955,1e-12,1e-12,0.00019169794972417485,1e-12
