fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,10,0.0,0.3919843802248526,0.026849160491452168,0.3333333333333333,0.5160022761834137,4.921325475860182e-07,7.019130753205375e-09,1.0413556101225039e-08,8.037556724955412e-05,0.9500485687237417,0.9999999999999776,1.3683600227641147e-12,0.0,0.5294117647058824,0.20000000000000004,0.4538461538461539,0.49090909090909096,0.30188679245283023,0.3157894736842106,0.1845725693247282,0.15169767690108674,0.12945025191470277,0.1935106255612511,0.17735922674331384,0.164376213464194,0.1375144812159782,0.22050238626230045,0.3673496151033765,0.39940550307929257,0.33926786525645164,0.39782437471898713,0.361126718125464,0.3990446519264132,0.3704087387182979,0.42862577584148615,0.5920672784840555,0.07434052757793766,1.397791175900314e-07,0.10619469026548667,0.2812499999999998,0.7365315358405173,0.909789613477396,0.9684545925082517,0.18532627226865894,0.5254957309558697,0.18455664026355656,0.20281139831400896,0.23652038539447062,0.20986103600720424,0.4656550218093215,0.18809475352927807,0.43708130399660655,0.7256733126810926,0.34649207579283564,0.35119075264121136,9.196313036737277e-09,0.24421846406312714,1.8665802160669146e-08,0.2587968818582286,3.437067504370961e-08,0.26645090796812254,1e-12,0.06572182947014606,1e-12,1e-12,0.00011418877378277059,1e-12
1,1,11,0.0,0.3598882255904033,0.02043002124124632,0.3333333333333333,0.6030133252659947,4.959019095761211e-07,2.3814468096843027e-09,9.212590495555161e-09,0.000268537913079576,0.899225200209196,0.999999999999977,9.444502725865873e-13,0.0,0.44117647058823534,0.4,0.24736842105263157,0.34545454545454546,0.30188679245283023,0.22222222222222227,0.1825848482445524,0.15908591942398023,0.18294878770386286,0.2349762913777449,0.17166786001733575,0.15311186545214256,0.1697723730188878,0.2288545830131382,0.314851808765286,0.3359891133126519,0.30019509615201145,0.35484804074754167,0.3017136089887557,0.3169228357122193,0.31017762090610446,0.35162146092000124,0.6476562461382969,0.05515587529976023,1.8307633892796313e-07,0.07964601769911503,0.4999999999999998,0.7907351345024474,0.895405329056369,0.9221087958204204,0.12649964513552892,0.5092986157895953,0.338762109381,0.3199385405972617,0.3691627633875356,0.43285597693115957,0.2634919252884371,0.4110311683416082,0.23491270049873267,0.5718697472425429,0.25975515658175324,0.2829063194750323,2.6572356982939975e-08,0.5811343738287444,3.4291741681378926e-08,0.5033398710317462,4.22603414207574e-08,0.506634003553566,1e-12,0.07033965035284072,1e-12,1e-12,0.00016090776614132216,1e-12
1,1,12,0.0,0.41447502266521113,0.04327518150269015,0.3333333333333333,0.7344066823238891,4.934960090360145e-07,1.2657599770301378e-09,1.2827609315284415e-08,0.0007516656707377121,0.9094304381130637,0.9999999999999925,8.53732428989732e-13,0.0,0.5,0.4,0.2824561403508772,0.5454545454545454,0.26415094339622647,0.3947368421052632,0.1523285911267312,0.12970972266619699,0.18817051267411405,0.24872463842121584,0.14474040092676477,0.13298593633197875,0.1744911856126854,0.2476632112322198,0.3213665911571982,0.35796556267913215,0.35635680441744105,0.41342314260375373,0.31223642159854503,0.3478341537783946,0.3690996049411467,0.4195945660881644,0.7496840870760946,0.06954436450839324,2.057560927944807e-07,0.08849557522123887,0.53125,0.8217895434555615,0.979084470872519,0.997212655066813,0.0,0.5270333904902019,0.22363302953493652,0.1958865545868793,0.23267342179740957,0.33497673049072973,0.6286565418206457,0.3205787991157398,0.6014145725706138,0.5885657274762277,0.43122825381106394,0.4425515745102315,1.0896016150084051e-08,0.3353242509702839,1.4285336779623395e-08,0.3128324794830728,3.653907868024342e-08,0.33012210827026733,1e-12,0.09061891764450787,1e-12,1e-12,9.527949608811485e-05,1e-12
1,1,13,0.0,0.37886637544845625,0.021730051408422747,0.0,0.7300150289033197,4.949819303030303e-07,2.383742139002571e-10,7.777155314591822e-09,0.002549165997871225,0.920981177907529,0.9999999999999749,8.791902828932997e-13,0.0,0.7647058823529412,0.30000000000000004,0.5291666666666667,0.34545454545454546,0.26415094339622647,0.25,0.158985349039681,0.16181347245790426,0.12494559167037006,0.1795460066667176,0.1489001468599801,0.16038118525908562,0.1358230193388812,0.17123449831477944,0.3095444073165622,0.3610514321183138,0.27771499090164076,0.3339969704924258,0.2950845315087156,0.3444926734360673,0.30494430100873726,0.32890938035577433,0.7480253309023728,0.08153477218225427,2.5863622123978475e-07,0.10619469026548667,0.3125,0.7446093624487904,0.8350575289557822,0.8911890607095159,0.21334634096419763,0.5616483928435898,0.2999021504767048,0.30212466130155846,0.35668153367728017,0.43553919303793065,0.4931245738909791,0.3939081589561025,0.4596626799909209,0.58613387161581,0.3094843031688738,0.3231227740625069,1.519356020853065e-08,0.40758223451166803,2.613039748361015e-08,0.4497184930458683,3.281751718235969e-08,0.4177962060057937,1e-12,0.09147316349588629,1e-12,1e-12,0.0004666151894345117,1e-12
1,1,14,0.0,0.3817040213633693,0.0199854424725217,0.0,0.4086813463308924,4.926096369037568e-07,4.282747761060232e-09,7.027269668776902e-09,9.504954901073262e-05,0.9094035802212065,0.9999999999999812,1.8563791505382806e-13,0.0,0.6764705882352942,0.43333333333333335,0.36666666666666664,0.5818181818181819,0.169811320754717,0.61244019138756,0.21230851799074754,0.16416196624272675,0.20379884025844802,0.19812866846401,0.20411808241418822,0.16620496152629016,0.16269471691440485,0.22745164218990943,0.3660172755470275,0.3726168582270337,0.35459005250211323,0.36002206513000534,0.36098512894559937,0.36669437854323605,0.3490526608087654,0.3942577821768471,0.6654524051940713,0.05995203836930454,2.1798821479345193e-07,0.07964601769911503,0.46875,0.8323463609970274,0.863048121122687,0.9520721218033361,0.22505760062225844,0.4452633735726047,0.27252318998532626,0.24056561004007904,0.27767617754729557,0.4621702001077822,0.3714199033130305,0.41610047788551174,0.340658550247842,0.645069662496825,0.2788344638245273,0.30150905210882073,8.423138751509202e-09,0.3275598344990525,3.335251078548788e-08,0.377713851770787,3.460453170584594e-08,0.35505872215241363,1e-12,0.04293194357274314,1e-12,1e-12,0.0013867254926273513,1e-12
1,1,15,0.0,0.42488692402305034,0.048119086543488246,0.3333333333333333,0.7857891095081149,4.958450331932434e-07,1.6666652151808751e-09,1.1944162920471749e-08,0.0005223820776722521,0.9414624008954573,0.9999999999999909,1.289784151673628e-12,0.0,0.5882352941176471,0.16666666666666666,0.55,0.4,0.3207547169811321,0.24376731301939064,0.2344056246235384,0.1725262221469334,0.10591820240535871,0.19352139058165752,0.22822569390186126,0.21880925911168508,0.1432653457964279,0.2004227610868633,0.4002090146514828,0.4011819765509041,0.3032512125733262,0.3817218696488187,0.3991182906163734,0.43295279360610456,0.36337843957346583,0.40320841314972933,0.617526709934598,0.08153477218225427,1.5309112727787915e-07,0.08849557522123887,0.4999999999999998,0.6502868838994365,0.8143289937697356,0.8090511223954113,0.3293371326976521,0.6230819639060886,0.23958059327817,0.23712678274977161,0.2756779947945347,0.4067402756837028,0.3287440986394934,0.35978325488781915,0.3061590577038916,0.6080255935704633,0.3876787141807924,0.4093884982974897,2.407522453587673e-08,0.24941522393208243,3.585774241601182e-08,0.32740836361093717,4.389303726491487e-08,0.32981851890687375,1e-12,0.20627687302365239,1e-12,1e-12,0.00026110935200983007,1e-12
1,1,16,0.0,0.4584776343524939,0.0697307374596706,0.3333333333333333,0.684898701743474,4.931893633066558e-07,1.0347588395592628e-12,1.3827568642256574e-08,0.8838910886868477,0.9790520793172628,0.9999999999999956,1.8770411470931747e-12,0.0,0.7352941176470589,0.2333333333333333,0.5857142857142855,0.38181818181818183,0.30188679245283023,0.24561403508771937,0.18351238081291368,0.12599469771879065,0.14913851894631708,0.15154141846409763,0.18179550469969052,0.12689787306201283,0.1529656451175413,0.2027713794062992,0.3720073361326485,0.3882023237783522,0.3631810257036836,0.37653484455487357,0.3763979871134436,0.3868834865642305,0.4012689125399313,0.43483447954509313,0.64106893071401,0.08872901678657077,1.8307633892796313e-07,0.08554572271386422,0.46875,0.8012979149407762,0.9113455568359958,0.9804982441608798,0.15508478266960984,0.5971724357014677,0.19837435809240161,0.27357026423377473,0.32276608271914853,0.48952620401363856,0.3685834468673653,0.4480026676589093,0.3471478302856519,0.7175192970317861,0.30911444444371233,0.32978417562155504,9.681747181794624e-09,0.2728883249156459,2.4956702988192567e-08,0.286387823016911,2.652854233014099e-08,0.248884109157263,1e-12,0.02558658919218736,1e-12,1e-12,0.00022906467436829706,1e-12
1,1,17,0.0,0.4535761982643175,0.07410778323447237,0.6666666666666667,0.7104653441881973,4.962818308670533e-07,1.5342005423127582e-09,9.629809770869225e-09,0.00045702473425976767,0.9591411189286505,0.9999999999999902,3.51488942254086e-13,0.0,0.6176470588235294,0.2666666666666667,0.4555555555555556,0.4545454545454546,0.3207547169811321,0.27700831024930755,0.14880564221958373,0.21492847344982222,0.1718214648476037,0.20574908269475367,0.14450501086213122,0.22911709500865718,0.19561138512520138,0.2321814482420833,0.30734000983364107,0.41356824489864397,0.32761457615865364,0.3653506815490106,0.3070132071879972,0.42204944515506504,0.37958219546146066,0.40086714934488077,0.4228999743429953,0.07673860911270985,1.1590388616025681e-07,0.08849557522123887,0.2812499999999998,0.8508565359701301,0.9054960079208145,0.9588218734011638,0.23003690186510417,0.5353187301648273,0.22656048877524698,0.2244804196632657,0.25287543368202847,0.3009306700873795,0.4230931811688051,0.2674876171607305,0.3903121936598883,0.6185765018062953,0.3961381911594673,0.42569721624179546,1.9591313710233656e-08,0.375565895356099,2.9713026985994606e-08,0.41683669320435146,3.0459173115959446e-08,0.35466363318411787,1e-12,0.10327411743239674,1e-12,1e-12,0.0006827085325486112,1e-12
1,1,18,0.0,0.4097087450550726,0.03642822899010603,0.0,0.6332627144433978,4.946390880674809e-07,1.3622907069992544e-09,1.1974470394325486e-08,0.0006487419900039948,0.9471086746721509,0.9999999999999826,8.624435783995089e-13,0.0,0.5294117647058824,0.3666666666666667,0.31851851851851853,0.4545454545454546,0.22641509433962265,0.37593984962406024,0.17717884314683047,0.19757015187091417,0.20119799658450904,0.2241264563837826,0.17162053302411004,0.20018092966226303,0.20593110165521333,0.2267246290287085,0.3386242716121753,0.40585272210906814,0.35956000569126184,0.3875450836696903,0.33673541898301024,0.40307846341913584,0.39457521760717984,0.40334456337946545,0.5634245642562741,0.06954436450839324,1.9994243069428363e-07,0.0943952802359882,0.3125,0.7820856280106117,0.8161192632257341,0.9210882489231524,0.29033341408914104,0.5137707999382294,0.23253748862678664,0.3066109575296032,0.3615759516799688,0.5237351896258714,0.2846644963648901,0.48619980207518754,0.2631571138015273,0.5717252799539674,0.40717136495849154,0.44112170863475997,2.4177264877400515e-08,0.34160450183303176,2.7035267210073987e-08,0.38451859930566556,4.067456994256047e-08,0.3341195533575755,1e-12,0.07779526936980583,1e-12,1e-12,0.0006828034375325206,1e-12
1,1,19,0.0,0.41331494916298905,0.041485029947547644,0.3333333333333333,0.5278009322383634,4.914557471487548e-07,4.635702628579386e-11,8.599805209082159e-09,0.014545979198357283,0.8703469735787089,0.9999999999999868,1.7752407710012563e-12,0.0,0.7058823529411765,0.2666666666666667,0.5222222222222223,0.5454545454545454,0.30188679245283023,0.3508771929824561,0.20572350598955116,0.11391705873860583,0.08883351254364341,0.13599468056190367,0.19951668382471777,0.09442059194152136,0.08783847158648594,0.1437167132450371,0.3723894403194302,0.3511204192837833,0.2843108612787201,0.33315641110352945,0.3701984046797793,0.3284574076625503,0.3127058037626631,0.35512188395886923,0.5955555857470691,0.07673860911270985,9.85614880142394e-08,0.06784660766961653,0.2812499999999998,0.7560284841411431,0.8647271906188871,0.9475435413693503,0.20541979793559173,0.576463538071826,0.20753736638379577,0.20192816205105224,0.22330334449567601,0.18037688609402946,0.44652591200995306,0.1596343682866735,0.4178742409674352,0.664214864832477,0.38263573180807614,0.3929275501158488,8.24570386773539e-09,0.2399498738520766,1.3073323605294907e-08,0.30216477467643155,2.5530910334676075e-08,0.3261821366508245,1e-12,0.040614177985521374,1e-12,1e-12,0.0002560241739900068,1e-12
1,2,0,0.0,0.4013197654464849,0.03201696931504468,0.0,0.8048948209333991,6.708320064192052e-07,6.004783356505247e-09,1.3198909662760523e-08,0.00013490680866842062,0.9527277554990987,0.9999999999999919,6.029029475640955e-13,0.0,0.6176470588235294,0.5000000000000001,0.3,0.32727272727272727,0.3773584905660378,0.1722488038277512,0.340980504183854,0.29889323081883534,0.2308402670785334,0.22335980824997792,0.32871001048328446,0.32236802501009176,0.2559807505996399,0.2278291747360467,0.45054358654920335,0.42140206032581873,0.2880439609010519,0.28921022022257714,0.44817493956574467,0.44728475465424267,0.34976914277897714,0.30491114576849876,0.6397972546889648,0.09592326139088725,2.443943232741122e-07,0.0943952802359882,0.40625,0.7363925784739489,0.5525193059216482,0.7473697478926633,0.49995421586527355,0.5306397711952339,0.4985417106765819,0.4008685872502511,0.42928701081868326,0.41580271749829867,0.36771744494704117,0.4224341615231412,0.3273905960200564,0.42198754252572,0.23704264737449648,0.26813077121682827,3.73232354219298e-08,0.535726776479899,4.7180383846097825e-08,0.5342739381966122,5.358897767847912e-08,0.5649045583394404,1e-12,0.2788651778958918,1e-12,1e-12,0.0006924071145378097,1e-12
