fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3
1,6,12,0.0,0.506637271724472,0.1403456951717193,0.5,0.5459894881850276,0.2769518003678703,5.499439506727827e-09,8.762597739222476e-09,4.514451933633705e-06,0.889062082290951,0.999999999999966,1.0666585585579263e-11,0.5454545454545455,0.3673469387755102,0.1282051282051282,0.0,0.3773697118219962,0.3888033941034667,0.3106803291791571,0.0,0.3629858565471534,0.3941251760931999,0.3560415785766759,0.618898702741308,0.419526004205064,0.4775576860880091,0.3704266686266211,0.628648250660248,0.4127595809746801,0.4559183964796386,0.3992229860264516,0.9467148810540617,0.0373134328358208,9.00168692397799e-08,0.0793650793650793,0.7058823529411764,0.8465266655251944,0.7342205086079283,0.7533766352127123,0.3761896112449603,0.2482198236065539,0.2387513553346201,0.2992682238025752,0.318103578715406,0.4047085711131549,0.5123530777084105,0.5108460096040848,0.472849852607548,0.7450139402352509,0.2735837128059919,0.3027356976095079,1.195954384471886e-08,0.3360455872014005,1.1021492382521546e-08,0.2974102591448395,3.3712841435630795e-09,0.3691140895261133
1,6,13,0.0,0.5435322614920679,0.0773620274720579,0.5,0.8005207786787107,0.2769518053956862,1.7246674686975303e-08,3.732496255276431e-09,2.728532685728501e-07,0.9273250528228248,0.9999999999999952,1.0298940729912536e-11,0.4363636363636364,0.3673469387755102,0.1025641025641026,0.0,0.2830121315822555,0.3071265149008769,0.2552613956201002,0.0,0.2744947817772811,0.2612892538992565,0.2288817211954837,0.6312706935220886,0.3260108169084706,0.4064732617954768,0.3226856151973372,0.6516651218394895,0.325061610186688,0.3418609640340248,0.2869780758199589,0.6905516170143093,0.0472636815920397,9.00168692397799e-08,0.0873015873015872,0.5294117647058824,0.8128201691885122,0.8210727045093389,0.9451901518164832,0.1825309326395211,0.5475417448862249,0.291186768529112,0.4121923766252582,0.4650368105760067,0.3754276018087487,0.6123490027521435,0.4652549425735399,0.5788572669547947,0.763931478263693,0.1796104454432399,0.1836478155095239,5.606100339107251e-09,0.2710503459450736,7.754844667770265e-09,0.1659219776413392,5.068537020587336e-09,0.3495702145596386
1,6,14,0.0,0.482374626115424,0.0931170962068176,0.5,0.6704396590078129,0.2769518055957392,1.3093273729390005e-08,3.939312294589822e-09,5.509288093205618e-07,0.9660971696836776,0.9999999999999802,9.793124319291968e-12,0.2727272727272727,0.3265306122448979,0.0721153846153846,0.0,0.2310045081500646,0.2527802003917341,0.2408527562835825,0.0,0.2282459985520563,0.1918641758781436,0.2943702928544408,0.4426817166966752,0.2426949493972405,0.3219536015026026,0.2705356292135646,0.5172893146513429,0.2542853765249769,0.2498114511765288,0.3193750389867827,0.7264897758494036,0.0522388059701492,6.661936981269481e-08,0.0608465608465607,0.4705882352941175,0.5430645099128609,0.4968337072900093,0.6453718147246541,0.5154254899223386,0.5683324167035494,0.3165567945722312,0.3863606053803519,0.4143491981907106,0.4544769477112705,0.4430315717929692,0.5615934669684303,0.3869956121973827,0.4602600418779576,0.4510734880369323,0.4500138749769604,1.0921788717736116e-08,0.4430098052846455,1.6664669536771897e-08,0.5192945896625354,4.9882123624071695e-09,0.5397630043470696
1,6,15,0.0,0.5426568968076037,0.1379486966022146,0.5,0.4512148639589312,0.2769517995486062,4.961413137126417e-09,2.4321018369960976e-09,1.3138660709636408e-06,0.8745815576715811,0.9999999999999488,8.886573632993153e-12,0.3818181818181818,0.653061224489796,0.0504807692307692,0.0,0.3875857316420812,0.5247173094211293,0.5192999912623517,0.0,0.3643097653252388,0.4593938124178112,0.4917328115728353,0.434559141039021,0.414673103956157,0.587507537548403,0.5456567301163144,0.4272379173035856,0.3953754886515631,0.4965915481383068,0.505911029364324,0.6185683043896855,0.0323383084577113,8.23960549893415e-08,0.0661375661375661,0.4117647058823529,0.688734528788558,0.4781627415690717,0.4729134605264353,0.6017220560980009,0.6242578146517652,0.520153196420932,0.6076772602472147,0.6457003642452701,0.4533019236484677,0.4694140902234076,0.5277859241019861,0.4202075244501952,0.5323848542129541,0.2368416306828946,0.2600755635480699,7.376753526323317e-09,0.5864503119145849,1.5899092177175604e-08,0.5013975050566502,2.7306360926657564e-09,0.5395066581808794
1,6,16,0.0,0.534208265447189,0.0899432101029957,0.0,0.5464556559038587,0.2769518036882641,9.334027333600133e-09,3.0024300593465958e-09,6.630009391563428e-07,0.9765129075961774,0.9999999999999872,4.539317225327622e-12,0.3999999999999999,0.3061224489795918,0.1128205128205128,0.0,0.3110599269038304,0.3005774372691773,0.2159518565855054,0.0,0.3081775711943329,0.3118512388894285,0.2368253022996378,0.4240622169882555,0.3286766876425888,0.3655678192806834,0.241788865146947,0.5075207835862561,0.3408454870043326,0.362389015569111,0.2602044219413157,0.6157551039403713,0.0497512437810945,2.8570455289492733e-08,0.0449735449735449,0.4117647058823529,0.8387415432815937,0.7919285415003294,0.9631315357200538,0.1725477626295854,0.4966640426880002,0.4175022736997038,0.3622413787908307,0.3880534480482049,0.3999302517867464,0.524803804324566,0.4933401637773512,0.4769847306088336,0.6976734159911162,0.1721476665557367,0.1620143822550039,1.3231024713940284e-08,0.5090103421591464,1.4449208762206713e-08,0.4205222943490827,4.215493357492977e-09,0.5949518521262682
1,6,17,0.0,0.5152142721149507,0.0611222186132127,0.0,0.561589944539507,0.2769518089711459,1.0073516133619468e-08,3.227957869256259e-09,6.463431696331093e-07,0.9157952708203404,0.9999999999999888,6.694315295239367e-12,0.5272727272727273,0.2448979591836735,0.1858974358974358,0.0,0.1559260898926638,0.2677261863752604,0.176954280577533,0.0,0.1501558632553309,0.3154810897033068,0.2506490902168005,0.1276795984296437,0.0952978008256986,0.2783788044564252,0.132235369725563,0.1985479533974561,0.096626850899974,0.3151138057919513,0.2033729893257846,0.7721693184367011,0.0597014925373135,6.872804330823238e-08,0.1084656084656084,0.7647058823529411,0.7173384604740496,0.8459565424735462,0.8772805254389247,0.2198491874284042,0.3470369957257346,0.440728461692137,0.5531836095650213,0.5860863793802107,0.4431213879497486,0.6128855207415523,0.5297047080201234,0.5743844532202552,0.6818513449523749,0.1236055219017698,0.1288342747412978,1.25497761947558e-08,0.69878043517348,2.419375541431069e-08,0.7124033665117413,6.940353593088177e-09,0.8749401446797123
1,6,18,0.0,0.5105265742810352,0.059307978024947,0.0,0.7769092462377969,0.2769518063685324,6.663897467614446e-09,4.588933351436822e-09,1.8098870683605848e-06,0.944947301221576,0.9999999999999968,2.7947655108673426e-12,0.2909090909090909,0.2040816326530611,0.123076923076923,0.0,0.2704837327300207,0.1873472779316097,0.1548767367365334,0.0,0.2641578256389174,0.1630256019636839,0.1761031363248768,0.286382580381384,0.263660635982248,0.2231414320041043,0.1465281962417157,0.3641081664237853,0.2699925100992623,0.1846933077089023,0.1611702406703388,0.5652831854437466,0.0223880597014925,1.011682853656836e-07,0.0873015873015872,0.2352941176470587,0.9100700551425378,0.7267412652241516,0.8721977127603935,0.4526215838582246,0.5822357141477712,0.3600225433027482,0.422176011939829,0.4455907714435518,0.4476847690076723,0.544708817784636,0.5476642343744446,0.5050976463972223,0.6247069296761907,0.3037167935046555,0.296963190012953,1.0423331259514708e-08,0.6558191002612345,2.4612510307521035e-08,0.6185946404695628,7.1418253596242225e-09,0.6986429351784738
1,6,19,0.0,0.5468449062587244,0.2079007269075599,0.5,0.8718431666737678,0.2769518010609694,1.3855857778312242e-08,9.7670873378802e-09,1.7281934593521752e-06,0.9523178795255164,0.9999999999999812,1.9924349815142718e-11,0.2909090909090909,0.4285714285714285,0.0586080586080586,0.0,0.2475102050021933,0.2595821791287094,0.302746455227012,0.0,0.2444453107183865,0.2161813239760516,0.370960618536156,0.9387056223966206,0.3385467210341811,0.4221535187535082,0.4202416869935906,0.9410158590829854,0.342924556077147,0.3650929923908275,0.4634819725467459,0.5768967497015278,0.0497512437810945,4.535068106164783e-08,0.0555555555555555,0.4117647058823529,0.8574345087852355,0.8733880638739393,0.9542750822807652,0.2142926718775093,0.3396019947661863,0.1152356514242204,0.2097607703648529,0.2419630981513796,0.0733898713609046,0.5536374115727657,0.1858128605747226,0.5278731620308497,0.8125578864915353,0.3384856321595764,0.3102102498224272,1.1774288728507297e-08,0.2343348054957323,1.534881779881224e-08,0.1060517711057431,4.596990625972455e-09,0.0599440489212721
1,7,0,0.0,0.5589680235418959,0.1735655620625724,0.5,0.458093263441926,0.2769514122273085,5.810401027395495e-09,3.533407571251993e-09,1.6105407322467304e-06,0.8897951914777962,0.999999999999986,3.0410365238898827e-11,0.6727272727272727,0.5714285714285714,0.1016483516483516,0.0,0.2097896439778219,0.2743770549734562,0.3440497289968904,0.0,0.2060964425018744,0.2963416629998595,0.3222542596379542,0.6584858199191663,0.2574053755589142,0.3822801323664858,0.4069468692528636,0.6929309127348335,0.2634835113641403,0.3799009024502409,0.3800494304794637,0.565283185443747,0.054726368159204,1.2016633044954352e-07,0.0925925925925925,0.588235294117647,0.8318416951381751,0.6138521585218695,0.8454867220755082,0.5312115032790894,0.2800914257920065,0.3319960006597744,0.3302989005103498,0.3571134964846481,0.380085486815559,0.5152926341523747,0.4756288108001089,0.4647242433212151,0.7746174747699834,0.1657491639409635,0.1592275949868362,1.3014994134061565e-08,0.4546410013575889,1.8740341105958105e-08,0.3623481192157181,3.4512221301510243e-09,0.3419093127214871
1,7,1,0.0,0.5456821323976693,0.1330647978458779,0.5,0.423711091743578,0.2769514125903915,4.500407042952359e-09,4.858411917935861e-09,3.075534285952548e-06,0.978005411558292,0.9999999999999658,1.615100868191245e-11,0.3999999999999999,0.3469387755102041,0.0995475113122171,0.0,0.1912385894591749,0.2646808935086378,0.1716527075690028,0.0,0.1877277215371627,0.3207335996980611,0.211735697208374,0.8681426201795677,0.2781540239127757,0.4128137985619942,0.3044185618044683,0.8717052241428409,0.2814582980460056,0.4296823864210462,0.3263338347578398,0.7971218549061858,0.0373134328358208,5.173460611789224e-08,0.0687830687830687,0.6470588235294117,0.7310627420095202,0.7503489190962438,0.8882665290363152,0.3436747767467177,0.487005649026501,0.3227847435431228,0.3038861793990248,0.3222163443899042,0.4070966542037006,0.5545749126727616,0.5078014254328725,0.5134011830526243,0.6094422689856587,0.3591125929490106,0.3144814934474372,6.199463024292579e-09,0.1446318531310262,8.356033197746253e-09,0.1330614860124384,2.2129985417783947e-09,0.1420123328283873
1,7,2,0.0,0.5250334758473645,0.1181473688623674,0.5,0.7893543130929557,0.2769514128780417,1.1482084956095202e-08,9.443632332878924e-09,2.097552424806176e-06,0.9341213103769912,0.9999999999999788,1.60338142536512e-11,0.2727272727272727,0.2653061224489795,0.0887573964497041,0.0,0.3591474706971305,0.3617373297789703,0.2021384038680058,0.0,0.3547242221635912,0.3796348565139107,0.2624261557186874,0.6468446998801531,0.4038575379615403,0.4572468886143873,0.2783757717082388,0.6932833615495535,0.4106519609674067,0.4513863159055727,0.3268514853317673,0.6905516170143093,0.054726368159204,2.329366842389629e-07,0.1322751322751322,0.4705882352941175,0.887277418282473,0.5516607366174164,0.7468792017602046,0.6524528014602681,0.519329082874223,0.163526988582812,0.1914552969892025,0.2152755444508463,0.2650193607900967,0.5554774873006594,0.3566900045557267,0.5145785079686551,0.694590856308366,0.4034950858510274,0.4086637776831696,1.4208686714166731e-08,0.2993352994499682,1.7291669377918444e-08,0.344265572011899,4.387576123613709e-09,0.3371690236060161
1,7,3,0.0,0.5404372224844052,0.1431933341271731,1.0,0.6852702301475264,0.2769514126065789,3.5687580369910957e-09,7.649047269581702e-09,6.289838955472371e-06,0.9675753595712931,0.9999999999999718,1.0980236627566994e-11,0.3272727272727273,0.1836734693877551,0.1538461538461538,0.0,0.3172664656499188,0.403002478878561,0.25616805550585,0.0,0.3004183188025945,0.3104347847264881,0.2614655416560754,0.5701824688520429,0.3530499955018313,0.4843741147924326,0.3112575601428195,0.5606422956173847,0.3393177921709882,0.3699023019461396,0.2965000801851588,0.6516932627754655,0.054726368159204,6.070523437199874e-08,0.074074074074074,0.4705882352941175,0.9361364147258632,0.6195707204070215,0.7194463096531951,0.6590358050650564,0.5316161858800366,0.2501078736651156,0.3074212314263569,0.3344505749168052,0.388129079402798,0.4907300052996199,0.4947987044884797,0.45478442568662,0.568685797047473,0.4380385145629767,0.4318293457875114,8.830086318547417e-09,0.3435014907065374,2.1911254675785184e-08,0.494438326770898,4.318838559081158e-09,0.4303082931491535
